D_TEMPORAL_0;D_SEXO_0;D_MCVL_TIPOPENSION_0;D_TERRITORIO_0;D_MCVL_PENSIONISTA_0;INDICATOR;OBS_VALUE;FREQ
2010;3690;55191;2402;55179;Población;*;A
2010;3690;55191;2482;55179;Población;*;A
2010;3690;55191;2713;55179;Población;1000.0;A
2010;3690;55191;2797;55179;Población;*;A
2010;3690;55191;2911;55179;Población;525.0;A
2010;3690;55191;3023;55179;Población;1125.0;A
2010;3690;55191;3142;55179;Población;2850.0;A
2010;3690;55191;3143;55179;Población;7075.0;A
2010;3690;55193;2352;55179;Población;40750.0;A
2010;3690;55193;2402;55179;Población;79625.0;A
2010;3690;55193;2482;55179;Población;74350.0;A
2010;3690;55193;2713;55179;Población;78675.0;A
2010;3690;55193;2797;55179;Población;40500.0;A
2010;3690;55193;2911;55179;Población;57400.0;A
2010;3690;55193;3023;55179;Población;105125.0;A
2010;3690;55193;3142;55179;Población;157325.0;A
2010;3690;55193;3143;55179;Población;633750.0;A
2010;3691;55189;2352;55179;Población;77175.0;A
2010;3691;55189;2402;55179;Población;174625.0;A
2010;3691;55189;2482;55179;Población;130125.0;A
2010;3691;55189;2713;55179;Población;146600.0;A
2010;3691;55189;2797;55179;Población;81075.0;A
2010;3691;55189;2911;55179;Población;120125.0;A
2010;3691;55189;3023;55179;Población;207100.0;A
2010;3691;55189;3142;55179;Población;294500.0;A
2010;3691;55189;3143;55179;Población;1231325.0;A
2010;3691;55185;2352;55179;Población;8950.0;A
2010;3691;55185;2402;55179;Población;34375.0;A
2010;3691;55185;2482;55179;Población;15675.0;A
2010;3691;55185;2713;55179;Población;26050.0;A
2010;3691;55185;2797;55179;Población;12850.0;A
2010;3691;55185;2911;55179;Población;21000.0;A
2010;3691;55185;3023;55179;Población;37400.0;A
2010;3691;55185;3142;55179;Población;60850.0;A
2010;3691;55185;3143;55179;Población;217150.0;A
2010;3691;55186;2352;55179;Población;45725.0;A
2010;3691;55186;2402;55179;Población;85925.0;A
2010;3691;55186;2482;55179;Población;79325.0;A
2010;3691;55186;2713;55179;Población;83900.0;A
2010;3691;55186;2797;55179;Población;42200.0;A
2010;3691;55186;2911;55179;Población;64850.0;A
2010;3691;55186;3023;55179;Población;111625.0;A
2010;3691;55186;3142;55179;Población;151900.0;A
2010;3691;55186;3143;55179;Población;665450.0;A
2010;3691;55187;2352;55179;Población;18000.0;A
2010;3691;55187;2402;55179;Población;43625.0;A
2010;3691;55187;2482;55179;Población;27725.0;A
2010;3691;55187;2713;55179;Población;28925.0;A
2010;3691;55187;2797;55179;Población;21625.0;A
2010;3691;55187;2911;55179;Población;28625.0;A
2010;3691;55187;3023;55179;Población;47225.0;A
2010;3691;55187;3142;55179;Población;65300.0;A
2010;3691;55187;3143;55179;Población;281050.0;A
2010;3691;55188;2352;55179;Población;4500.0;A
2010;3691;55188;2402;55179;Población;10700.0;A
2010;3691;55188;2482;55179;Población;7400.0;A
2010;3691;55188;2713;55179;Población;7725.0;A
2010;3691;55188;2797;55179;Población;4400.0;A
2010;3691;55188;2911;55179;Población;5650.0;A
2010;3691;55188;3023;55179;Población;10850.0;A
2010;3691;55188;3142;55179;Población;16450.0;A
2010;3691;55188;3143;55179;Población;67675.0;A
2010;3691;55192;2352;55179;Población;9500.0;A
2010;3691;55192;2402;55179;Población;9225.0;A
2010;3691;55192;2482;55179;Población;17200.0;A
2010;3691;55192;2713;55179;Población;16325.0;A
2010;3691;55192;2797;55179;Población;5625.0;A
2010;3691;55192;2911;55179;Población;8575.0;A
2010;3691;55192;3023;55179;Población;15750.0;A
2010;3691;55192;3142;55179;Población;26300.0;A
2010;3691;55192;3143;55179;Población;108500.0;A
2010;3691;55190;2352;55179;Población;9200.0;A
2010;3691;55190;2402;55179;Población;8275.0;A
2010;3691;55190;2482;55179;Población;16450.0;A
2010;3691;55190;2713;55179;Población;15100.0;A
2010;3691;55190;2797;55179;Población;5000.0;A
2010;3691;55190;2911;55179;Población;7900.0;A
2010;3691;55190;3023;55179;Población;14325.0;A
2010;3691;55190;3142;55179;Población;22775.0;A
2010;3691;55190;3143;55179;Población;99025.0;A
2010;3691;55191;2352;55179;Población;*;A
2010;3691;55191;2402;55179;Población;950.0;A
2010;3691;55191;2482;55179;Población;750.0;A
2010;3691;55191;2713;55179;Población;1225.0;A
2010;3691;55191;2797;55179;Población;625.0;A
2010;3691;55191;2911;55179;Población;675.0;A
2010;3691;55191;3023;55179;Población;1425.0;A
2010;3691;55191;3142;55179;Población;3525.0;A
2010;3691;55191;3143;55179;Población;9475.0;A
2010;3691;55193;2352;55179;Población;86675.0;A
2010;3691;55193;2402;55179;Población;183850.0;A
2010;3691;55193;2482;55179;Población;147325.0;A
2010;3691;55193;2713;55179;Población;162925.0;A
2010;3691;55193;2797;55179;Población;86700.0;A
2010;3691;55193;2911;55179;Población;128700.0;A
2010;3691;55193;3023;55179;Población;222850.0;A
2010;3691;55193;3142;55179;Población;320800.0;A
2010;3691;55193;3143;55179;Población;1339825.0;A
2011;3689;55189;2352;55179;Población;44525.0;A
2011;3689;55189;2402;55179;Población;104000.0;A
2011;3689;55189;2482;55179;Población;69500.0;A
2011;3689;55189;2713;55179;Población;80675.0;A
2011;3689;55189;2797;55179;Población;45800.0;A
2011;3689;55189;2911;55179;Población;69575.0;A
2011;3689;55189;3023;55179;Población;115925.0;A
2011;3689;55189;3142;55179;Población;159525.0;A
2011;3689;55189;3143;55179;Población;689525.0;A
2011;3689;55185;2352;55179;Población;6575.0;A
2011;3689;55185;2402;55179;Población;25350.0;A
2011;3689;55185;2482;55179;Población;10025.0;A
2011;3689;55185;2713;55179;Población;16525.0;A
2011;3689;55185;2797;55179;Población;9000.0;A
2011;3689;55185;2911;55179;Población;14300.0;A
2011;3689;55185;3023;55179;Población;23775.0;A
2011;3689;55185;3142;55179;Población;37400.0;A
2011;3689;55185;3143;55179;Población;142950.0;A
2011;3689;55186;2352;55179;Población;35075.0;A
2011;3689;55186;2402;55179;Población;73025.0;A
2011;3689;55186;2482;55179;Población;55050.0;A
2011;3689;55186;2713;55179;Población;59275.0;A
2011;3689;55186;2797;55179;Población;34075.0;A
2011;3689;55186;2911;55179;Población;51200.0;A
2011;3689;55186;3023;55179;Población;84850.0;A
2011;3689;55186;3142;55179;Población;111350.0;A
2011;3689;55186;3143;55179;Población;503900.0;A
2011;3689;55187;2352;55179;Población;525.0;A
2011;3689;55187;2402;55179;Población;700.0;A
2011;3689;55187;2482;55179;Población;1125.0;A
2011;3689;55187;2713;55179;Población;975.0;A
2011;3689;55187;2797;55179;Población;600.0;A
2011;3689;55187;2911;55179;Población;800.0;A
2011;3689;55187;3023;55179;Población;1825.0;A
2011;3689;55187;3142;55179;Población;2650.0;A
2011;3689;55187;3143;55179;Población;9200.0;A
2011;3689;55188;2352;55179;Población;2350.0;A
2011;3689;55188;2402;55179;Población;4925.0;A
2011;3689;55188;2482;55179;Población;3300.0;A
2011;3689;55188;2713;55179;Población;3900.0;A
2011;3689;55188;2797;55179;Población;2125.0;A
2011;3689;55188;2911;55179;Población;3275.0;A
2011;3689;55188;3023;55179;Población;5475.0;A
2011;3689;55188;3142;55179;Población;8125.0;A
2011;3689;55188;3143;55179;Población;33475.0;A
2011;3689;55192;2352;55179;Población;1600.0;A
2011;3689;55192;2402;55179;Población;1575.0;A
2011;3689;55192;2482;55179;Población;3250.0;A
2011;3689;55192;2713;55179;Población;3600.0;A
2011;3689;55192;2797;55179;Población;950.0;A
2011;3689;55192;2911;55179;Población;1450.0;A
2011;3689;55192;3023;55179;Población;2750.0;A
2011;3689;55192;3142;55179;Población;4075.0;A
2011;3689;55192;3143;55179;Población;19250.0;A
2011;3689;55190;2352;55179;Población;1525.0;A
2011;3689;55190;2402;55179;Población;1125.0;A
2011;3689;55190;2482;55179;Población;3050.0;A
2011;3689;55190;2713;55179;Población;3375.0;A
2011;3689;55190;2797;55179;Población;775.0;A
2011;3689;55190;2911;55179;Población;1300.0;A
2011;3689;55190;3023;55179;Población;2525.0;A
2011;3689;55190;3142;55179;Población;3600.0;A
2011;3689;55190;3143;55179;Población;17275.0;A
2011;3689;55191;2352;55179;Población;*;A
2011;3689;55191;2402;55179;Población;*;A
2011;3689;55191;2482;55179;Población;*;A
2011;3689;55191;2713;55179;Población;*;A
2011;3689;55191;2797;55179;Población;*;A
2011;3689;55191;2911;55179;Población;*;A
2011;3689;55191;3023;55179;Población;*;A
2011;3689;55191;3142;55179;Población;*;A
2011;3689;55191;3143;55179;Población;1975.0;A
2011;3689;55193;2352;55179;Población;46125.0;A
2011;3689;55193;2402;55179;Población;105575.0;A
2011;3689;55193;2482;55179;Población;72750.0;A
2011;3689;55193;2713;55179;Población;84275.0;A
2011;3689;55193;2797;55179;Población;46750.0;A
2011;3689;55193;2911;55179;Población;71025.0;A
2011;3689;55193;3023;55179;Población;118675.0;A
2011;3689;55193;3142;55179;Población;163600.0;A
2011;3689;55193;3143;55179;Población;708775.0;A
2011;3690;55189;2352;55179;Población;32775.0;A
2011;3690;55189;2402;55179;Población;73075.0;A
2011;3690;55189;2482;55179;Población;60100.0;A
2011;3690;55189;2713;55179;Población;65400.0;A
2011;3690;55189;2797;55179;Población;36250.0;A
2011;3690;55189;2911;55179;Población;49950.0;A
2011;3690;55189;3023;55179;Población;92900.0;A
2011;3690;55189;3142;55179;Población;136050.0;A
2011;3690;55189;3143;55179;Población;546500.0;A
2011;3690;55185;2352;55179;Población;2075.0;A
2011;3690;55185;2402;55179;Población;9200.0;A
2011;3690;55185;2482;55179;Población;5100.0;A
2011;3690;55185;2713;55179;Población;8400.0;A
2011;3690;55185;2797;55179;Población;3500.0;A
2011;3690;55185;2911;55179;Población;6750.0;A
2011;3690;55185;3023;55179;Población;12425.0;A
2011;3690;55185;3142;55179;Población;21275.0;A
2011;3690;55185;3143;55179;Población;68725.0;A
2011;3690;55186;2352;55179;Población;11275.0;A
2011;3690;55186;2402;55179;Población;15250.0;A
2011;3690;55186;2482;55179;Población;24500.0;A
2011;3690;55186;2713;55179;Población;25625.0;A
2011;3690;55186;2797;55179;Población;9375.0;A
2011;3690;55186;2911;55179;Población;13325.0;A
2011;3690;55186;3023;55179;Población;29775.0;A
2011;3690;55186;3142;55179;Población;43250.0;A
2011;3690;55186;3143;55179;Población;172375.0;A
2011;3690;55187;2352;55179;Población;17125.0;A
2011;3690;55187;2402;55179;Población;43150.0;A
2011;3690;55187;2482;55179;Población;26475.0;A
2011;3690;55187;2713;55179;Población;27400.0;A
2011;3690;55187;2797;55179;Población;21025.0;A
2011;3690;55187;2911;55179;Población;27350.0;A
2011;3690;55187;3023;55179;Población;45175.0;A
2011;3690;55187;3142;55179;Población;63550.0;A
2011;3690;55187;3143;55179;Población;271250.0;A
2011;3690;55188;2352;55179;Población;2300.0;A
2011;3690;55188;2402;55179;Población;5475.0;A
2011;3690;55188;2482;55179;Población;4025.0;A
2011;3690;55188;2713;55179;Población;3975.0;A
2011;3690;55188;2797;55179;Población;2350.0;A
2011;3690;55188;2911;55179;Población;2525.0;A
2011;3690;55188;3023;55179;Población;5525.0;A
2011;3690;55188;3142;55179;Población;7975.0;A
2011;3690;55188;3143;55179;Población;34150.0;A
2011;3690;55192;2352;55179;Población;8175.0;A
2011;3690;55192;2402;55179;Población;7600.0;A
2011;3690;55192;2482;55179;Población;14300.0;A
2011;3690;55192;2713;55179;Población;13150.0;A
2011;3690;55192;2797;55179;Población;4825.0;A
2011;3690;55192;2911;55179;Población;7425.0;A
2011;3690;55192;3023;55179;Población;13725.0;A
2011;3690;55192;3142;55179;Población;22925.0;A
2011;3690;55192;3143;55179;Población;92125.0;A
2011;3690;55190;2352;55179;Población;7975.0;A
2011;3690;55190;2402;55179;Población;7125.0;A
2011;3690;55190;2482;55179;Población;13800.0;A
2011;3690;55190;2713;55179;Población;12125.0;A
2011;3690;55190;2797;55179;Población;4400.0;A
2011;3690;55190;2911;55179;Población;6925.0;A
2011;3690;55190;3023;55179;Población;12550.0;A
2011;3690;55190;3142;55179;Población;20050.0;A
2011;3690;55190;3143;55179;Población;84950.0;A
2011;3690;55191;2352;55179;Población;*;A
2011;3690;55191;2402;55179;Población;*;A
2011;3690;55191;2482;55179;Población;500.0;A
2011;3690;55191;2713;55179;Población;1025.0;A
2011;3690;55191;2797;55179;Población;*;A
2011;3690;55191;2911;55179;Población;500.0;A
2011;3690;55191;3023;55179;Población;1175.0;A
2011;3690;55191;3142;55179;Población;2875.0;A
2011;3690;55191;3143;55179;Población;7175.0;A
2011;3690;55193;2352;55179;Población;40950.0;A
2011;3690;55193;2402;55179;Población;80675.0;A
2011;3690;55193;2482;55179;Población;74400.0;A
2011;3690;55193;2713;55179;Población;78550.0;A
2011;3690;55193;2797;55179;Población;41075.0;A
2011;3690;55193;2911;55179;Población;57375.0;A
2011;3690;55193;3023;55179;Población;106625.0;A
2011;3690;55193;3142;55179;Población;158975.0;A
2011;3690;55193;3143;55179;Población;638625.0;A
2011;3691;55189;2352;55179;Población;77300.0;A
2011;3691;55189;2402;55179;Población;177075.0;A
2011;3691;55189;2482;55179;Población;129600.0;A
2011;3691;55189;2713;55179;Población;146075.0;A
2011;3691;55189;2797;55179;Población;82050.0;A
2011;3691;55189;2911;55179;Población;119525.0;A
2011;3691;55189;3023;55179;Población;208825.0;A
2011;3691;55189;3142;55179;Población;295575.0;A
2011;3691;55189;3143;55179;Población;1236025.0;A
2011;3691;55185;2352;55179;Población;8650.0;A
2011;3691;55185;2402;55179;Población;34550.0;A
2011;3691;55185;2482;55179;Población;15125.0;A
2011;3691;55185;2713;55179;Población;24925.0;A
2011;3691;55185;2797;55179;Población;12500.0;A
2011;3691;55185;2911;55179;Población;21050.0;A
2011;3691;55185;3023;55179;Población;36200.0;A
2011;3691;55185;3142;55179;Población;58675.0;A
2011;3691;55185;3143;55179;Población;211675.0;A
2011;3691;55186;2352;55179;Población;46350.0;A
2011;3691;55186;2402;55179;Población;88275.0;A
2011;3691;55186;2482;55179;Población;79550.0;A
2011;3691;55186;2713;55179;Población;84900.0;A
2011;3691;55186;2797;55179;Población;43450.0;A
2011;3691;55186;2911;55179;Población;64525.0;A
2011;3691;55186;3023;55179;Población;114625.0;A
2011;3691;55186;3142;55179;Población;154600.0;A
2011;3691;55186;3143;55179;Población;676275.0;A
2011;3691;55187;2352;55179;Población;17650.0;A
2011;3691;55187;2402;55179;Población;43850.0;A
2011;3691;55187;2482;55179;Población;27600.0;A
2011;3691;55187;2713;55179;Población;28375.0;A
2011;3691;55187;2797;55179;Población;21625.0;A
2011;3691;55187;2911;55179;Población;28150.0;A
2011;3691;55187;3023;55179;Población;47000.0;A
2011;3691;55187;3142;55179;Población;66200.0;A
2011;3691;55187;3143;55179;Población;280450.0;A
2011;3691;55188;2352;55179;Población;4650.0;A
2011;3691;55188;2402;55179;Población;10400.0;A
2011;3691;55188;2482;55179;Población;7325.0;A
2011;3691;55188;2713;55179;Población;7875.0;A
2011;3691;55188;2797;55179;Población;4475.0;A
2011;3691;55188;2911;55179;Población;5800.0;A
2011;3691;55188;3023;55179;Población;11000.0;A
2011;3691;55188;3142;55179;Población;16100.0;A
2011;3691;55188;3143;55179;Población;67625.0;A
2011;3691;55192;2352;55179;Población;9775.0;A
2011;3691;55192;2402;55179;Población;9175.0;A
2011;3691;55192;2482;55179;Población;17550.0;A
2011;3691;55192;2713;55179;Población;16750.0;A
2011;3691;55192;2797;55179;Población;5775.0;A
2011;3691;55192;2911;55179;Población;8875.0;A
2011;3691;55192;3023;55179;Población;16475.0;A
2011;3691;55192;3142;55179;Población;27000.0;A
2011;3691;55192;3143;55179;Población;111375.0;A
2011;3691;55190;2352;55179;Población;9500.0;A
2011;3691;55190;2402;55179;Población;8250.0;A
2011;3691;55190;2482;55179;Población;16850.0;A
2011;3691;55190;2713;55179;Población;15500.0;A
2011;3691;55190;2797;55179;Población;5175.0;A
2011;3691;55190;2911;55179;Población;8225.0;A
2011;3691;55190;3023;55179;Población;15075.0;A
2011;3691;55190;3142;55179;Población;23650.0;A
2011;3691;55190;3143;55179;Población;102225.0;A
2011;3691;55191;2352;55179;Población;*;A
2011;3691;55191;2402;55179;Población;925.0;A
2011;3691;55191;2482;55179;Población;700.0;A
2011;3691;55191;2713;55179;Población;1250.0;A
2011;3691;55191;2797;55179;Población;600.0;A
2011;3691;55191;2911;55179;Población;650.0;A
2011;3691;55191;3023;55179;Población;1400.0;A
2011;3691;55191;3142;55179;Población;3350.0;A
2011;3691;55191;3143;55179;Población;9150.0;A
2011;3691;55193;2352;55179;Población;87075.0;A
2011;3691;55193;2402;55179;Población;186250.0;A
2011;3691;55193;2482;55179;Población;147150.0;A
2011;3691;55193;2713;55179;Población;162825.0;A
2011;3691;55193;2797;55179;Población;87825.0;A
2011;3691;55193;2911;55179;Población;128400.0;A
2011;3691;55193;3023;55179;Población;225300.0;A
2011;3691;55193;3142;55179;Población;322575.0;A
2011;3691;55193;3143;55179;Población;1347400.0;A
2012;3689;55189;2352;55179;Población;45200.0;A
2012;3689;55189;2402;55179;Población;107275.0;A
2012;3689;55189;2482;55179;Población;69875.0;A
2012;3689;55189;2713;55179;Población;80875.0;A
2012;3689;55189;2797;55179;Población;46525.0;A
2012;3689;55189;2911;55179;Población;69675.0;A
2012;3689;55189;3023;55179;Población;118900.0;A
2012;3689;55189;3142;55179;Población;161450.0;A
2012;3689;55189;3143;55179;Población;699775.0;A
2012;3689;55185;2352;55179;Población;6575.0;A
2012;3689;55185;2402;55179;Población;24275.0;A
2012;3689;55185;2482;55179;Población;9900.0;A
2012;3689;55185;2713;55179;Población;16025.0;A
2012;3689;55185;2797;55179;Población;8100.0;A
2012;3689;55185;2911;55179;Población;13750.0;A
2012;3689;55185;3023;55179;Población;23050.0;A
2012;3689;55185;3142;55179;Población;35125.0;A
2012;3689;55185;3143;55179;Población;136800.0;A
2012;3689;55186;2352;55179;Población;35675.0;A
2012;3689;55186;2402;55179;Población;77350.0;A
2012;3689;55186;2482;55179;Población;55475.0;A
2012;3689;55186;2713;55179;Población;59950.0;A
2012;3689;55186;2797;55179;Población;35600.0;A
2012;3689;55186;2911;55179;Población;51600.0;A
2012;3689;55186;3023;55179;Población;88050.0;A
2012;3689;55186;3142;55179;Población;115800.0;A
2012;3689;55186;3143;55179;Población;519500.0;A
2012;3689;55187;2352;55179;Población;525.0;A
2012;3689;55187;2402;55179;Población;725.0;A
2012;3689;55187;2482;55179;Población;1100.0;A
2012;3689;55187;2713;55179;Población;975.0;A
2012;3689;55187;2797;55179;Población;575.0;A
2012;3689;55187;2911;55179;Población;850.0;A
2012;3689;55187;3023;55179;Población;1800.0;A
2012;3689;55187;3142;55179;Población;2525.0;A
2012;3689;55187;3143;55179;Población;9075.0;A
2012;3689;55188;2352;55179;Población;2425.0;A
2012;3689;55188;2402;55179;Población;4925.0;A
2012;3689;55188;2482;55179;Población;3400.0;A
2012;3689;55188;2713;55179;Población;3925.0;A
2012;3689;55188;2797;55179;Población;2250.0;A
2012;3689;55188;2911;55179;Población;3475.0;A
2012;3689;55188;3023;55179;Población;6000.0;A
2012;3689;55188;3142;55179;Población;8000.0;A
2012;3689;55188;3143;55179;Población;34400.0;A
2012;3689;55192;2352;55179;Población;1750.0;A
2012;3689;55192;2402;55179;Población;1475.0;A
2012;3689;55192;2482;55179;Población;3325.0;A
2012;3689;55192;2713;55179;Población;3850.0;A
2012;3689;55192;2797;55179;Población;1000.0;A
2012;3689;55192;2911;55179;Población;1425.0;A
2012;3689;55192;3023;55179;Población;3000.0;A
2012;3689;55192;3142;55179;Población;4350.0;A
2012;3689;55192;3143;55179;Población;20175.0;A
2012;3689;55190;2352;55179;Población;1650.0;A
2012;3689;55190;2402;55179;Población;1250.0;A
2012;3689;55190;2482;55179;Población;3075.0;A
2012;3689;55190;2713;55179;Población;3675.0;A
2012;3689;55190;2797;55179;Población;875.0;A
2012;3689;55190;2911;55179;Población;1225.0;A
2012;3689;55190;3023;55179;Población;2700.0;A
2012;3689;55190;3142;55179;Población;4000.0;A
2012;3689;55190;3143;55179;Población;18450.0;A
2012;3689;55191;2352;55179;Población;*;A
2012;3689;55191;2402;55179;Población;*;A
2012;3689;55191;2482;55179;Población;*;A
2012;3689;55191;2713;55179;Población;*;A
2012;3689;55191;2797;55179;Población;*;A
2012;3689;55191;2911;55179;Población;*;A
2012;3689;55191;3023;55179;Población;*;A
2012;3689;55191;3142;55179;Población;*;A
2012;3689;55191;3143;55179;Población;1725.0;A
2012;3689;55193;2352;55179;Población;46950.0;A
2012;3689;55193;2402;55179;Población;108750.0;A
2012;3689;55193;2482;55179;Población;73200.0;A
2012;3689;55193;2713;55179;Población;84725.0;A
2012;3689;55193;2797;55179;Población;47525.0;A
2012;3689;55193;2911;55179;Población;71100.0;A
2012;3689;55193;3023;55179;Población;121900.0;A
2012;3689;55193;3142;55179;Población;165800.0;A
2012;3689;55193;3143;55179;Población;719950.0;A
2012;3690;55189;2352;55179;Población;33500.0;A
2012;3690;55189;2402;55179;Población;75100.0;A
2012;3690;55189;2482;55179;Población;59475.0;A
2012;3690;55189;2713;55179;Población;66100.0;A
2012;3690;55189;2797;55179;Población;36650.0;A
2012;3690;55189;2911;55179;Población;51875.0;A
2012;3690;55189;3023;55179;Población;95225.0;A
2012;3690;55189;3142;55179;Población;136550.0;A
2012;3690;55189;3143;55179;Población;554475.0;A
2012;3690;55185;2352;55179;Población;2075.0;A
2012;3690;55185;2402;55179;Población;9575.0;A
2012;3690;55185;2482;55179;Población;5125.0;A
2012;3690;55185;2713;55179;Población;7875.0;A
2012;3690;55185;2797;55179;Población;3450.0;A
2012;3690;55185;2911;55179;Población;6700.0;A
2012;3690;55185;3023;55179;Población;11650.0;A
2012;3690;55185;3142;55179;Población;20550.0;A
2012;3690;55185;3143;55179;Población;67000.0;A
2012;3690;55186;2352;55179;Población;11625.0;A
2012;3690;55186;2402;55179;Población;16250.0;A
2012;3690;55186;2482;55179;Población;24350.0;A
2012;3690;55186;2713;55179;Población;26625.0;A
2012;3690;55186;2797;55179;Población;10175.0;A
2012;3690;55186;2911;55179;Población;14400.0;A
2012;3690;55186;3023;55179;Población;32050.0;A
2012;3690;55186;3142;55179;Población;45375.0;A
2012;3690;55186;3143;55179;Población;180850.0;A
2012;3690;55187;2352;55179;Población;17500.0;A
2012;3690;55187;2402;55179;Población;43750.0;A
2012;3690;55187;2482;55179;Población;26075.0;A
2012;3690;55187;2713;55179;Población;27250.0;A
2012;3690;55187;2797;55179;Población;20825.0;A
2012;3690;55187;2911;55179;Población;28000.0;A
2012;3690;55187;3023;55179;Población;45725.0;A
2012;3690;55187;3142;55179;Población;62700.0;A
2012;3690;55187;3143;55179;Población;271825.0;A
2012;3690;55188;2352;55179;Población;2300.0;A
2012;3690;55188;2402;55179;Población;5525.0;A
2012;3690;55188;2482;55179;Población;3925.0;A
2012;3690;55188;2713;55179;Población;4350.0;A
2012;3690;55188;2797;55179;Población;2200.0;A
2012;3690;55188;2911;55179;Población;2775.0;A
2012;3690;55188;3023;55179;Población;5800.0;A
2012;3690;55188;3142;55179;Población;7925.0;A
2012;3690;55188;3143;55179;Población;34800.0;A
2012;3690;55192;2352;55179;Población;8400.0;A
2012;3690;55192;2402;55179;Población;7950.0;A
2012;3690;55192;2482;55179;Población;14425.0;A
2012;3690;55192;2713;55179;Población;13650.0;A
2012;3690;55192;2797;55179;Población;5075.0;A
2012;3690;55192;2911;55179;Población;7450.0;A
2012;3690;55192;3023;55179;Población;14100.0;A
2012;3690;55192;3142;55179;Población;23550.0;A
2012;3690;55192;3143;55179;Población;94600.0;A
2012;3690;55190;2352;55179;Población;8275.0;A
2012;3690;55190;2402;55179;Población;7425.0;A
2012;3690;55190;2482;55179;Población;14000.0;A
2012;3690;55190;2713;55179;Población;12875.0;A
2012;3690;55190;2797;55179;Población;4750.0;A
2012;3690;55190;2911;55179;Población;7050.0;A
2012;3690;55190;3023;55179;Población;13100.0;A
2012;3690;55190;3142;55179;Población;21000.0;A
2012;3690;55190;3143;55179;Población;88475.0;A
2012;3690;55191;2352;55179;Población;*;A
2012;3690;55191;2402;55179;Población;525.0;A
2012;3690;55191;2482;55179;Población;*;A
2012;3690;55191;2713;55179;Población;775.0;A
2012;3690;55191;2797;55179;Población;*;A
2012;3690;55191;2911;55179;Población;*;A
2012;3690;55191;3023;55179;Población;1000.0;A
2012;3690;55191;3142;55179;Población;2550.0;A
2012;3690;55191;3143;55179;Población;6125.0;A
2012;3690;55193;2352;55179;Población;41900.0;A
2012;3690;55193;2402;55179;Población;83050.0;A
2012;3690;55193;2482;55179;Población;73900.0;A
2012;3690;55193;2713;55179;Población;79750.0;A
2012;3690;55193;2797;55179;Población;41725.0;A
2012;3690;55193;2911;55179;Población;59325.0;A
2012;3690;55193;3023;55179;Población;109325.0;A
2012;3690;55193;3142;55179;Población;160100.0;A
2012;3690;55193;3143;55179;Población;649075.0;A
2012;3691;55189;2352;55179;Población;78700.0;A
2012;3691;55189;2402;55179;Población;182375.0;A
2012;3691;55189;2482;55179;Población;129350.0;A
2012;3691;55189;2713;55179;Población;146975.0;A
2012;3691;55189;2797;55179;Población;83175.0;A
2012;3691;55189;2911;55179;Población;121550.0;A
2012;3691;55189;3023;55179;Población;214125.0;A
2012;3691;55189;3142;55179;Población;298000.0;A
2012;3691;55189;3143;55179;Población;1254250.0;A
2012;3691;55185;2352;55179;Población;8650.0;A
2012;3691;55185;2402;55179;Población;33850.0;A
2012;3691;55185;2482;55179;Población;15025.0;A
2012;3691;55185;2713;55179;Población;23900.0;A
2012;3691;55185;2797;55179;Población;11550.0;A
2012;3691;55185;2911;55179;Población;20450.0;A
2012;3691;55185;3023;55179;Población;34700.0;A
2012;3691;55185;3142;55179;Población;55675.0;A
2012;3691;55185;3143;55179;Población;203800.0;A
2012;3691;55186;2352;55179;Población;47300.0;A
2012;3691;55186;2402;55179;Población;93600.0;A
2012;3691;55186;2482;55179;Población;79825.0;A
2012;3691;55186;2713;55179;Población;86575.0;A
2012;3691;55186;2797;55179;Población;45775.0;A
2012;3691;55186;2911;55179;Población;66000.0;A
2012;3691;55186;3023;55179;Población;120100.0;A
2012;3691;55186;3142;55179;Población;161175.0;A
2012;3691;55186;3143;55179;Población;700350.0;A
2012;3691;55187;2352;55179;Población;18025.0;A
2012;3691;55187;2402;55179;Población;44475.0;A
2012;3691;55187;2482;55179;Población;27175.0;A
2012;3691;55187;2713;55179;Población;28225.0;A
2012;3691;55187;2797;55179;Población;21400.0;A
2012;3691;55187;2911;55179;Población;28850.0;A
2012;3691;55187;3023;55179;Población;47525.0;A
2012;3691;55187;3142;55179;Población;65225.0;A
2012;3691;55187;3143;55179;Población;280900.0;A
2012;3691;55188;2352;55179;Población;4725.0;A
2012;3691;55188;2402;55179;Población;10450.0;A
2012;3691;55188;2482;55179;Población;7325.0;A
2012;3691;55188;2713;55179;Población;8275.0;A
2012;3691;55188;2797;55179;Población;4450.0;A
2012;3691;55188;2911;55179;Población;6250.0;A
2012;3691;55188;3023;55179;Población;11800.0;A
2012;3691;55188;3142;55179;Población;15925.0;A
2012;3691;55188;3143;55179;Población;69200.0;A
2012;3691;55192;2352;55179;Población;10150.0;A
2012;3691;55192;2402;55179;Población;9425.0;A
2012;3691;55192;2482;55179;Población;17750.0;A
2012;3691;55192;2713;55179;Población;17500.0;A
2012;3691;55192;2797;55179;Población;6075.0;A
2012;3691;55192;2911;55179;Población;8875.0;A
2012;3691;55192;3023;55179;Población;17100.0;A
2012;3691;55192;3142;55179;Población;27900.0;A
2012;3691;55192;3143;55179;Población;114775.0;A
2012;3691;55190;2352;55179;Población;9925.0;A
2012;3691;55190;2402;55179;Población;8675.0;A
2012;3691;55190;2482;55179;Población;17075.0;A
