D_TEMPORAL_0;D_SEXO_0;D_MCVL_CNAESECTOR_0;D_TERRITORIO_0;INDICATOR;OBS_VALUE;FREQ
2006;3689;273728;2352;Población;44975.0;A
2006;3689;273728;2402;Población;27775.0;A
2006;3689;273728;2482;Población;38600.0;A
2006;3689;273728;2713;Población;28675.0;A
2006;3689;273728;2797;Población;26225.0;A
2006;3689;273728;2911;Población;43425.0;A
2006;3689;273728;3023;Población;21900.0;A
2006;3689;273728;3142;Población;49500.0;A
2006;3689;273728;3143;Población;281075.0;A
2006;3689;273729;2352;Población;21475.0;A
2006;3689;273729;2402;Población;56450.0;A
2006;3689;273729;2482;Población;44000.0;A
2006;3689;273729;2713;Población;30575.0;A
2006;3689;273729;2797;Población;24600.0;A
2006;3689;273729;2911;Población;40650.0;A
2006;3689;273729;3023;Población;36950.0;A
2006;3689;273729;3142;Población;88825.0;A
2006;3689;273729;3143;Población;343525.0;A
2006;3689;273730;2352;Población;50675.0;A
2006;3689;273730;2402;Población;93225.0;A
2006;3689;273730;2482;Población;55600.0;A
2006;3689;273730;2713;Población;73925.0;A
2006;3689;273730;2797;Población;42250.0;A
2006;3689;273730;2911;Población;40250.0;A
2006;3689;273730;3023;Población;128675.0;A
2006;3689;273730;3142;Población;132325.0;A
2006;3689;273730;3143;Población;616925.0;A
2006;3689;273733;2352;Población;40650.0;A
2006;3689;273733;2402;Población;75825.0;A
2006;3689;273733;2482;Población;44550.0;A
2006;3689;273733;2713;Población;57175.0;A
2006;3689;273733;2797;Población;25900.0;A
2006;3689;273733;2911;Población;32425.0;A
2006;3689;273733;3023;Población;118600.0;A
2006;3689;273733;3142;Población;118650.0;A
2006;3689;273733;3143;Población;513775.0;A
2006;3689;273732;2352;Población;18325.0;A
2006;3689;273732;2402;Población;47025.0;A
2006;3689;273732;2482;Población;30950.0;A
2006;3689;273732;2713;Población;37900.0;A
2006;3689;273732;2797;Población;21425.0;A
2006;3689;273732;2911;Población;32175.0;A
2006;3689;273732;3023;Población;51075.0;A
2006;3689;273732;3142;Población;71050.0;A
2006;3689;273732;3143;Población;309925.0;A
2006;3689;273734;2352;Población;37125.0;A
2006;3689;273734;2402;Población;75075.0;A
2006;3689;273734;2482;Población;40700.0;A
2006;3689;273734;2713;Población;50975.0;A
2006;3689;273734;2797;Población;28375.0;A
2006;3689;273734;2911;Población;26925.0;A
2006;3689;273734;3023;Población;110750.0;A
2006;3689;273734;3142;Población;132800.0;A
2006;3689;273734;3143;Población;502725.0;A
2006;3689;;2352;Población;12825.0;A
2006;3689;;2402;Población;24175.0;A
2006;3689;;2482;Población;22950.0;A
2006;3689;;2713;Población;28400.0;A
2006;3689;;2797;Población;11975.0;A
2006;3689;;2911;Población;21325.0;A
2006;3689;;3023;Población;33950.0;A
2006;3689;;3142;Población;46675.0;A
2006;3689;;3143;Población;202275.0;A
2006;3689;273721;2352;Población;226050.0;A
2006;3689;273721;2402;Población;399550.0;A
2006;3689;273721;2482;Población;277350.0;A
2006;3689;273721;2713;Población;307625.0;A
2006;3689;273721;2797;Población;180750.0;A
2006;3689;273721;2911;Población;237175.0;A
2006;3689;273721;3023;Población;501900.0;A
2006;3689;273721;3142;Población;639825.0;A
2006;3689;273721;3143;Población;2770225.0;A
2006;3690;273728;2352;Población;28775.0;A
2006;3690;273728;2402;Población;17925.0;A
2006;3690;273728;2482;Población;43400.0;A
2006;3690;273728;2713;Población;35850.0;A
2006;3690;273728;2797;Población;54800.0;A
2006;3690;273728;2911;Población;39975.0;A
2006;3690;273728;3023;Población;21675.0;A
2006;3690;273728;3142;Población;67750.0;A
2006;3690;273728;3143;Población;310150.0;A
2006;3690;273729;2352;Población;5250.0;A
2006;3690;273729;2402;Población;10850.0;A
2006;3690;273729;2482;Población;14600.0;A
2006;3690;273729;2713;Población;9100.0;A
2006;3690;273729;2797;Población;4950.0;A
2006;3690;273729;2911;Población;9975.0;A
2006;3690;273729;3023;Población;14975.0;A
2006;3690;273729;3142;Población;24475.0;A
2006;3690;273729;3143;Población;94175.0;A
2006;3690;273730;2352;Población;3500.0;A
2006;3690;273730;2402;Población;6825.0;A
2006;3690;273730;2482;Población;9850.0;A
2006;3690;273730;2713;Población;12400.0;A
2006;3690;273730;2797;Población;3200.0;A
2006;3690;273730;2911;Población;3050.0;A
2006;3690;273730;3023;Población;15575.0;A
2006;3690;273730;3142;Población;18525.0;A
2006;3690;273730;3143;Población;72925.0;A
2006;3690;273733;2352;Población;49725.0;A
2006;3690;273733;2402;Población;70800.0;A
2006;3690;273733;2482;Población;35125.0;A
2006;3690;273733;2713;Población;49800.0;A
2006;3690;273733;2797;Población;25850.0;A
2006;3690;273733;2911;Población;27975.0;A
2006;3690;273733;3023;Población;112600.0;A
2006;3690;273733;3142;Población;96675.0;A
2006;3690;273733;3143;Población;468550.0;A
2006;3690;273732;2352;Población;25825.0;A
2006;3690;273732;2402;Población;57600.0;A
2006;3690;273732;2482;Población;37275.0;A
2006;3690;273732;2713;Población;48550.0;A
2006;3690;273732;2797;Población;24825.0;A
2006;3690;273732;2911;Población;32100.0;A
2006;3690;273732;3023;Población;64975.0;A
2006;3690;273732;3142;Población;99250.0;A
2006;3690;273732;3143;Población;390400.0;A
2006;3690;273734;2352;Población;30375.0;A
2006;3690;273734;2402;Población;62775.0;A
2006;3690;273734;2482;Población;35525.0;A
2006;3690;273734;2713;Población;49050.0;A
2006;3690;273734;2797;Población;21450.0;A
2006;3690;273734;2911;Población;25975.0;A
2006;3690;273734;3023;Población;106975.0;A
2006;3690;273734;3142;Población;119275.0;A
2006;3690;273734;3143;Población;451400.0;A
2006;3690;;2352;Población;21225.0;A
2006;3690;;2402;Población;47275.0;A
2006;3690;;2482;Población;46175.0;A
2006;3690;;2713;Población;44125.0;A
2006;3690;;2797;Población;24850.0;A
2006;3690;;2911;Población;35225.0;A
2006;3690;;3023;Población;54100.0;A
2006;3690;;3142;Población;82325.0;A
2006;3690;;3143;Población;355300.0;A
2006;3690;273721;2352;Población;164675.0;A
2006;3690;273721;2402;Población;274050.0;A
2006;3690;273721;2482;Población;221950.0;A
2006;3690;273721;2713;Población;248875.0;A
2006;3690;273721;2797;Población;159925.0;A
2006;3690;273721;2911;Población;174275.0;A
2006;3690;273721;3023;Población;390875.0;A
2006;3690;273721;3142;Población;508275.0;A
2006;3690;273721;3143;Población;2142900.0;A
2006;3691;273728;2352;Población;73750.0;A
2006;3691;273728;2402;Población;45700.0;A
2006;3691;273728;2482;Población;82000.0;A
2006;3691;273728;2713;Población;64525.0;A
2006;3691;273728;2797;Población;81025.0;A
2006;3691;273728;2911;Población;83400.0;A
2006;3691;273728;3023;Población;43575.0;A
2006;3691;273728;3142;Población;117250.0;A
2006;3691;273728;3143;Población;591225.0;A
2006;3691;273729;2352;Población;26725.0;A
2006;3691;273729;2402;Población;67300.0;A
2006;3691;273729;2482;Población;58600.0;A
2006;3691;273729;2713;Población;39675.0;A
2006;3691;273729;2797;Población;29550.0;A
2006;3691;273729;2911;Población;50625.0;A
2006;3691;273729;3023;Población;51925.0;A
2006;3691;273729;3142;Población;113300.0;A
2006;3691;273729;3143;Población;437700.0;A
2006;3691;273730;2352;Población;54175.0;A
2006;3691;273730;2402;Población;100050.0;A
2006;3691;273730;2482;Población;65450.0;A
2006;3691;273730;2713;Población;86325.0;A
2006;3691;273730;2797;Población;45450.0;A
2006;3691;273730;2911;Población;43300.0;A
2006;3691;273730;3023;Población;144250.0;A
2006;3691;273730;3142;Población;150850.0;A
2006;3691;273730;3143;Población;689850.0;A
2006;3691;273733;2352;Población;90375.0;A
2006;3691;273733;2402;Población;146625.0;A
2006;3691;273733;2482;Población;79675.0;A
2006;3691;273733;2713;Población;106975.0;A
2006;3691;273733;2797;Población;51750.0;A
2006;3691;273733;2911;Población;60400.0;A
2006;3691;273733;3023;Población;231200.0;A
2006;3691;273733;3142;Población;215325.0;A
2006;3691;273733;3143;Población;982325.0;A
2006;3691;273732;2352;Población;44150.0;A
2006;3691;273732;2402;Población;104625.0;A
2006;3691;273732;2482;Población;68225.0;A
2006;3691;273732;2713;Población;86450.0;A
2006;3691;273732;2797;Población;46250.0;A
2006;3691;273732;2911;Población;64275.0;A
2006;3691;273732;3023;Población;116050.0;A
2006;3691;273732;3142;Población;170300.0;A
2006;3691;273732;3143;Población;700325.0;A
2006;3691;273734;2352;Población;67500.0;A
2006;3691;273734;2402;Población;137850.0;A
2006;3691;273734;2482;Población;76225.0;A
2006;3691;273734;2713;Población;100025.0;A
2006;3691;273734;2797;Población;49825.0;A
2006;3691;273734;2911;Población;52900.0;A
2006;3691;273734;3023;Población;217725.0;A
2006;3691;273734;3142;Población;252075.0;A
2006;3691;273734;3143;Población;954125.0;A
2006;3691;;2352;Población;34050.0;A
2006;3691;;2402;Población;71450.0;A
2006;3691;;2482;Población;69125.0;A
2006;3691;;2713;Población;72525.0;A
2006;3691;;2797;Población;36825.0;A
2006;3691;;2911;Población;56550.0;A
2006;3691;;3023;Población;88050.0;A
2006;3691;;3142;Población;129000.0;A
2006;3691;;3143;Población;557575.0;A
2006;3691;273721;2352;Población;390725.0;A
2006;3691;273721;2402;Población;673600.0;A
2006;3691;273721;2482;Población;499300.0;A
2006;3691;273721;2713;Población;556500.0;A
2006;3691;273721;2797;Población;340675.0;A
2006;3691;273721;2911;Población;411450.0;A
2006;3691;273721;3023;Población;892775.0;A
2006;3691;273721;3142;Población;1148100.0;A
2006;3691;273721;3143;Población;4913125.0;A
2007;3689;273728;2352;Población;43925.0;A
2007;3689;273728;2402;Población;27325.0;A
2007;3689;273728;2482;Población;40225.0;A
2007;3689;273728;2713;Población;29875.0;A
2007;3689;273728;2797;Población;26225.0;A
2007;3689;273728;2911;Población;45300.0;A
2007;3689;273728;3023;Población;23300.0;A
2007;3689;273728;3142;Población;49375.0;A
2007;3689;273728;3143;Población;285550.0;A
2007;3689;273729;2352;Población;22100.0;A
2007;3689;273729;2402;Población;59075.0;A
2007;3689;273729;2482;Población;44700.0;A
2007;3689;273729;2713;Población;32025.0;A
2007;3689;273729;2797;Población;26025.0;A
2007;3689;273729;2911;Población;39675.0;A
2007;3689;273729;3023;Población;38375.0;A
2007;3689;273729;3142;Población;91075.0;A
2007;3689;273729;3143;Población;353050.0;A
2007;3689;273730;2352;Población;52700.0;A
2007;3689;273730;2402;Población;94725.0;A
2007;3689;273730;2482;Población;56625.0;A
2007;3689;273730;2713;Población;75325.0;A
2007;3689;273730;2797;Población;42950.0;A
2007;3689;273730;2911;Población;40900.0;A
2007;3689;273730;3023;Población;127050.0;A
2007;3689;273730;3142;Población;136925.0;A
2007;3689;273730;3143;Población;627200.0;A
2007;3689;273733;2352;Población;42100.0;A
2007;3689;273733;2402;Población;78300.0;A
2007;3689;273733;2482;Población;45450.0;A
2007;3689;273733;2713;Población;57525.0;A
2007;3689;273733;2797;Población;26600.0;A
2007;3689;273733;2911;Población;33300.0;A
2007;3689;273733;3023;Población;121725.0;A
2007;3689;273733;3142;Población;119250.0;A
2007;3689;273733;3143;Población;524250.0;A
2007;3689;273732;2352;Población;19200.0;A
2007;3689;273732;2402;Población;48475.0;A
2007;3689;273732;2482;Población;31750.0;A
2007;3689;273732;2713;Población;38875.0;A
2007;3689;273732;2797;Población;22350.0;A
2007;3689;273732;2911;Población;32325.0;A
2007;3689;273732;3023;Población;52750.0;A
2007;3689;273732;3142;Población;72300.0;A
2007;3689;273732;3143;Población;318025.0;A
2007;3689;273734;2352;Población;38675.0;A
2007;3689;273734;2402;Población;77050.0;A
2007;3689;273734;2482;Población;42050.0;A
2007;3689;273734;2713;Población;53300.0;A
2007;3689;273734;2797;Población;29550.0;A
2007;3689;273734;2911;Población;28500.0;A
2007;3689;273734;3023;Población;116175.0;A
2007;3689;273734;3142;Población;137650.0;A
2007;3689;273734;3143;Población;522950.0;A
2007;3689;;2352;Población;11950.0;A
2007;3689;;2402;Población;23350.0;A
2007;3689;;2482;Población;21350.0;A
2007;3689;;2713;Población;27000.0;A
2007;3689;;2797;Población;11450.0;A
2007;3689;;2911;Población;20475.0;A
2007;3689;;3023;Población;32475.0;A
2007;3689;;3142;Población;44000.0;A
2007;3689;;3143;Población;192050.0;A
2007;3689;273721;2352;Población;230650.0;A
2007;3689;273721;2402;Población;408300.0;A
2007;3689;273721;2482;Población;282150.0;A
2007;3689;273721;2713;Población;313925.0;A
2007;3689;273721;2797;Población;185150.0;A
2007;3689;273721;2911;Población;240475.0;A
2007;3689;273721;3023;Población;511850.0;A
2007;3689;273721;3142;Población;650575.0;A
2007;3689;273721;3143;Población;2823075.0;A
2007;3690;273728;2352;Población;30125.0;A
2007;3690;273728;2402;Población;19300.0;A
2007;3690;273728;2482;Población;45375.0;A
2007;3690;273728;2713;Población;38575.0;A
2007;3690;273728;2797;Población;52125.0;A
2007;3690;273728;2911;Población;41100.0;A
2007;3690;273728;3023;Población;22125.0;A
2007;3690;273728;3142;Población;69550.0;A
2007;3690;273728;3143;Población;318275.0;A
2007;3690;273729;2352;Población;5700.0;A
2007;3690;273729;2402;Población;11250.0;A
2007;3690;273729;2482;Población;14575.0;A
2007;3690;273729;2713;Población;9125.0;A
2007;3690;273729;2797;Población;5275.0;A
2007;3690;273729;2911;Población;9575.0;A
2007;3690;273729;3023;Población;15475.0;A
2007;3690;273729;3142;Población;24625.0;A
2007;3690;273729;3143;Población;95600.0;A
2007;3690;273730;2352;Población;4150.0;A
2007;3690;273730;2402;Población;7425.0;A
2007;3690;273730;2482;Población;8975.0;A
2007;3690;273730;2713;Población;12100.0;A
2007;3690;273730;2797;Población;3450.0;A
2007;3690;273730;2911;Población;3450.0;A
2007;3690;273730;3023;Población;15000.0;A
2007;3690;273730;3142;Población;18850.0;A
2007;3690;273730;3143;Población;73400.0;A
2007;3690;273733;2352;Población;51900.0;A
2007;3690;273733;2402;Población;75650.0;A
2007;3690;273733;2482;Población;37775.0;A
2007;3690;273733;2713;Población;53975.0;A
2007;3690;273733;2797;Población;28875.0;A
2007;3690;273733;2911;Población;30275.0;A
2007;3690;273733;3023;Población;117750.0;A
2007;3690;273733;3142;Población;103800.0;A
2007;3690;273733;3143;Población;500000.0;A
2007;3690;273732;2352;Población;27425.0;A
2007;3690;273732;2402;Población;61725.0;A
2007;3690;273732;2482;Población;39825.0;A
2007;3690;273732;2713;Población;51500.0;A
2007;3690;273732;2797;Población;26800.0;A
2007;3690;273732;2911;Población;35200.0;A
2007;3690;273732;3023;Población;71625.0;A
2007;3690;273732;3142;Población;106700.0;A
2007;3690;273732;3143;Población;420800.0;A
2007;3690;273734;2352;Población;32800.0;A
2007;3690;273734;2402;Población;67075.0;A
2007;3690;273734;2482;Población;38225.0;A
2007;3690;273734;2713;Población;50800.0;A
2007;3690;273734;2797;Población;21950.0;A
2007;3690;273734;2911;Población;27775.0;A
2007;3690;273734;3023;Población;110275.0;A
2007;3690;273734;3142;Población;129100.0;A
2007;3690;273734;3143;Población;478000.0;A
2007;3690;;2352;Población;21375.0;A
2007;3690;;2402;Población;50225.0;A
2007;3690;;2482;Población;45650.0;A
2007;3690;;2713;Población;43050.0;A
2007;3690;;2797;Población;25325.0;A
2007;3690;;2911;Población;34725.0;A
2007;3690;;3023;Población;55075.0;A
2007;3690;;3142;Población;83050.0;A
2007;3690;;3143;Población;358475.0;A
2007;3690;273721;2352;Población;173475.0;A
2007;3690;273721;2402;Población;292650.0;A
2007;3690;273721;2482;Población;230400.0;A
2007;3690;273721;2713;Población;259125.0;A
2007;3690;273721;2797;Población;163800.0;A
2007;3690;273721;2911;Población;182100.0;A
2007;3690;273721;3023;Población;407325.0;A
2007;3690;273721;3142;Población;535675.0;A
2007;3690;273721;3143;Población;2244550.0;A
2007;3691;273728;2352;Población;74050.0;A
2007;3691;273728;2402;Población;46625.0;A
2007;3691;273728;2482;Población;85600.0;A
2007;3691;273728;2713;Población;68450.0;A
2007;3691;273728;2797;Población;78350.0;A
2007;3691;273728;2911;Población;86400.0;A
2007;3691;273728;3023;Población;45425.0;A
2007;3691;273728;3142;Población;118925.0;A
2007;3691;273728;3143;Población;603825.0;A
2007;3691;273729;2352;Población;27800.0;A
2007;3691;273729;2402;Población;70325.0;A
2007;3691;273729;2482;Población;59275.0;A
2007;3691;273729;2713;Población;41150.0;A
2007;3691;273729;2797;Población;31300.0;A
2007;3691;273729;2911;Población;49250.0;A
2007;3691;273729;3023;Población;53850.0;A
2007;3691;273729;3142;Población;115700.0;A
2007;3691;273729;3143;Población;448650.0;A
2007;3691;273730;2352;Población;56850.0;A
2007;3691;273730;2402;Población;102150.0;A
2007;3691;273730;2482;Población;65600.0;A
2007;3691;273730;2713;Población;87425.0;A
2007;3691;273730;2797;Población;46400.0;A
2007;3691;273730;2911;Población;44350.0;A
2007;3691;273730;3023;Población;142050.0;A
2007;3691;273730;3142;Población;155775.0;A
2007;3691;273730;3143;Población;700600.0;A
2007;3691;273733;2352;Población;94000.0;A
2007;3691;273733;2402;Población;153950.0;A
2007;3691;273733;2482;Población;83225.0;A
2007;3691;273733;2713;Población;111500.0;A
2007;3691;273733;2797;Población;55475.0;A
2007;3691;273733;2911;Población;63575.0;A
2007;3691;273733;3023;Población;239475.0;A
2007;3691;273733;3142;Población;223050.0;A
2007;3691;273733;3143;Población;1024250.0;A
2007;3691;273732;2352;Población;46625.0;A
2007;3691;273732;2402;Población;110200.0;A
2007;3691;273732;2482;Población;71575.0;A
2007;3691;273732;2713;Población;90375.0;A
2007;3691;273732;2797;Población;49150.0;A
2007;3691;273732;2911;Población;67525.0;A
2007;3691;273732;3023;Población;124375.0;A
2007;3691;273732;3142;Población;179000.0;A
2007;3691;273732;3143;Población;738825.0;A
2007;3691;273734;2352;Población;71475.0;A
2007;3691;273734;2402;Población;144125.0;A
2007;3691;273734;2482;Población;80275.0;A
2007;3691;273734;2713;Población;104100.0;A
2007;3691;273734;2797;Población;51500.0;A
2007;3691;273734;2911;Población;56275.0;A
2007;3691;273734;3023;Población;226450.0;A
2007;3691;273734;3142;Población;266750.0;A
2007;3691;273734;3143;Población;1000950.0;A
2007;3691;;2352;Población;33325.0;A
2007;3691;;2402;Población;73575.0;A
2007;3691;;2482;Población;67000.0;A
2007;3691;;2713;Población;70050.0;A
2007;3691;;2797;Población;36775.0;A
2007;3691;;2911;Población;55200.0;A
2007;3691;;3023;Población;87550.0;A
2007;3691;;3142;Población;127050.0;A
2007;3691;;3143;Población;550525.0;A
2007;3691;273721;2352;Población;404125.0;A
2007;3691;273721;2402;Población;700950.0;A
2007;3691;273721;2482;Población;512550.0;A
2007;3691;273721;2713;Población;573050.0;A
2007;3691;273721;2797;Población;348950.0;A
2007;3691;273721;2911;Población;422575.0;A
2007;3691;273721;3023;Población;919175.0;A
2007;3691;273721;3142;Población;1186250.0;A
2007;3691;273721;3143;Población;5067625.0;A
2008;3689;273728;2352;Población;47850.0;A
2008;3689;273728;2402;Población;28375.0;A
2008;3689;273728;2482;Población;44700.0;A
2008;3689;273728;2713;Población;32825.0;A
2008;3689;273728;2797;Población;29275.0;A
2008;3689;273728;2911;Población;52725.0;A
2008;3689;273728;3023;Población;25225.0;A
2008;3689;273728;3142;Población;54175.0;A
2008;3689;273728;3143;Población;315150.0;A
2008;3689;273729;2352;Población;21025.0;A
2008;3689;273729;2402;Población;58825.0;A
2008;3689;273729;2482;Población;43575.0;A
2008;3689;273729;2713;Población;30475.0;A
2008;3689;273729;2797;Población;26125.0;A
2008;3689;273729;2911;Población;37375.0;A
2008;3689;273729;3023;Población;38125.0;A
2008;3689;273729;3142;Población;90125.0;A
2008;3689;273729;3143;Población;345650.0;A
2008;3689;273730;2352;Población;46525.0;A
2008;3689;273730;2402;Población;85375.0;A
2008;3689;273730;2482;Población;52800.0;A
2008;3689;273730;2713;Población;68350.0;A
2008;3689;273730;2797;Población;38950.0;A
2008;3689;273730;2911;Población;35500.0;A
2008;3689;273730;3023;Población;115925.0;A
2008;3689;273730;3142;Población;125550.0;A
2008;3689;273730;3143;Población;568975.0;A
2008;3689;273733;2352;Población;43525.0;A
2008;3689;273733;2402;Población;78625.0;A
2008;3689;273733;2482;Población;45225.0;A
2008;3689;273733;2713;Población;59525.0;A
2008;3689;273733;2797;Población;27350.0;A
2008;3689;273733;2911;Población;33725.0;A
2008;3689;273733;3023;Población;124125.0;A
2008;3689;273733;3142;Población;120500.0;A
2008;3689;273733;3143;Población;532600.0;A
2008;3689;273732;2352;Población;19375.0;A
2008;3689;273732;2402;Población;50600.0;A
2008;3689;273732;2482;Población;32475.0;A
2008;3689;273732;2713;Población;40300.0;A
2008;3689;273732;2797;Población;23075.0;A
2008;3689;273732;2911;Población;31925.0;A
2008;3689;273732;3023;Población;54725.0;A
2008;3689;273732;3142;Población;75000.0;A
2008;3689;273732;3143;Población;327475.0;A
2008;3689;273734;2352;Población;39450.0;A
2008;3689;273734;2402;Población;80775.0;A
2008;3689;273734;2482;Población;42925.0;A
2008;3689;273734;2713;Población;54150.0;A
2008;3689;273734;2797;Población;29225.0;A
2008;3689;273734;2911;Población;29400.0;A
2008;3689;273734;3023;Población;117975.0;A
2008;3689;273734;3142;Población;143975.0;A
2008;3689;273734;3143;Población;537875.0;A
2008;3689;;2352;Población;11950.0;A
2008;3689;;2402;Población;22000.0;A
2008;3689;;2482;Población;20600.0;A
2008;3689;;2713;Población;25550.0;A
2008;3689;;2797;Población;10825.0;A
2008;3689;;2911;Población;19375.0;A
2008;3689;;3023;Población;30875.0;A
2008;3689;;3142;Población;42125.0;A
2008;3689;;3143;Población;183300.0;A
2008;3689;273721;2352;Población;229700.0;A
2008;3689;273721;2402;Población;404575.0;A
2008;3689;273721;2482;Población;282300.0;A
2008;3689;273721;2713;Población;311175.0;A
2008;3689;273721;2797;Población;184825.0;A
2008;3689;273721;2911;Población;240025.0;A
2008;3689;273721;3023;Población;506975.0;A
2008;3689;273721;3142;Población;651450.0;A
2008;3689;273721;3143;Población;2811025.0;A
2008;3690;273728;2352;Población;31775.0;A
2008;3690;273728;2402;Población;19225.0;A
2008;3690;273728;2482;Población;46225.0;A
2008;3690;273728;2713;Población;39425.0;A
2008;3690;273728;2797;Población;58150.0;A
2008;3690;273728;2911;Población;41975.0;A
2008;3690;273728;3023;Población;22475.0;A
2008;3690;273728;3142;Población;70100.0;A
2008;3690;273728;3143;Población;329350.0;A
2008;3690;273729;2352;Población;5525.0;A
2008;3690;273729;2402;Población;12025.0;A
2008;3690;273729;2482;Población;13650.0;A
2008;3690;273729;2713;Población;9050.0;A
2008;3690;273729;2797;Población;5450.0;A
2008;3690;273729;2911;Población;9325.0;A
2008;3690;273729;3023;Población;14775.0;A
2008;3690;273729;3142;Población;25000.0;A
2008;3690;273729;3143;Población;94800.0;A
2008;3690;273730;2352;Población;3875.0;A
2008;3690;273730;2402;Población;6875.0;A
2008;3690;273730;2482;Población;9275.0;A
2008;3690;273730;2713;Población;12450.0;A
2008;3690;273730;2797;Población;3225.0;A
2008;3690;273730;2911;Población;3850.0;A
2008;3690;273730;3023;Población;14625.0;A
2008;3690;273730;3142;Población;19550.0;A
2008;3690;273730;3143;Población;73725.0;A
2008;3690;273733;2352;Población;53975.0;A
2008;3690;273733;2402;Población;77075.0;A
2008;3690;273733;2482;Población;38675.0;A
2008;3690;273733;2713;Población;54150.0;A
2008;3690;273733;2797;Población;29300.0;A
2008;3690;273733;2911;Población;31250.0;A
2008;3690;273733;3023;Población;121175.0;A
2008;3690;273733;3142;Población;106150.0;A
2008;3690;273733;3143;Población;511750.0;A
2008;3690;273732;2352;Población;29750.0;A
2008;3690;273732;2402;Población;65450.0;A
2008;3690;273732;2482;Población;42625.0;A
2008;3690;273732;2713;Población;52825.0;A
2008;3690;273732;2797;Población;27750.0;A
2008;3690;273732;2911;Población;36225.0;A
2008;3690;273732;3023;Población;75475.0;A
2008;3690;273732;3142;Población;111325.0;A
2008;3690;273732;3143;Población;441425.0;A
2008;3690;273734;2352;Población;33225.0;A
2008;3690;273734;2402;Población;70325.0;A
2008;3690;273734;2482;Población;39675.0;A
2008;3690;273734;2713;Población;51725.0;A
2008;3690;273734;2797;Población;23750.0;A
2008;3690;273734;2911;Población;28525.0;A
2008;3690;273734;3023;Población;110950.0;A
2008;3690;273734;3142;Población;134500.0;A
2008;3690;273734;3143;Población;492675.0;A
2008;3690;;2352;Población;22100.0;A
2008;3690;;2402;Población;54650.0;A
2008;3690;;2482;Población;45600.0;A
2008;3690;;2713;Población;42500.0;A
2008;3690;;2797;Población;25775.0;A
2008;3690;;2911;Población;35250.0;A
2008;3690;;3023;Población;55925.0;A
2008;3690;;3142;Población;84000.0;A
2008;3690;;3143;Población;365800.0;A
2008;3690;273721;2352;Población;180225.0;A
2008;3690;273721;2402;Población;305625.0;A
2008;3690;273721;2482;Población;235725.0;A
2008;3690;273721;2713;Población;262125.0;A
2008;3690;273721;2797;Población;173400.0;A
2008;3690;273721;2911;Población;186400.0;A
2008;3690;273721;3023;Población;415400.0;A
2008;3690;273721;3142;Población;550625.0;A
2008;3690;273721;3143;Población;2309525.0;A
2008;3691;273728;2352;Población;79625.0;A
2008;3691;273728;2402;Población;47600.0;A
2008;3691;273728;2482;Población;90925.0;A
2008;3691;273728;2713;Población;72250.0;A
2008;3691;273728;2797;Población;87425.0;A
2008;3691;273728;2911;Población;94700.0;A
2008;3691;273728;3023;Población;47700.0;A
2008;3691;273728;3142;Población;124275.0;A
2008;3691;273728;3143;Población;644500.0;A
2008;3691;273729;2352;Población;26550.0;A
2008;3691;273729;2402;Población;70850.0;A
2008;3691;273729;2482;Población;57225.0;A
2008;3691;273729;2713;Población;39525.0;A
2008;3691;273729;2797;Población;31575.0;A
2008;3691;273729;2911;Población;46700.0;A
2008;3691;273729;3023;Población;52900.0;A
2008;3691;273729;3142;Población;115125.0;A
2008;3691;273729;3143;Población;440450.0;A
2008;3691;273730;2352;Población;50400.0;A
2008;3691;273730;2402;Población;92250.0;A
2008;3691;273730;2482;Población;62075.0;A
2008;3691;273730;2713;Población;80800.0;A
2008;3691;273730;2797;Población;42175.0;A
2008;3691;273730;2911;Población;39350.0;A
2008;3691;273730;3023;Población;130550.0;A
2008;3691;273730;3142;Población;145100.0;A
2008;3691;273730;3143;Población;642700.0;A
2008;3691;273733;2352;Población;97500.0;A
2008;3691;273733;2402;Población;155700.0;A
2008;3691;273733;2482;Población;83900.0;A
2008;3691;273733;2713;Población;113675.0;A
2008;3691;273733;2797;Población;56650.0;A
2008;3691;273733;2911;Población;64975.0;A
2008;3691;273733;3023;Población;245300.0;A
2008;3691;273733;3142;Población;226650.0;A
2008;3691;273733;3143;Población;1044350.0;A
2008;3691;273732;2352;Población;49125.0;A
2008;3691;273732;2402;Población;116050.0;A
2008;3691;273732;2482;Población;75100.0;A
2008;3691;273732;2713;Población;93125.0;A
2008;3691;273732;2797;Población;50825.0;A
2008;3691;273732;2911;Población;68150.0;A
2008;3691;273732;3023;Población;130200.0;A
2008;3691;273732;3142;Población;186325.0;A
2008;3691;273732;3143;Población;768900.0;A
2008;3691;273734;2352;Población;72675.0;A
2008;3691;273734;2402;Población;151100.0;A
2008;3691;273734;2482;Población;82600.0;A
2008;3691;273734;2713;Población;105875.0;A
2008;3691;273734;2797;Población;52975.0;A
2008;3691;273734;2911;Población;57925.0;A
2008;3691;273734;3023;Población;228925.0;A
2008;3691;273734;3142;Población;278475.0;A
2008;3691;273734;3143;Población;1030550.0;A
2008;3691;;2352;Población;34050.0;A
2008;3691;;2402;Población;76650.0;A
2008;3691;;2482;Población;66200.0;A
2008;3691;;2713;Población;68050.0;A
2008;3691;;2797;Población;36600.0;A
2008;3691;;2911;Población;54625.0;A
2008;3691;;3023;Población;86800.0;A
2008;3691;;3142;Población;126125.0;A
2008;3691;;3143;Población;549100.0;A
