D_TEMPORAL_0;D_SEXO_0;D_MCVL_TIPOCOTIZACION_0;D_TERRITORIO_0;D_MCVL_COTIZANTE_0;INDICATOR;OBS_VALUE;FREQ
2014;3689;53596;3143;53591;Población;15075.0;A
2014;3689;53597;2352;53591;Población;53225.0;A
2014;3689;53597;2402;53591;Población;71925.0;A
2014;3689;53597;2482;53591;Población;63650.0;A
2014;3689;53597;2713;53591;Población;59500.0;A
2014;3689;53597;2797;53591;Población;46375.0;A
2014;3689;53597;2911;53591;Población;58675.0;A
2014;3689;53597;3023;53591;Población;82775.0;A
2014;3689;53597;3142;53591;Población;122825.0;A
2014;3689;53597;3143;53591;Población;558950.0;A
2014;3689;53593;2352;53591;Población;180575.0;A
2014;3689;53593;2402;53591;Población;280275.0;A
2014;3689;53593;2482;53591;Población;200100.0;A
2014;3689;53593;2713;53591;Población;219350.0;A
2014;3689;53593;2797;53591;Población;138075.0;A
2014;3689;53593;2911;53591;Población;167125.0;A
2014;3689;53593;3023;53591;Población;373450.0;A
2014;3689;53593;3142;53591;Población;470000.0;A
2014;3689;53593;3143;53591;Población;2028950.0;A
2014;3690;53594;2352;53591;Población;88150.0;A
2014;3690;53594;2402;53591;Población;136875.0;A
2014;3690;53594;2482;53591;Población;94075.0;A
2014;3690;53594;2713;53591;Población;113425.0;A
2014;3690;53594;2797;53591;Población;74125.0;A
2014;3690;53594;2911;53591;Población;74925.0;A
2014;3690;53594;3023;53591;Población;221225.0;A
2014;3690;53594;3142;53591;Población;246375.0;A
2014;3690;53594;3143;53591;Población;1049175.0;A
2014;3690;53595;2352;53591;Población;10400.0;A
2014;3690;53595;2402;53591;Población;24500.0;A
2014;3690;53595;2482;53591;Población;11600.0;A
2014;3690;53595;2713;53591;Población;14325.0;A
2014;3690;53595;2797;53591;Población;6875.0;A
2014;3690;53595;2911;53591;Población;8225.0;A
2014;3690;53595;3023;53591;Población;29125.0;A
2014;3690;53595;3142;53591;Población;33200.0;A
2014;3690;53595;3143;53591;Población;138250.0;A
2014;3690;53596;2352;53591;Población;1800.0;A
2014;3690;53596;2402;53591;Población;1800.0;A
2014;3690;53596;2482;53591;Población;3075.0;A
2014;3690;53596;2713;53591;Población;4750.0;A
2014;3690;53596;2797;53591;Población;1200.0;A
2014;3690;53596;2911;53591;Población;2550.0;A
2014;3690;53596;3023;53591;Población;3500.0;A
2014;3690;53596;3142;53591;Población;4225.0;A
2014;3690;53596;3143;53591;Población;22900.0;A
2014;3690;53597;2352;53591;Población;43575.0;A
2014;3690;53597;2402;53591;Población;55025.0;A
2014;3690;53597;2482;53591;Población;57225.0;A
2014;3690;53597;2713;53591;Población;56700.0;A
2014;3690;53597;2797;53591;Población;48100.0;A
2014;3690;53597;2911;53591;Población;46750.0;A
2014;3690;53597;3023;53591;Población;74850.0;A
2014;3690;53597;3142;53591;Población;109950.0;A
2014;3690;53597;3143;53591;Población;492175.0;A
2014;3690;53593;2352;53591;Población;143925.0;A
2014;3690;53593;2402;53591;Población;218200.0;A
2014;3690;53593;2482;53591;Población;165975.0;A
2014;3690;53593;2713;53591;Población;189200.0;A
2014;3690;53593;2797;53591;Población;130300.0;A
2014;3690;53593;2911;53591;Población;132450.0;A
2014;3690;53593;3023;53591;Población;328700.0;A
2014;3690;53593;3142;53591;Población;393750.0;A
2014;3690;53593;3143;53591;Población;1702500.0;A
2014;3691;53594;2352;53591;Población;202050.0;A
2014;3691;53594;2402;53591;Población;312775.0;A
2014;3691;53594;2482;53591;Población;216250.0;A
2014;3691;53594;2713;53591;Población;255350.0;A
2014;3691;53594;2797;53591;Población;157100.0;A
2014;3691;53594;2911;53591;Población;175000.0;A
2014;3691;53594;3023;53591;Población;478150.0;A
2014;3691;53594;3142;53591;Población;552575.0;A
2014;3691;53594;3143;53591;Población;2349250.0;A
2014;3691;53595;2352;53591;Población;22750.0;A
2014;3691;53595;2402;53591;Población;54175.0;A
2014;3691;53595;2482;53591;Población;24050.0;A
2014;3691;53595;2713;53591;Población;30350.0;A
2014;3691;53595;2797;53591;Población;14850.0;A
2014;3691;53595;2911;53591;Población;14850.0;A
2014;3691;53595;3023;53591;Población;61050.0;A
2014;3691;53595;3142;53591;Población;71025.0;A
2014;3691;53595;3143;53591;Población;293100.0;A
2014;3691;53596;2352;53591;Población;2900.0;A
2014;3691;53596;2402;53591;Población;4575.0;A
2014;3691;53596;2482;53591;Población;4900.0;A
2014;3691;53596;2713;53591;Población;6650.0;A
2014;3691;53596;2797;53591;Población;1950.0;A
2014;3691;53596;2911;53591;Población;4300.0;A
2014;3691;53596;3023;53591;Población;5325.0;A
2014;3691;53596;3142;53591;Población;7375.0;A
2014;3691;53596;3143;53591;Población;37975.0;A
2014;3691;53597;2352;53591;Población;96800.0;A
2014;3691;53597;2402;53591;Población;126950.0;A
2014;3691;53597;2482;53591;Población;120875.0;A
2014;3691;53597;2713;53591;Población;116200.0;A
2014;3691;53597;2797;53591;Población;94475.0;A
2014;3691;53597;2911;53591;Población;105425.0;A
2014;3691;53597;3023;53591;Población;157625.0;A
2014;3691;53597;3142;53591;Población;232775.0;A
2014;3691;53597;3143;53591;Población;1051125.0;A
2014;3691;53593;2352;53591;Población;324500.0;A
2014;3691;53593;2402;53591;Población;498475.0;A
2014;3691;53593;2482;53591;Población;366075.0;A
2014;3691;53593;2713;53591;Población;408550.0;A
2014;3691;53593;2797;53591;Población;268375.0;A
2014;3691;53593;2911;53591;Población;299575.0;A
2014;3691;53593;3023;53591;Población;702150.0;A
2014;3691;53593;3142;53591;Población;863750.0;A
2014;3691;53593;3143;53591;Población;3731450.0;A
2015;3689;53594;2352;53591;Población;121700.0;A
2015;3689;53594;2402;53591;Población;183400.0;A
2015;3689;53594;2482;53591;Población;125575.0;A
2015;3689;53594;2713;53591;Población;147350.0;A
2015;3689;53594;2797;53591;Población;87075.0;A
2015;3689;53594;2911;53591;Población;103000.0;A
2015;3689;53594;3023;53591;Población;273850.0;A
2015;3689;53594;3142;53591;Población;318125.0;A
2015;3689;53594;3143;53591;Población;1360075.0;A
2015;3689;53595;2352;53591;Población;11300.0;A
2015;3689;53595;2402;53591;Población;26400.0;A
2015;3689;53595;2482;53591;Población;10025.0;A
2015;3689;53595;2713;53591;Población;14700.0;A
2015;3689;53595;2797;53591;Población;7275.0;A
2015;3689;53595;2911;53591;Población;5950.0;A
2015;3689;53595;3023;53591;Población;26625.0;A
2015;3689;53595;3142;53591;Población;32575.0;A
2015;3689;53595;3143;53591;Población;134850.0;A
2015;3689;53596;2352;53591;Población;775.0;A
2015;3689;53596;2402;53591;Población;2325.0;A
2015;3689;53596;2482;53591;Población;2075.0;A
2015;3689;53596;2713;53591;Población;2025.0;A
2015;3689;53596;2797;53591;Población;900.0;A
2015;3689;53596;2911;53591;Población;2175.0;A
2015;3689;53596;3023;53591;Población;1800.0;A
2015;3689;53596;3142;53591;Población;2525.0;A
2015;3689;53596;3143;53591;Población;14600.0;A
2015;3689;53597;2352;53591;Población;52300.0;A
2015;3689;53597;2402;53591;Población;71200.0;A
2015;3689;53597;2482;53591;Población;61825.0;A
2015;3689;53597;2713;53591;Población;58525.0;A
2015;3689;53597;2797;53591;Población;45125.0;A
2015;3689;53597;2911;53591;Población;56225.0;A
2015;3689;53597;3023;53591;Población;79675.0;A
2015;3689;53597;3142;53591;Población;118375.0;A
2015;3689;53597;3143;53591;Población;543250.0;A
2015;3689;53593;2352;53591;Población;186075.0;A
2015;3689;53593;2402;53591;Población;283325.0;A
2015;3689;53593;2482;53591;Población;199500.0;A
2015;3689;53593;2713;53591;Población;222600.0;A
2015;3689;53593;2797;53591;Población;140375.0;A
2015;3689;53593;2911;53591;Población;167350.0;A
2015;3689;53593;3023;53591;Población;381950.0;A
2015;3689;53593;3142;53591;Población;471600.0;A
2015;3689;53593;3143;53591;Población;2052775.0;A
2015;3690;53594;2352;53591;Población;93525.0;A
2015;3690;53594;2402;53591;Población;142900.0;A
2015;3690;53594;2482;53591;Población;96850.0;A
2015;3690;53594;2713;53591;Población;115650.0;A
2015;3690;53594;2797;53591;Población;74575.0;A
2015;3690;53594;2911;53591;Población;77850.0;A
2015;3690;53594;3023;53591;Población;232025.0;A
2015;3690;53594;3142;53591;Población;255400.0;A
2015;3690;53594;3143;53591;Población;1088775.0;A
2015;3690;53595;2352;53591;Población;10100.0;A
2015;3690;53595;2402;53591;Población;24325.0;A
2015;3690;53595;2482;53591;Población;11325.0;A
2015;3690;53595;2713;53591;Población;13375.0;A
2015;3690;53595;2797;53591;Población;7175.0;A
2015;3690;53595;2911;53591;Población;7775.0;A
2015;3690;53595;3023;53591;Población;27175.0;A
2015;3690;53595;3142;53591;Población;31825.0;A
2015;3690;53595;3143;53591;Población;133075.0;A
2015;3690;53596;2352;53591;Población;1675.0;A
2015;3690;53596;2402;53591;Población;1450.0;A
2015;3690;53596;2482;53591;Población;3350.0;A
2015;3690;53596;2713;53591;Población;5300.0;A
2015;3690;53596;2797;53591;Población;1250.0;A
2015;3690;53596;2911;53591;Población;3200.0;A
2015;3690;53596;3023;53591;Población;3550.0;A
2015;3690;53596;3142;53591;Población;4975.0;A
2015;3690;53596;3143;53591;Población;24750.0;A
2015;3690;53597;2352;53591;Población;43150.0;A
2015;3690;53597;2402;53591;Población;57050.0;A
2015;3690;53597;2482;53591;Población;57300.0;A
2015;3690;53597;2713;53591;Población;57050.0;A
2015;3690;53597;2797;53591;Población;47650.0;A
2015;3690;53597;2911;53591;Población;45600.0;A
2015;3690;53597;3023;53591;Población;75425.0;A
2015;3690;53597;3142;53591;Población;110150.0;A
2015;3690;53597;3143;53591;Población;493375.0;A
2015;3690;53593;2352;53591;Población;148450.0;A
2015;3690;53593;2402;53591;Población;225725.0;A
2015;3690;53593;2482;53591;Población;168825.0;A
2015;3690;53593;2713;53591;Población;191375.0;A
2015;3690;53593;2797;53591;Población;130650.0;A
2015;3690;53593;2911;53591;Población;134425.0;A
2015;3690;53593;3023;53591;Población;338175.0;A
2015;3690;53593;3142;53591;Población;402350.0;A
2015;3690;53593;3143;53591;Población;1739975.0;A
2015;3691;53594;2352;53591;Población;215225.0;A
2015;3691;53594;2402;53591;Población;326300.0;A
2015;3691;53594;2482;53591;Población;222425.0;A
2015;3691;53594;2713;53591;Población;263000.0;A
2015;3691;53594;2797;53591;Población;161650.0;A
2015;3691;53594;2911;53591;Población;180850.0;A
2015;3691;53594;3023;53591;Población;505875.0;A
2015;3691;53594;3142;53591;Población;573525.0;A
2015;3691;53594;3143;53591;Población;2448850.0;A
2015;3691;53595;2352;53591;Población;21400.0;A
2015;3691;53595;2402;53591;Población;50725.0;A
2015;3691;53595;2482;53591;Población;21350.0;A
2015;3691;53595;2713;53591;Población;28075.0;A
2015;3691;53595;2797;53591;Población;14450.0;A
2015;3691;53595;2911;53591;Población;13725.0;A
2015;3691;53595;3023;53591;Población;53800.0;A
2015;3691;53595;3142;53591;Población;64400.0;A
2015;3691;53595;3143;53591;Población;267925.0;A
2015;3691;53596;2352;53591;Población;2450.0;A
2015;3691;53596;2402;53591;Población;3775.0;A
2015;3691;53596;2482;53591;Población;5425.0;A
2015;3691;53596;2713;53591;Población;7325.0;A
2015;3691;53596;2797;53591;Población;2150.0;A
2015;3691;53596;2911;53591;Población;5375.0;A
2015;3691;53596;3023;53591;Población;5350.0;A
2015;3691;53596;3142;53591;Población;7500.0;A
2015;3691;53596;3143;53591;Población;39350.0;A
2015;3691;53597;2352;53591;Población;95450.0;A
2015;3691;53597;2402;53591;Población;128250.0;A
2015;3691;53597;2482;53591;Población;119125.0;A
2015;3691;53597;2713;53591;Población;115575.0;A
2015;3691;53597;2797;53591;Población;92775.0;A
2015;3691;53597;2911;53591;Población;101825.0;A
2015;3691;53597;3023;53591;Población;155100.0;A
2015;3691;53597;3142;53591;Población;228525.0;A
2015;3691;53597;3143;53591;Población;1036625.0;A
2015;3691;53593;2352;53591;Población;334525.0;A
2015;3691;53593;2402;53591;Población;509050.0;A
2015;3691;53593;2482;53591;Población;368325.0;A
2015;3691;53593;2713;53591;Población;413975.0;A
2015;3691;53593;2797;53591;Población;271025.0;A
2015;3691;53593;2911;53591;Población;301775.0;A
2015;3691;53593;3023;53591;Población;720125.0;A
2015;3691;53593;3142;53591;Población;873950.0;A
2015;3691;53593;3143;53591;Población;3792750.0;A
2016;3689;53594;2352;53591;Población;127925.0;A
2016;3689;53594;2402;53591;Población;189850.0;A
2016;3689;53594;2482;53591;Población;131325.0;A
2016;3689;53594;2713;53591;Población;152300.0;A
2016;3689;53594;2797;53591;Población;88775.0;A
2016;3689;53594;2911;53591;Población;106400.0;A
2016;3689;53594;3023;53591;Población;283850.0;A
2016;3689;53594;3142;53591;Población;327125.0;A
2016;3689;53594;3143;53591;Población;1407550.0;A
2016;3689;53595;2352;53591;Población;9725.0;A
2016;3689;53595;2402;53591;Población;24150.0;A
2016;3689;53595;2482;53591;Población;9700.0;A
2016;3689;53595;2713;53591;Población;13200.0;A
2016;3689;53595;2797;53591;Población;6475.0;A
2016;3689;53595;2911;53591;Población;5575.0;A
2016;3689;53595;3023;53591;Población;24725.0;A
2016;3689;53595;3142;53591;Población;29975.0;A
2016;3689;53595;3143;53591;Población;123525.0;A
2016;3689;53596;2352;53591;Población;700.0;A
2016;3689;53596;2402;53591;Población;2025.0;A
2016;3689;53596;2482;53591;Población;2225.0;A
2016;3689;53596;2713;53591;Población;1875.0;A
2016;3689;53596;2797;53591;Población;1000.0;A
2016;3689;53596;2911;53591;Población;2025.0;A
2016;3689;53596;3023;53591;Población;1825.0;A
2016;3689;53596;3142;53591;Población;2775.0;A
2016;3689;53596;3143;53591;Población;14450.0;A
2016;3689;53597;2352;53591;Población;51050.0;A
2016;3689;53597;2402;53591;Población;69875.0;A
2016;3689;53597;2482;53591;Población;57900.0;A
2016;3689;53597;2713;53591;Población;55200.0;A
2016;3689;53597;2797;53591;Población;45300.0;A
2016;3689;53597;2911;53591;Población;55025.0;A
2016;3689;53597;3023;53591;Población;77325.0;A
2016;3689;53597;3142;53591;Población;115650.0;A
2016;3689;53597;3143;53591;Población;527325.0;A
2016;3689;53593;2352;53591;Población;189400.0;A
2016;3689;53593;2402;53591;Población;285900.0;A
2016;3689;53593;2482;53591;Población;201150.0;A
2016;3689;53593;2713;53591;Población;222575.0;A
2016;3689;53593;2797;53591;Población;141550.0;A
2016;3689;53593;2911;53591;Población;169025.0;A
2016;3689;53593;3023;53591;Población;387725.0;A
2016;3689;53593;3142;53591;Población;475525.0;A
2016;3689;53593;3143;53591;Población;2072850.0;A
2016;3690;53594;2352;53591;Población;96975.0;A
2016;3690;53594;2402;53591;Población;146325.0;A
2016;3690;53594;2482;53591;Población;98750.0;A
2016;3690;53594;2713;53591;Población;120525.0;A
2016;3690;53594;2797;53591;Población;79425.0;A
2016;3690;53594;2911;53591;Población;78025.0;A
2016;3690;53594;3023;53591;Población;240175.0;A
2016;3690;53594;3142;53591;Población;261575.0;A
2016;3690;53594;3143;53591;Población;1121775.0;A
2016;3690;53595;2352;53591;Población;9650.0;A
2016;3690;53595;2402;53591;Población;22650.0;A
2016;3690;53595;2482;53591;Población;11225.0;A
2016;3690;53595;2713;53591;Población;13000.0;A
2016;3690;53595;2797;53591;Población;6325.0;A
2016;3690;53595;2911;53591;Población;7475.0;A
2016;3690;53595;3023;53591;Población;26150.0;A
2016;3690;53595;3142;53591;Población;30675.0;A
2016;3690;53595;3143;53591;Población;127150.0;A
2016;3690;53596;2352;53591;Población;1375.0;A
2016;3690;53596;2402;53591;Población;1300.0;A
2016;3690;53596;2482;53591;Población;3000.0;A
2016;3690;53596;2713;53591;Población;4800.0;A
2016;3690;53596;2797;53591;Población;1100.0;A
2016;3690;53596;2911;53591;Población;2900.0;A
2016;3690;53596;3023;53591;Población;3275.0;A
2016;3690;53596;3142;53591;Población;4700.0;A
2016;3690;53596;3143;53591;Población;22450.0;A
2016;3690;53597;2352;53591;Población;44275.0;A
2016;3690;53597;2402;53591;Población;57350.0;A
2016;3690;53597;2482;53591;Población;55625.0;A
2016;3690;53597;2713;53591;Población;55075.0;A
2016;3690;53597;2797;53591;Población;47000.0;A
2016;3690;53597;2911;53591;Población;45900.0;A
2016;3690;53597;3023;53591;Población;72950.0;A
2016;3690;53597;3142;53591;Población;109275.0;A
2016;3690;53597;3143;53591;Población;487450.0;A
2016;3690;53593;2352;53591;Población;152275.0;A
2016;3690;53593;2402;53591;Población;227625.0;A
2016;3690;53593;2482;53591;Población;168600.0;A
2016;3690;53593;2713;53591;Población;193400.0;A
2016;3690;53593;2797;53591;Población;133850.0;A
2016;3690;53593;2911;53591;Población;134300.0;A
2016;3690;53593;3023;53591;Población;342550.0;A
2016;3690;53593;3142;53591;Población;406225.0;A
2016;3690;53593;3143;53591;Población;1758825.0;A
2016;3691;53594;2352;53591;Población;224900.0;A
2016;3691;53594;2402;53591;Población;336175.0;A
2016;3691;53594;2482;53591;Población;230075.0;A
2016;3691;53594;2713;53591;Población;272825.0;A
2016;3691;53594;2797;53591;Población;168200.0;A
2016;3691;53594;2911;53591;Población;184425.0;A
2016;3691;53594;3023;53591;Población;524025.0;A
2016;3691;53594;3142;53591;Población;588700.0;A
2016;3691;53594;3143;53591;Población;2529325.0;A
2016;3691;53595;2352;53591;Población;19375.0;A
2016;3691;53595;2402;53591;Población;46800.0;A
2016;3691;53595;2482;53591;Población;20925.0;A
2016;3691;53595;2713;53591;Población;26200.0;A
2016;3691;53595;2797;53591;Población;12800.0;A
2016;3691;53595;2911;53591;Población;13050.0;A
2016;3691;53595;3023;53591;Población;50875.0;A
2016;3691;53595;3142;53591;Población;60650.0;A
2016;3691;53595;3143;53591;Población;250675.0;A
2016;3691;53596;2352;53591;Población;2075.0;A
2016;3691;53596;2402;53591;Población;3325.0;A
2016;3691;53596;2482;53591;Población;5225.0;A
2016;3691;53596;2713;53591;Población;6675.0;A
2016;3691;53596;2797;53591;Población;2100.0;A
2016;3691;53596;2911;53591;Población;4925.0;A
2016;3691;53596;3023;53591;Población;5100.0;A
2016;3691;53596;3142;53591;Población;7475.0;A
2016;3691;53596;3143;53591;Población;36900.0;A
2016;3691;53597;2352;53591;Población;95325.0;A
2016;3691;53597;2402;53591;Población;127225.0;A
2016;3691;53597;2482;53591;Población;113525.0;A
2016;3691;53597;2713;53591;Población;110275.0;A
2016;3691;53597;2797;53591;Población;92300.0;A
2016;3691;53597;2911;53591;Población;100925.0;A
2016;3691;53597;3023;53591;Población;150275.0;A
2016;3691;53597;3142;53591;Población;224925.0;A
2016;3691;53597;3143;53591;Población;1014775.0;A
2016;3691;53593;2352;53591;Población;341675.0;A
2016;3691;53593;2402;53591;Población;513525.0;A
2016;3691;53593;2482;53591;Población;369750.0;A
2016;3691;53593;2713;53591;Población;415975.0;A
2016;3691;53593;2797;53591;Población;275400.0;A
2016;3691;53593;2911;53591;Población;303325.0;A
2016;3691;53593;3023;53591;Población;730275.0;A
2016;3691;53593;3142;53591;Población;881750.0;A
2016;3691;53593;3143;53591;Población;3831675.0;A
2017;3689;53594;2352;53591;Población;133150.0;A
2017;3689;53594;2402;53591;Población;197625.0;A
2017;3689;53594;2482;53591;Población;134200.0;A
2017;3689;53594;2713;53591;Población;159325.0;A
2017;3689;53594;2797;53591;Población;92925.0;A
2017;3689;53594;2911;53591;Población;109175.0;A
2017;3689;53594;3023;53591;Población;300700.0;A
2017;3689;53594;3142;53591;Población;337850.0;A
2017;3689;53594;3143;53591;Población;1464950.0;A
2017;3689;53595;2352;53591;Población;8125.0;A
2017;3689;53595;2402;53591;Población;19675.0;A
2017;3689;53595;2482;53591;Población;8100.0;A
2017;3689;53595;2713;53591;Población;11150.0;A
2017;3689;53595;2797;53591;Población;5300.0;A
2017;3689;53595;2911;53591;Población;4800.0;A
2017;3689;53595;3023;53591;Población;20300.0;A
2017;3689;53595;3142;53591;Población;26850.0;A
2017;3689;53595;3143;53591;Población;104300.0;A
2017;3689;53596;2352;53591;Población;825.0;A
2017;3689;53596;2402;53591;Población;1800.0;A
2017;3689;53596;2482;53591;Población;2000.0;A
2017;3689;53596;2713;53591;Población;2100.0;A
2017;3689;53596;2797;53591;Población;925.0;A
2017;3689;53596;2911;53591;Población;1975.0;A
2017;3689;53596;3023;53591;Población;1875.0;A
2017;3689;53596;3142;53591;Población;3125.0;A
2017;3689;53596;3143;53591;Población;14625.0;A
2017;3689;53597;2352;53591;Población;51650.0;A
2017;3689;53597;2402;53591;Población;70750.0;A
2017;3689;53597;2482;53591;Población;57425.0;A
2017;3689;53597;2713;53591;Población;55150.0;A
2017;3689;53597;2797;53591;Población;45075.0;A
2017;3689;53597;2911;53591;Población;53450.0;A
2017;3689;53597;3023;53591;Población;76475.0;A
2017;3689;53597;3142;53591;Población;113275.0;A
2017;3689;53597;3143;53591;Población;523250.0;A
2017;3689;53593;2352;53591;Población;193750.0;A
2017;3689;53593;2402;53591;Población;289850.0;A
2017;3689;53593;2482;53591;Población;201725.0;A
2017;3689;53593;2713;53591;Población;227725.0;A
2017;3689;53593;2797;53591;Población;144225.0;A
2017;3689;53593;2911;53591;Población;169400.0;A
2017;3689;53593;3023;53591;Población;399350.0;A
2017;3689;53593;3142;53591;Población;481100.0;A
2017;3689;53593;3143;53591;Población;2107125.0;A
2017;3690;53594;2352;53591;Población;100525.0;A
2017;3690;53594;2402;53591;Población;151975.0;A
2017;3690;53594;2482;53591;Población;101825.0;A
2017;3690;53594;2713;53591;Población;124600.0;A
2017;3690;53594;2797;53591;Población;81850.0;A
2017;3690;53594;2911;53591;Población;79300.0;A
2017;3690;53594;3023;53591;Población;250750.0;A
2017;3690;53594;3142;53591;Población;272900.0;A
2017;3690;53594;3143;53591;Población;1163725.0;A
2017;3690;53595;2352;53591;Población;8775.0;A
2017;3690;53595;2402;53591;Población;21725.0;A
2017;3690;53595;2482;53591;Población;10450.0;A
2017;3690;53595;2713;53591;Población;12400.0;A
2017;3690;53595;2797;53591;Población;5475.0;A
2017;3690;53595;2911;53591;Población;6575.0;A
2017;3690;53595;3023;53591;Población;23825.0;A
2017;3690;53595;3142;53591;Población;28700.0;A
2017;3690;53595;3143;53591;Población;117925.0;A
2017;3690;53596;2352;53591;Población;1500.0;A
2017;3690;53596;2402;53591;Población;1125.0;A
2017;3690;53596;2482;53591;Población;2725.0;A
2017;3690;53596;2713;53591;Población;4950.0;A
2017;3690;53596;2797;53591;Población;1250.0;A
2017;3690;53596;2911;53591;Población;2825.0;A
2017;3690;53596;3023;53591;Población;3125.0;A
2017;3690;53596;3142;53591;Población;4650.0;A
2017;3690;53596;3143;53591;Población;22150.0;A
2017;3690;53597;2352;53591;Población;44900.0;A
2017;3690;53597;2402;53591;Población;59400.0;A
2017;3690;53597;2482;53591;Población;57375.0;A
2017;3690;53597;2713;53591;Población;55975.0;A
2017;3690;53597;2797;53591;Población;49600.0;A
2017;3690;53597;2911;53591;Población;47225.0;A
2017;3690;53597;3023;53591;Población;75350.0;A
2017;3690;53597;3142;53591;Población;110625.0;A
2017;3690;53597;3143;53591;Población;500450.0;A
2017;3690;53593;2352;53591;Población;155700.0;A
2017;3690;53593;2402;53591;Población;234225.0;A
2017;3690;53593;2482;53591;Población;172375.0;A
2017;3690;53593;2713;53591;Población;197925.0;A
2017;3690;53593;2797;53591;Población;138175.0;A
2017;3690;53593;2911;53591;Población;135925.0;A
2017;3690;53593;3023;53591;Población;353050.0;A
2017;3690;53593;3142;53591;Población;416875.0;A
2017;3690;53593;3143;53591;Población;1804250.0;A
2017;3691;53594;2352;53591;Población;233675.0;A
2017;3691;53594;2402;53591;Población;349600.0;A
2017;3691;53594;2482;53591;Población;236025.0;A
2017;3691;53594;2713;53591;Población;283925.0;A
2017;3691;53594;2797;53591;Población;174775.0;A
2017;3691;53594;2911;53591;Población;188475.0;A
2017;3691;53594;3023;53591;Población;551450.0;A
2017;3691;53594;3142;53591;Población;610750.0;A
2017;3691;53594;3143;53591;Población;2628675.0;A
2017;3691;53595;2352;53591;Población;16900.0;A
2017;3691;53595;2402;53591;Población;41400.0;A
2017;3691;53595;2482;53591;Población;18550.0;A
2017;3691;53595;2713;53591;Población;23550.0;A
2017;3691;53595;2797;53591;Población;10775.0;A
2017;3691;53595;2911;53591;Población;11375.0;A
2017;3691;53595;3023;53591;Población;44125.0;A
2017;3691;53595;3142;53591;Población;55550.0;A
2017;3691;53595;3143;53591;Población;222225.0;A
2017;3691;53596;2352;53591;Población;2325.0;A
2017;3691;53596;2402;53591;Población;2925.0;A
2017;3691;53596;2482;53591;Población;4725.0;A
2017;3691;53596;2713;53591;Población;7050.0;A
2017;3691;53596;2797;53591;Población;2175.0;A
2017;3691;53596;2911;53591;Población;4800.0;A
2017;3691;53596;3023;53591;Población;5000.0;A
2017;3691;53596;3142;53591;Población;7775.0;A
2017;3691;53596;3143;53591;Población;36775.0;A
2017;3691;53597;2352;53591;Población;96550.0;A
2017;3691;53597;2402;53591;Población;130150.0;A
2017;3691;53597;2482;53591;Población;114800.0;A
2017;3691;53597;2713;53591;Población;111125.0;A
2017;3691;53597;2797;53591;Población;94675.0;A
2017;3691;53597;2911;53591;Población;100675.0;A
2017;3691;53597;3023;53591;Población;151825.0;A
2017;3691;53597;3142;53591;Población;223900.0;A
2017;3691;53597;3143;53591;Población;1023700.0;A
2017;3691;53593;2352;53591;Población;349450.0;A
2017;3691;53593;2402;53591;Población;524075.0;A
2017;3691;53593;2482;53591;Población;374100.0;A
2017;3691;53593;2713;53591;Población;425650.0;A
2017;3691;53593;2797;53591;Población;282400.0;A
2017;3691;53593;2911;53591;Población;305325.0;A
2017;3691;53593;3023;53591;Población;752400.0;A
2017;3691;53593;3142;53591;Población;897975.0;A
2017;3691;53593;3143;53591;Población;3911375.0;A
2018;3689;53594;2352;53591;Población;137800.0;A
2018;3689;53594;2402;53591;Población;201650.0;A
2018;3689;53594;2482;53591;Población;139050.0;A
2018;3689;53594;2713;53591;Población;163275.0;A
2018;3689;53594;2797;53591;Población;94200.0;A
2018;3689;53594;2911;53591;Población;109875.0;A
2018;3689;53594;3023;53591;Población;311525.0;A
2018;3689;53594;3142;53591;Población;349750.0;A
2018;3689;53594;3143;53591;Población;1507125.0;A
2018;3689;53595;2352;53591;Población;7775.0;A
2018;3689;53595;2402;53591;Población;17625.0;A
2018;3689;53595;2482;53591;Población;7325.0;A
2018;3689;53595;2713;53591;Población;10500.0;A
2018;3689;53595;2797;53591;Población;5425.0;A
2018;3689;53595;2911;53591;Población;4550.0;A
2018;3689;53595;3023;53591;Población;17775.0;A
2018;3689;53595;3142;53591;Población;23750.0;A
2018;3689;53595;3143;53591;Población;94725.0;A
2018;3689;53596;2352;53591;Población;800.0;A
2018;3689;53596;2402;53591;Población;1450.0;A
2018;3689;53596;2482;53591;Población;1875.0;A
2018;3689;53596;2713;53591;Población;1575.0;A
2018;3689;53596;2797;53591;Población;800.0;A
2018;3689;53596;2911;53591;Población;2050.0;A
2018;3689;53596;3023;53591;Población;1800.0;A
2018;3689;53596;3142;53591;Población;2950.0;A
2018;3689;53596;3143;53591;Población;13300.0;A
2018;3689;53597;2352;53591;Población;50725.0;A
2018;3689;53597;2402;53591;Población;73025.0;A
2018;3689;53597;2482;53591;Población;55650.0;A
2018;3689;53597;2713;53591;Población;56700.0;A
2018;3689;53597;2797;53591;Población;44625.0;A
2018;3689;53597;2911;53591;Población;52850.0;A
2018;3689;53597;3023;53591;Población;77725.0;A
2018;3689;53597;3142;53591;Población;112100.0;A
2018;3689;53597;3143;53591;Población;523400.0;A
2018;3689;53593;2352;53591;Población;197100.0;A
2018;3689;53593;2402;53591;Población;293750.0;A
2018;3689;53593;2482;53591;Población;203900.0;A
2018;3689;53593;2713;53591;Población;232050.0;A
2018;3689;53593;2797;53591;Población;145050.0;A
