D_TEMPORAL_0;D_LUG_NAC_PADRON_0;D_TERRITORIO_0;D_SEXO_0;INDICATOR;OBS_VALUE;FREQ
2019;54773;2449;3691;Población municipal;2.0;A
2019;54773;2449;3690;Población municipal;2.0;A
2019;54773;2451;3691;Población municipal;7.0;A
2019;54773;2451;3689;Población municipal;3.0;A
2019;54773;2451;3690;Población municipal;4.0;A
2019;54773;2454;3691;Población municipal;1.0;A
2019;54773;2454;3689;Población municipal;1.0;A
2019;54773;2456;3691;Población municipal;6.0;A
2019;54773;2456;3689;Población municipal;3.0;A
2019;54773;2456;3690;Población municipal;3.0;A
2019;54773;2457;3691;Población municipal;2.0;A
2019;54773;2457;3689;Población municipal;1.0;A
2019;54773;2457;3690;Población municipal;1.0;A
2019;54773;2458;3691;Población municipal;2.0;A
2019;54773;2458;3690;Población municipal;2.0;A
2019;54773;2460;3691;Población municipal;9.0;A
2019;54773;2460;3689;Población municipal;3.0;A
2019;54773;2460;3690;Población municipal;6.0;A
2019;54773;2462;3691;Población municipal;4.0;A
2019;54773;2462;3690;Población municipal;4.0;A
2019;54773;2464;3691;Población municipal;1.0;A
2019;54773;2464;3690;Población municipal;1.0;A
2019;54773;2466;3691;Población municipal;2.0;A
2019;54773;2466;3690;Población municipal;2.0;A
2019;54773;2476;3691;Población municipal;4.0;A
2019;54773;2476;3689;Población municipal;2.0;A
2019;54773;2476;3690;Población municipal;2.0;A
2019;54775;2402;3691;Población municipal;2738.0;A
2019;54775;2402;3689;Población municipal;921.0;A
2019;54775;2402;3690;Población municipal;1817.0;A
2019;54775;2353;3691;Población municipal;6.0;A
2019;54775;2353;3690;Población municipal;6.0;A
2019;54775;2354;3691;Población municipal;3.0;A
2019;54775;2354;3689;Población municipal;1.0;A
2019;54775;2354;3690;Población municipal;2.0;A
2019;54775;2355;3691;Población municipal;3.0;A
2019;54775;2355;3690;Población municipal;3.0;A
2019;54775;2356;3691;Población municipal;337.0;A
2019;54775;2356;3689;Población municipal;121.0;A
2019;54775;2356;3690;Población municipal;216.0;A
2019;54775;2357;3691;Población municipal;1.0;A
2019;54775;2357;3690;Población municipal;1.0;A
2019;54775;2358;3691;Población municipal;62.0;A
2019;54775;2358;3689;Población municipal;18.0;A
2019;54775;2358;3690;Población municipal;44.0;A
2019;54775;2359;3691;Población municipal;29.0;A
2019;54775;2359;3689;Población municipal;10.0;A
2019;54775;2359;3690;Población municipal;19.0;A
2019;54775;2361;3691;Población municipal;56.0;A
2019;54775;2361;3689;Población municipal;13.0;A
2019;54775;2361;3690;Población municipal;43.0;A
2019;54775;2397;3691;Población municipal;3.0;A
2019;54775;2397;3689;Población municipal;2.0;A
2019;54775;2397;3690;Población municipal;1.0;A
2019;54775;2363;3691;Población municipal;6.0;A
2019;54775;2363;3689;Población municipal;2.0;A
2019;54775;2363;3690;Población municipal;4.0;A
2019;54775;2364;3691;Población municipal;6.0;A
2019;54775;2364;3689;Población municipal;3.0;A
2019;54775;2364;3690;Población municipal;3.0;A
2019;54775;2365;3691;Población municipal;171.0;A
2019;54775;2365;3689;Población municipal;69.0;A
2019;54775;2365;3690;Población municipal;102.0;A
2019;54775;2366;3691;Población municipal;2.0;A
2019;54775;2366;3689;Población municipal;1.0;A
2019;54775;2366;3690;Población municipal;1.0;A
2019;54775;2368;3691;Población municipal;186.0;A
2019;54775;2368;3689;Población municipal;60.0;A
2019;54775;2368;3690;Población municipal;126.0;A
2019;54775;2369;3691;Población municipal;37.0;A
2019;54775;2369;3689;Población municipal;14.0;A
2019;54775;2369;3690;Población municipal;23.0;A
2019;54775;2367;3691;Población municipal;38.0;A
2019;54775;2367;3689;Población municipal;16.0;A
2019;54775;2367;3690;Población municipal;22.0;A
2019;54775;2370;3691;Población municipal;2.0;A
2019;54775;2370;3689;Población municipal;1.0;A
2019;54775;2370;3690;Población municipal;1.0;A
2019;54775;2371;3691;Población municipal;1.0;A
2019;54775;2371;3690;Población municipal;1.0;A
2019;54775;2373;3691;Población municipal;603.0;A
2019;54775;2373;3689;Población municipal;188.0;A
2019;54775;2373;3690;Población municipal;415.0;A
2019;54775;2374;3691;Población municipal;10.0;A
2019;54775;2374;3689;Población municipal;2.0;A
2019;54775;2374;3690;Población municipal;8.0;A
2019;54775;2375;3691;Población municipal;108.0;A
2019;54775;2375;3689;Población municipal;30.0;A
2019;54775;2375;3690;Población municipal;78.0;A
2019;54775;2376;3691;Población municipal;6.0;A
2019;54775;2376;3689;Población municipal;1.0;A
2019;54775;2376;3690;Población municipal;5.0;A
2019;54775;2377;3691;Población municipal;13.0;A
2019;54775;2377;3689;Población municipal;3.0;A
2019;54775;2377;3690;Población municipal;10.0;A
2019;54775;2378;3691;Población municipal;3.0;A
2019;54775;2378;3689;Población municipal;1.0;A
2019;54775;2378;3690;Población municipal;2.0;A
2019;54775;2379;3691;Población municipal;5.0;A
2019;54775;2379;3689;Población municipal;2.0;A
2019;54775;2379;3690;Población municipal;3.0;A
2019;54775;2380;3691;Población municipal;238.0;A
2019;54775;2380;3689;Población municipal;90.0;A
2019;54775;2380;3690;Población municipal;148.0;A
2019;54775;2381;3691;Población municipal;107.0;A
2019;54775;2381;3689;Población municipal;35.0;A
2019;54775;2381;3690;Población municipal;72.0;A
2019;54775;2382;3691;Población municipal;5.0;A
2019;54775;2382;3689;Población municipal;1.0;A
2019;54775;2382;3690;Población municipal;4.0;A
2019;54775;2383;3691;Población municipal;233.0;A
2019;54775;2383;3689;Población municipal;85.0;A
2019;54775;2383;3690;Población municipal;148.0;A
2019;54775;2384;3691;Población municipal;173.0;A
2019;54775;2384;3689;Población municipal;62.0;A
2019;54775;2384;3690;Población municipal;111.0;A
2019;54775;2398;3691;Población municipal;2.0;A
2019;54775;2398;3690;Población municipal;2.0;A
2019;54775;280346;3691;Población municipal;3.0;A
2019;54775;280346;3690;Población municipal;3.0;A
2019;54775;2386;3691;Población municipal;109.0;A
2019;54775;2386;3689;Población municipal;36.0;A
2019;54775;2386;3690;Población municipal;73.0;A
2019;54775;2385;3691;Población municipal;66.0;A
2019;54775;2385;3689;Población municipal;17.0;A
2019;54775;2385;3690;Población municipal;49.0;A
2019;54775;2387;3691;Población municipal;2.0;A
2019;54775;2387;3689;Población municipal;2.0;A
2019;54775;2388;3691;Población municipal;24.0;A
2019;54775;2388;3689;Población municipal;11.0;A
2019;54775;2388;3690;Población municipal;13.0;A
2019;54775;2390;3691;Población municipal;7.0;A
2019;54775;2390;3689;Población municipal;2.0;A
2019;54775;2390;3690;Población municipal;5.0;A
2019;54775;2391;3691;Población municipal;46.0;A
2019;54775;2391;3689;Población municipal;13.0;A
2019;54775;2391;3690;Población municipal;33.0;A
2019;54775;2392;3691;Población municipal;12.0;A
2019;54775;2392;3689;Población municipal;4.0;A
2019;54775;2392;3690;Población municipal;8.0;A
2019;54775;2394;3691;Población municipal;13.0;A
2019;54775;2394;3689;Población municipal;4.0;A
2019;54775;2394;3690;Población municipal;9.0;A
2019;54775;2395;3691;Población municipal;1.0;A
2019;54775;2395;3689;Población municipal;1.0;A
2019;54775;2482;3691;Población municipal;1945.0;A
2019;54775;2482;3689;Población municipal;703.0;A
2019;54775;2482;3690;Población municipal;1242.0;A
2019;54775;2403;3691;Población municipal;3.0;A
2019;54775;2403;3689;Población municipal;1.0;A
2019;54775;2403;3690;Población municipal;2.0;A
2019;54775;2404;3691;Población municipal;8.0;A
2019;54775;2404;3689;Población municipal;2.0;A
2019;54775;2404;3690;Población municipal;6.0;A
2019;54775;2405;3691;Población municipal;2.0;A
2019;54775;2405;3689;Población municipal;2.0;A
2019;54775;2406;3691;Población municipal;1.0;A
2019;54775;2406;3690;Población municipal;1.0;A
2019;54775;2407;3691;Población municipal;8.0;A
2019;54775;2407;3689;Población municipal;3.0;A
2019;54775;2407;3690;Población municipal;5.0;A
2019;54775;2409;3691;Población municipal;17.0;A
2019;54775;2409;3689;Población municipal;5.0;A
2019;54775;2409;3690;Población municipal;12.0;A
2019;54775;2410;3691;Población municipal;1.0;A
2019;54775;2410;3690;Población municipal;1.0;A
2019;54775;2411;3691;Población municipal;5.0;A
2019;54775;2411;3690;Población municipal;5.0;A
2019;54775;2412;3691;Población municipal;5.0;A
2019;54775;2412;3689;Población municipal;2.0;A
2019;54775;2412;3690;Población municipal;3.0;A
2019;54775;2414;3691;Población municipal;8.0;A
2019;54775;2414;3689;Población municipal;2.0;A
2019;54775;2414;3690;Población municipal;6.0;A
2019;54775;2415;3691;Población municipal;38.0;A
2019;54775;2415;3689;Población municipal;15.0;A
2019;54775;2415;3690;Población municipal;23.0;A
2019;54775;2416;3691;Población municipal;6.0;A
2019;54775;2416;3689;Población municipal;2.0;A
2019;54775;2416;3690;Población municipal;4.0;A
2019;54775;2417;3691;Población municipal;2.0;A
2019;54775;2417;3689;Población municipal;1.0;A
2019;54775;2417;3690;Población municipal;1.0;A
2019;54775;2419;3691;Población municipal;34.0;A
2019;54775;2419;3689;Población municipal;15.0;A
2019;54775;2419;3690;Población municipal;19.0;A
2019;54775;2420;3691;Población municipal;4.0;A
2019;54775;2420;3689;Población municipal;1.0;A
2019;54775;2420;3690;Población municipal;3.0;A
2019;54775;2421;3691;Población municipal;1.0;A
2019;54775;2421;3690;Población municipal;1.0;A
2019;54775;2422;3691;Población municipal;2.0;A
2019;54775;2422;3690;Población municipal;2.0;A
2019;54775;2423;3691;Población municipal;1067.0;A
2019;54775;2423;3689;Población municipal;397.0;A
2019;54775;2423;3690;Población municipal;670.0;A
2019;54775;2425;3691;Población municipal;5.0;A
2019;54775;2425;3689;Población municipal;1.0;A
2019;54775;2425;3690;Población municipal;4.0;A
2019;54775;2426;3691;Población municipal;5.0;A
2019;54775;2426;3689;Población municipal;3.0;A
2019;54775;2426;3690;Población municipal;2.0;A
2019;54775;2427;3691;Población municipal;3.0;A
2019;54775;2427;3689;Población municipal;2.0;A
2019;54775;2427;3690;Población municipal;1.0;A
2019;54775;2428;3691;Población municipal;7.0;A
2019;54775;2428;3689;Población municipal;4.0;A
2019;54775;2428;3690;Población municipal;3.0;A
2019;54775;2429;3691;Población municipal;25.0;A
2019;54775;2429;3689;Población municipal;5.0;A
2019;54775;2429;3690;Población municipal;20.0;A
2019;54775;280347;3691;Población municipal;1.0;A
2019;54775;280347;3689;Población municipal;1.0;A
2019;54775;2431;3691;Población municipal;9.0;A
2019;54775;2431;3689;Población municipal;4.0;A
2019;54775;2431;3690;Población municipal;5.0;A
2019;54775;2432;3691;Población municipal;10.0;A
2019;54775;2432;3689;Población municipal;5.0;A
2019;54775;2432;3690;Población municipal;5.0;A
2019;54775;2434;3691;Población municipal;2.0;A
2019;54775;2434;3690;Población municipal;2.0;A
2019;54775;2435;3691;Población municipal;2.0;A
2019;54775;2435;3690;Población municipal;2.0;A
2019;54775;2436;3691;Población municipal;1.0;A
2019;54775;2436;3690;Población municipal;1.0;A
2019;54775;2437;3691;Población municipal;5.0;A
2019;54775;2437;3689;Población municipal;2.0;A
2019;54775;2437;3690;Población municipal;3.0;A
2019;54775;2438;3691;Población municipal;1.0;A
2019;54775;2438;3689;Población municipal;1.0;A
2019;54775;2439;3691;Población municipal;1.0;A
2019;54775;2439;3690;Población municipal;1.0;A
2019;54775;2440;3691;Población municipal;307.0;A
2019;54775;2440;3689;Población municipal;129.0;A
2019;54775;2440;3690;Población municipal;178.0;A
2019;54775;2441;3691;Población municipal;1.0;A
2019;54775;2441;3690;Población municipal;1.0;A
2019;54775;2442;3691;Población municipal;2.0;A
2019;54775;2442;3689;Población municipal;1.0;A
2019;54775;2442;3690;Población municipal;1.0;A
2019;54775;2443;3691;Población municipal;3.0;A
2019;54775;2443;3689;Población municipal;1.0;A
2019;54775;2443;3690;Población municipal;2.0;A
2019;54775;2444;3691;Población municipal;59.0;A
2019;54775;2444;3689;Población municipal;13.0;A
2019;54775;2444;3690;Población municipal;46.0;A
2019;54775;2445;3691;Población municipal;2.0;A
2019;54775;2445;3690;Población municipal;2.0;A
2019;54775;2446;3691;Población municipal;1.0;A
2019;54775;2446;3690;Población municipal;1.0;A
2019;54775;2447;3691;Población municipal;2.0;A
2019;54775;2447;3690;Población municipal;2.0;A
2019;54775;2449;3691;Población municipal;1.0;A
2019;54775;2449;3690;Población municipal;1.0;A
2019;54775;2450;3691;Población municipal;2.0;A
2019;54775;2450;3690;Población municipal;2.0;A
2019;54775;2451;3691;Población municipal;22.0;A
2019;54775;2451;3689;Población municipal;10.0;A
2019;54775;2451;3690;Población municipal;12.0;A
2019;54775;2452;3691;Población municipal;3.0;A
2019;54775;2452;3689;Población municipal;1.0;A
2019;54775;2452;3690;Población municipal;2.0;A
2019;54775;2453;3691;Población municipal;1.0;A
2019;54775;2453;3690;Población municipal;1.0;A
2019;54775;2454;3691;Población municipal;17.0;A
2019;54775;2454;3689;Población municipal;3.0;A
2019;54775;2454;3690;Población municipal;14.0;A
2019;54775;2455;3691;Población municipal;20.0;A
2019;54775;2455;3689;Población municipal;6.0;A
2019;54775;2455;3690;Población municipal;14.0;A
2019;54775;2456;3691;Población municipal;23.0;A
2019;54775;2456;3689;Población municipal;6.0;A
2019;54775;2456;3690;Población municipal;17.0;A
2019;54775;2457;3691;Población municipal;30.0;A
2019;54775;2457;3689;Población municipal;5.0;A
2019;54775;2457;3690;Población municipal;25.0;A
2019;54775;2458;3691;Población municipal;106.0;A
2019;54775;2458;3689;Población municipal;43.0;A
2019;54775;2458;3690;Población municipal;63.0;A
2019;54775;2459;3691;Población municipal;4.0;A
2019;54775;2459;3689;Población municipal;1.0;A
2019;54775;2459;3690;Población municipal;3.0;A
2019;54775;2460;3691;Población municipal;15.0;A
2019;54775;2460;3689;Población municipal;2.0;A
2019;54775;2460;3690;Población municipal;13.0;A
2019;54775;2461;3691;Población municipal;2.0;A
2019;54775;2461;3689;Población municipal;1.0;A
2019;54775;2461;3690;Población municipal;1.0;A
2019;54775;2462;3691;Población municipal;6.0;A
2019;54775;2462;3689;Población municipal;1.0;A
2019;54775;2462;3690;Población municipal;5.0;A
2019;54775;2467;3691;Población municipal;2.0;A
2019;54775;2467;3690;Población municipal;2.0;A
2019;54775;2468;3691;Población municipal;7.0;A
2019;54775;2468;3689;Población municipal;2.0;A
2019;54775;2468;3690;Población municipal;5.0;A
2019;54775;2469;3691;Población municipal;2.0;A
2019;54775;2469;3690;Población municipal;2.0;A
2019;54775;2470;3691;Población municipal;1.0;A
2019;54775;2470;3690;Población municipal;1.0;A
2019;54775;2471;3691;Población municipal;4.0;A
2019;54775;2471;3690;Población municipal;4.0;A
2019;54775;2473;3691;Población municipal;5.0;A
2019;54775;2473;3690;Población municipal;5.0;A
2019;54775;2474;3691;Población municipal;2.0;A
2019;54775;2474;3689;Población municipal;1.0;A
2019;54775;2474;3690;Población municipal;1.0;A
2019;54775;2475;3691;Población municipal;3.0;A
2019;54775;2475;3689;Población municipal;1.0;A
2019;54775;2475;3690;Población municipal;2.0;A
2019;54775;2477;3691;Población municipal;1.0;A
2019;54775;2477;3690;Población municipal;1.0;A
2019;54777;2402;3691;Población municipal;899.0;A
2019;54777;2402;3689;Población municipal;422.0;A
2019;54777;2402;3690;Población municipal;477.0;A
2019;54777;2353;3691;Población municipal;1.0;A
2019;54777;2353;3690;Población municipal;1.0;A
2019;54777;2354;3691;Población municipal;1.0;A
2019;54777;2354;3690;Población municipal;1.0;A
2019;54777;2355;3691;Población municipal;1.0;A
2019;54777;2355;3690;Población municipal;1.0;A
2019;54777;2356;3691;Población municipal;82.0;A
2019;54777;2356;3689;Población municipal;41.0;A
2019;54777;2356;3690;Población municipal;41.0;A
2019;54777;2358;3691;Población municipal;10.0;A
2019;54777;2358;3689;Población municipal;2.0;A
2019;54777;2358;3690;Población municipal;8.0;A
2019;54777;2359;3691;Población municipal;1.0;A
2019;54777;2359;3690;Población municipal;1.0;A
2019;54777;2361;3691;Población municipal;9.0;A
2019;54777;2361;3689;Población municipal;2.0;A
2019;54777;2361;3690;Población municipal;7.0;A
2019;54777;2363;3691;Población municipal;2.0;A
2019;54777;2363;3689;Población municipal;1.0;A
2019;54777;2363;3690;Población municipal;1.0;A
2019;54777;2365;3691;Población municipal;57.0;A
2019;54777;2365;3689;Población municipal;28.0;A
2019;54777;2365;3690;Población municipal;29.0;A
2019;54777;2366;3691;Población municipal;1.0;A
2019;54777;2366;3690;Población municipal;1.0;A
2019;54777;2368;3691;Población municipal;37.0;A
2019;54777;2368;3689;Población municipal;15.0;A
2019;54777;2368;3690;Población municipal;22.0;A
2019;54777;2369;3691;Población municipal;10.0;A
2019;54777;2369;3689;Población municipal;4.0;A
2019;54777;2369;3690;Población municipal;6.0;A
2019;54777;2367;3691;Población municipal;38.0;A
2019;54777;2367;3689;Población municipal;16.0;A
2019;54777;2367;3690;Población municipal;22.0;A
2019;54777;2373;3691;Población municipal;183.0;A
2019;54777;2373;3689;Población municipal;81.0;A
2019;54777;2373;3690;Población municipal;102.0;A
2019;54777;2374;3691;Población municipal;3.0;A
2019;54777;2374;3689;Población municipal;1.0;A
2019;54777;2374;3690;Población municipal;2.0;A
2019;54777;2375;3691;Población municipal;49.0;A
2019;54777;2375;3689;Población municipal;21.0;A
2019;54777;2375;3690;Población municipal;28.0;A
2019;54777;2376;3691;Población municipal;2.0;A
2019;54777;2376;3689;Población municipal;1.0;A
2019;54777;2376;3690;Población municipal;1.0;A
2019;54777;2377;3691;Población municipal;7.0;A
2019;54777;2377;3689;Población municipal;3.0;A
2019;54777;2377;3690;Población municipal;4.0;A
2019;54777;2379;3691;Población municipal;4.0;A
2019;54777;2379;3689;Población municipal;1.0;A
2019;54777;2379;3690;Población municipal;3.0;A
2019;54777;2380;3691;Población municipal;140.0;A
2019;54777;2380;3689;Población municipal;67.0;A
2019;54777;2380;3690;Población municipal;73.0;A
2019;54777;2381;3691;Población municipal;27.0;A
2019;54777;2381;3689;Población municipal;12.0;A
2019;54777;2381;3690;Población municipal;15.0;A
2019;54777;2383;3691;Población municipal;83.0;A
2019;54777;2383;3689;Población municipal;50.0;A
2019;54777;2383;3690;Población municipal;33.0;A
2019;54777;2384;3691;Población municipal;80.0;A
2019;54777;2384;3689;Población municipal;43.0;A
2019;54777;2384;3690;Población municipal;37.0;A
2019;54777;280346;3691;Población municipal;6.0;A
2019;54777;280346;3689;Población municipal;4.0;A
2019;54777;280346;3690;Población municipal;2.0;A
2019;54777;2386;3691;Población municipal;27.0;A
2019;54777;2386;3689;Población municipal;17.0;A
2019;54777;2386;3690;Población municipal;10.0;A
2019;54777;2385;3691;Población municipal;15.0;A
2019;54777;2385;3689;Población municipal;6.0;A
2019;54777;2385;3690;Población municipal;9.0;A
2019;54777;2388;3691;Población municipal;6.0;A
2019;54777;2388;3689;Población municipal;1.0;A
2019;54777;2388;3690;Población municipal;5.0;A
2019;54777;2390;3691;Población municipal;1.0;A
2019;54777;2390;3690;Población municipal;1.0;A
2019;54777;2391;3691;Población municipal;8.0;A
2019;54777;2391;3689;Población municipal;2.0;A
2019;54777;2391;3690;Población municipal;6.0;A
2019;54777;2392;3691;Población municipal;8.0;A
2019;54777;2392;3689;Población municipal;3.0;A
2019;54777;2392;3690;Población municipal;5.0;A
2019;54777;2482;3691;Población municipal;2077.0;A
2019;54777;2482;3689;Población municipal;824.0;A
2019;54777;2482;3690;Población municipal;1253.0;A
2019;54777;2403;3691;Población municipal;5.0;A
2019;54777;2403;3689;Población municipal;2.0;A
2019;54777;2403;3690;Población municipal;3.0;A
2019;54777;2404;3691;Población municipal;14.0;A
2019;54777;2404;3689;Población municipal;4.0;A
2019;54777;2404;3690;Población municipal;10.0;A
2019;54777;2406;3691;Población municipal;7.0;A
2019;54777;2406;3689;Población municipal;4.0;A
2019;54777;2406;3690;Población municipal;3.0;A
2019;54777;2407;3691;Población municipal;6.0;A
2019;54777;2407;3689;Población municipal;1.0;A
2019;54777;2407;3690;Población municipal;5.0;A
2019;54777;2408;3691;Población municipal;6.0;A
2019;54777;2408;3689;Población municipal;2.0;A
2019;54777;2408;3690;Población municipal;4.0;A
2019;54777;2409;3691;Población municipal;19.0;A
2019;54777;2409;3689;Población municipal;9.0;A
2019;54777;2409;3690;Población municipal;10.0;A
2019;54777;2411;3691;Población municipal;2.0;A
2019;54777;2411;3690;Población municipal;2.0;A
2019;54777;2412;3691;Población municipal;2.0;A
2019;54777;2412;3689;Población municipal;1.0;A
2019;54777;2412;3690;Población municipal;1.0;A
2019;54777;2414;3691;Población municipal;4.0;A
2019;54777;2414;3690;Población municipal;4.0;A
2019;54777;2415;3691;Población municipal;32.0;A
2019;54777;2415;3689;Población municipal;15.0;A
2019;54777;2415;3690;Población municipal;17.0;A
2019;54777;2416;3691;Población municipal;3.0;A
2019;54777;2416;3689;Población municipal;1.0;A
2019;54777;2416;3690;Población municipal;2.0;A
2019;54777;2417;3691;Población municipal;3.0;A
2019;54777;2417;3689;Población municipal;1.0;A
2019;54777;2417;3690;Población municipal;2.0;A
2019;54777;2418;3691;Población municipal;1.0;A
2019;54777;2418;3690;Población municipal;1.0;A
2019;54777;2419;3691;Población municipal;30.0;A
2019;54777;2419;3689;Población municipal;12.0;A
2019;54777;2419;3690;Población municipal;18.0;A
2019;54777;2420;3691;Población municipal;6.0;A
2019;54777;2420;3689;Población municipal;1.0;A
2019;54777;2420;3690;Población municipal;5.0;A
2019;54777;2421;3691;Población municipal;23.0;A
2019;54777;2421;3689;Población municipal;11.0;A
2019;54777;2421;3690;Población municipal;12.0;A
2019;54777;2423;3691;Población municipal;1491.0;A
2019;54777;2423;3689;Población municipal;586.0;A
2019;54777;2423;3690;Población municipal;905.0;A
2019;54777;2424;3691;Población municipal;3.0;A
2019;54777;2424;3689;Población municipal;1.0;A
2019;54777;2424;3690;Población municipal;2.0;A
2019;54777;2426;3691;Población municipal;1.0;A
2019;54777;2426;3690;Población municipal;1.0;A
2019;54777;2427;3691;Población municipal;2.0;A
2019;54777;2427;3689;Población municipal;1.0;A
2019;54777;2427;3690;Población municipal;1.0;A
2019;54777;2428;3691;Población municipal;5.0;A
2019;54777;2428;3689;Población municipal;1.0;A
2019;54777;2428;3690;Población municipal;4.0;A
2019;54777;2429;3691;Población municipal;6.0;A
2019;54777;2429;3689;Población municipal;2.0;A
2019;54777;2429;3690;Población municipal;4.0;A
2019;54777;2431;3691;Población municipal;2.0;A
2019;54777;2431;3690;Población municipal;2.0;A
2019;54777;2432;3691;Población municipal;5.0;A
2019;54777;2432;3690;Población municipal;5.0;A
2019;54777;2435;3691;Población municipal;1.0;A
2019;54777;2435;3689;Población municipal;1.0;A
2019;54777;280348;3691;Población municipal;1.0;A
2019;54777;280348;3689;Población municipal;1.0;A
2019;54777;2437;3691;Población municipal;1.0;A
2019;54777;2437;3690;Población municipal;1.0;A
2019;54777;2438;3691;Población municipal;6.0;A
2019;54777;2438;3689;Población municipal;4.0;A
2019;54777;2438;3690;Población municipal;2.0;A
2019;54777;2439;3691;Población municipal;10.0;A
2019;54777;2439;3689;Población municipal;5.0;A
2019;54777;2439;3690;Población municipal;5.0;A
2019;54777;2440;3691;Población municipal;168.0;A
2019;54777;2440;3689;Población municipal;68.0;A
2019;54777;2440;3690;Población municipal;100.0;A
2019;54777;2441;3691;Población municipal;4.0;A
2019;54777;2441;3689;Población municipal;2.0;A
2019;54777;2441;3690;Población municipal;2.0;A
2019;54777;2442;3691;Población municipal;1.0;A
2019;54777;2442;3689;Población municipal;1.0;A
2019;54777;2443;3691;Población municipal;4.0;A
2019;54777;2443;3689;Población municipal;1.0;A
2019;54777;2443;3690;Población municipal;3.0;A
2019;54777;2444;3691;Población municipal;16.0;A
2019;54777;2444;3689;Población municipal;5.0;A
2019;54777;2444;3690;Población municipal;11.0;A
2019;54777;2445;3691;Población municipal;6.0;A
2019;54777;2445;3689;Población municipal;1.0;A
2019;54777;2445;3690;Población municipal;5.0;A
2019;54777;2447;3691;Población municipal;4.0;A
2019;54777;2447;3689;Población municipal;2.0;A
2019;54777;2447;3690;Población municipal;2.0;A
2019;54777;2449;3691;Población municipal;7.0;A
2019;54777;2449;3689;Población municipal;6.0;A
2019;54777;2449;3690;Población municipal;1.0;A
2019;54777;2450;3691;Población municipal;1.0;A
2019;54777;2450;3690;Población municipal;1.0;A
2019;54777;2454;3691;Población municipal;6.0;A
2019;54777;2454;3689;Población municipal;1.0;A
2019;54777;2454;3690;Población municipal;5.0;A
2019;54777;2455;3691;Población municipal;3.0;A
2019;54777;2455;3689;Población municipal;1.0;A
2019;54777;2455;3690;Población municipal;2.0;A
2019;54777;2456;3691;Población municipal;8.0;A
2019;54777;2456;3689;Población municipal;3.0;A
2019;54777;2456;3690;Población municipal;5.0;A
2019;54777;2457;3691;Población municipal;55.0;A
2019;54777;2457;3689;Población municipal;24.0;A
2019;54777;2457;3690;Población municipal;31.0;A
2019;54777;2458;3691;Población municipal;18.0;A
2019;54777;2458;3689;Población municipal;5.0;A
2019;54777;2458;3690;Población municipal;13.0;A
2019;54777;2459;3691;Población municipal;1.0;A
2019;54777;2459;3690;Población municipal;1.0;A
2019;54777;2460;3691;Población municipal;37.0;A
2019;54777;2460;3689;Población municipal;20.0;A
2019;54777;2460;3690;Población municipal;17.0;A
2019;54777;2461;3691;Población municipal;1.0;A
2019;54777;2461;3690;Población municipal;1.0;A
2019;54777;2462;3691;Población municipal;14.0;A
2019;54777;2462;3689;Población municipal;8.0;A
2019;54777;2462;3690;Población municipal;6.0;A
2019;54777;2464;3691;Población municipal;1.0;A
2019;54777;2464;3690;Población municipal;1.0;A
2019;54777;2465;3691;Población municipal;6.0;A
2019;54777;2465;3689;Población municipal;3.0;A
2019;54777;2465;3690;Población municipal;3.0;A
2019;54777;2467;3691;Población municipal;3.0;A
2019;54777;2467;3689;Población municipal;1.0;A
2019;54777;2467;3690;Población municipal;2.0;A
2019;54777;2468;3691;Población municipal;6.0;A
2019;54777;2468;3689;Población municipal;2.0;A
2019;54777;2468;3690;Población municipal;4.0;A
2019;54777;2469;3691;Población municipal;2.0;A
2019;54777;2469;3689;Población municipal;1.0;A
2019;54777;2469;3690;Población municipal;1.0;A
2019;54777;2471;3691;Población municipal;7.0;A
2019;54777;2471;3689;Población municipal;3.0;A
2019;54777;2471;3690;Población municipal;4.0;A
2019;54777;2476;3691;Población municipal;1.0;A
2019;54777;2476;3690;Población municipal;1.0;A
2019;54779;2402;3691;Población municipal;559.0;A
2019;54779;2402;3689;Población municipal;138.0;A
2019;54779;2402;3690;Población municipal;421.0;A
2019;54779;2354;3691;Población municipal;3.0;A
2019;54779;2354;3690;Población municipal;3.0;A
2019;54779;2356;3691;Población municipal;190.0;A
2019;54779;2356;3689;Población municipal;51.0;A
2019;54779;2356;3690;Población municipal;139.0;A
2019;54779;2357;3691;Población municipal;2.0;A
2019;54779;2357;3690;Población municipal;2.0;A
2019;54779;2358;3691;Población municipal;8.0;A
2019;54779;2358;3689;Población municipal;4.0;A
2019;54779;2358;3690;Población municipal;4.0;A
2019;54779;2359;3691;Población municipal;8.0;A
2019;54779;2359;3689;Población municipal;1.0;A
2019;54779;2359;3690;Población municipal;7.0;A
2019;54779;2361;3691;Población municipal;12.0;A
2019;54779;2361;3689;Población municipal;3.0;A
2019;54779;2361;3690;Población municipal;9.0;A
2019;54779;2397;3691;Población municipal;2.0;A
2019;54779;2397;3689;Población municipal;1.0;A
2019;54779;2397;3690;Población municipal;1.0;A
2019;54779;2363;3691;Población municipal;3.0;A
2019;54779;2363;3689;Población municipal;1.0;A
2019;54779;2363;3690;Población municipal;2.0;A
2019;54779;2365;3691;Población municipal;13.0;A
2019;54779;2365;3690;Población municipal;13.0;A
2019;54779;2366;3691;Población municipal;4.0;A
2019;54779;2366;3689;Población municipal;1.0;A
2019;54779;2366;3690;Población municipal;3.0;A
2019;54779;2368;3691;Población municipal;22.0;A
