D_TEMPORAL_0;D_NACIONALIDAD_0;D_TERRITORIO_0;D_SEXO_0;D_EDAD_0;INDICATOR;OBS_VALUE;FREQ
2011;4780;2482;3691;4277;Población municipal;3.0;A
2011;4780;2482;3689;4306;Población municipal;13233.0;A
2011;4780;2482;3689;4159;Población municipal;721.0;A
2011;4780;2482;3689;4165;Población municipal;623.0;A
2011;4780;2482;3689;4171;Población municipal;700.0;A
2011;4780;2482;3689;4178;Población municipal;795.0;A
2011;4780;2482;3689;4184;Población municipal;1307.0;A
2011;4780;2482;3689;4190;Población municipal;1833.0;A
2011;4780;2482;3689;4197;Población municipal;2097.0;A
2011;4780;2482;3689;4203;Población municipal;1716.0;A
2011;4780;2482;3689;4209;Población municipal;1261.0;A
2011;4780;2482;3689;4216;Población municipal;766.0;A
2011;4780;2482;3689;4222;Población municipal;576.0;A
2011;4780;2482;3689;4228;Población municipal;334.0;A
2011;4780;2482;3689;4234;Población municipal;220.0;A
2011;4780;2482;3689;4241;Población municipal;145.0;A
2011;4780;2482;3689;4247;Población municipal;85.0;A
2011;4780;2482;3689;4253;Población municipal;35.0;A
2011;4780;2482;3689;4259;Población municipal;10.0;A
2011;4780;2482;3689;4265;Población municipal;7.0;A
2011;4780;2482;3689;4271;Población municipal;1.0;A
2011;4780;2482;3689;4277;Población municipal;1.0;A
2011;4780;2482;3690;4306;Población municipal;12661.0;A
2011;4780;2482;3690;4159;Población municipal;741.0;A
2011;4780;2482;3690;4165;Población municipal;566.0;A
2011;4780;2482;3690;4171;Población municipal;717.0;A
2011;4780;2482;3690;4178;Población municipal;701.0;A
2011;4780;2482;3690;4184;Población municipal;1266.0;A
2011;4780;2482;3690;4190;Población municipal;1826.0;A
2011;4780;2482;3690;4197;Población municipal;1844.0;A
2011;4780;2482;3690;4203;Población municipal;1490.0;A
2011;4780;2482;3690;4209;Población municipal;1132.0;A
2011;4780;2482;3690;4216;Población municipal;818.0;A
2011;4780;2482;3690;4222;Población municipal;654.0;A
2011;4780;2482;3690;4228;Población municipal;359.0;A
2011;4780;2482;3690;4234;Población municipal;242.0;A
2011;4780;2482;3690;4241;Población municipal;147.0;A
2011;4780;2482;3690;4247;Población municipal;84.0;A
2011;4780;2482;3690;4253;Población municipal;36.0;A
2011;4780;2482;3690;4259;Población municipal;23.0;A
2011;4780;2482;3690;4265;Población municipal;6.0;A
2011;4780;2482;3690;4271;Población municipal;7.0;A
2011;4780;2482;3690;4277;Población municipal;2.0;A
2011;4780;2713;3691;4306;Población municipal;67283.0;A
2011;4780;2713;3691;4159;Población municipal;3135.0;A
2011;4780;2713;3691;4165;Población municipal;2733.0;A
2011;4780;2713;3691;4171;Población municipal;3057.0;A
2011;4780;2713;3691;4178;Población municipal;3317.0;A
2011;4780;2713;3691;4184;Población municipal;5367.0;A
2011;4780;2713;3691;4190;Población municipal;8570.0;A
2011;4780;2713;3691;4197;Población municipal;9920.0;A
2011;4780;2713;3691;4203;Población municipal;7768.0;A
2011;4780;2713;3691;4209;Población municipal;6201.0;A
2011;4780;2713;3691;4216;Población municipal;4482.0;A
2011;4780;2713;3691;4222;Población municipal;3472.0;A
2011;4780;2713;3691;4228;Población municipal;2552.0;A
2011;4780;2713;3691;4234;Población municipal;2389.0;A
2011;4780;2713;3691;4241;Población municipal;1766.0;A
2011;4780;2713;3691;4247;Población municipal;1226.0;A
2011;4780;2713;3691;4253;Población municipal;642.0;A
2011;4780;2713;3691;4259;Población municipal;381.0;A
2011;4780;2713;3691;4265;Población municipal;208.0;A
2011;4780;2713;3691;4271;Población municipal;77.0;A
2011;4780;2713;3691;4277;Población municipal;20.0;A
2011;4780;2713;3689;4306;Población municipal;35861.0;A
2011;4780;2713;3689;4159;Población municipal;1644.0;A
2011;4780;2713;3689;4165;Población municipal;1431.0;A
2011;4780;2713;3689;4171;Población municipal;1580.0;A
2011;4780;2713;3689;4178;Población municipal;1806.0;A
2011;4780;2713;3689;4184;Población municipal;2747.0;A
2011;4780;2713;3689;4190;Población municipal;4391.0;A
2011;4780;2713;3689;4197;Población municipal;5517.0;A
2011;4780;2713;3689;4203;Población municipal;4329.0;A
2011;4780;2713;3689;4209;Población municipal;3470.0;A
2011;4780;2713;3689;4216;Población municipal;2423.0;A
2011;4780;2713;3689;4222;Población municipal;1820.0;A
2011;4780;2713;3689;4228;Población municipal;1261.0;A
2011;4780;2713;3689;4234;Población municipal;1203.0;A
2011;4780;2713;3689;4241;Población municipal;936.0;A
2011;4780;2713;3689;4247;Población municipal;649.0;A
2011;4780;2713;3689;4253;Población municipal;330.0;A
2011;4780;2713;3689;4259;Población municipal;189.0;A
2011;4780;2713;3689;4265;Población municipal;95.0;A
2011;4780;2713;3689;4271;Población municipal;32.0;A
2011;4780;2713;3689;4277;Población municipal;8.0;A
2011;4780;2713;3690;4306;Población municipal;31422.0;A
2011;4780;2713;3690;4159;Población municipal;1491.0;A
2011;4780;2713;3690;4165;Población municipal;1302.0;A
2011;4780;2713;3690;4171;Población municipal;1477.0;A
2011;4780;2713;3690;4178;Población municipal;1511.0;A
2011;4780;2713;3690;4184;Población municipal;2620.0;A
2011;4780;2713;3690;4190;Población municipal;4179.0;A
2011;4780;2713;3690;4197;Población municipal;4403.0;A
