D_TEMPORAL_0;D_LUG_NAC_PADRON_0;D_TERRITORIO_0;D_SEXO_0;INDICATOR;OBS_VALUE;FREQ
2021;54751;2314;3690;Población municipal;2.0;A
2021;54751;2316;3691;Población municipal;5.0;A
2021;54751;2316;3689;Población municipal;2.0;A
2021;54751;2316;3690;Población municipal;3.0;A
2021;54751;2319;3691;Población municipal;1.0;A
2021;54751;2319;3689;Población municipal;1.0;A
2021;54751;2320;3691;Población municipal;193.0;A
2021;54751;2320;3689;Población municipal;83.0;A
2021;54751;2320;3690;Población municipal;110.0;A
2021;54751;2327;3691;Población municipal;1.0;A
2021;54751;2327;3690;Población municipal;1.0;A
2021;54751;2330;3691;Población municipal;5.0;A
2021;54751;2330;3689;Población municipal;1.0;A
2021;54751;2330;3690;Población municipal;4.0;A
2021;54751;2331;3691;Población municipal;1.0;A
2021;54751;2331;3690;Población municipal;1.0;A
2021;54751;2332;3691;Población municipal;2.0;A
2021;54751;2332;3690;Población municipal;2.0;A
2021;54751;2333;3691;Población municipal;1.0;A
2021;54751;2333;3689;Población municipal;1.0;A
2021;54751;2334;3691;Población municipal;12.0;A
2021;54751;2334;3689;Población municipal;4.0;A
2021;54751;2334;3690;Población municipal;8.0;A
2021;54751;2335;3691;Población municipal;1.0;A
2021;54751;2335;3690;Población municipal;1.0;A
2021;54751;2339;3691;Población municipal;3.0;A
2021;54751;2339;3689;Población municipal;1.0;A
2021;54751;2339;3690;Población municipal;2.0;A
2021;54751;2341;3691;Población municipal;52.0;A
2021;54751;2341;3689;Población municipal;23.0;A
2021;54751;2341;3690;Población municipal;29.0;A
2021;54751;2342;3691;Población municipal;5.0;A
2021;54751;2342;3689;Población municipal;3.0;A
2021;54751;2342;3690;Población municipal;2.0;A
2021;54751;2343;3691;Población municipal;22.0;A
2021;54751;2343;3689;Población municipal;10.0;A
2021;54751;2343;3690;Población municipal;12.0;A
2021;54751;2344;3691;Población municipal;1.0;A
2021;54751;2344;3690;Población municipal;1.0;A
2021;54762;3143;3691;Población municipal;9032.0;A
2021;54762;3143;3689;Población municipal;3207.0;A
2021;54762;3143;3690;Población municipal;5825.0;A
2021;54762;2352;3691;Población municipal;1001.0;A
2021;54762;2352;3689;Población municipal;388.0;A
2021;54762;2352;3690;Población municipal;613.0;A
2021;54762;2241;3691;Población municipal;6.0;A
2021;54762;2241;3689;Población municipal;3.0;A
2021;54762;2241;3690;Población municipal;3.0;A
2021;54762;2242;3691;Población municipal;3.0;A
2021;54762;2242;3689;Población municipal;1.0;A
2021;54762;2242;3690;Población municipal;2.0;A
2021;54762;2243;3691;Población municipal;2.0;A
2021;54762;2243;3690;Población municipal;2.0;A
2021;54762;2246;3691;Población municipal;38.0;A
2021;54762;2246;3689;Población municipal;17.0;A
2021;54762;2246;3690;Población municipal;21.0;A
2021;54762;2247;3691;Población municipal;1.0;A
2021;54762;2247;3690;Población municipal;1.0;A
2021;54762;2250;3691;Población municipal;1.0;A
2021;54762;2250;3690;Población municipal;1.0;A
2021;54762;2251;3691;Población municipal;2.0;A
2021;54762;2251;3690;Población municipal;2.0;A
2021;54762;2253;3691;Población municipal;202.0;A
2021;54762;2253;3689;Población municipal;73.0;A
2021;54762;2253;3690;Población municipal;129.0;A
2021;54762;2258;3691;Población municipal;1.0;A
2021;54762;2258;3690;Población municipal;1.0;A
2021;54762;2262;3691;Población municipal;1.0;A
2021;54762;2262;3690;Población municipal;1.0;A
2021;54762;2269;3691;Población municipal;2.0;A
2021;54762;2269;3689;Población municipal;1.0;A
2021;54762;2269;3690;Población municipal;1.0;A
2021;54762;2272;3691;Población municipal;2.0;A
2021;54762;2272;3690;Población municipal;2.0;A
2021;54762;2278;3691;Población municipal;1.0;A
2021;54762;2278;3690;Población municipal;1.0;A
2021;54762;2276;3691;Población municipal;8.0;A
2021;54762;2276;3689;Población municipal;5.0;A
2021;54762;2276;3690;Población municipal;3.0;A
2021;54762;2279;3691;Población municipal;1.0;A
2021;54762;2279;3690;Población municipal;1.0;A
2021;54762;2347;3691;Población municipal;49.0;A
2021;54762;2347;3689;Población municipal;19.0;A
2021;54762;2347;3690;Población municipal;30.0;A
2021;54762;2282;3691;Población municipal;1.0;A
2021;54762;2282;3690;Población municipal;1.0;A
2021;54762;2286;3691;Población municipal;1.0;A
2021;54762;2286;3690;Población municipal;1.0;A
2021;54762;2288;3691;Población municipal;2.0;A
2021;54762;2288;3690;Población municipal;2.0;A
2021;54762;2290;3691;Población municipal;121.0;A
2021;54762;2290;3689;Población municipal;71.0;A
2021;54762;2290;3690;Población municipal;50.0;A
2021;54762;2293;3691;Población municipal;14.0;A
2021;54762;2293;3689;Población municipal;9.0;A
2021;54762;2293;3690;Población municipal;5.0;A
2021;54762;2294;3691;Población municipal;73.0;A
2021;54762;2294;3689;Población municipal;21.0;A
2021;54762;2294;3690;Población municipal;52.0;A
2021;54762;2295;3691;Población municipal;2.0;A
2021;54762;2295;3689;Población municipal;1.0;A
2021;54762;2295;3690;Población municipal;1.0;A
2021;54762;2300;3691;Población municipal;1.0;A
2021;54762;2300;3690;Población municipal;1.0;A
2021;54762;2303;3691;Población municipal;5.0;A
2021;54762;2303;3689;Población municipal;2.0;A
2021;54762;2303;3690;Población municipal;3.0;A
2021;54762;2305;3691;Población municipal;20.0;A
2021;54762;2305;3689;Población municipal;11.0;A
2021;54762;2305;3690;Población municipal;9.0;A
2021;54762;2307;3691;Población municipal;22.0;A
2021;54762;2307;3689;Población municipal;5.0;A
2021;54762;2307;3690;Población municipal;17.0;A
2021;54762;2310;3691;Población municipal;5.0;A
2021;54762;2310;3689;Población municipal;2.0;A
2021;54762;2310;3690;Población municipal;3.0;A
2021;54762;2311;3691;Población municipal;1.0;A
2021;54762;2311;3690;Población municipal;1.0;A
2021;54762;2315;3691;Población municipal;1.0;A
2021;54762;2315;3690;Población municipal;1.0;A
2021;54762;2316;3691;Población municipal;23.0;A
2021;54762;2316;3689;Población municipal;3.0;A
2021;54762;2316;3690;Población municipal;20.0;A
2021;54762;2319;3691;Población municipal;7.0;A
2021;54762;2319;3689;Población municipal;3.0;A
2021;54762;2319;3690;Población municipal;4.0;A
2021;54762;2320;3691;Población municipal;210.0;A
2021;54762;2320;3689;Población municipal;84.0;A
2021;54762;2320;3690;Población municipal;126.0;A
2021;54762;2329;3691;Población municipal;4.0;A
2021;54762;2329;3689;Población municipal;1.0;A
2021;54762;2329;3690;Población municipal;3.0;A
2021;54762;2332;3691;Población municipal;1.0;A
2021;54762;2332;3689;Población municipal;1.0;A
2021;54762;2333;3691;Población municipal;3.0;A
2021;54762;2333;3690;Población municipal;3.0;A
2021;54762;2334;3691;Población municipal;8.0;A
2021;54762;2334;3689;Población municipal;5.0;A
2021;54762;2334;3690;Población municipal;3.0;A
2021;54762;2336;3691;Población municipal;1.0;A
2021;54762;2336;3690;Población municipal;1.0;A
2021;54762;2339;3691;Población municipal;2.0;A
2021;54762;2339;3690;Población municipal;2.0;A
2021;54762;2340;3691;Población municipal;6.0;A
2021;54762;2340;3689;Población municipal;3.0;A
2021;54762;2340;3690;Población municipal;3.0;A
2021;54762;2341;3691;Población municipal;23.0;A
2021;54762;2341;3689;Población municipal;9.0;A
2021;54762;2341;3690;Población municipal;14.0;A
2021;54762;2342;3691;Población municipal;8.0;A
2021;54762;2342;3689;Población municipal;2.0;A
2021;54762;2342;3690;Población municipal;6.0;A
2021;54762;2343;3691;Población municipal;116.0;A
2021;54762;2343;3689;Población municipal;36.0;A
2021;54762;2343;3690;Población municipal;80.0;A
2021;54772;3143;3691;Población municipal;43451.0;A
2021;54772;3143;3689;Población municipal;21875.0;A
2021;54772;3143;3690;Población municipal;21576.0;A
2021;54772;2352;3691;Población municipal;5773.0;A
2021;54772;2352;3689;Población municipal;2872.0;A
2021;54772;2352;3690;Población municipal;2901.0;A
2021;54772;2241;3691;Población municipal;1.0;A
2021;54772;2241;3690;Población municipal;1.0;A
2021;54772;2242;3691;Población municipal;8.0;A
2021;54772;2242;3689;Población municipal;5.0;A
2021;54772;2242;3690;Población municipal;3.0;A
2021;54772;2243;3691;Población municipal;93.0;A
2021;54772;2243;3689;Población municipal;38.0;A
2021;54772;2243;3690;Población municipal;55.0;A
2021;54772;2244;3691;Población municipal;1.0;A
2021;54772;2244;3690;Población municipal;1.0;A
2021;54772;2245;3691;Población municipal;2.0;A
2021;54772;2245;3689;Población municipal;1.0;A
2021;54772;2245;3690;Población municipal;1.0;A
2021;54772;2246;3691;Población municipal;159.0;A
2021;54772;2246;3689;Población municipal;77.0;A
2021;54772;2246;3690;Población municipal;82.0;A
2021;54772;2247;3691;Población municipal;1.0;A
2021;54772;2247;3690;Población municipal;1.0;A
2021;54772;2248;3691;Población municipal;6.0;A
2021;54772;2248;3689;Población municipal;4.0;A
2021;54772;2248;3690;Población municipal;2.0;A
2021;54772;2250;3691;Población municipal;1.0;A
2021;54772;2250;3690;Población municipal;1.0;A
2021;54772;2251;3691;Población municipal;36.0;A
2021;54772;2251;3689;Población municipal;22.0;A
2021;54772;2251;3690;Población municipal;14.0;A
2021;54772;2253;3691;Población municipal;1717.0;A
2021;54772;2253;3689;Población municipal;855.0;A
2021;54772;2253;3690;Población municipal;862.0;A
2021;54772;2254;3691;Población municipal;1.0;A
2021;54772;2254;3689;Población municipal;1.0;A
2021;54772;2256;3691;Población municipal;26.0;A
2021;54772;2256;3689;Población municipal;14.0;A
2021;54772;2256;3690;Población municipal;12.0;A
2021;54772;2257;3691;Población municipal;25.0;A
2021;54772;2257;3689;Población municipal;11.0;A
2021;54772;2257;3690;Población municipal;14.0;A
2021;54772;2258;3691;Población municipal;1.0;A
2021;54772;2258;3690;Población municipal;1.0;A
2021;54772;2259;3691;Población municipal;1.0;A
2021;54772;2259;3689;Población municipal;1.0;A
2021;54772;9563;3691;Población municipal;20.0;A
2021;54772;9563;3689;Población municipal;9.0;A
2021;54772;9563;3690;Población municipal;11.0;A
2021;54772;2260;3691;Población municipal;1.0;A
2021;54772;2260;3690;Población municipal;1.0;A
2021;54772;2262;3691;Población municipal;3.0;A
2021;54772;2262;3689;Población municipal;2.0;A
2021;54772;2262;3690;Población municipal;1.0;A
2021;54772;2264;3691;Población municipal;19.0;A
2021;54772;2264;3689;Población municipal;11.0;A
2021;54772;2264;3690;Población municipal;8.0;A
2021;54772;2267;3691;Población municipal;1.0;A
2021;54772;2267;3689;Población municipal;1.0;A
2021;54772;2268;3691;Población municipal;3.0;A
2021;54772;2268;3689;Población municipal;2.0;A
2021;54772;2268;3690;Población municipal;1.0;A
2021;54772;2269;3691;Población municipal;20.0;A
2021;54772;2269;3689;Población municipal;8.0;A
2021;54772;2269;3690;Población municipal;12.0;A
2021;54772;2270;3691;Población municipal;3.0;A
2021;54772;2270;3689;Población municipal;2.0;A
2021;54772;2270;3690;Población municipal;1.0;A
2021;54772;2271;3691;Población municipal;35.0;A
2021;54772;2271;3689;Población municipal;19.0;A
2021;54772;2271;3690;Población municipal;16.0;A
2021;54772;2272;3691;Población municipal;56.0;A
2021;54772;2272;3689;Población municipal;28.0;A
2021;54772;2272;3690;Población municipal;28.0;A
2021;54772;2277;3691;Población municipal;4.0;A
2021;54772;2277;3689;Población municipal;2.0;A
2021;54772;2277;3690;Población municipal;2.0;A
2021;54772;2278;3691;Población municipal;1.0;A
2021;54772;2278;3690;Población municipal;1.0;A
2021;54772;2274;3691;Población municipal;1.0;A
2021;54772;2274;3689;Población municipal;1.0;A
2021;54772;2276;3691;Población municipal;46.0;A
2021;54772;2276;3689;Población municipal;18.0;A
2021;54772;2276;3690;Población municipal;28.0;A
2021;54772;2279;3691;Población municipal;18.0;A
2021;54772;2279;3689;Población municipal;8.0;A
2021;54772;2279;3690;Población municipal;10.0;A
2021;54772;2347;3691;Población municipal;570.0;A
2021;54772;2347;3689;Población municipal;266.0;A
2021;54772;2347;3690;Población municipal;304.0;A
2021;54772;2282;3691;Población municipal;5.0;A
2021;54772;2282;3689;Población municipal;2.0;A
2021;54772;2282;3690;Población municipal;3.0;A
2021;54772;2284;3691;Población municipal;7.0;A
2021;54772;2284;3689;Población municipal;4.0;A
2021;54772;2284;3690;Población municipal;3.0;A
2021;54772;2285;3691;Población municipal;5.0;A
2021;54772;2285;3689;Población municipal;3.0;A
2021;54772;2285;3690;Población municipal;2.0;A
2021;54772;2286;3691;Población municipal;2.0;A
2021;54772;2286;3690;Población municipal;2.0;A
2021;54772;2287;3691;Población municipal;3.0;A
2021;54772;2287;3689;Población municipal;1.0;A
2021;54772;2287;3690;Población municipal;2.0;A
2021;54772;2288;3691;Población municipal;17.0;A
2021;54772;2288;3689;Población municipal;7.0;A
2021;54772;2288;3690;Población municipal;10.0;A
2021;54772;2289;3691;Población municipal;6.0;A
2021;54772;2289;3689;Población municipal;4.0;A
2021;54772;2289;3690;Población municipal;2.0;A
2021;54772;2290;3691;Población municipal;101.0;A
2021;54772;2290;3689;Población municipal;52.0;A
2021;54772;2290;3690;Población municipal;49.0;A
2021;54772;2291;3691;Población municipal;8.0;A
2021;54772;2291;3689;Población municipal;3.0;A
2021;54772;2291;3690;Población municipal;5.0;A
2021;54772;2292;3691;Población municipal;1.0;A
2021;54772;2292;3689;Población municipal;1.0;A
2021;54772;2293;3691;Población municipal;131.0;A
2021;54772;2293;3689;Población municipal;76.0;A
2021;54772;2293;3690;Población municipal;55.0;A
2021;54772;2294;3691;Población municipal;190.0;A
2021;54772;2294;3689;Población municipal;96.0;A
2021;54772;2294;3690;Población municipal;94.0;A
2021;54772;2298;3691;Población municipal;2.0;A
2021;54772;2298;3690;Población municipal;2.0;A
2021;54772;2300;3691;Población municipal;10.0;A
2021;54772;2300;3689;Población municipal;4.0;A
2021;54772;2300;3690;Población municipal;6.0;A
2021;54772;2301;3691;Población municipal;5.0;A
2021;54772;2301;3689;Población municipal;1.0;A
2021;54772;2301;3690;Población municipal;4.0;A
2021;54772;2303;3691;Población municipal;33.0;A
2021;54772;2303;3689;Población municipal;22.0;A
2021;54772;2303;3690;Población municipal;11.0;A
2021;54772;2304;3691;Población municipal;1.0;A
2021;54772;2304;3690;Población municipal;1.0;A
2021;54772;2305;3691;Población municipal;110.0;A
2021;54772;2305;3689;Población municipal;67.0;A
2021;54772;2305;3690;Población municipal;43.0;A
2021;54772;2348;3691;Población municipal;11.0;A
2021;54772;2348;3689;Población municipal;5.0;A
2021;54772;2348;3690;Población municipal;6.0;A
2021;54772;2306;3691;Población municipal;22.0;A
2021;54772;2306;3689;Población municipal;13.0;A
2021;54772;2306;3690;Población municipal;9.0;A
2021;54772;2307;3691;Población municipal;154.0;A
2021;54772;2307;3689;Población municipal;79.0;A
2021;54772;2307;3690;Población municipal;75.0;A
2021;54772;2308;3691;Población municipal;1.0;A
2021;54772;2308;3690;Población municipal;1.0;A
2021;54772;2310;3691;Población municipal;50.0;A
2021;54772;2310;3689;Población municipal;22.0;A
2021;54772;2310;3690;Población municipal;28.0;A
2021;54772;2313;3691;Población municipal;4.0;A
2021;54772;2313;3689;Población municipal;2.0;A
2021;54772;2313;3690;Población municipal;2.0;A
2021;54772;2314;3691;Población municipal;1.0;A
2021;54772;2314;3689;Población municipal;1.0;A
2021;54772;2315;3691;Población municipal;28.0;A
2021;54772;2315;3689;Población municipal;12.0;A
2021;54772;2315;3690;Población municipal;16.0;A
2021;54772;2316;3691;Población municipal;17.0;A
2021;54772;2316;3689;Población municipal;11.0;A
2021;54772;2316;3690;Población municipal;6.0;A
2021;54772;2317;3691;Población municipal;21.0;A
2021;54772;2317;3689;Población municipal;11.0;A
2021;54772;2317;3690;Población municipal;10.0;A
2021;54772;2319;3691;Población municipal;3.0;A
2021;54772;2319;3689;Población municipal;2.0;A
2021;54772;2319;3690;Población municipal;1.0;A
2021;54772;2320;3691;Población municipal;1271.0;A
2021;54772;2320;3689;Población municipal;617.0;A
2021;54772;2320;3690;Población municipal;654.0;A
2021;54772;2321;3691;Población municipal;1.0;A
2021;54772;2321;3689;Población municipal;1.0;A
2021;54772;2323;3691;Población municipal;4.0;A
2021;54772;2323;3689;Población municipal;3.0;A
2021;54772;2323;3690;Población municipal;1.0;A
2021;54772;2324;3691;Población municipal;6.0;A
2021;54772;2324;3689;Población municipal;4.0;A
2021;54772;2324;3690;Población municipal;2.0;A
2021;54772;2327;3691;Población municipal;9.0;A
2021;54772;2327;3689;Población municipal;6.0;A
2021;54772;2327;3690;Población municipal;3.0;A
2021;54772;2329;3691;Población municipal;3.0;A
2021;54772;2329;3689;Población municipal;2.0;A
2021;54772;2329;3690;Población municipal;1.0;A
2021;54772;2330;3691;Población municipal;16.0;A
2021;54772;2330;3689;Población municipal;6.0;A
2021;54772;2330;3690;Población municipal;10.0;A
2021;54772;2331;3691;Población municipal;3.0;A
2021;54772;2331;3689;Población municipal;2.0;A
2021;54772;2331;3690;Población municipal;1.0;A
2021;54772;2332;3691;Población municipal;1.0;A
2021;54772;2332;3689;Población municipal;1.0;A
2021;54772;2333;3691;Población municipal;21.0;A
2021;54772;2333;3689;Población municipal;14.0;A
2021;54772;2333;3690;Población municipal;7.0;A
2021;54772;2334;3691;Población municipal;26.0;A
2021;54772;2334;3689;Población municipal;14.0;A
2021;54772;2334;3690;Población municipal;12.0;A
2021;54772;2336;3691;Población municipal;7.0;A
2021;54772;2336;3689;Población municipal;3.0;A
2021;54772;2336;3690;Población municipal;4.0;A
2021;54772;2337;3691;Población municipal;2.0;A
2021;54772;2337;3689;Población municipal;1.0;A
2021;54772;2337;3690;Población municipal;1.0;A
2021;54772;2338;3691;Población municipal;1.0;A
2021;54772;2338;3689;Población municipal;1.0;A
2021;54772;2339;3691;Población municipal;1.0;A
2021;54772;2339;3689;Población municipal;1.0;A
2021;54772;2340;3691;Población municipal;13.0;A
2021;54772;2340;3689;Población municipal;8.0;A
2021;54772;2340;3690;Población municipal;5.0;A
2021;54772;2341;3691;Población municipal;206.0;A
2021;54772;2341;3689;Población municipal;105.0;A
2021;54772;2341;3690;Población municipal;101.0;A
2021;54772;2342;3691;Población municipal;30.0;A
2021;54772;2342;3689;Población municipal;16.0;A
2021;54772;2342;3690;Población municipal;14.0;A
2021;54772;2343;3691;Población municipal;310.0;A
2021;54772;2343;3689;Población municipal;154.0;A
2021;54772;2343;3690;Población municipal;156.0;A
2021;54772;2344;3691;Población municipal;13.0;A
2021;54772;2344;3689;Población municipal;6.0;A
2021;54772;2344;3690;Población municipal;7.0;A
2021;54774;3143;3691;Población municipal;15706.0;A
2021;54774;3143;3689;Población municipal;5541.0;A
2021;54774;3143;3690;Población municipal;10165.0;A
2021;54774;2352;3691;Población municipal;1231.0;A
2021;54774;2352;3689;Población municipal;422.0;A
2021;54774;2352;3690;Población municipal;809.0;A
2021;54774;2241;3691;Población municipal;4.0;A
2021;54774;2241;3689;Población municipal;1.0;A
2021;54774;2241;3690;Población municipal;3.0;A
2021;54774;2243;3691;Población municipal;24.0;A
2021;54774;2243;3689;Población municipal;8.0;A
2021;54774;2243;3690;Población municipal;16.0;A
2021;54774;2245;3691;Población municipal;1.0;A
2021;54774;2245;3689;Población municipal;1.0;A
2021;54774;2246;3691;Población municipal;17.0;A
2021;54774;2246;3689;Población municipal;9.0;A
2021;54774;2246;3690;Población municipal;8.0;A
2021;54774;2247;3691;Población municipal;3.0;A
2021;54774;2247;3689;Población municipal;1.0;A
2021;54774;2247;3690;Población municipal;2.0;A
2021;54774;2248;3691;Población municipal;1.0;A
2021;54774;2248;3689;Población municipal;1.0;A
2021;54774;2251;3691;Población municipal;4.0;A
2021;54774;2251;3689;Población municipal;1.0;A
2021;54774;2251;3690;Población municipal;3.0;A
2021;54774;2253;3691;Población municipal;353.0;A
2021;54774;2253;3689;Población municipal;131.0;A
2021;54774;2253;3690;Población municipal;222.0;A
2021;54774;2256;3691;Población municipal;5.0;A
2021;54774;2256;3689;Población municipal;1.0;A
2021;54774;2256;3690;Población municipal;4.0;A
2021;54774;2257;3691;Población municipal;2.0;A
2021;54774;2257;3690;Población municipal;2.0;A
2021;54774;2261;3691;Población municipal;1.0;A
2021;54774;2261;3690;Población municipal;1.0;A
2021;54774;2262;3691;Población municipal;3.0;A
2021;54774;2262;3689;Población municipal;2.0;A
2021;54774;2262;3690;Población municipal;1.0;A
2021;54774;2263;3691;Población municipal;3.0;A
2021;54774;2263;3689;Población municipal;2.0;A
2021;54774;2263;3690;Población municipal;1.0;A
2021;54774;2264;3691;Población municipal;2.0;A
2021;54774;2264;3690;Población municipal;2.0;A
2021;54774;2269;3691;Población municipal;2.0;A
2021;54774;2269;3689;Población municipal;1.0;A
2021;54774;2269;3690;Población municipal;1.0;A
2021;54774;2271;3691;Población municipal;3.0;A
2021;54774;2271;3689;Población municipal;1.0;A
2021;54774;2271;3690;Población municipal;2.0;A
2021;54774;2272;3691;Población municipal;11.0;A
2021;54774;2272;3689;Población municipal;4.0;A
2021;54774;2272;3690;Población municipal;7.0;A
2021;54774;2277;3691;Población municipal;1.0;A
2021;54774;2277;3690;Población municipal;1.0;A
2021;54774;2276;3691;Población municipal;23.0;A
2021;54774;2276;3689;Población municipal;4.0;A
2021;54774;2276;3690;Población municipal;19.0;A
2021;54774;2279;3691;Población municipal;2.0;A
2021;54774;2279;3689;Población municipal;1.0;A
2021;54774;2279;3690;Población municipal;1.0;A
2021;54774;2347;3691;Población municipal;80.0;A
2021;54774;2347;3689;Población municipal;26.0;A
2021;54774;2347;3690;Población municipal;54.0;A
2021;54774;2282;3691;Población municipal;2.0;A
2021;54774;2282;3690;Población municipal;2.0;A
2021;54774;2284;3691;Población municipal;1.0;A
2021;54774;2284;3690;Población municipal;1.0;A
2021;54774;2286;3691;Población municipal;3.0;A
2021;54774;2286;3689;Población municipal;1.0;A
2021;54774;2286;3690;Población municipal;2.0;A
2021;54774;2287;3691;Población municipal;4.0;A
2021;54774;2287;3689;Población municipal;1.0;A
2021;54774;2287;3690;Población municipal;3.0;A
2021;54774;2288;3691;Población municipal;7.0;A
2021;54774;2288;3689;Población municipal;4.0;A
2021;54774;2288;3690;Población municipal;3.0;A
2021;54774;2289;3691;Población municipal;3.0;A
2021;54774;2289;3690;Población municipal;3.0;A
2021;54774;2290;3691;Población municipal;49.0;A
2021;54774;2290;3689;Población municipal;22.0;A
2021;54774;2290;3690;Población municipal;27.0;A
2021;54774;2291;3691;Población municipal;1.0;A
2021;54774;2291;3690;Población municipal;1.0;A
2021;54774;2293;3691;Población municipal;28.0;A
2021;54774;2293;3689;Población municipal;10.0;A
2021;54774;2293;3690;Población municipal;18.0;A
2021;54774;2294;3691;Población municipal;28.0;A
2021;54774;2294;3689;Población municipal;9.0;A
2021;54774;2294;3690;Población municipal;19.0;A
2021;54774;2298;3691;Población municipal;1.0;A
2021;54774;2298;3690;Población municipal;1.0;A
2021;54774;2299;3691;Población municipal;1.0;A
2021;54774;2299;3690;Población municipal;1.0;A
2021;54774;2300;3691;Población municipal;1.0;A
2021;54774;2300;3689;Población municipal;1.0;A
2021;54774;2303;3691;Población municipal;10.0;A
2021;54774;2303;3689;Población municipal;6.0;A
2021;54774;2303;3690;Población municipal;4.0;A
2021;54774;2305;3691;Población municipal;26.0;A
2021;54774;2305;3689;Población municipal;6.0;A
2021;54774;2305;3690;Población municipal;20.0;A
2021;54774;2348;3691;Población municipal;14.0;A
2021;54774;2348;3689;Población municipal;3.0;A
2021;54774;2348;3690;Población municipal;11.0;A
2021;54774;2306;3691;Población municipal;1.0;A
2021;54774;2306;3690;Población municipal;1.0;A
2021;54774;2307;3691;Población municipal;26.0;A
2021;54774;2307;3689;Población municipal;9.0;A
2021;54774;2307;3690;Población municipal;17.0;A
2021;54774;2309;3691;Población municipal;1.0;A
2021;54774;2309;3690;Población municipal;1.0;A
2021;54774;2310;3691;Población municipal;13.0;A
2021;54774;2310;3689;Población municipal;3.0;A
2021;54774;2310;3690;Población municipal;10.0;A
2021;54774;2311;3691;Población municipal;4.0;A
2021;54774;2311;3689;Población municipal;1.0;A
2021;54774;2311;3690;Población municipal;3.0;A
2021;54774;2313;3691;Población municipal;1.0;A
2021;54774;2313;3690;Población municipal;1.0;A
2021;54774;2315;3691;Población municipal;4.0;A
2021;54774;2315;3689;Población municipal;1.0;A
2021;54774;2315;3690;Población municipal;3.0;A
2021;54774;2316;3691;Población municipal;12.0;A
2021;54774;2316;3689;Población municipal;4.0;A
2021;54774;2316;3690;Población municipal;8.0;A
2021;54774;2320;3691;Población municipal;294.0;A
2021;54774;2320;3689;Población municipal;90.0;A
2021;54774;2320;3690;Población municipal;204.0;A
2021;54774;2322;3691;Población municipal;1.0;A
2021;54774;2322;3689;Población municipal;1.0;A
2021;54774;2329;3691;Población municipal;2.0;A
2021;54774;2329;3690;Población municipal;2.0;A
2021;54774;2331;3691;Población municipal;2.0;A
2021;54774;2331;3689;Población municipal;1.0;A
2021;54774;2331;3690;Población municipal;1.0;A
2021;54774;2333;3691;Población municipal;13.0;A
2021;54774;2333;3689;Población municipal;5.0;A
2021;54774;2333;3690;Población municipal;8.0;A
2021;54774;2346;3691;Población municipal;4.0;A
2021;54774;2346;3689;Población municipal;1.0;A
2021;54774;2346;3690;Población municipal;3.0;A
2021;54774;2334;3691;Población municipal;1.0;A
2021;54774;2334;3690;Población municipal;1.0;A
2021;54774;2339;3691;Población municipal;2.0;A
2021;54774;2339;3689;Población municipal;1.0;A
2021;54774;2339;3690;Población municipal;1.0;A
2021;54774;2340;3691;Población municipal;1.0;A
2021;54774;2340;3690;Población municipal;1.0;A
2021;54774;2341;3691;Población municipal;83.0;A
2021;54774;2341;3689;Población municipal;31.0;A
2021;54774;2341;3690;Población municipal;52.0;A
2021;54774;2342;3691;Población municipal;7.0;A
2021;54774;2342;3689;Población municipal;3.0;A
2021;54774;2342;3690;Población municipal;4.0;A
2021;54774;2343;3691;Población municipal;29.0;A
2021;54774;2343;3689;Población municipal;11.0;A
2021;54774;2343;3690;Población municipal;18.0;A
2021;54774;2344;3691;Población municipal;6.0;A
2021;54774;2344;3689;Población municipal;2.0;A
2021;54774;2344;3690;Población municipal;4.0;A
2021;54783;3143;3691;Población municipal;24882.0;A
2021;54783;3143;3689;Población municipal;10663.0;A
2021;54783;3143;3690;Población municipal;14219.0;A
2021;54783;2352;3691;Población municipal;1739.0;A
2021;54783;2352;3689;Población municipal;729.0;A
2021;54783;2352;3690;Población municipal;1010.0;A
2021;54783;2241;3691;Población municipal;1.0;A
2021;54783;2241;3690;Población municipal;1.0;A
2021;54783;2243;3691;Población municipal;18.0;A
2021;54783;2243;3689;Población municipal;8.0;A
2021;54783;2243;3690;Población municipal;10.0;A
2021;54783;2246;3691;Población municipal;22.0;A
2021;54783;2246;3689;Población municipal;9.0;A
2021;54783;2246;3690;Población municipal;13.0;A
2021;54783;2247;3691;Población municipal;1.0;A
2021;54783;2247;3689;Población municipal;1.0;A
2021;54783;2248;3691;Población municipal;1.0;A
2021;54783;2248;3689;Población municipal;1.0;A
2021;54783;2251;3691;Población municipal;10.0;A
2021;54783;2251;3689;Población municipal;3.0;A
2021;54783;2251;3690;Población municipal;7.0;A
2021;54783;2253;3691;Población municipal;700.0;A
2021;54783;2253;3689;Población municipal;300.0;A
2021;54783;2253;3690;Población municipal;400.0;A
2021;54783;2256;3691;Población municipal;2.0;A
2021;54783;2256;3690;Población municipal;2.0;A
2021;54783;2257;3691;Población municipal;5.0;A
2021;54783;2257;3689;Población municipal;2.0;A
2021;54783;2257;3690;Población municipal;3.0;A
2021;54783;9563;3691;Población municipal;2.0;A
2021;54783;9563;3689;Población municipal;1.0;A
2021;54783;9563;3690;Población municipal;1.0;A
2021;54783;2262;3691;Población municipal;2.0;A
2021;54783;2262;3689;Población municipal;1.0;A
2021;54783;2262;3690;Población municipal;1.0;A
2021;54783;2264;3691;Población municipal;2.0;A
