D_TEMPORAL_0;D_EDAD_0;D_TERRITORIO_0;D_LUG_NAC_PADRON_0;D_SEXO_0;INDICATOR;OBS_VALUE;FREQ
2021;4306;2264;53855;3691;Población municipal;21.0;A
2021;4306;2264;53855;3689;Población municipal;11.0;A
2021;4306;2264;53855;3690;Población municipal;10.0;A
2021;4306;2264;53933;3691;Población municipal;19.0;A
2021;4306;2264;53933;3689;Población municipal;12.0;A
2021;4306;2264;53933;3690;Población municipal;7.0;A
2021;4306;2264;54155;3691;Población municipal;126.0;A
2021;4306;2264;54155;3689;Población municipal;64.0;A
2021;4306;2264;54155;3690;Población municipal;62.0;A
2021;4306;2264;54236;3691;Población municipal;7.0;A
2021;4306;2264;54236;3689;Población municipal;3.0;A
2021;4306;2264;54236;3690;Población municipal;4.0;A
2021;4306;2264;54344;3691;Población municipal;34.0;A
2021;4306;2264;54344;3689;Población municipal;20.0;A
2021;4306;2264;54344;3690;Población municipal;14.0;A
2021;4306;2264;54452;3691;Población municipal;22.0;A
2021;4306;2264;54452;3689;Población municipal;11.0;A
2021;4306;2264;54452;3690;Población municipal;11.0;A
2021;4306;2264;54559;3691;Población municipal;18.0;A
2021;4306;2264;54559;3689;Población municipal;13.0;A
2021;4306;2264;54559;3690;Población municipal;5.0;A
2021;4306;2264;54565;3691;Población municipal;305.0;A
2021;4306;2264;54565;3689;Población municipal;159.0;A
2021;4306;2264;54565;3690;Población municipal;146.0;A
2021;4306;2264;54887;3691;Población municipal;308.0;A
2021;4306;2264;54887;3689;Población municipal;150.0;A
2021;4306;2264;54887;3690;Población municipal;158.0;A
2021;4306;2266;54888;3691;Población municipal;59.0;A
2021;4306;2266;54888;3689;Población municipal;33.0;A
2021;4306;2266;54888;3690;Población municipal;26.0;A
2021;4306;2266;53700;3691;Población municipal;56.0;A
2021;4306;2266;53700;3689;Población municipal;32.0;A
2021;4306;2266;53700;3690;Población municipal;24.0;A
2021;4306;2266;54560;3691;Población municipal;55.0;A
2021;4306;2266;54560;3689;Población municipal;32.0;A
2021;4306;2266;54560;3690;Población municipal;23.0;A
2021;4306;2266;53809;3691;Población municipal;53.0;A
2021;4306;2266;53809;3689;Población municipal;31.0;A
2021;4306;2266;53809;3690;Población municipal;22.0;A
2021;4306;2266;53933;3691;Población municipal;1.0;A
2021;4306;2266;53933;3689;Población municipal;1.0;A
2021;4306;2266;54559;3691;Población municipal;1.0;A
2021;4306;2266;54559;3690;Población municipal;1.0;A
2021;4306;2266;54565;3691;Población municipal;1.0;A
2021;4306;2266;54565;3690;Población municipal;1.0;A
2021;4306;2266;54887;3691;Población municipal;3.0;A
2021;4306;2266;54887;3689;Población municipal;1.0;A
2021;4306;2266;54887;3690;Población municipal;2.0;A
2021;4306;2267;54888;3691;Población municipal;263.0;A
2021;4306;2267;54888;3689;Población municipal;148.0;A
2021;4306;2267;54888;3690;Población municipal;115.0;A
2021;4306;2267;53700;3691;Población municipal;223.0;A
2021;4306;2267;53700;3689;Población municipal;127.0;A
2021;4306;2267;53700;3690;Población municipal;96.0;A
2021;4306;2267;54560;3691;Población municipal;213.0;A
2021;4306;2267;54560;3689;Población municipal;121.0;A
2021;4306;2267;54560;3690;Población municipal;92.0;A
2021;4306;2267;53809;3691;Población municipal;205.0;A
2021;4306;2267;53809;3689;Población municipal;117.0;A
2021;4306;2267;53809;3690;Población municipal;88.0;A
2021;4306;2267;53933;3691;Población municipal;2.0;A
2021;4306;2267;53933;3689;Población municipal;1.0;A
2021;4306;2267;53933;3690;Población municipal;1.0;A
2021;4306;2267;54155;3691;Población municipal;5.0;A
2021;4306;2267;54155;3689;Población municipal;2.0;A
2021;4306;2267;54155;3690;Población municipal;3.0;A
2021;4306;2267;54452;3691;Población municipal;1.0;A
2021;4306;2267;54452;3689;Población municipal;1.0;A
2021;4306;2267;54565;3691;Población municipal;10.0;A
2021;4306;2267;54565;3689;Población municipal;6.0;A
2021;4306;2267;54565;3690;Población municipal;4.0;A
2021;4306;2267;54887;3691;Población municipal;40.0;A
2021;4306;2267;54887;3689;Población municipal;21.0;A
2021;4306;2267;54887;3690;Población municipal;19.0;A
2021;4306;2268;54888;3691;Población municipal;239.0;A
2021;4306;2268;54888;3689;Población municipal;132.0;A
2021;4306;2268;54888;3690;Población municipal;107.0;A
2021;4306;2268;53700;3691;Población municipal;234.0;A
2021;4306;2268;53700;3689;Población municipal;129.0;A
2021;4306;2268;53700;3690;Población municipal;105.0;A
2021;4306;2268;54560;3691;Población municipal;218.0;A
2021;4306;2268;54560;3689;Población municipal;122.0;A
2021;4306;2268;54560;3690;Población municipal;96.0;A
2021;4306;2268;53809;3691;Población municipal;210.0;A
2021;4306;2268;53809;3689;Población municipal;118.0;A
2021;4306;2268;53809;3690;Población municipal;92.0;A
2021;4306;2268;53933;3691;Población municipal;2.0;A
2021;4306;2268;53933;3689;Población municipal;2.0;A
2021;4306;2268;54155;3691;Población municipal;1.0;A
2021;4306;2268;54155;3689;Población municipal;1.0;A
2021;4306;2268;54236;3691;Población municipal;1.0;A
2021;4306;2268;54236;3690;Población municipal;1.0;A
2021;4306;2268;54344;3691;Población municipal;3.0;A
2021;4306;2268;54344;3689;Población municipal;1.0;A
2021;4306;2268;54344;3690;Población municipal;2.0;A
2021;4306;2268;54559;3691;Población municipal;1.0;A
2021;4306;2268;54559;3690;Población municipal;1.0;A
2021;4306;2268;54565;3691;Población municipal;16.0;A
2021;4306;2268;54565;3689;Población municipal;7.0;A
2021;4306;2268;54565;3690;Población municipal;9.0;A
2021;4306;2268;54887;3691;Población municipal;5.0;A
2021;4306;2268;54887;3689;Población municipal;3.0;A
2021;4306;2268;54887;3690;Población municipal;2.0;A
2021;4306;2269;54888;3691;Población municipal;12708.0;A
2021;4306;2269;54888;3689;Población municipal;6508.0;A
2021;4306;2269;54888;3690;Población municipal;6200.0;A
2021;4306;2269;53700;3691;Población municipal;10989.0;A
2021;4306;2269;53700;3689;Población municipal;5516.0;A
2021;4306;2269;53700;3690;Población municipal;5473.0;A
2021;4306;2269;54560;3691;Población municipal;10532.0;A
2021;4306;2269;54560;3689;Población municipal;5306.0;A
2021;4306;2269;54560;3690;Población municipal;5226.0;A
2021;4306;2269;53809;3691;Población municipal;9871.0;A
2021;4306;2269;53809;3689;Población municipal;4993.0;A
2021;4306;2269;53809;3690;Población municipal;4878.0;A
2021;4306;2269;53855;3691;Población municipal;11.0;A
2021;4306;2269;53855;3689;Población municipal;7.0;A
2021;4306;2269;53855;3690;Población municipal;4.0;A
2021;4306;2269;53933;3691;Población municipal;24.0;A
2021;4306;2269;53933;3689;Población municipal;13.0;A
2021;4306;2269;53933;3690;Población municipal;11.0;A
2021;4306;2269;54155;3691;Población municipal;488.0;A
2021;4306;2269;54155;3689;Población municipal;223.0;A
2021;4306;2269;54155;3690;Población municipal;265.0;A
2021;4306;2269;54236;3691;Población municipal;16.0;A
2021;4306;2269;54236;3689;Población municipal;9.0;A
2021;4306;2269;54236;3690;Población municipal;7.0;A
2021;4306;2269;54344;3691;Población municipal;46.0;A
2021;4306;2269;54344;3689;Población municipal;21.0;A
2021;4306;2269;54344;3690;Población municipal;25.0;A
2021;4306;2269;54452;3691;Población municipal;35.0;A
2021;4306;2269;54452;3689;Población municipal;20.0;A
2021;4306;2269;54452;3690;Población municipal;15.0;A
2021;4306;2269;54559;3691;Población municipal;41.0;A
2021;4306;2269;54559;3689;Población municipal;20.0;A
2021;4306;2269;54559;3690;Población municipal;21.0;A
2021;4306;2269;54565;3691;Población municipal;457.0;A
2021;4306;2269;54565;3689;Población municipal;210.0;A
2021;4306;2269;54565;3690;Población municipal;247.0;A
2021;4306;2269;54887;3691;Población municipal;1719.0;A
2021;4306;2269;54887;3689;Población municipal;992.0;A
2021;4306;2269;54887;3690;Población municipal;727.0;A
2021;4306;2270;54888;3691;Población municipal;1178.0;A
2021;4306;2270;54888;3689;Población municipal;619.0;A
2021;4306;2270;54888;3690;Población municipal;559.0;A
2021;4306;2270;53700;3691;Población municipal;1129.0;A
2021;4306;2270;53700;3689;Población municipal;594.0;A
2021;4306;2270;53700;3690;Población municipal;535.0;A
2021;4306;2270;54560;3691;Población municipal;1077.0;A
2021;4306;2270;54560;3689;Población municipal;568.0;A
2021;4306;2270;54560;3690;Población municipal;509.0;A
2021;4306;2270;53809;3691;Población municipal;1044.0;A
2021;4306;2270;53809;3689;Población municipal;550.0;A
2021;4306;2270;53809;3690;Población municipal;494.0;A
2021;4306;2270;53855;3691;Población municipal;3.0;A
2021;4306;2270;53855;3689;Población municipal;2.0;A
2021;4306;2270;53855;3690;Población municipal;1.0;A
2021;4306;2270;53933;3691;Población municipal;2.0;A
2021;4306;2270;53933;3689;Población municipal;1.0;A
2021;4306;2270;53933;3690;Población municipal;1.0;A
2021;4306;2270;54155;3691;Población municipal;14.0;A
2021;4306;2270;54155;3689;Población municipal;6.0;A
2021;4306;2270;54155;3690;Población municipal;8.0;A
2021;4306;2270;54236;3691;Población municipal;1.0;A
2021;4306;2270;54236;3689;Población municipal;1.0;A
2021;4306;2270;54344;3691;Población municipal;6.0;A
2021;4306;2270;54344;3689;Población municipal;3.0;A
2021;4306;2270;54344;3690;Población municipal;3.0;A
2021;4306;2270;54452;3691;Población municipal;1.0;A
2021;4306;2270;54452;3690;Población municipal;1.0;A
2021;4306;2270;54559;3691;Población municipal;6.0;A
2021;4306;2270;54559;3689;Población municipal;5.0;A
2021;4306;2270;54559;3690;Población municipal;1.0;A
2021;4306;2270;54565;3691;Población municipal;52.0;A
2021;4306;2270;54565;3689;Población municipal;26.0;A
2021;4306;2270;54565;3690;Población municipal;26.0;A
2021;4306;2270;54887;3691;Población municipal;49.0;A
2021;4306;2270;54887;3689;Población municipal;25.0;A
2021;4306;2270;54887;3690;Población municipal;24.0;A
2021;4306;2271;54888;3691;Población municipal;3547.0;A
2021;4306;2271;54888;3689;Población municipal;1790.0;A
2021;4306;2271;54888;3690;Población municipal;1757.0;A
2021;4306;2271;53700;3691;Población municipal;2455.0;A
2021;4306;2271;53700;3689;Población municipal;1257.0;A
2021;4306;2271;53700;3690;Población municipal;1198.0;A
2021;4306;2271;54560;3691;Población municipal;2267.0;A
2021;4306;2271;54560;3689;Población municipal;1168.0;A
2021;4306;2271;54560;3690;Población municipal;1099.0;A
2021;4306;2271;53809;3691;Población municipal;2205.0;A
2021;4306;2271;53809;3689;Población municipal;1128.0;A
2021;4306;2271;53809;3690;Población municipal;1077.0;A
2021;4306;2271;53855;3691;Población municipal;2.0;A
2021;4306;2271;53855;3689;Población municipal;2.0;A
2021;4306;2271;53933;3691;Población municipal;1.0;A
2021;4306;2271;53933;3689;Población municipal;1.0;A
2021;4306;2271;54155;3691;Población municipal;36.0;A
2021;4306;2271;54155;3689;Población municipal;22.0;A
2021;4306;2271;54155;3690;Población municipal;14.0;A
2021;4306;2271;54236;3691;Población municipal;1.0;A
2021;4306;2271;54236;3689;Población municipal;1.0;A
2021;4306;2271;54344;3691;Población municipal;8.0;A
2021;4306;2271;54344;3689;Población municipal;6.0;A
2021;4306;2271;54344;3690;Población municipal;2.0;A
2021;4306;2271;54452;3691;Población municipal;6.0;A
2021;4306;2271;54452;3689;Población municipal;2.0;A
2021;4306;2271;54452;3690;Población municipal;4.0;A
2021;4306;2271;54559;3691;Población municipal;8.0;A
2021;4306;2271;54559;3689;Población municipal;6.0;A
2021;4306;2271;54559;3690;Población municipal;2.0;A
2021;4306;2271;54565;3691;Población municipal;188.0;A
2021;4306;2271;54565;3689;Población municipal;89.0;A
2021;4306;2271;54565;3690;Población municipal;99.0;A
2021;4306;2271;54887;3691;Población municipal;1092.0;A
2021;4306;2271;54887;3689;Población municipal;533.0;A
2021;4306;2271;54887;3690;Población municipal;559.0;A
2021;4306;2272;54888;3691;Población municipal;8183.0;A
2021;4306;2272;54888;3689;Población municipal;4205.0;A
2021;4306;2272;54888;3690;Población municipal;3978.0;A
2021;4306;2272;53700;3691;Población municipal;6928.0;A
2021;4306;2272;53700;3689;Población municipal;3541.0;A
2021;4306;2272;53700;3690;Población municipal;3387.0;A
2021;4306;2272;54560;3691;Población municipal;5960.0;A
2021;4306;2272;54560;3689;Población municipal;3048.0;A
2021;4306;2272;54560;3690;Población municipal;2912.0;A
2021;4306;2272;53809;3691;Población municipal;5472.0;A
2021;4306;2272;53809;3689;Población municipal;2795.0;A
2021;4306;2272;53809;3690;Población municipal;2677.0;A
2021;4306;2272;53855;3691;Población municipal;59.0;A
2021;4306;2272;53855;3689;Población municipal;35.0;A
2021;4306;2272;53855;3690;Población municipal;24.0;A
2021;4306;2272;53933;3691;Población municipal;61.0;A
2021;4306;2272;53933;3689;Población municipal;31.0;A
2021;4306;2272;53933;3690;Población municipal;30.0;A
2021;4306;2272;54155;3691;Población municipal;154.0;A
2021;4306;2272;54155;3689;Población municipal;80.0;A
2021;4306;2272;54155;3690;Población municipal;74.0;A
2021;4306;2272;54236;3691;Población municipal;22.0;A
2021;4306;2272;54236;3689;Población municipal;12.0;A
2021;4306;2272;54236;3690;Población municipal;10.0;A
2021;4306;2272;54344;3691;Población municipal;108.0;A
2021;4306;2272;54344;3689;Población municipal;53.0;A
2021;4306;2272;54344;3690;Población municipal;55.0;A
2021;4306;2272;54452;3691;Población municipal;37.0;A
2021;4306;2272;54452;3689;Población municipal;21.0;A
2021;4306;2272;54452;3690;Población municipal;16.0;A
2021;4306;2272;54559;3691;Población municipal;47.0;A
2021;4306;2272;54559;3689;Población municipal;21.0;A
2021;4306;2272;54559;3690;Población municipal;26.0;A
2021;4306;2272;54565;3691;Población municipal;968.0;A
2021;4306;2272;54565;3689;Población municipal;493.0;A
2021;4306;2272;54565;3690;Población municipal;475.0;A
2021;4306;2272;54887;3691;Población municipal;1255.0;A
2021;4306;2272;54887;3689;Población municipal;664.0;A
2021;4306;2272;54887;3690;Población municipal;591.0;A
2021;4306;2273;54888;3691;Población municipal;115.0;A
2021;4306;2273;54888;3689;Población municipal;61.0;A
2021;4306;2273;54888;3690;Población municipal;54.0;A
2021;4306;2273;53700;3691;Población municipal;108.0;A
2021;4306;2273;53700;3689;Población municipal;58.0;A
2021;4306;2273;53700;3690;Población municipal;50.0;A
2021;4306;2273;54560;3691;Población municipal;102.0;A
2021;4306;2273;54560;3689;Población municipal;56.0;A
2021;4306;2273;54560;3690;Población municipal;46.0;A
2021;4306;2273;53809;3691;Población municipal;97.0;A
2021;4306;2273;53809;3689;Población municipal;53.0;A
2021;4306;2273;53809;3690;Población municipal;44.0;A
2021;4306;2273;54155;3691;Población municipal;3.0;A
2021;4306;2273;54155;3689;Población municipal;2.0;A
2021;4306;2273;54155;3690;Población municipal;1.0;A
2021;4306;2273;54344;3691;Población municipal;2.0;A
2021;4306;2273;54344;3689;Población municipal;1.0;A
2021;4306;2273;54344;3690;Población municipal;1.0;A
2021;4306;2273;54565;3691;Población municipal;6.0;A
2021;4306;2273;54565;3689;Población municipal;2.0;A
2021;4306;2273;54565;3690;Población municipal;4.0;A
2021;4306;2273;54887;3691;Población municipal;7.0;A
2021;4306;2273;54887;3689;Población municipal;3.0;A
2021;4306;2273;54887;3690;Población municipal;4.0;A
2021;4306;2277;54888;3691;Población municipal;288.0;A
2021;4306;2277;54888;3689;Población municipal;143.0;A
2021;4306;2277;54888;3690;Población municipal;145.0;A
2021;4306;2277;53700;3691;Población municipal;266.0;A
2021;4306;2277;53700;3689;Población municipal;132.0;A
2021;4306;2277;53700;3690;Población municipal;134.0;A
2021;4306;2277;54560;3691;Población municipal;256.0;A
2021;4306;2277;54560;3689;Población municipal;125.0;A
2021;4306;2277;54560;3690;Población municipal;131.0;A
2021;4306;2277;53809;3691;Población municipal;245.0;A
2021;4306;2277;53809;3689;Población municipal;122.0;A
2021;4306;2277;53809;3690;Población municipal;123.0;A
2021;4306;2277;54155;3691;Población municipal;7.0;A
2021;4306;2277;54155;3689;Población municipal;1.0;A
2021;4306;2277;54155;3690;Población municipal;6.0;A
2021;4306;2277;54236;3691;Población municipal;1.0;A
2021;4306;2277;54236;3690;Población municipal;1.0;A
2021;4306;2277;54344;3691;Población municipal;1.0;A
2021;4306;2277;54344;3689;Población municipal;1.0;A
2021;4306;2277;54559;3691;Población municipal;2.0;A
2021;4306;2277;54559;3689;Población municipal;1.0;A
2021;4306;2277;54559;3690;Población municipal;1.0;A
2021;4306;2277;54565;3691;Población municipal;10.0;A
2021;4306;2277;54565;3689;Población municipal;7.0;A
2021;4306;2277;54565;3690;Población municipal;3.0;A
2021;4306;2277;54887;3691;Población municipal;22.0;A
2021;4306;2277;54887;3689;Población municipal;11.0;A
2021;4306;2277;54887;3690;Población municipal;11.0;A
2021;4306;2278;54888;3691;Población municipal;1501.0;A
2021;4306;2278;54888;3689;Población municipal;769.0;A
2021;4306;2278;54888;3690;Población municipal;732.0;A
2021;4306;2278;53700;3691;Población municipal;1332.0;A
2021;4306;2278;53700;3689;Población municipal;677.0;A
2021;4306;2278;53700;3690;Población municipal;655.0;A
2021;4306;2278;54560;3691;Población municipal;1241.0;A
2021;4306;2278;54560;3689;Población municipal;631.0;A
2021;4306;2278;54560;3690;Población municipal;610.0;A
2021;4306;2278;53809;3691;Población municipal;1104.0;A
2021;4306;2278;53809;3689;Población municipal;555.0;A
2021;4306;2278;53809;3690;Población municipal;549.0;A
2021;4306;2278;53855;3691;Población municipal;3.0;A
2021;4306;2278;53855;3689;Población municipal;2.0;A
2021;4306;2278;53855;3690;Población municipal;1.0;A
2021;4306;2278;53933;3691;Población municipal;2.0;A
2021;4306;2278;53933;3690;Población municipal;2.0;A
2021;4306;2278;54155;3691;Población municipal;125.0;A
2021;4306;2278;54155;3689;Población municipal;71.0;A
2021;4306;2278;54155;3690;Población municipal;54.0;A
2021;4306;2278;54344;3691;Población municipal;6.0;A
2021;4306;2278;54344;3689;Población municipal;2.0;A
2021;4306;2278;54344;3690;Población municipal;4.0;A
2021;4306;2278;54559;3691;Población municipal;1.0;A
2021;4306;2278;54559;3689;Población municipal;1.0;A
2021;4306;2278;54565;3691;Población municipal;91.0;A
2021;4306;2278;54565;3689;Población municipal;46.0;A
2021;4306;2278;54565;3690;Población municipal;45.0;A
2021;4306;2278;54887;3691;Población municipal;169.0;A
2021;4306;2278;54887;3689;Población municipal;92.0;A
2021;4306;2278;54887;3690;Población municipal;77.0;A
2021;4306;2274;54888;3691;Población municipal;170.0;A
2021;4306;2274;54888;3689;Población municipal;92.0;A
2021;4306;2274;54888;3690;Población municipal;78.0;A
2021;4306;2274;53700;3691;Población municipal;156.0;A
2021;4306;2274;53700;3689;Población municipal;86.0;A
2021;4306;2274;53700;3690;Población municipal;70.0;A
2021;4306;2274;54560;3691;Población municipal;145.0;A
2021;4306;2274;54560;3689;Población municipal;80.0;A
2021;4306;2274;54560;3690;Población municipal;65.0;A
2021;4306;2274;53809;3691;Población municipal;140.0;A
2021;4306;2274;53809;3689;Población municipal;79.0;A
2021;4306;2274;53809;3690;Población municipal;61.0;A
2021;4306;2274;54155;3691;Población municipal;2.0;A
2021;4306;2274;54155;3690;Población municipal;2.0;A
2021;4306;2274;54344;3691;Población municipal;1.0;A
2021;4306;2274;54344;3690;Población municipal;1.0;A
2021;4306;2274;54452;3691;Población municipal;1.0;A
2021;4306;2274;54452;3690;Población municipal;1.0;A
2021;4306;2274;54559;3691;Población municipal;1.0;A
2021;4306;2274;54559;3689;Población municipal;1.0;A
2021;4306;2274;54565;3691;Población municipal;11.0;A
2021;4306;2274;54565;3689;Población municipal;6.0;A
2021;4306;2274;54565;3690;Población municipal;5.0;A
2021;4306;2274;54887;3691;Población municipal;14.0;A
2021;4306;2274;54887;3689;Población municipal;6.0;A
2021;4306;2274;54887;3690;Población municipal;8.0;A
2021;4306;2276;54888;3691;Población municipal;14623.0;A
2021;4306;2276;54888;3689;Población municipal;7592.0;A
2021;4306;2276;54888;3690;Población municipal;7031.0;A
2021;4306;2276;53700;3691;Población municipal;10399.0;A
2021;4306;2276;53700;3689;Población municipal;5246.0;A
2021;4306;2276;53700;3690;Población municipal;5153.0;A
2021;4306;2276;54560;3691;Población municipal;9394.0;A
2021;4306;2276;54560;3689;Población municipal;4749.0;A
2021;4306;2276;54560;3690;Población municipal;4645.0;A
2021;4306;2276;53809;3691;Población municipal;9010.0;A
2021;4306;2276;53809;3689;Población municipal;4556.0;A
2021;4306;2276;53809;3690;Población municipal;4454.0;A
2021;4306;2276;53855;3691;Población municipal;20.0;A
2021;4306;2276;53855;3689;Población municipal;11.0;A
2021;4306;2276;53855;3690;Población municipal;9.0;A
2021;4306;2276;53933;3691;Población municipal;43.0;A
2021;4306;2276;53933;3689;Población municipal;20.0;A
2021;4306;2276;53933;3690;Población municipal;23.0;A
2021;4306;2276;54155;3691;Población municipal;154.0;A
2021;4306;2276;54155;3689;Población municipal;76.0;A
2021;4306;2276;54155;3690;Población municipal;78.0;A
2021;4306;2276;54236;3691;Población municipal;6.0;A
2021;4306;2276;54236;3689;Población municipal;2.0;A
2021;4306;2276;54236;3690;Población municipal;4.0;A
2021;4306;2276;54344;3691;Población municipal;96.0;A
2021;4306;2276;54344;3689;Población municipal;51.0;A
2021;4306;2276;54344;3690;Población municipal;45.0;A
2021;4306;2276;54452;3691;Población municipal;32.0;A
2021;4306;2276;54452;3689;Población municipal;17.0;A
2021;4306;2276;54452;3690;Población municipal;15.0;A
2021;4306;2276;54559;3691;Población municipal;33.0;A
2021;4306;2276;54559;3689;Población municipal;16.0;A
2021;4306;2276;54559;3690;Población municipal;17.0;A
2021;4306;2276;54565;3691;Población municipal;1005.0;A
2021;4306;2276;54565;3689;Población municipal;497.0;A
2021;4306;2276;54565;3690;Población municipal;508.0;A
2021;4306;2276;54887;3691;Población municipal;4224.0;A
2021;4306;2276;54887;3689;Población municipal;2346.0;A
2021;4306;2276;54887;3690;Población municipal;1878.0;A
2021;4306;2279;54888;3691;Población municipal;4102.0;A
2021;4306;2279;54888;3689;Población municipal;2031.0;A
2021;4306;2279;54888;3690;Población municipal;2071.0;A
2021;4306;2279;53700;3691;Población municipal;3786.0;A
2021;4306;2279;53700;3689;Población municipal;1877.0;A
2021;4306;2279;53700;3690;Población municipal;1909.0;A
2021;4306;2279;54560;3691;Población municipal;3622.0;A
2021;4306;2279;54560;3689;Población municipal;1803.0;A
2021;4306;2279;54560;3690;Población municipal;1819.0;A
2021;4306;2279;53809;3691;Población municipal;3414.0;A
2021;4306;2279;53809;3689;Población municipal;1705.0;A
2021;4306;2279;53809;3690;Población municipal;1709.0;A
2021;4306;2279;53855;3691;Población municipal;3.0;A
2021;4306;2279;53855;3690;Población municipal;3.0;A
2021;4306;2279;53933;3691;Población municipal;6.0;A
2021;4306;2279;53933;3689;Población municipal;3.0;A
2021;4306;2279;53933;3690;Población municipal;3.0;A
2021;4306;2279;54155;3691;Población municipal;166.0;A
2021;4306;2279;54155;3689;Población municipal;79.0;A
2021;4306;2279;54155;3690;Población municipal;87.0;A
2021;4306;2279;54344;3691;Población municipal;9.0;A
2021;4306;2279;54344;3689;Población municipal;6.0;A
2021;4306;2279;54344;3690;Población municipal;3.0;A
2021;4306;2279;54452;3691;Población municipal;16.0;A
2021;4306;2279;54452;3689;Población municipal;7.0;A
2021;4306;2279;54452;3690;Población municipal;9.0;A
2021;4306;2279;54559;3691;Población municipal;8.0;A
2021;4306;2279;54559;3689;Población municipal;3.0;A
2021;4306;2279;54559;3690;Población municipal;5.0;A
2021;4306;2279;54565;3691;Población municipal;164.0;A
2021;4306;2279;54565;3689;Población municipal;74.0;A
2021;4306;2279;54565;3690;Población municipal;90.0;A
2021;4306;2279;54887;3691;Población municipal;316.0;A
2021;4306;2279;54887;3689;Población municipal;154.0;A
2021;4306;2279;54887;3690;Población municipal;162.0;A
2021;4306;2347;54888;3691;Población municipal;84005.0;A
2021;4306;2347;54888;3689;Población municipal;43349.0;A
2021;4306;2347;54888;3690;Población municipal;40656.0;A
2021;4306;2347;53700;3691;Población municipal;61290.0;A
2021;4306;2347;53700;3689;Población municipal;30501.0;A
2021;4306;2347;53700;3690;Población municipal;30789.0;A
2021;4306;2347;54560;3691;Población municipal;57813.0;A
2021;4306;2347;54560;3689;Población municipal;28815.0;A
2021;4306;2347;54560;3690;Población municipal;28998.0;A
2021;4306;2347;53809;3691;Población municipal;48253.0;A
2021;4306;2347;53809;3689;Población municipal;24245.0;A
2021;4306;2347;53809;3690;Población municipal;24008.0;A
2021;4306;2347;53855;3691;Población municipal;199.0;A
2021;4306;2347;53855;3689;Población municipal;103.0;A
2021;4306;2347;53855;3690;Población municipal;96.0;A
2021;4306;2347;53933;3691;Población municipal;358.0;A
2021;4306;2347;53933;3689;Población municipal;172.0;A
2021;4306;2347;53933;3690;Población municipal;186.0;A
2021;4306;2347;54155;3691;Población municipal;7568.0;A
2021;4306;2347;54155;3689;Población municipal;3590.0;A
2021;4306;2347;54155;3690;Población municipal;3978.0;A
2021;4306;2347;54236;3691;Población municipal;47.0;A
2021;4306;2347;54236;3689;Población municipal;27.0;A
2021;4306;2347;54236;3690;Población municipal;20.0;A
2021;4306;2347;54344;3691;Población municipal;746.0;A
2021;4306;2347;54344;3689;Población municipal;349.0;A
2021;4306;2347;54344;3690;Población municipal;397.0;A
2021;4306;2347;54452;3691;Población municipal;324.0;A
2021;4306;2347;54452;3689;Población municipal;167.0;A
2021;4306;2347;54452;3690;Población municipal;157.0;A
2021;4306;2347;54559;3691;Población municipal;318.0;A
2021;4306;2347;54559;3689;Población municipal;162.0;A
2021;4306;2347;54559;3690;Población municipal;156.0;A
2021;4306;2347;54565;3691;Población municipal;3477.0;A
2021;4306;2347;54565;3689;Población municipal;1686.0;A
2021;4306;2347;54565;3690;Población municipal;1791.0;A
2021;4306;2347;54887;3691;Población municipal;22715.0;A
2021;4306;2347;54887;3689;Población municipal;12848.0;A
2021;4306;2347;54887;3690;Población municipal;9867.0;A
2021;4306;2282;54888;3691;Población municipal;540.0;A
2021;4306;2282;54888;3689;Población municipal;298.0;A
2021;4306;2282;54888;3690;Población municipal;242.0;A
2021;4306;2282;53700;3691;Población municipal;415.0;A
2021;4306;2282;53700;3689;Población municipal;241.0;A
2021;4306;2282;53700;3690;Población municipal;174.0;A
2021;4306;2282;54560;3691;Población municipal;382.0;A
2021;4306;2282;54560;3689;Población municipal;223.0;A
2021;4306;2282;54560;3690;Población municipal;159.0;A
2021;4306;2282;53809;3691;Población municipal;351.0;A
2021;4306;2282;53809;3689;Población municipal;205.0;A
2021;4306;2282;53809;3690;Población municipal;146.0;A
2021;4306;2282;53855;3691;Población municipal;2.0;A
2021;4306;2282;53855;3689;Población municipal;1.0;A
2021;4306;2282;53855;3690;Población municipal;1.0;A
2021;4306;2282;53933;3691;Población municipal;1.0;A
2021;4306;2282;53933;3689;Población municipal;1.0;A
2021;4306;2282;54155;3691;Población municipal;12.0;A
2021;4306;2282;54155;3689;Población municipal;7.0;A
2021;4306;2282;54155;3690;Población municipal;5.0;A
2021;4306;2282;54344;3691;Población municipal;12.0;A
2021;4306;2282;54344;3689;Población municipal;6.0;A
2021;4306;2282;54344;3690;Población municipal;6.0;A
2021;4306;2282;54452;3691;Población municipal;4.0;A
2021;4306;2282;54452;3689;Población municipal;3.0;A
2021;4306;2282;54452;3690;Población municipal;1.0;A
2021;4306;2282;54565;3691;Población municipal;33.0;A
2021;4306;2282;54565;3689;Población municipal;18.0;A
2021;4306;2282;54565;3690;Población municipal;15.0;A
2021;4306;2282;54887;3691;Población municipal;125.0;A
2021;4306;2282;54887;3689;Población municipal;57.0;A
2021;4306;2282;54887;3690;Población municipal;68.0;A
2021;4306;2284;54888;3691;Población municipal;664.0;A
2021;4306;2284;54888;3689;Población municipal;381.0;A
2021;4306;2284;54888;3690;Población municipal;283.0;A
2021;4306;2284;53700;3691;Población municipal;590.0;A
