D_TEMPORAL_0;D_EDAD_0;D_TERRITORIO_0;D_SEXO_0;D_RELAC_RESID_NAC_0;INDICATOR;OBS_VALUE;FREQ
2001;4234;2797;3691;53583;Población municipal;12470.0440408;A
2001;4234;2797;3691;53584;Población municipal;4569.017346;A
2001;4234;2797;3691;53585;Población municipal;1309.0246849;A
2001;4234;2797;3691;53586;Población municipal;1334.9974266;A
2001;4234;2797;3691;53587;Población municipal;321.0010345;A
2001;4234;2797;3689;53588;Población municipal;9525.1781781;A
2001;4234;2797;3689;53583;Población municipal;5956.1170146;A
2001;4234;2797;3689;53584;Población municipal;2076.0281688;A
2001;4234;2797;3689;53585;Población municipal;646.0220938;A
2001;4234;2797;3689;53586;Población municipal;664.9955104;A
2001;4234;2797;3689;53587;Población municipal;182.0153905;A
2001;4234;2797;3690;53588;Población municipal;10478.9063547;A
2001;4234;2797;3690;53583;Población municipal;6513.9270262;A
2001;4234;2797;3690;53584;Población municipal;2492.9891772;A
2001;4234;2797;3690;53585;Población municipal;663.0025911;A
2001;4234;2797;3690;53586;Población municipal;670.0019162;A
2001;4234;2797;3690;53587;Población municipal;138.985644;A
2001;4234;2911;3691;53588;Población municipal;31220.0863999;A
2001;4234;2911;3691;53583;Población municipal;22220.0374269;A
2001;4234;2911;3691;53584;Población municipal;6242.0212399;A
2001;4234;2911;3691;53585;Población municipal;1609.0235218;A
2001;4234;2911;3691;53586;Población municipal;1067.012248;A
2001;4234;2911;3691;53587;Población municipal;81.9919633;A
2001;4234;2911;3689;53588;Población municipal;14707.8595909;A
2001;4234;2911;3689;53583;Población municipal;10714.9872063;A
2001;4234;2911;3689;53584;Población municipal;2802.8980799;A
2001;4234;2911;3689;53585;Población municipal;676.9860113;A
2001;4234;2911;3689;53586;Población municipal;470.9958684;A
2001;4234;2911;3689;53587;Población municipal;41.992425;A
2001;4234;2911;3690;53588;Población municipal;16512.226809;A
2001;4234;2911;3690;53583;Población municipal;11505.0502206;A
2001;4234;2911;3690;53584;Población municipal;3439.12316;A
2001;4234;2911;3690;53585;Población municipal;932.0375105;A
2001;4234;2911;3690;53586;Población municipal;596.0163796;A
2001;4234;2911;3690;53587;Población municipal;39.9995383;A
2001;4234;3023;3691;53588;Población municipal;60338.1427448;A
2001;4234;3023;3691;53583;Población municipal;28038.986159;A
2001;4234;3023;3691;53584;Población municipal;11573.0768579;A
2001;4234;3023;3691;53585;Población municipal;6777.008729;A
2001;4234;3023;3691;53586;Población municipal;6049.9747481;A
2001;4234;3023;3691;53587;Población municipal;7899.0962508;A
2001;4234;3023;3689;53588;Población municipal;28924.0834623;A
2001;4234;3023;3689;53583;Población municipal;13540.6243723;A
2001;4234;3023;3689;53584;Población municipal;5377.8174377;A
2001;4234;3023;3689;53585;Población municipal;3302.8410919;A
2001;4234;3023;3689;53586;Población municipal;2873.8873208;A
2001;4234;3023;3689;53587;Población municipal;3828.9132396;A
2001;4234;3023;3690;53588;Población municipal;31414.0592825;A
2001;4234;3023;3690;53583;Población municipal;14498.3617867;A
2001;4234;3023;3690;53584;Población municipal;6195.2594202;A
2001;4234;3023;3690;53585;Población municipal;3474.1676371;A
2001;4234;3023;3690;53586;Población municipal;3176.0874273;A
2001;4234;3023;3690;53587;Población municipal;4070.1830112;A
2001;4234;3142;3691;53588;Población municipal;74199.9604383;A
2001;4234;3142;3691;53583;Población municipal;39638.9957597;A
2001;4234;3142;3691;53584;Población municipal;15940.9561166;A
2001;4234;3142;3691;53585;Población municipal;11149.0132512;A
2001;4234;3142;3691;53586;Población municipal;6778.9984452;A
2001;4234;3142;3691;53587;Población municipal;691.9968656;A
2001;4234;3142;3689;53588;Población municipal;35240.3853103;A
2001;4234;3142;3689;53583;Población municipal;18913.7769086;A
2001;4234;3142;3689;53584;Población municipal;7517.847711;A
2001;4234;3142;3689;53585;Población municipal;5249.8858494;A
2001;4234;3142;3689;53586;Población municipal;3212.8907486;A
2001;4234;3142;3689;53587;Población municipal;345.9840927;A
2001;4234;3142;3690;53588;Población municipal;38959.575128;A
2001;4234;3142;3690;53583;Población municipal;20725.2188511;A
2001;4234;3142;3690;53584;Población municipal;8423.1084056;A
2001;4234;3142;3690;53585;Población municipal;5899.1274018;A
2001;4234;3142;3690;53586;Población municipal;3566.1076966;A
2001;4234;3142;3690;53587;Población municipal;346.0127729;A
2001;4305;3143;3691;53588;Población municipal;1089559.003023;A
2001;4305;3143;3691;53583;Población municipal;613794.0971818;A
2001;4305;3143;3691;53584;Población municipal;250495.7556324;A
2001;4305;3143;3691;53585;Población municipal;120994.5972409;A
2001;4305;3143;3691;53586;Población municipal;71772.4191537;A
2001;4305;3143;3691;53587;Población municipal;32502.1338142;A
2001;4305;3143;3689;53588;Población municipal;461602.9324343;A
2001;4305;3143;3689;53583;Población municipal;265565.702375;A
2001;4305;3143;3689;53584;Población municipal;101179.8096661;A
2001;4305;3143;3689;53585;Población municipal;48975.7261191;A
2001;4305;3143;3689;53586;Población municipal;29912.9746796;A
2001;4305;3143;3689;53587;Población municipal;15968.7195945;A
2001;4305;3143;3690;53588;Población municipal;627956.0705887;A
2001;4305;3143;3690;53583;Población municipal;348228.3948068;A
2001;4305;3143;3690;53584;Población municipal;149315.9459663;A
2001;4305;3143;3690;53585;Población municipal;72018.8711218;A
2001;4305;3143;3690;53586;Población municipal;41859.4444741;A
2001;4305;3143;3690;53587;Población municipal;16533.4142197;A
2001;4305;2352;3691;53588;Población municipal;73359.8107813;A
2001;4305;2352;3691;53583;Población municipal;37905.930632;A
2001;4305;2352;3691;53584;Población municipal;21169.9204949;A
2001;4305;2352;3691;53585;Población municipal;7677.9050228;A
2001;4305;2352;3691;53586;Población municipal;4243.0239742;A
2001;4305;2352;3691;53587;Población municipal;2363.0306574;A
2001;4305;2352;3689;53588;Población municipal;31981.1769544;A
2001;4305;2352;3689;53583;Población municipal;16658.0943953;A
2001;4305;2352;3689;53584;Población municipal;8889.9134443;A
2001;4305;2352;3689;53585;Población municipal;3365.12277;A
2001;4305;2352;3689;53586;Población municipal;1878.9907438;A
2001;4305;2352;3689;53587;Población municipal;1189.055601;A
2001;4305;2352;3690;53588;Población municipal;41378.6338269;A
2001;4305;2352;3690;53583;Población municipal;21247.8362367;A
2001;4305;2352;3690;53584;Población municipal;12280.0070506;A
2001;4305;2352;3690;53585;Población municipal;4312.7822528;A
2001;4305;2352;3690;53586;Población municipal;2364.0332304;A
2001;4305;2352;3690;53587;Población municipal;1173.9750564;A
2001;4305;2402;3691;53588;Población municipal;138600.445997;A
2001;4305;2402;3691;53583;Población municipal;80860.2269378;A
2001;4305;2402;3691;53584;Población municipal;29283.1151749;A
2001;4305;2402;3691;53585;Población municipal;16571.0554824;A
2001;4305;2402;3691;53586;Población municipal;9642.0226595;A
2001;4305;2402;3691;53587;Población municipal;2244.0257424;A
2001;4305;2402;3689;53588;Población municipal;58425.2818483;A
2001;4305;2402;3689;53583;Población municipal;34686.6299096;A
2001;4305;2402;3689;53584;Población municipal;11365.9257927;A
2001;4305;2402;3689;53585;Población municipal;6856.8342232;A
2001;4305;2402;3689;53586;Población municipal;4456.8733764;A
2001;4305;2402;3689;53587;Población municipal;1059.0185464;A
2001;4305;2402;3690;53588;Población municipal;80175.1641487;A
2001;4305;2402;3690;53583;Población municipal;46173.5970282;A
2001;4305;2402;3690;53584;Población municipal;17917.1893822;A
2001;4305;2402;3690;53585;Población municipal;9714.2212592;A
2001;4305;2402;3690;53586;Población municipal;5185.1492831;A
2001;4305;2402;3690;53587;Población municipal;1185.007196;A
2001;4305;2482;3691;53588;Población municipal;130889.4903769;A
2001;4305;2482;3691;53583;Población municipal;81759.2833265;A
2001;4305;2482;3691;53584;Población municipal;31670.132708;A
2001;4305;2482;3691;53585;Población municipal;12063.0582349;A
2001;4305;2482;3691;53586;Población municipal;5086.0122742;A
2001;4305;2482;3691;53587;Población municipal;311.0038333;A
2001;4305;2482;3689;53588;Población municipal;54997.1375641;A
2001;4305;2482;3689;53583;Población municipal;35218.4877649;A
2001;4305;2482;3689;53584;Población municipal;12649.7545031;A
2001;4305;2482;3689;53585;Población municipal;4995.9252532;A
2001;4305;2482;3689;53586;Población municipal;2007.9682711;A
2001;4305;2482;3689;53587;Población municipal;125.0017718;A
2001;4305;2482;3690;53588;Población municipal;75892.3528128;A
2001;4305;2482;3690;53583;Población municipal;46540.7955616;A
2001;4305;2482;3690;53584;Población municipal;19020.3782049;A
2001;4305;2482;3690;53585;Población municipal;7067.1329817;A
2001;4305;2482;3690;53586;Población municipal;3078.0440031;A
2001;4305;2482;3690;53587;Población municipal;186.0020615;A
2001;4305;2713;3691;53588;Población municipal;135115.1039776;A
2001;4305;2713;3691;53583;Población municipal;77261.0236562;A
2001;4305;2713;3691;53584;Población municipal;39465.0459786;A
2001;4305;2713;3691;53585;Población municipal;11248.0472509;A
2001;4305;2713;3691;53586;Población municipal;5185.995935;A
2001;4305;2713;3691;53587;Población municipal;1954.9911569;A
2001;4305;2713;3689;53588;Población municipal;58330.5448102;A
2001;4305;2713;3689;53583;Población municipal;34858.959451;A
2001;4305;2713;3689;53584;Población municipal;16019.6975899;A
2001;4305;2713;3689;53585;Población municipal;4465.9544753;A
2001;4305;2713;3689;53586;Población municipal;2086.9441189;A
2001;4305;2713;3689;53587;Población municipal;898.9891751;A
2001;4305;2713;3690;53588;Población municipal;76784.5591674;A
2001;4305;2713;3690;53583;Población municipal;42402.0642052;A
2001;4305;2713;3690;53584;Población municipal;23445.3483887;A
2001;4305;2713;3690;53585;Población municipal;6782.0927756;A
2001;4305;2713;3690;53586;Población municipal;3099.0518161;A
2001;4305;2713;3690;53587;Población municipal;1056.0019818;A
2001;4305;2797;3691;53588;Población municipal;71245.767677;A
2001;4305;2797;3691;53583;Población municipal;45183.8483457;A
2001;4305;2797;3691;53584;Población municipal;16478.8740633;A
2001;4305;2797;3691;53585;Población municipal;3965.0056459;A
2001;4305;2797;3691;53586;Población municipal;4416.0184999;A
2001;4305;2797;3691;53587;Población municipal;1202.0211222;A
2001;4305;2797;3689;53588;Población municipal;29833.4066679;A
2001;4305;2797;3689;53583;Población municipal;19202.4131632;A
2001;4305;2797;3689;53584;Población municipal;6534.9095582;A
2001;4305;2797;3689;53585;Población municipal;1657.0402256;A
2001;4305;2797;3689;53586;Población municipal;1842.9943773;A
2001;4305;2797;3689;53587;Población municipal;596.0493436;A
2001;4305;2797;3690;53588;Población municipal;41412.3610091;A
2001;4305;2797;3690;53583;Población municipal;25981.4351825;A
2001;4305;2797;3690;53584;Población municipal;9943.9645051;A
2001;4305;2797;3690;53585;Población municipal;2307.9654203;A
2001;4305;2797;3690;53586;Población municipal;2573.0241226;A
2001;4305;2797;3690;53587;Población municipal;605.9717786;A
2001;4305;2911;3691;53588;Población municipal;114918.2090172;A
2001;4305;2911;3691;53583;Población municipal;82507.0595863;A
2001;4305;2911;3691;53584;Población municipal;22797.1379061;A
2001;4305;2911;3691;53585;Población municipal;5798.9838915;A
2001;4305;2911;3691;53586;Población municipal;3550.026203;A
2001;4305;2911;3691;53587;Población municipal;265.0014303;A
2001;4305;2911;3689;53588;Población municipal;50629.213212;A
2001;4305;2911;3689;53583;Población municipal;37074.8374104;A
2001;4305;2911;3689;53584;Población municipal;9550.5395195;A
2001;4305;2911;3689;53585;Población municipal;2455.8837573;A
2001;4305;2911;3689;53586;Población municipal;1421.9530459;A
2001;4305;2911;3689;53587;Población municipal;125.9994789;A
2001;4305;2911;3690;53588;Población municipal;64288.9958052;A
2001;4305;2911;3690;53583;Población municipal;45432.2221759;A
2001;4305;2911;3690;53584;Población municipal;13246.5983866;A
2001;4305;2911;3690;53585;Población municipal;3343.1001342;A
2001;4305;2911;3690;53586;Población municipal;2128.0731571;A
2001;4305;2911;3690;53587;Población municipal;139.0019514;A
2001;4305;3023;3691;53588;Población municipal;186886.180233;A
2001;4305;3023;3691;53583;Población municipal;89030.4553516;A
2001;4305;3023;3691;53584;Población municipal;38350.2780619;A
2001;4305;3023;3691;53585;Población municipal;21362.253837;A
2001;4305;3023;3691;53586;Población municipal;16035.1774659;A
2001;4305;3023;3691;53587;Población municipal;22108.0155166;A
2001;4305;3023;3689;53588;Población municipal;80272.9915591;A
2001;4305;3023;3689;53583;Población municipal;38033.8846242;A
2001;4305;3023;3689;53584;Población municipal;15624.4458532;A
2001;4305;3023;3689;53585;Población municipal;8615.4466591;A
2001;4305;3023;3689;53586;Población municipal;6871.5811682;A
2001;4305;3023;3689;53587;Población municipal;11127.6332544;A
2001;4305;3023;3690;53588;Población municipal;106613.1886739;A
2001;4305;3023;3690;53583;Población municipal;50996.5707274;A
2001;4305;3023;3690;53584;Población municipal;22725.8322087;A
2001;4305;3023;3690;53585;Población municipal;12746.8071779;A
2001;4305;3023;3690;53586;Población municipal;9163.5962977;A
2001;4305;3023;3690;53587;Población municipal;10980.3822622;A
2001;4305;3142;3691;53588;Población municipal;238543.994963;A
2001;4305;3142;3691;53583;Población municipal;119286.2693457;A
2001;4305;3142;3691;53584;Población municipal;51281.2512447;A
2001;4305;3142;3691;53585;Población municipal;42308.2878755;A
2001;4305;3142;3691;53586;Población municipal;23614.142142;A
2001;4305;3142;3691;53587;Población municipal;2054.0443551;A
2001;4305;3142;3689;53588;Población municipal;97133.1798183;A
2001;4305;3142;3689;53583;Población municipal;49832.3956564;A
2001;4305;3142;3689;53584;Población municipal;20544.6234052;A
2001;4305;3142;3689;53585;Población municipal;16563.5187554;A
2001;4305;3142;3689;53586;Población municipal;9345.669578;A
2001;4305;3142;3689;53587;Población municipal;846.9724233;A
2001;4305;3142;3690;53588;Población municipal;141410.8151447;A
2001;4305;3142;3690;53583;Población municipal;69453.8736893;A
2001;4305;3142;3690;53584;Población municipal;30736.6278395;A
2001;4305;3142;3690;53585;Población municipal;25744.7691201;A
2001;4305;3142;3690;53586;Población municipal;14268.472564;A
2001;4305;3142;3690;53587;Población municipal;1207.0719318;A
2001;4241;3143;3691;53588;Población municipal;346862.1556222;A
2001;4241;3143;3691;53583;Población municipal;201014.1326697;A
2001;4241;3143;3691;53584;Población municipal;76882.9983636;A
2001;4241;3143;3691;53585;Población municipal;36459.0065355;A
2001;4241;3143;3691;53586;Población municipal;21966.0053722;A
2001;4241;3143;3691;53587;Población municipal;10540.0126812;A
2001;4241;3143;3689;53588;Población municipal;162728.7752031;A
2001;4241;3143;3689;53583;Población municipal;95679.2420042;A
2001;4241;3143;3689;53584;Población municipal;34753.3257294;A
2001;4241;3143;3689;53585;Población municipal;16556.679948;A
2001;4241;3143;3689;53586;Población municipal;10379.6404793;A
2001;4241;3143;3689;53587;Población municipal;5359.8870422;A
2001;4241;3143;3690;53588;Población municipal;184133.3804191;A
2001;4241;3143;3690;53583;Población municipal;105334.8906655;A
2001;4241;3143;3690;53584;Población municipal;42129.6726342;A
2001;4241;3143;3690;53585;Población municipal;19902.3265875;A
2001;4241;3143;3690;53586;Población municipal;11586.3648929;A
2001;4241;3143;3690;53587;Población municipal;5180.125639;A
2001;4241;2352;3691;53588;Población municipal;23248.917903;A
2001;4241;2352;3691;53583;Población municipal;12126.9850941;A
2001;4241;2352;3691;53584;Población municipal;6234.9535471;A
2001;4241;2352;3691;53585;Población municipal;2548.9466229;A
2001;4241;2352;3691;53586;Población municipal;1400.0225263;A
2001;4241;2352;3691;53587;Población municipal;938.0101126;A
2001;4241;2352;3689;53588;Población municipal;11054.0998052;A
2001;4241;2352;3689;53583;Población municipal;5840.0441551;A
2001;4241;2352;3689;53584;Población municipal;2868.9671395;A
2001;4241;2352;3689;53585;Población municipal;1208.0451312;A
2001;4241;2352;3689;53586;Población municipal;659.0131254;A
2001;4241;2352;3689;53587;Población municipal;478.030254;A
2001;4241;2352;3690;53588;Población municipal;12194.8180978;A
2001;4241;2352;3690;53583;Población municipal;6286.940939;A
2001;4241;2352;3690;53584;Población municipal;3365.9864076;A
2001;4241;2352;3690;53585;Población municipal;1340.9014917;A
2001;4241;2352;3690;53586;Población municipal;741.0094009;A
2001;4241;2352;3690;53587;Población municipal;459.9798586;A
2001;4241;2402;3691;53588;Población municipal;47623.9531587;A
2001;4241;2402;3691;53583;Población municipal;29286.9452218;A
2001;4241;2402;3691;53584;Población municipal;9302.0011044;A
2001;4241;2402;3691;53585;Población municipal;5127.0093628;A
2001;4241;2402;3691;53586;Población municipal;3109.0014524;A
2001;4241;2402;3691;53587;Población municipal;798.9960173;A
2001;4241;2402;3689;53588;Población municipal;22531.7091342;A
2001;4241;2402;3689;53583;Población municipal;13940.8499123;A
2001;4241;2402;3689;53584;Población municipal;4214.9332838;A
2001;4241;2402;3689;53585;Población municipal;2329.960962;A
2001;4241;2402;3689;53586;Población municipal;1648.9707947;A
2001;4241;2402;3689;53587;Población municipal;396.9941814;A
2001;4241;2402;3690;53588;Población municipal;25092.2440245;A
2001;4241;2402;3690;53583;Población municipal;15346.0953095;A
2001;4241;2402;3690;53584;Población municipal;5087.0678206;A
2001;4241;2402;3690;53585;Población municipal;2797.0484008;A
2001;4241;2402;3690;53586;Población municipal;1460.0306577;A
2001;4241;2402;3690;53587;Población municipal;402.0018359;A
2001;4241;2482;3691;53588;Población municipal;39580.1022357;A
2001;4241;2482;3691;53583;Población municipal;25090.0410209;A
2001;4241;2482;3691;53584;Población municipal;9253.0535682;A
2001;4241;2482;3691;53585;Población municipal;3611.0054972;A
2001;4241;2482;3691;53586;Población municipal;1512.0001561;A
2001;4241;2482;3691;53587;Población municipal;114.0019933;A
2001;4241;2482;3689;53588;Población municipal;18352.7645665;A
2001;4241;2482;3689;53583;Población municipal;11788.8339337;A
2001;4241;2482;3689;53584;Población municipal;4178.9517865;A
2001;4241;2482;3689;53585;Población municipal;1635.9852576;A
2001;4241;2482;3689;53586;Población municipal;686.9941753;A
2001;4241;2482;3689;53587;Población municipal;61.9994134;A
2001;4241;2482;3690;53588;Población municipal;21227.3376692;A
2001;4241;2482;3690;53583;Población municipal;13301.2070872;A
2001;4241;2482;3690;53584;Población municipal;5074.1017817;A
2001;4241;2482;3690;53585;Población municipal;1975.0202396;A
2001;4241;2482;3690;53586;Población municipal;825.0059808;A
2001;4241;2482;3690;53587;Población municipal;52.0025799;A
2001;4241;2713;3691;53588;Población municipal;42587.9433172;A
2001;4241;2713;3691;53583;Población municipal;25131.9707077;A
2001;4241;2713;3691;53584;Población municipal;12021.9525465;A
2001;4241;2713;3691;53585;Población municipal;3363.0183794;A
2001;4241;2713;3691;53586;Población municipal;1542.0009528;A
2001;4241;2713;3691;53587;Población municipal;529.0007308;A
2001;4241;2713;3689;53588;Población municipal;20190.8615244;A
2001;4241;2713;3689;53583;Población municipal;12389.9797548;A
2001;4241;2713;3689;53584;Población municipal;5354.8926866;A
2001;4241;2713;3689;53585;Población municipal;1496.0004025;A
2001;4241;2713;3689;53586;Población municipal;694.9886471;A
2001;4241;2713;3689;53587;Población municipal;255.0000334;A
2001;4241;2713;3690;53588;Población municipal;22397.0817928;A
2001;4241;2713;3690;53583;Población municipal;12741.9909529;A
2001;4241;2713;3690;53584;Población municipal;6667.0598599;A
2001;4241;2713;3690;53585;Población municipal;1867.0179769;A
2001;4241;2713;3690;53586;Población municipal;847.0123057;A
2001;4241;2713;3690;53587;Población municipal;274.0006974;A
2001;4241;2797;3691;53588;Población municipal;22369.9047951;A
2001;4241;2797;3691;53583;Población municipal;14396.9715643;A
2001;4241;2797;3691;53584;Población municipal;5041.9277661;A
2001;4241;2797;3691;53585;Población municipal;1259.9910541;A
2001;4241;2797;3691;53586;Población municipal;1376.0013801;A
2001;4241;2797;3691;53587;Población municipal;295.0130305;A
2001;4241;2797;3689;53588;Población municipal;10479.0904384;A
2001;4241;2797;3689;53583;Población municipal;6765.1396777;A
2001;4241;2797;3689;53584;Población municipal;2310.9378462;A
2001;4241;2797;3689;53585;Población municipal;608.0040563;A
2001;4241;2797;3689;53586;Población municipal;629.9977569;A
2001;4241;2797;3689;53587;Población municipal;165.0111013;A
2001;4241;2797;3690;53588;Población municipal;11890.8143567;A
2001;4241;2797;3690;53583;Población municipal;7631.8318866;A
2001;4241;2797;3690;53584;Población municipal;2730.9899199;A
2001;4241;2797;3690;53585;Población municipal;651.9869978;A
2001;4241;2797;3690;53586;Población municipal;746.0036232;A
2001;4241;2797;3690;53587;Población municipal;130.0019292;A
2001;4241;2911;3691;53588;Población municipal;35240.0985582;A
2001;4241;2911;3691;53583;Población municipal;25572.1032219;A
2001;4241;2911;3691;53584;Población municipal;6749.0042346;A
2001;4241;2911;3691;53585;Población municipal;1792.9825951;A
2001;4241;2911;3691;53586;Población municipal;1038.0102235;A
2001;4241;2911;3691;53587;Población municipal;87.9982831;A
2001;4241;2911;3689;53588;Población municipal;16792.7932113;A
2001;4241;2911;3689;53583;Población municipal;12429.9747812;A
2001;4241;2911;3689;53584;Población municipal;3032.8610643;A
2001;4241;2911;3689;53585;Población municipal;812.960385;A
2001;4241;2911;3689;53586;Población municipal;470.9916881;A
2001;4241;2911;3689;53587;Población municipal;46.0052927;A
2001;4241;2911;3690;53588;Población municipal;18447.3053469;A
2001;4241;2911;3690;53583;Población municipal;13142.1284407;A
2001;4241;2911;3690;53584;Población municipal;3716.1431703;A
2001;4241;2911;3690;53585;Población municipal;980.0222101;A
2001;4241;2911;3690;53586;Población municipal;567.0185354;A
2001;4241;2911;3690;53587;Población municipal;41.9929904;A
2001;4241;3023;3691;53588;Población municipal;59638.0324395;A
2001;4241;3023;3691;53583;Población municipal;29116.0428927;A
2001;4241;3023;3691;53584;Población municipal;11686.0576805;A
2001;4241;3023;3691;53585;Población municipal;6518.9980304;A
2001;4241;3023;3691;53586;Población municipal;5113.9487857;A
2001;4241;3023;3691;53587;Población municipal;7202.9850502;A
2001;4241;3023;3689;53588;Población municipal;28219.9526775;A
2001;4241;3023;3689;53583;Población municipal;13815.568992;A
2001;4241;3023;3689;53584;Población municipal;5278.8700158;A
2001;4241;3023;3689;53585;Población municipal;2962.8415433;A
2001;4241;3023;3689;53586;Población municipal;2473.815825;A
2001;4241;3023;3689;53587;Población municipal;3688.8563014;A
2001;4241;3023;3690;53588;Población municipal;31418.079762;A
2001;4241;3023;3690;53583;Población municipal;15300.4739007;A
2001;4241;3023;3690;53584;Población municipal;6407.1876647;A
2001;4241;3023;3690;53585;Población municipal;3556.1564871;A
2001;4241;3023;3690;53586;Población municipal;2640.1329607;A
2001;4241;3023;3690;53587;Población municipal;3514.1287488;A
2001;4241;3142;3691;53588;Población municipal;76573.2032148;A
2001;4241;3142;3691;53583;Población municipal;40293.0729463;A
2001;4241;3142;3691;53584;Población municipal;16594.0479162;A
2001;4241;3142;3691;53585;Población municipal;12237.0549936;A
2001;4241;3142;3691;53586;Población municipal;6875.0198953;A
2001;4241;3142;3691;53587;Población municipal;574.0074634;A
2001;4241;3142;3689;53588;Población municipal;35107.5038456;A
2001;4241;3142;3689;53583;Población municipal;18708.8507974;A
2001;4241;3142;3689;53584;Población municipal;7512.9119067;A
2001;4241;3142;3689;53585;Población municipal;5502.8822101;A
2001;4241;3142;3689;53586;Población municipal;3114.8684668;A
2001;4241;3142;3689;53587;Población municipal;267.9904646;A
2001;4241;3142;3690;53588;Población municipal;41465.6993692;A
2001;4241;3142;3690;53583;Población municipal;21584.2221489;A
2001;4241;3142;3690;53584;Población municipal;9081.1360095;A
2001;4241;3142;3690;53585;Población municipal;6734.1727835;A
2001;4241;3142;3690;53586;Población municipal;3760.1514285;A
2001;4241;3142;3690;53587;Población municipal;306.0169988;A
2001;4247;3143;3691;53588;Población municipal;294325.8021507;A
2001;4247;3143;3691;53583;Población municipal;169466.3437641;A
2001;4247;3143;3691;53584;Población municipal;66037.1113817;A
2001;4247;3143;3691;53585;Población municipal;31507.167738;A
2001;4247;3143;3691;53586;Población municipal;18360.0762467;A
2001;4247;3143;3691;53587;Población municipal;8955.1030202;A
2001;4247;3143;3689;53588;Población municipal;131449.9831641;A
2001;4247;3143;3689;53583;Población municipal;77114.2817978;A
2001;4247;3143;3689;53584;Población municipal;28126.3847566;A
2001;4247;3143;3689;53585;Población municipal;13570.6096552;A
2001;4247;3143;3689;53586;Población municipal;8119.7234926;A
2001;4247;3143;3689;53587;Población municipal;4518.9834619;A
2001;4247;3143;3690;53588;Población municipal;162875.8189866;A
2001;4247;3143;3690;53583;Población municipal;92352.0619663;A
2001;4247;3143;3690;53584;Población municipal;37910.7266251;A
2001;4247;3143;3690;53585;Población municipal;17936.5580828;A
2001;4247;3143;3690;53586;Población municipal;10240.3527541;A
2001;4247;3143;3690;53587;Población municipal;4436.1195583;A
2001;4247;2352;3691;53588;Población municipal;19994.9921052;A
2001;4247;2352;3691;53583;Población municipal;10461.9983445;A
2001;4247;2352;3691;53584;Población municipal;5638.009467;A
2001;4247;2352;3691;53585;Población municipal;2103.9793302;A
2001;4247;2352;3691;53586;Población municipal;1105.9902473;A
2001;4247;2352;3691;53587;Población municipal;685.0147162;A
2001;4247;2352;3689;53588;Población municipal;9131.0561725;A
2001;4247;2352;3689;53583;Población municipal;4820.0198486;A
2001;4247;2352;3689;53584;Población municipal;2491.0033182;A
2001;4247;2352;3689;53585;Población municipal;953.0334512;A
2001;4247;2352;3689;53586;Población municipal;508.9803209;A
2001;4247;2352;3689;53587;Población municipal;358.0192336;A
2001;4247;2352;3690;53588;Población municipal;10863.9359327;A
2001;4247;2352;3690;53583;Población municipal;5641.9784959;A
2001;4247;2352;3690;53584;Población municipal;3147.0061488;A
2001;4247;2352;3690;53585;Población municipal;1150.945879;A
2001;4247;2352;3690;53586;Población municipal;597.0099264;A
2001;4247;2352;3690;53587;Población municipal;326.9954826;A
2001;4247;2402;3691;53588;Población municipal;37478.1821281;A
2001;4247;2402;3691;53583;Población municipal;22411.1136246;A
2001;4247;2402;3691;53584;Población municipal;7410.0328983;A
2001;4247;2402;3691;53585;Población municipal;4466.0167911;A
2001;4247;2402;3691;53586;Población municipal;2525.9957786;A
2001;4247;2402;3691;53587;Población municipal;665.0230355;A
2001;4247;2402;3689;53588;Población municipal;16656.8487208;A
2001;4247;2402;3689;53583;Población municipal;10091.9347798;A
2001;4247;2402;3689;53584;Población municipal;3051.9940699;A
2001;4247;2402;3689;53585;Población municipal;1952.9301195;A
2001;4247;2402;3689;53586;Población municipal;1219.9699194;A
2001;4247;2402;3689;53587;Población municipal;340.0198322;A
2001;4247;2402;3690;53588;Población municipal;20821.3334073;A
2001;4247;2402;3690;53583;Población municipal;12319.1788448;A
2001;4247;2402;3690;53584;Población municipal;4358.0388284;A
2001;4247;2402;3690;53585;Población municipal;2513.0866716;A
2001;4247;2402;3690;53586;Población municipal;1306.0258592;A
2001;4247;2402;3690;53587;Población municipal;325.0032033;A
2001;4247;2482;3691;53588;Población municipal;35687.1341762;A
2001;4247;2482;3691;53583;Población municipal;22528.1009161;A
2001;4247;2482;3691;53584;Población municipal;8529.9858593;A
2001;4247;2482;3691;53585;Población municipal;3253.0328589;A
2001;4247;2482;3691;53586;Población municipal;1284.0115965;A
2001;4247;2482;3691;53587;Población municipal;92.0029454;A
2001;4247;2482;3689;53588;Población municipal;15953.7424159;A
2001;4247;2482;3689;53583;Población municipal;10360.8612528;A
2001;4247;2482;3689;53584;Población municipal;3607.9041733;A
2001;4247;2482;3689;53585;Población municipal;1439.9825376;A
2001;4247;2482;3689;53586;Población municipal;513.9920938;A
2001;4247;2482;3689;53587;Población municipal;31.0023584;A
2001;4247;2482;3690;53588;Población municipal;19733.3917603;A
2001;4247;2482;3690;53583;Población municipal;12167.2396633;A
2001;4247;2482;3690;53584;Población municipal;4922.081686;A
2001;4247;2482;3690;53585;Población municipal;1813.0503213;A
2001;4247;2482;3690;53586;Población municipal;770.0195027;A
2001;4247;2482;3690;53587;Población municipal;61.000587;A
