D_TEMPORAL_0;D_LUG_NAC_PADRON_0;D_TERRITORIO_0;D_SEXO_0;INDICATOR;OBS_VALUE;FREQ
2021;54772;2678;3691;Población municipal;11.0;A
2021;54772;2678;3689;Población municipal;7.0;A
2021;54772;2678;3690;Población municipal;4.0;A
2021;54772;2682;3691;Población municipal;120.0;A
2021;54772;2682;3689;Población municipal;65.0;A
2021;54772;2682;3690;Población municipal;55.0;A
2021;54772;2683;3691;Población municipal;4.0;A
2021;54772;2683;3689;Población municipal;2.0;A
2021;54772;2683;3690;Población municipal;2.0;A
2021;54772;2797;3691;Población municipal;491.0;A
2021;54772;2797;3689;Población municipal;252.0;A
2021;54772;2797;3690;Población municipal;239.0;A
2021;54772;2714;3691;Población municipal;3.0;A
2021;54772;2714;3689;Población municipal;2.0;A
2021;54772;2714;3690;Población municipal;1.0;A
2021;54772;2715;3691;Población municipal;75.0;A
2021;54772;2715;3689;Población municipal;42.0;A
2021;54772;2715;3690;Población municipal;33.0;A
2021;54772;2716;3691;Población municipal;1.0;A
2021;54772;2716;3689;Población municipal;1.0;A
2021;54772;2717;3691;Población municipal;1.0;A
2021;54772;2717;3689;Población municipal;1.0;A
2021;54772;2718;3691;Población municipal;22.0;A
2021;54772;2718;3689;Población municipal;12.0;A
2021;54772;2718;3690;Población municipal;10.0;A
2021;54772;2720;3691;Población municipal;3.0;A
2021;54772;2720;3689;Población municipal;3.0;A
2021;54772;2723;3691;Población municipal;39.0;A
2021;54772;2723;3689;Población municipal;20.0;A
2021;54772;2723;3690;Población municipal;19.0;A
2021;54772;2726;3691;Población municipal;5.0;A
2021;54772;2726;3689;Población municipal;1.0;A
2021;54772;2726;3690;Población municipal;4.0;A
2021;54772;2728;3691;Población municipal;1.0;A
2021;54772;2728;3690;Población municipal;1.0;A
2021;54772;2731;3691;Población municipal;3.0;A
2021;54772;2731;3689;Población municipal;1.0;A
2021;54772;2731;3690;Población municipal;2.0;A
2021;54772;2734;3691;Población municipal;26.0;A
2021;54772;2734;3689;Población municipal;17.0;A
2021;54772;2734;3690;Población municipal;9.0;A
2021;54772;2735;3691;Población municipal;1.0;A
2021;54772;2735;3689;Población municipal;1.0;A
2021;54772;2743;3691;Población municipal;5.0;A
2021;54772;2743;3689;Población municipal;2.0;A
2021;54772;2743;3690;Población municipal;3.0;A
2021;54772;2737;3691;Población municipal;1.0;A
2021;54772;2737;3690;Población municipal;1.0;A
2021;54772;2742;3691;Población municipal;3.0;A
2021;54772;2742;3690;Población municipal;3.0;A
2021;54772;2745;3691;Población municipal;2.0;A
2021;54772;2745;3689;Población municipal;1.0;A
2021;54772;2745;3690;Población municipal;1.0;A
2021;54772;2747;3691;Población municipal;1.0;A
2021;54772;2747;3689;Población municipal;1.0;A
2021;54772;2748;3691;Población municipal;11.0;A
2021;54772;2748;3689;Población municipal;6.0;A
2021;54772;2748;3690;Población municipal;5.0;A
2021;54772;2749;3691;Población municipal;2.0;A
2021;54772;2749;3689;Población municipal;1.0;A
2021;54772;2749;3690;Población municipal;1.0;A
2021;54772;2751;3691;Población municipal;1.0;A
2021;54772;2751;3690;Población municipal;1.0;A
2021;54772;2754;3691;Población municipal;173.0;A
2021;54772;2754;3689;Población municipal;82.0;A
2021;54772;2754;3690;Población municipal;91.0;A
2021;54772;2755;3691;Población municipal;10.0;A
2021;54772;2755;3689;Población municipal;6.0;A
2021;54772;2755;3690;Población municipal;4.0;A
2021;54772;2757;3691;Población municipal;13.0;A
2021;54772;2757;3689;Población municipal;8.0;A
2021;54772;2757;3690;Población municipal;5.0;A
2021;54772;2758;3691;Población municipal;2.0;A
2021;54772;2758;3690;Población municipal;2.0;A
2021;54772;2760;3691;Población municipal;1.0;A
2021;54772;2760;3690;Población municipal;1.0;A
2021;54772;2762;3691;Población municipal;3.0;A
2021;54772;2762;3689;Población municipal;1.0;A
2021;54772;2762;3690;Población municipal;2.0;A
2021;54772;2763;3691;Población municipal;15.0;A
2021;54772;2763;3689;Población municipal;7.0;A
2021;54772;2763;3690;Población municipal;8.0;A
2021;54772;2765;3691;Población municipal;1.0;A
2021;54772;2765;3689;Población municipal;1.0;A
2021;54772;2766;3691;Población municipal;2.0;A
2021;54772;2766;3689;Población municipal;2.0;A
2021;54772;2767;3691;Población municipal;5.0;A
2021;54772;2767;3689;Población municipal;2.0;A
2021;54772;2767;3690;Población municipal;3.0;A
2021;54772;2768;3691;Población municipal;11.0;A
2021;54772;2768;3689;Población municipal;6.0;A
2021;54772;2768;3690;Población municipal;5.0;A
2021;54772;2773;3691;Población municipal;17.0;A
2021;54772;2773;3689;Población municipal;7.0;A
2021;54772;2773;3690;Población municipal;10.0;A
2021;54772;2777;3691;Población municipal;9.0;A
2021;54772;2777;3689;Población municipal;3.0;A
2021;54772;2777;3690;Población municipal;6.0;A
2021;54772;2778;3691;Población municipal;2.0;A
2021;54772;2778;3689;Población municipal;2.0;A
2021;54772;2782;3691;Población municipal;1.0;A
2021;54772;2782;3689;Población municipal;1.0;A
2021;54772;2784;3691;Población municipal;4.0;A
2021;54772;2784;3689;Población municipal;2.0;A
2021;54772;2784;3690;Población municipal;2.0;A
2021;54772;2786;3691;Población municipal;6.0;A
2021;54772;2786;3689;Población municipal;5.0;A
2021;54772;2786;3690;Población municipal;1.0;A
2021;54772;2787;3691;Población municipal;7.0;A
2021;54772;2787;3689;Población municipal;4.0;A
2021;54772;2787;3690;Población municipal;3.0;A
2021;54772;2788;3691;Población municipal;1.0;A
2021;54772;2788;3690;Población municipal;1.0;A
2021;54772;2790;3691;Población municipal;2.0;A
2021;54772;2790;3689;Población municipal;1.0;A
2021;54772;2790;3690;Población municipal;1.0;A
2021;54774;2713;3691;Población municipal;1887.0;A
2021;54774;2713;3689;Población municipal;724.0;A
2021;54774;2713;3690;Población municipal;1163.0;A
2021;54774;2485;3691;Población municipal;63.0;A
2021;54774;2485;3689;Población municipal;27.0;A
2021;54774;2485;3690;Población municipal;36.0;A
2021;54774;2487;3691;Población municipal;1.0;A
2021;54774;2487;3690;Población municipal;1.0;A
2021;54774;2488;3691;Población municipal;3.0;A
2021;54774;2488;3689;Población municipal;1.0;A
2021;54774;2488;3690;Población municipal;2.0;A
2021;54774;2489;3691;Población municipal;4.0;A
2021;54774;2489;3689;Población municipal;2.0;A
2021;54774;2489;3690;Población municipal;2.0;A
2021;54774;2494;3691;Población municipal;9.0;A
2021;54774;2494;3689;Población municipal;4.0;A
2021;54774;2494;3690;Población municipal;5.0;A
2021;54774;2495;3691;Población municipal;2.0;A
2021;54774;2495;3689;Población municipal;1.0;A
2021;54774;2495;3690;Población municipal;1.0;A
2021;54774;2496;3691;Población municipal;1.0;A
2021;54774;2496;3690;Población municipal;1.0;A
2021;54774;2497;3691;Población municipal;45.0;A
2021;54774;2497;3689;Población municipal;19.0;A
2021;54774;2497;3690;Población municipal;26.0;A
2021;54774;2499;3691;Población municipal;1.0;A
2021;54774;2499;3689;Población municipal;1.0;A
2021;54774;2500;3691;Población municipal;54.0;A
2021;54774;2500;3689;Población municipal;26.0;A
2021;54774;2500;3690;Población municipal;28.0;A
2021;54774;2699;3691;Población municipal;1.0;A
2021;54774;2699;3690;Población municipal;1.0;A
2021;54774;2501;3691;Población municipal;1.0;A
2021;54774;2501;3690;Población municipal;1.0;A
2021;54774;2503;3691;Población municipal;3.0;A
2021;54774;2503;3690;Población municipal;3.0;A
2021;54774;2504;3691;Población municipal;90.0;A
2021;54774;2504;3689;Población municipal;33.0;A
2021;54774;2504;3690;Población municipal;57.0;A
2021;54774;2505;3691;Población municipal;27.0;A
2021;54774;2505;3689;Población municipal;10.0;A
2021;54774;2505;3690;Población municipal;17.0;A
2021;54774;2506;3691;Población municipal;11.0;A
2021;54774;2506;3689;Población municipal;5.0;A
2021;54774;2506;3690;Población municipal;6.0;A
2021;54774;2507;3691;Población municipal;1.0;A
2021;54774;2507;3690;Población municipal;1.0;A
2021;54774;2512;3691;Población municipal;1.0;A
2021;54774;2512;3690;Población municipal;1.0;A
2021;54774;2516;3691;Población municipal;1.0;A
2021;54774;2516;3690;Población municipal;1.0;A
2021;54774;2519;3691;Población municipal;2.0;A
2021;54774;2519;3689;Población municipal;1.0;A
2021;54774;2519;3690;Población municipal;1.0;A
2021;54774;2520;3691;Población municipal;5.0;A
2021;54774;2520;3689;Población municipal;1.0;A
2021;54774;2520;3690;Población municipal;4.0;A
2021;54774;2521;3691;Población municipal;1.0;A
2021;54774;2521;3689;Población municipal;1.0;A
2021;54774;2522;3691;Población municipal;1.0;A
2021;54774;2522;3689;Población municipal;1.0;A
2021;54774;2523;3691;Población municipal;1.0;A
2021;54774;2523;3689;Población municipal;1.0;A
2021;54774;2524;3691;Población municipal;1.0;A
2021;54774;2524;3689;Población municipal;1.0;A
2021;54774;2531;3691;Población municipal;37.0;A
2021;54774;2531;3689;Población municipal;9.0;A
2021;54774;2531;3690;Población municipal;28.0;A
2021;54774;2544;3691;Población municipal;8.0;A
2021;54774;2544;3689;Población municipal;4.0;A
2021;54774;2544;3690;Población municipal;4.0;A
2021;54774;2548;3691;Población municipal;90.0;A
2021;54774;2548;3689;Población municipal;40.0;A
2021;54774;2548;3690;Población municipal;50.0;A
2021;54774;2532;3691;Población municipal;7.0;A
2021;54774;2532;3689;Población municipal;3.0;A
2021;54774;2532;3690;Población municipal;4.0;A
2021;54774;2534;3691;Población municipal;3.0;A
2021;54774;2534;3689;Población municipal;2.0;A
2021;54774;2534;3690;Población municipal;1.0;A
2021;54774;2541;3691;Población municipal;3.0;A
2021;54774;2541;3690;Población municipal;3.0;A
2021;54774;2542;3691;Población municipal;10.0;A
2021;54774;2542;3689;Población municipal;4.0;A
2021;54774;2542;3690;Población municipal;6.0;A
2021;54774;2555;3691;Población municipal;1.0;A
2021;54774;2555;3690;Población municipal;1.0;A
2021;54774;9565;3691;Población municipal;1.0;A
2021;54774;9565;3689;Población municipal;1.0;A
2021;54774;2557;3691;Población municipal;2.0;A
2021;54774;2557;3689;Población municipal;1.0;A
2021;54774;2557;3690;Población municipal;1.0;A
2021;54774;2558;3691;Población municipal;11.0;A
2021;54774;2558;3689;Población municipal;4.0;A
2021;54774;2558;3690;Población municipal;7.0;A
2021;54774;2566;3691;Población municipal;8.0;A
2021;54774;2566;3689;Población municipal;2.0;A
2021;54774;2566;3690;Población municipal;6.0;A
2021;54774;2700;3691;Población municipal;78.0;A
2021;54774;2700;3689;Población municipal;30.0;A
2021;54774;2700;3690;Población municipal;48.0;A
2021;54774;2569;3691;Población municipal;1.0;A
2021;54774;2569;3690;Población municipal;1.0;A
2021;54774;2571;3691;Población municipal;13.0;A
2021;54774;2571;3689;Población municipal;4.0;A
2021;54774;2571;3690;Población municipal;9.0;A
2021;54774;2574;3691;Población municipal;644.0;A
2021;54774;2574;3689;Población municipal;238.0;A
2021;54774;2574;3690;Población municipal;406.0;A
2021;54774;2576;3691;Población municipal;27.0;A
2021;54774;2576;3689;Población municipal;7.0;A
2021;54774;2576;3690;Población municipal;20.0;A
2021;54774;2701;3691;Población municipal;1.0;A
2021;54774;2701;3689;Población municipal;1.0;A
2021;54774;2580;3691;Población municipal;5.0;A
2021;54774;2580;3689;Población municipal;1.0;A
2021;54774;2580;3690;Población municipal;4.0;A
2021;54774;2581;3691;Población municipal;1.0;A
2021;54774;2581;3690;Población municipal;1.0;A
2021;54774;2582;3691;Población municipal;2.0;A
2021;54774;2582;3689;Población municipal;1.0;A
2021;54774;2582;3690;Población municipal;1.0;A
2021;54774;2583;3691;Población municipal;1.0;A
2021;54774;2583;3690;Población municipal;1.0;A
2021;54774;2585;3691;Población municipal;8.0;A
2021;54774;2585;3689;Población municipal;3.0;A
2021;54774;2585;3690;Población municipal;5.0;A
2021;54774;2586;3691;Población municipal;1.0;A
2021;54774;2586;3689;Población municipal;1.0;A
2021;54774;2587;3691;Población municipal;8.0;A
2021;54774;2587;3690;Población municipal;8.0;A
2021;54774;2588;3691;Población municipal;17.0;A
2021;54774;2588;3689;Población municipal;5.0;A
2021;54774;2588;3690;Población municipal;12.0;A
2021;54774;2589;3691;Población municipal;7.0;A
2021;54774;2589;3689;Población municipal;3.0;A
2021;54774;2589;3690;Población municipal;4.0;A
2021;54774;2590;3691;Población municipal;2.0;A
2021;54774;2590;3690;Población municipal;2.0;A
2021;54774;2592;3691;Población municipal;6.0;A
2021;54774;2592;3689;Población municipal;2.0;A
2021;54774;2592;3690;Población municipal;4.0;A
2021;54774;2595;3691;Población municipal;1.0;A
2021;54774;2595;3689;Población municipal;1.0;A
2021;54774;2596;3691;Población municipal;5.0;A
2021;54774;2596;3689;Población municipal;2.0;A
2021;54774;2596;3690;Población municipal;3.0;A
2021;54774;2598;3691;Población municipal;5.0;A
2021;54774;2598;3689;Población municipal;1.0;A
2021;54774;2598;3690;Población municipal;4.0;A
2021;54774;2603;3691;Población municipal;1.0;A
2021;54774;2603;3690;Población municipal;1.0;A
2021;54774;2604;3691;Población municipal;8.0;A
2021;54774;2604;3689;Población municipal;4.0;A
2021;54774;2604;3690;Población municipal;4.0;A
2021;54774;2608;3691;Población municipal;1.0;A
2021;54774;2608;3690;Población municipal;1.0;A
2021;54774;2609;3691;Población municipal;1.0;A
2021;54774;2609;3690;Población municipal;1.0;A
2021;54774;2610;3691;Población municipal;33.0;A
2021;54774;2610;3689;Población municipal;12.0;A
2021;54774;2610;3690;Población municipal;21.0;A
2021;54774;2614;3691;Población municipal;2.0;A
2021;54774;2614;3689;Población municipal;1.0;A
2021;54774;2614;3690;Población municipal;1.0;A
2021;54774;2616;3691;Población municipal;48.0;A
2021;54774;2616;3689;Población municipal;22.0;A
2021;54774;2616;3690;Población municipal;26.0;A
2021;54774;2621;3691;Población municipal;1.0;A
2021;54774;2621;3690;Población municipal;1.0;A
2021;54774;2622;3691;Población municipal;1.0;A
2021;54774;2622;3689;Población municipal;1.0;A
2021;54774;2623;3691;Población municipal;21.0;A
2021;54774;2623;3689;Población municipal;9.0;A
2021;54774;2623;3690;Población municipal;12.0;A
2021;54774;2624;3691;Población municipal;3.0;A
2021;54774;2624;3689;Población municipal;1.0;A
2021;54774;2624;3690;Población municipal;2.0;A
2021;54774;2627;3691;Población municipal;1.0;A
2021;54774;2627;3689;Población municipal;1.0;A
2021;54774;2629;3691;Población municipal;82.0;A
2021;54774;2629;3689;Población municipal;33.0;A
2021;54774;2629;3690;Población municipal;49.0;A
2021;54774;2698;3691;Población municipal;1.0;A
2021;54774;2698;3690;Población municipal;1.0;A
2021;54774;2632;3691;Población municipal;1.0;A
2021;54774;2632;3690;Población municipal;1.0;A
2021;54774;2634;3691;Población municipal;58.0;A
2021;54774;2634;3689;Población municipal;31.0;A
2021;54774;2634;3690;Población municipal;27.0;A
2021;54774;2635;3691;Población municipal;2.0;A
2021;54774;2635;3689;Población municipal;1.0;A
2021;54774;2635;3690;Población municipal;1.0;A
2021;54774;2636;3691;Población municipal;7.0;A
2021;54774;2636;3689;Población municipal;3.0;A
2021;54774;2636;3690;Población municipal;4.0;A
2021;54774;2637;3691;Población municipal;1.0;A
2021;54774;2637;3690;Población municipal;1.0;A
2021;54774;2639;3691;Población municipal;15.0;A
2021;54774;2639;3689;Población municipal;8.0;A
2021;54774;2639;3690;Población municipal;7.0;A
2021;54774;2641;3691;Población municipal;1.0;A
2021;54774;2641;3689;Población municipal;1.0;A
2021;54774;2642;3691;Población municipal;13.0;A
2021;54774;2642;3689;Población municipal;4.0;A
2021;54774;2642;3690;Población municipal;9.0;A
2021;54774;2705;3691;Población municipal;1.0;A
2021;54774;2705;3690;Población municipal;1.0;A
2021;54774;2646;3691;Población municipal;4.0;A
2021;54774;2646;3689;Población municipal;2.0;A
2021;54774;2646;3690;Población municipal;2.0;A
2021;54774;2647;3691;Población municipal;17.0;A
2021;54774;2647;3689;Población municipal;7.0;A
2021;54774;2647;3690;Población municipal;10.0;A
2021;54774;2654;3691;Población municipal;10.0;A
2021;54774;2654;3689;Población municipal;4.0;A
2021;54774;2654;3690;Población municipal;6.0;A
2021;54774;2657;3691;Población municipal;11.0;A
2021;54774;2657;3689;Población municipal;6.0;A
2021;54774;2657;3690;Población municipal;5.0;A
2021;54774;2659;3691;Población municipal;1.0;A
2021;54774;2659;3689;Población municipal;1.0;A
2021;54774;2660;3691;Población municipal;1.0;A
2021;54774;2660;3690;Población municipal;1.0;A
2021;54774;2662;3691;Población municipal;28.0;A
2021;54774;2662;3689;Población municipal;8.0;A
2021;54774;2662;3690;Población municipal;20.0;A
2021;54774;2664;3691;Población municipal;39.0;A
2021;54774;2664;3689;Población municipal;16.0;A
2021;54774;2664;3690;Población municipal;23.0;A
2021;54774;2665;3691;Población municipal;2.0;A
2021;54774;2665;3689;Población municipal;1.0;A
2021;54774;2665;3690;Población municipal;1.0;A
2021;54774;2666;3691;Población municipal;1.0;A
2021;54774;2666;3690;Población municipal;1.0;A
2021;54774;280350;3691;Población municipal;3.0;A
2021;54774;280350;3689;Población municipal;1.0;A
2021;54774;280350;3690;Población municipal;2.0;A
2021;54774;2709;3691;Población municipal;6.0;A
2021;54774;2709;3689;Población municipal;4.0;A
2021;54774;2709;3690;Población municipal;2.0;A
2021;54774;2702;3691;Población municipal;1.0;A
2021;54774;2702;3690;Población municipal;1.0;A
2021;54774;2672;3691;Población municipal;2.0;A
2021;54774;2672;3690;Población municipal;2.0;A
2021;54774;2706;3691;Población municipal;29.0;A
2021;54774;2706;3689;Población municipal;10.0;A
2021;54774;2706;3690;Población municipal;19.0;A
2021;54774;2638;3691;Población municipal;19.0;A
2021;54774;2638;3689;Población municipal;5.0;A
2021;54774;2638;3690;Población municipal;14.0;A
2021;54774;2703;3691;Población municipal;3.0;A
2021;54774;2703;3689;Población municipal;1.0;A
2021;54774;2703;3690;Población municipal;2.0;A
2021;54774;2676;3691;Población municipal;2.0;A
2021;54774;2676;3689;Población municipal;1.0;A
2021;54774;2676;3690;Población municipal;1.0;A
2021;54774;2677;3691;Población municipal;3.0;A
2021;54774;2677;3689;Población municipal;1.0;A
2021;54774;2677;3690;Población municipal;2.0;A
2021;54774;2678;3691;Población municipal;1.0;A
2021;54774;2678;3689;Población municipal;1.0;A
2021;54774;2681;3691;Población municipal;4.0;A
2021;54774;2681;3689;Población municipal;2.0;A
2021;54774;2681;3690;Población municipal;2.0;A
2021;54774;2682;3691;Población municipal;52.0;A
2021;54774;2682;3689;Población municipal;16.0;A
2021;54774;2682;3690;Población municipal;36.0;A
2021;54774;2683;3691;Población municipal;1.0;A
2021;54774;2683;3690;Población municipal;1.0;A
2021;54774;2797;3691;Población municipal;780.0;A
2021;54774;2797;3689;Población municipal;287.0;A
2021;54774;2797;3690;Población municipal;493.0;A
2021;54774;2714;3691;Población municipal;1.0;A
2021;54774;2714;3689;Población municipal;1.0;A
2021;54774;2715;3691;Población municipal;51.0;A
2021;54774;2715;3689;Población municipal;16.0;A
2021;54774;2715;3690;Población municipal;35.0;A
2021;54774;2718;3691;Población municipal;8.0;A
2021;54774;2718;3689;Población municipal;1.0;A
2021;54774;2718;3690;Población municipal;7.0;A
2021;54774;2719;3691;Población municipal;1.0;A
2021;54774;2719;3689;Población municipal;1.0;A
2021;54774;2720;3691;Población municipal;10.0;A
2021;54774;2720;3689;Población municipal;5.0;A
2021;54774;2720;3690;Población municipal;5.0;A
2021;54774;2723;3691;Población municipal;158.0;A
2021;54774;2723;3689;Población municipal;54.0;A
2021;54774;2723;3690;Población municipal;104.0;A
2021;54774;2724;3691;Población municipal;1.0;A
2021;54774;2724;3689;Población municipal;1.0;A
2021;54774;2730;3691;Población municipal;2.0;A
2021;54774;2730;3690;Población municipal;2.0;A
2021;54774;2734;3691;Población municipal;24.0;A
2021;54774;2734;3689;Población municipal;6.0;A
2021;54774;2734;3690;Población municipal;18.0;A
2021;54774;2735;3691;Población municipal;1.0;A
2021;54774;2735;3690;Población municipal;1.0;A
2021;54774;2738;3691;Población municipal;2.0;A
2021;54774;2738;3689;Población municipal;2.0;A
2021;54774;2748;3691;Población municipal;11.0;A
2021;54774;2748;3689;Población municipal;4.0;A
2021;54774;2748;3690;Población municipal;7.0;A
2021;54774;2750;3691;Población municipal;1.0;A
2021;54774;2750;3690;Población municipal;1.0;A
2021;54774;2753;3691;Población municipal;1.0;A
2021;54774;2753;3689;Población municipal;1.0;A
2021;54774;2754;3691;Población municipal;316.0;A
2021;54774;2754;3689;Población municipal;123.0;A
2021;54774;2754;3690;Población municipal;193.0;A
2021;54774;2755;3691;Población municipal;25.0;A
2021;54774;2755;3689;Población municipal;6.0;A
2021;54774;2755;3690;Población municipal;19.0;A
2021;54774;2756;3691;Población municipal;5.0;A
2021;54774;2756;3689;Población municipal;2.0;A
2021;54774;2756;3690;Población municipal;3.0;A
2021;54774;2757;3691;Población municipal;33.0;A
2021;54774;2757;3689;Población municipal;11.0;A
2021;54774;2757;3690;Población municipal;22.0;A
2021;54774;2760;3691;Población municipal;1.0;A
2021;54774;2760;3689;Población municipal;1.0;A
2021;54774;2761;3691;Población municipal;4.0;A
2021;54774;2761;3689;Población municipal;1.0;A
2021;54774;2761;3690;Población municipal;3.0;A
2021;54774;2762;3691;Población municipal;3.0;A
2021;54774;2762;3689;Población municipal;1.0;A
2021;54774;2762;3690;Población municipal;2.0;A
2021;54774;2763;3691;Población municipal;5.0;A
2021;54774;2763;3689;Población municipal;2.0;A
2021;54774;2763;3690;Población municipal;3.0;A
2021;54774;2764;3691;Población municipal;3.0;A
2021;54774;2764;3689;Población municipal;1.0;A
2021;54774;2764;3690;Población municipal;2.0;A
2021;54774;2765;3691;Población municipal;1.0;A
2021;54774;2765;3690;Población municipal;1.0;A
2021;54774;2766;3691;Población municipal;3.0;A
2021;54774;2766;3689;Población municipal;1.0;A
2021;54774;2766;3690;Población municipal;2.0;A
2021;54774;2767;3691;Población municipal;3.0;A
2021;54774;2767;3689;Población municipal;2.0;A
2021;54774;2767;3690;Población municipal;1.0;A
2021;54774;2768;3691;Población municipal;15.0;A
2021;54774;2768;3689;Población municipal;6.0;A
2021;54774;2768;3690;Población municipal;9.0;A
2021;54774;2769;3691;Población municipal;2.0;A
2021;54774;2769;3690;Población municipal;2.0;A
2021;54774;2773;3691;Población municipal;38.0;A
2021;54774;2773;3689;Población municipal;20.0;A
2021;54774;2773;3690;Población municipal;18.0;A
2021;54774;2775;3691;Población municipal;3.0;A
2021;54774;2775;3689;Población municipal;1.0;A
2021;54774;2775;3690;Población municipal;2.0;A
2021;54774;2776;3691;Población municipal;1.0;A
2021;54774;2776;3690;Población municipal;1.0;A
2021;54774;2778;3691;Población municipal;9.0;A
2021;54774;2778;3689;Población municipal;4.0;A
2021;54774;2778;3690;Población municipal;5.0;A
2021;54774;2779;3691;Población municipal;1.0;A
2021;54774;2779;3689;Población municipal;1.0;A
2021;54774;2782;3691;Población municipal;4.0;A
2021;54774;2782;3689;Población municipal;2.0;A
2021;54774;2782;3690;Población municipal;2.0;A
2021;54774;2783;3691;Población municipal;2.0;A
2021;54774;2783;3690;Población municipal;2.0;A
2021;54774;2784;3691;Población municipal;6.0;A
2021;54774;2784;3689;Población municipal;2.0;A
2021;54774;2784;3690;Población municipal;4.0;A
2021;54774;2785;3691;Población municipal;1.0;A
2021;54774;2785;3689;Población municipal;1.0;A
2021;54774;2786;3691;Población municipal;7.0;A
2021;54774;2786;3689;Población municipal;1.0;A
2021;54774;2786;3690;Población municipal;6.0;A
2021;54774;2787;3691;Población municipal;1.0;A
2021;54774;2787;3690;Población municipal;1.0;A
2021;54774;2788;3691;Población municipal;2.0;A
2021;54774;2788;3689;Población municipal;1.0;A
2021;54774;2788;3690;Población municipal;1.0;A
2021;54774;2791;3691;Población municipal;8.0;A
2021;54774;2791;3689;Población municipal;4.0;A
2021;54774;2791;3690;Población municipal;4.0;A
2021;54774;2792;3691;Población municipal;3.0;A
2021;54774;2792;3689;Población municipal;1.0;A
2021;54774;2792;3690;Población municipal;2.0;A
2021;54774;280351;3691;Población municipal;2.0;A
2021;54774;280351;3690;Población municipal;2.0;A
2021;54774;2793;3691;Población municipal;1.0;A
2021;54774;2793;3690;Población municipal;1.0;A
2021;54783;2713;3691;Población municipal;2618.0;A
2021;54783;2713;3689;Población municipal;1094.0;A
2021;54783;2713;3690;Población municipal;1524.0;A
2021;54783;2485;3691;Población municipal;43.0;A
2021;54783;2485;3689;Población municipal;16.0;A
2021;54783;2485;3690;Población municipal;27.0;A
2021;54783;2493;3691;Población municipal;1.0;A
2021;54783;2493;3690;Población municipal;1.0;A
2021;54783;2494;3691;Población municipal;17.0;A
2021;54783;2494;3689;Población municipal;7.0;A
2021;54783;2494;3690;Población municipal;10.0;A
2021;54783;2496;3691;Población municipal;3.0;A
2021;54783;2496;3690;Población municipal;3.0;A
2021;54783;2497;3691;Población municipal;54.0;A
2021;54783;2497;3689;Población municipal;24.0;A
2021;54783;2497;3690;Población municipal;30.0;A
2021;54783;2500;3691;Población municipal;45.0;A
2021;54783;2500;3689;Población municipal;19.0;A
2021;54783;2500;3690;Población municipal;26.0;A
2021;54783;2504;3691;Población municipal;193.0;A
2021;54783;2504;3689;Población municipal;71.0;A
2021;54783;2504;3690;Población municipal;122.0;A
2021;54783;2505;3691;Población municipal;45.0;A
2021;54783;2505;3689;Población municipal;22.0;A
2021;54783;2505;3690;Población municipal;23.0;A
2021;54783;2506;3691;Población municipal;37.0;A
2021;54783;2506;3689;Población municipal;16.0;A
2021;54783;2506;3690;Población municipal;21.0;A
2021;54783;2511;3691;Población municipal;3.0;A
2021;54783;2511;3689;Población municipal;2.0;A
2021;54783;2511;3690;Población municipal;1.0;A
2021;54783;2512;3691;Población municipal;1.0;A
2021;54783;2512;3690;Población municipal;1.0;A
2021;54783;2513;3691;Población municipal;1.0;A
2021;54783;2513;3690;Población municipal;1.0;A
2021;54783;2514;3691;Población municipal;1.0;A
2021;54783;2514;3690;Población municipal;1.0;A
2021;54783;2518;3691;Población municipal;1.0;A
2021;54783;2518;3690;Población municipal;1.0;A
2021;54783;2520;3691;Población municipal;32.0;A
2021;54783;2520;3689;Población municipal;12.0;A
2021;54783;2520;3690;Población municipal;20.0;A
2021;54783;2602;3691;Población municipal;1.0;A
2021;54783;2602;3690;Población municipal;1.0;A
2021;54783;2524;3691;Población municipal;4.0;A
2021;54783;2524;3689;Población municipal;2.0;A
2021;54783;2524;3690;Población municipal;2.0;A
2021;54783;2526;3691;Población municipal;3.0;A
2021;54783;2526;3689;Población municipal;1.0;A
2021;54783;2526;3690;Población municipal;2.0;A
2021;54783;2527;3691;Población municipal;3.0;A
2021;54783;2527;3689;Población municipal;1.0;A
2021;54783;2527;3690;Población municipal;2.0;A
2021;54783;2529;3691;Población municipal;6.0;A
2021;54783;2529;3689;Población municipal;2.0;A
2021;54783;2529;3690;Población municipal;4.0;A
2021;54783;2530;3691;Población municipal;1.0;A
2021;54783;2530;3690;Población municipal;1.0;A
2021;54783;2531;3691;Población municipal;62.0;A
2021;54783;2531;3689;Población municipal;28.0;A
2021;54783;2531;3690;Población municipal;34.0;A
2021;54783;2544;3691;Población municipal;11.0;A
2021;54783;2544;3689;Población municipal;5.0;A
2021;54783;2544;3690;Población municipal;6.0;A
2021;54783;2548;3691;Población municipal;137.0;A
2021;54783;2548;3689;Población municipal;61.0;A
2021;54783;2548;3690;Población municipal;76.0;A
2021;54783;2532;3691;Población municipal;15.0;A
2021;54783;2532;3689;Población municipal;5.0;A
2021;54783;2532;3690;Población municipal;10.0;A
2021;54783;2534;3691;Población municipal;1.0;A
2021;54783;2534;3689;Población municipal;1.0;A
2021;54783;2538;3691;Población municipal;3.0;A
2021;54783;2538;3690;Población municipal;3.0;A
2021;54783;2542;3691;Población municipal;18.0;A
2021;54783;2542;3689;Población municipal;6.0;A
2021;54783;2542;3690;Población municipal;12.0;A
