D_TERRITORIO_0;D_TEMPORAL_0;D_CNAE_O9_CRA_NEW_0;D_ESTADO_DATO_0;INDICATOR;OBS_VALUE;FREQ
3143;2010;273242;40123;Otros impuestos netos sobre la producción;5991.0;A
3143;2010;273243;40123;Otros impuestos netos sobre la producción;-668.0;A
3143;2010;273163;40123;Otros impuestos netos sobre la producción;-70042.0;A
3143;2010;273244;40123;Otros impuestos netos sobre la producción;-60912.0;A
3143;2010;273245;40123;Otros impuestos netos sobre la producción;-385.0;A
3143;2010;273246;40123;Otros impuestos netos sobre la producción;-8745.0;A
3143;2010;273164;40123;Otros impuestos netos sobre la producción;0.0;A
3143;2010;273247;40123;Otros impuestos netos sobre la producción;0.0;A
3143;2010;273260;40123;Otros impuestos netos sobre la producción;-650455.0;A
3143;2010;273261;40123;Otros impuestos netos sobre la producción;;A
3143;2010;273252;40123;Otros impuestos netos sobre la producción;;A
3143;2010;273258;40123;Otros impuestos netos sobre la producción;;A
3143;2009;273165;40123;Otros impuestos netos sobre la producción;-1823189.0;A
3143;2009;273129;40123;Otros impuestos netos sobre la producción;-1823189.0;A
3143;2009;273167;40123;Otros impuestos netos sobre la producción;-1824733.0;A
3143;2009;273168;40123;Otros impuestos netos sobre la producción;958.0;A
3143;2009;273169;40123;Otros impuestos netos sobre la producción;586.0;A
3143;2009;273166;40123;Otros impuestos netos sobre la producción;5634.0;A
3143;2009;273248;40123;Otros impuestos netos sobre la producción;-2904.0;A
3143;2009;273130;40123;Otros impuestos netos sobre la producción;97.0;A
3143;2009;273170;40123;Otros impuestos netos sobre la producción;97.0;A
3143;2009;273131;40123;Otros impuestos netos sobre la producción;2579.0;A
3143;2009;273171;40123;Otros impuestos netos sobre la producción;-249.0;A
3143;2009;273172;40123;Otros impuestos netos sobre la producción;-147.0;A
3143;2009;273173;40123;Otros impuestos netos sobre la producción;-159.0;A
3143;2009;273174;40123;Otros impuestos netos sobre la producción;823.0;A
3143;2009;273175;40123;Otros impuestos netos sobre la producción;459.0;A
3143;2009;273176;40123;Otros impuestos netos sobre la producción;-683.0;A
3143;2009;273177;40123;Otros impuestos netos sobre la producción;376.0;A
3143;2009;273178;40123;Otros impuestos netos sobre la producción;2159.0;A
3143;2009;273132;40123;Otros impuestos netos sobre la producción;-1601.0;A
3143;2009;273179;40123;Otros impuestos netos sobre la producción;-1601.0;A
3143;2009;273133;40123;Otros impuestos netos sobre la producción;-99.0;A
3143;2009;273180;40123;Otros impuestos netos sobre la producción;195.0;A
3143;2009;273181;40123;Otros impuestos netos sobre la producción;26.0;A
3143;2009;273182;40123;Otros impuestos netos sobre la producción;-320.0;A
3143;2009;273134;40123;Otros impuestos netos sobre la producción;8692.0;A
3143;2009;273183;40123;Otros impuestos netos sobre la producción;9923.0;A
3143;2009;273184;40123;Otros impuestos netos sobre la producción;-1231.0;A
3143;2009;273135;40123;Otros impuestos netos sobre la producción;223.0;A
3143;2009;273185;40123;Otros impuestos netos sobre la producción;223.0;A
3143;2009;273136;40123;Otros impuestos netos sobre la producción;847.0;A
3143;2009;273186;40123;Otros impuestos netos sobre la producción;-17.0;A
3143;2009;273189;40123;Otros impuestos netos sobre la producción;669.0;A
3143;2009;273188;40123;Otros impuestos netos sobre la producción;-12.0;A
3143;2009;273187;40123;Otros impuestos netos sobre la producción;207.0;A
3143;2009;273137;40123;Otros impuestos netos sobre la producción;-7326.0;A
3143;2009;273190;40123;Otros impuestos netos sobre la producción;-907.0;A
3143;2009;273191;40123;Otros impuestos netos sobre la producción;-6419.0;A
3143;2009;273138;40123;Otros impuestos netos sobre la producción;-348.0;A
3143;2009;273192;40123;Otros impuestos netos sobre la producción;-348.0;A
3143;2009;273139;40123;Otros impuestos netos sobre la producción;213.0;A
3143;2009;273193;40123;Otros impuestos netos sobre la producción;213.0;A
3143;2009;273140;40123;Otros impuestos netos sobre la producción;-582.0;A
3143;2009;273194;40123;Otros impuestos netos sobre la producción;-582.0;A
3143;2009;273141;40123;Otros impuestos netos sobre la producción;-541.0;A
3143;2009;273195;40123;Otros impuestos netos sobre la producción;-1062.0;A
3143;2009;273196;40123;Otros impuestos netos sobre la producción;-48.0;A
3143;2009;273197;40123;Otros impuestos netos sobre la producción;569.0;A
3143;2009;273142;40123;Otros impuestos netos sobre la producción;-4961.0;A
3143;2009;273198;40123;Otros impuestos netos sobre la producción;-1389.0;A
3143;2009;273199;40123;Otros impuestos netos sobre la producción;-585.0;A
3143;2009;273200;40123;Otros impuestos netos sobre la producción;-2987.0;A
3143;2009;273143;40123;Otros impuestos netos sobre la producción;8731.0;A
3143;2009;273201;40123;Otros impuestos netos sobre la producción;7679.0;A
3143;2009;273202;40123;Otros impuestos netos sobre la producción;1052.0;A
3143;2009;273144;40123;Otros impuestos netos sobre la producción;-290.0;A
3143;2009;273203;40123;Otros impuestos netos sobre la producción;305.0;A
3143;2009;273204;40123;Otros impuestos netos sobre la producción;-595.0;A
3143;2009;273249;40123;Otros impuestos netos sobre la producción;132834.0;A
3143;2009;273145;40123;Otros impuestos netos sobre la producción;132834.0;A
3143;2009;273205;40123;Otros impuestos netos sobre la producción;132834.0;A
3143;2009;273251;40123;Otros impuestos netos sobre la producción;930258.0;A
3143;2009;273250;40123;Otros impuestos netos sobre la producción;-22036.0;A
3143;2009;273146;40123;Otros impuestos netos sobre la producción;-35376.0;A
3143;2009;273206;40123;Otros impuestos netos sobre la producción;-5521.0;A
3143;2009;273207;40123;Otros impuestos netos sobre la producción;-7327.0;A
3143;2009;273208;40123;Otros impuestos netos sobre la producción;-22528.0;A
3143;2009;273147;40123;Otros impuestos netos sobre la producción;-678.0;A
3143;2009;273209;40123;Otros impuestos netos sobre la producción;3475.0;A
3143;2009;273210;40123;Otros impuestos netos sobre la producción;-6882.0;A
3143;2009;273211;40123;Otros impuestos netos sobre la producción;3705.0;A
3143;2009;273212;40123;Otros impuestos netos sobre la producción;-976.0;A
3143;2009;273148;40123;Otros impuestos netos sobre la producción;14018.0;A
3143;2009;273213;40123;Otros impuestos netos sobre la producción;1407.0;A
3143;2009;273214;40123;Otros impuestos netos sobre la producción;12611.0;A
3143;2009;273253;40123;Otros impuestos netos sobre la producción;7898.0;A
3143;2009;273149;40123;Otros impuestos netos sobre la producción;-309.0;A
3143;2009;273215;40123;Otros impuestos netos sobre la producción;-550.0;A
3143;2009;273216;40123;Otros impuestos netos sobre la producción;241.0;A
3143;2009;273150;40123;Otros impuestos netos sobre la producción;10037.0;A
3143;2009;273217;40123;Otros impuestos netos sobre la producción;10037.0;A
3143;2009;273151;40123;Otros impuestos netos sobre la producción;-1830.0;A
3143;2009;273218;40123;Otros impuestos netos sobre la producción;-1830.0;A
3143;2009;273254;40123;Otros impuestos netos sobre la producción;73150.0;A
3143;2009;273152;40123;Otros impuestos netos sobre la producción;73150.0;A
3143;2009;273219;40123;Otros impuestos netos sobre la producción;66352.0;A
3143;2009;273220;40123;Otros impuestos netos sobre la producción;5694.0;A
3143;2009;273221;40123;Otros impuestos netos sobre la producción;1104.0;A
3143;2009;273255;40123;Otros impuestos netos sobre la producción;910411.0;A
3143;2009;273153;40123;Otros impuestos netos sobre la producción;910411.0;A
3143;2009;273222;40123;Otros impuestos netos sobre la producción;910411.0;A
3143;2009;273256;40123;Otros impuestos netos sobre la producción;-8036.0;A
3143;2009;273154;40123;Otros impuestos netos sobre la producción;-3813.0;A
3143;2009;273223;40123;Otros impuestos netos sobre la producción;-2957.0;A
3143;2009;273224;40123;Otros impuestos netos sobre la producción;-856.0;A
3143;2009;273155;40123;Otros impuestos netos sobre la producción;2307.0;A
3143;2009;273225;40123;Otros impuestos netos sobre la producción;2307.0;A
3143;2009;273156;40123;Otros impuestos netos sobre la producción;148.0;A
3143;2009;273226;40123;Otros impuestos netos sobre la producción;-210.0;A
3143;2009;273227;40123;Otros impuestos netos sobre la producción;551.0;A
3143;2009;273228;40123;Otros impuestos netos sobre la producción;-193.0;A
3143;2009;273157;40123;Otros impuestos netos sobre la producción;-6678.0;A
3143;2009;273229;40123;Otros impuestos netos sobre la producción;1447.0;A
3143;2009;273230;40123;Otros impuestos netos sobre la producción;736.0;A
3143;2009;273231;40123;Otros impuestos netos sobre la producción;-2125.0;A
3143;2009;273232;40123;Otros impuestos netos sobre la producción;-173.0;A
3143;2009;273233;40123;Otros impuestos netos sobre la producción;-6459.0;A
3143;2009;273234;40123;Otros impuestos netos sobre la producción;-104.0;A
3143;2009;273257;40123;Otros impuestos netos sobre la producción;16240.0;A
3143;2009;273158;40123;Otros impuestos netos sobre la producción;14386.0;A
3143;2009;273235;40123;Otros impuestos netos sobre la producción;14386.0;A
3143;2009;273159;40123;Otros impuestos netos sobre la producción;20965.0;A
3143;2009;273236;40123;Otros impuestos netos sobre la producción;3617.0;A
3143;2009;273237;40123;Otros impuestos netos sobre la producción;17348.0;A
3143;2009;273160;40123;Otros impuestos netos sobre la producción;26578.0;A
3143;2009;273238;40123;Otros impuestos netos sobre la producción;7956.0;A
3143;2009;273239;40123;Otros impuestos netos sobre la producción;18622.0;A
3143;2009;273161;40123;Otros impuestos netos sobre la producción;-45689.0;A
3143;2009;273240;40123;Otros impuestos netos sobre la producción;-18413.0;A
3143;2009;273241;40123;Otros impuestos netos sobre la producción;-27276.0;A
3143;2009;273259;40123;Otros impuestos netos sobre la producción;-47369.0;A
3143;2009;273162;40123;Otros impuestos netos sobre la producción;-9719.0;A
3143;2009;273242;40123;Otros impuestos netos sobre la producción;-10413.0;A
3143;2009;273243;40123;Otros impuestos netos sobre la producción;694.0;A
3143;2009;273163;40123;Otros impuestos netos sobre la producción;-37650.0;A
3143;2009;273244;40123;Otros impuestos netos sobre la producción;-17518.0;A
3143;2009;273245;40123;Otros impuestos netos sobre la producción;-415.0;A
3143;2009;273246;40123;Otros impuestos netos sobre la producción;-19717.0;A
3143;2009;273164;40123;Otros impuestos netos sobre la producción;0.0;A
3143;2009;273247;40123;Otros impuestos netos sobre la producción;0.0;A
3143;2009;273260;40123;Otros impuestos netos sobre la producción;-754463.0;A
3143;2009;273261;40123;Otros impuestos netos sobre la producción;;A
3143;2009;273252;40123;Otros impuestos netos sobre la producción;;A
3143;2009;273258;40123;Otros impuestos netos sobre la producción;;A
3143;2021;273165;69512;Excedente de Explotación Bruto/Renta mixta;;A
3143;2021;273166;69512;Excedente de Explotación Bruto/Renta mixta;;A
3143;2021;273248;69512;Excedente de Explotación Bruto/Renta mixta;;A
3143;2021;273249;69512;Excedente de Explotación Bruto/Renta mixta;;A
3143;2021;273251;69512;Excedente de Explotación Bruto/Renta mixta;;A
3143;2021;273250;69512;Excedente de Explotación Bruto/Renta mixta;;A
3143;2021;273253;69512;Excedente de Explotación Bruto/Renta mixta;;A
3143;2021;273254;69512;Excedente de Explotación Bruto/Renta mixta;;A
3143;2021;273255;69512;Excedente de Explotación Bruto/Renta mixta;;A
3143;2021;273256;69512;Excedente de Explotación Bruto/Renta mixta;;A
3143;2021;273257;69512;Excedente de Explotación Bruto/Renta mixta;;A
3143;2021;273259;69512;Excedente de Explotación Bruto/Renta mixta;;A
3143;2021;273260;69512;Excedente de Explotación Bruto/Renta mixta;73528676;A
3143;2021;273261;69512;Excedente de Explotación Bruto/Renta mixta;;A
3143;2021;273252;69512;Excedente de Explotación Bruto/Renta mixta;;A
3143;2021;273258;69512;Excedente de Explotación Bruto/Renta mixta;;A
3143;2020;273165;40125;Excedente de Explotación Bruto/Renta mixta;;A
3143;2020;273166;40125;Excedente de Explotación Bruto/Renta mixta;;A
3143;2020;273248;40125;Excedente de Explotación Bruto/Renta mixta;;A
3143;2020;273249;40125;Excedente de Explotación Bruto/Renta mixta;;A
3143;2020;273251;40125;Excedente de Explotación Bruto/Renta mixta;;A
3143;2020;273250;40125;Excedente de Explotación Bruto/Renta mixta;;A
3143;2020;273253;40125;Excedente de Explotación Bruto/Renta mixta;;A
3143;2020;273254;40125;Excedente de Explotación Bruto/Renta mixta;;A
3143;2020;273255;40125;Excedente de Explotación Bruto/Renta mixta;;A
3143;2020;273256;40125;Excedente de Explotación Bruto/Renta mixta;;A
3143;2020;273257;40125;Excedente de Explotación Bruto/Renta mixta;;A
3143;2020;273259;40125;Excedente de Explotación Bruto/Renta mixta;;A
3143;2020;273260;40125;Excedente de Explotación Bruto/Renta mixta;68920100;A
3143;2020;273261;40125;Excedente de Explotación Bruto/Renta mixta;;A
3143;2020;273252;40125;Excedente de Explotación Bruto/Renta mixta;;A
3143;2020;273258;40125;Excedente de Explotación Bruto/Renta mixta;;A
3143;2019;273165;40124;Excedente de Explotación Bruto/Renta mixta;8599356.0;A
3143;2019;273129;40124;Excedente de Explotación Bruto/Renta mixta;8599356.0;A
3143;2019;273167;40124;Excedente de Explotación Bruto/Renta mixta;8513164.0;A
3143;2019;273168;40124;Excedente de Explotación Bruto/Renta mixta;31793.0;A
3143;2019;273169;40124;Excedente de Explotación Bruto/Renta mixta;54399.0;A
3143;2019;273166;40124;Excedente de Explotación Bruto/Renta mixta;9497128.0;A
3143;2019;273248;40124;Excedente de Explotación Bruto/Renta mixta;5488756.0;A
3143;2019;273130;40124;Excedente de Explotación Bruto/Renta mixta;317495.0;A
3143;2019;273170;40124;Excedente de Explotación Bruto/Renta mixta;317495.0;A
3143;2019;273131;40124;Excedente de Explotación Bruto/Renta mixta;1489512.0;A
3143;2019;273171;40124;Excedente de Explotación Bruto/Renta mixta;204527.0;A
3143;2019;273172;40124;Excedente de Explotación Bruto/Renta mixta;31765.0;A
3143;2019;273173;40124;Excedente de Explotación Bruto/Renta mixta;108543.0;A
3143;2019;273174;40124;Excedente de Explotación Bruto/Renta mixta;311836.0;A
3143;2019;273175;40124;Excedente de Explotación Bruto/Renta mixta;35431.0;A
3143;2019;273176;40124;Excedente de Explotación Bruto/Renta mixta;204361.0;A
3143;2019;273177;40124;Excedente de Explotación Bruto/Renta mixta;137918.0;A
3143;2019;273178;40124;Excedente de Explotación Bruto/Renta mixta;455131.0;A
3143;2019;273132;40124;Excedente de Explotación Bruto/Renta mixta;350326.0;A
3143;2019;273179;40124;Excedente de Explotación Bruto/Renta mixta;350326.0;A
3143;2019;273133;40124;Excedente de Explotación Bruto/Renta mixta;277687.0;A
3143;2019;273180;40124;Excedente de Explotación Bruto/Renta mixta;125445.0;A
3143;2019;273181;40124;Excedente de Explotación Bruto/Renta mixta;79373.0;A
3143;2019;273182;40124;Excedente de Explotación Bruto/Renta mixta;72869.0;A
3143;2019;273134;40124;Excedente de Explotación Bruto/Renta mixta;935119.0;A
3143;2019;273183;40124;Excedente de Explotación Bruto/Renta mixta;821835.0;A
3143;2019;273184;40124;Excedente de Explotación Bruto/Renta mixta;113284.0;A
3143;2019;273135;40124;Excedente de Explotación Bruto/Renta mixta;26284.0;A
3143;2019;273185;40124;Excedente de Explotación Bruto/Renta mixta;26284.0;A
3143;2019;273136;40124;Excedente de Explotación Bruto/Renta mixta;499214.0;A
3143;2019;273186;40124;Excedente de Explotación Bruto/Renta mixta;155464.0;A
3143;2019;273189;40124;Excedente de Explotación Bruto/Renta mixta;160241.0;A
3143;2019;273188;40124;Excedente de Explotación Bruto/Renta mixta;18983.0;A
3143;2019;273187;40124;Excedente de Explotación Bruto/Renta mixta;164526.0;A
3143;2019;273137;40124;Excedente de Explotación Bruto/Renta mixta;700933.0;A
3143;2019;273190;40124;Excedente de Explotación Bruto/Renta mixta;435838.0;A
3143;2019;273191;40124;Excedente de Explotación Bruto/Renta mixta;265095.0;A
3143;2019;273138;40124;Excedente de Explotación Bruto/Renta mixta;45009.0;A
3143;2019;273192;40124;Excedente de Explotación Bruto/Renta mixta;45009.0;A
3143;2019;273139;40124;Excedente de Explotación Bruto/Renta mixta;170890.0;A
3143;2019;273193;40124;Excedente de Explotación Bruto/Renta mixta;170890.0;A
3143;2019;273140;40124;Excedente de Explotación Bruto/Renta mixta;113132.0;A
3143;2019;273194;40124;Excedente de Explotación Bruto/Renta mixta;113132.0;A
3143;2019;273141;40124;Excedente de Explotación Bruto/Renta mixta;494694.0;A
3143;2019;273195;40124;Excedente de Explotación Bruto/Renta mixta;14058.0;A
3143;2019;273196;40124;Excedente de Explotación Bruto/Renta mixta;-13012.0;A
3143;2019;273197;40124;Excedente de Explotación Bruto/Renta mixta;493648.0;A
3143;2019;273142;40124;Excedente de Explotación Bruto/Renta mixta;385956.0;A
3143;2019;273198;40124;Excedente de Explotación Bruto/Renta mixta;92939.0;A
3143;2019;273199;40124;Excedente de Explotación Bruto/Renta mixta;84696.0;A
3143;2019;273200;40124;Excedente de Explotación Bruto/Renta mixta;208321.0;A
3143;2019;273143;40124;Excedente de Explotación Bruto/Renta mixta;3019984.0;A
3143;2019;273201;40124;Excedente de Explotación Bruto/Renta mixta;2899986.0;A
3143;2019;273202;40124;Excedente de Explotación Bruto/Renta mixta;119998.0;A
3143;2019;273144;40124;Excedente de Explotación Bruto/Renta mixta;670893.0;A
3143;2019;273203;40124;Excedente de Explotación Bruto/Renta mixta;401560.0;A
3143;2019;273204;40124;Excedente de Explotación Bruto/Renta mixta;269333.0;A
3143;2019;273249;40124;Excedente de Explotación Bruto/Renta mixta;5050019.0;A
3143;2019;273145;40124;Excedente de Explotación Bruto/Renta mixta;5050019.0;A
3143;2019;273205;40124;Excedente de Explotación Bruto/Renta mixta;5050019.0;A
3143;2019;273251;40124;Excedente de Explotación Bruto/Renta mixta;54484570;A
3143;2019;273250;40124;Excedente de Explotación Bruto/Renta mixta;19016200;A
3143;2019;273146;40124;Excedente de Explotación Bruto/Renta mixta;9234746.0;A
3143;2019;273206;40124;Excedente de Explotación Bruto/Renta mixta;1042334.0;A
3143;2019;273207;40124;Excedente de Explotación Bruto/Renta mixta;3854916.0;A
3143;2019;273208;40124;Excedente de Explotación Bruto/Renta mixta;4337496.0;A
3143;2019;273147;40124;Excedente de Explotación Bruto/Renta mixta;2970932.0;A
3143;2019;273209;40124;Excedente de Explotación Bruto/Renta mixta;1613267.0;A
3143;2019;273210;40124;Excedente de Explotación Bruto/Renta mixta;25165.0;A
3143;2019;273211;40124;Excedente de Explotación Bruto/Renta mixta;1373822.0;A
3143;2019;273212;40124;Excedente de Explotación Bruto/Renta mixta;-41322.0;A
3143;2019;273148;40124;Excedente de Explotación Bruto/Renta mixta;6810522.0;A
3143;2019;273213;40124;Excedente de Explotación Bruto/Renta mixta;1862057.0;A
3143;2019;273214;40124;Excedente de Explotación Bruto/Renta mixta;4948465.0;A
3143;2019;273253;40124;Excedente de Explotación Bruto/Renta mixta;999452.0;A
3143;2019;273149;40124;Excedente de Explotación Bruto/Renta mixta;136115.0;A
3143;2019;273215;40124;Excedente de Explotación Bruto/Renta mixta;81246.0;A
3143;2019;273216;40124;Excedente de Explotación Bruto/Renta mixta;54869.0;A
3143;2019;273150;40124;Excedente de Explotación Bruto/Renta mixta;758483.0;A
3143;2019;273217;40124;Excedente de Explotación Bruto/Renta mixta;758483.0;A
3143;2019;273151;40124;Excedente de Explotación Bruto/Renta mixta;104854.0;A
3143;2019;273218;40124;Excedente de Explotación Bruto/Renta mixta;104854.0;A
3143;2019;273254;40124;Excedente de Explotación Bruto/Renta mixta;2401455.0;A
3143;2019;273152;40124;Excedente de Explotación Bruto/Renta mixta;2401455.0;A
3143;2019;273219;40124;Excedente de Explotación Bruto/Renta mixta;1501568.0;A
3143;2019;273220;40124;Excedente de Explotación Bruto/Renta mixta;512201.0;A
3143;2019;273221;40124;Excedente de Explotación Bruto/Renta mixta;387686.0;A
3143;2019;273255;40124;Excedente de Explotación Bruto/Renta mixta;18745884;A
3143;2019;273153;40124;Excedente de Explotación Bruto/Renta mixta;18745884;A
3143;2019;273222;40124;Excedente de Explotación Bruto/Renta mixta;18745884;A
3143;2019;273256;40124;Excedente de Explotación Bruto/Renta mixta;3890679.0;A
3143;2019;273154;40124;Excedente de Explotación Bruto/Renta mixta;1972016.0;A
3143;2019;273223;40124;Excedente de Explotación Bruto/Renta mixta;1318252.0;A
3143;2019;273224;40124;Excedente de Explotación Bruto/Renta mixta;653764.0;A
3143;2019;273155;40124;Excedente de Explotación Bruto/Renta mixta;175887.0;A
3143;2019;273225;40124;Excedente de Explotación Bruto/Renta mixta;175887.0;A
3143;2019;273156;40124;Excedente de Explotación Bruto/Renta mixta;426722.0;A
3143;2019;273226;40124;Excedente de Explotación Bruto/Renta mixta;126021.0;A
3143;2019;273227;40124;Excedente de Explotación Bruto/Renta mixta;276232.0;A
3143;2019;273228;40124;Excedente de Explotación Bruto/Renta mixta;24469.0;A
3143;2019;273157;40124;Excedente de Explotación Bruto/Renta mixta;1316054.0;A
3143;2019;273229;40124;Excedente de Explotación Bruto/Renta mixta;619222.0;A
3143;2019;273230;40124;Excedente de Explotación Bruto/Renta mixta;-56828.0;A
3143;2019;273231;40124;Excedente de Explotación Bruto/Renta mixta;167220.0;A
3143;2019;273232;40124;Excedente de Explotación Bruto/Renta mixta;101334.0;A
3143;2019;273233;40124;Excedente de Explotación Bruto/Renta mixta;163778.0;A
3143;2019;273234;40124;Excedente de Explotación Bruto/Renta mixta;321328.0;A
3143;2019;273257;40124;Excedente de Explotación Bruto/Renta mixta;6388927.0;A
3143;2019;273158;40124;Excedente de Explotación Bruto/Renta mixta;2725271.0;A
3143;2019;273235;40124;Excedente de Explotación Bruto/Renta mixta;2725271.0;A
3143;2019;273159;40124;Excedente de Explotación Bruto/Renta mixta;1677185.0;A
3143;2019;273236;40124;Excedente de Explotación Bruto/Renta mixta;606759.0;A
3143;2019;273237;40124;Excedente de Explotación Bruto/Renta mixta;1070426.0;A
3143;2019;273160;40124;Excedente de Explotación Bruto/Renta mixta;1695271.0;A
3143;2019;273238;40124;Excedente de Explotación Bruto/Renta mixta;892123.0;A
3143;2019;273239;40124;Excedente de Explotación Bruto/Renta mixta;803148.0;A
3143;2019;273161;40124;Excedente de Explotación Bruto/Renta mixta;291200.0;A
3143;2019;273240;40124;Excedente de Explotación Bruto/Renta mixta;96215.0;A
3143;2019;273241;40124;Excedente de Explotación Bruto/Renta mixta;194985.0;A
3143;2019;273259;40124;Excedente de Explotación Bruto/Renta mixta;3041973.0;A
3143;2019;273162;40124;Excedente de Explotación Bruto/Renta mixta;1317157.0;A
3143;2019;273242;40124;Excedente de Explotación Bruto/Renta mixta;785844.0;A
3143;2019;273243;40124;Excedente de Explotación Bruto/Renta mixta;531313.0;A
3143;2019;273163;40124;Excedente de Explotación Bruto/Renta mixta;1724816.0;A
3143;2019;273244;40124;Excedente de Explotación Bruto/Renta mixta;530979.0;A
3143;2019;273245;40124;Excedente de Explotación Bruto/Renta mixta;125312.0;A
3143;2019;273246;40124;Excedente de Explotación Bruto/Renta mixta;1068525.0;A
3143;2019;273164;40124;Excedente de Explotación Bruto/Renta mixta;0.0;A
3143;2019;273247;40124;Excedente de Explotación Bruto/Renta mixta;0.0;A
3143;2019;273260;40124;Excedente de Explotación Bruto/Renta mixta;77631073;A
3143;2019;273261;40124;Excedente de Explotación Bruto/Renta mixta;;A
3143;2019;273252;40124;Excedente de Explotación Bruto/Renta mixta;;A
3143;2019;273258;40124;Excedente de Explotación Bruto/Renta mixta;;A
3143;2018;273165;40123;Excedente de Explotación Bruto/Renta mixta;9729085.0;A
3143;2018;273129;40123;Excedente de Explotación Bruto/Renta mixta;9729085.0;A
3143;2018;273167;40123;Excedente de Explotación Bruto/Renta mixta;9655036.0;A
3143;2018;273168;40123;Excedente de Explotación Bruto/Renta mixta;24761.0;A
3143;2018;273169;40123;Excedente de Explotación Bruto/Renta mixta;49288.0;A
3143;2018;273166;40123;Excedente de Explotación Bruto/Renta mixta;9538970.0;A
3143;2018;273248;40123;Excedente de Explotación Bruto/Renta mixta;5521256.0;A
3143;2018;273130;40123;Excedente de Explotación Bruto/Renta mixta;347544.0;A
3143;2018;273170;40123;Excedente de Explotación Bruto/Renta mixta;347544.0;A
3143;2018;273131;40123;Excedente de Explotación Bruto/Renta mixta;1361137.0;A
3143;2018;273171;40123;Excedente de Explotación Bruto/Renta mixta;192941.0;A
3143;2018;273172;40123;Excedente de Explotación Bruto/Renta mixta;33748.0;A
3143;2018;273173;40123;Excedente de Explotación Bruto/Renta mixta;108018.0;A
3143;2018;273174;40123;Excedente de Explotación Bruto/Renta mixta;262432.0;A
3143;2018;273175;40123;Excedente de Explotación Bruto/Renta mixta;37263.0;A
3143;2018;273176;40123;Excedente de Explotación Bruto/Renta mixta;194561.0;A
3143;2018;273177;40123;Excedente de Explotación Bruto/Renta mixta;97911.0;A
3143;2018;273178;40123;Excedente de Explotación Bruto/Renta mixta;434263.0;A
3143;2018;273132;40123;Excedente de Explotación Bruto/Renta mixta;346834.0;A
3143;2018;273179;40123;Excedente de Explotación Bruto/Renta mixta;346834.0;A
3143;2018;273133;40123;Excedente de Explotación Bruto/Renta mixta;235417.0;A
3143;2018;273180;40123;Excedente de Explotación Bruto/Renta mixta;106154.0;A
3143;2018;273181;40123;Excedente de Explotación Bruto/Renta mixta;61132.0;A
3143;2018;273182;40123;Excedente de Explotación Bruto/Renta mixta;68131.0;A
3143;2018;273134;40123;Excedente de Explotación Bruto/Renta mixta;1263045.0;A
3143;2018;273183;40123;Excedente de Explotación Bruto/Renta mixta;1166978.0;A
3143;2018;273184;40123;Excedente de Explotación Bruto/Renta mixta;96067.0;A
3143;2018;273135;40123;Excedente de Explotación Bruto/Renta mixta;27471.0;A
3143;2018;273185;40123;Excedente de Explotación Bruto/Renta mixta;27471.0;A
3143;2018;273136;40123;Excedente de Explotación Bruto/Renta mixta;378880.0;A
3143;2018;273186;40123;Excedente de Explotación Bruto/Renta mixta;131865.0;A
3143;2018;273189;40123;Excedente de Explotación Bruto/Renta mixta;86761.0;A
3143;2018;273188;40123;Excedente de Explotación Bruto/Renta mixta;16188.0;A
3143;2018;273187;40123;Excedente de Explotación Bruto/Renta mixta;144066.0;A
3143;2018;273137;40123;Excedente de Explotación Bruto/Renta mixta;929839.0;A
3143;2018;273190;40123;Excedente de Explotación Bruto/Renta mixta;644819.0;A
3143;2018;273191;40123;Excedente de Explotación Bruto/Renta mixta;285020.0;A
3143;2018;273138;40123;Excedente de Explotación Bruto/Renta mixta;38812.0;A
3143;2018;273192;40123;Excedente de Explotación Bruto/Renta mixta;38812.0;A
3143;2018;273139;40123;Excedente de Explotación Bruto/Renta mixta;153234.0;A
3143;2018;273193;40123;Excedente de Explotación Bruto/Renta mixta;153234.0;A
3143;2018;273140;40123;Excedente de Explotación Bruto/Renta mixta;86699.0;A
3143;2018;273194;40123;Excedente de Explotación Bruto/Renta mixta;86699.0;A
3143;2018;273141;40123;Excedente de Explotación Bruto/Renta mixta;402914.0;A
3143;2018;273195;40123;Excedente de Explotación Bruto/Renta mixta;9611.0;A
3143;2018;273196;40123;Excedente de Explotación Bruto/Renta mixta;-19912.0;A
3143;2018;273197;40123;Excedente de Explotación Bruto/Renta mixta;413215.0;A
3143;2018;273142;40123;Excedente de Explotación Bruto/Renta mixta;296974.0;A
3143;2018;273198;40123;Excedente de Explotación Bruto/Renta mixta;85502.0;A
3143;2018;273199;40123;Excedente de Explotación Bruto/Renta mixta;61813.0;A
3143;2018;273200;40123;Excedente de Explotación Bruto/Renta mixta;149659.0;A
3143;2018;273143;40123;Excedente de Explotación Bruto/Renta mixta;2943779.0;A
3143;2018;273201;40123;Excedente de Explotación Bruto/Renta mixta;2845717.0;A
3143;2018;273202;40123;Excedente de Explotación Bruto/Renta mixta;98062.0;A
3143;2018;273144;40123;Excedente de Explotación Bruto/Renta mixta;726391.0;A
3143;2018;273203;40123;Excedente de Explotación Bruto/Renta mixta;413695.0;A
3143;2018;273204;40123;Excedente de Explotación Bruto/Renta mixta;312696.0;A
3143;2018;273249;40123;Excedente de Explotación Bruto/Renta mixta;4410315.0;A
