D_TEMPORAL_0;D_TERRITORIO_0;D_SEXO_0;D_EDAD_0;INDICATOR;OBS_VALUE;FREQ
2015;2254;M;Y80-84;DEATHS;2.0;A
2015;2254;F;TOTAL;DEATHS;1.0;A
2015;2254;F;Y80-84;DEATHS;1.0;A
2015;2255;_T;TOTAL;DEATHS;1.0;A
2015;2255;_T;Y80-84;DEATHS;1.0;A
2015;2255;M;TOTAL;DEATHS;1.0;A
2015;2255;M;Y80-84;DEATHS;1.0;A
2015;2256;_T;TOTAL;DEATHS;25.0;A
2015;2256;_T;Y25-29;DEATHS;1.0;A
2015;2256;_T;Y40-44;DEATHS;1.0;A
2015;2256;_T;Y45-49;DEATHS;1.0;A
2015;2256;_T;Y65-69;DEATHS;1.0;A
2015;2256;_T;Y70-74;DEATHS;2.0;A
2015;2256;_T;Y75-79;DEATHS;4.0;A
2015;2256;_T;Y80-84;DEATHS;5.0;A
2015;2256;_T;Y85-89;DEATHS;6.0;A
2015;2256;_T;Y90-94;DEATHS;3.0;A
2015;2256;_T;Y95-99;DEATHS;1.0;A
2015;2256;M;TOTAL;DEATHS;18.0;A
2015;2256;M;Y40-44;DEATHS;1.0;A
2015;2256;M;Y45-49;DEATHS;1.0;A
2015;2256;M;Y70-74;DEATHS;2.0;A
2015;2256;M;Y75-79;DEATHS;3.0;A
2015;2256;M;Y80-84;DEATHS;4.0;A
2015;2256;M;Y85-89;DEATHS;5.0;A
2015;2256;M;Y90-94;DEATHS;2.0;A
2015;2256;F;TOTAL;DEATHS;7.0;A
2015;2256;F;Y25-29;DEATHS;1.0;A
2015;2256;F;Y65-69;DEATHS;1.0;A
2015;2256;F;Y75-79;DEATHS;1.0;A
2015;2256;F;Y80-84;DEATHS;1.0;A
2015;2256;F;Y85-89;DEATHS;1.0;A
2015;2256;F;Y90-94;DEATHS;1.0;A
2015;2256;F;Y95-99;DEATHS;1.0;A
2015;2257;_T;TOTAL;DEATHS;52.0;A
2015;2257;_T;Y45-49;DEATHS;1.0;A
2015;2257;_T;Y50-54;DEATHS;1.0;A
2015;2257;_T;Y55-59;DEATHS;1.0;A
2015;2257;_T;Y65-69;DEATHS;7.0;A
2015;2257;_T;Y70-74;DEATHS;10.0;A
2015;2257;_T;Y75-79;DEATHS;8.0;A
2015;2257;_T;Y80-84;DEATHS;6.0;A
2015;2257;_T;Y85-89;DEATHS;10.0;A
2015;2257;_T;Y90-94;DEATHS;5.0;A
2015;2257;_T;Y95-99;DEATHS;3.0;A
2015;2257;M;TOTAL;DEATHS;26.0;A
2015;2257;M;Y55-59;DEATHS;1.0;A
2015;2257;M;Y65-69;DEATHS;3.0;A
2015;2257;M;Y70-74;DEATHS;5.0;A
2015;2257;M;Y75-79;DEATHS;6.0;A
2015;2257;M;Y80-84;DEATHS;5.0;A
2015;2257;M;Y85-89;DEATHS;4.0;A
2015;2257;M;Y90-94;DEATHS;2.0;A
2015;2257;F;TOTAL;DEATHS;26.0;A
2015;2257;F;Y45-49;DEATHS;1.0;A
2015;2257;F;Y50-54;DEATHS;1.0;A
2015;2257;F;Y65-69;DEATHS;4.0;A
2015;2257;F;Y70-74;DEATHS;5.0;A
2015;2257;F;Y75-79;DEATHS;2.0;A
2015;2257;F;Y80-84;DEATHS;1.0;A
2015;2257;F;Y85-89;DEATHS;6.0;A
2015;2257;F;Y90-94;DEATHS;3.0;A
2015;2257;F;Y95-99;DEATHS;3.0;A
2015;2258;_T;TOTAL;DEATHS;10.0;A
2015;2258;_T;Y40-44;DEATHS;1.0;A
2015;2258;_T;Y65-69;DEATHS;2.0;A
2015;2258;_T;Y75-79;DEATHS;1.0;A
2015;2258;_T;Y80-84;DEATHS;1.0;A
2015;2258;_T;Y85-89;DEATHS;4.0;A
2015;2258;_T;Y90-94;DEATHS;1.0;A
2015;2258;M;TOTAL;DEATHS;6.0;A
2015;2258;M;Y40-44;DEATHS;1.0;A
2015;2258;M;Y65-69;DEATHS;2.0;A
2015;2258;M;Y75-79;DEATHS;1.0;A
2015;2258;M;Y85-89;DEATHS;2.0;A
2015;2258;F;TOTAL;DEATHS;4.0;A
2015;2258;F;Y80-84;DEATHS;1.0;A
2015;2258;F;Y85-89;DEATHS;2.0;A
2015;2258;F;Y90-94;DEATHS;1.0;A
2015;2259;_T;TOTAL;DEATHS;5.0;A
2015;2259;_T;Y80-84;DEATHS;3.0;A
2015;2259;_T;Y85-89;DEATHS;1.0;A
2015;2259;_T;Y90-94;DEATHS;1.0;A
2015;2259;M;TOTAL;DEATHS;4.0;A
2015;2259;M;Y80-84;DEATHS;3.0;A
2015;2259;M;Y85-89;DEATHS;1.0;A
2015;2259;F;TOTAL;DEATHS;1.0;A
2015;2259;F;Y90-94;DEATHS;1.0;A
2015;9563;_T;TOTAL;DEATHS;2.0;A
2015;9563;_T;Y50-54;DEATHS;1.0;A
2015;9563;_T;Y85-89;DEATHS;1.0;A
2015;9563;M;TOTAL;DEATHS;1.0;A
2015;9563;M;Y85-89;DEATHS;1.0;A
2015;9563;F;TOTAL;DEATHS;1.0;A
