OBS_STATUS;TERRITORIO;CAT_HOTELES;TEMPORAL;INDICATOR;OBS_VALUE;FREQ
A;ES611;264446;2018;GRAD_OCUP_PLAZ;44.9138328465736;A
A;ES611;264446;2017;GRAD_OCUP_PLAZ;44.28285541954029;A
A;ES611;264446;2016;GRAD_OCUP_PLAZ;42.47368086895968;A
A;ES611;264446;2015;GRAD_OCUP_PLAZ;44.81066177647601;A
A;ES611;264446;2014;GRAD_OCUP_PLAZ;43.26757387348379;A
A;ES611;264446;2013;GRAD_OCUP_PLAZ;47.068261277438815;A
A;ES611;264446;2012;GRAD_OCUP_PLAZ;43.27969372491908;A
A;ES611;264446;2011;GRAD_OCUP_PLAZ;45.97401341169365;A
A;ES611;264446;2010;GRAD_OCUP_PLAZ;45.36935508537616;A
A;ES611;264446;2009;GRAD_OCUP_PLAZ;48.42092949829975;A
A;ES611;264446;2008;GRAD_OCUP_PLAZ;54.950650218985665;A
A;ES611;62148;2020;GRAD_OCUP_PLAZ;25.314355346519218;A
A;ES611;62148;2019;GRAD_OCUP_PLAZ;35.32324813933057;A
A;ES611;62148;2018;GRAD_OCUP_PLAZ;35.75514237103718;A
A;ES611;62148;2017;GRAD_OCUP_PLAZ;33.65967554893282;A
A;ES611;62148;2016;GRAD_OCUP_PLAZ;31.154207026478737;A
A;ES611;62148;2015;GRAD_OCUP_PLAZ;28.71946980036503;A
A;ES611;62148;2014;GRAD_OCUP_PLAZ;27.886828696035245;A
A;ES611;62148;2013;GRAD_OCUP_PLAZ;27.008413771558047;A
A;ES611;62148;2012;GRAD_OCUP_PLAZ;24.499368784710352;A
A;ES611;62148;2011;GRAD_OCUP_PLAZ;25.778165324484515;A
A;ES611;62148;2010;GRAD_OCUP_PLAZ;26.494436467755282;A
A;ES611;62148;2009;GRAD_OCUP_PLAZ;30.537288355579662;A
A;ES611;62148;2008;GRAD_OCUP_PLAZ;33.07174141188449;A
A;ES611;62145;2020;GRAD_OCUP_PLAZ;21.240348375177597;A
A;ES611;62145;2019;GRAD_OCUP_PLAZ;27.259049335436;A
A;ES611;62145;2018;GRAD_OCUP_PLAZ;27.08532950820195;A
A;ES611;62145;2017;GRAD_OCUP_PLAZ;26.75548154304746;A
A;ES611;62145;2016;GRAD_OCUP_PLAZ;25.091575091608394;A
A;ES611;62145;2015;GRAD_OCUP_PLAZ;20.802705660123785;A
A;ES611;62145;2014;GRAD_OCUP_PLAZ;18.141499568580063;A
A;ES611;62145;2013;GRAD_OCUP_PLAZ;18.86634922330464;A
A;ES611;62145;2012;GRAD_OCUP_PLAZ;15.57882619047619;A
A;ES611;62145;2011;GRAD_OCUP_PLAZ;16.878508552190237;A
A;ES611;62145;2010;GRAD_OCUP_PLAZ;19.564571330877218;A
A;ES611;62145;2009;GRAD_OCUP_PLAZ;20.66080112657005;A
A;ES611;62145;2008;GRAD_OCUP_PLAZ;25.682592301894797;A
A;ES611;264450;2020;GRAD_OCUP_PLAZ;23.555004310376837;A
A;ES611;264450;2019;GRAD_OCUP_PLAZ;29.04167271369489;A
A;ES611;264450;2018;GRAD_OCUP_PLAZ;29.480213532375707;A
A;ES611;264450;2017;GRAD_OCUP_PLAZ;30.148948360076524;A
A;ES611;264450;2016;GRAD_OCUP_PLAZ;29.173016814070355;A
A;ES611;264450;2015;GRAD_OCUP_PLAZ;24.13150788489608;A
A;ES611;264450;2014;GRAD_OCUP_PLAZ;21.744232217211305;A
A;ES611;264450;2013;GRAD_OCUP_PLAZ;17.834112213053043;A
A;ES611;264450;2012;GRAD_OCUP_PLAZ;16.88883074984408;A
A;ES611;264450;2011;GRAD_OCUP_PLAZ;20.2012268718648;A
A;ES611;264450;2010;GRAD_OCUP_PLAZ;20.984722170975814;A
A;ES611;264450;2009;GRAD_OCUP_PLAZ;22.11494953551373;A
A;ES611;264450;2008;GRAD_OCUP_PLAZ;28.020413474450116;A
A;ES611;264449;2020;GRAD_OCUP_PLAZ;20.598278729353662;A
A;ES611;264449;2019;GRAD_OCUP_PLAZ;21.573724976251526;A
A;ES611;264449;2018;GRAD_OCUP_PLAZ;25.191228546728745;A
A;ES611;264449;2017;GRAD_OCUP_PLAZ;24.672484823002502;A
A;ES611;264449;2016;GRAD_OCUP_PLAZ;21.967479397615822;A
A;ES611;264449;2015;GRAD_OCUP_PLAZ;18.991755058585372;A
A;ES611;264449;2014;GRAD_OCUP_PLAZ;16.28680034240923;A
A;ES611;264449;2013;GRAD_OCUP_PLAZ;12.441469332549808;A
A;ES611;264449;2012;GRAD_OCUP_PLAZ;11.22519538442377;A
A;ES611;264449;2011;GRAD_OCUP_PLAZ;16.7511900494649;A
A;ES611;264449;2010;GRAD_OCUP_PLAZ;18.281709145721596;A
A;ES611;264449;2009;GRAD_OCUP_PLAZ;20.42377321417202;A
A;ES611;264449;2008;GRAD_OCUP_PLAZ;26.491910431159305;A
A;ES611;62149;2020;GRAD_OCUP_PLAZ;29.209592125099444;A
A;ES611;62149;2019;GRAD_OCUP_PLAZ;48.02455627521943;A
A;ES611;62149;2018;GRAD_OCUP_PLAZ;49.153794294487646;A
A;ES611;62149;2017;GRAD_OCUP_PLAZ;49.94560652486934;A
A;ES611;62149;2016;GRAD_OCUP_PLAZ;49.06236851554503;A
A;ES611;62149;2015;GRAD_OCUP_PLAZ;44.363628145527706;A
A;ES611;62149;2014;GRAD_OCUP_PLAZ;42.761571112933794;A
A;ES611;62149;2013;GRAD_OCUP_PLAZ;41.72615410595223;A
A;ES611;62149;2012;GRAD_OCUP_PLAZ;39.40125266070144;A
A;ES611;62149;2011;GRAD_OCUP_PLAZ;40.34209806507032;A
A;ES611;62149;2010;GRAD_OCUP_PLAZ;40.75159419319728;A
A;ES611;62149;2009;GRAD_OCUP_PLAZ;41.227722900175806;A
A;ES611;62149;2008;GRAD_OCUP_PLAZ;46.06750365584202;A
A;ES612;264447;2020;GRAD_OCUP_PLAZ;37.84019853679853;A
A;ES612;264447;2019;GRAD_OCUP_PLAZ;59.13321883612731;A
A;ES612;264447;2018;GRAD_OCUP_PLAZ;58.91386120710564;A
A;ES612;264447;2017;GRAD_OCUP_PLAZ;60.61694788131218;A
A;ES612;264447;2016;GRAD_OCUP_PLAZ;59.072684782399726;A
A;ES612;264447;2015;GRAD_OCUP_PLAZ;56.15484208788338;A
A;ES612;264447;2014;GRAD_OCUP_PLAZ;51.06478215011565;A
A;ES612;264447;2013;GRAD_OCUP_PLAZ;48.97382112689654;A
A;ES612;264447;2012;GRAD_OCUP_PLAZ;49.33686245797801;A
A;ES612;264447;2011;GRAD_OCUP_PLAZ;49.72330075819481;A
A;ES612;264447;2010;GRAD_OCUP_PLAZ;48.873293166863256;A
A;ES612;264447;2009;GRAD_OCUP_PLAZ;51.73199486883091;A
A;ES612;264447;2008;GRAD_OCUP_PLAZ;51.13843315337838;A
A;ES612;264446;2020;GRAD_OCUP_PLAZ;43.078350087115346;A
A;ES612;264446;2019;GRAD_OCUP_PLAZ;55.568589959566516;A
A;ES612;264446;2018;GRAD_OCUP_PLAZ;54.22414696903003;A
A;ES612;264446;2017;GRAD_OCUP_PLAZ;54.15582039622412;A
A;ES612;264446;2016;GRAD_OCUP_PLAZ;54.03159660804308;A
A;ES612;264446;2015;GRAD_OCUP_PLAZ;50.76944668722585;A
A;ES612;264446;2014;GRAD_OCUP_PLAZ;44.333762304309595;A
A;ES612;264446;2013;GRAD_OCUP_PLAZ;40.844676326871486;A
A;ES612;264446;2012;GRAD_OCUP_PLAZ;41.44443343208519;A
A;ES612;264446;2011;GRAD_OCUP_PLAZ;42.75345817137876;A
A;ES612;264446;2010;GRAD_OCUP_PLAZ;42.29735718932423;A
A;ES612;264446;2009;GRAD_OCUP_PLAZ;41.57022610333195;A
A;ES612;264446;2008;GRAD_OCUP_PLAZ;44.49646305771205;A
A;ES612;62148;2020;GRAD_OCUP_PLAZ;27.158175063434694;A
A;ES612;62148;2019;GRAD_OCUP_PLAZ;38.580155090626626;A
A;ES612;62148;2018;GRAD_OCUP_PLAZ;42.460742095650616;A
A;ES612;62148;2017;GRAD_OCUP_PLAZ;39.95837037191248;A
A;ES612;62148;2016;GRAD_OCUP_PLAZ;36.85309987258845;A
A;ES612;62148;2015;GRAD_OCUP_PLAZ;34.36206269941719;A
A;ES612;62148;2014;GRAD_OCUP_PLAZ;28.492553586889102;A
A;ES612;62148;2013;GRAD_OCUP_PLAZ;31.542046201991745;A
A;ES612;62148;2012;GRAD_OCUP_PLAZ;38.03280136056026;A
A;ES612;62148;2011;GRAD_OCUP_PLAZ;39.22203458366576;A
A;ES612;62148;2010;GRAD_OCUP_PLAZ;33.61558180396301;A
A;ES612;62148;2009;GRAD_OCUP_PLAZ;33.92808980203858;A
A;ES612;62148;2008;GRAD_OCUP_PLAZ;34.649598153633626;A
A;ES612;62145;2020;GRAD_OCUP_PLAZ;27.986805418391082;A
A;ES612;62145;2019;GRAD_OCUP_PLAZ;38.544438205074414;A
A;ES612;62145;2018;GRAD_OCUP_PLAZ;39.397409575457594;A
A;ES612;62145;2017;GRAD_OCUP_PLAZ;37.878697023486396;A
A;ES612;62145;2016;GRAD_OCUP_PLAZ;33.00044785463691;A
A;ES612;62145;2015;GRAD_OCUP_PLAZ;39.082651555669536;A
A;ES612;62145;2014;GRAD_OCUP_PLAZ;35.72171130916893;A
A;ES612;62145;2013;GRAD_OCUP_PLAZ;29.69454588832579;A
A;ES612;62145;2012;GRAD_OCUP_PLAZ;28.25197529133958;A
A;ES612;62145;2011;GRAD_OCUP_PLAZ;28.603191240837788;A
A;ES612;62145;2010;GRAD_OCUP_PLAZ;28.75491658440442;A
A;ES612;62145;2009;GRAD_OCUP_PLAZ;27.9850981611168;A
A;ES612;62145;2008;GRAD_OCUP_PLAZ;32.531170801559156;A
A;ES612;264450;2020;GRAD_OCUP_PLAZ;27.86763019933645;A
A;ES612;264450;2019;GRAD_OCUP_PLAZ;42.92515393693545;A
A;ES612;264450;2018;GRAD_OCUP_PLAZ;37.082073134327274;A
A;ES612;264450;2017;GRAD_OCUP_PLAZ;35.2765904445508;A
A;ES612;264450;2016;GRAD_OCUP_PLAZ;33.44491213383205;A
A;ES612;264450;2015;GRAD_OCUP_PLAZ;28.306971335847358;A
A;ES612;264450;2014;GRAD_OCUP_PLAZ;28.64885060193862;A
A;ES612;264450;2013;GRAD_OCUP_PLAZ;27.00711980282814;A
A;ES612;264450;2012;GRAD_OCUP_PLAZ;28.281893286361367;A
A;ES612;264450;2011;GRAD_OCUP_PLAZ;28.656147367386545;A
A;ES612;264450;2010;GRAD_OCUP_PLAZ;26.120364113930936;A
A;ES612;264450;2009;GRAD_OCUP_PLAZ;26.663617729936334;A
A;ES612;264450;2008;GRAD_OCUP_PLAZ;32.96512024185458;A
A;ES612;264449;2020;GRAD_OCUP_PLAZ;28.83865090569083;A
A;ES612;264449;2019;GRAD_OCUP_PLAZ;39.25129658915702;A
A;ES612;264449;2018;GRAD_OCUP_PLAZ;38.55297608037108;A
A;ES612;264449;2017;GRAD_OCUP_PLAZ;41.52303017495162;A
A;ES612;264449;2016;GRAD_OCUP_PLAZ;34.92500477533509;A
A;ES612;264449;2015;GRAD_OCUP_PLAZ;32.647585347572935;A
A;ES612;264449;2014;GRAD_OCUP_PLAZ;29.921093740558355;A
A;ES612;264449;2013;GRAD_OCUP_PLAZ;31.02200644674538;A
A;ES612;264449;2012;GRAD_OCUP_PLAZ;23.78198251666907;A
A;ES612;264449;2011;GRAD_OCUP_PLAZ;25.956428120073383;A
A;ES612;264449;2010;GRAD_OCUP_PLAZ;30.832279433132513;A
A;ES612;264449;2009;GRAD_OCUP_PLAZ;32.27534207339116;A
A;ES612;264449;2008;GRAD_OCUP_PLAZ;36.89507312843089;A
A;ES612;62149;2020;GRAD_OCUP_PLAZ;35.71490382734655;A
A;ES612;62149;2019;GRAD_OCUP_PLAZ;53.72168402492769;A
A;ES612;62149;2018;GRAD_OCUP_PLAZ;53.28142584882481;A
A;ES612;62149;2017;GRAD_OCUP_PLAZ;54.29490144261921;A
A;ES612;62149;2016;GRAD_OCUP_PLAZ;52.42142493421963;A
A;ES612;62149;2015;GRAD_OCUP_PLAZ;49.774846513388276;A
A;ES612;62149;2014;GRAD_OCUP_PLAZ;45.01190596583713;A
A;ES612;62149;2013;GRAD_OCUP_PLAZ;43.21678641208995;A
A;ES612;62149;2012;GRAD_OCUP_PLAZ;42.87196998028527;A
A;ES612;62149;2011;GRAD_OCUP_PLAZ;43.67033210589136;A
A;ES612;62149;2010;GRAD_OCUP_PLAZ;42.89073634753271;A
A;ES612;62149;2009;GRAD_OCUP_PLAZ;44.53119318602779;A
A;ES612;62149;2008;GRAD_OCUP_PLAZ;45.75951451475718;A
A;ES613;264447;2020;GRAD_OCUP_PLAZ;37.924509549793676;A
A;ES613;264447;2019;GRAD_OCUP_PLAZ;66.0471332992307;A
A;ES613;264447;2018;GRAD_OCUP_PLAZ;65.94653486240101;A
A;ES613;264447;2017;GRAD_OCUP_PLAZ;66.20484824239036;A
A;ES613;264447;2016;GRAD_OCUP_PLAZ;64.33564173100662;A
A;ES613;264447;2015;GRAD_OCUP_PLAZ;62.070561793515274;A
A;ES613;264447;2014;GRAD_OCUP_PLAZ;59.204154197740074;A
A;ES613;264447;2013;GRAD_OCUP_PLAZ;57.69618169873128;A
A;ES613;264447;2012;GRAD_OCUP_PLAZ;55.87761999305988;A
A;ES613;264447;2011;GRAD_OCUP_PLAZ;54.59682085987863;A
A;ES613;264447;2010;GRAD_OCUP_PLAZ;52.943555671415204;A
A;ES613;264447;2009;GRAD_OCUP_PLAZ;54.704405948396605;A
A;ES613;264447;2008;GRAD_OCUP_PLAZ;58.26605524987436;A
A;ES613;264446;2020;GRAD_OCUP_PLAZ;29.11479448416699;A
A;ES613;264446;2019;GRAD_OCUP_PLAZ;50.09788843295546;A
A;ES613;264446;2018;GRAD_OCUP_PLAZ;49.152897357290165;A
A;ES613;264446;2017;GRAD_OCUP_PLAZ;48.68747728251626;A
A;ES613;264446;2016;GRAD_OCUP_PLAZ;47.80818670202699;A
A;ES613;264446;2015;GRAD_OCUP_PLAZ;44.35254821792009;A
A;ES613;264446;2014;GRAD_OCUP_PLAZ;41.252457830743296;A
A;ES613;264446;2013;GRAD_OCUP_PLAZ;39.51728454584953;A
A;ES613;264446;2012;GRAD_OCUP_PLAZ;37.73887838561808;A
A;ES613;264446;2011;GRAD_OCUP_PLAZ;39.350056941462455;A
A;ES613;264446;2010;GRAD_OCUP_PLAZ;41.1071944518251;A
A;ES613;264446;2009;GRAD_OCUP_PLAZ;41.31951779289504;A
A;ES613;264446;2008;GRAD_OCUP_PLAZ;44.228866963417;A
A;ES613;62148;2020;GRAD_OCUP_PLAZ;23.525153714653978;A
A;ES613;62148;2019;GRAD_OCUP_PLAZ;42.14125513909708;A
A;ES613;62148;2018;GRAD_OCUP_PLAZ;41.975090788781316;A
A;ES613;62148;2017;GRAD_OCUP_PLAZ;41.449172885490626;A
A;ES613;62148;2016;GRAD_OCUP_PLAZ;37.535171419880655;A
A;ES613;62148;2015;GRAD_OCUP_PLAZ;35.33957735793768;A
A;ES613;62148;2014;GRAD_OCUP_PLAZ;32.65428023741916;A
A;ES613;62148;2013;GRAD_OCUP_PLAZ;32.075408733903544;A
A;ES613;62148;2012;GRAD_OCUP_PLAZ;30.39637530206235;A
A;ES613;62148;2011;GRAD_OCUP_PLAZ;32.69895875064285;A
A;ES613;62148;2010;GRAD_OCUP_PLAZ;31.178738625691423;A
A;ES613;62148;2009;GRAD_OCUP_PLAZ;30.3745173041606;A
A;ES613;62148;2008;GRAD_OCUP_PLAZ;36.870755199567036;A
A;ES613;62145;2020;GRAD_OCUP_PLAZ;26.296140679424436;A
A;ES613;62145;2019;GRAD_OCUP_PLAZ;43.78931936912745;A
A;ES613;62145;2018;GRAD_OCUP_PLAZ;38.31595909404871;A
A;ES613;62145;2017;GRAD_OCUP_PLAZ;37.56092589927717;A
A;ES613;62145;2016;GRAD_OCUP_PLAZ;38.65624383292878;A
A;ES613;62145;2015;GRAD_OCUP_PLAZ;38.01735264004564;A
A;ES613;62145;2014;GRAD_OCUP_PLAZ;33.47037782098252;A
A;ES613;62145;2013;GRAD_OCUP_PLAZ;30.15790814279853;A
A;ES613;62145;2012;GRAD_OCUP_PLAZ;32.79491712523436;A
A;ES613;62145;2011;GRAD_OCUP_PLAZ;34.60889035408917;A
A;ES613;62145;2010;GRAD_OCUP_PLAZ;30.87631472205952;A
A;ES613;62145;2009;GRAD_OCUP_PLAZ;31.643027567849305;A
A;ES613;62145;2008;GRAD_OCUP_PLAZ;38.90910746345454;A
A;ES613;264450;2020;GRAD_OCUP_PLAZ;17.031576850617192;A
A;ES613;264450;2019;GRAD_OCUP_PLAZ;30.305644693503655;A
A;ES613;264450;2018;GRAD_OCUP_PLAZ;28.795309627186267;A
A;ES613;264450;2017;GRAD_OCUP_PLAZ;29.14462646859308;A
A;ES613;264450;2016;GRAD_OCUP_PLAZ;30.456683240862787;A
A;ES613;264450;2015;GRAD_OCUP_PLAZ;30.339445829455983;A
A;ES613;264450;2014;GRAD_OCUP_PLAZ;28.58191824180222;A
A;ES613;264450;2013;GRAD_OCUP_PLAZ;26.604841618894174;A
A;ES613;264450;2012;GRAD_OCUP_PLAZ;26.070159187327896;A
A;ES613;264450;2011;GRAD_OCUP_PLAZ;31.13235179748434;A
A;ES613;264450;2010;GRAD_OCUP_PLAZ;28.67992935356272;A
A;ES613;264450;2009;GRAD_OCUP_PLAZ;29.169091547145538;A
A;ES613;264450;2008;GRAD_OCUP_PLAZ;35.25568820472645;A
A;ES613;264449;2020;GRAD_OCUP_PLAZ;17.850292885519988;A
A;ES613;264449;2019;GRAD_OCUP_PLAZ;20.836719111558878;A
A;ES613;264449;2018;GRAD_OCUP_PLAZ;19.19677027561304;A
A;ES613;264449;2017;GRAD_OCUP_PLAZ;25.916214655055953;A
A;ES613;264449;2016;GRAD_OCUP_PLAZ;25.974142740638424;A
A;ES613;264449;2015;GRAD_OCUP_PLAZ;30.26588849254344;A
A;ES613;264449;2014;GRAD_OCUP_PLAZ;32.03510620630433;A
A;ES613;264449;2013;GRAD_OCUP_PLAZ;20.10853603171179;A
A;ES613;264449;2012;GRAD_OCUP_PLAZ;24.885454605327688;A
A;ES613;264449;2011;GRAD_OCUP_PLAZ;31.16834161248257;A
A;ES613;264449;2010;GRAD_OCUP_PLAZ;22.20711936188023;A
A;ES613;264449;2009;GRAD_OCUP_PLAZ;22.061425589640542;A
A;ES613;264449;2008;GRAD_OCUP_PLAZ;35.82435669895141;A
A;ES613;62149;2020;GRAD_OCUP_PLAZ;28.15940614496113;A
A;ES613;62149;2019;GRAD_OCUP_PLAZ;48.88298183434584;A
A;ES613;62149;2018;GRAD_OCUP_PLAZ;47.898942896971256;A
A;ES613;62149;2017;GRAD_OCUP_PLAZ;48.10912636344593;A
A;ES613;62149;2016;GRAD_OCUP_PLAZ;47.04902966279868;A
A;ES613;62149;2015;GRAD_OCUP_PLAZ;45.69963966402418;A
A;ES613;62149;2014;GRAD_OCUP_PLAZ;43.021394974106705;A
A;ES613;62149;2013;GRAD_OCUP_PLAZ;39.93046836658782;A
A;ES613;62149;2012;GRAD_OCUP_PLAZ;39.44438967393096;A
A;ES613;62149;2011;GRAD_OCUP_PLAZ;40.88773378805855;A
A;ES613;62149;2010;GRAD_OCUP_PLAZ;38.61269505351112;A
A;ES613;62149;2009;GRAD_OCUP_PLAZ;38.51994085856493;A
A;ES613;62149;2008;GRAD_OCUP_PLAZ;44.34898490265044;A
A;ES614;264447;2020;GRAD_OCUP_PLAZ;36.975516554787525;A
A;ES614;264447;2019;GRAD_OCUP_PLAZ;63.21321278297912;A
A;ES614;264447;2018;GRAD_OCUP_PLAZ;60.52980435820465;A
A;ES614;264447;2017;GRAD_OCUP_PLAZ;60.79825993655929;A
A;ES614;264447;2016;GRAD_OCUP_PLAZ;58.29085404125046;A
A;ES614;264447;2015;GRAD_OCUP_PLAZ;57.471100121264335;A
A;ES614;264447;2014;GRAD_OCUP_PLAZ;54.497720972713104;A
A;ES614;264447;2013;GRAD_OCUP_PLAZ;51.254703660312764;A
A;ES614;264447;2012;GRAD_OCUP_PLAZ;51.24408515467403;A
A;ES614;264447;2011;GRAD_OCUP_PLAZ;53.09260379371096;A
A;ES614;264447;2010;GRAD_OCUP_PLAZ;48.53321303250808;A
A;ES614;264447;2009;GRAD_OCUP_PLAZ;48.00093112025689;A
A;ES614;264447;2008;GRAD_OCUP_PLAZ;53.79578517060159;A
A;ES614;264446;2020;GRAD_OCUP_PLAZ;36.84357514198615;A
A;ES614;264446;2019;GRAD_OCUP_PLAZ;61.28815276164305;A
A;ES614;264446;2018;GRAD_OCUP_PLAZ;57.077305360880594;A
A;ES614;264446;2017;GRAD_OCUP_PLAZ;56.56210931703917;A
A;ES614;264446;2016;GRAD_OCUP_PLAZ;52.03453070785917;A
A;ES614;264446;2015;GRAD_OCUP_PLAZ;52.07387618913222;A
A;ES614;264446;2014;GRAD_OCUP_PLAZ;53.76721454155465;A
A;ES614;264446;2013;GRAD_OCUP_PLAZ;53.800025178846674;A
A;ES614;264446;2012;GRAD_OCUP_PLAZ;48.418763183137635;A
A;ES614;264446;2011;GRAD_OCUP_PLAZ;48.69114261603943;A
A;ES614;264446;2010;GRAD_OCUP_PLAZ;49.326866087272315;A
A;ES614;264446;2009;GRAD_OCUP_PLAZ;50.03811978143162;A
A;ES614;264446;2008;GRAD_OCUP_PLAZ;54.56960957762836;A
A;ES614;62148;2020;GRAD_OCUP_PLAZ;26.233457213421072;A
A;ES614;62148;2019;GRAD_OCUP_PLAZ;35.28821477088831;A
A;ES614;62148;2018;GRAD_OCUP_PLAZ;38.49757506164962;A
A;ES614;62148;2017;GRAD_OCUP_PLAZ;38.532918140352805;A
A;ES614;62148;2016;GRAD_OCUP_PLAZ;36.20574048972929;A
A;ES614;62148;2015;GRAD_OCUP_PLAZ;33.146783354801315;A
A;ES614;62148;2014;GRAD_OCUP_PLAZ;31.95150637766632;A
A;ES614;62148;2013;GRAD_OCUP_PLAZ;31.82480651941731;A
A;ES614;62148;2012;GRAD_OCUP_PLAZ;35.58526673631331;A
A;ES614;62148;2011;GRAD_OCUP_PLAZ;39.27373096270492;A
A;ES614;62148;2010;GRAD_OCUP_PLAZ;37.35336448760682;A
A;ES614;62148;2009;GRAD_OCUP_PLAZ;34.07704267509457;A
A;ES614;62148;2008;GRAD_OCUP_PLAZ;36.153979330141404;A
A;ES614;62145;2020;GRAD_OCUP_PLAZ;21.049060923681324;A
A;ES614;62145;2019;GRAD_OCUP_PLAZ;40.84240642063673;A
A;ES614;62145;2018;GRAD_OCUP_PLAZ;44.37683270476761;A
A;ES614;62145;2017;GRAD_OCUP_PLAZ;41.56913986817684;A
A;ES614;62145;2016;GRAD_OCUP_PLAZ;39.73498684990845;A
A;ES614;62145;2015;GRAD_OCUP_PLAZ;36.96896348638525;A
A;ES614;62145;2014;GRAD_OCUP_PLAZ;26.152532674322863;A
A;ES614;62145;2013;GRAD_OCUP_PLAZ;26.735281024649293;A
A;ES614;62145;2012;GRAD_OCUP_PLAZ;26.664886956611962;A
A;ES614;62145;2011;GRAD_OCUP_PLAZ;30.063950962672408;A
A;ES614;62145;2010;GRAD_OCUP_PLAZ;31.95802780846994;A
A;ES614;62145;2009;GRAD_OCUP_PLAZ;34.78233005208372;A
A;ES614;62145;2008;GRAD_OCUP_PLAZ;39.133099610428864;A
A;ES614;264450;2020;GRAD_OCUP_PLAZ;27.10515164869632;A
A;ES614;264450;2019;GRAD_OCUP_PLAZ;38.15207133674357;A
A;ES614;264450;2018;GRAD_OCUP_PLAZ;35.215253553219775;A
A;ES614;264450;2017;GRAD_OCUP_PLAZ;34.23819869238745;A
A;ES614;264450;2016;GRAD_OCUP_PLAZ;35.55482548556623;A
A;ES614;264450;2015;GRAD_OCUP_PLAZ;39.08009332571207;A
A;ES614;264450;2014;GRAD_OCUP_PLAZ;39.24819335599387;A
A;ES614;264450;2013;GRAD_OCUP_PLAZ;39.95121254689835;A
A;ES614;264450;2012;GRAD_OCUP_PLAZ;26.54865540705154;A
A;ES614;264450;2011;GRAD_OCUP_PLAZ;23.069216556685745;A
A;ES614;264450;2010;GRAD_OCUP_PLAZ;25.53522998392107;A
A;ES614;264450;2009;GRAD_OCUP_PLAZ;30.587175561208237;A
A;ES614;264450;2008;GRAD_OCUP_PLAZ;45.027525601955425;A
A;ES614;264449;2020;GRAD_OCUP_PLAZ;19.614989797837392;A
A;ES614;264449;2019;GRAD_OCUP_PLAZ;40.411147369216046;A
A;ES614;264449;2018;GRAD_OCUP_PLAZ;37.82004395490151;A
A;ES614;264449;2017;GRAD_OCUP_PLAZ;33.48266556408841;A
A;ES614;264449;2016;GRAD_OCUP_PLAZ;36.596148197221055;A
A;ES614;264449;2015;GRAD_OCUP_PLAZ;30.065597789176497;A
A;ES614;264449;2014;GRAD_OCUP_PLAZ;29.21841392837395;A
A;ES614;264449;2013;GRAD_OCUP_PLAZ;26.450706890638468;A
A;ES614;264449;2012;GRAD_OCUP_PLAZ;20.990041414255078;A
A;ES614;264449;2011;GRAD_OCUP_PLAZ;23.24379619226527;A
A;ES614;264449;2010;GRAD_OCUP_PLAZ;21.340406279051027;A
A;ES614;264449;2009;GRAD_OCUP_PLAZ;22.004936459532374;A
A;ES614;264449;2008;GRAD_OCUP_PLAZ;29.503893813362197;A
A;ES614;62149;2020;GRAD_OCUP_PLAZ;32.46488148296418;A
A;ES614;62149;2019;GRAD_OCUP_PLAZ;55.307386992736035;A
A;ES614;62149;2018;GRAD_OCUP_PLAZ;53.03866568792844;A
A;ES614;62149;2017;GRAD_OCUP_PLAZ;52.20684637325265;A
A;ES614;62149;2016;GRAD_OCUP_PLAZ;49.945386301191014;A
A;ES614;62149;2015;GRAD_OCUP_PLAZ;48.688975817707224;A
A;ES614;62149;2014;GRAD_OCUP_PLAZ;46.68831841099086;A
A;ES614;62149;2013;GRAD_OCUP_PLAZ;45.44360803429314;A
A;ES614;62149;2012;GRAD_OCUP_PLAZ;43.05071280872648;A
A;ES614;62149;2011;GRAD_OCUP_PLAZ;44.10165006089319;A
A;ES614;62149;2010;GRAD_OCUP_PLAZ;42.55001190074259;A
A;ES614;62149;2009;GRAD_OCUP_PLAZ;42.28840899295972;A
A;ES614;62149;2008;GRAD_OCUP_PLAZ;48.13534843926136;A
A;ES615;264447;2020;GRAD_OCUP_PLAZ;45.16811885677221;A
A;ES615;264447;2019;GRAD_OCUP_PLAZ;59.457308448115356;A
A;ES615;264447;2018;GRAD_OCUP_PLAZ;56.922862551354314;A
A;ES615;264447;2017;GRAD_OCUP_PLAZ;56.41148023904654;A
A;ES615;264447;2016;GRAD_OCUP_PLAZ;54.01303513666401;A
A;ES615;264447;2015;GRAD_OCUP_PLAZ;52.90357705031696;A
A;ES615;264447;2014;GRAD_OCUP_PLAZ;49.80395418262402;A
A;ES615;264447;2013;GRAD_OCUP_PLAZ;49.50290060826222;A
A;ES615;264447;2012;GRAD_OCUP_PLAZ;47.49906699672099;A
A;ES615;264447;2011;GRAD_OCUP_PLAZ;53.405610970890066;A
A;ES615;264447;2010;GRAD_OCUP_PLAZ;57.18399183471571;A
A;ES615;264447;2009;GRAD_OCUP_PLAZ;55.347063501381875;A
A;ES615;264447;2008;GRAD_OCUP_PLAZ;55.479747792872715;A
A;ES615;264446;2020;GRAD_OCUP_PLAZ;35.4562354504465;A
A;ES615;264446;2019;GRAD_OCUP_PLAZ;48.45789258999045;A
A;ES615;264446;2018;GRAD_OCUP_PLAZ;43.418383223351526;A
A;ES615;264446;2017;GRAD_OCUP_PLAZ;43.22900435617211;A
A;ES615;264446;2016;GRAD_OCUP_PLAZ;43.34082338275033;A
