OBS_STATUS;PUNTOS_TURISTICOS;TEMPORAL;INDICATOR;OBS_VALUE;FREQ
A;55107;2018;GRAC_OCUP_PLAZ_FIN_SEMA;49.55069917967946;A
A;55107;2017;GRAC_OCUP_PLAZ_FIN_SEMA;47.65411928744878;A
A;55107;2016;GRAC_OCUP_PLAZ_FIN_SEMA;46.39157547080587;A
A;55107;2015;GRAC_OCUP_PLAZ_FIN_SEMA;50.17913257885103;A
A;55107;2014;GRAC_OCUP_PLAZ_FIN_SEMA;46.2854472255581;A
A;55107;2013;GRAC_OCUP_PLAZ_FIN_SEMA;44.671052922851324;A
A;55107;2012;GRAC_OCUP_PLAZ_FIN_SEMA;45.681318925745856;A
A;55107;2011;GRAC_OCUP_PLAZ_FIN_SEMA;46.23721963696342;A
A;55107;2010;GRAC_OCUP_PLAZ_FIN_SEMA;45.319425151375064;A
A;55107;2008;GRAC_OCUP_PLAZ_FIN_SEMA;38.324380998761534;A
A;55108;2020;GRAC_OCUP_PLAZ_FIN_SEMA;47.77999999997845;A
A;55108;2019;GRAC_OCUP_PLAZ_FIN_SEMA;55.97843342265163;A
A;55108;2018;GRAC_OCUP_PLAZ_FIN_SEMA;53.32813875929595;A
A;55108;2017;GRAC_OCUP_PLAZ_FIN_SEMA;53.580036321948555;A
A;55108;2016;GRAC_OCUP_PLAZ_FIN_SEMA;53.55168725103563;A
A;55108;2015;GRAC_OCUP_PLAZ_FIN_SEMA;47.74668050190226;A
A;55108;2014;GRAC_OCUP_PLAZ_FIN_SEMA;46.21732321746071;A
A;55108;2013;GRAC_OCUP_PLAZ_FIN_SEMA;41.844414575347464;A
A;55108;2011;GRAC_OCUP_PLAZ_FIN_SEMA;34.87142929208779;A
A;55108;2010;GRAC_OCUP_PLAZ_FIN_SEMA;36.58145138296732;A
A;55108;2009;GRAC_OCUP_PLAZ_FIN_SEMA;38.78930375700879;A
A;55108;2008;GRAC_OCUP_PLAZ_FIN_SEMA;32.142844305908206;A
A;70667;2020;GRAC_OCUP_PLAZ_FIN_SEMA;36.93185242595873;A
A;70667;2019;GRAC_OCUP_PLAZ_FIN_SEMA;61.364508336763485;A
A;70667;2018;GRAC_OCUP_PLAZ_FIN_SEMA;62.74118325618158;A
A;70667;2017;GRAC_OCUP_PLAZ_FIN_SEMA;62.43177824728036;A
A;70667;2016;GRAC_OCUP_PLAZ_FIN_SEMA;63.68289410757499;A
A;70667;2015;GRAC_OCUP_PLAZ_FIN_SEMA;57.838682615255586;A
A;70667;2014;GRAC_OCUP_PLAZ_FIN_SEMA;55.798079632959684;A
A;70667;2013;GRAC_OCUP_PLAZ_FIN_SEMA;53.394741705817424;A
A;70667;2012;GRAC_OCUP_PLAZ_FIN_SEMA;51.26337584476943;A
A;70667;2011;GRAC_OCUP_PLAZ_FIN_SEMA;49.08774305843087;A
A;70667;2010;GRAC_OCUP_PLAZ_FIN_SEMA;54.26099598279668;A
A;70667;2009;GRAC_OCUP_PLAZ_FIN_SEMA;52.81677009571302;A
A;70667;2008;GRAC_OCUP_PLAZ_FIN_SEMA;33.4807566669533;A
A;269774;2020;GRAC_OCUP_PLAZ_FIN_SEMA;25.219999999997746;A
A;269774;2019;GRAC_OCUP_PLAZ_FIN_SEMA;50.71623146517827;A
A;70669;2020;GRAC_OCUP_PLAZ_FIN_SEMA;42.27000000000037;A
A;70669;2019;GRAC_OCUP_PLAZ_FIN_SEMA;58.24816954630257;A
A;70669;2018;GRAC_OCUP_PLAZ_FIN_SEMA;58.750317999299426;A
A;70669;2017;GRAC_OCUP_PLAZ_FIN_SEMA;57.678517583981076;A
A;70669;2013;GRAC_OCUP_PLAZ_FIN_SEMA;37.50239323871474;A
A;70669;2012;GRAC_OCUP_PLAZ_FIN_SEMA;32.92413535172436;A
A;70669;2011;GRAC_OCUP_PLAZ_FIN_SEMA;28.716929368624772;A
A;70669;2010;GRAC_OCUP_PLAZ_FIN_SEMA;32.471226228157306;A
A;70669;2009;GRAC_OCUP_PLAZ_FIN_SEMA;35.33052819626663;A
A;70669;2008;GRAC_OCUP_PLAZ_FIN_SEMA;27.650687473910814;A
A;70670;2020;GRAC_OCUP_PLAZ_FIN_SEMA;27.507030123404014;A
A;70670;2019;GRAC_OCUP_PLAZ_FIN_SEMA;40.97024387297303;A
A;70670;2018;GRAC_OCUP_PLAZ_FIN_SEMA;40.27972700933976;A
A;70670;2017;GRAC_OCUP_PLAZ_FIN_SEMA;42.489319150285894;A
A;70670;2016;GRAC_OCUP_PLAZ_FIN_SEMA;32.052118204166014;A
A;70670;2015;GRAC_OCUP_PLAZ_FIN_SEMA;31.41787298249151;A
A;70670;2014;GRAC_OCUP_PLAZ_FIN_SEMA;31.658343377201515;A
A;70670;2013;GRAC_OCUP_PLAZ_FIN_SEMA;31.895713769036785;A
A;70670;2012;GRAC_OCUP_PLAZ_FIN_SEMA;21.72846207185512;A
A;70670;2011;GRAC_OCUP_PLAZ_FIN_SEMA;23.604153481847238;A
A;70670;2009;GRAC_OCUP_PLAZ_FIN_SEMA;22.70051179692393;A
A;70670;2008;GRAC_OCUP_PLAZ_FIN_SEMA;17.937401474298774;A
A;55109;2020;GRAC_OCUP_PLAZ_FIN_SEMA;60.08999999997002;A
A;55109;2019;GRAC_OCUP_PLAZ_FIN_SEMA;67.58416668354369;A
A;55109;2018;GRAC_OCUP_PLAZ_FIN_SEMA;66.92270100067789;A
A;55109;2017;GRAC_OCUP_PLAZ_FIN_SEMA;63.466304669897646;A
A;55109;2016;GRAC_OCUP_PLAZ_FIN_SEMA;61.41782174738655;A
A;55109;2015;GRAC_OCUP_PLAZ_FIN_SEMA;51.226622155068654;A
A;55109;2014;GRAC_OCUP_PLAZ_FIN_SEMA;49.72055311635024;A
A;55109;2013;GRAC_OCUP_PLAZ_FIN_SEMA;44.99271985026147;A
A;70671;2020;GRAC_OCUP_PLAZ_FIN_SEMA;50.38000000001021;A
A;70671;2019;GRAC_OCUP_PLAZ_FIN_SEMA;72.28476811763773;A
A;70671;2018;GRAC_OCUP_PLAZ_FIN_SEMA;66.63470344580456;A
A;70671;2017;GRAC_OCUP_PLAZ_FIN_SEMA;68.41934227752922;A
A;70671;2016;GRAC_OCUP_PLAZ_FIN_SEMA;66.32942664974793;A
A;70671;2015;GRAC_OCUP_PLAZ_FIN_SEMA;68.59211195048528;A
A;70671;2014;GRAC_OCUP_PLAZ_FIN_SEMA;59.35955929997865;A
A;70671;2013;GRAC_OCUP_PLAZ_FIN_SEMA;59.52228365038526;A
A;70671;2012;GRAC_OCUP_PLAZ_FIN_SEMA;59.39286476263251;A
A;70671;2011;GRAC_OCUP_PLAZ_FIN_SEMA;60.77166309763777;A
A;70671;2010;GRAC_OCUP_PLAZ_FIN_SEMA;62.380790453219305;A
A;70671;2008;GRAC_OCUP_PLAZ_FIN_SEMA;39.031493649154456;A
A;70672;2020;GRAC_OCUP_PLAZ_FIN_SEMA;48.69999999999952;A
A;70672;2019;GRAC_OCUP_PLAZ_FIN_SEMA;72.34359044816266;A
A;70672;2018;GRAC_OCUP_PLAZ_FIN_SEMA;71.77535166688418;A
A;70672;2017;GRAC_OCUP_PLAZ_FIN_SEMA;76.05944447077248;A
A;70672;2016;GRAC_OCUP_PLAZ_FIN_SEMA;67.95585832465493;A
A;70672;2015;GRAC_OCUP_PLAZ_FIN_SEMA;67.86420052902831;A
A;70672;2014;GRAC_OCUP_PLAZ_FIN_SEMA;64.96117325328348;A
A;70672;2013;GRAC_OCUP_PLAZ_FIN_SEMA;61.280564525451595;A
A;70672;2011;GRAC_OCUP_PLAZ_FIN_SEMA;60.86354352097769;A
A;70672;2010;GRAC_OCUP_PLAZ_FIN_SEMA;61.53115729716737;A
A;70672;2009;GRAC_OCUP_PLAZ_FIN_SEMA;65.10137315421036;A
A;70672;2008;GRAC_OCUP_PLAZ_FIN_SEMA;40.81928359367072;A
A;70673;2020;GRAC_OCUP_PLAZ_FIN_SEMA;42.36999999998362;A
A;70673;2019;GRAC_OCUP_PLAZ_FIN_SEMA;63.91649037225292;A
A;70673;2018;GRAC_OCUP_PLAZ_FIN_SEMA;62.5742971413385;A
A;70673;2017;GRAC_OCUP_PLAZ_FIN_SEMA;60.46625078218578;A
A;70673;2013;GRAC_OCUP_PLAZ_FIN_SEMA;52.81255051948373;A
A;55110;2020;GRAC_OCUP_PLAZ_FIN_SEMA;51.07999999998836;A
A;55110;2019;GRAC_OCUP_PLAZ_FIN_SEMA;64.99317612481053;A
A;55110;2018;GRAC_OCUP_PLAZ_FIN_SEMA;68.65062217417997;A
A;55110;2017;GRAC_OCUP_PLAZ_FIN_SEMA;73.04158118261373;A
A;55110;2016;GRAC_OCUP_PLAZ_FIN_SEMA;68.32414810063321;A
A;55110;2015;GRAC_OCUP_PLAZ_FIN_SEMA;61.60597520833393;A
A;55110;2014;GRAC_OCUP_PLAZ_FIN_SEMA;56.830930285228874;A
A;55110;2013;GRAC_OCUP_PLAZ_FIN_SEMA;55.23545779125646;A
A;70674;2020;GRAC_OCUP_PLAZ_FIN_SEMA;39.10000000000587;A
A;70674;2019;GRAC_OCUP_PLAZ_FIN_SEMA;63.45572056677296;A
A;70674;2018;GRAC_OCUP_PLAZ_FIN_SEMA;62.20437634400395;A
A;70674;2017;GRAC_OCUP_PLAZ_FIN_SEMA;63.75939651459383;A
A;70674;2016;GRAC_OCUP_PLAZ_FIN_SEMA;59.55267371113362;A
A;70674;2015;GRAC_OCUP_PLAZ_FIN_SEMA;59.65893620646618;A
A;70674;2014;GRAC_OCUP_PLAZ_FIN_SEMA;55.12427785912922;A
A;70674;2013;GRAC_OCUP_PLAZ_FIN_SEMA;54.23064468093972;A
A;70674;2012;GRAC_OCUP_PLAZ_FIN_SEMA;51.207045430627936;A
A;70674;2011;GRAC_OCUP_PLAZ_FIN_SEMA;48.9770875116769;A
A;70674;2010;GRAC_OCUP_PLAZ_FIN_SEMA;50.89509677920432;A
A;70674;2009;GRAC_OCUP_PLAZ_FIN_SEMA;48.75414075308915;A
A;70674;2008;GRAC_OCUP_PLAZ_FIN_SEMA;27.13720736744071;A
A;70675;2020;GRAC_OCUP_PLAZ_FIN_SEMA;46.79999999999547;A
A;70675;2019;GRAC_OCUP_PLAZ_FIN_SEMA;60.19443227273618;A
A;70675;2018;GRAC_OCUP_PLAZ_FIN_SEMA;57.94299314494704;A
A;70675;2017;GRAC_OCUP_PLAZ_FIN_SEMA;58.938338542746116;A
A;70675;2016;GRAC_OCUP_PLAZ_FIN_SEMA;60.48921405904109;A
A;70675;2015;GRAC_OCUP_PLAZ_FIN_SEMA;55.43660283825214;A
A;70675;2014;GRAC_OCUP_PLAZ_FIN_SEMA;53.053263659203445;A
A;70675;2013;GRAC_OCUP_PLAZ_FIN_SEMA;52.13693594068586;A
A;70675;2012;GRAC_OCUP_PLAZ_FIN_SEMA;56.65476885535643;A
A;70675;2011;GRAC_OCUP_PLAZ_FIN_SEMA;58.26715351880006;A
A;70675;2010;GRAC_OCUP_PLAZ_FIN_SEMA;57.08568093594872;A
A;70675;2009;GRAC_OCUP_PLAZ_FIN_SEMA;53.646271249872676;A
A;70675;2008;GRAC_OCUP_PLAZ_FIN_SEMA;32.24059399413931;A
A;278910;2020;GRAC_OCUP_PLAZ_FIN_SEMA;44.169999999995;A
A;278910;2019;GRAC_OCUP_PLAZ_FIN_SEMA;59.491343757464826;A
A;278911;2020;GRAC_OCUP_PLAZ_FIN_SEMA;66.76507223091926;A
A;278911;2019;GRAC_OCUP_PLAZ_FIN_SEMA;81.09987447397988;A
A;278911;2018;GRAC_OCUP_PLAZ_FIN_SEMA;71.20784991705364;A
A;55111;2020;GRAC_OCUP_PLAZ_FIN_SEMA;50.460000000009444;A
A;55111;2019;GRAC_OCUP_PLAZ_FIN_SEMA;57.866373020610496;A
A;55111;2018;GRAC_OCUP_PLAZ_FIN_SEMA;56.7667203612347;A
A;55111;2017;GRAC_OCUP_PLAZ_FIN_SEMA;53.488621413760626;A
A;55111;2016;GRAC_OCUP_PLAZ_FIN_SEMA;55.1294419070816;A
A;55111;2015;GRAC_OCUP_PLAZ_FIN_SEMA;50.88403061445416;A
A;55111;2014;GRAC_OCUP_PLAZ_FIN_SEMA;47.9598047840586;A
A;55111;2013;GRAC_OCUP_PLAZ_FIN_SEMA;50.14081431064647;A
A;55111;2011;GRAC_OCUP_PLAZ_FIN_SEMA;53.41774202853206;A
A;55111;2010;GRAC_OCUP_PLAZ_FIN_SEMA;52.98233747643421;A
A;55111;2009;GRAC_OCUP_PLAZ_FIN_SEMA;56.37706795813339;A
A;55112;2019;GRAC_OCUP_PLAZ_FIN_SEMA;57.35274528143075;A
A;838202;2020;GRAC_OCUP_PLAZ_FIN_SEMA;34.52999999998469;A
A;55113;2020;GRAC_OCUP_PLAZ_FIN_SEMA;46.00405268228241;A
A;55113;2019;GRAC_OCUP_PLAZ_FIN_SEMA;74.21624420662202;A
A;55113;2018;GRAC_OCUP_PLAZ_FIN_SEMA;72.44465124894874;A
A;55113;2017;GRAC_OCUP_PLAZ_FIN_SEMA;72.8076172840562;A
A;55113;2016;GRAC_OCUP_PLAZ_FIN_SEMA;71.77589403502837;A
A;55113;2015;GRAC_OCUP_PLAZ_FIN_SEMA;72.7352486100283;A
A;55113;2014;GRAC_OCUP_PLAZ_FIN_SEMA;70.27819292819736;A
A;55113;2013;GRAC_OCUP_PLAZ_FIN_SEMA;65.97815743522898;A
A;55113;2012;GRAC_OCUP_PLAZ_FIN_SEMA;62.10106374781498;A
A;55113;2011;GRAC_OCUP_PLAZ_FIN_SEMA;63.80487692351099;A
A;55113;2010;GRAC_OCUP_PLAZ_FIN_SEMA;63.01397061791282;A
A;55113;2009;GRAC_OCUP_PLAZ_FIN_SEMA;65.00871359059563;A
A;55113;2008;GRAC_OCUP_PLAZ_FIN_SEMA;38.570296649145966;A
A;55114;2020;GRAC_OCUP_PLAZ_FIN_SEMA;47.358771392810894;A
A;55114;2019;GRAC_OCUP_PLAZ_FIN_SEMA;65.2567239050758;A
A;55114;2018;GRAC_OCUP_PLAZ_FIN_SEMA;66.76005438186537;A
A;55114;2017;GRAC_OCUP_PLAZ_FIN_SEMA;65.77010842415221;A
A;55114;2016;GRAC_OCUP_PLAZ_FIN_SEMA;64.52242228335639;A
A;55114;2015;GRAC_OCUP_PLAZ_FIN_SEMA;63.85712558622305;A
A;55114;2014;GRAC_OCUP_PLAZ_FIN_SEMA;61.31706323743814;A
A;55114;2013;GRAC_OCUP_PLAZ_FIN_SEMA;57.94463821118225;A
A;55114;2011;GRAC_OCUP_PLAZ_FIN_SEMA;55.99961475430484;A
A;55114;2010;GRAC_OCUP_PLAZ_FIN_SEMA;62.41450521732592;A
A;55114;2009;GRAC_OCUP_PLAZ_FIN_SEMA;55.85050902139706;A
A;55114;2008;GRAC_OCUP_PLAZ_FIN_SEMA;44.36397231357349;A
A;55115;2020;GRAC_OCUP_PLAZ_FIN_SEMA;49.77999999999823;A
A;55115;2019;GRAC_OCUP_PLAZ_FIN_SEMA;76.25123100415951;A
A;55115;2018;GRAC_OCUP_PLAZ_FIN_SEMA;74.64537112396796;A
A;55115;2017;GRAC_OCUP_PLAZ_FIN_SEMA;75.18009923985034;A
A;55115;2016;GRAC_OCUP_PLAZ_FIN_SEMA;74.93281775175747;A
A;55115;2015;GRAC_OCUP_PLAZ_FIN_SEMA;73.62034954168831;A
A;55115;2014;GRAC_OCUP_PLAZ_FIN_SEMA;72.487650704601;A
A;55115;2013;GRAC_OCUP_PLAZ_FIN_SEMA;69.78120577100205;A
A;55115;2012;GRAC_OCUP_PLAZ_FIN_SEMA;67.58725265646983;A
A;55115;2011;GRAC_OCUP_PLAZ_FIN_SEMA;69.03842858807963;A
A;55115;2010;GRAC_OCUP_PLAZ_FIN_SEMA;66.50300695071019;A
A;55115;2009;GRAC_OCUP_PLAZ_FIN_SEMA;66.3529965284406;A
A;55115;2008;GRAC_OCUP_PLAZ_FIN_SEMA;40.51170539661368;A
A;70676;2020;GRAC_OCUP_PLAZ_FIN_SEMA;55.51999999997713;A
A;70676;2019;GRAC_OCUP_PLAZ_FIN_SEMA;65.0527166590956;A
A;70676;2018;GRAC_OCUP_PLAZ_FIN_SEMA;64.9006061332854;A
A;70676;2017;GRAC_OCUP_PLAZ_FIN_SEMA;68.61062216738227;A
A;70676;2014;GRAC_OCUP_PLAZ_FIN_SEMA;62.835407151647544;A
A;70676;2013;GRAC_OCUP_PLAZ_FIN_SEMA;60.396496327095704;A
A;70676;2012;GRAC_OCUP_PLAZ_FIN_SEMA;53.32730279713258;A
A;70676;2011;GRAC_OCUP_PLAZ_FIN_SEMA;61.06966577416831;A
A;70676;2010;GRAC_OCUP_PLAZ_FIN_SEMA;63.93829651096691;A
A;70677;2020;GRAC_OCUP_PLAZ_FIN_SEMA;46.24749724875173;A
A;70677;2019;GRAC_OCUP_PLAZ_FIN_SEMA;55.48841438515243;A
A;70677;2018;GRAC_OCUP_PLAZ_FIN_SEMA;59.19425599484647;A
A;70677;2017;GRAC_OCUP_PLAZ_FIN_SEMA;51.54357901996321;A
A;70677;2016;GRAC_OCUP_PLAZ_FIN_SEMA;59.87430681307834;A
A;70677;2015;GRAC_OCUP_PLAZ_FIN_SEMA;59.48371790042232;A
A;70677;2013;GRAC_OCUP_PLAZ_FIN_SEMA;56.01059829526604;A
A;70678;2019;GRAC_OCUP_PLAZ_FIN_SEMA;66.11499072705925;A
A;282055;2020;GRAC_OCUP_PLAZ_FIN_SEMA;45.497732461066406;A
A;282055;2019;GRAC_OCUP_PLAZ_FIN_SEMA;61.89773778168926;A
A;70679;2020;GRAC_OCUP_PLAZ_FIN_SEMA;46.669999999988065;A
A;70679;2019;GRAC_OCUP_PLAZ_FIN_SEMA;64.94244576289752;A
A;70679;2012;GRAC_OCUP_PLAZ_FIN_SEMA;40.12847124114437;A
A;70679;2009;GRAC_OCUP_PLAZ_FIN_SEMA;36.63310366645036;A
A;70679;2008;GRAC_OCUP_PLAZ_FIN_SEMA;21.7080478978125;A
A;55117;2019;GRAC_OCUP_PLAZ_FIN_SEMA;75.00677713799564;A
A;70680;2020;GRAC_OCUP_PLAZ_FIN_SEMA;26.650144869568976;A
A;302612;2019;GRAC_OCUP_PLAZ_FIN_SEMA;69.9116246887969;A
A;269776;2019;GRAC_OCUP_PLAZ_FIN_SEMA;54.380759089620625;A
A;278109;2020;GRAC_OCUP_PLAZ_FIN_SEMA;47.17890318792018;A
A;278109;2019;GRAC_OCUP_PLAZ_FIN_SEMA;66.34362509297178;A
A;70681;2020;GRAC_OCUP_PLAZ_FIN_SEMA;51.77999999998603;A
A;70681;2019;GRAC_OCUP_PLAZ_FIN_SEMA;55.38171015663072;A
A;70681;2018;GRAC_OCUP_PLAZ_FIN_SEMA;56.40363871070894;A
A;70681;2017;GRAC_OCUP_PLAZ_FIN_SEMA;53.5528971284013;A
A;70681;2016;GRAC_OCUP_PLAZ_FIN_SEMA;48.039790938808316;A
A;70681;2015;GRAC_OCUP_PLAZ_FIN_SEMA;38.94465444492663;A
A;70681;2014;GRAC_OCUP_PLAZ_FIN_SEMA;41.196460107470706;A
A;70681;2013;GRAC_OCUP_PLAZ_FIN_SEMA;39.733616819745905;A
A;70681;2012;GRAC_OCUP_PLAZ_FIN_SEMA;42.512241388156895;A
A;70681;2011;GRAC_OCUP_PLAZ_FIN_SEMA;39.20994985338431;A
A;70681;2010;GRAC_OCUP_PLAZ_FIN_SEMA;40.077585524755904;A
A;269777;2020;GRAC_OCUP_PLAZ_FIN_SEMA;43.152334127048434;A
A;269777;2019;GRAC_OCUP_PLAZ_FIN_SEMA;44.982541388367174;A
A;70682;2020;GRAC_OCUP_PLAZ_FIN_SEMA;36.039999999994464;A
A;70682;2019;GRAC_OCUP_PLAZ_FIN_SEMA;68.06338757313682;A
A;70682;2012;GRAC_OCUP_PLAZ_FIN_SEMA;52.546665016066605;A
A;70682;2010;GRAC_OCUP_PLAZ_FIN_SEMA;48.856776532102025;A
A;70682;2009;GRAC_OCUP_PLAZ_FIN_SEMA;50.80198044293877;A
A;70682;2008;GRAC_OCUP_PLAZ_FIN_SEMA;33.174791607547554;A
A;70683;2020;GRAC_OCUP_PLAZ_FIN_SEMA;41.61243791747615;A
A;70683;2019;GRAC_OCUP_PLAZ_FIN_SEMA;59.70498790754066;A
A;70683;2018;GRAC_OCUP_PLAZ_FIN_SEMA;57.612368052742994;A
A;70683;2017;GRAC_OCUP_PLAZ_FIN_SEMA;57.813306475205415;A
A;70683;2016;GRAC_OCUP_PLAZ_FIN_SEMA;54.54278878633728;A
A;70683;2015;GRAC_OCUP_PLAZ_FIN_SEMA;54.064409918967904;A
A;70683;2014;GRAC_OCUP_PLAZ_FIN_SEMA;53.447423733597574;A
A;70683;2013;GRAC_OCUP_PLAZ_FIN_SEMA;50.46128124204785;A
A;70683;2012;GRAC_OCUP_PLAZ_FIN_SEMA;39.2122031472501;A
A;70684;2020;GRAC_OCUP_PLAZ_FIN_SEMA;35.06000000001083;A
A;70684;2019;GRAC_OCUP_PLAZ_FIN_SEMA;65.81897449341038;A
A;70684;2018;GRAC_OCUP_PLAZ_FIN_SEMA;60.17824892679171;A
A;70684;2014;GRAC_OCUP_PLAZ_FIN_SEMA;52.76807533317194;A
A;70684;2013;GRAC_OCUP_PLAZ_FIN_SEMA;51.14502986201669;A
A;70684;2012;GRAC_OCUP_PLAZ_FIN_SEMA;46.371024430416846;A
A;70685;2020;GRAC_OCUP_PLAZ_FIN_SEMA;43.59999999999641;A
A;70685;2019;GRAC_OCUP_PLAZ_FIN_SEMA;77.65605625243138;A
A;70685;2018;GRAC_OCUP_PLAZ_FIN_SEMA;70.91180327637456;A
A;70685;2017;GRAC_OCUP_PLAZ_FIN_SEMA;73.51316809496102;A
A;70685;2016;GRAC_OCUP_PLAZ_FIN_SEMA;72.33094373399153;A
A;70685;2015;GRAC_OCUP_PLAZ_FIN_SEMA;66.83986501309462;A
A;70685;2014;GRAC_OCUP_PLAZ_FIN_SEMA;65.41365739873501;A
A;70685;2013;GRAC_OCUP_PLAZ_FIN_SEMA;67.37980243590053;A
A;70685;2011;GRAC_OCUP_PLAZ_FIN_SEMA;70.80586824369578;A
A;70685;2010;GRAC_OCUP_PLAZ_FIN_SEMA;64.48337151924397;A
A;70685;2009;GRAC_OCUP_PLAZ_FIN_SEMA;61.38664173010561;A
A;70685;2008;GRAC_OCUP_PLAZ_FIN_SEMA;44.14908757732744;A
A;70686;2020;GRAC_OCUP_PLAZ_FIN_SEMA;33.39000000000382;A
A;70686;2019;GRAC_OCUP_PLAZ_FIN_SEMA;66.06247484400554;A
A;70686;2018;GRAC_OCUP_PLAZ_FIN_SEMA;70.46546788028733;A
A;70686;2017;GRAC_OCUP_PLAZ_FIN_SEMA;74.35666421231913;A
A;70686;2016;GRAC_OCUP_PLAZ_FIN_SEMA;68.90283437146859;A
A;70686;2015;GRAC_OCUP_PLAZ_FIN_SEMA;65.98437752403109;A
A;70686;2014;GRAC_OCUP_PLAZ_FIN_SEMA;57.922413562707554;A
A;70686;2013;GRAC_OCUP_PLAZ_FIN_SEMA;50.18523415603248;A
A;70686;2009;GRAC_OCUP_PLAZ_FIN_SEMA;52.758090471817866;A
A;70686;2008;GRAC_OCUP_PLAZ_FIN_SEMA;35.90893938654174;A
A;70687;2020;GRAC_OCUP_PLAZ_FIN_SEMA;36.429999999997655;A
A;70687;2019;GRAC_OCUP_PLAZ_FIN_SEMA;67.57162447605863;A
A;70687;2018;GRAC_OCUP_PLAZ_FIN_SEMA;66.90174292546996;A
A;70687;2017;GRAC_OCUP_PLAZ_FIN_SEMA;67.27446264033954;A
A;70687;2016;GRAC_OCUP_PLAZ_FIN_SEMA;67.85765794130748;A
A;70687;2015;GRAC_OCUP_PLAZ_FIN_SEMA;60.973247874980515;A
A;70687;2014;GRAC_OCUP_PLAZ_FIN_SEMA;62.419217286282944;A
A;70687;2013;GRAC_OCUP_PLAZ_FIN_SEMA;59.741095252253075;A
A;70687;2012;GRAC_OCUP_PLAZ_FIN_SEMA;59.56858377758384;A
A;70687;2011;GRAC_OCUP_PLAZ_FIN_SEMA;62.74520177962291;A
A;70687;2010;GRAC_OCUP_PLAZ_FIN_SEMA;62.346739446005614;A
A;70687;2009;GRAC_OCUP_PLAZ_FIN_SEMA;58.72047918074263;A
A;70687;2008;GRAC_OCUP_PLAZ_FIN_SEMA;39.33016419354166;A
A;70688;2020;GRAC_OCUP_PLAZ_FIN_SEMA;34.70960346610157;A
A;70688;2019;GRAC_OCUP_PLAZ_FIN_SEMA;70.46267767001122;A
A;70688;2018;GRAC_OCUP_PLAZ_FIN_SEMA;71.25685899011667;A
A;70688;2017;GRAC_OCUP_PLAZ_FIN_SEMA;71.51204506723695;A
A;70688;2016;GRAC_OCUP_PLAZ_FIN_SEMA;71.17732430186865;A
A;70688;2015;GRAC_OCUP_PLAZ_FIN_SEMA;70.40794468443367;A
A;70688;2014;GRAC_OCUP_PLAZ_FIN_SEMA;68.34442447194581;A
A;70688;2013;GRAC_OCUP_PLAZ_FIN_SEMA;64.24225756507415;A
A;70688;2012;GRAC_OCUP_PLAZ_FIN_SEMA;60.114718846052284;A
A;70688;2011;GRAC_OCUP_PLAZ_FIN_SEMA;59.68307373416741;A
A;70688;2010;GRAC_OCUP_PLAZ_FIN_SEMA;54.82736505138769;A
A;70688;2009;GRAC_OCUP_PLAZ_FIN_SEMA;52.26086595438843;A
A;70688;2008;GRAC_OCUP_PLAZ_FIN_SEMA;34.72814925868216;A
A;55120;2020;GRAC_OCUP_PLAZ_FIN_SEMA;34.09069575119236;A
A;55120;2019;GRAC_OCUP_PLAZ_FIN_SEMA;59.128014435382276;A
A;55120;2018;GRAC_OCUP_PLAZ_FIN_SEMA;57.230141343861966;A
A;55120;2017;GRAC_OCUP_PLAZ_FIN_SEMA;59.55270583266996;A
A;55120;2016;GRAC_OCUP_PLAZ_FIN_SEMA;59.95289795461251;A
A;55120;2015;GRAC_OCUP_PLAZ_FIN_SEMA;59.77360896086707;A
A;55120;2014;GRAC_OCUP_PLAZ_FIN_SEMA;56.649256382081525;A
A;55120;2013;GRAC_OCUP_PLAZ_FIN_SEMA;55.55138472985418;A
A;55120;2012;GRAC_OCUP_PLAZ_FIN_SEMA;53.0238046599237;A
A;55120;2011;GRAC_OCUP_PLAZ_FIN_SEMA;55.54284023756673;A
A;55120;2010;GRAC_OCUP_PLAZ_FIN_SEMA;50.695016775839356;A
A;55120;2009;GRAC_OCUP_PLAZ_FIN_SEMA;48.62566218508173;A
A;55120;2008;GRAC_OCUP_PLAZ_FIN_SEMA;37.66117024756109;A
A;70689;2020;GRAC_OCUP_PLAZ_FIN_SEMA;47.11277940051909;A
A;70689;2019;GRAC_OCUP_PLAZ_FIN_SEMA;67.52086866595441;A
A;70689;2018;GRAC_OCUP_PLAZ_FIN_SEMA;66.07969880084451;A
A;70689;2017;GRAC_OCUP_PLAZ_FIN_SEMA;66.62990929824139;A
A;70689;2016;GRAC_OCUP_PLAZ_FIN_SEMA;65.87259167455707;A
A;70689;2015;GRAC_OCUP_PLAZ_FIN_SEMA;63.50564836621945;A
A;70689;2014;GRAC_OCUP_PLAZ_FIN_SEMA;63.41638345555092;A
A;70689;2013;GRAC_OCUP_PLAZ_FIN_SEMA;61.677115730097384;A
A;70689;2012;GRAC_OCUP_PLAZ_FIN_SEMA;58.170048521914445;A
A;70689;2011;GRAC_OCUP_PLAZ_FIN_SEMA;59.85204052416254;A
A;70689;2010;GRAC_OCUP_PLAZ_FIN_SEMA;56.61698129659584;A
A;70689;2009;GRAC_OCUP_PLAZ_FIN_SEMA;56.85231854297773;A
A;70689;2008;GRAC_OCUP_PLAZ_FIN_SEMA;38.494177357898664;A
