TIME_PERIOD;REF_AREA;D_CLASEDEPENSION_0;INDICATOR;OBS_VALUE;FREQ;D_SEXO_0;D_EDAD_0;D_PCSSA_JUBVIUDEDAD_0
2014;2256;275092;PEN_MED;356.508125;A;_Z;_Z;_Z
2014;2257;5691;PEN_MED;858.4052173913043;A;_Z;_Z;_Z
2014;2257;5692;PEN_MED;642.2465863453815;A;_Z;_Z;_Z
2014;2257;5693;PEN_MED;481.04782178217823;A;_Z;_Z;_Z
2014;2257;275092;PEN_MED;411.4589473684211;A;_Z;_Z;_Z
2014;2258;5692;PEN_MED;775.7041860465116;A;_Z;_Z;_Z
2014;2258;5693;PEN_MED;591.8496153846154;A;_Z;_Z;_Z
2014;2259;5691;PEN_MED;594.615;A;_Z;_Z;_Z
2014;2259;5692;PEN_MED;625.3506756756757;A;_Z;_Z;_Z
2014;2259;5693;PEN_MED;394.245;A;_Z;_Z;_Z
2014;2260;5691;PEN_MED;719.9588888888889;A;_Z;_Z;_Z
2014;2260;5692;PEN_MED;650.258;A;_Z;_Z;_Z
2014;2260;5693;PEN_MED;495.83090909090913;A;_Z;_Z;_Z
2014;2260;275092;PEN_MED;386.603;A;_Z;_Z;_Z
2014;2261;5692;PEN_MED;836.7397727272728;A;_Z;_Z;_Z
2014;2261;5693;PEN_MED;553.3273333333333;A;_Z;_Z;_Z
2014;2262;5691;PEN_MED;640.76;A;_Z;_Z;_Z
2014;2262;5692;PEN_MED;495.27447368421053;A;_Z;_Z;_Z
2014;2262;5693;PEN_MED;430.26619047619045;A;_Z;_Z;_Z
2014;2262;275092;PEN_MED;367.26166666666666;A;_Z;_Z;_Z
2014;2263;5692;PEN_MED;761.7863636363637;A;_Z;_Z;_Z
2014;2263;5693;PEN_MED;414.8823529411765;A;_Z;_Z;_Z
2014;2264;5691;PEN_MED;817.5255357142856;A;_Z;_Z;_Z
2014;2264;5692;PEN_MED;866.6897306397307;A;_Z;_Z;_Z
2014;2264;5693;PEN_MED;548.2029299363057;A;_Z;_Z;_Z
2014;2264;275092;PEN_MED;269.34076923076924;A;_Z;_Z;_Z
2014;2266;5692;PEN_MED;824.5276470588235;A;_Z;_Z;_Z
2014;2266;5693;PEN_MED;391.6116666666666;A;_Z;_Z;_Z
2014;2267;5691;PEN_MED;636.316;A;_Z;_Z;_Z
2014;2267;5692;PEN_MED;689.6872131147542;A;_Z;_Z;_Z
2014;2267;5693;PEN_MED;458.6009090909091;A;_Z;_Z;_Z
2014;2267;275092;PEN_MED;282.95599999999996;A;_Z;_Z;_Z
2014;2268;5691;PEN_MED;537.4914285714285;A;_Z;_Z;_Z
2014;2268;5692;PEN_MED;672.68;A;_Z;_Z;_Z
2014;2268;5693;PEN_MED;396.0325;A;_Z;_Z;_Z
2014;2269;5691;PEN_MED;716.4445267489713;A;_Z;_Z;_Z
2014;2269;5692;PEN_MED;733.3894350282485;A;_Z;_Z;_Z
2014;2269;5693;PEN_MED;534.2590384615385;A;_Z;_Z;_Z
2014;2269;275092;PEN_MED;297.90671532846716;A;_Z;_Z;_Z
2014;2270;5691;PEN_MED;751.8616129032257;A;_Z;_Z;_Z
2014;2270;5692;PEN_MED;648.1757738095238;A;_Z;_Z;_Z
2014;2270;5693;PEN_MED;413.5278417266187;A;_Z;_Z;_Z
2014;2270;275092;PEN_MED;230.34;A;_Z;_Z;_Z
2014;2271;5691;PEN_MED;869.9268888888889;A;_Z;_Z;_Z
2014;2271;5692;PEN_MED;670.145464135021;A;_Z;_Z;_Z
2014;2271;5693;PEN_MED;469.3085164835165;A;_Z;_Z;_Z
2014;2271;275092;PEN_MED;388.3253125;A;_Z;_Z;_Z
2014;2272;5691;PEN_MED;968.3168571428572;A;_Z;_Z;_Z
2014;2272;5692;PEN_MED;932.4543373493975;A;_Z;_Z;_Z
2014;2272;5693;PEN_MED;560.8446229508197;A;_Z;_Z;_Z
2014;2272;275092;PEN_MED;310.43206896551726;A;_Z;_Z;_Z
2014;2273;5692;PEN_MED;613.443;A;_Z;_Z;_Z
2014;2273;5693;PEN_MED;334.66;A;_Z;_Z;_Z
2014;2277;5691;PEN_MED;692.3557142857144;A;_Z;_Z;_Z
2014;2277;5692;PEN_MED;802.5698360655738;A;_Z;_Z;_Z
2014;2277;5693;PEN_MED;489.41142857142853;A;_Z;_Z;_Z
2014;2277;275092;PEN_MED;341.214;A;_Z;_Z;_Z
2014;2278;5691;PEN_MED;721.1155555555556;A;_Z;_Z;_Z
2014;2278;5692;PEN_MED;591.9576422764228;A;_Z;_Z;_Z
2014;2278;5693;PEN_MED;431.8228476821192;A;_Z;_Z;_Z
2014;2278;275092;PEN_MED;347.457;A;_Z;_Z;_Z
2014;2274;5692;PEN_MED;716.188;A;_Z;_Z;_Z
2014;2274;5693;PEN_MED;416.85699999999997;A;_Z;_Z;_Z
2014;2276;5691;PEN_MED;798.1976683937824;A;_Z;_Z;_Z
2014;2276;5692;PEN_MED;714.640869205298;A;_Z;_Z;_Z
2014;2276;5693;PEN_MED;488.9530033557047;A;_Z;_Z;_Z
2014;2276;275092;PEN_MED;266.0082608695652;A;_Z;_Z;_Z
2014;2279;5691;PEN_MED;770.3929090909091;A;_Z;_Z;_Z
2014;2279;5692;PEN_MED;692.1043326488706;A;_Z;_Z;_Z
2014;2279;5693;PEN_MED;496.1996875;A;_Z;_Z;_Z
2014;2279;275092;PEN_MED;337.2076470588235;A;_Z;_Z;_Z
2014;2347;5691;PEN_MED;683.9142229729729;A;_Z;_Z;_Z
2014;2347;5692;PEN_MED;705.0982409739714;A;_Z;_Z;_Z
2014;2347;5693;PEN_MED;501.9670427350427;A;_Z;_Z;_Z
2014;2347;275092;PEN_MED;286.10605870020964;A;_Z;_Z;_Z
2014;2282;5691;PEN_MED;625.134;A;_Z;_Z;_Z
2014;2282;5692;PEN_MED;898.6526785714285;A;_Z;_Z;_Z
2014;2282;5693;PEN_MED;546.4426315789474;A;_Z;_Z;_Z
2014;2282;275092;PEN_MED;466.79833333333335;A;_Z;_Z;_Z
2014;2284;5691;PEN_MED;694.8963636363637;A;_Z;_Z;_Z
2014;2284;5692;PEN_MED;744.808785046729;A;_Z;_Z;_Z
2014;2284;5693;PEN_MED;480.77911111111115;A;_Z;_Z;_Z
2014;2284;275092;PEN_MED;353.08714285714285;A;_Z;_Z;_Z
2014;2285;5691;PEN_MED;828.1409677419355;A;_Z;_Z;_Z
2014;2285;5692;PEN_MED;806.9782608695652;A;_Z;_Z;_Z
2014;2285;5693;PEN_MED;545.9646902654868;A;_Z;_Z;_Z
2014;2285;275092;PEN_MED;328.1272222222222;A;_Z;_Z;_Z
2014;2286;5691;PEN_MED;632.0150793650794;A;_Z;_Z;_Z
2014;2286;5692;PEN_MED;641.080744680851;A;_Z;_Z;_Z
2014;2286;5693;PEN_MED;451.12597484276733;A;_Z;_Z;_Z
2014;2286;275092;PEN_MED;404.6538888888889;A;_Z;_Z;_Z
2014;2287;5691;PEN_MED;1128.8128571428572;A;_Z;_Z;_Z
2014;2287;5692;PEN_MED;821.5848936170213;A;_Z;_Z;_Z
2014;2287;5693;PEN_MED;569.2367123287671;A;_Z;_Z;_Z
2014;2287;275092;PEN_MED;303.375;A;_Z;_Z;_Z
2014;2288;5691;PEN_MED;693.5526530612245;A;_Z;_Z;_Z
2014;2288;5692;PEN_MED;812.2464705882353;A;_Z;_Z;_Z
2014;2288;5693;PEN_MED;541.4018713450292;A;_Z;_Z;_Z
2014;2288;275092;PEN_MED;357.389;A;_Z;_Z;_Z
2014;2289;5691;PEN_MED;825.3839393939394;A;_Z;_Z;_Z
2014;2289;5692;PEN_MED;697.5533603238866;A;_Z;_Z;_Z
2014;2289;5693;PEN_MED;448.30616822429903;A;_Z;_Z;_Z
2014;2289;275092;PEN_MED;236.114;A;_Z;_Z;_Z
2014;2290;5691;PEN_MED;802.7228;A;_Z;_Z;_Z
2014;2290;5692;PEN_MED;844.5308216783217;A;_Z;_Z;_Z
2014;2290;5693;PEN_MED;575.491137254902;A;_Z;_Z;_Z
2014;2290;275092;PEN_MED;310.019375;A;_Z;_Z;_Z
2014;2291;5691;PEN_MED;757.04;A;_Z;_Z;_Z
2014;2291;5692;PEN_MED;695.055142857143;A;_Z;_Z;_Z
2014;2291;5693;PEN_MED;493.08283950617283;A;_Z;_Z;_Z
2014;2291;275092;PEN_MED;345.88199999999995;A;_Z;_Z;_Z
2014;2292;5691;PEN_MED;862.82;A;_Z;_Z;_Z
2014;2292;5692;PEN_MED;809.64;A;_Z;_Z;_Z
2014;2292;5693;PEN_MED;593.6847222222221;A;_Z;_Z;_Z
2014;2292;275092;PEN_MED;365.1175;A;_Z;_Z;_Z
2014;2293;5691;PEN_MED;953.2382872928177;A;_Z;_Z;_Z
2014;2293;5692;PEN_MED;927.607216828479;A;_Z;_Z;_Z
2014;2293;5693;PEN_MED;599.2202727272728;A;_Z;_Z;_Z
2014;2293;275092;PEN_MED;397.00449999999995;A;_Z;_Z;_Z
2014;2294;5691;PEN_MED;801.6811594202899;A;_Z;_Z;_Z
2014;2294;5692;PEN_MED;711.149828141783;A;_Z;_Z;_Z
2014;2294;5693;PEN_MED;507.6465606595996;A;_Z;_Z;_Z
2014;2294;275092;PEN_MED;348.95508771929826;A;_Z;_Z;_Z
2014;2295;5691;PEN_MED;762.4278571428571;A;_Z;_Z;_Z
2014;2295;5692;PEN_MED;731.1231147540983;A;_Z;_Z;_Z
2014;2295;5693;PEN_MED;595.9553571428572;A;_Z;_Z;_Z
2014;2295;275092;PEN_MED;289.12;A;_Z;_Z;_Z
2014;2296;5691;PEN_MED;867.9675;A;_Z;_Z;_Z
2014;2296;5692;PEN_MED;703.0067123287672;A;_Z;_Z;_Z
2014;2296;5693;PEN_MED;540.8338181818182;A;_Z;_Z;_Z
2014;2297;5692;PEN_MED;735.1525;A;_Z;_Z;_Z
2014;2297;5693;PEN_MED;568.26875;A;_Z;_Z;_Z
2014;2298;5691;PEN_MED;706.545;A;_Z;_Z;_Z
2014;2298;5692;PEN_MED;778.1559154929578;A;_Z;_Z;_Z
2014;2298;5693;PEN_MED;563.9377064220184;A;_Z;_Z;_Z
2014;2298;275092;PEN_MED;292.09866666666665;A;_Z;_Z;_Z
2014;2299;5691;PEN_MED;837.1633333333333;A;_Z;_Z;_Z
2014;2299;5692;PEN_MED;733.6618823529411;A;_Z;_Z;_Z
2014;2299;5693;PEN_MED;486.0794285714286;A;_Z;_Z;_Z
2014;2299;275092;PEN_MED;432.914;A;_Z;_Z;_Z
2014;2300;5691;PEN_MED;691.6666666666667;A;_Z;_Z;_Z
2014;2300;5692;PEN_MED;615.8124421593831;A;_Z;_Z;_Z
2014;2300;5693;PEN_MED;399.77131034482755;A;_Z;_Z;_Z
2014;2300;275092;PEN_MED;377.21333333333337;A;_Z;_Z;_Z
2014;2301;5692;PEN_MED;778.6200819672131;A;_Z;_Z;_Z
2014;2301;5693;PEN_MED;430.32341463414633;A;_Z;_Z;_Z
2014;2302;5691;PEN_MED;782.3115789473684;A;_Z;_Z;_Z
2014;2302;5692;PEN_MED;635.542932330827;A;_Z;_Z;_Z
2014;2302;5693;PEN_MED;453.30018518518517;A;_Z;_Z;_Z
2014;2302;275092;PEN_MED;222.1214285714286;A;_Z;_Z;_Z
2014;2303;5691;PEN_MED;909.7302352941176;A;_Z;_Z;_Z
2014;2303;5692;PEN_MED;987.9366081871345;A;_Z;_Z;_Z
2014;2303;5693;PEN_MED;607.6242857142857;A;_Z;_Z;_Z
2014;2303;275092;PEN_MED;279.0486;A;_Z;_Z;_Z
2014;2304;5691;PEN_MED;583.7321428571428;A;_Z;_Z;_Z
2014;2304;5692;PEN_MED;618.318338658147;A;_Z;_Z;_Z
2014;2304;5693;PEN_MED;417.03767241379313;A;_Z;_Z;_Z
2014;2304;275092;PEN_MED;341.2825;A;_Z;_Z;_Z
2014;2305;5691;PEN_MED;975.0054761904762;A;_Z;_Z;_Z
2014;2305;5692;PEN_MED;736.6678440366973;A;_Z;_Z;_Z
2014;2305;5693;PEN_MED;497.83707142857145;A;_Z;_Z;_Z
2014;2305;275092;PEN_MED;289.1225925925926;A;_Z;_Z;_Z
2014;2348;5691;PEN_MED;584.5153658536585;A;_Z;_Z;_Z
2014;2348;5692;PEN_MED;635.9296893203883;A;_Z;_Z;_Z
2014;2348;5693;PEN_MED;453.3397609561753;A;_Z;_Z;_Z
2014;2348;275092;PEN_MED;272.7220588235294;A;_Z;_Z;_Z
2014;2306;5691;PEN_MED;803.9872727272727;A;_Z;_Z;_Z
2014;2306;5692;PEN_MED;703.47875;A;_Z;_Z;_Z
2014;2306;5693;PEN_MED;435.05525;A;_Z;_Z;_Z
2014;2307;5691;PEN_MED;703.3216554054055;A;_Z;_Z;_Z
2014;2307;5692;PEN_MED;711.0768179173938;A;_Z;_Z;_Z
2014;2307;5693;PEN_MED;513.5287412587413;A;_Z;_Z;_Z
2014;2307;275092;PEN_MED;302.0603157894737;A;_Z;_Z;_Z
2014;2308;5691;PEN_MED;720.46;A;_Z;_Z;_Z
2014;2308;5692;PEN_MED;628.5140277777778;A;_Z;_Z;_Z
2014;2308;5693;PEN_MED;462.6362195121951;A;_Z;_Z;_Z
2014;2308;275092;PEN_MED;322.409;A;_Z;_Z;_Z
2014;2309;5692;PEN_MED;766.5270689655173;A;_Z;_Z;_Z
2014;2309;5693;PEN_MED;300.3076923076923;A;_Z;_Z;_Z
2014;2310;5691;PEN_MED;950.7782222222222;A;_Z;_Z;_Z
2014;2310;5692;PEN_MED;868.3776543209876;A;_Z;_Z;_Z
2014;2310;5693;PEN_MED;570.1429681978799;A;_Z;_Z;_Z
2014;2310;275092;PEN_MED;332.66375;A;_Z;_Z;_Z
2014;2311;5691;PEN_MED;664.6826470588235;A;_Z;_Z;_Z
2014;2311;5692;PEN_MED;657.3989230769231;A;_Z;_Z;_Z
2014;2311;5693;PEN_MED;502.64234899328864;A;_Z;_Z;_Z
2014;2311;275092;PEN_MED;365.2775;A;_Z;_Z;_Z
2014;2312;5691;PEN_MED;891.96;A;_Z;_Z;_Z
2014;2312;5692;PEN_MED;760.8164566929133;A;_Z;_Z;_Z
2014;2312;5693;PEN_MED;461.2493846153846;A;_Z;_Z;_Z
2014;2313;5692;PEN_MED;551.121238095238;A;_Z;_Z;_Z
2014;2313;5693;PEN_MED;350.6965714285714;A;_Z;_Z;_Z
2014;2313;275092;PEN_MED;361.96666666666664;A;_Z;_Z;_Z
2014;2314;5691;PEN_MED;587.1318181818182;A;_Z;_Z;_Z
2014;2314;5692;PEN_MED;745.2897435897436;A;_Z;_Z;_Z
2014;2314;5693;PEN_MED;551.459393939394;A;_Z;_Z;_Z
2014;2315;5691;PEN_MED;779.872;A;_Z;_Z;_Z
2014;2315;5692;PEN_MED;832.901545741325;A;_Z;_Z;_Z
2014;2315;5693;PEN_MED;532.8263076923076;A;_Z;_Z;_Z
2014;2315;275092;PEN_MED;353.7893103448276;A;_Z;_Z;_Z
2014;2316;5691;PEN_MED;585.4445161290323;A;_Z;_Z;_Z
2014;2316;5692;PEN_MED;725.4040520446097;A;_Z;_Z;_Z
2014;2316;5693;PEN_MED;496.53098425196845;A;_Z;_Z;_Z
2014;2316;275092;PEN_MED;375.73155555555553;A;_Z;_Z;_Z
2014;2317;5691;PEN_MED;733.9012903225806;A;_Z;_Z;_Z
2014;2317;5692;PEN_MED;737.7653883495145;A;_Z;_Z;_Z
2014;2317;5693;PEN_MED;532.7995412844036;A;_Z;_Z;_Z
2014;2317;275092;PEN_MED;336.0896;A;_Z;_Z;_Z
2014;2318;5691;PEN_MED;677.4516666666667;A;_Z;_Z;_Z
2014;2318;5692;PEN_MED;657.9747435897436;A;_Z;_Z;_Z
2014;2318;5693;PEN_MED;545.5616;A;_Z;_Z;_Z
2014;2319;5691;PEN_MED;866.873;A;_Z;_Z;_Z
2014;2319;5692;PEN_MED;796.8621014492753;A;_Z;_Z;_Z
2014;2319;5693;PEN_MED;571.0077647058823;A;_Z;_Z;_Z
2014;2319;275092;PEN_MED;357.034;A;_Z;_Z;_Z
2014;2320;5691;PEN_MED;818.8151752577319;A;_Z;_Z;_Z
2014;2320;5692;PEN_MED;857.6527748206433;A;_Z;_Z;_Z
2014;2320;5693;PEN_MED;554.8743875061006;A;_Z;_Z;_Z
2014;2320;275092;PEN_MED;314.4156262042389;A;_Z;_Z;_Z
2014;2321;5692;PEN_MED;709.7435714285715;A;_Z;_Z;_Z
2014;2321;5693;PEN_MED;443.61;A;_Z;_Z;_Z
2014;2321;275092;PEN_MED;481.934;A;_Z;_Z;_Z
2014;2322;5691;PEN_MED;795.9936363636364;A;_Z;_Z;_Z
2014;2322;5692;PEN_MED;870.8828169014085;A;_Z;_Z;_Z
2014;2322;5693;PEN_MED;526.535294117647;A;_Z;_Z;_Z
2014;2322;275092;PEN_MED;392.2057142857143;A;_Z;_Z;_Z
2014;2323;5692;PEN_MED;719.834534883721;A;_Z;_Z;_Z
2014;2323;5693;PEN_MED;365.6572222222222;A;_Z;_Z;_Z
2014;2324;5691;PEN_MED;756.1948648648648;A;_Z;_Z;_Z
2014;2324;5692;PEN_MED;751.2914285714286;A;_Z;_Z;_Z
2014;2324;5693;PEN_MED;543.131269035533;A;_Z;_Z;_Z
2014;2324;275092;PEN_MED;324.80631578947373;A;_Z;_Z;_Z
2014;2325;5691;PEN_MED;639.4114285714286;A;_Z;_Z;_Z
2014;2325;5692;PEN_MED;813.7680952380953;A;_Z;_Z;_Z
2014;2325;5693;PEN_MED;558.1664705882354;A;_Z;_Z;_Z
2014;2325;275092;PEN_MED;384.94;A;_Z;_Z;_Z
2014;2326;5691;PEN_MED;620.68875;A;_Z;_Z;_Z
2014;2326;5692;PEN_MED;658.0403896103895;A;_Z;_Z;_Z
2014;2326;5693;PEN_MED;429.2858139534884;A;_Z;_Z;_Z
2014;2326;275092;PEN_MED;280.358;A;_Z;_Z;_Z
2014;2327;5691;PEN_MED;692.3418421052633;A;_Z;_Z;_Z
2014;2327;5692;PEN_MED;646.881847826087;A;_Z;_Z;_Z
2014;2327;5693;PEN_MED;445.52105555555556;A;_Z;_Z;_Z
2014;2327;275092;PEN_MED;366.658;A;_Z;_Z;_Z
2014;2328;5691;PEN_MED;1082.0133333333333;A;_Z;_Z;_Z
2014;2328;5692;PEN_MED;758.5643478260869;A;_Z;_Z;_Z
2014;2328;5693;PEN_MED;608.5922222222222;A;_Z;_Z;_Z
2014;2328;275092;PEN_MED;193.3;A;_Z;_Z;_Z
2014;2329;5691;PEN_MED;786.3357575757576;A;_Z;_Z;_Z
2014;2329;5692;PEN_MED;638.3317904761905;A;_Z;_Z;_Z
2014;2329;5693;PEN_MED;380.1183620689655;A;_Z;_Z;_Z
2014;2329;275092;PEN_MED;300.86027777777775;A;_Z;_Z;_Z
2014;2330;5691;PEN_MED;639.94;A;_Z;_Z;_Z
2014;2330;5692;PEN_MED;621.0505487804878;A;_Z;_Z;_Z
2014;2330;5693;PEN_MED;483.87555555555554;A;_Z;_Z;_Z
2014;2330;275092;PEN_MED;329.21833333333336;A;_Z;_Z;_Z
2014;2331;5691;PEN_MED;432.8;A;_Z;_Z;_Z
2014;2331;5692;PEN_MED;716.5472500000001;A;_Z;_Z;_Z
2014;2331;5693;PEN_MED;582.1965384615385;A;_Z;_Z;_Z
2014;2332;5692;PEN_MED;705.0036585365855;A;_Z;_Z;_Z
2014;2332;5693;PEN_MED;518.800625;A;_Z;_Z;_Z
2014;2332;275092;PEN_MED;396.16666666666663;A;_Z;_Z;_Z
2014;2333;5691;PEN_MED;783.8904918032787;A;_Z;_Z;_Z
2014;2333;5692;PEN_MED;726.5451914893617;A;_Z;_Z;_Z
2014;2333;5693;PEN_MED;512.5969333333334;A;_Z;_Z;_Z
2014;2333;275092;PEN_MED;326.27488372093023;A;_Z;_Z;_Z
2014;2346;5691;PEN_MED;838.163;A;_Z;_Z;_Z
2014;2346;5692;PEN_MED;720.2762142857142;A;_Z;_Z;_Z
2014;2346;5693;PEN_MED;461.42339622641504;A;_Z;_Z;_Z
2014;2346;275092;PEN_MED;512.0319999999999;A;_Z;_Z;_Z
2014;2334;5691;PEN_MED;809.8738461538461;A;_Z;_Z;_Z
2014;2334;5692;PEN_MED;664.1965732087227;A;_Z;_Z;_Z
2014;2334;5693;PEN_MED;462.842275862069;A;_Z;_Z;_Z
2014;2334;275092;PEN_MED;297.0157894736842;A;_Z;_Z;_Z
2014;2335;5692;PEN_MED;734.6654166666667;A;_Z;_Z;_Z
2014;2335;5693;PEN_MED;498.9160869565218;A;_Z;_Z;_Z
2014;2336;5691;PEN_MED;709.374375;A;_Z;_Z;_Z
2014;2336;5692;PEN_MED;626.1304968944099;A;_Z;_Z;_Z
2014;2336;5693;PEN_MED;471.36267605633805;A;_Z;_Z;_Z
2014;2336;275092;PEN_MED;353.12538461538463;A;_Z;_Z;_Z
2014;2337;5691;PEN_MED;746.2528571428571;A;_Z;_Z;_Z
2014;2337;5692;PEN_MED;731.1480645161291;A;_Z;_Z;_Z
2014;2337;5693;PEN_MED;385.56590909090914;A;_Z;_Z;_Z
2014;2338;5692;PEN_MED;666.0655696202532;A;_Z;_Z;_Z
2014;2338;5693;PEN_MED;438.41925925925926;A;_Z;_Z;_Z
2014;2339;5691;PEN_MED;569.946;A;_Z;_Z;_Z
2014;2339;5692;PEN_MED;650.305748502994;A;_Z;_Z;_Z
2014;2339;5693;PEN_MED;511.7871153846154;A;_Z;_Z;_Z
2014;2339;275092;PEN_MED;315.41777777777776;A;_Z;_Z;_Z
2014;2340;5691;PEN_MED;741.2951111111112;A;_Z;_Z;_Z
2014;2340;5692;PEN_MED;669.1823380566801;A;_Z;_Z;_Z
2014;2340;5693;PEN_MED;497.48404661016946;A;_Z;_Z;_Z
2014;2340;275092;PEN_MED;371.983;A;_Z;_Z;_Z
2014;2341;5691;PEN_MED;833.2424431818182;A;_Z;_Z;_Z
2014;2341;5692;PEN_MED;797.8459168704156;A;_Z;_Z;_Z
2014;2341;5693;PEN_MED;525.4602191780822;A;_Z;_Z;_Z
2014;2341;275092;PEN_MED;341.93011627906975;A;_Z;_Z;_Z
2014;2342;5691;PEN_MED;824.9081690140846;A;_Z;_Z;_Z
2014;2342;5692;PEN_MED;871.8482153846153;A;_Z;_Z;_Z
2014;2342;5693;PEN_MED;538.4596464646464;A;_Z;_Z;_Z
2014;2342;275092;PEN_MED;435.6922222222222;A;_Z;_Z;_Z
2014;2343;5691;PEN_MED;723.025303514377;A;_Z;_Z;_Z
2014;2343;5692;PEN_MED;680.5629007633588;A;_Z;_Z;_Z
2014;2343;5693;PEN_MED;496.42530612244894;A;_Z;_Z;_Z
2014;2343;275092;PEN_MED;266.7395757575758;A;_Z;_Z;_Z
2014;2344;5691;PEN_MED;785.4997619047618;A;_Z;_Z;_Z
2014;2344;5692;PEN_MED;689.9099669966996;A;_Z;_Z;_Z
2014;2344;5693;PEN_MED;482.4524615384615;A;_Z;_Z;_Z
2014;2344;275092;PEN_MED;372.2107142857143;A;_Z;_Z;_Z
2014;ES612;5691;PEN_MED;963.900777396974;A;_Z;_Z;_Z
2014;ES612;5692;PEN_MED;1058.3799728553238;A;_Z;_Z;_Z
2014;ES612;5693;PEN_MED;653.8337563257029;A;_Z;_Z;_Z
2014;ES612;275092;PEN_MED;386.00078135100193;A;_Z;_Z;_Z
2014;2353;5691;PEN_MED;787.0319999999999;A;_Z;_Z;_Z
2014;2353;5692;PEN_MED;826.5376391982182;A;_Z;_Z;_Z
2014;2353;5693;PEN_MED;612.5719366197184;A;_Z;_Z;_Z
2014;2353;275092;PEN_MED;298.1759677419355;A;_Z;_Z;_Z
2014;2354;5691;PEN_MED;610.3902545454545;A;_Z;_Z;_Z
2014;2354;5692;PEN_MED;580.9528293241696;A;_Z;_Z;_Z
2014;2354;5693;PEN_MED;337.1754258675079;A;_Z;_Z;_Z
2014;2354;275092;PEN_MED;293.43451612903226;A;_Z;_Z;_Z
2014;2355;5691;PEN_MED;710.6355555555556;A;_Z;_Z;_Z
2014;2355;5692;PEN_MED;706.1565151515152;A;_Z;_Z;_Z
2014;2355;5693;PEN_MED;558.9696039603961;A;_Z;_Z;_Z
2014;2355;275092;PEN_MED;303.73571428571427;A;_Z;_Z;_Z
2014;2356;5691;PEN_MED;1081.1671580491382;A;_Z;_Z;_Z
2014;2356;5692;PEN_MED;1197.9080365908076;A;_Z;_Z;_Z
2014;2356;5693;PEN_MED;683.9966258420085;A;_Z;_Z;_Z
2014;2356;275092;PEN_MED;398.78331637843337;A;_Z;_Z;_Z
2014;2357;5691;PEN_MED;677.6243081761006;A;_Z;_Z;_Z
2014;2357;5692;PEN_MED;636.4964897466828;A;_Z;_Z;_Z
2014;2357;5693;PEN_MED;449.2657360406091;A;_Z;_Z;_Z
2014;2357;275092;PEN_MED;286.35269841269843;A;_Z;_Z;_Z
2014;2358;5691;PEN_MED;730.2879691749773;A;_Z;_Z;_Z
2014;2358;5692;PEN_MED;763.8428214415067;A;_Z;_Z;_Z
2014;2358;5693;PEN_MED;570.0542877291961;A;_Z;_Z;_Z
2014;2358;275092;PEN_MED;325.763108974359;A;_Z;_Z;_Z
2014;2359;5691;PEN_MED;884.898926380368;A;_Z;_Z;_Z
2014;2359;5692;PEN_MED;895.3893606557377;A;_Z;_Z;_Z
2014;2359;5693;PEN_MED;622.3366912366913;A;_Z;_Z;_Z
2014;2359;275092;PEN_MED;352.5915479876161;A;_Z;_Z;_Z
2014;2361;5691;PEN_MED;1104.44607266436;A;_Z;_Z;_Z
2014;2361;5692;PEN_MED;1152.7190443213296;A;_Z;_Z;_Z
2014;2361;5693;PEN_MED;654.159961928934;A;_Z;_Z;_Z
2014;2361;275092;PEN_MED;384.34830409356726;A;_Z;_Z;_Z
2014;2397;5691;PEN_MED;760.1956944444444;A;_Z;_Z;_Z
2014;2397;5692;PEN_MED;853.0738339920949;A;_Z;_Z;_Z
2014;2397;5693;PEN_MED;602.061;A;_Z;_Z;_Z
2014;2397;275092;PEN_MED;315.12716666666665;A;_Z;_Z;_Z
2014;2362;5691;PEN_MED;852.1217647058824;A;_Z;_Z;_Z
2014;2362;5692;PEN_MED;719.2344776119403;A;_Z;_Z;_Z
2014;2362;5693;PEN_MED;528.2245161290323;A;_Z;_Z;_Z
2014;2362;275092;PEN_MED;247.28714285714287;A;_Z;_Z;_Z
2014;2363;5691;PEN_MED;691.2441025641025;A;_Z;_Z;_Z
2014;2363;5692;PEN_MED;659.053158974359;A;_Z;_Z;_Z
2014;2363;5693;PEN_MED;462.6397935779816;A;_Z;_Z;_Z
2014;2363;275092;PEN_MED;305.0214634146342;A;_Z;_Z;_Z
2014;2364;5691;PEN_MED;830.3710891089108;A;_Z;_Z;_Z
2014;2364;5692;PEN_MED;692.2526666666666;A;_Z;_Z;_Z
2014;2364;5693;PEN_MED;515.9361538461538;A;_Z;_Z;_Z
2014;2364;275092;PEN_MED;334.0078260869566;A;_Z;_Z;_Z
2014;2365;5691;PEN_MED;1271.3781939427618;A;_Z;_Z;_Z
2014;2365;5692;PEN_MED;1339.9432951793967;A;_Z;_Z;_Z
2014;2365;5693;PEN_MED;747.6778933021808;A;_Z;_Z;_Z
2014;2365;275092;PEN_MED;453.52749678249677;A;_Z;_Z;_Z
2014;2366;5691;PEN_MED;918.2676404494382;A;_Z;_Z;_Z
2014;2366;5692;PEN_MED;958.6463333333334;A;_Z;_Z;_Z
2014;2366;5693;PEN_MED;629.889765625;A;_Z;_Z;_Z
2014;2366;275092;PEN_MED;317.63111111111107;A;_Z;_Z;_Z
2014;2368;5691;PEN_MED;1006.6048395378691;A;_Z;_Z;_Z
2014;2368;5692;PEN_MED;1086.5011232481452;A;_Z;_Z;_Z
2014;2368;5693;PEN_MED;663.5934727061556;A;_Z;_Z;_Z
