ESTADO_DATO;TERRITORIO;TEMPORAL;INDICATOR;OBS_VALUE;FREQ;RESITUR;PARQUES_TURISMO;PUNTOS_TURISTICOS
A;ES617;2020;GRAD_OCUP_PLAZ;12.43689495949036;A;_Z;_Z;_Z
A;ES617;2019;GRAD_OCUP_PLAZ;20.266377767667805;A;_Z;_Z;_Z
A;ES617;2018;GRAD_OCUP_PLAZ;23.44057010573704;A;_Z;_Z;_Z
A;ES617;2017;GRAD_OCUP_PLAZ;25.145642201587844;A;_Z;_Z;_Z
A;ES617;2016;GRAD_OCUP_PLAZ;24.179759786639252;A;_Z;_Z;_Z
A;ES617;2015;GRAD_OCUP_PLAZ;22.119981277060024;A;_Z;_Z;_Z
A;ES617;2014;GRAD_OCUP_PLAZ;19.242803100024584;A;_Z;_Z;_Z
A;ES617;2013;GRAD_OCUP_PLAZ;17.074725613531555;A;_Z;_Z;_Z
A;ES618;2020;GRAD_OCUP_PLAZ;11.699246695681424;A;_Z;_Z;_Z
A;ES618;2019;GRAD_OCUP_PLAZ;13.815899471143737;A;_Z;_Z;_Z
A;ES618;2018;GRAD_OCUP_PLAZ;12.208516177279602;A;_Z;_Z;_Z
A;ES618;2017;GRAD_OCUP_PLAZ;11.381235198208419;A;_Z;_Z;_Z
A;ES618;2016;GRAD_OCUP_PLAZ;12.629423370149345;A;_Z;_Z;_Z
A;ES618;2015;GRAD_OCUP_PLAZ;13.493787572093881;A;_Z;_Z;_Z
A;ES618;2014;GRAD_OCUP_PLAZ;14.449141213047794;A;_Z;_Z;_Z
A;ES618;2013;GRAD_OCUP_PLAZ;13.883184657865709;A;_Z;_Z;_Z
A;ES61;2020;GRAD_OCUP_PLAZ;12.666963219736097;A;_Z;_Z;_Z
A;ES61;2019;GRAD_OCUP_PLAZ;17.99370900241109;A;_Z;_Z;_Z
A;ES61;2018;GRAD_OCUP_PLAZ;19.107731404592812;A;_Z;_Z;_Z
A;ES61;2017;GRAD_OCUP_PLAZ;19.518583765581145;A;_Z;_Z;_Z
A;ES61;2016;GRAD_OCUP_PLAZ;17.987145568485403;A;_Z;_Z;_Z
A;ES61;2015;GRAD_OCUP_PLAZ;15.879533567810645;A;_Z;_Z;_Z
A;ES61;2014;GRAD_OCUP_PLAZ;14.824102839060004;A;_Z;_Z;_Z
A;ES61;2013;GRAD_OCUP_PLAZ;13.818205128950993;A;_Z;_Z;_Z
P;ES611;2021;GRAD_OCUP_PLAZ;14.359313988182373;A;_Z;_Z;_Z
P;ES612;2021;GRAD_OCUP_PLAZ;18.081190930748665;A;_Z;_Z;_Z
P;ES613;2021;GRAD_OCUP_PLAZ;12.59744521545185;A;_Z;_Z;_Z
P;ES614;2021;GRAD_OCUP_PLAZ;16.03959018016609;A;_Z;_Z;_Z
P;ES615;2021;GRAD_OCUP_PLAZ;19.29918316225882;A;_Z;_Z;_Z
P;ES616;2021;GRAD_OCUP_PLAZ;12.15560037534533;A;_Z;_Z;_Z
P;ES617;2021;GRAD_OCUP_PLAZ;14.834284231918806;A;_Z;_Z;_Z
P;ES618;2021;GRAD_OCUP_PLAZ;11.596562509573419;A;_Z;_Z;_Z
P;ES61;2021;GRAD_OCUP_PLAZ;14.538021896439487;A;_Z;_Z;_Z
A;ES611;2020;GRAD_OCUP_PLAZ_FIN_SEMA;19.8334623042656;A;_Z;_Z;_Z
A;ES611;2019;GRAD_OCUP_PLAZ_FIN_SEMA;24.373628676412334;A;_Z;_Z;_Z
A;ES611;2018;GRAD_OCUP_PLAZ_FIN_SEMA;25.43153544291899;A;_Z;_Z;_Z
A;ES611;2017;GRAD_OCUP_PLAZ_FIN_SEMA;32.130874509725984;A;_Z;_Z;_Z
A;ES611;2016;GRAD_OCUP_PLAZ_FIN_SEMA;29.76495746086015;A;_Z;_Z;_Z
A;ES611;2015;GRAD_OCUP_PLAZ_FIN_SEMA;25.186574572572592;A;_Z;_Z;_Z
A;ES611;2014;GRAD_OCUP_PLAZ_FIN_SEMA;24.78716578543958;A;_Z;_Z;_Z
A;ES611;2013;GRAD_OCUP_PLAZ_FIN_SEMA;19.882931519900033;A;_Z;_Z;_Z
A;ES612;2020;GRAD_OCUP_PLAZ_FIN_SEMA;27.346965114374317;A;_Z;_Z;_Z
A;ES612;2019;GRAD_OCUP_PLAZ_FIN_SEMA;30.049078729419268;A;_Z;_Z;_Z
A;ES612;2018;GRAD_OCUP_PLAZ_FIN_SEMA;31.761054819039224;A;_Z;_Z;_Z
A;ES612;2017;GRAD_OCUP_PLAZ_FIN_SEMA;38.679898903581;A;_Z;_Z;_Z
A;ES612;2016;GRAD_OCUP_PLAZ_FIN_SEMA;32.77426246658939;A;_Z;_Z;_Z
A;ES612;2015;GRAD_OCUP_PLAZ_FIN_SEMA;34.419017497964965;A;_Z;_Z;_Z
A;ES612;2014;GRAD_OCUP_PLAZ_FIN_SEMA;29.020668308946366;A;_Z;_Z;_Z
A;ES612;2013;GRAD_OCUP_PLAZ_FIN_SEMA;25.179291521957573;A;_Z;_Z;_Z
A;ES613;2020;GRAD_OCUP_PLAZ_FIN_SEMA;19.32296096495041;A;_Z;_Z;_Z
A;ES613;2019;GRAD_OCUP_PLAZ_FIN_SEMA;25.01163051138843;A;_Z;_Z;_Z
A;ES613;2018;GRAD_OCUP_PLAZ_FIN_SEMA;26.160754649227094;A;_Z;_Z;_Z
A;ES613;2017;GRAD_OCUP_PLAZ_FIN_SEMA;25.502629482039463;A;_Z;_Z;_Z
A;ES613;2016;GRAD_OCUP_PLAZ_FIN_SEMA;24.39788516155863;A;_Z;_Z;_Z
A;ES613;2015;GRAD_OCUP_PLAZ_FIN_SEMA;17.616670872308916;A;_Z;_Z;_Z
A;ES613;2014;GRAD_OCUP_PLAZ_FIN_SEMA;19.71332392491591;A;_Z;_Z;_Z
A;ES613;2013;GRAD_OCUP_PLAZ_FIN_SEMA;18.819998905763487;A;_Z;_Z;_Z
A;ES614;2020;GRAD_OCUP_PLAZ_FIN_SEMA;23.172448194913855;A;_Z;_Z;_Z
A;ES614;2019;GRAD_OCUP_PLAZ_FIN_SEMA;29.899977942114027;A;_Z;_Z;_Z
A;ES614;2018;GRAD_OCUP_PLAZ_FIN_SEMA;29.792708281223398;A;_Z;_Z;_Z
A;ES614;2017;GRAD_OCUP_PLAZ_FIN_SEMA;25.058601961965532;A;_Z;_Z;_Z
A;ES614;2016;GRAD_OCUP_PLAZ_FIN_SEMA;22.55018667901209;A;_Z;_Z;_Z
A;ES614;2015;GRAD_OCUP_PLAZ_FIN_SEMA;23.67699573944226;A;_Z;_Z;_Z
A;ES614;2014;GRAD_OCUP_PLAZ_FIN_SEMA;24.15822900795059;A;_Z;_Z;_Z
A;ES614;2013;GRAD_OCUP_PLAZ_FIN_SEMA;19.42844574563565;A;_Z;_Z;_Z
A;ES615;2020;GRAD_OCUP_PLAZ_FIN_SEMA;34.77404767077418;A;_Z;_Z;_Z
A;ES615;2019;GRAD_OCUP_PLAZ_FIN_SEMA;45.8136176926887;A;_Z;_Z;_Z
A;ES615;2018;GRAD_OCUP_PLAZ_FIN_SEMA;44.2523958043599;A;_Z;_Z;_Z
A;ES615;2017;GRAD_OCUP_PLAZ_FIN_SEMA;38.05841730809066;A;_Z;_Z;_Z
A;ES615;2016;GRAD_OCUP_PLAZ_FIN_SEMA;36.54961273599627;A;_Z;_Z;_Z
A;ES615;2015;GRAD_OCUP_PLAZ_FIN_SEMA;38.403813557542854;A;_Z;_Z;_Z
A;ES615;2014;GRAD_OCUP_PLAZ_FIN_SEMA;26.6073897317573;A;_Z;_Z;_Z
A;ES615;2013;GRAD_OCUP_PLAZ_FIN_SEMA;24.69144680531186;A;_Z;_Z;_Z
A;ES616;2020;GRAD_OCUP_PLAZ_FIN_SEMA;20.190938117574692;A;_Z;_Z;_Z
A;ES616;2019;GRAD_OCUP_PLAZ_FIN_SEMA;23.334689113821568;A;_Z;_Z;_Z
A;ES616;2018;GRAD_OCUP_PLAZ_FIN_SEMA;24.594405458693974;A;_Z;_Z;_Z
A;ES616;2017;GRAD_OCUP_PLAZ_FIN_SEMA;22.13507274322898;A;_Z;_Z;_Z
A;ES616;2016;GRAD_OCUP_PLAZ_FIN_SEMA;21.872059331194237;A;_Z;_Z;_Z
A;ES616;2015;GRAD_OCUP_PLAZ_FIN_SEMA;19.899790184576815;A;_Z;_Z;_Z
A;ES616;2014;GRAD_OCUP_PLAZ_FIN_SEMA;16.98917178112268;A;_Z;_Z;_Z
A;ES616;2013;GRAD_OCUP_PLAZ_FIN_SEMA;14.219589130160726;A;_Z;_Z;_Z
A;ES617;2020;GRAD_OCUP_PLAZ_FIN_SEMA;16.113086658963226;A;_Z;_Z;_Z
A;ES617;2019;GRAD_OCUP_PLAZ_FIN_SEMA;24.557180560050647;A;_Z;_Z;_Z
A;ES617;2018;GRAD_OCUP_PLAZ_FIN_SEMA;27.932039648518884;A;_Z;_Z;_Z
A;ES617;2017;GRAD_OCUP_PLAZ_FIN_SEMA;30.690629880704837;A;_Z;_Z;_Z
A;ES617;2016;GRAD_OCUP_PLAZ_FIN_SEMA;32.388725468323464;A;_Z;_Z;_Z
A;ES617;2015;GRAD_OCUP_PLAZ_FIN_SEMA;28.113636289991952;A;_Z;_Z;_Z
A;ES617;2014;GRAD_OCUP_PLAZ_FIN_SEMA;22.705928995628568;A;_Z;_Z;_Z
A;ES617;2013;GRAD_OCUP_PLAZ_FIN_SEMA;20.85360433005003;A;_Z;_Z;_Z
A;ES618;2020;GRAD_OCUP_PLAZ_FIN_SEMA;20.22566472699284;A;_Z;_Z;_Z
A;ES618;2019;GRAD_OCUP_PLAZ_FIN_SEMA;25.044818959075116;A;_Z;_Z;_Z
A;ES618;2018;GRAD_OCUP_PLAZ_FIN_SEMA;21.668869192837825;A;_Z;_Z;_Z
A;ES618;2017;GRAD_OCUP_PLAZ_FIN_SEMA;21.1861414972427;A;_Z;_Z;_Z
A;ES618;2016;GRAD_OCUP_PLAZ_FIN_SEMA;25.20304677715206;A;_Z;_Z;_Z
A;ES618;2015;GRAD_OCUP_PLAZ_FIN_SEMA;27.29740188874484;A;_Z;_Z;_Z
A;ES618;2014;GRAD_OCUP_PLAZ_FIN_SEMA;27.204830234900196;A;_Z;_Z;_Z
A;ES618;2013;GRAD_OCUP_PLAZ_FIN_SEMA;27.334061446271214;A;_Z;_Z;_Z
A;ES61;2020;GRAD_OCUP_PLAZ_FIN_SEMA;19.38848856012616;A;_Z;_Z;_Z
A;ES61;2019;GRAD_OCUP_PLAZ_FIN_SEMA;26.510064859260844;A;_Z;_Z;_Z
A;ES61;2018;GRAD_OCUP_PLAZ_FIN_SEMA;28.19643278062672;A;_Z;_Z;_Z
A;ES61;2017;GRAD_OCUP_PLAZ_FIN_SEMA;28.850663310585336;A;_Z;_Z;_Z
A;ES61;2016;GRAD_OCUP_PLAZ_FIN_SEMA;28.52583632710708;A;_Z;_Z;_Z
A;ES61;2015;GRAD_OCUP_PLAZ_FIN_SEMA;25.92551117661587;A;_Z;_Z;_Z
A;ES61;2014;GRAD_OCUP_PLAZ_FIN_SEMA;23.078185478028143;A;_Z;_Z;_Z
A;ES61;2013;GRAD_OCUP_PLAZ_FIN_SEMA;20.84109580650167;A;_Z;_Z;_Z
P;ES611;2021;GRAD_OCUP_PLAZ_FIN_SEMA;23.08112674319382;A;_Z;_Z;_Z
P;ES612;2021;GRAD_OCUP_PLAZ_FIN_SEMA;30.553313517516834;A;_Z;_Z;_Z
P;ES613;2021;GRAD_OCUP_PLAZ_FIN_SEMA;22.898203668554896;A;_Z;_Z;_Z
P;ES614;2021;GRAD_OCUP_PLAZ_FIN_SEMA;23.60428964792351;A;_Z;_Z;_Z
P;ES615;2021;GRAD_OCUP_PLAZ_FIN_SEMA;33.90915754868528;A;_Z;_Z;_Z
P;ES616;2021;GRAD_OCUP_PLAZ_FIN_SEMA;20.981670097743297;A;_Z;_Z;_Z
P;ES617;2021;GRAD_OCUP_PLAZ_FIN_SEMA;19.567933601639062;A;_Z;_Z;_Z
P;ES618;2021;GRAD_OCUP_PLAZ_FIN_SEMA;21.88579169007028;A;_Z;_Z;_Z
P;ES61;2021;GRAD_OCUP_PLAZ_FIN_SEMA;22.016888929099775;A;_Z;_Z;_Z
