TEMPORAL;TERRITORIO;VARIABLE;SEXO;MONSALARIO;EDAD;INDICATOR;OBS_VALUE;FREQ
2020;ES618;281594;F;281485;TOTAL;PRIM_CUAR_EUR;4861.0;A
2020;ES618;281594;F;281486;TOTAL;PRIM_CUAR_EUR;42458.0;A
2020;ES618;281592;_T;281485;TOTAL;PRIM_CUAR_EUR;62324.0;A
2020;ES618;281592;_T;281486;TOTAL;PRIM_CUAR_EUR;142237.0;A
2020;ES618;281592;M;281485;TOTAL;PRIM_CUAR_EUR;24573.0;A
2020;ES618;281592;M;281486;TOTAL;PRIM_CUAR_EUR;49145.0;A
2020;ES618;281592;F;281485;TOTAL;PRIM_CUAR_EUR;17487.0;A
2020;ES618;281592;F;281486;TOTAL;PRIM_CUAR_EUR;45782.0;A
2020;ES61;281593;_T;281485;TOTAL;PRIM_CUAR_EUR;15293.0;A
2020;ES61;281593;_T;281486;TOTAL;PRIM_CUAR_EUR;47147.0;A
2020;ES61;281593;M;281485;TOTAL;PRIM_CUAR_EUR;6433.0;A
2020;ES61;281593;M;281486;TOTAL;PRIM_CUAR_EUR;16332.0;A
2020;ES61;281593;F;281485;TOTAL;PRIM_CUAR_EUR;3834.0;A
2020;ES61;281593;F;281486;TOTAL;PRIM_CUAR_EUR;15122.0;A
2020;ES61;281594;_T;281485;TOTAL;PRIM_CUAR_EUR;10145.0;A
2020;ES61;281594;_T;281486;TOTAL;PRIM_CUAR_EUR;43037.0;A
2020;ES61;281594;M;281485;TOTAL;PRIM_CUAR_EUR;3782.0;A
2020;ES61;281594;M;281486;TOTAL;PRIM_CUAR_EUR;14418.0;A
2020;ES61;281594;F;281485;TOTAL;PRIM_CUAR_EUR;2986.0;A
2020;ES61;281594;F;281486;TOTAL;PRIM_CUAR_EUR;14263.0;A
2020;ES61;281592;_T;281485;TOTAL;PRIM_CUAR_EUR;14352.0;A
2020;ES61;281592;_T;281486;TOTAL;PRIM_CUAR_EUR;46532.0;A
2020;ES61;281592;M;281485;TOTAL;PRIM_CUAR_EUR;5917.0;A
2020;ES61;281592;M;281486;TOTAL;PRIM_CUAR_EUR;16018.0;A
2020;ES61;281592;F;281485;TOTAL;PRIM_CUAR_EUR;3701.0;A
2020;ES61;281592;F;281486;TOTAL;PRIM_CUAR_EUR;15015.0;A
2017;ES611;281593;_T;281485;TOTAL;SEGU_CUAR_EUR;77662.0;A
2017;ES611;281593;_T;281486;TOTAL;SEGU_CUAR_EUR;105248.0;A
2017;ES611;281593;M;281485;TOTAL;SEGU_CUAR_EUR;29018.0;A
2017;ES611;281593;M;281486;TOTAL;SEGU_CUAR_EUR;36361.0;A
2017;ES611;281593;F;281485;TOTAL;SEGU_CUAR_EUR;22852.0;A
2017;ES611;281593;F;281486;TOTAL;SEGU_CUAR_EUR;33657.0;A
2017;ES611;281594;_T;281485;TOTAL;SEGU_CUAR_EUR;38809.0;A
2017;ES611;281594;_T;281486;TOTAL;SEGU_CUAR_EUR;80694.0;A
2017;ES611;281594;M;281485;TOTAL;SEGU_CUAR_EUR;13621.0;A
2017;ES611;281594;M;281486;TOTAL;SEGU_CUAR_EUR;25968.0;A
2017;ES611;281594;F;281485;TOTAL;SEGU_CUAR_EUR;11942.0;A
2017;ES611;281594;F;281486;TOTAL;SEGU_CUAR_EUR;28146.0;A
2017;ES611;281592;_T;281485;TOTAL;SEGU_CUAR_EUR;66515.0;A
2017;ES611;281592;_T;281486;TOTAL;SEGU_CUAR_EUR;99435.0;A
2017;ES611;281592;M;281485;TOTAL;SEGU_CUAR_EUR;23416.0;A
2017;ES611;281592;M;281486;TOTAL;SEGU_CUAR_EUR;33841.0;A
2017;ES611;281592;F;281485;TOTAL;SEGU_CUAR_EUR;20928.0;A
2017;ES611;281592;F;281486;TOTAL;SEGU_CUAR_EUR;32456.0;A
2017;ES612;281593;_T;281485;TOTAL;SEGU_CUAR_EUR;157558.0;A
2017;ES612;281593;_T;281486;TOTAL;SEGU_CUAR_EUR;225514.0;A
2017;ES612;281593;M;281485;TOTAL;SEGU_CUAR_EUR;62384.0;A
2017;ES612;281593;M;281486;TOTAL;SEGU_CUAR_EUR;79604.0;A
2017;ES612;281593;F;281485;TOTAL;SEGU_CUAR_EUR;42620.0;A
2017;ES612;281593;F;281486;TOTAL;SEGU_CUAR_EUR;70562.0;A
2017;ES612;281594;_T;281485;TOTAL;SEGU_CUAR_EUR;67239.0;A
2017;ES612;281594;_T;281486;TOTAL;SEGU_CUAR_EUR;196148.0;A
2017;ES612;281594;M;281485;TOTAL;SEGU_CUAR_EUR;24916.0;A
2017;ES612;281594;M;281486;TOTAL;SEGU_CUAR_EUR;64684.0;A
2017;ES612;281594;F;281485;TOTAL;SEGU_CUAR_EUR;20482.0;A
2017;ES612;281594;F;281486;TOTAL;SEGU_CUAR_EUR;66175.0;A
2017;ES612;281592;_T;281485;TOTAL;SEGU_CUAR_EUR;154448.0;A
2017;ES612;281592;_T;281486;TOTAL;SEGU_CUAR_EUR;223863.0;A
2017;ES612;281592;M;281485;TOTAL;SEGU_CUAR_EUR;61261.0;A
2017;ES612;281592;M;281486;TOTAL;SEGU_CUAR_EUR;78582.0;A
2017;ES612;281592;F;281485;TOTAL;SEGU_CUAR_EUR;41824.0;A
2017;ES612;281592;F;281486;TOTAL;SEGU_CUAR_EUR;70394.0;A
2017;ES613;281593;_T;281485;TOTAL;SEGU_CUAR_EUR;72455.0;A
2017;ES613;281593;_T;281486;TOTAL;SEGU_CUAR_EUR;108176.0;A
2017;ES613;281593;M;281485;TOTAL;SEGU_CUAR_EUR;28031.0;A
2017;ES613;281593;M;281486;TOTAL;SEGU_CUAR_EUR;37446.0;A
2017;ES613;281593;F;281485;TOTAL;SEGU_CUAR_EUR;20180.0;A
2017;ES613;281593;F;281486;TOTAL;SEGU_CUAR_EUR;34689.0;A
2017;ES613;281594;_T;281485;TOTAL;SEGU_CUAR_EUR;35665.0;A
2017;ES613;281594;_T;281486;TOTAL;SEGU_CUAR_EUR;91476.0;A
2017;ES613;281594;M;281485;TOTAL;SEGU_CUAR_EUR;12032.0;A
2017;ES613;281594;M;281486;TOTAL;SEGU_CUAR_EUR;30713.0;A
2017;ES613;281594;F;281485;TOTAL;SEGU_CUAR_EUR;11592.0;A
2017;ES613;281594;F;281486;TOTAL;SEGU_CUAR_EUR;30206.0;A
2017;ES613;281592;_T;281485;TOTAL;SEGU_CUAR_EUR;70195.0;A
2017;ES613;281592;_T;281486;TOTAL;SEGU_CUAR_EUR;107241.0;A
2017;ES613;281592;M;281485;TOTAL;SEGU_CUAR_EUR;27243.0;A
2017;ES613;281592;M;281486;TOTAL;SEGU_CUAR_EUR;36993.0;A
2017;ES613;281592;F;281485;TOTAL;SEGU_CUAR_EUR;19505.0;A
2017;ES613;281592;F;281486;TOTAL;SEGU_CUAR_EUR;34499.0;A
2017;ES614;281593;_T;281485;TOTAL;SEGU_CUAR_EUR;84427.0;A
2017;ES614;281593;_T;281486;TOTAL;SEGU_CUAR_EUR;117994.0;A
2017;ES614;281593;M;281485;TOTAL;SEGU_CUAR_EUR;30582.0;A
2017;ES614;281593;M;281486;TOTAL;SEGU_CUAR_EUR;39571.0;A
2017;ES614;281593;F;281485;TOTAL;SEGU_CUAR_EUR;25665.0;A
2017;ES614;281593;F;281486;TOTAL;SEGU_CUAR_EUR;39039.0;A
2017;ES614;281594;_T;281485;TOTAL;SEGU_CUAR_EUR;34130.0;A
2017;ES614;281594;_T;281486;TOTAL;SEGU_CUAR_EUR;93731.0;A
2017;ES614;281594;M;281485;TOTAL;SEGU_CUAR_EUR;12125.0;A
2017;ES614;281594;M;281486;TOTAL;SEGU_CUAR_EUR;31722.0;A
2017;ES614;281594;F;281485;TOTAL;SEGU_CUAR_EUR;10429.0;A
2017;ES614;281594;F;281486;TOTAL;SEGU_CUAR_EUR;30749.0;A
2017;ES614;281592;_T;281485;TOTAL;SEGU_CUAR_EUR;78298.0;A
2017;ES614;281592;_T;281486;TOTAL;SEGU_CUAR_EUR;115410.0;A
2017;ES614;281592;M;281485;TOTAL;SEGU_CUAR_EUR;28062.0;A
2017;ES614;281592;M;281486;TOTAL;SEGU_CUAR_EUR;38653.0;A
2017;ES614;281592;F;281485;TOTAL;SEGU_CUAR_EUR;24172.0;A
2017;ES614;281592;F;281486;TOTAL;SEGU_CUAR_EUR;38281.0;A
2017;ES615;281593;_T;281485;TOTAL;SEGU_CUAR_EUR;67658.0;A
2017;ES615;281593;_T;281486;TOTAL;SEGU_CUAR_EUR;106361.0;A
2017;ES615;281593;M;281485;TOTAL;SEGU_CUAR_EUR;28376.0;A
2017;ES615;281593;M;281486;TOTAL;SEGU_CUAR_EUR;38434.0;A
2017;ES615;281593;F;281485;TOTAL;SEGU_CUAR_EUR;16616.0;A
2017;ES615;281593;F;281486;TOTAL;SEGU_CUAR_EUR;32365.0;A
2017;ES615;281594;_T;281485;TOTAL;SEGU_CUAR_EUR;31256.0;A
2017;ES615;281594;_T;281486;TOTAL;SEGU_CUAR_EUR;85850.0;A
2017;ES615;281594;M;281485;TOTAL;SEGU_CUAR_EUR;12284.0;A
2017;ES615;281594;M;281486;TOTAL;SEGU_CUAR_EUR;28819.0;A
2017;ES615;281594;F;281485;TOTAL;SEGU_CUAR_EUR;8994.0;A
2017;ES615;281594;F;281486;TOTAL;SEGU_CUAR_EUR;28346.0;A
2017;ES615;281592;_T;281485;TOTAL;SEGU_CUAR_EUR;60851.0;A
2017;ES615;281592;_T;281486;TOTAL;SEGU_CUAR_EUR;102766.0;A
2017;ES615;281592;M;281485;TOTAL;SEGU_CUAR_EUR;25581.0;A
2017;ES615;281592;M;281486;TOTAL;SEGU_CUAR_EUR;37027.0;A
2017;ES615;281592;F;281485;TOTAL;SEGU_CUAR_EUR;15057.0;A
2017;ES615;281592;F;281486;TOTAL;SEGU_CUAR_EUR;31647.0;A
2017;ES616;281593;_T;281485;TOTAL;SEGU_CUAR_EUR;70909.0;A
2017;ES616;281593;_T;281486;TOTAL;SEGU_CUAR_EUR;107279.0;A
2017;ES616;281593;M;281485;TOTAL;SEGU_CUAR_EUR;26300.0;A
2017;ES616;281593;M;281486;TOTAL;SEGU_CUAR_EUR;36422.0;A
2017;ES616;281593;F;281485;TOTAL;SEGU_CUAR_EUR;20756.0;A
2017;ES616;281593;F;281486;TOTAL;SEGU_CUAR_EUR;35072.0;A
2017;ES616;281594;_T;281485;TOTAL;SEGU_CUAR_EUR;29693.0;A
2017;ES616;281594;_T;281486;TOTAL;SEGU_CUAR_EUR;88747.0;A
2017;ES616;281594;M;281485;TOTAL;SEGU_CUAR_EUR;8865.0;A
2017;ES616;281594;M;281486;TOTAL;SEGU_CUAR_EUR;29307.0;A
2017;ES616;281594;F;281485;TOTAL;SEGU_CUAR_EUR;11197.0;A
2017;ES616;281594;F;281486;TOTAL;SEGU_CUAR_EUR;29791.0;A
2017;ES616;281592;_T;281485;TOTAL;SEGU_CUAR_EUR;68870.0;A
2017;ES616;281592;_T;281486;TOTAL;SEGU_CUAR_EUR;106341.0;A
2017;ES616;281592;M;281485;TOTAL;SEGU_CUAR_EUR;25244.0;A
2017;ES616;281592;M;281486;TOTAL;SEGU_CUAR_EUR;36005.0;A
2017;ES616;281592;F;281485;TOTAL;SEGU_CUAR_EUR;20426.0;A
2017;ES616;281592;F;281486;TOTAL;SEGU_CUAR_EUR;34910.0;A
2017;ES617;281593;_T;281485;TOTAL;SEGU_CUAR_EUR;123595.0;A
2017;ES617;281593;_T;281486;TOTAL;SEGU_CUAR_EUR;168051.0;A
2017;ES617;281593;M;281485;TOTAL;SEGU_CUAR_EUR;46629.0;A
2017;ES617;281593;M;281486;TOTAL;SEGU_CUAR_EUR;57289.0;A
2017;ES617;281593;F;281485;TOTAL;SEGU_CUAR_EUR;36011.0;A
2017;ES617;281593;F;281486;TOTAL;SEGU_CUAR_EUR;54585.0;A
2017;ES617;281594;_T;281485;TOTAL;SEGU_CUAR_EUR;63433.0;A
2017;ES617;281594;_T;281486;TOTAL;SEGU_CUAR_EUR;152495.0;A
2017;ES617;281594;M;281485;TOTAL;SEGU_CUAR_EUR;21739.0;A
2017;ES617;281594;M;281486;TOTAL;SEGU_CUAR_EUR;51025.0;A
2017;ES617;281594;F;281485;TOTAL;SEGU_CUAR_EUR;20646.0;A
2017;ES617;281594;F;281486;TOTAL;SEGU_CUAR_EUR;50686.0;A
2017;ES617;281592;_T;281485;TOTAL;SEGU_CUAR_EUR;114019.0;A
2017;ES617;281592;_T;281486;TOTAL;SEGU_CUAR_EUR;165055.0;A
2017;ES617;281592;M;281485;TOTAL;SEGU_CUAR_EUR;42611.0;A
2017;ES617;281592;M;281486;TOTAL;SEGU_CUAR_EUR;56294.0;A
2017;ES617;281592;F;281485;TOTAL;SEGU_CUAR_EUR;33343.0;A
2017;ES617;281592;F;281486;TOTAL;SEGU_CUAR_EUR;53610.0;A
2017;ES618;281593;_T;281485;TOTAL;SEGU_CUAR_EUR;121525.0;A
2017;ES618;281593;_T;281486;TOTAL;SEGU_CUAR_EUR;165676.0;A
2017;ES618;281593;M;281485;TOTAL;SEGU_CUAR_EUR;47123.0;A
2017;ES618;281593;M;281486;TOTAL;SEGU_CUAR_EUR;58513.0;A
2017;ES618;281593;F;281485;TOTAL;SEGU_CUAR_EUR;34006.0;A
2017;ES618;281593;F;281486;TOTAL;SEGU_CUAR_EUR;51782.0;A
2017;ES618;281594;_T;281485;TOTAL;SEGU_CUAR_EUR;52746.0;A
2017;ES618;281594;_T;281486;TOTAL;SEGU_CUAR_EUR;134489.0;A
2017;ES618;281594;M;281485;TOTAL;SEGU_CUAR_EUR;21127.0;A
2017;ES618;281594;M;281486;TOTAL;SEGU_CUAR_EUR;46391.0;A
2017;ES618;281594;F;281485;TOTAL;SEGU_CUAR_EUR;13700.0;A
2017;ES618;281594;F;281486;TOTAL;SEGU_CUAR_EUR;42728.0;A
2017;ES618;281592;_T;281485;TOTAL;SEGU_CUAR_EUR;118160.0;A
2017;ES618;281592;_T;281486;TOTAL;SEGU_CUAR_EUR;163887.0;A
2017;ES618;281592;M;281485;TOTAL;SEGU_CUAR_EUR;45734.0;A
2017;ES618;281592;M;281486;TOTAL;SEGU_CUAR_EUR;57756.0;A
2017;ES618;281592;F;281485;TOTAL;SEGU_CUAR_EUR;33156.0;A
2017;ES618;281592;F;281486;TOTAL;SEGU_CUAR_EUR;51358.0;A
2017;ES61;281593;_T;281485;TOTAL;SEGU_CUAR_EUR;33689.0;A
2017;ES61;281593;_T;281486;TOTAL;SEGU_CUAR_EUR;52451.0;A
2017;ES61;281593;M;281485;TOTAL;SEGU_CUAR_EUR;13347.0;A
2017;ES61;281593;M;281486;TOTAL;SEGU_CUAR_EUR;18286.0;A
2017;ES61;281593;F;281485;TOTAL;SEGU_CUAR_EUR;9170.0;A
2017;ES61;281593;F;281486;TOTAL;SEGU_CUAR_EUR;16634.0;A
2017;ES61;281594;_T;281485;TOTAL;SEGU_CUAR_EUR;17401.0;A
2017;ES61;281594;_T;281486;TOTAL;SEGU_CUAR_EUR;44084.0;A
2017;ES61;281594;M;281485;TOTAL;SEGU_CUAR_EUR;6409.0;A
2017;ES61;281594;M;281486;TOTAL;SEGU_CUAR_EUR;14698.0;A
2017;ES61;281594;F;281485;TOTAL;SEGU_CUAR_EUR;5169.0;A
2017;ES61;281594;F;281486;TOTAL;SEGU_CUAR_EUR;14690.0;A
2017;ES61;281592;_T;281485;TOTAL;SEGU_CUAR_EUR;31297.0;A
2017;ES61;281592;_T;281486;TOTAL;SEGU_CUAR_EUR;51550.0;A
2017;ES61;281592;M;281485;TOTAL;SEGU_CUAR_EUR;12302.0;A
2017;ES61;281592;M;281486;TOTAL;SEGU_CUAR_EUR;17905.0;A
2017;ES61;281592;F;281485;TOTAL;SEGU_CUAR_EUR;8638.0;A
2017;ES61;281592;F;281486;TOTAL;SEGU_CUAR_EUR;16437.0;A
2018;ES611;281593;_T;281485;TOTAL;SEGU_CUAR_EUR;80921.0;A
2018;ES611;281593;_T;281486;TOTAL;SEGU_CUAR_EUR;106996.0;A
2018;ES611;281593;M;281485;TOTAL;SEGU_CUAR_EUR;30063.0;A
2018;ES611;281593;M;281486;TOTAL;SEGU_CUAR_EUR;36580.0;A
2018;ES611;281593;F;281485;TOTAL;SEGU_CUAR_EUR;23877.0;A
2018;ES611;281593;F;281486;TOTAL;SEGU_CUAR_EUR;34720.0;A
2018;ES611;281594;_T;281485;TOTAL;SEGU_CUAR_EUR;42376.0;A
2018;ES611;281594;_T;281486;TOTAL;SEGU_CUAR_EUR;84191.0;A
2018;ES611;281594;M;281485;TOTAL;SEGU_CUAR_EUR;15176.0;A
2018;ES611;281594;M;281486;TOTAL;SEGU_CUAR_EUR;27467.0;A
2018;ES611;281594;F;281485;TOTAL;SEGU_CUAR_EUR;12794.0;A
2018;ES611;281594;F;281486;TOTAL;SEGU_CUAR_EUR;28700.0;A
2018;ES611;281592;_T;281485;TOTAL;SEGU_CUAR_EUR;70130.0;A
2018;ES611;281592;_T;281486;TOTAL;SEGU_CUAR_EUR;101194.0;A
2018;ES611;281592;M;281485;TOTAL;SEGU_CUAR_EUR;25113.0;A
2018;ES611;281592;M;281486;TOTAL;SEGU_CUAR_EUR;34123.0;A
2018;ES611;281592;F;281485;TOTAL;SEGU_CUAR_EUR;21716.0;A
2018;ES611;281592;F;281486;TOTAL;SEGU_CUAR_EUR;33338.0;A
2018;ES612;281593;_T;281485;TOTAL;SEGU_CUAR_EUR;162405.0;A
2018;ES612;281593;_T;281486;TOTAL;SEGU_CUAR_EUR;232400.0;A
2018;ES612;281593;M;281485;TOTAL;SEGU_CUAR_EUR;63858.0;A
2018;ES612;281593;M;281486;TOTAL;SEGU_CUAR_EUR;81974.0;A
2018;ES612;281593;F;281485;TOTAL;SEGU_CUAR_EUR;44078.0;A
2018;ES612;281593;F;281486;TOTAL;SEGU_CUAR_EUR;72795.0;A
2018;ES612;281594;_T;281485;TOTAL;SEGU_CUAR_EUR;81267.0;A
2018;ES612;281594;_T;281486;TOTAL;SEGU_CUAR_EUR;199694.0;A
2018;ES612;281594;M;281485;TOTAL;SEGU_CUAR_EUR;30277.0;A
2018;ES612;281594;M;281486;TOTAL;SEGU_CUAR_EUR;65318.0;A
2018;ES612;281594;F;281485;TOTAL;SEGU_CUAR_EUR;24496.0;A
2018;ES612;281594;F;281486;TOTAL;SEGU_CUAR_EUR;68204.0;A
2018;ES612;281592;_T;281485;TOTAL;SEGU_CUAR_EUR;158325.0;A
2018;ES612;281592;_T;281486;TOTAL;SEGU_CUAR_EUR;230736.0;A
2018;ES612;281592;M;281485;TOTAL;SEGU_CUAR_EUR;62283.0;A
2018;ES612;281592;M;281486;TOTAL;SEGU_CUAR_EUR;81179.0;A
2018;ES612;281592;F;281485;TOTAL;SEGU_CUAR_EUR;42997.0;A
2018;ES612;281592;F;281486;TOTAL;SEGU_CUAR_EUR;72588.0;A
2018;ES613;281593;_T;281485;TOTAL;SEGU_CUAR_EUR;76623.0;A
2018;ES613;281593;_T;281486;TOTAL;SEGU_CUAR_EUR;109840.0;A
2018;ES613;281593;M;281485;TOTAL;SEGU_CUAR_EUR;29983.0;A
2018;ES613;281593;M;281486;TOTAL;SEGU_CUAR_EUR;37941.0;A
2018;ES613;281593;F;281485;TOTAL;SEGU_CUAR_EUR;21057.0;A
2018;ES613;281593;F;281486;TOTAL;SEGU_CUAR_EUR;35162.0;A
2018;ES613;281594;_T;281485;TOTAL;SEGU_CUAR_EUR;37483.0;A
2018;ES613;281594;_T;281486;TOTAL;SEGU_CUAR_EUR;94307.0;A
2018;ES613;281594;M;281485;TOTAL;SEGU_CUAR_EUR;13026.0;A
2018;ES613;281594;M;281486;TOTAL;SEGU_CUAR_EUR;31767.0;A
2018;ES613;281594;F;281485;TOTAL;SEGU_CUAR_EUR;12214.0;A
2018;ES613;281594;F;281486;TOTAL;SEGU_CUAR_EUR;31075.0;A
2018;ES613;281592;_T;281485;TOTAL;SEGU_CUAR_EUR;74575.0;A
2018;ES613;281592;_T;281486;TOTAL;SEGU_CUAR_EUR;109039.0;A
2018;ES613;281592;M;281485;TOTAL;SEGU_CUAR_EUR;29055.0;A
2018;ES613;281592;M;281486;TOTAL;SEGU_CUAR_EUR;37664.0;A
2018;ES613;281592;F;281485;TOTAL;SEGU_CUAR_EUR;20614.0;A
2018;ES613;281592;F;281486;TOTAL;SEGU_CUAR_EUR;34915.0;A
2018;ES614;281593;_T;281485;TOTAL;SEGU_CUAR_EUR;85837.0;A
2018;ES614;281593;_T;281486;TOTAL;SEGU_CUAR_EUR;121698.0;A
2018;ES614;281593;M;281485;TOTAL;SEGU_CUAR_EUR;31475.0;A
2018;ES614;281593;M;281486;TOTAL;SEGU_CUAR_EUR;40925.0;A
2018;ES614;281593;F;281485;TOTAL;SEGU_CUAR_EUR;25867.0;A
2018;ES614;281593;F;281486;TOTAL;SEGU_CUAR_EUR;40195.0;A
2018;ES614;281594;_T;281485;TOTAL;SEGU_CUAR_EUR;36025.0;A
2018;ES614;281594;_T;281486;TOTAL;SEGU_CUAR_EUR;98637.0;A
2018;ES614;281594;M;281485;TOTAL;SEGU_CUAR_EUR;13549.0;A
2018;ES614;281594;M;281486;TOTAL;SEGU_CUAR_EUR;33105.0;A
2018;ES614;281594;F;281485;TOTAL;SEGU_CUAR_EUR;10564.0;A
2018;ES614;281594;F;281486;TOTAL;SEGU_CUAR_EUR;32691.0;A
2018;ES614;281592;_T;281485;TOTAL;SEGU_CUAR_EUR;79540.0;A
2018;ES614;281592;_T;281486;TOTAL;SEGU_CUAR_EUR;118673.0;A
2018;ES614;281592;M;281485;TOTAL;SEGU_CUAR_EUR;28963.0;A
2018;ES614;281592;M;281486;TOTAL;SEGU_CUAR_EUR;39773.0;A
2018;ES614;281592;F;281485;TOTAL;SEGU_CUAR_EUR;24012.0;A
2018;ES614;281592;F;281486;TOTAL;SEGU_CUAR_EUR;39331.0;A
2018;ES615;281593;_T;281485;TOTAL;SEGU_CUAR_EUR;72934.0;A
2018;ES615;281593;_T;281486;TOTAL;SEGU_CUAR_EUR;109214.0;A
2018;ES615;281593;M;281485;TOTAL;SEGU_CUAR_EUR;30659.0;A
2018;ES615;281593;M;281486;TOTAL;SEGU_CUAR_EUR;39579.0;A
2018;ES615;281593;F;281485;TOTAL;SEGU_CUAR_EUR;18262.0;A
2018;ES615;281593;F;281486;TOTAL;SEGU_CUAR_EUR;33067.0;A
2018;ES615;281594;_T;281485;TOTAL;SEGU_CUAR_EUR;30265.0;A
2018;ES615;281594;_T;281486;TOTAL;SEGU_CUAR_EUR;85782.0;A
2018;ES615;281594;M;281485;TOTAL;SEGU_CUAR_EUR;12870.0;A
2018;ES615;281594;M;281486;TOTAL;SEGU_CUAR_EUR;28770.0;A
2018;ES615;281594;F;281485;TOTAL;SEGU_CUAR_EUR;7791.0;A
2018;ES615;281594;F;281486;TOTAL;SEGU_CUAR_EUR;28436.0;A
2018;ES615;281592;_T;281485;TOTAL;SEGU_CUAR_EUR;64809.0;A
2018;ES615;281592;_T;281486;TOTAL;SEGU_CUAR_EUR;104689.0;A
2018;ES615;281592;M;281485;TOTAL;SEGU_CUAR_EUR;27865.0;A
2018;ES615;281592;M;281486;TOTAL;SEGU_CUAR_EUR;38097.0;A
2018;ES615;281592;F;281485;TOTAL;SEGU_CUAR_EUR;15944.0;A
2018;ES615;281592;F;281486;TOTAL;SEGU_CUAR_EUR;31782.0;A
2018;ES616;281593;_T;281485;TOTAL;SEGU_CUAR_EUR;74063.0;A
2018;ES616;281593;_T;281486;TOTAL;SEGU_CUAR_EUR;110135.0;A
2018;ES616;281593;M;281485;TOTAL;SEGU_CUAR_EUR;27507.0;A
2018;ES616;281593;M;281486;TOTAL;SEGU_CUAR_EUR;36980.0;A
2018;ES616;281593;F;281485;TOTAL;SEGU_CUAR_EUR;21724.0;A
2018;ES616;281593;F;281486;TOTAL;SEGU_CUAR_EUR;36384.0;A
2018;ES616;281594;_T;281485;TOTAL;SEGU_CUAR_EUR;27122.0;A
2018;ES616;281594;_T;281486;TOTAL;SEGU_CUAR_EUR;91535.0;A
2018;ES616;281594;M;281485;TOTAL;SEGU_CUAR_EUR;9555.0;A
2018;ES616;281594;M;281486;TOTAL;SEGU_CUAR_EUR;29650.0;A
2018;ES616;281594;F;281485;TOTAL;SEGU_CUAR_EUR;8492.0;A
2018;ES616;281594;F;281486;TOTAL;SEGU_CUAR_EUR;31724.0;A
2018;ES616;281592;_T;281485;TOTAL;SEGU_CUAR_EUR;71988.0;A
2018;ES616;281592;_T;281486;TOTAL;SEGU_CUAR_EUR;109195.0;A
2018;ES616;281592;M;281485;TOTAL;SEGU_CUAR_EUR;26335.0;A
2018;ES616;281592;M;281486;TOTAL;SEGU_CUAR_EUR;36554.0;A
2018;ES616;281592;F;281485;TOTAL;SEGU_CUAR_EUR;21434.0;A
2018;ES616;281592;F;281486;TOTAL;SEGU_CUAR_EUR;36208.0;A
2018;ES617;281593;_T;281485;TOTAL;SEGU_CUAR_EUR;126999.0;A
2018;ES617;281593;_T;281486;TOTAL;SEGU_CUAR_EUR;171475.0;A
2018;ES617;281593;M;281485;TOTAL;SEGU_CUAR_EUR;47769.0;A
2018;ES617;281593;M;281486;TOTAL;SEGU_CUAR_EUR;58568.0;A
2018;ES617;281593;F;281485;TOTAL;SEGU_CUAR_EUR;36989.0;A
2018;ES617;281593;F;281486;TOTAL;SEGU_CUAR_EUR;55553.0;A
2018;ES617;281594;_T;281485;TOTAL;SEGU_CUAR_EUR;74686.0;A
2018;ES617;281594;_T;281486;TOTAL;SEGU_CUAR_EUR;157646.0;A
2018;ES617;281594;M;281485;TOTAL;SEGU_CUAR_EUR;26457.0;A
2018;ES617;281594;M;281486;TOTAL;SEGU_CUAR_EUR;52772.0;A
2018;ES617;281594;F;281485;TOTAL;SEGU_CUAR_EUR;23179.0;A
2018;ES617;281594;F;281486;TOTAL;SEGU_CUAR_EUR;52323.0;A
2018;ES617;281592;_T;281485;TOTAL;SEGU_CUAR_EUR;119046.0;A
2018;ES617;281592;_T;281486;TOTAL;SEGU_CUAR_EUR;168879.0;A
2018;ES617;281592;M;281485;TOTAL;SEGU_CUAR_EUR;44700.0;A
2018;ES617;281592;M;281486;TOTAL;SEGU_CUAR_EUR;57699.0;A
2018;ES617;281592;F;281485;TOTAL;SEGU_CUAR_EUR;34900.0;A
2018;ES617;281592;F;281486;TOTAL;SEGU_CUAR_EUR;54781.0;A
2018;ES618;281593;_T;281485;TOTAL;SEGU_CUAR_EUR;125523.0;A
2018;ES618;281593;_T;281486;TOTAL;SEGU_CUAR_EUR;169464.0;A
2018;ES618;281593;M;281485;TOTAL;SEGU_CUAR_EUR;48267.0;A
2018;ES618;281593;M;281486;TOTAL;SEGU_CUAR_EUR;59885.0;A
2018;ES618;281593;F;281485;TOTAL;SEGU_CUAR_EUR;35406.0;A
2018;ES618;281593;F;281486;TOTAL;SEGU_CUAR_EUR;52947.0;A
2018;ES618;281594;_T;281485;TOTAL;SEGU_CUAR_EUR;51396.0;A
2018;ES618;281594;_T;281486;TOTAL;SEGU_CUAR_EUR;135705.0;A
2018;ES618;281594;M;281485;TOTAL;SEGU_CUAR_EUR;20785.0;A
2018;ES618;281594;M;281486;TOTAL;SEGU_CUAR_EUR;46059.0;A
2018;ES618;281594;F;281485;TOTAL;SEGU_CUAR_EUR;12588.0;A
2018;ES618;281594;F;281486;TOTAL;SEGU_CUAR_EUR;44323.0;A
2018;ES618;281592;_T;281485;TOTAL;SEGU_CUAR_EUR;121822.0;A
2018;ES618;281592;_T;281486;TOTAL;SEGU_CUAR_EUR;167309.0;A
2018;ES618;281592;M;281485;TOTAL;SEGU_CUAR_EUR;46601.0;A
