TEMPORAL;TERRITORIO;DURACMATRIM;INDICATOR;OBS_VALUE;FREQ
2017;ES616;5129;SEP;4.0944;A
2017;ES616;5131;SEP;2.0472;A
2017;ES616;5133;SEP;4.0944;A
2017;ES616;5134;SEP;4.3303;A
2017;ES616;5135;SEP;2.0472;A
2017;ES616;5136;SEP;4.5662;A
2017;ES616;5138;SEP;6.3775;A
2017;ES616;5139;SEP;2.0472;A
2017;ES616;5140;SEP;4.0944;A
2017;ES616;5142;SEP;2.2831;A
2017;ES616;5143;SEP;2.2831;A
2017;ES616;5144;SEP;2.0472;A
2017;ES616;5146;SEP;2.2831;A
2017;ES616;5153;SEP;2.2831;A
2017;ES617;5215;SEP;159.5805;A
2017;ES617;5148;SEP;3.8565;A
2017;ES617;5159;SEP;7.0881;A
2017;ES617;5170;SEP;1.6158;A
2017;ES617;5192;SEP;1.6158;A
2017;ES617;5203;SEP;4.8474;A
2017;ES617;5214;SEP;8.7039;A
2017;ES617;5116;SEP;8.079;A
2017;ES617;5117;SEP;3.2316;A
2017;ES617;5119;SEP;1.6158;A
2017;ES617;5120;SEP;4.8474;A
2017;ES617;5121;SEP;3.2316;A
2017;ES617;5122;SEP;6.4632;A
2017;ES617;5123;SEP;7.0881;A
2017;ES617;5124;SEP;4.8474;A
2017;ES617;5125;SEP;1.6158;A
2017;ES617;5127;SEP;3.2316;A
2017;ES617;5129;SEP;4.8474;A
2017;ES617;5130;SEP;2.2407;A
2017;ES617;5131;SEP;8.7039;A
2017;ES617;5132;SEP;2.2407;A
2017;ES617;5133;SEP;7.0881;A
2017;ES617;5136;SEP;2.2407;A
2017;ES617;5138;SEP;10.5786;A
2017;ES617;5140;SEP;6.7221;A
2017;ES617;5141;SEP;7.713;A
2017;ES617;5142;SEP;2.2407;A
2017;ES617;5143;SEP;2.2407;A
2017;ES617;5144;SEP;6.0972;A
2017;ES617;5146;SEP;2.2407;A
2017;ES617;5147;SEP;2.2407;A
2017;ES617;5149;SEP;6.7221;A
2017;ES617;5150;SEP;2.2407;A
2017;ES617;5151;SEP;2.2407;A
2017;ES617;5152;SEP;2.2407;A
2017;ES617;5153;SEP;2.2407;A
2017;ES617;5154;SEP;2.2407;A
2017;ES617;5161;SEP;2.2407;A
2017;ES618;5215;SEP;189.3126;A
2017;ES618;5126;SEP;5.1169;A
2017;ES618;5137;SEP;4.1235;A
2017;ES618;5148;SEP;4.1235;A
2017;ES618;5192;SEP;4.1235;A
2017;ES618;5214;SEP;4.1235;A
2017;ES618;5116;SEP;2.749;A
2017;ES618;5117;SEP;2.749;A
2017;ES618;5118;SEP;10.6149;A
2017;ES618;5119;SEP;1.3745;A
2017;ES618;5120;SEP;1.8712;A
2017;ES618;5121;SEP;9.6215;A
2017;ES618;5122;SEP;1.3745;A
2017;ES618;5123;SEP;4.1235;A
2017;ES618;5124;SEP;12.8672;A
2017;ES618;5125;SEP;8.7437;A
2017;ES618;5127;SEP;4.1235;A
2017;ES618;5128;SEP;2.749;A
2017;ES618;5129;SEP;1.8712;A
2017;ES618;5130;SEP;4.6202;A
2017;ES618;5131;SEP;4.1235;A
2017;ES618;5132;SEP;4.6202;A
2017;ES618;5133;SEP;5.1169;A
2017;ES618;5134;SEP;8.3626;A
2017;ES618;5135;SEP;6.4914;A
2017;ES618;5138;SEP;3.7424;A
2017;ES618;5139;SEP;2.749;A
2017;ES618;5140;SEP;5.1169;A
2017;ES618;5141;SEP;1.8712;A
2017;ES618;5142;SEP;6.4914;A
2017;ES618;5143;SEP;10.1182;A
2017;ES618;5144;SEP;1.8712;A
2017;ES618;5145;SEP;3.7424;A
2017;ES618;5147;SEP;4.6202;A
2017;ES618;5149;SEP;8.3626;A
2017;ES618;5150;SEP;3.2457;A
2017;ES618;5151;SEP;6.4914;A
2017;ES618;5152;SEP;3.2457;A
2017;ES618;5153;SEP;1.3745;A
2017;ES618;5154;SEP;1.8712;A
2017;ES618;5157;SEP;1.3745;A
2017;ES618;5158;SEP;1.8712;A
2017;ES618;5163;SEP;1.3745;A
2016;ES61;5215;SEP;902.9587;A
2016;ES61;5114;SEP;3.7292;A
2016;ES61;5126;SEP;8.3725;A
2016;ES61;5137;SEP;13.1961;A
2016;ES61;5148;SEP;16.1489;A
2016;ES61;5159;SEP;15.8693;A
2016;ES61;5170;SEP;20.3618;A
2016;ES61;5181;SEP;14.0774;A
2016;ES61;5192;SEP;33.6885;A
2016;ES61;5203;SEP;28.4969;A
2016;ES61;5214;SEP;21.3687;A
2016;ES61;5116;SEP;23.2755;A
2016;ES61;5117;SEP;22.9578;A
2016;ES61;5118;SEP;17.1107;A
2016;ES61;5119;SEP;20.7671;A
2016;ES61;5120;SEP;26.7261;A
2016;ES61;5121;SEP;33.3655;A
2016;ES61;5122;SEP;22.2824;A
2016;ES61;5123;SEP;24.3927;A
2016;ES61;5124;SEP;27.6569;A
2016;ES61;5125;SEP;23.4404;A
2016;ES61;5127;SEP;13.7062;A
2016;ES61;5128;SEP;18.6506;A
2016;ES61;5129;SEP;23.8253;A
2016;ES61;5130;SEP;18.1391;A
2016;ES61;5131;SEP;22.0879;A
2016;ES61;5132;SEP;24.622;A
2016;ES61;5133;SEP;21.7742;A
2016;ES61;5134;SEP;19.3649;A
2016;ES61;5135;SEP;18.0618;A
2016;ES61;5136;SEP;17.0851;A
2016;ES61;5138;SEP;23.6972;A
2016;ES61;5139;SEP;18.8673;A
2016;ES61;5140;SEP;13.0779;A
2016;ES61;5141;SEP;25.8025;A
2016;ES61;5142;SEP;20.8981;A
2016;ES61;5143;SEP;16.7439;A
2016;ES61;5144;SEP;10.9002;A
2016;ES61;5145;SEP;14.4075;A
2016;ES61;5146;SEP;20.9498;A
2016;ES61;5147;SEP;11.5184;A
2016;ES61;5149;SEP;20.0764;A
2016;ES61;5150;SEP;14.8761;A
2016;ES61;5151;SEP;12.5651;A
2016;ES61;5152;SEP;23.5585;A
2016;ES61;5153;SEP;4.0852;A
2016;ES61;5154;SEP;9.1566;A
2016;ES61;5155;SEP;8.5374;A
2016;ES61;5156;SEP;2.6348;A
2016;ES61;5157;SEP;3.0012;A
2016;ES61;5160;SEP;1.2923;A
2016;ES61;5161;SEP;1.7288;A
2016;ES61;5162;SEP;4.3637;A
2016;ES61;5163;SEP;1.2923;A
2016;ES61;5168;SEP;1.7288;A
2016;ES61;5169;SEP;2.5972;A
2016;ES611;5215;SEP;42.5671;A
2016;ES611;5126;SEP;1.3299;A
2016;ES611;5159;SEP;1.0;A
2016;ES611;5192;SEP;2.3299;A
2016;ES611;5203;SEP;2.6598;A
2016;ES611;5214;SEP;1.0;A
2016;ES611;5116;SEP;1.3299;A
2016;ES611;5119;SEP;1.3299;A
2016;ES611;5121;SEP;1.3299;A
2016;ES611;5122;SEP;1.3299;A
2016;ES611;5124;SEP;2.6598;A
2016;ES611;5125;SEP;2.6598;A
2016;ES611;5129;SEP;1.3299;A
2016;ES611;5133;SEP;2.6598;A
2016;ES611;5134;SEP;3.6598;A
2016;ES611;5135;SEP;2.6598;A
2016;ES611;5136;SEP;2.6598;A
2016;ES611;5138;SEP;2.6598;A
2016;ES611;5139;SEP;1.3299;A
2016;ES611;5145;SEP;1.3299;A
2016;ES611;5147;SEP;1.3299;A
2016;ES611;5150;SEP;1.3299;A
2016;ES611;5155;SEP;1.3299;A
2016;ES611;5156;SEP;1.3299;A
2016;ES612;5215;SEP;139.4344;A
2016;ES612;5114;SEP;1.0;A
2016;ES612;5137;SEP;1.5766;A
2016;ES612;5148;SEP;1.5766;A
2016;ES612;5159;SEP;3.1532;A
2016;ES612;5170;SEP;1.5766;A
2016;ES612;5181;SEP;6.3064;A
2016;ES612;5192;SEP;7.883;A
2016;ES612;5203;SEP;3.1532;A
2016;ES612;5116;SEP;4.7298;A
2016;ES612;5117;SEP;5.7298;A
2016;ES612;5118;SEP;5.7298;A
2016;ES612;5119;SEP;1.5766;A
2016;ES612;5120;SEP;1.5766;A
2016;ES612;5121;SEP;6.3064;A
2016;ES612;5122;SEP;1.5766;A
2016;ES612;5123;SEP;5.7298;A
2016;ES612;5124;SEP;1.5766;A
2016;ES612;5125;SEP;1.5766;A
2016;ES612;5128;SEP;7.883;A
2016;ES612;5129;SEP;6.3064;A
2016;ES612;5130;SEP;1.5766;A
2016;ES612;5131;SEP;4.1532;A
2016;ES612;5132;SEP;4.7298;A
2016;ES612;5133;SEP;3.1532;A
2016;ES612;5134;SEP;1.5766;A
2016;ES612;5136;SEP;6.3064;A
2016;ES612;5138;SEP;4.1532;A
2016;ES612;5139;SEP;4.1532;A
2016;ES612;5141;SEP;1.5766;A
2016;ES612;5142;SEP;6.3064;A
2016;ES612;5143;SEP;3.1532;A
2016;ES612;5145;SEP;3.1532;A
2016;ES612;5146;SEP;1.5766;A
2016;ES612;5147;SEP;3.1532;A
2016;ES612;5149;SEP;1.5766;A
2016;ES612;5151;SEP;1.5766;A
2016;ES612;5152;SEP;6.3064;A
2016;ES612;5154;SEP;1.5766;A
2016;ES612;5155;SEP;1.5766;A
2016;ES612;5162;SEP;1.5766;A
2016;ES613;5215;SEP;115.2214;A
2016;ES613;5137;SEP;1.3049;A
2016;ES613;5148;SEP;1.3049;A
2016;ES613;5159;SEP;2.6098;A
2016;ES613;5170;SEP;3.3049;A
2016;ES613;5192;SEP;4.9147;A
2016;ES613;5203;SEP;3.9147;A
2016;ES613;5214;SEP;1.3049;A
2016;ES613;5116;SEP;6.5245;A
2016;ES613;5117;SEP;7.8294;A
2016;ES613;5118;SEP;1.3049;A
2016;ES613;5119;SEP;6.5245;A
2016;ES613;5120;SEP;6.5245;A
2016;ES613;5121;SEP;2.6098;A
2016;ES613;5122;SEP;2.6098;A
2016;ES613;5123;SEP;1.3049;A
2016;ES613;5124;SEP;1.3049;A
2016;ES613;5125;SEP;5.2196;A
2016;ES613;5128;SEP;1.3049;A
2016;ES613;5129;SEP;2.6098;A
2016;ES613;5130;SEP;6.5245;A
2016;ES613;5131;SEP;1.3049;A
2016;ES613;5132;SEP;1.3049;A
2016;ES613;5133;SEP;2.6098;A
2016;ES613;5134;SEP;2.6098;A
2016;ES613;5135;SEP;1.3049;A
2016;ES613;5136;SEP;1.3049;A
2016;ES613;5139;SEP;5.2196;A
2016;ES613;5140;SEP;1.3049;A
2016;ES613;5141;SEP;1.3049;A
2016;ES613;5142;SEP;3.9147;A
2016;ES613;5143;SEP;2.6098;A
2016;ES613;5144;SEP;1.3049;A
2016;ES613;5145;SEP;2.6098;A
2016;ES613;5146;SEP;2.6098;A
2016;ES613;5147;SEP;1.3049;A
2016;ES613;5149;SEP;2.6098;A
2016;ES613;5150;SEP;1.3049;A
2016;ES613;5151;SEP;2.6098;A
2016;ES613;5155;SEP;2.6098;A
2016;ES613;5156;SEP;1.3049;A
2016;ES613;5169;SEP;1.3049;A
2016;ES614;5215;SEP;106.728;A
2016;ES614;5126;SEP;1.7288;A
2016;ES614;5137;SEP;1.7288;A
2016;ES614;5148;SEP;3.4576;A
2016;ES614;5159;SEP;1.7288;A
2016;ES614;5170;SEP;3.4576;A
2016;ES614;5181;SEP;5.1864;A
2016;ES614;5192;SEP;3.4576;A
2016;ES614;5203;SEP;3.4576;A
2016;ES614;5214;SEP;1.7288;A
2016;ES614;5117;SEP;1.7288;A
2016;ES614;5119;SEP;1.7288;A
2016;ES614;5120;SEP;1.7288;A
2016;ES614;5121;SEP;3.4576;A
2016;ES614;5123;SEP;5.1864;A
2016;ES614;5125;SEP;1.7288;A
2016;ES614;5127;SEP;3.4576;A
2016;ES614;5129;SEP;6.9152;A
2016;ES614;5130;SEP;1.7288;A
2016;ES614;5131;SEP;5.1864;A
2016;ES614;5132;SEP;1.7288;A
2016;ES614;5133;SEP;3.4576;A
2016;ES614;5134;SEP;1.0;A
2016;ES614;5135;SEP;2.7288;A
2016;ES614;5136;SEP;1.7288;A
2016;ES614;5138;SEP;1.7288;A
2016;ES614;5140;SEP;1.7288;A
2016;ES614;5141;SEP;3.4576;A
2016;ES614;5142;SEP;3.4576;A
2016;ES614;5143;SEP;3.4576;A
2016;ES614;5144;SEP;2.7288;A
2016;ES614;5145;SEP;1.7288;A
2016;ES614;5146;SEP;3.4576;A
2016;ES614;5149;SEP;1.7288;A
2016;ES614;5150;SEP;3.4576;A
2016;ES614;5152;SEP;5.1864;A
2016;ES614;5155;SEP;1.7288;A
2016;ES614;5161;SEP;1.7288;A
2016;ES614;5168;SEP;1.7288;A
2016;ES615;5215;SEP;50.6884;A
2016;ES615;5114;SEP;1.7292;A
2016;ES615;5126;SEP;1.7292;A
2016;ES615;5148;SEP;2.7292;A
2016;ES615;5170;SEP;2.7292;A
2016;ES615;5192;SEP;1.7292;A
2016;ES615;5203;SEP;2.7292;A
2016;ES615;5116;SEP;1.7292;A
2016;ES615;5119;SEP;1.7292;A
2016;ES615;5120;SEP;1.7292;A
2016;ES615;5122;SEP;1.7292;A
2016;ES615;5124;SEP;3.4584;A
2016;ES615;5127;SEP;1.0;A
2016;ES615;5130;SEP;1.7292;A
2016;ES615;5131;SEP;3.4584;A
2016;ES615;5133;SEP;1.7292;A
2016;ES615;5134;SEP;1.7292;A
2016;ES615;5140;SEP;3.4584;A
2016;ES615;5141;SEP;1.7292;A
2016;ES615;5142;SEP;1.7292;A
2016;ES615;5143;SEP;1.7292;A
2016;ES615;5146;SEP;1.7292;A
2016;ES615;5147;SEP;1.7292;A
2016;ES615;5152;SEP;5.1876;A
2016;ES616;5215;SEP;72.7504;A
2016;ES616;5148;SEP;1.4948;A
2016;ES616;5192;SEP;1.4948;A
2016;ES616;5203;SEP;1.4948;A
2016;ES616;5214;SEP;1.4948;A
2016;ES616;5118;SEP;2.9896;A
2016;ES616;5120;SEP;1.4948;A
2016;ES616;5121;SEP;3.9896;A
2016;ES616;5122;SEP;2.9896;A
2016;ES616;5124;SEP;4.4844;A
2016;ES616;5127;SEP;1.4948;A
2016;ES616;5129;SEP;1.4948;A
2016;ES616;5130;SEP;1.4948;A
2016;ES616;5131;SEP;4.4844;A
2016;ES616;5132;SEP;5.9792;A
2016;ES616;5133;SEP;1.4948;A
2016;ES616;5134;SEP;1.4948;A
2016;ES616;5135;SEP;2.9896;A
2016;ES616;5138;SEP;4.4844;A
2016;ES616;5139;SEP;1.4948;A
2016;ES616;5141;SEP;5.9792;A
2016;ES616;5142;SEP;2.9896;A
2016;ES616;5144;SEP;2.9896;A
2016;ES616;5146;SEP;2.9896;A
2016;ES616;5149;SEP;2.9896;A
2016;ES616;5150;SEP;2.9896;A
2016;ES616;5154;SEP;1.4948;A
2016;ES616;5162;SEP;1.4948;A
2016;ES617;5215;SEP;172.0624;A
2016;ES617;5126;SEP;1.0;A
2016;ES617;5137;SEP;6.0012;A
2016;ES617;5148;SEP;3.0012;A
2016;ES617;5159;SEP;2.5006;A
2016;ES617;5170;SEP;4.0012;A
2016;ES617;5192;SEP;6.0024;A
2016;ES617;5203;SEP;8.503;A
2016;ES617;5214;SEP;4.5018;A
2016;ES617;5116;SEP;2.5006;A
2016;ES617;5117;SEP;1.5006;A
2016;ES617;5118;SEP;4.5018;A
2016;ES617;5119;SEP;3.0012;A
2016;ES617;5120;SEP;8.503;A
2016;ES617;5121;SEP;9.503;A
2016;ES617;5122;SEP;3.0012;A
2016;ES617;5123;SEP;6.0024;A
2016;ES617;5124;SEP;9.0036;A
2016;ES617;5125;SEP;4.5018;A
2016;ES617;5128;SEP;3.0012;A
2016;ES617;5130;SEP;1.5006;A
2016;ES617;5131;SEP;3.5006;A
2016;ES617;5132;SEP;7.0024;A
2016;ES617;5133;SEP;1.5006;A
2016;ES617;5134;SEP;6.0024;A
2016;ES617;5135;SEP;4.5018;A
2016;ES617;5136;SEP;1.5006;A
2016;ES617;5138;SEP;4.5018;A
2016;ES617;5139;SEP;1.5006;A
2016;ES617;5140;SEP;3.0012;A
2016;ES617;5141;SEP;4.0012;A
2016;ES617;5142;SEP;1.5006;A
2016;ES617;5143;SEP;4.5018;A
2016;ES617;5145;SEP;3.0012;A
2016;ES617;5146;SEP;6.0024;A
2016;ES617;5147;SEP;3.0012;A
2016;ES617;5149;SEP;6.0024;A
2016;ES617;5150;SEP;4.5018;A
2016;ES617;5151;SEP;4.5018;A
2016;ES617;5152;SEP;3.0012;A
2016;ES617;5153;SEP;1.5006;A
2016;ES617;5154;SEP;2.5006;A
2016;ES617;5157;SEP;3.0012;A
2016;ES618;5215;SEP;203.5066;A
2016;ES618;5114;SEP;1.0;A
2016;ES618;5126;SEP;2.5846;A
2016;ES618;5137;SEP;2.5846;A
2016;ES618;5148;SEP;2.5846;A
2016;ES618;5159;SEP;4.8769;A
2016;ES618;5170;SEP;5.2923;A
2016;ES618;5181;SEP;2.5846;A
2016;ES618;5192;SEP;5.8769;A
2016;ES618;5203;SEP;2.5846;A
2016;ES618;5214;SEP;11.3384;A
2016;ES618;5116;SEP;6.4615;A
2016;ES618;5117;SEP;6.1692;A
2016;ES618;5118;SEP;2.5846;A
2016;ES618;5119;SEP;4.8769;A
2016;ES618;5120;SEP;5.1692;A
2016;ES618;5121;SEP;6.1692;A
2016;ES618;5122;SEP;9.0461;A
2016;ES618;5123;SEP;6.1692;A
2016;ES618;5124;SEP;5.1692;A
2016;ES618;5125;SEP;7.7538;A
2016;ES618;5127;SEP;7.7538;A
2016;ES618;5128;SEP;6.4615;A
2016;ES618;5129;SEP;5.1692;A
2016;ES618;5130;SEP;3.5846;A
2016;ES618;5132;SEP;3.8769;A
2016;ES618;5133;SEP;5.1692;A
2016;ES618;5134;SEP;1.2923;A
2016;ES618;5135;SEP;3.8769;A
2016;ES618;5136;SEP;3.5846;A
2016;ES618;5138;SEP;6.1692;A
2016;ES618;5139;SEP;5.1692;A
2016;ES618;5140;SEP;3.5846;A
2016;ES618;5141;SEP;7.7538;A
2016;ES618;5142;SEP;1.0;A
2016;ES618;5143;SEP;1.2923;A
2016;ES618;5144;SEP;3.8769;A
2016;ES618;5145;SEP;2.5846;A
2016;ES618;5146;SEP;2.5846;A
2016;ES618;5147;SEP;1.0;A
2016;ES618;5149;SEP;5.1692;A
2016;ES618;5150;SEP;1.2923;A
2016;ES618;5151;SEP;3.8769;A
2016;ES618;5152;SEP;3.8769;A
2016;ES618;5153;SEP;2.5846;A
2016;ES618;5154;SEP;3.5846;A
2016;ES618;5155;SEP;1.2923;A
2016;ES618;5160;SEP;1.2923;A
2016;ES618;5162;SEP;1.2923;A
2016;ES618;5163;SEP;1.2923;A
2016;ES618;5169;SEP;1.2923;A
2015;ES61;5215;SEP;899.1127;A
2015;ES61;5114;SEP;5.0187;A
2015;ES61;5126;SEP;10.8961;A
2015;ES61;5137;SEP;10.3949;A
2015;ES61;5148;SEP;8.8711;A
2015;ES61;5159;SEP;19.5585;A
2015;ES61;5170;SEP;12.5735;A
2015;ES61;5181;SEP;21.2052;A
2015;ES61;5192;SEP;17.6144;A
2015;ES61;5203;SEP;18.0587;A
2015;ES61;5214;SEP;16.311;A
2015;ES61;5116;SEP;26.6086;A
2015;ES61;5117;SEP;21.0816;A
2015;ES61;5118;SEP;14.8583;A
2015;ES61;5119;SEP;22.2576;A
2015;ES61;5120;SEP;17.521;A
2015;ES61;5121;SEP;28.113;A
2015;ES61;5122;SEP;30.1064;A
2015;ES61;5123;SEP;21.0931;A
2015;ES61;5124;SEP;28.6201;A
2015;ES61;5125;SEP;23.781;A
2015;ES61;5127;SEP;13.3991;A
2015;ES61;5128;SEP;25.7762;A
2015;ES61;5129;SEP;11.4314;A
2015;ES61;5130;SEP;28.4893;A
2015;ES61;5131;SEP;21.1225;A
2015;ES61;5132;SEP;19.1165;A
2015;ES61;5133;SEP;28.8648;A
2015;ES61;5134;SEP;32.3156;A
2015;ES61;5135;SEP;15.3976;A
2015;ES61;5136;SEP;14.0847;A
2015;ES61;5138;SEP;18.8677;A
2015;ES61;5139;SEP;24.5994;A
2015;ES61;5140;SEP;29.7871;A
2015;ES61;5141;SEP;27.3857;A
2015;ES61;5142;SEP;22.5535;A
2015;ES61;5143;SEP;29.3998;A
2015;ES61;5144;SEP;11.8175;A
2015;ES61;5145;SEP;16.8917;A
2015;ES61;5146;SEP;9.4877;A
2015;ES61;5147;SEP;34.1496;A
2015;ES61;5149;SEP;5.6078;A
2015;ES61;5150;SEP;12.3613;A
2015;ES61;5151;SEP;7.3098;A
2015;ES61;5152;SEP;10.0925;A
2015;ES61;5153;SEP;11.5925;A
2015;ES61;5154;SEP;9.3715;A
2015;ES61;5155;SEP;7.8955;A
2015;ES61;5156;SEP;4.4811;A
2015;ES61;5157;SEP;5.8409;A
2015;ES61;5158;SEP;3.0788;A
2015;ES61;5160;SEP;2.9536;A
2015;ES61;5161;SEP;1.4023;A
2015;ES61;5162;SEP;1.4023;A
2015;ES61;5165;SEP;3.1213;A
2015;ES61;5166;SEP;1.4023;A
2015;ES61;5167;SEP;1.719;A
2015;ES611;5215;SEP;56.0604;A
2015;ES611;5126;SEP;1.5786;A
2015;ES611;5137;SEP;1.5786;A
2015;ES611;5159;SEP;3.1572;A
2015;ES611;5170;SEP;1.5786;A
2015;ES611;5181;SEP;1.5786;A
2015;ES611;5203;SEP;3.1572;A
2015;ES611;5116;SEP;1.5786;A
2015;ES611;5120;SEP;1.5786;A
2015;ES611;5123;SEP;1.5786;A
2015;ES611;5127;SEP;1.5786;A
2015;ES611;5128;SEP;4.7358;A
2015;ES611;5130;SEP;7.893;A
2015;ES611;5131;SEP;1.5786;A
2015;ES611;5134;SEP;3.1572;A
2015;ES611;5135;SEP;1.5786;A
2015;ES611;5136;SEP;1.5786;A
2015;ES611;5139;SEP;1.9833;A
2015;ES611;5141;SEP;1.9833;A
2015;ES611;5143;SEP;3.1572;A
2015;ES611;5144;SEP;1.5786;A
2015;ES611;5147;SEP;1.5786;A
2015;ES611;5150;SEP;1.5786;A
2015;ES611;5153;SEP;3.1572;A
2015;ES611;5155;SEP;1.5786;A
2015;ES612;5215;SEP;133.4995;A
2015;ES612;5126;SEP;3.1876;A
2015;ES612;5148;SEP;3.1876;A
2015;ES612;5159;SEP;1.5938;A
2015;ES612;5170;SEP;3.1876;A
2015;ES612;5181;SEP;3.1876;A
2015;ES612;5192;SEP;1.5938;A
2015;ES612;5116;SEP;9.5628;A
2015;ES612;5117;SEP;6.3752;A
2015;ES612;5118;SEP;1.5938;A
2015;ES612;5119;SEP;3.1876;A
2015;ES612;5120;SEP;3.1876;A
2015;ES612;5121;SEP;6.3752;A
2015;ES612;5122;SEP;3.1876;A
2015;ES612;5124;SEP;3.1876;A
2015;ES612;5125;SEP;4.7814;A
2015;ES612;5127;SEP;3.1876;A
2015;ES612;5128;SEP;3.1876;A
2015;ES612;5129;SEP;3.1876;A
2015;ES612;5130;SEP;4.7814;A
2015;ES612;5131;SEP;4.7814;A
2015;ES612;5132;SEP;1.5938;A
2015;ES612;5133;SEP;7.969;A
2015;ES612;5134;SEP;3.1876;A
2015;ES612;5138;SEP;1.5938;A
2015;ES612;5139;SEP;3.1876;A
2015;ES612;5140;SEP;7.969;A
2015;ES612;5141;SEP;1.5938;A
2015;ES612;5142;SEP;3.1876;A
2015;ES612;5143;SEP;6.3752;A
2015;ES612;5145;SEP;3.1876;A
2015;ES612;5146;SEP;1.9985;A
2015;ES612;5147;SEP;4.7814;A
2015;ES612;5151;SEP;5.5908;A
2015;ES612;5153;SEP;1.5938;A
2015;ES612;5154;SEP;1.5938;A
2015;ES612;5160;SEP;1.5938;A
2015;ES613;5215;SEP;117.3954;A
2015;ES613;5114;SEP;1.8943;A
2015;ES613;5126;SEP;1.4895;A
2015;ES613;5137;SEP;1.4895;A
2015;ES613;5159;SEP;7.4475;A
2015;ES613;5192;SEP;2.979;A
2015;ES613;5203;SEP;1.4895;A
2015;ES613;5214;SEP;2.979;A
2015;ES613;5116;SEP;1.4895;A
2015;ES613;5117;SEP;2.979;A
2015;ES613;5118;SEP;4.4685;A
2015;ES613;5119;SEP;2.979;A
2015;ES613;5120;SEP;4.4685;A
2015;ES613;5121;SEP;2.979;A
2015;ES613;5122;SEP;1.4895;A
2015;ES613;5123;SEP;4.4685;A
2015;ES613;5124;SEP;2.979;A
2015;ES613;5125;SEP;5.958;A
2015;ES613;5127;SEP;4.4685;A
2015;ES613;5128;SEP;1.4895;A
2015;ES613;5132;SEP;4.4685;A
2015;ES613;5133;SEP;7.4475;A
2015;ES613;5134;SEP;2.979;A
2015;ES613;5135;SEP;1.4895;A
2015;ES613;5136;SEP;1.4895;A
2015;ES613;5138;SEP;4.4685;A
2015;ES613;5139;SEP;7.4475;A
2015;ES613;5140;SEP;5.958;A
2015;ES613;5141;SEP;4.4685;A
2015;ES613;5142;SEP;2.979;A
2015;ES613;5143;SEP;1.8943;A
2015;ES613;5145;SEP;1.4895;A
2015;ES613;5147;SEP;6.3628;A
2015;ES613;5150;SEP;1.4895;A
2015;ES613;5152;SEP;1.4895;A
2015;ES613;5154;SEP;1.4895;A
2015;ES614;5215;SEP;108.1972;A
2015;ES614;5126;SEP;1.719;A
2015;ES614;5137;SEP;1.719;A
2015;ES614;5159;SEP;1.719;A
2015;ES614;5170;SEP;1.719;A
2015;ES614;5181;SEP;5.157;A
2015;ES614;5192;SEP;3.438;A
2015;ES614;5203;SEP;3.438;A
2015;ES614;5117;SEP;1.719;A
2015;ES614;5119;SEP;1.719;A
2015;ES614;5121;SEP;1.719;A
2015;ES614;5122;SEP;3.8428;A
2015;ES614;5123;SEP;5.157;A
2015;ES614;5124;SEP;3.438;A
2015;ES614;5125;SEP;3.438;A
2015;ES614;5128;SEP;5.157;A
2015;ES614;5130;SEP;1.719;A
2015;ES614;5131;SEP;3.438;A
2015;ES614;5132;SEP;1.719;A
2015;ES614;5133;SEP;1.719;A
2015;ES614;5134;SEP;5.157;A
2015;ES614;5135;SEP;3.8428;A
2015;ES614;5136;SEP;1.719;A
2015;ES614;5138;SEP;5.157;A
2015;ES614;5139;SEP;1.719;A
2015;ES614;5140;SEP;3.438;A
2015;ES614;5141;SEP;2.1238;A
2015;ES614;5142;SEP;2.1238;A
2015;ES614;5143;SEP;3.438;A
2015;ES614;5144;SEP;1.719;A
2015;ES614;5145;SEP;1.719;A
2015;ES614;5147;SEP;3.438;A
2015;ES614;5150;SEP;1.719;A
2015;ES614;5151;SEP;1.719;A
2015;ES614;5152;SEP;1.719;A
2015;ES614;5154;SEP;1.719;A
2015;ES614;5155;SEP;3.438;A
2015;ES614;5156;SEP;1.719;A
2015;ES614;5157;SEP;1.719;A
2015;ES614;5158;SEP;1.719;A
2015;ES614;5165;SEP;1.719;A
2015;ES614;5167;SEP;1.719;A
2015;ES615;5215;SEP;40.5241;A
2015;ES615;5137;SEP;1.4859;A
2015;ES615;5203;SEP;1.4859;A
2015;ES615;5214;SEP;1.4859;A
2015;ES615;5116;SEP;2.9718;A
2015;ES615;5119;SEP;1.4859;A
2015;ES615;5122;SEP;1.4859;A
2015;ES615;5123;SEP;1.4859;A
2015;ES615;5124;SEP;1.4859;A
2015;ES615;5128;SEP;1.4859;A
2015;ES615;5130;SEP;1.4859;A
2015;ES615;5134;SEP;4.8625;A
2015;ES615;5135;SEP;1.4859;A
2015;ES615;5138;SEP;1.4859;A
2015;ES615;5139;SEP;1.4859;A
2015;ES615;5141;SEP;4.4577;A
2015;ES615;5142;SEP;4.4577;A
2015;ES615;5145;SEP;1.4859;A
2015;ES615;5146;SEP;1.4859;A
2015;ES615;5149;SEP;1.4859;A
2015;ES615;5150;SEP;1.4859;A
2015;ES616;5215;SEP;81.3217;A
2015;ES616;5126;SEP;1.5191;A
2015;ES616;5148;SEP;1.5191;A
2015;ES616;5159;SEP;1.5191;A
2015;ES616;5170;SEP;1.5191;A
2015;ES616;5181;SEP;3.0382;A
2015;ES616;5203;SEP;1.5191;A
