TEMPORAL;TERRITORIO;EDAD;EDADC2;INDICATOR;OBS_VALUE;FREQ
1998;ES611;Y55-59;4948;DIV;12.78746;A
1998;ES611;Y55-59;4851;DIV;1.278746;A
1998;ES611;Y55-59;4858;DIV;1.278746;A
1998;ES611;Y55-59;4864;DIV;7.672476;A
1998;ES611;Y55-59;4870;DIV;1.278746;A
1998;ES611;Y55-59;4882;DIV;1.278746;A
1998;ES611;Y60-64;4948;DIV;11.508714;A
1998;ES611;Y60-64;4864;DIV;2.557492;A
1998;ES611;Y60-64;4870;DIV;5.114984;A
1998;ES611;Y60-64;4876;DIV;3.836238;A
1998;ES611;Y65-69;4948;DIV;10.229968;A
1998;ES611;Y65-69;4858;DIV;1.278746;A
1998;ES611;Y65-69;4870;DIV;2.557492;A
1998;ES611;Y65-69;4876;DIV;5.114984;A
1998;ES611;Y65-69;4888;DIV;1.278746;A
1998;ES611;_Z;4948;DIV;24.296174;A
1998;ES611;_Z;4845;DIV;2.557492;A
1998;ES611;_Z;4851;DIV;1.278746;A
1998;ES612;TOTAL;4948;DIV;769.999972;A
1998;ES612;TOTAL;4826;DIV;17.794117;A
1998;ES612;TOTAL;4832;DIV;103.529408;A
1998;ES612;TOTAL;4839;DIV;182.794111;A
1998;ES612;TOTAL;4845;DIV;132.647054;A
1998;ES612;TOTAL;4851;DIV;92.205879;A
1998;ES612;TOTAL;4858;DIV;71.176468;A
1998;ES612;TOTAL;4864;DIV;42.058822;A
1998;ES612;TOTAL;4870;DIV;46.911763;A
1998;ES612;TOTAL;4876;DIV;9.705882;A
1998;ES612;TOTAL;4882;DIV;8.088235;A
1998;ES612;Y15-19;4948;DIV;1.617647;A
1998;ES612;Y15-19;4826;DIV;1.617647;A
1998;ES612;Y25-29;4948;DIV;67.941174;A
1998;ES612;Y25-29;4826;DIV;12.941176;A
1998;ES612;Y25-29;4832;DIV;37.205881;A
1998;ES612;Y25-29;4839;DIV;17.794117;A
1998;ES612;Y30-34;4948;DIV;152.058818;A
1998;ES612;Y30-34;4826;DIV;1.617647;A
1998;ES612;Y30-34;4832;DIV;58.235292;A
1998;ES612;Y30-34;4839;DIV;84.117644;A
1998;ES612;Y30-34;4845;DIV;8.088235;A
1998;ES612;Y35-39;4948;DIV;137.499995;A
1998;ES612;Y35-39;4832;DIV;6.470588;A
1998;ES612;Y35-39;4839;DIV;63.088233;A
1998;ES612;Y35-39;4845;DIV;58.235292;A
1998;ES612;Y35-39;4851;DIV;4.852941;A
1998;ES612;Y35-39;4858;DIV;1.617647;A
1998;ES612;Y40-44;4948;DIV;122.941172;A
1998;ES612;Y40-44;4832;DIV;1.617647;A
1998;ES612;Y40-44;4839;DIV;14.558823;A
1998;ES612;Y40-44;4845;DIV;50.147057;A
1998;ES612;Y40-44;4851;DIV;42.058822;A
1998;ES612;Y40-44;4858;DIV;9.705882;A
1998;ES612;Y40-44;4864;DIV;1.617647;A
1998;ES612;Y45-49;4948;DIV;90.588232;A
1998;ES612;Y45-49;4839;DIV;1.617647;A
1998;ES612;Y45-49;4845;DIV;9.705882;A
1998;ES612;Y45-49;4851;DIV;33.970587;A
1998;ES612;Y45-49;4858;DIV;38.823528;A
1998;ES612;Y45-49;4864;DIV;6.470588;A
1998;ES612;Y50-54;4948;DIV;71.176468;A
1998;ES612;Y50-54;4839;DIV;1.617647;A
1998;ES612;Y50-54;4845;DIV;6.470588;A
1998;ES612;Y50-54;4851;DIV;6.470588;A
1998;ES612;Y50-54;4858;DIV;17.794117;A
1998;ES612;Y50-54;4864;DIV;24.264705;A
1998;ES612;Y50-54;4870;DIV;14.558823;A
1998;ES612;Y55-59;4948;DIV;35.588234;A
1998;ES612;Y55-59;4851;DIV;3.235294;A
1998;ES612;Y55-59;4858;DIV;1.617647;A
1998;ES612;Y55-59;4864;DIV;8.088235;A
1998;ES612;Y55-59;4870;DIV;21.029411;A
1998;ES612;Y55-59;4882;DIV;1.617647;A
1998;ES612;Y60-64;4948;DIV;19.411764;A
1998;ES612;Y60-64;4851;DIV;1.617647;A
1998;ES612;Y60-64;4858;DIV;1.617647;A
1998;ES612;Y60-64;4864;DIV;1.617647;A
1998;ES612;Y60-64;4870;DIV;8.088235;A
1998;ES612;Y60-64;4876;DIV;6.470588;A
1998;ES612;Y65-69;4948;DIV;4.852941;A
1998;ES612;Y65-69;4870;DIV;1.617647;A
1998;ES612;Y65-69;4876;DIV;1.617647;A
1998;ES612;Y65-69;4882;DIV;1.617647;A
1998;ES612;Y70-74;4948;DIV;4.852941;A
1998;ES612;Y70-74;4870;DIV;1.617647;A
1998;ES612;Y70-74;4882;DIV;3.235294;A
1998;ES612;Y65-100;4948;DIV;3.235294;A
1998;ES612;Y65-100;4876;DIV;1.617647;A
1998;ES612;Y65-100;4882;DIV;1.617647;A
1998;ES612;_Z;4948;DIV;58.235292;A
1998;ES612;_Z;4826;DIV;1.617647;A
1998;ES613;TOTAL;4948;DIV;430.999854;A
1998;ES613;TOTAL;4826;DIV;8.899702;A
1998;ES613;TOTAL;4832;DIV;59.755142;A
1998;ES613;TOTAL;4839;DIV;85.182862;A
1998;ES613;TOTAL;4845;DIV;97.896722;A
1998;ES613;TOTAL;4851;DIV;58.483756;A
1998;ES613;TOTAL;4858;DIV;43.227124;A
1998;ES613;TOTAL;4864;DIV;26.699106;A
1998;ES613;TOTAL;4870;DIV;20.342176;A
1998;ES613;TOTAL;4876;DIV;11.442474;A
1998;ES613;TOTAL;4882;DIV;2.542772;A
1998;ES613;TOTAL;4947;DIV;2.542772;A
1998;ES613;Y25-29;4948;DIV;33.056036;A
1998;ES613;Y25-29;4826;DIV;8.899702;A
1998;ES613;Y25-29;4832;DIV;19.07079;A
1998;ES613;Y25-29;4839;DIV;5.085544;A
1998;ES613;Y30-34;4948;DIV;81.368704;A
1998;ES613;Y30-34;4832;DIV;30.513264;A
1998;ES613;Y30-34;4839;DIV;40.684352;A
1998;ES613;Y30-34;4845;DIV;7.628316;A
1998;ES613;Y30-34;4858;DIV;2.542772;A
1998;ES613;Y35-39;4948;DIV;87.725634;A
1998;ES613;Y35-39;4832;DIV;7.628316;A
1998;ES613;Y35-39;4839;DIV;31.78465;A
1998;ES613;Y35-39;4845;DIV;41.955738;A
1998;ES613;Y35-39;4851;DIV;5.085544;A
1998;ES613;Y35-39;4858;DIV;1.271386;A
1998;ES613;Y40-44;4948;DIV;73.740388;A
1998;ES613;Y40-44;4832;DIV;1.271386;A
1998;ES613;Y40-44;4839;DIV;6.35693;A
1998;ES613;Y40-44;4845;DIV;35.598808;A
1998;ES613;Y40-44;4851;DIV;25.42772;A
1998;ES613;Y40-44;4858;DIV;3.814158;A
1998;ES613;Y40-44;4870;DIV;1.271386;A
1998;ES613;Y45-49;4948;DIV;53.398212;A
1998;ES613;Y45-49;4845;DIV;10.171088;A
1998;ES613;Y45-49;4851;DIV;17.799404;A
1998;ES613;Y45-49;4858;DIV;21.613562;A
1998;ES613;Y45-49;4864;DIV;3.814158;A
1998;ES613;Y50-54;4948;DIV;41.955738;A
1998;ES613;Y50-54;4832;DIV;1.271386;A
1998;ES613;Y50-54;4845;DIV;2.542772;A
1998;ES613;Y50-54;4851;DIV;10.171088;A
1998;ES613;Y50-54;4858;DIV;10.171088;A
1998;ES613;Y50-54;4864;DIV;13.985246;A
1998;ES613;Y50-54;4870;DIV;3.814158;A
1998;ES613;Y55-59;4948;DIV;25.42772;A
1998;ES613;Y55-59;4858;DIV;3.814158;A
1998;ES613;Y55-59;4864;DIV;7.628316;A
1998;ES613;Y55-59;4870;DIV;13.985246;A
1998;ES613;Y60-64;4948;DIV;8.899702;A
1998;ES613;Y60-64;4864;DIV;1.271386;A
1998;ES613;Y60-64;4870;DIV;1.271386;A
1998;ES613;Y60-64;4876;DIV;6.35693;A
1998;ES613;Y65-69;4948;DIV;5.085544;A
1998;ES613;Y65-69;4876;DIV;3.814158;A
1998;ES613;Y65-69;4882;DIV;1.271386;A
1998;ES613;Y65-100;4948;DIV;3.814158;A
1998;ES613;Y65-100;4882;DIV;1.271386;A
1998;ES613;Y65-100;4947;DIV;2.542772;A
1998;ES613;_Z;4948;DIV;16.528018;A
1998;ES613;_Z;4839;DIV;1.271386;A
1998;ES613;_Z;4876;DIV;1.271386;A
1998;ES614;TOTAL;4948;DIV;552.0;A
1998;ES614;TOTAL;4826;DIV;13.2;A
1998;ES614;TOTAL;4832;DIV;70.8;A
1998;ES614;TOTAL;4839;DIV;109.2;A
1998;ES614;TOTAL;4845;DIV;109.2;A
1998;ES614;TOTAL;4851;DIV;87.6;A
1998;ES614;TOTAL;4858;DIV;57.6;A
1998;ES614;TOTAL;4864;DIV;40.8;A
1998;ES614;TOTAL;4870;DIV;16.8;A
1998;ES614;TOTAL;4876;DIV;19.2;A
1998;ES614;TOTAL;4882;DIV;8.4;A
1998;ES614;TOTAL;4888;DIV;4.8;A
1998;ES614;Y15-19;4948;DIV;4.8;A
1998;ES614;Y15-19;4826;DIV;2.4;A
1998;ES614;Y15-19;4839;DIV;1.2;A
1998;ES614;Y15-19;4851;DIV;1.2;A
1998;ES614;Y25-29;4948;DIV;34.8;A
1998;ES614;Y25-29;4826;DIV;7.2;A
1998;ES614;Y25-29;4832;DIV;22.8;A
1998;ES614;Y25-29;4839;DIV;4.8;A
1998;ES614;Y30-34;4948;DIV;102.0;A
1998;ES614;Y30-34;4826;DIV;2.4;A
1998;ES614;Y30-34;4832;DIV;33.6;A
1998;ES614;Y30-34;4839;DIV;60.0;A
1998;ES614;Y30-34;4845;DIV;4.8;A
1998;ES614;Y30-34;4858;DIV;1.2;A
1998;ES614;Y35-39;4948;DIV;93.6;A
1998;ES614;Y35-39;4826;DIV;1.2;A
1998;ES614;Y35-39;4832;DIV;12.0;A
1998;ES614;Y35-39;4839;DIV;33.6;A
1998;ES614;Y35-39;4845;DIV;43.2;A
1998;ES614;Y35-39;4851;DIV;2.4;A
1998;ES614;Y35-39;4858;DIV;1.2;A
1998;ES614;Y40-44;4948;DIV;102.0;A
1998;ES614;Y40-44;4832;DIV;1.2;A
1998;ES614;Y40-44;4839;DIV;4.8;A
1998;ES614;Y40-44;4845;DIV;49.2;A
1998;ES614;Y40-44;4851;DIV;38.4;A
1998;ES614;Y40-44;4858;DIV;4.8;A
1998;ES614;Y40-44;4864;DIV;2.4;A
1998;ES614;Y45-49;4948;DIV;76.8;A
1998;ES614;Y45-49;4832;DIV;1.2;A
1998;ES614;Y45-49;4839;DIV;2.4;A
1998;ES614;Y45-49;4845;DIV;9.6;A
1998;ES614;Y45-49;4851;DIV;31.2;A
1998;ES614;Y45-49;4858;DIV;25.2;A
1998;ES614;Y45-49;4864;DIV;6.0;A
1998;ES614;Y45-49;4882;DIV;1.2;A
1998;ES614;Y50-54;4948;DIV;51.6;A
1998;ES614;Y50-54;4839;DIV;2.4;A
1998;ES614;Y50-54;4851;DIV;9.6;A
1998;ES614;Y50-54;4858;DIV;20.4;A
1998;ES614;Y50-54;4864;DIV;15.6;A
1998;ES614;Y50-54;4870;DIV;3.6;A
1998;ES614;Y55-59;4948;DIV;36.0;A
1998;ES614;Y55-59;4845;DIV;1.2;A
1998;ES614;Y55-59;4851;DIV;4.8;A
1998;ES614;Y55-59;4858;DIV;3.6;A
1998;ES614;Y55-59;4864;DIV;10.8;A
1998;ES614;Y55-59;4870;DIV;9.6;A
1998;ES614;Y55-59;4876;DIV;3.6;A
1998;ES614;Y55-59;4882;DIV;2.4;A
1998;ES614;Y60-64;4948;DIV;20.4;A
1998;ES614;Y60-64;4858;DIV;1.2;A
1998;ES614;Y60-64;4864;DIV;3.6;A
1998;ES614;Y60-64;4870;DIV;2.4;A
1998;ES614;Y60-64;4876;DIV;10.8;A
1998;ES614;Y60-64;4888;DIV;2.4;A
1998;ES614;Y65-69;4948;DIV;8.4;A
1998;ES614;Y65-69;4845;DIV;1.2;A
1998;ES614;Y65-69;4864;DIV;1.2;A
1998;ES614;Y65-69;4876;DIV;4.8;A
1998;ES614;Y65-69;4888;DIV;1.2;A
1998;ES614;Y70-74;4948;DIV;7.2;A
1998;ES614;Y70-74;4864;DIV;1.2;A
1998;ES614;Y70-74;4870;DIV;1.2;A
1998;ES614;Y70-74;4882;DIV;4.8;A
1998;ES614;Y65-100;4948;DIV;1.2;A
1998;ES614;Y65-100;4888;DIV;1.2;A
1998;ES614;_Z;4948;DIV;13.2;A
1998;ES615;TOTAL;4948;DIV;309.0;A
1998;ES615;TOTAL;4826;DIV;3.0;A
1998;ES615;TOTAL;4832;DIV;42.0;A
1998;ES615;TOTAL;4839;DIV;63.0;A
1998;ES615;TOTAL;4845;DIV;37.5;A
1998;ES615;TOTAL;4851;DIV;34.5;A
1998;ES615;TOTAL;4858;DIV;22.5;A
1998;ES615;TOTAL;4864;DIV;10.5;A
1998;ES615;TOTAL;4870;DIV;7.5;A
1998;ES615;TOTAL;4882;DIV;6.0;A
1998;ES615;TOTAL;4888;DIV;1.5;A
1998;ES615;Y15-19;4948;DIV;1.5;A
1998;ES615;Y15-19;4832;DIV;1.5;A
1998;ES615;Y25-29;4948;DIV;27.0;A
1998;ES615;Y25-29;4826;DIV;3.0;A
1998;ES615;Y25-29;4832;DIV;19.5;A
1998;ES615;Y25-29;4839;DIV;4.5;A
1998;ES615;Y30-34;4948;DIV;45.0;A
1998;ES615;Y30-34;4832;DIV;15.0;A
1998;ES615;Y30-34;4839;DIV;27.0;A
1998;ES615;Y30-34;4845;DIV;1.5;A
1998;ES615;Y30-34;4851;DIV;1.5;A
1998;ES615;Y35-39;4948;DIV;51.0;A
1998;ES615;Y35-39;4832;DIV;4.5;A
1998;ES615;Y35-39;4839;DIV;21.0;A
1998;ES615;Y35-39;4845;DIV;16.5;A
1998;ES615;Y35-39;4851;DIV;9.0;A
1998;ES615;Y40-44;4948;DIV;31.5;A
1998;ES615;Y40-44;4832;DIV;1.5;A
1998;ES615;Y40-44;4839;DIV;7.5;A
1998;ES615;Y40-44;4845;DIV;15.0;A
1998;ES615;Y40-44;4851;DIV;7.5;A
1998;ES615;Y45-49;4948;DIV;33.0;A
1998;ES615;Y45-49;4839;DIV;3.0;A
1998;ES615;Y45-49;4845;DIV;4.5;A
1998;ES615;Y45-49;4851;DIV;13.5;A
1998;ES615;Y45-49;4858;DIV;12.0;A
1998;ES615;Y50-54;4948;DIV;13.5;A
1998;ES615;Y50-54;4858;DIV;7.5;A
1998;ES615;Y50-54;4864;DIV;6.0;A
1998;ES615;Y55-59;4948;DIV;13.5;A
1998;ES615;Y55-59;4858;DIV;3.0;A
1998;ES615;Y55-59;4864;DIV;4.5;A
1998;ES615;Y55-59;4870;DIV;6.0;A
1998;ES615;Y60-64;4948;DIV;3.0;A
1998;ES615;Y60-64;4851;DIV;3.0;A
1998;ES615;Y65-69;4948;DIV;3.0;A
1998;ES615;Y65-69;4870;DIV;1.5;A
1998;ES615;Y65-69;4882;DIV;1.5;A
1998;ES615;Y70-74;4948;DIV;6.0;A
1998;ES615;Y70-74;4882;DIV;4.5;A
1998;ES615;Y70-74;4888;DIV;1.5;A
1998;ES615;_Z;4948;DIV;81.0;A
1998;ES616;TOTAL;4948;DIV;301.999984;A
1998;ES616;TOTAL;4826;DIV;8.669856;A
1998;ES616;TOTAL;4832;DIV;31.789472;A
1998;ES616;TOTAL;4839;DIV;60.688992;A
1998;ES616;TOTAL;4845;DIV;50.57416;A
1998;ES616;TOTAL;4851;DIV;23.119616;A
1998;ES616;TOTAL;4858;DIV;17.339712;A
1998;ES616;TOTAL;4864;DIV;11.559808;A
1998;ES616;TOTAL;4870;DIV;7.22488;A
1998;ES616;TOTAL;4876;DIV;13.004784;A
1998;ES616;TOTAL;4882;DIV;1.444976;A
1998;ES616;Y25-29;4948;DIV;20.229664;A
1998;ES616;Y25-29;4826;DIV;7.22488;A
1998;ES616;Y25-29;4832;DIV;11.559808;A
1998;ES616;Y25-29;4839;DIV;1.444976;A
1998;ES616;Y30-34;4948;DIV;46.239232;A
1998;ES616;Y30-34;4826;DIV;1.444976;A
1998;ES616;Y30-34;4832;DIV;14.44976;A
1998;ES616;Y30-34;4839;DIV;28.89952;A
1998;ES616;Y30-34;4845;DIV;1.444976;A
1998;ES616;Y35-39;4948;DIV;50.57416;A
1998;ES616;Y35-39;4832;DIV;4.334928;A
1998;ES616;Y35-39;4839;DIV;23.119616;A
1998;ES616;Y35-39;4845;DIV;20.229664;A
1998;ES616;Y35-39;4851;DIV;1.444976;A
1998;ES616;Y35-39;4858;DIV;1.444976;A
1998;ES616;Y40-44;4948;DIV;43.34928;A
1998;ES616;Y40-44;4839;DIV;7.22488;A
1998;ES616;Y40-44;4845;DIV;26.009568;A
1998;ES616;Y40-44;4851;DIV;7.22488;A
1998;ES616;Y40-44;4858;DIV;2.889952;A
1998;ES616;Y45-49;4948;DIV;20.229664;A
1998;ES616;Y45-49;4845;DIV;1.444976;A
1998;ES616;Y45-49;4851;DIV;13.004784;A
1998;ES616;Y45-49;4858;DIV;5.779904;A
1998;ES616;Y50-54;4948;DIV;10.114832;A
1998;ES616;Y50-54;4858;DIV;7.22488;A
1998;ES616;Y50-54;4864;DIV;2.889952;A
1998;ES616;Y55-59;4948;DIV;14.44976;A
1998;ES616;Y55-59;4851;DIV;1.444976;A
1998;ES616;Y55-59;4864;DIV;7.22488;A
1998;ES616;Y55-59;4870;DIV;4.334928;A
1998;ES616;Y55-59;4876;DIV;1.444976;A
1998;ES616;Y60-64;4948;DIV;14.44976;A
1998;ES616;Y60-64;4845;DIV;1.444976;A
1998;ES616;Y60-64;4864;DIV;1.444976;A
1998;ES616;Y60-64;4870;DIV;2.889952;A
1998;ES616;Y60-64;4876;DIV;5.779904;A
1998;ES616;Y60-64;4882;DIV;1.444976;A
1998;ES616;Y65-69;4948;DIV;2.889952;A
1998;ES616;Y65-69;4876;DIV;2.889952;A
1998;ES616;Y65-100;4948;DIV;2.889952;A
1998;ES616;Y65-100;4876;DIV;2.889952;A
1998;ES616;_Z;4948;DIV;76.583728;A
1998;ES616;_Z;4832;DIV;1.444976;A
1998;ES617;TOTAL;4948;DIV;1159.999858;A
1998;ES617;TOTAL;4826;DIV;18.992441;A
1998;ES617;TOTAL;4832;DIV;130.025173;A
1998;ES617;TOTAL;4839;DIV;236.675034;A
1998;ES617;TOTAL;4845;DIV;238.135991;A
1998;ES617;TOTAL;4851;DIV;178.236754;A
1998;ES617;TOTAL;4858;DIV;115.415603;A
1998;ES617;TOTAL;4864;DIV;68.664979;A
1998;ES617;TOTAL;4870;DIV;43.82871;A
1998;ES617;TOTAL;4876;DIV;18.992441;A
1998;ES617;TOTAL;4882;DIV;11.687656;A
1998;ES617;TOTAL;4888;DIV;2.921914;A
1998;ES617;Y15-19;4948;DIV;10.226699;A
1998;ES617;Y15-19;4826;DIV;5.843828;A
1998;ES617;Y15-19;4832;DIV;2.921914;A
1998;ES617;Y15-19;4839;DIV;1.460957;A
1998;ES617;Y25-29;4948;DIV;59.899237;A
1998;ES617;Y25-29;4826;DIV;8.765742;A
1998;ES617;Y25-29;4832;DIV;36.523925;A
1998;ES617;Y25-29;4839;DIV;10.226699;A
1998;ES617;Y25-29;4845;DIV;1.460957;A
1998;ES617;Y25-29;4851;DIV;1.460957;A
1998;ES617;Y30-34;4948;DIV;185.541539;A
1998;ES617;Y30-34;4826;DIV;1.460957;A
1998;ES617;Y30-34;4832;DIV;73.04785;A
1998;ES617;Y30-34;4839;DIV;84.735506;A
1998;ES617;Y30-34;4845;DIV;20.453398;A
1998;ES617;Y30-34;4851;DIV;2.921914;A
1998;ES617;Y30-34;4858;DIV;1.460957;A
1998;ES617;Y35-39;4948;DIV;217.682593;A
1998;ES617;Y35-39;4826;DIV;1.460957;A
1998;ES617;Y35-39;4832;DIV;13.148613;A
1998;ES617;Y35-39;4839;DIV;86.196463;A
1998;ES617;Y35-39;4845;DIV;99.345076;A
1998;ES617;Y35-39;4851;DIV;17.531484;A
1998;ES617;Y40-44;4948;DIV;191.385367;A
1998;ES617;Y40-44;4826;DIV;1.460957;A
1998;ES617;Y40-44;4832;DIV;4.382871;A
1998;ES617;Y40-44;4839;DIV;33.602011;A
1998;ES617;Y40-44;4845;DIV;77.430721;A
1998;ES617;Y40-44;4851;DIV;62.821151;A
1998;ES617;Y40-44;4858;DIV;10.226699;A
1998;ES617;Y40-44;4876;DIV;1.460957;A
1998;ES617;Y45-49;4948;DIV;172.392926;A
1998;ES617;Y45-49;4839;DIV;11.687656;A
1998;ES617;Y45-49;4845;DIV;27.758183;A
1998;ES617;Y45-49;4851;DIV;77.430721;A
1998;ES617;Y45-49;4858;DIV;46.750624;A
1998;ES617;Y45-49;4864;DIV;7.304785;A
1998;ES617;Y50-54;4948;DIV;103.727947;A
1998;ES617;Y50-54;4839;DIV;5.843828;A
1998;ES617;Y50-54;4845;DIV;5.843828;A
1998;ES617;Y50-54;4851;DIV;13.148613;A
1998;ES617;Y50-54;4858;DIV;42.367753;A
1998;ES617;Y50-54;4864;DIV;29.21914;A
1998;ES617;Y50-54;4870;DIV;7.304785;A
1998;ES617;Y55-59;4948;DIV;62.821151;A
1998;ES617;Y55-59;4839;DIV;1.460957;A
1998;ES617;Y55-59;4845;DIV;1.460957;A
1998;ES617;Y55-59;4851;DIV;2.921914;A
1998;ES617;Y55-59;4858;DIV;10.226699;A
1998;ES617;Y55-59;4864;DIV;23.375312;A
1998;ES617;Y55-59;4870;DIV;17.531484;A
1998;ES617;Y55-59;4876;DIV;2.921914;A
1998;ES617;Y55-59;4882;DIV;2.921914;A
1998;ES617;Y60-64;4948;DIV;35.062968;A
1998;ES617;Y60-64;4858;DIV;2.921914;A
1998;ES617;Y60-64;4864;DIV;5.843828;A
1998;ES617;Y60-64;4870;DIV;13.148613;A
1998;ES617;Y60-64;4876;DIV;10.226699;A
1998;ES617;Y60-64;4882;DIV;1.460957;A
1998;ES617;Y60-64;4888;DIV;1.460957;A
1998;ES617;Y65-69;4948;DIV;18.992441;A
1998;ES617;Y65-69;4845;DIV;1.460957;A
1998;ES617;Y65-69;4858;DIV;1.460957;A
1998;ES617;Y65-69;4864;DIV;1.460957;A
1998;ES617;Y65-69;4870;DIV;5.843828;A
1998;ES617;Y65-69;4876;DIV;1.460957;A
1998;ES617;Y65-69;4882;DIV;7.304785;A
1998;ES617;Y70-74;4948;DIV;2.921914;A
1998;ES617;Y70-74;4876;DIV;2.921914;A
1998;ES617;Y65-100;4948;DIV;1.460957;A
1998;ES617;Y65-100;4888;DIV;1.460957;A
1998;ES617;_Z;4948;DIV;97.884119;A
1998;ES617;_Z;4839;DIV;1.460957;A
1998;ES617;_Z;4845;DIV;2.921914;A
1998;ES617;_Z;4864;DIV;1.460957;A
1998;ES618;TOTAL;4948;DIV;1186.00016;A
1998;ES618;TOTAL;4826;DIV;23.30568;A
1998;ES618;TOTAL;4832;DIV;155.3712;A
1998;ES618;TOTAL;4839;DIV;214.93016;A
1998;ES618;TOTAL;4845;DIV;204.57208;A
1998;ES618;TOTAL;4851;DIV;198.09828;A
1998;ES618;TOTAL;4858;DIV;113.93888;A
1998;ES618;TOTAL;4864;DIV;86.74892;A
1998;ES618;TOTAL;4870;DIV;50.49564;A
1998;ES618;TOTAL;4876;DIV;19.4214;A
1998;ES618;TOTAL;4882;DIV;11.65284;A
1998;ES618;TOTAL;4888;DIV;1.29476;A
1998;ES618;Y15-19;4948;DIV;7.76856;A
1998;ES618;Y15-19;4826;DIV;6.4738;A
1998;ES618;Y15-19;4832;DIV;1.29476;A
1998;ES618;Y25-29;4948;DIV;78.98036;A
1998;ES618;Y25-29;4826;DIV;10.35808;A
1998;ES618;Y25-29;4832;DIV;55.67468;A
1998;ES618;Y25-29;4839;DIV;9.06332;A
1998;ES618;Y25-29;4845;DIV;2.58952;A
1998;ES618;Y25-29;4851;DIV;1.29476;A
1998;ES618;Y30-34;4948;DIV;201.98256;A
1998;ES618;Y30-34;4826;DIV;3.88428;A
1998;ES618;Y30-34;4832;DIV;76.39084;A
1998;ES618;Y30-34;4839;DIV;97.107;A
1998;ES618;Y30-34;4845;DIV;20.71616;A
1998;ES618;Y30-34;4851;DIV;3.88428;A
1998;ES618;Y35-39;4948;DIV;204.57208;A
1998;ES618;Y35-39;4826;DIV;2.58952;A
1998;ES618;Y35-39;4832;DIV;19.4214;A
1998;ES618;Y35-39;4839;DIV;82.86464;A
1998;ES618;Y35-39;4845;DIV;81.56988;A
1998;ES618;Y35-39;4851;DIV;16.83188;A
1998;ES618;Y35-39;4858;DIV;1.29476;A
1998;ES618;Y40-44;4948;DIV;209.75112;A
1998;ES618;Y40-44;4832;DIV;2.58952;A
1998;ES618;Y40-44;4839;DIV;22.01092;A
1998;ES618;Y40-44;4845;DIV;80.27512;A
1998;ES618;Y40-44;4851;DIV;93.22272;A
1998;ES618;Y40-44;4858;DIV;11.65284;A
1998;ES618;Y45-49;4948;DIV;152.78168;A
1998;ES618;Y45-49;4839;DIV;3.88428;A
1998;ES618;Y45-49;4845;DIV;16.83188;A
1998;ES618;Y45-49;4851;DIV;68.62228;A
1998;ES618;Y45-49;4858;DIV;50.49564;A
1998;ES618;Y45-49;4864;DIV;12.9476;A
1998;ES618;Y50-54;4948;DIV;102.28604;A
1998;ES618;Y50-54;4845;DIV;2.58952;A
1998;ES618;Y50-54;4851;DIV;14.24236;A
1998;ES618;Y50-54;4858;DIV;34.95852;A
1998;ES618;Y50-54;4864;DIV;42.72708;A
1998;ES618;Y50-54;4870;DIV;7.76856;A
1998;ES618;Y55-59;4948;DIV;59.55896;A
1998;ES618;Y55-59;4858;DIV;15.53712;A
1998;ES618;Y55-59;4864;DIV;20.71616;A
1998;ES618;Y55-59;4870;DIV;20.71616;A
1998;ES618;Y55-59;4876;DIV;2.58952;A
1998;ES618;Y60-64;4948;DIV;40.13756;A
1998;ES618;Y60-64;4864;DIV;9.06332;A
1998;ES618;Y60-64;4870;DIV;15.53712;A
1998;ES618;Y60-64;4876;DIV;11.65284;A
1998;ES618;Y60-64;4882;DIV;3.88428;A
1998;ES618;Y65-69;4948;DIV;14.24236;A
1998;ES618;Y65-69;4864;DIV;1.29476;A
1998;ES618;Y65-69;4870;DIV;2.58952;A
1998;ES618;Y65-69;4876;DIV;3.88428;A
1998;ES618;Y65-69;4882;DIV;6.4738;A
1998;ES618;Y70-74;4948;DIV;2.58952;A
1998;ES618;Y70-74;4870;DIV;2.58952;A
1998;ES618;Y65-100;4948;DIV;3.88428;A
1998;ES618;Y65-100;4876;DIV;1.29476;A
1998;ES618;Y65-100;4882;DIV;1.29476;A
1998;ES618;Y65-100;4888;DIV;1.29476;A
1998;ES618;_Z;4948;DIV;107.46508;A
1998;ES618;_Z;4870;DIV;1.29476;A
2020;ES61;TOTAL;4948;SEP;569.10667;A
2020;ES61;TOTAL;4832;SEP;5.21168;A
2020;ES61;TOTAL;4839;SEP;21.50689;A
2020;ES61;TOTAL;4845;SEP;55.134;A
2020;ES61;TOTAL;4851;SEP;68.63553;A
2020;ES61;TOTAL;4858;SEP;108.29442;A
2020;ES61;TOTAL;4864;SEP;86.91406;A
2020;ES61;TOTAL;4870;SEP;68.09569;A
2020;ES61;TOTAL;4876;SEP;54.33718;A
2020;ES61;TOTAL;4882;SEP;62.007;A
2020;ES61;TOTAL;4888;SEP;23.58204;A
2020;ES61;TOTAL;4947;SEP;15.38818;A
2020;ES61;Y25-29;4948;SEP;3.49487;A
2020;ES61;Y25-29;4832;SEP;3.49487;A
2020;ES61;Y30-34;4948;SEP;6.20282;A
2020;ES61;Y30-34;4832;SEP;1.71681;A
2020;ES61;Y30-34;4839;SEP;4.48601;A
2020;ES61;Y35-39;4948;SEP;52.39188;A
2020;ES61;Y35-39;4839;SEP;12.31905;A
2020;ES61;Y35-39;4845;SEP;25.59285;A
