TEMPORAL;TERRITORIO;FORMA_JUR_SOCMER;OBS_STATUS;INDICATOR;OBS_VALUE;FREQ
2017;ES61;46363;A;SOC_DIV;1.0;A
2017;ES611;46367;A;SOC_DIV;4.0;A
2017;ES611;46360;A;SOC_DIV;3.0;A
2017;ES611;46364;A;SOC_DIV;1.0;A
2017;ES611;46363;A;SOC_DIV;1.0;A
2017;ES612;46367;A;SOC_DIV;2.0;A
2017;ES612;46360;A;SOC_DIV;2.0;A
2017;ES613;46367;A;SOC_DIV;2.0;A
2017;ES613;46360;A;SOC_DIV;2.0;A
2017;ES614;46367;A;SOC_DIV;3.0;A
2017;ES614;46360;A;SOC_DIV;3.0;A
2017;ES616;46367;A;SOC_DIV;1.0;A
2017;ES616;46360;A;SOC_DIV;1.0;A
2017;ES617;46367;A;SOC_DIV;5.0;A
2017;ES617;46360;A;SOC_DIV;5.0;A
2017;ES618;46367;A;SOC_DIV;6.0;A
2017;ES618;46360;A;SOC_DIV;6.0;A
2016;ES61;46367;A;SOC_DIV;28.0;A
2016;ES61;46360;A;SOC_DIV;27.0;A
2016;ES61;46364;A;SOC_DIV;1.0;A
2016;ES61;46363;A;SOC_DIV;1.0;A
2016;ES611;46367;A;SOC_DIV;1.0;A
2016;ES611;46360;A;SOC_DIV;1.0;A
2016;ES612;46367;A;SOC_DIV;6.0;A
2016;ES612;46360;A;SOC_DIV;5.0;A
2016;ES612;46364;A;SOC_DIV;1.0;A
2016;ES612;46363;A;SOC_DIV;1.0;A
2016;ES613;46367;A;SOC_DIV;3.0;A
2016;ES613;46360;A;SOC_DIV;3.0;A
2016;ES614;46367;A;SOC_DIV;3.0;A
2016;ES614;46360;A;SOC_DIV;3.0;A
2016;ES616;46367;A;SOC_DIV;1.0;A
2016;ES616;46360;A;SOC_DIV;1.0;A
2016;ES617;46367;A;SOC_DIV;2.0;A
2016;ES617;46360;A;SOC_DIV;2.0;A
2016;ES618;46367;A;SOC_DIV;12.0;A
2016;ES618;46360;A;SOC_DIV;12.0;A
2015;ES61;46367;A;SOC_DIV;29.0;A
2015;ES61;46360;A;SOC_DIV;28.0;A
2015;ES61;46364;A;SOC_DIV;1.0;A
2015;ES61;46363;A;SOC_DIV;1.0;A
2015;ES611;46367;A;SOC_DIV;3.0;A
2015;ES611;46360;A;SOC_DIV;3.0;A
2015;ES612;46367;A;SOC_DIV;4.0;A
2015;ES612;46360;A;SOC_DIV;4.0;A
2015;ES613;46367;A;SOC_DIV;6.0;A
2015;ES613;46360;A;SOC_DIV;6.0;A
2015;ES614;46367;A;SOC_DIV;2.0;A
2015;ES614;46360;A;SOC_DIV;1.0;A
2015;ES614;46364;A;SOC_DIV;1.0;A
2015;ES614;46363;A;SOC_DIV;1.0;A
2015;ES616;46367;A;SOC_DIV;1.0;A
2015;ES616;46360;A;SOC_DIV;1.0;A
2015;ES617;46367;A;SOC_DIV;7.0;A
2015;ES617;46360;A;SOC_DIV;7.0;A
2015;ES618;46367;A;SOC_DIV;6.0;A
2015;ES618;46360;A;SOC_DIV;6.0;A
2014;ES61;46367;A;SOC_DIV;39.0;A
2014;ES61;46360;A;SOC_DIV;37.0;A
2014;ES61;46364;A;SOC_DIV;2.0;A
2014;ES61;46363;A;SOC_DIV;2.0;A
2014;ES611;46367;A;SOC_DIV;4.0;A
2014;ES611;46360;A;SOC_DIV;4.0;A
2014;ES612;46367;A;SOC_DIV;3.0;A
2014;ES612;46360;A;SOC_DIV;3.0;A
2014;ES613;46367;A;SOC_DIV;4.0;A
2014;ES613;46360;A;SOC_DIV;4.0;A
2014;ES614;46367;A;SOC_DIV;2.0;A
2014;ES614;46360;A;SOC_DIV;2.0;A
2014;ES615;46367;A;SOC_DIV;1.0;A
2014;ES615;46360;A;SOC_DIV;1.0;A
2014;ES616;46367;A;SOC_DIV;2.0;A
2014;ES616;46360;A;SOC_DIV;2.0;A
2014;ES617;46367;A;SOC_DIV;12.0;A
2014;ES617;46360;A;SOC_DIV;11.0;A
2014;ES617;46364;A;SOC_DIV;1.0;A
2014;ES617;46363;A;SOC_DIV;1.0;A
2014;ES618;46367;A;SOC_DIV;11.0;A
2014;ES618;46360;A;SOC_DIV;10.0;A
2014;ES618;46364;A;SOC_DIV;1.0;A
2014;ES618;46363;A;SOC_DIV;1.0;A
2013;ES61;46367;A;SOC_DIV;56.0;A
2013;ES61;46360;A;SOC_DIV;54.0;A
2013;ES61;46364;A;SOC_DIV;2.0;A
2013;ES61;46363;A;SOC_DIV;2.0;A
2013;ES611;46367;A;SOC_DIV;5.0;A
2013;ES611;46360;A;SOC_DIV;5.0;A
2013;ES612;46367;A;SOC_DIV;1.0;A
2013;ES612;46360;A;SOC_DIV;1.0;A
2013;ES613;46367;A;SOC_DIV;9.0;A
2013;ES613;46360;A;SOC_DIV;8.0;A
2013;ES613;46364;A;SOC_DIV;1.0;A
2013;ES613;46363;A;SOC_DIV;1.0;A
2013;ES614;46367;A;SOC_DIV;4.0;A
2013;ES614;46360;A;SOC_DIV;4.0;A
2013;ES615;46367;A;SOC_DIV;4.0;A
2013;ES615;46360;A;SOC_DIV;4.0;A
2013;ES616;46367;A;SOC_DIV;4.0;A
2013;ES616;46360;A;SOC_DIV;4.0;A
2013;ES617;46367;A;SOC_DIV;12.0;A
2013;ES617;46360;A;SOC_DIV;11.0;A
2013;ES617;46364;A;SOC_DIV;1.0;A
2013;ES617;46363;A;SOC_DIV;1.0;A
2013;ES618;46367;A;SOC_DIV;17.0;A
2013;ES618;46360;A;SOC_DIV;17.0;A
2012;ES61;46367;A;SOC_DIV;75.0;A
2012;ES61;46360;A;SOC_DIV;75.0;A
2012;ES611;46367;A;SOC_DIV;5.0;A
2012;ES611;46360;A;SOC_DIV;5.0;A
2012;ES612;46367;A;SOC_DIV;4.0;A
2012;ES612;46360;A;SOC_DIV;4.0;A
2012;ES613;46367;A;SOC_DIV;10.0;A
2012;ES613;46360;A;SOC_DIV;10.0;A
2012;ES614;46367;A;SOC_DIV;1.0;A
2012;ES614;46360;A;SOC_DIV;1.0;A
2012;ES615;46367;A;SOC_DIV;3.0;A
2012;ES615;46360;A;SOC_DIV;3.0;A
2012;ES617;46367;A;SOC_DIV;15.0;A
2012;ES617;46360;A;SOC_DIV;15.0;A
2012;ES618;46367;A;SOC_DIV;37.0;A
2012;ES618;46360;A;SOC_DIV;37.0;A
2011;ES61;46367;A;SOC_DIV;86.0;A
2011;ES61;46360;A;SOC_DIV;86.0;A
2011;ES611;46367;A;SOC_DIV;2.0;A
2011;ES611;46360;A;SOC_DIV;2.0;A
2011;ES612;46367;A;SOC_DIV;6.0;A
2011;ES612;46360;A;SOC_DIV;6.0;A
2011;ES613;46367;A;SOC_DIV;7.0;A
2011;ES613;46360;A;SOC_DIV;7.0;A
2011;ES614;46367;A;SOC_DIV;4.0;A
2011;ES614;46360;A;SOC_DIV;4.0;A
2011;ES615;46367;A;SOC_DIV;3.0;A
2011;ES615;46360;A;SOC_DIV;3.0;A
2011;ES616;46367;A;SOC_DIV;5.0;A
2011;ES616;46360;A;SOC_DIV;5.0;A
2011;ES617;46367;A;SOC_DIV;28.0;A
2011;ES617;46360;A;SOC_DIV;28.0;A
2011;ES618;46367;A;SOC_DIV;31.0;A
2011;ES618;46360;A;SOC_DIV;31.0;A
2010;ES61;46367;A;SOC_DIV;110.0;A
2010;ES61;46360;A;SOC_DIV;107.0;A
2010;ES61;46364;A;SOC_DIV;3.0;A
2010;ES61;46363;A;SOC_DIV;3.0;A
2010;ES611;46367;A;SOC_DIV;8.0;A
2010;ES611;46360;A;SOC_DIV;7.0;A
2010;ES611;46364;A;SOC_DIV;1.0;A
2010;ES611;46363;A;SOC_DIV;1.0;A
2010;ES612;46367;A;SOC_DIV;10.0;A
2010;ES612;46360;A;SOC_DIV;10.0;A
2010;ES613;46367;A;SOC_DIV;5.0;A
2010;ES613;46360;A;SOC_DIV;5.0;A
2010;ES614;46367;A;SOC_DIV;7.0;A
2010;ES614;46360;A;SOC_DIV;6.0;A
2010;ES614;46364;A;SOC_DIV;1.0;A
2010;ES614;46363;A;SOC_DIV;1.0;A
2010;ES615;46367;A;SOC_DIV;3.0;A
2010;ES615;46360;A;SOC_DIV;3.0;A
2010;ES616;46367;A;SOC_DIV;8.0;A
2010;ES616;46360;A;SOC_DIV;8.0;A
2010;ES617;46367;A;SOC_DIV;29.0;A
2010;ES617;46360;A;SOC_DIV;29.0;A
2010;ES618;46367;A;SOC_DIV;40.0;A
2010;ES618;46360;A;SOC_DIV;39.0;A
2010;ES618;46364;A;SOC_DIV;1.0;A
2010;ES618;46363;A;SOC_DIV;1.0;A
2009;ES61;46367;A;SOC_DIV;92.0;A
2009;ES61;46360;A;SOC_DIV;88.0;A
2009;ES61;46364;A;SOC_DIV;2.0;A
2009;ES61;46363;A;SOC_DIV;2.0;A
2009;ES61;46365;A;SOC_DIV;2.0;A
2009;ES611;46367;A;SOC_DIV;4.0;A
2009;ES611;46360;A;SOC_DIV;4.0;A
2009;ES612;46367;A;SOC_DIV;12.0;A
2009;ES612;46360;A;SOC_DIV;9.0;A
2009;ES612;46364;A;SOC_DIV;1.0;A
2009;ES612;46363;A;SOC_DIV;1.0;A
2009;ES612;46365;A;SOC_DIV;2.0;A
2009;ES613;46367;A;SOC_DIV;10.0;A
2009;ES613;46360;A;SOC_DIV;9.0;A
2009;ES613;46364;A;SOC_DIV;1.0;A
2009;ES613;46363;A;SOC_DIV;1.0;A
2009;ES614;46367;A;SOC_DIV;5.0;A
2009;ES614;46360;A;SOC_DIV;5.0;A
2009;ES615;46367;A;SOC_DIV;3.0;A
2009;ES615;46360;A;SOC_DIV;3.0;A
2009;ES616;46367;A;SOC_DIV;4.0;A
2009;ES616;46360;A;SOC_DIV;4.0;A
2009;ES617;46367;A;SOC_DIV;16.0;A
2009;ES617;46360;A;SOC_DIV;16.0;A
2009;ES618;46367;A;SOC_DIV;38.0;A
2009;ES618;46360;A;SOC_DIV;38.0;A
2008;ES61;46367;A;SOC_DIV;134.0;A
2008;ES61;46360;A;SOC_DIV;132.0;A
2008;ES61;46364;A;SOC_DIV;2.0;A
2008;ES61;46363;A;SOC_DIV;2.0;A
2008;ES611;46367;A;SOC_DIV;7.0;A
2008;ES611;46360;A;SOC_DIV;7.0;A
2008;ES612;46367;A;SOC_DIV;14.0;A
2008;ES612;46360;A;SOC_DIV;13.0;A
2008;ES612;46364;A;SOC_DIV;1.0;A
2008;ES612;46363;A;SOC_DIV;1.0;A
2008;ES613;46367;A;SOC_DIV;7.0;A
2008;ES613;46360;A;SOC_DIV;7.0;A
2008;ES614;46367;A;SOC_DIV;6.0;A
2008;ES614;46360;A;SOC_DIV;6.0;A
2008;ES615;46367;A;SOC_DIV;8.0;A
2008;ES615;46360;A;SOC_DIV;8.0;A
2008;ES616;46367;A;SOC_DIV;6.0;A
2008;ES616;46360;A;SOC_DIV;6.0;A
2008;ES617;46367;A;SOC_DIV;23.0;A
2008;ES617;46360;A;SOC_DIV;22.0;A
2008;ES617;46364;A;SOC_DIV;1.0;A
2008;ES617;46363;A;SOC_DIV;1.0;A
2008;ES618;46367;A;SOC_DIV;63.0;A
2008;ES618;46360;A;SOC_DIV;63.0;A
2007;ES61;46367;A;SOC_DIV;156.0;A
2007;ES61;46360;A;SOC_DIV;153.0;A
2007;ES61;46364;A;SOC_DIV;2.0;A
2007;ES61;46363;A;SOC_DIV;2.0;A
2007;ES61;46365;A;SOC_DIV;1.0;A
2007;ES611;46367;A;SOC_DIV;9.0;A
2007;ES611;46360;A;SOC_DIV;9.0;A
2007;ES612;46367;A;SOC_DIV;10.0;A
2007;ES612;46360;A;SOC_DIV;9.0;A
2007;ES612;46365;A;SOC_DIV;1.0;A
2007;ES613;46367;A;SOC_DIV;16.0;A
2007;ES613;46360;A;SOC_DIV;16.0;A
2007;ES614;46367;A;SOC_DIV;16.0;A
2007;ES614;46360;A;SOC_DIV;15.0;A
2007;ES614;46364;A;SOC_DIV;1.0;A
2007;ES614;46363;A;SOC_DIV;1.0;A
2007;ES615;46367;A;SOC_DIV;9.0;A
2007;ES615;46360;A;SOC_DIV;9.0;A
2007;ES616;46367;A;SOC_DIV;5.0;A
2007;ES616;46360;A;SOC_DIV;5.0;A
2007;ES617;46367;A;SOC_DIV;34.0;A
2007;ES617;46360;A;SOC_DIV;33.0;A
2007;ES617;46364;A;SOC_DIV;1.0;A
2007;ES617;46363;A;SOC_DIV;1.0;A
2007;ES618;46367;A;SOC_DIV;57.0;A
2007;ES618;46360;A;SOC_DIV;57.0;A
2006;ES61;46367;A;SOC_DIV;142.0;A
2006;ES61;46360;A;SOC_DIV;140.0;A
2006;ES61;46364;A;SOC_DIV;2.0;A
2006;ES61;46363;A;SOC_DIV;2.0;A
2006;ES611;46367;A;SOC_DIV;11.0;A
2006;ES611;46360;A;SOC_DIV;11.0;A
2006;ES612;46367;A;SOC_DIV;20.0;A
2006;ES612;46360;A;SOC_DIV;20.0;A
2006;ES613;46367;A;SOC_DIV;14.0;A
2006;ES613;46360;A;SOC_DIV;14.0;A
2006;ES614;46367;A;SOC_DIV;16.0;A
2006;ES614;46360;A;SOC_DIV;15.0;A
2006;ES614;46364;A;SOC_DIV;1.0;A
2006;ES614;46363;A;SOC_DIV;1.0;A
2006;ES615;46367;A;SOC_DIV;3.0;A
2006;ES615;46360;A;SOC_DIV;3.0;A
2006;ES616;46367;A;SOC_DIV;4.0;A
2006;ES616;46360;A;SOC_DIV;4.0;A
2006;ES617;46367;A;SOC_DIV;31.0;A
2006;ES617;46360;A;SOC_DIV;31.0;A
2006;ES618;46367;A;SOC_DIV;43.0;A
2006;ES618;46360;A;SOC_DIV;42.0;A
2006;ES618;46364;A;SOC_DIV;1.0;A
2006;ES618;46363;A;SOC_DIV;1.0;A
2005;ES61;46367;A;SOC_DIV;161.0;A
2005;ES61;46360;A;SOC_DIV;158.0;A
2005;ES61;46364;A;SOC_DIV;3.0;A
2005;ES61;46363;A;SOC_DIV;3.0;A
2005;ES611;46367;A;SOC_DIV;11.0;A
2005;ES611;46360;A;SOC_DIV;10.0;A
2005;ES611;46364;A;SOC_DIV;1.0;A
2005;ES611;46363;A;SOC_DIV;1.0;A
2005;ES612;46367;A;SOC_DIV;17.0;A
2005;ES612;46360;A;SOC_DIV;17.0;A
2005;ES613;46367;A;SOC_DIV;16.0;A
2005;ES613;46360;A;SOC_DIV;16.0;A
2005;ES614;46367;A;SOC_DIV;13.0;A
2005;ES614;46360;A;SOC_DIV;13.0;A
2005;ES615;46367;A;SOC_DIV;12.0;A
2005;ES615;46360;A;SOC_DIV;12.0;A
2005;ES616;46367;A;SOC_DIV;8.0;A
2005;ES616;46360;A;SOC_DIV;8.0;A
2005;ES617;46367;A;SOC_DIV;27.0;A
2005;ES617;46360;A;SOC_DIV;26.0;A
2005;ES617;46364;A;SOC_DIV;1.0;A
2005;ES617;46363;A;SOC_DIV;1.0;A
2005;ES618;46367;A;SOC_DIV;57.0;A
2005;ES618;46360;A;SOC_DIV;56.0;A
2005;ES618;46364;A;SOC_DIV;1.0;A
2005;ES618;46363;A;SOC_DIV;1.0;A
2004;ES61;46367;A;SOC_DIV;138.0;A
2004;ES61;46360;A;SOC_DIV;136.0;A
2004;ES61;46364;A;SOC_DIV;2.0;A
2004;ES61;46363;A;SOC_DIV;2.0;A
2004;ES611;46367;A;SOC_DIV;10.0;A
2004;ES611;46360;A;SOC_DIV;9.0;A
2004;ES611;46364;A;SOC_DIV;1.0;A
2004;ES611;46363;A;SOC_DIV;1.0;A
2004;ES612;46367;A;SOC_DIV;14.0;A
2004;ES612;46360;A;SOC_DIV;14.0;A
2004;ES613;46367;A;SOC_DIV;14.0;A
2004;ES613;46360;A;SOC_DIV;14.0;A
2004;ES614;46367;A;SOC_DIV;8.0;A
2004;ES614;46360;A;SOC_DIV;8.0;A
2004;ES615;46367;A;SOC_DIV;5.0;A
2004;ES615;46360;A;SOC_DIV;5.0;A
2004;ES616;46367;A;SOC_DIV;4.0;A
2004;ES616;46360;A;SOC_DIV;4.0;A
2004;ES617;46367;A;SOC_DIV;38.0;A
2004;ES617;46360;A;SOC_DIV;38.0;A
2004;ES618;46367;A;SOC_DIV;45.0;A
2004;ES618;46360;A;SOC_DIV;44.0;A
2004;ES618;46364;A;SOC_DIV;1.0;A
2004;ES618;46363;A;SOC_DIV;1.0;A
2003;ES61;46367;A;SOC_DIV;171.0;A
2003;ES61;46360;A;SOC_DIV;164.0;A
2003;ES61;46364;A;SOC_DIV;7.0;A
2003;ES61;46363;A;SOC_DIV;7.0;A
2003;ES611;46367;A;SOC_DIV;16.0;A
2003;ES611;46360;A;SOC_DIV;15.0;A
2003;ES611;46364;A;SOC_DIV;1.0;A
2003;ES611;46363;A;SOC_DIV;1.0;A
2003;ES612;46367;A;SOC_DIV;16.0;A
2003;ES612;46360;A;SOC_DIV;12.0;A
2003;ES612;46364;A;SOC_DIV;4.0;A
2003;ES612;46363;A;SOC_DIV;4.0;A
2003;ES613;46367;A;SOC_DIV;13.0;A
2003;ES613;46360;A;SOC_DIV;13.0;A
2003;ES614;46367;A;SOC_DIV;15.0;A
2003;ES614;46360;A;SOC_DIV;15.0;A
2003;ES615;46367;A;SOC_DIV;10.0;A
2003;ES615;46360;A;SOC_DIV;10.0;A
2003;ES616;46367;A;SOC_DIV;9.0;A
2003;ES616;46360;A;SOC_DIV;9.0;A
2003;ES617;46367;A;SOC_DIV;42.0;A
2003;ES617;46360;A;SOC_DIV;41.0;A
2003;ES617;46364;A;SOC_DIV;1.0;A
2003;ES617;46363;A;SOC_DIV;1.0;A
2003;ES618;46367;A;SOC_DIV;50.0;A
2003;ES618;46360;A;SOC_DIV;49.0;A
2003;ES618;46364;A;SOC_DIV;1.0;A
2003;ES618;46363;A;SOC_DIV;1.0;A
2002;ES61;46367;A;SOC_DIV;287.0;A
2002;ES61;46360;A;SOC_DIV;277.0;A
2002;ES61;46364;A;SOC_DIV;10.0;A
2002;ES61;46363;A;SOC_DIV;10.0;A
2002;ES611;46367;A;SOC_DIV;26.0;A
2002;ES611;46360;A;SOC_DIV;26.0;A
2002;ES612;46367;A;SOC_DIV;23.0;A
2002;ES612;46360;A;SOC_DIV;21.0;A
2002;ES612;46364;A;SOC_DIV;2.0;A
2002;ES612;46363;A;SOC_DIV;2.0;A
2002;ES614;46367;A;SOC_DIV;63.0;A
2002;ES614;46360;A;SOC_DIV;61.0;A
2002;ES614;46364;A;SOC_DIV;2.0;A
2002;ES614;46363;A;SOC_DIV;2.0;A
2002;ES615;46367;A;SOC_DIV;12.0;A
2002;ES615;46360;A;SOC_DIV;12.0;A
2002;ES616;46367;A;SOC_DIV;13.0;A
2002;ES616;46360;A;SOC_DIV;13.0;A
2002;ES617;46367;A;SOC_DIV;61.0;A
2002;ES617;46360;A;SOC_DIV;60.0;A
2002;ES617;46364;A;SOC_DIV;1.0;A
2002;ES617;46363;A;SOC_DIV;1.0;A
2002;ES618;46367;A;SOC_DIV;89.0;A
2002;ES618;46360;A;SOC_DIV;84.0;A
2002;ES618;46364;A;SOC_DIV;5.0;A
2002;ES618;46363;A;SOC_DIV;5.0;A
2001;ES61;46367;A;SOC_DIV;247.0;A
2001;ES61;46360;A;SOC_DIV;244.0;A
2001;ES61;46364;A;SOC_DIV;3.0;A
2001;ES61;46363;A;SOC_DIV;3.0;A
2001;ES611;46367;A;SOC_DIV;17.0;A
2001;ES611;46360;A;SOC_DIV;17.0;A
2001;ES612;46367;A;SOC_DIV;20.0;A
2001;ES612;46360;A;SOC_DIV;20.0;A
2001;ES613;46367;A;SOC_DIV;32.0;A
2001;ES613;46360;A;SOC_DIV;31.0;A
2001;ES613;46364;A;SOC_DIV;1.0;A
2001;ES613;46363;A;SOC_DIV;1.0;A
2001;ES614;46367;A;SOC_DIV;19.0;A
2001;ES614;46360;A;SOC_DIV;19.0;A
2001;ES615;46367;A;SOC_DIV;11.0;A
2001;ES615;46360;A;SOC_DIV;11.0;A
2001;ES616;46367;A;SOC_DIV;13.0;A
2001;ES616;46360;A;SOC_DIV;13.0;A
2001;ES617;46367;A;SOC_DIV;61.0;A
2001;ES617;46360;A;SOC_DIV;59.0;A
2001;ES617;46364;A;SOC_DIV;2.0;A
2001;ES617;46363;A;SOC_DIV;2.0;A
2001;ES618;46367;A;SOC_DIV;74.0;A
2001;ES618;46360;A;SOC_DIV;74.0;A
2021;ES61;46367;P;SOC_DIS;3625.0;A
2021;ES61;46360;P;SOC_DIS;122.0;A
2021;ES61;46364;P;SOC_DIS;3466.0;A
2021;ES61;46362;P;SOC_DIS;6.0;A
2021;ES61;46363;P;SOC_DIS;3460.0;A
2021;ES61;46365;P;SOC_DIS;37.0;A
2021;ES611;46367;P;SOC_DIS;261.0;A
2021;ES611;46360;P;SOC_DIS;6.0;A
2021;ES611;46364;P;SOC_DIS;253.0;A
2021;ES611;46362;P;SOC_DIS;1.0;A
2021;ES611;46363;P;SOC_DIS;252.0;A
2021;ES611;46365;P;SOC_DIS;2.0;A
2021;ES612;46367;P;SOC_DIS;401.0;A
2021;ES612;46360;P;SOC_DIS;11.0;A
2021;ES612;46364;P;SOC_DIS;388.0;A
2021;ES612;46362;P;SOC_DIS;1.0;A
2021;ES612;46363;P;SOC_DIS;387.0;A
2021;ES612;46365;P;SOC_DIS;2.0;A
2021;ES613;46367;P;SOC_DIS;325.0;A
2021;ES613;46360;P;SOC_DIS;10.0;A
2021;ES613;46364;P;SOC_DIS;314.0;A
2021;ES613;46362;P;SOC_DIS;1.0;A
2021;ES613;46363;P;SOC_DIS;313.0;A
2021;ES613;46365;P;SOC_DIS;1.0;A
2021;ES614;46367;P;SOC_DIS;367.0;A
2021;ES614;46360;P;SOC_DIS;17.0;A
2021;ES614;46364;P;SOC_DIS;349.0;A
2021;ES614;46363;P;SOC_DIS;349.0;A
2021;ES614;46365;P;SOC_DIS;1.0;A
2021;ES615;46367;P;SOC_DIS;138.0;A
2021;ES615;46360;P;SOC_DIS;6.0;A
2021;ES615;46364;P;SOC_DIS;129.0;A
2021;ES615;46363;P;SOC_DIS;129.0;A
2021;ES615;46365;P;SOC_DIS;3.0;A
2021;ES616;46367;P;SOC_DIS;177.0;A
2021;ES616;46360;P;SOC_DIS;5.0;A
2021;ES616;46364;P;SOC_DIS;172.0;A
2021;ES616;46363;P;SOC_DIS;172.0;A
2021;ES617;46367;P;SOC_DIS;1078.0;A
2021;ES617;46360;P;SOC_DIS;35.0;A
2021;ES617;46364;P;SOC_DIS;1021.0;A
2021;ES617;46362;P;SOC_DIS;1.0;A
2021;ES617;46363;P;SOC_DIS;1020.0;A
2021;ES617;46365;P;SOC_DIS;22.0;A
2021;ES618;46367;P;SOC_DIS;878.0;A
2021;ES618;46360;P;SOC_DIS;32.0;A
2021;ES618;46364;P;SOC_DIS;840.0;A
2021;ES618;46362;P;SOC_DIS;2.0;A
2021;ES618;46363;P;SOC_DIS;838.0;A
2021;ES618;46365;P;SOC_DIS;6.0;A
2020;ES61;46367;A;SOC_DIS;3072.0;A
2020;ES61;46360;A;SOC_DIS;76.0;A
2020;ES61;46364;A;SOC_DIS;2987.0;A
2020;ES61;46362;A;SOC_DIS;9.0;A
2020;ES61;46363;A;SOC_DIS;2978.0;A
2020;ES61;46365;A;SOC_DIS;9.0;A
2020;ES611;46367;A;SOC_DIS;311.0;A
2020;ES611;46360;A;SOC_DIS;6.0;A
2020;ES611;46364;A;SOC_DIS;305.0;A
2020;ES611;46362;A;SOC_DIS;1.0;A
2020;ES611;46363;A;SOC_DIS;304.0;A
2020;ES612;46367;A;SOC_DIS;305.0;A
2020;ES612;46360;A;SOC_DIS;5.0;A
2020;ES612;46364;A;SOC_DIS;299.0;A
2020;ES612;46362;A;SOC_DIS;1.0;A
2020;ES612;46363;A;SOC_DIS;298.0;A
2020;ES612;46365;A;SOC_DIS;1.0;A
2020;ES613;46367;A;SOC_DIS;316.0;A
2020;ES613;46360;A;SOC_DIS;6.0;A
2020;ES613;46364;A;SOC_DIS;309.0;A
2020;ES613;46362;A;SOC_DIS;1.0;A
2020;ES613;46363;A;SOC_DIS;308.0;A
2020;ES613;46365;A;SOC_DIS;1.0;A
2020;ES614;46367;A;SOC_DIS;290.0;A
2020;ES614;46360;A;SOC_DIS;9.0;A
2020;ES614;46364;A;SOC_DIS;281.0;A
2020;ES614;46362;A;SOC_DIS;1.0;A
2020;ES614;46363;A;SOC_DIS;280.0;A
2020;ES615;46367;A;SOC_DIS;129.0;A
2020;ES615;46360;A;SOC_DIS;3.0;A
2020;ES615;46364;A;SOC_DIS;126.0;A
2020;ES615;46363;A;SOC_DIS;126.0;A
2020;ES616;46367;A;SOC_DIS;141.0;A
2020;ES616;46360;A;SOC_DIS;4.0;A
2020;ES616;46364;A;SOC_DIS;137.0;A
2020;ES616;46363;A;SOC_DIS;137.0;A
2020;ES617;46367;A;SOC_DIS;864.0;A
2020;ES617;46360;A;SOC_DIS;21.0;A
2020;ES617;46364;A;SOC_DIS;841.0;A
2020;ES617;46362;A;SOC_DIS;1.0;A
2020;ES617;46363;A;SOC_DIS;840.0;A
2020;ES617;46365;A;SOC_DIS;2.0;A
2020;ES618;46367;A;SOC_DIS;716.0;A
2020;ES618;46360;A;SOC_DIS;22.0;A
2020;ES618;46364;A;SOC_DIS;689.0;A
2020;ES618;46362;A;SOC_DIS;4.0;A
2020;ES618;46363;A;SOC_DIS;685.0;A
2020;ES618;46365;A;SOC_DIS;5.0;A
2019;ES61;46367;A;SOC_DIS;3352.0;A
2019;ES61;46360;A;SOC_DIS;165.0;A
2019;ES61;46364;A;SOC_DIS;3159.0;A
2019;ES61;46362;A;SOC_DIS;7.0;A
2019;ES61;46363;A;SOC_DIS;3152.0;A
2019;ES61;46365;A;SOC_DIS;28.0;A
2019;ES611;46367;A;SOC_DIS;259.0;A
2019;ES611;46360;A;SOC_DIS;13.0;A
2019;ES611;46364;A;SOC_DIS;246.0;A
2019;ES611;46362;A;SOC_DIS;1.0;A
2019;ES611;46363;A;SOC_DIS;245.0;A
2019;ES612;46367;A;SOC_DIS;339.0;A
2019;ES612;46360;A;SOC_DIS;10.0;A
2019;ES612;46364;A;SOC_DIS;326.0;A
2019;ES612;46362;A;SOC_DIS;1.0;A
2019;ES612;46363;A;SOC_DIS;325.0;A
2019;ES612;46365;A;SOC_DIS;3.0;A
2019;ES613;46367;A;SOC_DIS;321.0;A
2019;ES613;46360;A;SOC_DIS;24.0;A
2019;ES613;46364;A;SOC_DIS;294.0;A
2019;ES613;46362;A;SOC_DIS;1.0;A
2019;ES613;46363;A;SOC_DIS;293.0;A
2019;ES613;46365;A;SOC_DIS;3.0;A
2019;ES614;46367;A;SOC_DIS;316.0;A
2019;ES614;46360;A;SOC_DIS;14.0;A
2019;ES614;46364;A;SOC_DIS;291.0;A
2019;ES614;46363;A;SOC_DIS;291.0;A
2019;ES614;46365;A;SOC_DIS;11.0;A
2019;ES615;46367;A;SOC_DIS;156.0;A
2019;ES615;46360;A;SOC_DIS;4.0;A
2019;ES615;46364;A;SOC_DIS;152.0;A
2019;ES615;46363;A;SOC_DIS;152.0;A
2019;ES616;46367;A;SOC_DIS;159.0;A
2019;ES616;46360;A;SOC_DIS;8.0;A
2019;ES616;46364;A;SOC_DIS;150.0;A
2019;ES616;46363;A;SOC_DIS;150.0;A
2019;ES616;46365;A;SOC_DIS;1.0;A
2019;ES617;46367;A;SOC_DIS;981.0;A
2019;ES617;46360;A;SOC_DIS;34.0;A
2019;ES617;46364;A;SOC_DIS;944.0;A
2019;ES617;46362;A;SOC_DIS;1.0;A
2019;ES617;46363;A;SOC_DIS;943.0;A
2019;ES617;46365;A;SOC_DIS;3.0;A
2019;ES618;46367;A;SOC_DIS;821.0;A
