D_TEMPORAL_0;D_TERRITORIO_0;D_IPC_RUBRICAS_0;INDICATOR;OBS_VALUE;FREQ
2014-12;2240;62058;Variación anual;0.1;M
2014-12;2240;62059;Variación anual;1.1;M
2014-12;2240;62060;Variación anual;0.0;M
2014-12;2240;62061;Variación anual;0.6;M
2014-12;2240;62062;Variación anual;0.1;M
2014-12;2240;62063;Variación anual;1.0;M
2014-12;2240;62064;Variación anual;-0.7;M
2014-12;2240;62065;Variación anual;-0.5;M
2014-12;2240;62066;Variación anual;0.8;M
2014-12;2240;62067;Variación anual;-0.3;M
2014-12;2240;62068;Variación anual;-1.9;M
2014-12;2240;62069;Variación anual;-3.2;M
2014-12;2240;62070;Variación anual;-0.2;M
2014-12;2240;62071;Variación anual;-0.2;M
2014-12;2240;62072;Variación anual;1.7;M
2014-12;2240;62073;Variación anual;2.2;M
2014-12;2240;62074;Variación anual;-0.7;M
2014-12;2240;62075;Variación anual;-5.4;M
2014-12;2240;62076;Variación anual;1.2;M
2014-12;2240;62077;Variación anual;1.4;M
2014-12;2240;62078;Variación anual;-5.7;M
2014-12;2240;62079;Variación anual;-5.1;M
2014-12;2240;62080;Variación anual;0.5;M
2014-12;2240;62081;Variación anual;-1.8;M
2014-12;2240;62082;Variación anual;1.4;M
2014-12;2240;62083;Variación anual;1.4;M
2014-12;2240;62084;Variación anual;1.4;M
2014-12;2240;62085;Variación anual;0.3;M
2014-12;2240;62086;Variación anual;-0.1;M
2014-12;2240;62087;Variación anual;1.0;M
2014-12;2240;62088;Variación anual;0.8;M
2014-12;3143;62032;Variación anual;-0.6;M
2014-12;3143;62033;Variación anual;0.2;M
2014-12;3143;62034;Variación anual;-0.8;M
2014-12;3143;62035;Variación anual;4.6;M
2014-12;3143;62036;Variación anual;-2.9;M
2014-12;3143;62037;Variación anual;-3.6;M
2014-12;3143;62038;Variación anual;0.4;M
2014-12;3143;62039;Variación anual;5.8;M
2014-12;3143;62040;Variación anual;0.5;M
2014-12;3143;62041;Variación anual;-2.2;M
2014-12;3143;62042;Variación anual;-2.0;M
2014-12;3143;62043;Variación anual;-0.7;M
2014-12;3143;62044;Variación anual;-5.1;M
2014-12;3143;62045;Variación anual;3.9;M
2014-12;3143;62046;Variación anual;4.3;M
2014-12;3143;62047;Variación anual;-9.4;M
2014-12;3143;62048;Variación anual;0.1;M
2014-12;3143;62049;Variación anual;-16.5;M
2014-12;3143;62050;Variación anual;-2.2;M
2014-12;3143;62051;Variación anual;-17.9;M
2014-12;3143;62052;Variación anual;-0.1;M
2014-12;3143;62053;Variación anual;0.6;M
2014-12;3143;62054;Variación anual;-0.3;M
2014-12;3143;62055;Variación anual;0.8;M
2014-12;3143;62056;Variación anual;0.9;M
2014-12;3143;62057;Variación anual;-0.4;M
2014-12;3143;62058;Variación anual;-0.2;M
2014-12;3143;62059;Variación anual;1.7;M
2014-12;3143;62060;Variación anual;0.1;M
2014-12;3143;62061;Variación anual;1.5;M
2014-12;3143;62062;Variación anual;-0.8;M
2014-12;3143;62063;Variación anual;-0.1;M
2014-12;3143;62064;Variación anual;-0.8;M
2014-12;3143;62065;Variación anual;1.1;M
2014-12;3143;62066;Variación anual;0.2;M
2014-12;3143;62067;Variación anual;-0.5;M
2014-12;3143;62068;Variación anual;-2.7;M
2014-12;3143;62069;Variación anual;-3.0;M
2014-12;3143;62070;Variación anual;-0.6;M
2014-12;3143;62071;Variación anual;-0.6;M
2014-12;3143;62072;Variación anual;1.4;M
2014-12;3143;62073;Variación anual;2.1;M
2014-12;3143;62074;Variación anual;-1.0;M
2014-12;3143;62075;Variación anual;-5.5;M
2014-12;3143;62076;Variación anual;0.5;M
2014-12;3143;62077;Variación anual;1.4;M
2014-12;3143;62078;Variación anual;-5.7;M
2014-12;3143;62079;Variación anual;-4.7;M
2014-12;3143;62080;Variación anual;0.7;M
2014-12;3143;62081;Variación anual;-3.6;M
2014-12;3143;62082;Variación anual;1.3;M
2014-12;3143;62083;Variación anual;1.3;M
2014-12;3143;62084;Variación anual;1.1;M
2014-12;3143;62085;Variación anual;-0.4;M
2014-12;3143;62086;Variación anual;0.5;M
2014-12;3143;62087;Variación anual;0.7;M
2014-12;3143;62088;Variación anual;0.6;M
2013-01;2240;62032;Variación anual;2.0;M
2013-01;2240;62033;Variación anual;1.1;M
2013-01;2240;62034;Variación anual;2.1;M
2013-01;2240;62035;Variación anual;-1.4;M
2013-01;2240;62036;Variación anual;4.3;M
2013-01;2240;62037;Variación anual;3.5;M
2013-01;2240;62038;Variación anual;3.1;M
2013-01;2240;62039;Variación anual;1.1;M
2013-01;2240;62040;Variación anual;2.6;M
2013-01;2240;62041;Variación anual;16.7;M
2013-01;2240;62042;Variación anual;1.7;M
2013-01;2240;62043;Variación anual;-0.7;M
2013-01;2240;62044;Variación anual;18.0;M
2013-01;2240;62045;Variación anual;4.6;M
2013-01;2240;62046;Variación anual;2.8;M
2013-01;2240;62047;Variación anual;6.6;M
2013-01;2240;62048;Variación anual;3.6;M
2013-01;2240;62049;Variación anual;17.8;M
2013-01;2240;62050;Variación anual;1.0;M
2013-01;2240;62051;Variación anual;2.6;M
2013-01;2240;62052;Variación anual;1.7;M
2013-01;2240;62053;Variación anual;1.0;M
2013-01;2240;62054;Variación anual;3.5;M
2013-01;2240;62055;Variación anual;9.7;M
2013-01;2240;62056;Variación anual;-0.3;M
2013-01;2240;62057;Variación anual;-0.4;M
2013-01;2240;62058;Variación anual;-0.1;M
2013-01;2240;62059;Variación anual;1.0;M
2013-01;2240;62060;Variación anual;0.4;M
2013-01;2240;62061;Variación anual;0.4;M
2013-01;2240;62062;Variación anual;0.2;M
2013-01;2240;62063;Variación anual;2.9;M
2013-01;2240;62064;Variación anual;0.2;M
2013-01;2240;62065;Variación anual;7.6;M
2013-01;2240;62066;Variación anual;2.0;M
2013-01;2240;62067;Variación anual;1.0;M
2013-01;2240;62068;Variación anual;-0.4;M
2013-01;2240;62069;Variación anual;1.4;M
2013-01;2240;62070;Variación anual;1.8;M
2013-01;2240;62071;Variación anual;1.9;M
2013-01;2240;62072;Variación anual;2.1;M
2013-01;2240;62073;Variación anual;1.7;M
2013-01;2240;62074;Variación anual;24.3;M
2013-01;2240;62075;Variación anual;1.5;M
2013-01;2240;62076;Variación anual;7.9;M
2013-01;2240;62077;Variación anual;6.2;M
2013-01;2240;62078;Variación anual;-1.8;M
2013-01;2240;62079;Variación anual;-3.8;M
2013-01;2240;62080;Variación anual;1.7;M
2013-01;2240;62081;Variación anual;6.5;M
2013-01;2240;62082;Variación anual;2.8;M
2013-01;2240;62083;Variación anual;3.2;M
2013-01;2240;62084;Variación anual;22.4;M
2013-01;2240;62085;Variación anual;1.9;M
2013-01;2240;62086;Variación anual;2.3;M
2013-01;2240;62087;Variación anual;0.8;M
2013-01;2240;62088;Variación anual;6.2;M
2013-01;3143;62032;Variación anual;1.5;M
2013-01;3143;62033;Variación anual;0.7;M
2013-01;3143;62034;Variación anual;1.7;M
2013-01;3143;62035;Variación anual;-3.3;M
2013-01;3143;62036;Variación anual;3.5;M
2013-01;3143;62037;Variación anual;3.3;M
2013-01;3143;62038;Variación anual;2.7;M
2013-01;3143;62039;Variación anual;1.6;M
2013-01;3143;62040;Variación anual;2.6;M
2013-01;3143;62041;Variación anual;17.4;M
2013-01;3143;62042;Variación anual;1.3;M
2013-01;3143;62043;Variación anual;-1.7;M
2013-01;3143;62044;Variación anual;14.9;M
2013-01;3143;62045;Variación anual;5.6;M
2013-01;3143;62046;Variación anual;3.4;M
2013-01;3143;62047;Variación anual;5.4;M
2013-01;3143;62048;Variación anual;3.7;M
2013-01;3143;62049;Variación anual;17.4;M
2013-01;3143;62050;Variación anual;0.1;M
2013-01;3143;62051;Variación anual;1.6;M
2013-01;3143;62052;Variación anual;0.7;M
2013-01;3143;62053;Variación anual;0.6;M
2013-01;3143;62054;Variación anual;2.0;M
2013-01;3143;62055;Variación anual;9.9;M
2013-01;3143;62056;Variación anual;-1.3;M
2013-01;3143;62057;Variación anual;0.1;M
2013-01;3143;62058;Variación anual;-0.3;M
2013-01;3143;62059;Variación anual;0.1;M
2013-01;3143;62060;Variación anual;0.4;M
2013-01;3143;62061;Variación anual;0.8;M
2013-01;3143;62062;Variación anual;-0.9;M
2013-01;3143;62063;Variación anual;3.7;M
2013-01;3143;62064;Variación anual;0.0;M
2013-01;3143;62065;Variación anual;7.7;M
2013-01;3143;62066;Variación anual;2.0;M
2013-01;3143;62067;Variación anual;1.2;M
2013-01;3143;62068;Variación anual;-1.0;M
2013-01;3143;62069;Variación anual;0.4;M
2013-01;3143;62070;Variación anual;1.4;M
2013-01;3143;62071;Variación anual;1.3;M
2013-01;3143;62072;Variación anual;1.3;M
2013-01;3143;62073;Variación anual;1.7;M
2013-01;3143;62074;Variación anual;26.6;M
2013-01;3143;62075;Variación anual;1.2;M
2013-01;3143;62076;Variación anual;4.1;M
2013-01;3143;62077;Variación anual;6.2;M
2013-01;3143;62078;Variación anual;-1.9;M
2013-01;3143;62079;Variación anual;-4.1;M
2013-01;3143;62080;Variación anual;1.2;M
2013-01;3143;62081;Variación anual;5.9;M
2013-01;3143;62082;Variación anual;2.4;M
2013-01;3143;62083;Variación anual;3.3;M
2013-01;3143;62084;Variación anual;22.2;M
2013-01;3143;62085;Variación anual;1.6;M
2013-01;3143;62086;Variación anual;1.8;M
2013-01;3143;62087;Variación anual;0.4;M
2013-01;3143;62088;Variación anual;6.7;M
2013-02;2240;62032;Variación anual;2.1;M
2013-02;2240;62033;Variación anual;1.0;M
2013-02;2240;62034;Variación anual;1.8;M
2013-02;2240;62035;Variación anual;-3.2;M
2013-02;2240;62036;Variación anual;4.1;M
2013-02;2240;62037;Variación anual;3.5;M
2013-02;2240;62038;Variación anual;3.3;M
2013-02;2240;62039;Variación anual;2.2;M
2013-02;2240;62040;Variación anual;2.4;M
2013-02;2240;62041;Variación anual;14.5;M
2013-02;2240;62042;Variación anual;1.2;M
2013-02;2240;62043;Variación anual;-0.5;M
2013-02;2240;62044;Variación anual;19.1;M
2013-02;2240;62045;Variación anual;5.8;M
2013-02;2240;62046;Variación anual;2.9;M
2013-02;2240;62047;Variación anual;-2.9;M
2013-02;2240;62048;Variación anual;4.1;M
2013-02;2240;62049;Variación anual;18.2;M
2013-02;2240;62050;Variación anual;0.7;M
2013-02;2240;62051;Variación anual;2.4;M
2013-02;2240;62052;Variación anual;1.8;M
2013-02;2240;62053;Variación anual;0.7;M
2013-02;2240;62054;Variación anual;3.3;M
2013-02;2240;62055;Variación anual;9.9;M
2013-02;2240;62056;Variación anual;-0.4;M
2013-02;2240;62057;Variación anual;-0.4;M
2013-02;2240;62058;Variación anual;0.0;M
2013-02;2240;62059;Variación anual;0.7;M
2013-02;2240;62060;Variación anual;0.1;M
2013-02;2240;62061;Variación anual;0.5;M
2013-02;2240;62062;Variación anual;0.0;M
2013-02;2240;62063;Variación anual;2.9;M
2013-02;2240;62064;Variación anual;0.1;M
2013-02;2240;62065;Variación anual;7.8;M
2013-02;2240;62066;Variación anual;1.9;M
2013-02;2240;62067;Variación anual;1.1;M
2013-02;2240;62068;Variación anual;-0.1;M
2013-02;2240;62069;Variación anual;1.3;M
2013-02;2240;62070;Variación anual;1.9;M
2013-02;2240;62071;Variación anual;2.0;M
2013-02;2240;62072;Variación anual;1.7;M
2013-02;2240;62073;Variación anual;2.1;M
2013-02;2240;62074;Variación anual;26.2;M
2013-02;2240;62075;Variación anual;2.0;M
2013-02;2240;62076;Variación anual;8.9;M
2013-02;2240;62077;Variación anual;6.7;M
2013-02;2240;62078;Variación anual;-1.8;M
2013-02;2240;62079;Variación anual;-3.6;M
2013-02;2240;62080;Variación anual;1.3;M
2013-02;2240;62081;Variación anual;6.4;M
2013-02;2240;62082;Variación anual;2.8;M
2013-02;2240;62083;Variación anual;3.2;M
2013-02;2240;62084;Variación anual;22.3;M
2013-02;2240;62085;Variación anual;2.0;M
2013-02;2240;62086;Variación anual;2.4;M
2013-02;2240;62087;Variación anual;0.9;M
2013-02;2240;62088;Variación anual;6.1;M
2013-02;3143;62032;Variación anual;2.2;M
2013-02;3143;62033;Variación anual;1.0;M
2013-02;3143;62034;Variación anual;1.2;M
2013-02;3143;62035;Variación anual;-6.0;M
2013-02;3143;62036;Variación anual;3.5;M
2013-02;3143;62037;Variación anual;3.5;M
2013-02;3143;62038;Variación anual;3.0;M
2013-02;3143;62039;Variación anual;2.0;M
2013-02;3143;62040;Variación anual;2.7;M
2013-02;3143;62041;Variación anual;15.4;M
2013-02;3143;62042;Variación anual;0.5;M
2013-02;3143;62043;Variación anual;-0.8;M
2013-02;3143;62044;Variación anual;16.7;M
2013-02;3143;62045;Variación anual;5.3;M
2013-02;3143;62046;Variación anual;4.2;M
2013-02;3143;62047;Variación anual;-3.1;M
2013-02;3143;62048;Variación anual;3.7;M
2013-02;3143;62049;Variación anual;19.0;M
2013-02;3143;62050;Variación anual;0.5;M
2013-02;3143;62051;Variación anual;1.7;M
2013-02;3143;62052;Variación anual;1.0;M
2013-02;3143;62053;Variación anual;0.6;M
2013-02;3143;62054;Variación anual;2.4;M
2013-02;3143;62055;Variación anual;10.3;M
2013-02;3143;62056;Variación anual;-1.2;M
2013-02;3143;62057;Variación anual;0.1;M
2013-02;3143;62058;Variación anual;-0.1;M
2013-02;3143;62059;Variación anual;-1.4;M
2013-02;3143;62060;Variación anual;0.4;M
2013-02;3143;62061;Variación anual;0.9;M
2013-02;3143;62062;Variación anual;-1.7;M
2013-02;3143;62063;Variación anual;3.7;M
2013-02;3143;62064;Variación anual;-0.1;M
2013-02;3143;62065;Variación anual;7.7;M
2013-02;3143;62066;Variación anual;1.8;M
2013-02;3143;62067;Variación anual;1.6;M
2013-02;3143;62068;Variación anual;-0.1;M
2013-02;3143;62069;Variación anual;0.4;M
2013-02;3143;62070;Variación anual;1.6;M
2013-02;3143;62071;Variación anual;1.6;M
2013-02;3143;62072;Variación anual;0.9;M
2013-02;3143;62073;Variación anual;2.0;M
2013-02;3143;62074;Variación anual;28.7;M
2013-02;3143;62075;Variación anual;1.8;M
2013-02;3143;62076;Variación anual;5.2;M
2013-02;3143;62077;Variación anual;6.4;M
2013-02;3143;62078;Variación anual;-1.9;M
2013-02;3143;62079;Variación anual;-3.8;M
2013-02;3143;62080;Variación anual;0.7;M
2013-02;3143;62081;Variación anual;6.7;M
2013-02;3143;62082;Variación anual;2.4;M
2013-02;3143;62083;Variación anual;3.0;M
2013-02;3143;62084;Variación anual;21.9;M
2013-02;3143;62085;Variación anual;2.1;M
2013-02;3143;62086;Variación anual;1.8;M
2013-02;3143;62087;Variación anual;0.4;M
2013-02;3143;62088;Variación anual;6.6;M
2013-03;2240;62032;Variación anual;2.2;M
2013-03;2240;62033;Variación anual;1.0;M
2013-03;2240;62034;Variación anual;1.8;M
2013-03;2240;62035;Variación anual;-4.0;M
2013-03;2240;62036;Variación anual;3.5;M
2013-03;2240;62037;Variación anual;2.0;M
2013-03;2240;62038;Variación anual;3.1;M
2013-03;2240;62039;Variación anual;1.0;M
2013-03;2240;62040;Variación anual;3.0;M
2013-03;2240;62041;Variación anual;8.8;M
2013-03;2240;62042;Variación anual;1.5;M
2013-03;2240;62043;Variación anual;-0.9;M
2013-03;2240;62044;Variación anual;19.5;M
2013-03;2240;62045;Variación anual;5.4;M
2013-03;2240;62046;Variación anual;3.5;M
2013-03;2240;62047;Variación anual;-2.9;M
2013-03;2240;62048;Variación anual;3.9;M
2013-03;2240;62049;Variación anual;18.6;M
2013-03;2240;62050;Variación anual;0.1;M
2013-03;2240;62051;Variación anual;2.0;M
2013-03;2240;62052;Variación anual;1.6;M
2013-03;2240;62053;Variación anual;1.2;M
2013-03;2240;62054;Variación anual;3.5;M
2013-03;2240;62055;Variación anual;9.9;M
2013-03;2240;62056;Variación anual;-0.2;M
2013-03;2240;62057;Variación anual;-0.5;M
2013-03;2240;62058;Variación anual;0.4;M
2013-03;2240;62059;Variación anual;1.0;M
2013-03;2240;62060;Variación anual;0.4;M
2013-03;2240;62061;Variación anual;0.7;M
2013-03;2240;62062;Variación anual;0.0;M
2013-03;2240;62063;Variación anual;3.0;M
2013-03;2240;62064;Variación anual;0.0;M
2013-03;2240;62065;Variación anual;7.4;M
2013-03;2240;62066;Variación anual;2.2;M
2013-03;2240;62067;Variación anual;0.9;M
2013-03;2240;62068;Variación anual;-0.1;M
2013-03;2240;62069;Variación anual;1.2;M
2013-03;2240;62070;Variación anual;2.0;M
2013-03;2240;62071;Variación anual;2.0;M
2013-03;2240;62072;Variación anual;1.7;M
2013-03;2240;62073;Variación anual;1.9;M
2013-03;2240;62074;Variación anual;26.3;M
2013-03;2240;62075;Variación anual;-0.1;M
2013-03;2240;62076;Variación anual;8.9;M
2013-03;2240;62077;Variación anual;7.3;M
2013-03;2240;62078;Variación anual;-1.9;M
2013-03;2240;62079;Variación anual;-3.5;M
2013-03;2240;62080;Variación anual;1.4;M
2013-03;2240;62081;Variación anual;7.4;M
2013-03;2240;62082;Variación anual;2.8;M
2013-03;2240;62083;Variación anual;3.1;M
2013-03;2240;62084;Variación anual;22.3;M
2013-03;2240;62085;Variación anual;1.9;M
2013-03;2240;62086;Variación anual;2.3;M
2013-03;2240;62087;Variación anual;1.4;M
2013-03;2240;62088;Variación anual;6.0;M
2013-03;3143;62032;Variación anual;1.7;M
2013-03;3143;62033;Variación anual;1.0;M
2013-03;3143;62034;Variación anual;0.8;M
2013-03;3143;62035;Variación anual;-4.4;M
2013-03;3143;62036;Variación anual;2.8;M
2013-03;3143;62037;Variación anual;0.0;M
2013-03;3143;62038;Variación anual;2.4;M
2013-03;3143;62039;Variación anual;2.3;M
2013-03;3143;62040;Variación anual;3.8;M
2013-03;3143;62041;Variación anual;8.9;M
2013-03;3143;62042;Variación anual;0.8;M
2013-03;3143;62043;Variación anual;-1.4;M
2013-03;3143;62044;Variación anual;18.1;M
2013-03;3143;62045;Variación anual;5.2;M
2013-03;3143;62046;Variación anual;4.2;M
2013-03;3143;62047;Variación anual;-2.0;M
2013-03;3143;62048;Variación anual;4.0;M
2013-03;3143;62049;Variación anual;18.7;M
2013-03;3143;62050;Variación anual;0.1;M
2013-03;3143;62051;Variación anual;1.0;M
2013-03;3143;62052;Variación anual;1.1;M
2013-03;3143;62053;Variación anual;1.5;M
2013-03;3143;62054;Variación anual;2.5;M
2013-03;3143;62055;Variación anual;10.2;M
2013-03;3143;62056;Variación anual;-0.6;M
2013-03;3143;62057;Variación anual;0.0;M
2013-03;3143;62058;Variación anual;0.0;M
2013-03;3143;62059;Variación anual;0.9;M
2013-03;3143;62060;Variación anual;0.2;M
2013-03;3143;62061;Variación anual;0.4;M
2013-03;3143;62062;Variación anual;-1.4;M
2013-03;3143;62063;Variación anual;3.7;M
2013-03;3143;62064;Variación anual;-0.2;M
2013-03;3143;62065;Variación anual;7.9;M
2013-03;3143;62066;Variación anual;1.9;M
2013-03;3143;62067;Variación anual;1.1;M
2013-03;3143;62068;Variación anual;0.8;M
2013-03;3143;62069;Variación anual;0.4;M
2013-03;3143;62070;Variación anual;2.0;M
2013-03;3143;62071;Variación anual;1.8;M
2013-03;3143;62072;Variación anual;0.8;M
2013-03;3143;62073;Variación anual;1.7;M
2013-03;3143;62074;Variación anual;28.7;M
2013-03;3143;62075;Variación anual;-0.2;M
2013-03;3143;62076;Variación anual;5.1;M
2013-03;3143;62077;Variación anual;6.3;M
2013-03;3143;62078;Variación anual;-2.0;M
2013-03;3143;62079;Variación anual;-3.8;M
2013-03;3143;62080;Variación anual;0.7;M
2013-03;3143;62081;Variación anual;4.6;M
2013-03;3143;62082;Variación anual;2.4;M
2013-03;3143;62083;Variación anual;3.0;M
2013-03;3143;62084;Variación anual;21.9;M
2013-03;3143;62085;Variación anual;2.0;M
2013-03;3143;62086;Variación anual;1.8;M
2013-03;3143;62087;Variación anual;0.7;M
2013-03;3143;62088;Variación anual;6.5;M
2013-04;2240;62032;Variación anual;2.4;M
2013-04;2240;62033;Variación anual;1.0;M
2013-04;2240;62034;Variación anual;1.1;M
2013-04;2240;62035;Variación anual;-3.9;M
2013-04;2240;62036;Variación anual;3.2;M
2013-04;2240;62037;Variación anual;1.3;M
2013-04;2240;62038;Variación anual;2.8;M
2013-04;2240;62039;Variación anual;0.2;M
2013-04;2240;62040;Variación anual;3.4;M
2013-04;2240;62041;Variación anual;3.0;M
2013-04;2240;62042;Variación anual;1.9;M
2013-04;2240;62043;Variación anual;-1.9;M
2013-04;2240;62044;Variación anual;21.3;M
2013-04;2240;62045;Variación anual;4.7;M
2013-04;2240;62046;Variación anual;4.3;M
2013-04;2240;62047;Variación anual;1.9;M
2013-04;2240;62048;Variación anual;4.4;M
2013-04;2240;62049;Variación anual;20.6;M
2013-04;2240;62050;Variación anual;-0.3;M
2013-04;2240;62051;Variación anual;1.4;M
2013-04;2240;62052;Variación anual;1.3;M
2013-04;2240;62053;Variación anual;1.3;M
2013-04;2240;62054;Variación anual;3.6;M
2013-04;2240;62055;Variación anual;5.8;M
2013-04;2240;62056;Variación anual;-0.3;M
2013-04;2240;62057;Variación anual;-0.2;M
2013-04;2240;62058;Variación anual;1.1;M
2013-04;2240;62059;Variación anual;1.7;M
2013-04;2240;62060;Variación anual;0.6;M
2013-04;2240;62061;Variación anual;0.5;M
2013-04;2240;62062;Variación anual;-0.1;M
2013-04;2240;62063;Variación anual;3.0;M
2013-04;2240;62064;Variación anual;-0.1;M
2013-04;2240;62065;Variación anual;-0.4;M
2013-04;2240;62066;Variación anual;2.3;M
2013-04;2240;62067;Variación anual;1.3;M
2013-04;2240;62068;Variación anual;0.0;M
2013-04;2240;62069;Variación anual;0.8;M
2013-04;2240;62070;Variación anual;2.2;M
2013-04;2240;62071;Variación anual;1.9;M
2013-04;2240;62072;Variación anual;1.8;M
2013-04;2240;62073;Variación anual;1.9;M
2013-04;2240;62074;Variación anual;26.3;M
2013-04;2240;62075;Variación anual;-1.4;M
2013-04;2240;62076;Variación anual;8.7;M
2013-04;2240;62077;Variación anual;7.2;M
2013-04;2240;62078;Variación anual;-4.0;M
2013-04;2240;62079;Variación anual;-3.3;M
2013-04;2240;62080;Variación anual;2.1;M
2013-04;2240;62081;Variación anual;6.0;M
2013-04;2240;62082;Variación anual;2.8;M
2013-04;2240;62083;Variación anual;3.1;M
2013-04;2240;62084;Variación anual;22.3;M
2013-04;2240;62085;Variación anual;1.8;M
2013-04;2240;62086;Variación anual;2.1;M
2013-04;2240;62087;Variación anual;0.0;M
2013-04;2240;62088;Variación anual;5.7;M
2013-04;3143;62032;Variación anual;1.9;M
2013-04;3143;62033;Variación anual;1.1;M
2013-04;3143;62034;Variación anual;-0.2;M
2013-04;3143;62035;Variación anual;-4.7;M
2013-04;3143;62036;Variación anual;2.8;M
2013-04;3143;62037;Variación anual;-0.5;M
2013-04;3143;62038;Variación anual;2.5;M
2013-04;3143;62039;Variación anual;0.4;M
2013-04;3143;62040;Variación anual;3.7;M
2013-04;3143;62041;Variación anual;2.6;M
2013-04;3143;62042;Variación anual;0.5;M
2013-04;3143;62043;Variación anual;-2.5;M
2013-04;3143;62044;Variación anual;20.9;M
2013-04;3143;62045;Variación anual;3.7;M
2013-04;3143;62046;Variación anual;4.1;M
2013-04;3143;62047;Variación anual;3.5;M
2013-04;3143;62048;Variación anual;4.8;M
2013-04;3143;62049;Variación anual;21.9;M
2013-04;3143;62050;Variación anual;-0.8;M
2013-04;3143;62051;Variación anual;0.3;M
2013-04;3143;62052;Variación anual;0.3;M
2013-04;3143;62053;Variación anual;1.0;M
2013-04;3143;62054;Variación anual;2.5;M
2013-04;3143;62055;Variación anual;5.9;M
2013-04;3143;62056;Variación anual;-1.2;M
2013-04;3143;62057;Variación anual;0.3;M
2013-04;3143;62058;Variación anual;1.5;M
2013-04;3143;62059;Variación anual;1.7;M
2013-04;3143;62060;Variación anual;0.5;M
2013-04;3143;62061;Variación anual;0.0;M
2013-04;3143;62062;Variación anual;-1.3;M
2013-04;3143;62063;Variación anual;3.6;M
2013-04;3143;62064;Variación anual;-0.3;M
2013-04;3143;62065;Variación anual;-0.9;M
2013-04;3143;62066;Variación anual;2.3;M
2013-04;3143;62067;Variación anual;1.2;M
2013-04;3143;62068;Variación anual;1.4;M
2013-04;3143;62069;Variación anual;0.8;M
2013-04;3143;62070;Variación anual;2.7;M
2013-04;3143;62071;Variación anual;1.2;M
2013-04;3143;62072;Variación anual;0.8;M
2013-04;3143;62073;Variación anual;1.7;M
2013-04;3143;62074;Variación anual;28.9;M
2013-04;3143;62075;Variación anual;-1.3;M
2013-04;3143;62076;Variación anual;5.1;M
2013-04;3143;62077;Variación anual;5.9;M
2013-04;3143;62078;Variación anual;-4.1;M
2013-04;3143;62079;Variación anual;-4.0;M
2013-04;3143;62080;Variación anual;1.4;M
2013-04;3143;62081;Variación anual;5.3;M
2013-04;3143;62082;Variación anual;2.4;M
2013-04;3143;62083;Variación anual;3.0;M
2013-04;3143;62084;Variación anual;21.9;M
2013-04;3143;62085;Variación anual;1.8;M
2013-04;3143;62086;Variación anual;1.7;M
2013-04;3143;62087;Variación anual;-0.5;M
2013-04;3143;62088;Variación anual;5.9;M
2013-05;2240;62032;Variación anual;2.3;M
2013-05;2240;62033;Variación anual;0.9;M
2013-05;2240;62034;Variación anual;1.0;M
2013-05;2240;62035;Variación anual;-3.4;M
2013-05;2240;62036;Variación anual;3.0;M
2013-05;2240;62037;Variación anual;0.5;M
2013-05;2240;62038;Variación anual;2.6;M
2013-05;2240;62039;Variación anual;0.4;M
2013-05;2240;62040;Variación anual;3.2;M
2013-05;2240;62041;Variación anual;-0.1;M
2013-05;2240;62042;Variación anual;2.4;M
2013-05;2240;62043;Variación anual;-2.2;M
2013-05;2240;62044;Variación anual;23.2;M
2013-05;2240;62045;Variación anual;10.8;M
2013-05;2240;62046;Variación anual;4.1;M
2013-05;2240;62047;Variación anual;8.8;M
2013-05;2240;62048;Variación anual;3.8;M
2013-05;2240;62049;Variación anual;24.3;M
2013-05;2240;62050;Variación anual;0.2;M
2013-05;2240;62051;Variación anual;2.0;M
2013-05;2240;62052;Variación anual;1.2;M
2013-05;2240;62053;Variación anual;2.1;M
2013-05;2240;62054;Variación anual;3.6;M
2013-05;2240;62055;Variación anual;4.5;M
2013-05;2240;62056;Variación anual;-0.3;M
2013-05;2240;62057;Variación anual;0.0;M
2013-05;2240;62058;Variación anual;0.8;M
2013-05;2240;62059;Variación anual;1.9;M
2013-05;2240;62060;Variación anual;0.7;M
2013-05;2240;62061;Variación anual;0.7;M
2013-05;2240;62062;Variación anual;0.0;M
2013-05;2240;62063;Variación anual;2.7;M
2013-05;2240;62064;Variación anual;-0.1;M
2013-05;2240;62065;Variación anual;-1.0;M
2013-05;2240;62066;Variación anual;2.2;M
2013-05;2240;62067;Variación anual;1.6;M
2013-05;2240;62068;Variación anual;-0.3;M
2013-05;2240;62069;Variación anual;0.5;M
2013-05;2240;62070;Variación anual;2.1;M
2013-05;2240;62071;Variación anual;2.1;M
2013-05;2240;62072;Variación anual;1.9;M
2013-05;2240;62073;Variación anual;2.0;M
2013-05;2240;62074;Variación anual;27.4;M
2013-05;2240;62075;Variación anual;-0.6;M
2013-05;2240;62076;Variación anual;4.5;M
2013-05;2240;62077;Variación anual;5.5;M
2013-05;2240;62078;Variación anual;-4.0;M
2013-05;2240;62079;Variación anual;-3.7;M
2013-05;2240;62080;Variación anual;1.6;M
2013-05;2240;62081;Variación anual;6.4;M
2013-05;2240;62082;Variación anual;2.8;M
2013-05;2240;62083;Variación anual;3.1;M
2013-05;2240;62084;Variación anual;22.3;M
2013-05;2240;62085;Variación anual;1.8;M
2013-05;2240;62086;Variación anual;2.4;M
2013-05;2240;62087;Variación anual;1.1;M
