TEMPORAL;TERRITORIO;MULTIPLICIDAD_SEXO;INDICATOR;OBS_VALUE;FREQ;SEXO;EDAD;DISTRIBUCION_MNP;REL_RESIDENANT
2013;3116;69536;PART;132.0;A;_Z;_Z;_Z;_Z
2013;3116;69533;PART;63.0;A;_Z;_Z;_Z;_Z
2013;3116;69534;PART;69.0;A;_Z;_Z;_Z;_Z
2013;3116;69548;PART;3.0;A;_Z;_Z;_Z;_Z
2013;3116;69540;PART;3.0;A;_Z;_Z;_Z;_Z
2013;3116;69538;PART;2.0;A;_Z;_Z;_Z;_Z
2013;3116;69539;PART;1.0;A;_Z;_Z;_Z;_Z
2013;3116;69549;PART;135.0;A;_Z;_Z;_Z;_Z
2013;3118;69536;PART;92.0;A;_Z;_Z;_Z;_Z
2013;3118;69533;PART;49.0;A;_Z;_Z;_Z;_Z
2013;3118;69534;PART;43.0;A;_Z;_Z;_Z;_Z
2013;3118;69548;PART;5.0;A;_Z;_Z;_Z;_Z
2013;3118;69540;PART;4.0;A;_Z;_Z;_Z;_Z
2013;3118;69538;PART;1.0;A;_Z;_Z;_Z;_Z
2013;3118;69539;PART;3.0;A;_Z;_Z;_Z;_Z
2013;3118;69545;PART;1.0;A;_Z;_Z;_Z;_Z
2013;3118;69543;PART;1.0;A;_Z;_Z;_Z;_Z
2013;3118;69549;PART;97.0;A;_Z;_Z;_Z;_Z
2013;3119;69536;PART;30.0;A;_Z;_Z;_Z;_Z
2013;3119;69533;PART;13.0;A;_Z;_Z;_Z;_Z
2013;3119;69534;PART;17.0;A;_Z;_Z;_Z;_Z
2013;3119;69549;PART;30.0;A;_Z;_Z;_Z;_Z
2013;3120;69536;PART;6335.0;A;_Z;_Z;_Z;_Z
2013;3120;69533;PART;3299.0;A;_Z;_Z;_Z;_Z
2013;3120;69534;PART;3036.0;A;_Z;_Z;_Z;_Z
2013;3120;69548;PART;163.0;A;_Z;_Z;_Z;_Z
2013;3120;69540;PART;161.0;A;_Z;_Z;_Z;_Z
2013;3120;69537;PART;45.0;A;_Z;_Z;_Z;_Z
2013;3120;69538;PART;69.0;A;_Z;_Z;_Z;_Z
2013;3120;69539;PART;47.0;A;_Z;_Z;_Z;_Z
2013;3120;69545;PART;2.0;A;_Z;_Z;_Z;_Z
2013;3120;69541;PART;1.0;A;_Z;_Z;_Z;_Z
2013;3120;69542;PART;1.0;A;_Z;_Z;_Z;_Z
2013;3120;69549;PART;6498.0;A;_Z;_Z;_Z;_Z
2013;3121;69536;PART;77.0;A;_Z;_Z;_Z;_Z
2013;3121;69533;PART;38.0;A;_Z;_Z;_Z;_Z
2013;3121;69534;PART;39.0;A;_Z;_Z;_Z;_Z
2013;3121;69548;PART;3.0;A;_Z;_Z;_Z;_Z
2013;3121;69540;PART;3.0;A;_Z;_Z;_Z;_Z
2013;3121;69538;PART;2.0;A;_Z;_Z;_Z;_Z
2013;3121;69539;PART;1.0;A;_Z;_Z;_Z;_Z
2013;3121;69549;PART;80.0;A;_Z;_Z;_Z;_Z
2013;3122;69536;PART;256.0;A;_Z;_Z;_Z;_Z
2013;3122;69533;PART;126.0;A;_Z;_Z;_Z;_Z
2013;3122;69534;PART;130.0;A;_Z;_Z;_Z;_Z
2013;3122;69548;PART;3.0;A;_Z;_Z;_Z;_Z
2013;3122;69540;PART;2.0;A;_Z;_Z;_Z;_Z
2013;3122;69538;PART;1.0;A;_Z;_Z;_Z;_Z
2013;3122;69539;PART;1.0;A;_Z;_Z;_Z;_Z
2013;3122;69545;PART;1.0;A;_Z;_Z;_Z;_Z
2013;3122;69544;PART;1.0;A;_Z;_Z;_Z;_Z
2013;3122;69549;PART;259.0;A;_Z;_Z;_Z;_Z
2013;3123;69536;PART;107.0;A;_Z;_Z;_Z;_Z
2013;3123;69533;PART;46.0;A;_Z;_Z;_Z;_Z
2013;3123;69534;PART;61.0;A;_Z;_Z;_Z;_Z
2013;3123;69548;PART;4.0;A;_Z;_Z;_Z;_Z
2013;3123;69540;PART;4.0;A;_Z;_Z;_Z;_Z
2013;3123;69537;PART;1.0;A;_Z;_Z;_Z;_Z
2013;3123;69538;PART;2.0;A;_Z;_Z;_Z;_Z
2013;3123;69539;PART;1.0;A;_Z;_Z;_Z;_Z
2013;3123;69549;PART;111.0;A;_Z;_Z;_Z;_Z
2013;3124;69536;PART;518.0;A;_Z;_Z;_Z;_Z
2013;3124;69533;PART;267.0;A;_Z;_Z;_Z;_Z
2013;3124;69534;PART;251.0;A;_Z;_Z;_Z;_Z
2013;3124;69548;PART;11.0;A;_Z;_Z;_Z;_Z
2013;3124;69540;PART;11.0;A;_Z;_Z;_Z;_Z
2013;3124;69537;PART;2.0;A;_Z;_Z;_Z;_Z
2013;3124;69538;PART;4.0;A;_Z;_Z;_Z;_Z
2013;3124;69539;PART;5.0;A;_Z;_Z;_Z;_Z
2013;3124;69549;PART;529.0;A;_Z;_Z;_Z;_Z
2013;3126;69536;PART;45.0;A;_Z;_Z;_Z;_Z
2013;3126;69533;PART;24.0;A;_Z;_Z;_Z;_Z
2013;3126;69534;PART;21.0;A;_Z;_Z;_Z;_Z
2013;3126;69548;PART;2.0;A;_Z;_Z;_Z;_Z
2013;3126;69540;PART;2.0;A;_Z;_Z;_Z;_Z
2013;3126;69537;PART;1.0;A;_Z;_Z;_Z;_Z
2013;3126;69539;PART;1.0;A;_Z;_Z;_Z;_Z
2013;3126;69549;PART;47.0;A;_Z;_Z;_Z;_Z
2013;3127;69536;PART;51.0;A;_Z;_Z;_Z;_Z
2013;3127;69533;PART;22.0;A;_Z;_Z;_Z;_Z
2013;3127;69534;PART;29.0;A;_Z;_Z;_Z;_Z
2013;3127;69548;PART;1.0;A;_Z;_Z;_Z;_Z
2013;3127;69540;PART;1.0;A;_Z;_Z;_Z;_Z
2013;3127;69538;PART;1.0;A;_Z;_Z;_Z;_Z
2013;3127;69549;PART;52.0;A;_Z;_Z;_Z;_Z
2013;3130;69536;PART;2.0;A;_Z;_Z;_Z;_Z
2013;3130;69533;PART;2.0;A;_Z;_Z;_Z;_Z
2013;3130;69549;PART;2.0;A;_Z;_Z;_Z;_Z
2013;3128;69536;PART;68.0;A;_Z;_Z;_Z;_Z
2013;3128;69533;PART;38.0;A;_Z;_Z;_Z;_Z
2013;3128;69534;PART;30.0;A;_Z;_Z;_Z;_Z
2013;3128;69548;PART;2.0;A;_Z;_Z;_Z;_Z
2013;3128;69540;PART;2.0;A;_Z;_Z;_Z;_Z
2013;3128;69538;PART;1.0;A;_Z;_Z;_Z;_Z
2013;3128;69539;PART;1.0;A;_Z;_Z;_Z;_Z
2013;3128;69549;PART;70.0;A;_Z;_Z;_Z;_Z
2013;3129;69536;PART;48.0;A;_Z;_Z;_Z;_Z
2013;3129;69533;PART;22.0;A;_Z;_Z;_Z;_Z
2013;3129;69534;PART;26.0;A;_Z;_Z;_Z;_Z
2013;3129;69549;PART;48.0;A;_Z;_Z;_Z;_Z
2013;3131;69536;PART;93.0;A;_Z;_Z;_Z;_Z
2013;3131;69533;PART;55.0;A;_Z;_Z;_Z;_Z
2013;3131;69534;PART;38.0;A;_Z;_Z;_Z;_Z
2013;3131;69548;PART;1.0;A;_Z;_Z;_Z;_Z
2013;3131;69540;PART;1.0;A;_Z;_Z;_Z;_Z
2013;3131;69538;PART;1.0;A;_Z;_Z;_Z;_Z
2013;3131;69549;PART;94.0;A;_Z;_Z;_Z;_Z
2013;3132;69536;PART;213.0;A;_Z;_Z;_Z;_Z
2013;3132;69533;PART;120.0;A;_Z;_Z;_Z;_Z
2013;3132;69534;PART;93.0;A;_Z;_Z;_Z;_Z
2013;3132;69548;PART;5.0;A;_Z;_Z;_Z;_Z
2013;3132;69540;PART;5.0;A;_Z;_Z;_Z;_Z
2013;3132;69537;PART;3.0;A;_Z;_Z;_Z;_Z
2013;3132;69539;PART;2.0;A;_Z;_Z;_Z;_Z
2013;3132;69549;PART;218.0;A;_Z;_Z;_Z;_Z
2012;ES61;69536;PART;83039.0;A;_Z;_Z;_Z;_Z
2012;ES61;69533;PART;42829.0;A;_Z;_Z;_Z;_Z
2012;ES61;69534;PART;40210.0;A;_Z;_Z;_Z;_Z
2012;ES61;69548;PART;1795.0;A;_Z;_Z;_Z;_Z
2012;ES61;69540;PART;1761.0;A;_Z;_Z;_Z;_Z
2012;ES61;69537;PART;539.0;A;_Z;_Z;_Z;_Z
2012;ES61;69538;PART;687.0;A;_Z;_Z;_Z;_Z
2012;ES61;69539;PART;535.0;A;_Z;_Z;_Z;_Z
2012;ES61;69545;PART;34.0;A;_Z;_Z;_Z;_Z
2012;ES61;69541;PART;8.0;A;_Z;_Z;_Z;_Z
2012;ES61;69542;PART;10.0;A;_Z;_Z;_Z;_Z
2012;ES61;69543;PART;7.0;A;_Z;_Z;_Z;_Z
2012;ES61;69544;PART;9.0;A;_Z;_Z;_Z;_Z
2012;ES61;69549;PART;84834.0;A;_Z;_Z;_Z;_Z
2012;ES611;69536;PART;7703.0;A;_Z;_Z;_Z;_Z
2012;ES611;69533;PART;3969.0;A;_Z;_Z;_Z;_Z
2012;ES611;69534;PART;3734.0;A;_Z;_Z;_Z;_Z
2012;ES611;69548;PART;144.0;A;_Z;_Z;_Z;_Z
2012;ES611;69540;PART;142.0;A;_Z;_Z;_Z;_Z
2012;ES611;69537;PART;49.0;A;_Z;_Z;_Z;_Z
2012;ES611;69538;PART;54.0;A;_Z;_Z;_Z;_Z
2012;ES611;69539;PART;39.0;A;_Z;_Z;_Z;_Z
2012;ES611;69545;PART;2.0;A;_Z;_Z;_Z;_Z
2012;ES611;69541;PART;1.0;A;_Z;_Z;_Z;_Z
2012;ES611;69543;PART;1.0;A;_Z;_Z;_Z;_Z
2012;ES611;69549;PART;7847.0;A;_Z;_Z;_Z;_Z
2012;2241;69536;PART;12.0;A;_Z;_Z;_Z;_Z
2012;2241;69533;PART;8.0;A;_Z;_Z;_Z;_Z
2012;2241;69534;PART;4.0;A;_Z;_Z;_Z;_Z
2012;2241;69549;PART;12.0;A;_Z;_Z;_Z;_Z
2012;2242;69536;PART;7.0;A;_Z;_Z;_Z;_Z
2012;2242;69533;PART;5.0;A;_Z;_Z;_Z;_Z
2012;2242;69534;PART;2.0;A;_Z;_Z;_Z;_Z
2012;2242;69549;PART;7.0;A;_Z;_Z;_Z;_Z
2012;2243;69536;PART;260.0;A;_Z;_Z;_Z;_Z
2012;2243;69533;PART;139.0;A;_Z;_Z;_Z;_Z
2012;2243;69534;PART;121.0;A;_Z;_Z;_Z;_Z
2012;2243;69548;PART;6.0;A;_Z;_Z;_Z;_Z
2012;2243;69540;PART;5.0;A;_Z;_Z;_Z;_Z
2012;2243;69537;PART;1.0;A;_Z;_Z;_Z;_Z
2012;2243;69538;PART;3.0;A;_Z;_Z;_Z;_Z
2012;2243;69539;PART;1.0;A;_Z;_Z;_Z;_Z
2012;2243;69545;PART;1.0;A;_Z;_Z;_Z;_Z
2012;2243;69541;PART;1.0;A;_Z;_Z;_Z;_Z
2012;2243;69549;PART;266.0;A;_Z;_Z;_Z;_Z
2012;2244;69536;PART;2.0;A;_Z;_Z;_Z;_Z
2012;2244;69533;PART;1.0;A;_Z;_Z;_Z;_Z
2012;2244;69534;PART;1.0;A;_Z;_Z;_Z;_Z
2012;2244;69549;PART;2.0;A;_Z;_Z;_Z;_Z
2012;2245;69536;PART;3.0;A;_Z;_Z;_Z;_Z
2012;2245;69534;PART;3.0;A;_Z;_Z;_Z;_Z
2012;2245;69549;PART;3.0;A;_Z;_Z;_Z;_Z
2012;2246;69536;PART;109.0;A;_Z;_Z;_Z;_Z
2012;2246;69533;PART;56.0;A;_Z;_Z;_Z;_Z
2012;2246;69534;PART;53.0;A;_Z;_Z;_Z;_Z
2012;2246;69548;PART;1.0;A;_Z;_Z;_Z;_Z
2012;2246;69540;PART;1.0;A;_Z;_Z;_Z;_Z
2012;2246;69537;PART;1.0;A;_Z;_Z;_Z;_Z
2012;2246;69549;PART;110.0;A;_Z;_Z;_Z;_Z
2012;2247;69536;PART;4.0;A;_Z;_Z;_Z;_Z
2012;2247;69533;PART;1.0;A;_Z;_Z;_Z;_Z
2012;2247;69534;PART;3.0;A;_Z;_Z;_Z;_Z
2012;2247;69549;PART;4.0;A;_Z;_Z;_Z;_Z
2012;2248;69536;PART;3.0;A;_Z;_Z;_Z;_Z
2012;2248;69533;PART;1.0;A;_Z;_Z;_Z;_Z
2012;2248;69534;PART;2.0;A;_Z;_Z;_Z;_Z
2012;2248;69549;PART;3.0;A;_Z;_Z;_Z;_Z
2012;2249;69548;PART;1.0;A;_Z;_Z;_Z;_Z
2012;2249;69540;PART;1.0;A;_Z;_Z;_Z;_Z
2012;2249;69537;PART;1.0;A;_Z;_Z;_Z;_Z
2012;2249;69549;PART;1.0;A;_Z;_Z;_Z;_Z
2012;2250;69536;PART;6.0;A;_Z;_Z;_Z;_Z
2012;2250;69533;PART;4.0;A;_Z;_Z;_Z;_Z
2012;2250;69534;PART;2.0;A;_Z;_Z;_Z;_Z
2012;2250;69549;PART;6.0;A;_Z;_Z;_Z;_Z
2012;2251;69536;PART;44.0;A;_Z;_Z;_Z;_Z
2012;2251;69533;PART;19.0;A;_Z;_Z;_Z;_Z
2012;2251;69534;PART;25.0;A;_Z;_Z;_Z;_Z
2012;2251;69548;PART;1.0;A;_Z;_Z;_Z;_Z
2012;2251;69540;PART;1.0;A;_Z;_Z;_Z;_Z
2012;2251;69538;PART;1.0;A;_Z;_Z;_Z;_Z
2012;2251;69549;PART;45.0;A;_Z;_Z;_Z;_Z
2012;2252;69536;PART;1.0;A;_Z;_Z;_Z;_Z
2012;2252;69534;PART;1.0;A;_Z;_Z;_Z;_Z
2012;2252;69549;PART;1.0;A;_Z;_Z;_Z;_Z
2012;2253;69536;PART;2112.0;A;_Z;_Z;_Z;_Z
2012;2253;69533;PART;1088.0;A;_Z;_Z;_Z;_Z
2012;2253;69534;PART;1024.0;A;_Z;_Z;_Z;_Z
2012;2253;69548;PART;37.0;A;_Z;_Z;_Z;_Z
2012;2253;69540;PART;36.0;A;_Z;_Z;_Z;_Z
2012;2253;69537;PART;8.0;A;_Z;_Z;_Z;_Z
2012;2253;69538;PART;14.0;A;_Z;_Z;_Z;_Z
2012;2253;69539;PART;14.0;A;_Z;_Z;_Z;_Z
2012;2253;69545;PART;1.0;A;_Z;_Z;_Z;_Z
2012;2253;69543;PART;1.0;A;_Z;_Z;_Z;_Z
2012;2253;69549;PART;2149.0;A;_Z;_Z;_Z;_Z
2012;2254;69536;PART;1.0;A;_Z;_Z;_Z;_Z
2012;2254;69534;PART;1.0;A;_Z;_Z;_Z;_Z
2012;2254;69549;PART;1.0;A;_Z;_Z;_Z;_Z
2012;2256;69536;PART;31.0;A;_Z;_Z;_Z;_Z
2012;2256;69533;PART;18.0;A;_Z;_Z;_Z;_Z
2012;2256;69534;PART;13.0;A;_Z;_Z;_Z;_Z
2012;2256;69549;PART;31.0;A;_Z;_Z;_Z;_Z
2012;2257;69536;PART;19.0;A;_Z;_Z;_Z;_Z
2012;2257;69533;PART;9.0;A;_Z;_Z;_Z;_Z
2012;2257;69534;PART;10.0;A;_Z;_Z;_Z;_Z
2012;2257;69548;PART;1.0;A;_Z;_Z;_Z;_Z
2012;2257;69540;PART;1.0;A;_Z;_Z;_Z;_Z
2012;2257;69538;PART;1.0;A;_Z;_Z;_Z;_Z
2012;2257;69549;PART;20.0;A;_Z;_Z;_Z;_Z
2012;2258;69536;PART;2.0;A;_Z;_Z;_Z;_Z
2012;2258;69534;PART;2.0;A;_Z;_Z;_Z;_Z
2012;2258;69549;PART;2.0;A;_Z;_Z;_Z;_Z
2012;2262;69536;PART;2.0;A;_Z;_Z;_Z;_Z
2012;2262;69533;PART;1.0;A;_Z;_Z;_Z;_Z
2012;2262;69534;PART;1.0;A;_Z;_Z;_Z;_Z
2012;2262;69549;PART;2.0;A;_Z;_Z;_Z;_Z
2012;2264;69536;PART;50.0;A;_Z;_Z;_Z;_Z
2012;2264;69533;PART;25.0;A;_Z;_Z;_Z;_Z
2012;2264;69534;PART;25.0;A;_Z;_Z;_Z;_Z
2012;2264;69548;PART;1.0;A;_Z;_Z;_Z;_Z
2012;2264;69540;PART;1.0;A;_Z;_Z;_Z;_Z
2012;2264;69537;PART;1.0;A;_Z;_Z;_Z;_Z
2012;2264;69549;PART;51.0;A;_Z;_Z;_Z;_Z
2012;2267;69536;PART;1.0;A;_Z;_Z;_Z;_Z
2012;2267;69534;PART;1.0;A;_Z;_Z;_Z;_Z
2012;2267;69548;PART;1.0;A;_Z;_Z;_Z;_Z
2012;2267;69540;PART;1.0;A;_Z;_Z;_Z;_Z
2012;2267;69537;PART;1.0;A;_Z;_Z;_Z;_Z
2012;2267;69549;PART;2.0;A;_Z;_Z;_Z;_Z
2012;2268;69536;PART;2.0;A;_Z;_Z;_Z;_Z
2012;2268;69533;PART;2.0;A;_Z;_Z;_Z;_Z
2012;2268;69549;PART;2.0;A;_Z;_Z;_Z;_Z
2012;2269;69536;PART;141.0;A;_Z;_Z;_Z;_Z
2012;2269;69533;PART;73.0;A;_Z;_Z;_Z;_Z
2012;2269;69534;PART;68.0;A;_Z;_Z;_Z;_Z
2012;2269;69548;PART;4.0;A;_Z;_Z;_Z;_Z
2012;2269;69540;PART;4.0;A;_Z;_Z;_Z;_Z
2012;2269;69537;PART;3.0;A;_Z;_Z;_Z;_Z
2012;2269;69538;PART;1.0;A;_Z;_Z;_Z;_Z
2012;2269;69549;PART;145.0;A;_Z;_Z;_Z;_Z
2012;2270;69536;PART;7.0;A;_Z;_Z;_Z;_Z
2012;2270;69533;PART;5.0;A;_Z;_Z;_Z;_Z
2012;2270;69534;PART;2.0;A;_Z;_Z;_Z;_Z
2012;2270;69549;PART;7.0;A;_Z;_Z;_Z;_Z
2012;2271;69536;PART;13.0;A;_Z;_Z;_Z;_Z
2012;2271;69533;PART;4.0;A;_Z;_Z;_Z;_Z
2012;2271;69534;PART;9.0;A;_Z;_Z;_Z;_Z
2012;2271;69549;PART;13.0;A;_Z;_Z;_Z;_Z
2012;2272;69536;PART;68.0;A;_Z;_Z;_Z;_Z
2012;2272;69533;PART;37.0;A;_Z;_Z;_Z;_Z
2012;2272;69534;PART;31.0;A;_Z;_Z;_Z;_Z
2012;2272;69548;PART;1.0;A;_Z;_Z;_Z;_Z
2012;2272;69540;PART;1.0;A;_Z;_Z;_Z;_Z
2012;2272;69539;PART;1.0;A;_Z;_Z;_Z;_Z
2012;2272;69549;PART;69.0;A;_Z;_Z;_Z;_Z
2012;2278;69536;PART;13.0;A;_Z;_Z;_Z;_Z
2012;2278;69533;PART;6.0;A;_Z;_Z;_Z;_Z
2012;2278;69534;PART;7.0;A;_Z;_Z;_Z;_Z
2012;2278;69548;PART;1.0;A;_Z;_Z;_Z;_Z
2012;2278;69540;PART;1.0;A;_Z;_Z;_Z;_Z
2012;2278;69539;PART;1.0;A;_Z;_Z;_Z;_Z
2012;2278;69549;PART;14.0;A;_Z;_Z;_Z;_Z
2012;2276;69536;PART;158.0;A;_Z;_Z;_Z;_Z
2012;2276;69533;PART;82.0;A;_Z;_Z;_Z;_Z
2012;2276;69534;PART;76.0;A;_Z;_Z;_Z;_Z
2012;2276;69548;PART;4.0;A;_Z;_Z;_Z;_Z
2012;2276;69540;PART;4.0;A;_Z;_Z;_Z;_Z
2012;2276;69537;PART;1.0;A;_Z;_Z;_Z;_Z
2012;2276;69538;PART;2.0;A;_Z;_Z;_Z;_Z
2012;2276;69539;PART;1.0;A;_Z;_Z;_Z;_Z
2012;2276;69549;PART;162.0;A;_Z;_Z;_Z;_Z
2012;2279;69536;PART;35.0;A;_Z;_Z;_Z;_Z
2012;2279;69533;PART;20.0;A;_Z;_Z;_Z;_Z
2012;2279;69534;PART;15.0;A;_Z;_Z;_Z;_Z
2012;2279;69548;PART;2.0;A;_Z;_Z;_Z;_Z
2012;2279;69540;PART;2.0;A;_Z;_Z;_Z;_Z
2012;2279;69537;PART;1.0;A;_Z;_Z;_Z;_Z
2012;2279;69539;PART;1.0;A;_Z;_Z;_Z;_Z
2012;2279;69549;PART;37.0;A;_Z;_Z;_Z;_Z
2012;2347;69536;PART;1120.0;A;_Z;_Z;_Z;_Z
2012;2347;69533;PART;580.0;A;_Z;_Z;_Z;_Z
2012;2347;69534;PART;540.0;A;_Z;_Z;_Z;_Z
2012;2347;69548;PART;22.0;A;_Z;_Z;_Z;_Z
2012;2347;69540;PART;22.0;A;_Z;_Z;_Z;_Z
2012;2347;69537;PART;9.0;A;_Z;_Z;_Z;_Z
2012;2347;69538;PART;8.0;A;_Z;_Z;_Z;_Z
2012;2347;69539;PART;5.0;A;_Z;_Z;_Z;_Z
2012;2347;69549;PART;1142.0;A;_Z;_Z;_Z;_Z
2012;2282;69536;PART;2.0;A;_Z;_Z;_Z;_Z
2012;2282;69533;PART;2.0;A;_Z;_Z;_Z;_Z
2012;2282;69549;PART;2.0;A;_Z;_Z;_Z;_Z
2012;2284;69536;PART;3.0;A;_Z;_Z;_Z;_Z
2012;2284;69533;PART;1.0;A;_Z;_Z;_Z;_Z
2012;2284;69534;PART;2.0;A;_Z;_Z;_Z;_Z
2012;2284;69549;PART;3.0;A;_Z;_Z;_Z;_Z
2012;2285;69536;PART;14.0;A;_Z;_Z;_Z;_Z
2012;2285;69533;PART;8.0;A;_Z;_Z;_Z;_Z
2012;2285;69534;PART;6.0;A;_Z;_Z;_Z;_Z
2012;2285;69549;PART;14.0;A;_Z;_Z;_Z;_Z
2012;2286;69536;PART;16.0;A;_Z;_Z;_Z;_Z
2012;2286;69533;PART;5.0;A;_Z;_Z;_Z;_Z
2012;2286;69534;PART;11.0;A;_Z;_Z;_Z;_Z
2012;2286;69549;PART;16.0;A;_Z;_Z;_Z;_Z
2012;2287;69536;PART;4.0;A;_Z;_Z;_Z;_Z
2012;2287;69533;PART;2.0;A;_Z;_Z;_Z;_Z
2012;2287;69534;PART;2.0;A;_Z;_Z;_Z;_Z
2012;2287;69549;PART;4.0;A;_Z;_Z;_Z;_Z
2012;2288;69536;PART;34.0;A;_Z;_Z;_Z;_Z
2012;2288;69533;PART;20.0;A;_Z;_Z;_Z;_Z
2012;2288;69534;PART;14.0;A;_Z;_Z;_Z;_Z
2012;2288;69548;PART;1.0;A;_Z;_Z;_Z;_Z
2012;2288;69540;PART;1.0;A;_Z;_Z;_Z;_Z
2012;2288;69538;PART;1.0;A;_Z;_Z;_Z;_Z
2012;2288;69549;PART;35.0;A;_Z;_Z;_Z;_Z
2012;2289;69536;PART;16.0;A;_Z;_Z;_Z;_Z
2012;2289;69533;PART;10.0;A;_Z;_Z;_Z;_Z
2012;2289;69534;PART;6.0;A;_Z;_Z;_Z;_Z
2012;2289;69549;PART;16.0;A;_Z;_Z;_Z;_Z
2012;2290;69536;PART;95.0;A;_Z;_Z;_Z;_Z
2012;2290;69533;PART;54.0;A;_Z;_Z;_Z;_Z
2012;2290;69534;PART;41.0;A;_Z;_Z;_Z;_Z
2012;2290;69549;PART;95.0;A;_Z;_Z;_Z;_Z
2012;2291;69536;PART;8.0;A;_Z;_Z;_Z;_Z
2012;2291;69533;PART;4.0;A;_Z;_Z;_Z;_Z
2012;2291;69534;PART;4.0;A;_Z;_Z;_Z;_Z
2012;2291;69549;PART;8.0;A;_Z;_Z;_Z;_Z
2012;2292;69536;PART;9.0;A;_Z;_Z;_Z;_Z
2012;2292;69533;PART;6.0;A;_Z;_Z;_Z;_Z
2012;2292;69534;PART;3.0;A;_Z;_Z;_Z;_Z
2012;2292;69549;PART;9.0;A;_Z;_Z;_Z;_Z
2012;2293;69536;PART;271.0;A;_Z;_Z;_Z;_Z
2012;2293;69533;PART;144.0;A;_Z;_Z;_Z;_Z
2012;2293;69534;PART;127.0;A;_Z;_Z;_Z;_Z
2012;2293;69548;PART;5.0;A;_Z;_Z;_Z;_Z
2012;2293;69540;PART;5.0;A;_Z;_Z;_Z;_Z
2012;2293;69537;PART;1.0;A;_Z;_Z;_Z;_Z
2012;2293;69538;PART;2.0;A;_Z;_Z;_Z;_Z
2012;2293;69539;PART;2.0;A;_Z;_Z;_Z;_Z
2012;2293;69549;PART;276.0;A;_Z;_Z;_Z;_Z
2012;2294;69536;PART;208.0;A;_Z;_Z;_Z;_Z
2012;2294;69533;PART;106.0;A;_Z;_Z;_Z;_Z
2012;2294;69534;PART;102.0;A;_Z;_Z;_Z;_Z
2012;2294;69548;PART;7.0;A;_Z;_Z;_Z;_Z
2012;2294;69540;PART;7.0;A;_Z;_Z;_Z;_Z
2012;2294;69537;PART;3.0;A;_Z;_Z;_Z;_Z
2012;2294;69538;PART;2.0;A;_Z;_Z;_Z;_Z
2012;2294;69539;PART;2.0;A;_Z;_Z;_Z;_Z
2012;2294;69549;PART;215.0;A;_Z;_Z;_Z;_Z
2012;2296;69536;PART;5.0;A;_Z;_Z;_Z;_Z
2012;2296;69533;PART;1.0;A;_Z;_Z;_Z;_Z
2012;2296;69534;PART;4.0;A;_Z;_Z;_Z;_Z
2012;2296;69549;PART;5.0;A;_Z;_Z;_Z;_Z
2012;2298;69536;PART;9.0;A;_Z;_Z;_Z;_Z
2012;2298;69533;PART;5.0;A;_Z;_Z;_Z;_Z
2012;2298;69534;PART;4.0;A;_Z;_Z;_Z;_Z
2012;2298;69549;PART;9.0;A;_Z;_Z;_Z;_Z
2012;2299;69536;PART;1.0;A;_Z;_Z;_Z;_Z
2012;2299;69533;PART;1.0;A;_Z;_Z;_Z;_Z
2012;2299;69549;PART;1.0;A;_Z;_Z;_Z;_Z
2012;2300;69536;PART;7.0;A;_Z;_Z;_Z;_Z
2012;2300;69533;PART;3.0;A;_Z;_Z;_Z;_Z
2012;2300;69534;PART;4.0;A;_Z;_Z;_Z;_Z
2012;2300;69549;PART;7.0;A;_Z;_Z;_Z;_Z
2012;2301;69536;PART;2.0;A;_Z;_Z;_Z;_Z
2012;2301;69533;PART;1.0;A;_Z;_Z;_Z;_Z
2012;2301;69534;PART;1.0;A;_Z;_Z;_Z;_Z
2012;2301;69549;PART;2.0;A;_Z;_Z;_Z;_Z
2012;2302;69536;PART;4.0;A;_Z;_Z;_Z;_Z
2012;2302;69533;PART;2.0;A;_Z;_Z;_Z;_Z
2012;2302;69534;PART;2.0;A;_Z;_Z;_Z;_Z
2012;2302;69549;PART;4.0;A;_Z;_Z;_Z;_Z
2012;2303;69536;PART;46.0;A;_Z;_Z;_Z;_Z
2012;2303;69533;PART;22.0;A;_Z;_Z;_Z;_Z
2012;2303;69534;PART;24.0;A;_Z;_Z;_Z;_Z
2012;2303;69549;PART;46.0;A;_Z;_Z;_Z;_Z
2012;2304;69536;PART;4.0;A;_Z;_Z;_Z;_Z
2012;2304;69533;PART;2.0;A;_Z;_Z;_Z;_Z
2012;2304;69534;PART;2.0;A;_Z;_Z;_Z;_Z
2012;2304;69549;PART;4.0;A;_Z;_Z;_Z;_Z
2012;2305;69536;PART;43.0;A;_Z;_Z;_Z;_Z
2012;2305;69533;PART;16.0;A;_Z;_Z;_Z;_Z
2012;2305;69534;PART;27.0;A;_Z;_Z;_Z;_Z
2012;2305;69548;PART;1.0;A;_Z;_Z;_Z;_Z
2012;2305;69540;PART;1.0;A;_Z;_Z;_Z;_Z
2012;2305;69537;PART;1.0;A;_Z;_Z;_Z;_Z
2012;2305;69549;PART;44.0;A;_Z;_Z;_Z;_Z
2012;2348;69536;PART;132.0;A;_Z;_Z;_Z;_Z
2012;2348;69533;PART;66.0;A;_Z;_Z;_Z;_Z
2012;2348;69534;PART;66.0;A;_Z;_Z;_Z;_Z
2012;2348;69548;PART;2.0;A;_Z;_Z;_Z;_Z
2012;2348;69540;PART;2.0;A;_Z;_Z;_Z;_Z
