D_ESTADO_DATO_0;D_TERRITORIO_0;D_TEMPORAL_0;INDICATOR;OBS_VALUE;FREQ
40123;2352;2019;Grado de ocupación por habitación;18.81910195099013;A
40123;2352;2018;Grado de ocupación por habitación;20.889949758871467;A
40123;2352;2017;Grado de ocupación por habitación;25.81003794062561;A
40123;2352;2016;Grado de ocupación por habitación;25.64749158316527;A
40123;2352;2015;Grado de ocupación por habitación;18.635579901313854;A
40123;2352;2014;Grado de ocupación por habitación;18.25533598053013;A
40123;2352;2013;Grado de ocupación por habitación;14.282365251547509;A
40123;2402;2020;Grado de ocupación por habitación;24.794891346604704;A
40123;2402;2019;Grado de ocupación por habitación;27.676450465619578;A
40123;2402;2018;Grado de ocupación por habitación;27.52543858530216;A
40123;2402;2017;Grado de ocupación por habitación;33.241239741454656;A
40123;2402;2016;Grado de ocupación por habitación;32.30480456643131;A
40123;2402;2015;Grado de ocupación por habitación;28.635642313372454;A
40123;2402;2014;Grado de ocupación por habitación;27.86261022682311;A
40123;2402;2013;Grado de ocupación por habitación;25.053568670448502;A
40123;2482;2020;Grado de ocupación por habitación;14.932525370062537;A
40123;2482;2019;Grado de ocupación por habitación;17.88946006601063;A
40123;2482;2018;Grado de ocupación por habitación;16.89587473194222;A
40123;2482;2017;Grado de ocupación por habitación;17.18216588600229;A
40123;2482;2016;Grado de ocupación por habitación;16.706126263700476;A
40123;2482;2015;Grado de ocupación por habitación;12.397892438580342;A
40123;2482;2014;Grado de ocupación por habitación;14.188411510062796;A
40123;2482;2013;Grado de ocupación por habitación;14.933578961523155;A
40123;2713;2020;Grado de ocupación por habitación;16.902336880704542;A
40123;2713;2019;Grado de ocupación por habitación;22.57320143621604;A
40123;2713;2018;Grado de ocupación por habitación;22.117287641545847;A
40123;2713;2017;Grado de ocupación por habitación;18.867077808217324;A
40123;2713;2016;Grado de ocupación por habitación;17.276164629733955;A
40123;2713;2015;Grado de ocupación por habitación;16.12414523868369;A
40123;2713;2014;Grado de ocupación por habitación;15.152512339459339;A
40123;2713;2013;Grado de ocupación por habitación;15.65755890927879;A
40123;2797;2020;Grado de ocupación por habitación;24.051384287628178;A
40123;2797;2019;Grado de ocupación por habitación;28.747529962669166;A
40123;2797;2018;Grado de ocupación por habitación;24.3899419075392;A
40123;2797;2017;Grado de ocupación por habitación;22.623460687019225;A
40123;2797;2016;Grado de ocupación por habitación;22.194979298052978;A
40123;2797;2015;Grado de ocupación por habitación;25.470806745093615;A
40123;2797;2014;Grado de ocupación por habitación;19.431086698577353;A
40123;2797;2013;Grado de ocupación por habitación;16.076539169408843;A
40123;2911;2020;Grado de ocupación por habitación;14.842150620539591;A
40123;2911;2019;Grado de ocupación por habitación;14.279759844054814;A
40123;2911;2018;Grado de ocupación por habitación;14.254690208046876;A
40123;2911;2017;Grado de ocupación por habitación;12.824121863288973;A
40123;2911;2016;Grado de ocupación por habitación;11.85290919144559;A
40123;2911;2015;Grado de ocupación por habitación;11.369685231741972;A
40123;2911;2014;Grado de ocupación por habitación;10.812983603227991;A
40123;2911;2013;Grado de ocupación por habitación;9.999565602715807;A
40123;3023;2020;Grado de ocupación por habitación;17.97442570080614;A
40123;3023;2019;Grado de ocupación por habitación;28.8080501755138;A
40123;3023;2018;Grado de ocupación por habitación;32.38494046312641;A
40123;3023;2017;Grado de ocupación por habitación;35.289066834044014;A
40123;3023;2016;Grado de ocupación por habitación;32.62248531859005;A
40123;3023;2015;Grado de ocupación por habitación;29.709456533982813;A
40123;3023;2014;Grado de ocupación por habitación;29.224002761502437;A
40123;3023;2013;Grado de ocupación por habitación;25.806650638464507;A
40123;3142;2020;Grado de ocupación por habitación;16.943784597787786;A
40123;3142;2019;Grado de ocupación por habitación;19.257117358237217;A
40123;3142;2018;Grado de ocupación por habitación;19.19957316668535;A
40123;3142;2017;Grado de ocupación por habitación;15.588517296685838;A
40123;3142;2016;Grado de ocupación por habitación;15.923413818826086;A
40123;3142;2015;Grado de ocupación por habitación;16.993131026076476;A
40123;3142;2014;Grado de ocupación por habitación;16.522451842429092;A
40123;3142;2013;Grado de ocupación por habitación;15.366998936841226;A
40123;3143;2020;Grado de ocupación por habitación;17.545437431002988;A
40123;3143;2019;Grado de ocupación por habitación;24.45554920187088;A
40123;3143;2018;Grado de ocupación por habitación;25.510496227286193;A
40123;3143;2017;Grado de ocupación por habitación;26.089149289286045;A
40123;3143;2016;Grado de ocupación por habitación;23.691803870816543;A
40123;3143;2015;Grado de ocupación por habitación;20.816555253436334;A
40123;3143;2014;Grado de ocupación por habitación;20.62897981748657;A
40123;3143;2013;Grado de ocupación por habitación;18.81568098859219;A
40124;2352;2021;Grado de ocupación por habitación;19.133748678890832;A
40124;2402;2021;Grado de ocupación por habitación;26.148574589826307;A
40124;2482;2021;Grado de ocupación por habitación;16.16419254121534;A
40124;2713;2021;Grado de ocupación por habitación;21.49094377470993;A
40124;2797;2021;Grado de ocupación por habitación;26.716017374043606;A
40124;2911;2021;Grado de ocupación por habitación;16.95696565363917;A
40124;3023;2021;Grado de ocupación por habitación;22.222671147408565;A
40124;3142;2021;Grado de ocupación por habitación;17.43754666889136;A
40124;3143;2021;Grado de ocupación por habitación;20.862235008771627;A
40123;2352;2020;Grado de ocupación por plaza;10.687847147468906;A
40123;2352;2019;Grado de ocupación por plaza;15.44681490185867;A
40123;2352;2018;Grado de ocupación por plaza;16.153807822487405;A
40123;2352;2017;Grado de ocupación por plaza;20.886711071992504;A
40123;2352;2016;Grado de ocupación por plaza;19.820215859444875;A
40123;2352;2015;Grado de ocupación por plaza;14.961962902743197;A
40123;2352;2014;Grado de ocupación por plaza;14.282418074251096;A
40123;2352;2013;Grado de ocupación por plaza;12.186655122665735;A
40123;2402;2020;Grado de ocupación por plaza;16.85742491871137;A
40123;2402;2019;Grado de ocupación por plaza;19.64667924024126;A
40123;2402;2018;Grado de ocupación por plaza;19.617708001591616;A
40123;2402;2017;Grado de ocupación por plaza;25.927144513855385;A
40123;2402;2016;Grado de ocupación por plaza;22.384021011693797;A
40123;2402;2015;Grado de ocupación por plaza;20.739559185984962;A
40123;2402;2014;Grado de ocupación por plaza;18.55674574046965;A
40123;2402;2013;Grado de ocupación por plaza;15.770306479115561;A
40123;2482;2020;Grado de ocupación por plaza;11.266234369981909;A
40123;2482;2019;Grado de ocupación por plaza;14.233729355267009;A
40123;2482;2018;Grado de ocupación por plaza;14.481268248361314;A
40123;2482;2017;Grado de ocupación por plaza;13.907477277386029;A
40123;2482;2016;Grado de ocupación por plaza;12.988370222940494;A
40123;2482;2015;Grado de ocupación por plaza;9.307301459379788;A
40123;2482;2014;Grado de ocupación por plaza;10.80696221003243;A
40123;2482;2013;Grado de ocupación por plaza;11.814995894654986;A
40123;2713;2020;Grado de ocupación por plaza;13.391956929418702;A
40123;2713;2019;Grado de ocupación por plaza;18.282233648638492;A
40123;2713;2018;Grado de ocupación por plaza;18.061158028582195;A
40123;2713;2017;Grado de ocupación por plaza;15.50217338172308;A
40123;2713;2016;Grado de ocupación por plaza;14.054436569559817;A
40123;2713;2015;Grado de ocupación por plaza;13.476147117083649;A
40123;2713;2014;Grado de ocupación por plaza;13.360643351854964;A
40123;2713;2013;Grado de ocupación por plaza;13.540317275014868;A
40123;2797;2020;Grado de ocupación por plaza;19.3493450594235;A
40123;2797;2019;Grado de ocupación por plaza;23.354330992284908;A
40123;2797;2018;Grado de ocupación por plaza;21.609729309619834;A
40123;2797;2017;Grado de ocupación por plaza;19.526161456153396;A
40123;2797;2016;Grado de ocupación por plaza;19.19367592378656;A
40123;2797;2015;Grado de ocupación por plaza;20.550455529396842;A
40123;2797;2014;Grado de ocupación por plaza;14.028345598017307;A
40123;2797;2013;Grado de ocupación por plaza;11.97528682636088;A
40123;2911;2020;Grado de ocupación por plaza;11.587602624259207;A
40123;2911;2019;Grado de ocupación por plaza;11.696959125970205;A
40123;2911;2018;Grado de ocupación por plaza;11.912189254773132;A
40123;2911;2017;Grado de ocupación por plaza;10.67539929491617;A
40123;2911;2016;Grado de ocupación por plaza;9.85735189831867;A
40123;2911;2015;Grado de ocupación por plaza;9.246586296107473;A
40123;2911;2014;Grado de ocupación por plaza;8.502322805451392;A
40123;2911;2013;Grado de ocupación por plaza;8.808968215566113;A
40123;3023;2020;Grado de ocupación por plaza;12.43689495949036;A
40123;3023;2019;Grado de ocupación por plaza;20.266377767667805;A
40123;3023;2018;Grado de ocupación por plaza;23.44057010573704;A
40123;3023;2017;Grado de ocupación por plaza;25.145642201587844;A
40123;3023;2016;Grado de ocupación por plaza;24.179759786639252;A
40123;3023;2015;Grado de ocupación por plaza;22.119981277060024;A
40123;3023;2014;Grado de ocupación por plaza;19.242803100024584;A
40123;3023;2013;Grado de ocupación por plaza;17.074725613531555;A
40123;3142;2020;Grado de ocupación por plaza;11.699246695681424;A
40123;3142;2019;Grado de ocupación por plaza;13.815899471143737;A
40123;3142;2018;Grado de ocupación por plaza;12.208516177279602;A
40123;3142;2017;Grado de ocupación por plaza;11.381235198208419;A
40123;3142;2016;Grado de ocupación por plaza;12.629423370149345;A
40123;3142;2015;Grado de ocupación por plaza;13.493787572093881;A
40123;3142;2014;Grado de ocupación por plaza;14.449141213047794;A
40123;3142;2013;Grado de ocupación por plaza;13.883184657865709;A
40123;3143;2020;Grado de ocupación por plaza;12.666963219736097;A
40123;3143;2019;Grado de ocupación por plaza;17.99370900241109;A
40123;3143;2018;Grado de ocupación por plaza;19.107731404592812;A
40123;3143;2017;Grado de ocupación por plaza;19.518583765581145;A
40123;3143;2016;Grado de ocupación por plaza;17.987145568485403;A
40123;3143;2015;Grado de ocupación por plaza;15.879533567810645;A
40123;3143;2014;Grado de ocupación por plaza;14.824102839060004;A
40123;3143;2013;Grado de ocupación por plaza;13.818205128950993;A
40124;2352;2021;Grado de ocupación por plaza;14.359313988182373;A
40124;2402;2021;Grado de ocupación por plaza;18.081190930748665;A
40124;2482;2021;Grado de ocupación por plaza;12.59744521545185;A
40124;2713;2021;Grado de ocupación por plaza;16.03959018016609;A
40124;2797;2021;Grado de ocupación por plaza;19.29918316225882;A
40124;2911;2021;Grado de ocupación por plaza;12.15560037534533;A
40124;3023;2021;Grado de ocupación por plaza;14.834284231918806;A
40124;3142;2021;Grado de ocupación por plaza;11.596562509573419;A
40124;3143;2021;Grado de ocupación por plaza;14.538021896439487;A
40123;2352;2020;Grado de ocupación por plaza en fin de semana;19.8334623042656;A
40123;2352;2019;Grado de ocupación por plaza en fin de semana;24.373628676412334;A
40123;2352;2018;Grado de ocupación por plaza en fin de semana;25.43153544291899;A
40123;2352;2017;Grado de ocupación por plaza en fin de semana;32.130874509725984;A
40123;2352;2016;Grado de ocupación por plaza en fin de semana;29.76495746086015;A
40123;2352;2015;Grado de ocupación por plaza en fin de semana;25.186574572572592;A
40123;2352;2014;Grado de ocupación por plaza en fin de semana;24.78716578543958;A
40123;2352;2013;Grado de ocupación por plaza en fin de semana;19.882931519900033;A
40123;2402;2020;Grado de ocupación por plaza en fin de semana;27.346965114374317;A
40123;2402;2019;Grado de ocupación por plaza en fin de semana;30.049078729419268;A
40123;2402;2018;Grado de ocupación por plaza en fin de semana;31.761054819039224;A
40123;2402;2017;Grado de ocupación por plaza en fin de semana;38.679898903581;A
40123;2402;2016;Grado de ocupación por plaza en fin de semana;32.77426246658939;A
40123;2402;2015;Grado de ocupación por plaza en fin de semana;34.419017497964965;A
40123;2402;2014;Grado de ocupación por plaza en fin de semana;29.020668308946366;A
40123;2402;2013;Grado de ocupación por plaza en fin de semana;25.179291521957573;A
40123;2482;2020;Grado de ocupación por plaza en fin de semana;19.32296096495041;A
40123;2482;2019;Grado de ocupación por plaza en fin de semana;25.01163051138843;A
40123;2482;2018;Grado de ocupación por plaza en fin de semana;26.160754649227094;A
40123;2482;2017;Grado de ocupación por plaza en fin de semana;25.502629482039463;A
40123;2482;2016;Grado de ocupación por plaza en fin de semana;24.39788516155863;A
40123;2482;2015;Grado de ocupación por plaza en fin de semana;17.616670872308916;A
40123;2482;2014;Grado de ocupación por plaza en fin de semana;19.71332392491591;A
40123;2482;2013;Grado de ocupación por plaza en fin de semana;18.819998905763487;A
40123;2713;2020;Grado de ocupación por plaza en fin de semana;23.172448194913855;A
40123;2713;2019;Grado de ocupación por plaza en fin de semana;29.899977942114027;A
40123;2713;2018;Grado de ocupación por plaza en fin de semana;29.792708281223398;A
40123;2713;2017;Grado de ocupación por plaza en fin de semana;25.058601961965532;A
40123;2713;2016;Grado de ocupación por plaza en fin de semana;22.55018667901209;A
40123;2713;2015;Grado de ocupación por plaza en fin de semana;23.67699573944226;A
40123;2713;2014;Grado de ocupación por plaza en fin de semana;24.15822900795059;A
40123;2713;2013;Grado de ocupación por plaza en fin de semana;19.42844574563565;A
40123;2797;2020;Grado de ocupación por plaza en fin de semana;34.77404767077418;A
40123;2797;2019;Grado de ocupación por plaza en fin de semana;45.8136176926887;A
40123;2797;2018;Grado de ocupación por plaza en fin de semana;44.2523958043599;A
40123;2797;2017;Grado de ocupación por plaza en fin de semana;38.05841730809066;A
40123;2797;2016;Grado de ocupación por plaza en fin de semana;36.54961273599627;A
40123;2797;2015;Grado de ocupación por plaza en fin de semana;38.403813557542854;A
40123;2797;2014;Grado de ocupación por plaza en fin de semana;26.6073897317573;A
40123;2797;2013;Grado de ocupación por plaza en fin de semana;24.69144680531186;A
40123;2911;2020;Grado de ocupación por plaza en fin de semana;20.190938117574692;A
40123;2911;2019;Grado de ocupación por plaza en fin de semana;23.334689113821568;A
40123;2911;2018;Grado de ocupación por plaza en fin de semana;24.594405458693974;A
40123;2911;2017;Grado de ocupación por plaza en fin de semana;22.13507274322898;A
40123;2911;2016;Grado de ocupación por plaza en fin de semana;21.872059331194237;A
40123;2911;2015;Grado de ocupación por plaza en fin de semana;19.899790184576815;A
40123;2911;2014;Grado de ocupación por plaza en fin de semana;16.98917178112268;A
40123;2911;2013;Grado de ocupación por plaza en fin de semana;14.219589130160726;A
40123;3023;2020;Grado de ocupación por plaza en fin de semana;16.113086658963226;A
40123;3023;2019;Grado de ocupación por plaza en fin de semana;24.557180560050647;A
40123;3023;2018;Grado de ocupación por plaza en fin de semana;27.932039648518884;A
40123;3023;2017;Grado de ocupación por plaza en fin de semana;30.690629880704837;A
40123;3023;2016;Grado de ocupación por plaza en fin de semana;32.388725468323464;A
40123;3023;2015;Grado de ocupación por plaza en fin de semana;28.113636289991952;A
40123;3023;2014;Grado de ocupación por plaza en fin de semana;22.705928995628568;A
40123;3023;2013;Grado de ocupación por plaza en fin de semana;20.85360433005003;A
40123;3142;2020;Grado de ocupación por plaza en fin de semana;20.22566472699284;A
40123;3142;2019;Grado de ocupación por plaza en fin de semana;25.044818959075116;A
40123;3142;2018;Grado de ocupación por plaza en fin de semana;21.668869192837825;A
40123;3142;2017;Grado de ocupación por plaza en fin de semana;21.1861414972427;A
40123;3142;2016;Grado de ocupación por plaza en fin de semana;25.20304677715206;A
40123;3142;2015;Grado de ocupación por plaza en fin de semana;27.29740188874484;A
40123;3142;2014;Grado de ocupación por plaza en fin de semana;27.204830234900196;A
40123;3142;2013;Grado de ocupación por plaza en fin de semana;27.334061446271214;A
40123;3143;2020;Grado de ocupación por plaza en fin de semana;19.38848856012616;A
40123;3143;2019;Grado de ocupación por plaza en fin de semana;26.510064859260844;A
40123;3143;2018;Grado de ocupación por plaza en fin de semana;28.19643278062672;A
40123;3143;2017;Grado de ocupación por plaza en fin de semana;28.850663310585336;A
40123;3143;2016;Grado de ocupación por plaza en fin de semana;28.52583632710708;A
40123;3143;2015;Grado de ocupación por plaza en fin de semana;25.92551117661587;A
40123;3143;2014;Grado de ocupación por plaza en fin de semana;23.078185478028143;A
40123;3143;2013;Grado de ocupación por plaza en fin de semana;20.84109580650167;A
40124;2352;2021;Grado de ocupación por plaza en fin de semana;23.08112674319382;A
40124;2402;2021;Grado de ocupación por plaza en fin de semana;30.553313517516834;A
40124;2482;2021;Grado de ocupación por plaza en fin de semana;22.898203668554896;A
40124;2713;2021;Grado de ocupación por plaza en fin de semana;23.60428964792351;A
40124;2797;2021;Grado de ocupación por plaza en fin de semana;33.90915754868528;A
40124;2911;2021;Grado de ocupación por plaza en fin de semana;20.981670097743297;A
40124;3023;2021;Grado de ocupación por plaza en fin de semana;19.567933601639062;A
40124;3142;2021;Grado de ocupación por plaza en fin de semana;21.88579169007028;A
40124;3143;2021;Grado de ocupación por plaza en fin de semana;22.016888929099775;A
