TEMPORAL;TIPO_EMPRESA;TIPO_PERSONAL;SEXO;TERRITORIO;INDICATOR;OBS_VALUE;FREQ
2017;215117;215157;_T;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;1082.711955968;A
2017;215117;215157;F;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;521.411455299;A
2017;215117;215157;M;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;561.300500669;A
2017;215120;215154;_T;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;11383.5;A
2017;215120;215154;F;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;4975.6;A
2017;215120;215154;M;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;6407.9;A
2017;215120;215155;_T;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;8223.9;A
2017;215120;215155;F;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;3374.3;A
2017;215120;215155;M;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;4849.6;A
2017;215120;215156;_T;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;1921.656316411;A
2017;215120;215156;F;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;973.5;A
2017;215120;215156;M;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;948.156316411;A
2017;215120;215157;_T;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;1237.943683589;A
2017;215120;215157;F;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;627.8;A
2017;215120;215157;M;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;610.143683589;A
2017;215122;215154;_T;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;63.3;A
2017;215122;215154;F;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;12.7;A
2017;215122;215154;M;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;50.6;A
2017;215122;215155;_T;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;12.3;A
2017;215122;215155;F;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;6.7;A
2017;215122;215155;M;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;5.6;A
2017;215122;215156;_T;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;50.0;A
2017;215122;215156;F;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;6.0;A
2017;215122;215156;M;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;44.0;A
2017;215122;215157;_T;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;1.0;A
2017;215122;215157;F;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;0.0;A
2017;215122;215157;M;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;1.0;A
2017;215124;215154;_T;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;7675.765795943;A
2017;215124;215154;F;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;2267.605209923;A
2017;215124;215154;M;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;5408.16058602;A
2017;215124;215155;_T;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;3333.085329363;A
2017;215124;215155;F;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;991.315207316;A
2017;215124;215155;M;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;2341.770122047;A
2017;215124;215156;_T;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;2777.192478407;A
2017;215124;215156;F;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;766.998827387;A
2017;215124;215156;M;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;2010.19365102;A
2017;215124;215157;_T;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;1565.487988173;A
2017;215124;215157;F;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;509.29117522;A
2017;215124;215157;M;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;1056.196812953;A
2018;215125;215154;_T;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;24731.876224807;A
2018;215125;215154;F;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;10047.224485599;A
2018;215125;215154;M;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;14684.651739208;A
2018;215125;215155;_T;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;14347.37899397;A
2018;215125;215155;F;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;5634.763062703;A
2018;215125;215155;M;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;8712.615931267;A
2018;215125;215156;_T;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;6406.395833314;A
2018;215125;215156;F;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;2661.751818373;A
2018;215125;215156;M;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;3744.644014941;A
2018;215125;215157;_T;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;3978.101397523;A
2018;215125;215157;F;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;1750.709604523;A
2018;215125;215157;M;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;2227.391793;A
2018;215117;215154;_T;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;5220.6;A
2018;215117;215154;F;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;2617.5;A
2018;215117;215154;M;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;2603.1;A
2018;215117;215155;_T;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;2329.8;A
2018;215117;215155;F;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;1063.7;A
2018;215117;215155;M;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;1266.1;A
2018;215117;215156;_T;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;1788.283437644;A
2018;215117;215156;F;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;1025.683357772;A
2018;215117;215156;M;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;762.600079872;A
2018;215117;215157;_T;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;1102.516562356;A
2018;215117;215157;F;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;528.116642228;A
2018;215117;215157;M;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;574.399920128;A
2018;215120;215154;_T;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;11502.5;A
2018;215120;215154;F;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;5094.2;A
2018;215120;215154;M;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;6408.3;A
2018;215120;215155;_T;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;8500.0;A
2018;215120;215155;F;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;3540.8;A
2018;215120;215155;M;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;4959.2;A
2018;215120;215156;_T;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;1859.0;A
2018;215120;215156;F;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;904.1;A
2018;215120;215156;M;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;954.9;A
2018;215120;215157;_T;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;1143.5;A
2018;215120;215157;F;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;649.3;A
2018;215120;215157;M;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;494.2;A
2018;215122;215154;_T;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;74.3;A
2018;215122;215154;F;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;18.4;A
2018;215122;215154;M;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;55.9;A
2018;215122;215155;_T;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;12.3;A
2018;215122;215155;F;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;5.4;A
2018;215122;215155;M;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;6.9;A
2018;215122;215156;_T;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;56.0;A
2018;215122;215156;F;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;10.0;A
2018;215122;215156;M;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;46.0;A
2018;215122;215157;_T;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;6.0;A
2018;215122;215157;F;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;3.0;A
2018;215122;215157;M;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;3.0;A
2018;215124;215154;_T;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;7934.476224807;A
2018;215124;215154;F;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;2317.124485599;A
2018;215124;215154;M;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;5617.351739208;A
2018;215124;215155;_T;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;3505.27899397;A
2018;215124;215155;F;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;1024.863062703;A
2018;215124;215155;M;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;2480.415931267;A
2018;215124;215156;_T;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;2703.11239567;A
2018;215124;215156;F;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;721.968460601;A
2018;215124;215156;M;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;1981.143935069;A
2018;215124;215157;_T;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;1726.084835167;A
2018;215124;215157;F;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;570.292962295;A
2018;215124;215157;M;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;1155.791872872;A
2019;215125;215154;_T;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;24870.125188134;A
2019;215125;215154;F;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;10302.605265224;A
2019;215125;215154;M;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;14567.51992291;A
2019;215125;215155;_T;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;14522.649055069;A
2019;215125;215155;F;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;5767.749712474;A
2019;215125;215155;M;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;8754.899342595;A
2019;215125;215156;_T;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;6454.811395059;A
2019;215125;215156;F;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;2830.272317889;A
2019;215125;215156;M;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;3624.53907717;A
2019;215125;215157;_T;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;3892.664738006;A
2019;215125;215157;F;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;1704.583234861;A
2019;215125;215157;M;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;2188.081503145;A
2019;215117;215154;_T;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;5449.6;A
2019;215117;215154;F;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;2825.0;A
2019;215117;215154;M;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;2624.6;A
2019;215117;215155;_T;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;2461.3;A
2019;215117;215155;F;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;1173.7;A
2019;215117;215155;M;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;1287.6;A
2019;215117;215156;_T;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;1949.138638616;A
2019;215117;215156;F;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;1148.319489226;A
2019;215117;215156;M;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;800.81914939;A
2019;215117;215157;_T;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;1039.161361384;A
2019;215117;215157;F;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;502.980510774;A
2019;215117;215157;M;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;536.18085061;A
2019;215120;215154;_T;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;11738.2;A
2019;215120;215154;F;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;5166.6;A
2019;215120;215154;M;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;6571.6;A
2019;215120;215155;_T;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;8676.5;A
2019;215120;215155;F;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;3613.6;A
2019;215120;215155;M;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;5062.9;A
2019;215120;215156;_T;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;1799.8;A
2019;215120;215156;F;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;904.2;A
2019;215120;215156;M;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;895.6;A
2019;215120;215157;_T;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;1261.9;A
2019;215120;215157;F;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;648.8;A
2019;215120;215157;M;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;613.1;A
2019;215122;215154;_T;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;81.9;A
2019;215122;215154;F;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;19.8;A
2019;215122;215154;M;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;62.1;A
2019;215122;215155;_T;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;12.9;A
2019;215122;215155;F;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;2.3;A
2019;215122;215155;M;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;10.6;A
2019;215122;215156;_T;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;67.550458716;A
2019;215122;215156;F;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;17.050458716;A
2019;215122;215156;M;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;50.5;A
2019;215122;215157;_T;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;1.449541284;A
2019;215122;215157;F;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;0.449541284;A
2019;215122;215157;M;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;1.0;A
2019;215124;215154;_T;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;7600.425188134;A
2019;215124;215154;F;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;2291.205265224;A
2019;215124;215154;M;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;5309.21992291;A
2019;215124;215155;_T;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;3371.949055069;A
2019;215124;215155;F;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;978.149712474;A
2019;215124;215155;M;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;2393.799342595;A
2019;215124;215156;_T;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;2638.322297727;A
2019;215124;215156;F;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;760.702369947;A
2019;215124;215156;M;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;1877.61992778;A
2019;215124;215157;_T;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;1590.153835338;A
2019;215124;215157;F;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;552.353182803;A
2019;215124;215157;M;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;1037.800652535;A
2020;215125;215154;_T;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;25907.86384697;A
2020;215125;215154;F;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;10509.032193617;A
2020;215125;215154;M;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;15398.831653353;A
2020;215125;215155;_T;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;15093.378079825;A
2020;215125;215155;F;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;5946.109039203;A
2020;215125;215155;M;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;9147.269040622;A
2020;215125;215156;_T;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;6880.093827235;A
2020;215125;215156;F;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;2934.656868185;A
2020;215125;215156;M;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;3945.43695905;A
2020;215125;215157;_T;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;3934.39193991;A
2020;215125;215157;F;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;1628.266286229;A
2020;215125;215157;M;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;2306.125653681;A
2020;215117;215154;_T;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;5715.2;A
2020;215117;215154;F;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;2976.3;A
2020;215117;215154;M;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;2738.9;A
2020;215117;215155;_T;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;2615.0;A
2020;215117;215155;F;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;1275.8;A
2020;215117;215155;M;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;1339.2;A
2020;215117;215156;_T;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;2133.556000557;A
2020;215117;215156;F;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;1237.360723677;A
2020;215117;215156;M;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;896.19527688;A
2020;215117;215157;_T;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;966.643999443;A
2020;215117;215157;F;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;463.139276323;A
2020;215117;215157;M;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;503.50472312;A
2020;215120;215154;_T;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;12064.7;A
2020;215120;215154;F;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;5176.6;A
2020;215120;215154;M;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;6888.1;A
2020;215120;215155;_T;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;8832.6;A
2020;215120;215155;F;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;3708.5;A
2020;215120;215155;M;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;5124.1;A
2020;215120;215156;_T;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;1878.512480713;A
2020;215120;215156;F;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;880.110526316;A
2020;215120;215156;M;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;998.401954397;A
2020;215120;215157;_T;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;1353.587519287;A
2020;215120;215157;F;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;587.989473684;A
2020;215120;215157;M;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;765.598045603;A
2020;215122;215154;_T;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;84.9;A
2020;215122;215154;F;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;17.7;A
2020;215122;215154;M;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;67.2;A
2020;215122;215155;_T;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;32.5;A
2020;215122;215155;F;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;13.0;A
2020;215122;215155;M;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;19.5;A
2020;215122;215156;_T;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;50.960606061;A
2020;215122;215156;F;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;4.260606061;A
2020;215122;215156;M;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;46.7;A
2020;215122;215157;_T;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;1.439393939;A
2020;215122;215157;F;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;0.439393939;A
2020;215122;215157;M;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;1.0;A
2020;215124;215154;_T;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;8043.06384697;A
2020;215124;215154;F;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;2338.432193617;A
2020;215124;215154;M;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;5704.631653353;A
2020;215124;215155;_T;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;3613.278079825;A
2020;215124;215155;F;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;948.809039203;A
2020;215124;215155;M;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;2664.469040622;A
2020;215124;215156;_T;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;2817.064739904;A
2020;215124;215156;F;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;812.925012131;A
2020;215124;215156;M;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;2004.139727773;A
2020;215124;215157;_T;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;1612.721027241;A
2020;215124;215157;F;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;576.698142283;A
2020;215124;215157;M;ES61;PERS_GENE_IMASD_EQUI_JORN_COMP;1036.022884958;A
