TEMPORAL;CNAE09;PUB_PRIV;TERRITORIO;TIPO_EMPRESA;TIPO_ESTAB;INDICATOR;OBS_VALUE;FREQ
2019;217305;215136;ES61;215124;213227;UNIDADES;6.271914832;A
2019;217306;215134;ES61;215124;213227;UNIDADES;49.906891031;A
2019;217306;215136;ES61;215124;213227;UNIDADES;49.906891031;A
2019;217307;215134;ES61;215124;213227;UNIDADES;17.372650865;A
2019;217307;215136;ES61;215124;213227;UNIDADES;17.372650865;A
2019;217308;215134;ES61;215124;213227;UNIDADES;5.166931638;A
2019;217308;215136;ES61;215124;213227;UNIDADES;5.166931638;A
2019;217309;215134;ES61;215124;213227;UNIDADES;12.957068089;A
2019;217309;215136;ES61;215124;213227;UNIDADES;12.957068089;A
2019;217310;215134;ES61;215124;213227;UNIDADES;17.974604397;A
2019;217310;215136;ES61;215124;213227;UNIDADES;17.974604397;A
2019;217311;215134;ES61;215124;213227;UNIDADES;9.878571428;A
2019;217311;215136;ES61;215124;213227;UNIDADES;9.878571428;A
2019;217312;215134;ES61;215124;213227;UNIDADES;35.758719856;A
2019;217312;215136;ES61;215124;213227;UNIDADES;35.758719856;A
2019;217313;215134;ES61;215124;213227;UNIDADES;7.690555557;A
2019;217313;215136;ES61;215124;213227;UNIDADES;7.690555557;A
2019;217314;215134;ES61;215124;213227;UNIDADES;12.599537638;A
2019;217314;215136;ES61;215124;213227;UNIDADES;12.599537638;A
2019;217315;215134;ES61;215124;213227;UNIDADES;5.011627906;A
2019;217315;215136;ES61;215124;213227;UNIDADES;5.011627906;A
2019;217316;215134;ES61;215124;213227;UNIDADES;4.436363635;A
2019;217316;215136;ES61;215124;213227;UNIDADES;4.436363635;A
2019;7605;215134;ES61;215124;213227;UNIDADES;6.472460221;A
2019;7605;215136;ES61;215124;213227;UNIDADES;6.472460221;A
2019;7627;215134;ES61;215124;213227;UNIDADES;7.5;A
2019;7627;215135;ES61;215124;213227;UNIDADES;2.0;A
2019;7627;215136;ES61;215124;213227;UNIDADES;5.5;A
2019;7661;215134;ES61;215124;213227;UNIDADES;4.151515152;A
2019;7661;215135;ES61;215124;213227;UNIDADES;1.0;A
2019;7661;215136;ES61;215124;213227;UNIDADES;3.151515152;A
2020;7109;215134;ES61;215124;213227;UNIDADES;5.25;A
2020;7109;215136;ES61;215124;213227;UNIDADES;5.25;A
2020;217302;215134;ES61;215124;213227;UNIDADES;67.968017813;A
2020;217302;215136;ES61;215124;213227;UNIDADES;67.968017813;A
2020;217304;215134;ES61;215124;213227;UNIDADES;6.049382716;A
2020;217304;215136;ES61;215124;213227;UNIDADES;6.049382716;A
2020;217305;215134;ES61;215124;213227;UNIDADES;6.984866012;A
2020;217305;215136;ES61;215124;213227;UNIDADES;6.984866012;A
2020;217306;215134;ES61;215124;213227;UNIDADES;58.81408977;A
2020;217306;215136;ES61;215124;213227;UNIDADES;58.81408977;A
2020;217307;215134;ES61;215124;213227;UNIDADES;13.849685484;A
2020;217307;215136;ES61;215124;213227;UNIDADES;13.849685484;A
2020;217308;215134;ES61;215124;213227;UNIDADES;6.379866956;A
2020;217308;215136;ES61;215124;213227;UNIDADES;6.379866956;A
2020;217309;215134;ES61;215124;213227;UNIDADES;9.120689655;A
2020;217309;215136;ES61;215124;213227;UNIDADES;9.120689655;A
2020;217310;215134;ES61;215124;213227;UNIDADES;14.739252911;A
2020;217310;215136;ES61;215124;213227;UNIDADES;14.739252911;A
2020;217311;215134;ES61;215124;213227;UNIDADES;10.096735149;A
2020;217311;215136;ES61;215124;213227;UNIDADES;10.096735149;A
2020;217312;215134;ES61;215124;213227;UNIDADES;35.916663696;A
2020;217312;215136;ES61;215124;213227;UNIDADES;35.916663696;A
2020;217313;215134;ES61;215124;213227;UNIDADES;6.143434342;A
2020;217313;215136;ES61;215124;213227;UNIDADES;6.143434342;A
2020;217314;215134;ES61;215124;213227;UNIDADES;13.912698414;A
2020;217314;215136;ES61;215124;213227;UNIDADES;13.912698414;A
2020;217315;215134;ES61;215124;213227;UNIDADES;3.287179487;A
2020;217315;215136;ES61;215124;213227;UNIDADES;3.287179487;A
2020;217316;215134;ES61;215124;213227;UNIDADES;7.48219178;A
2020;217316;215136;ES61;215124;213227;UNIDADES;7.48219178;A
2020;7605;215134;ES61;215124;213227;UNIDADES;5.128644939;A
2020;7605;215136;ES61;215124;213227;UNIDADES;5.128644939;A
2020;7627;215134;ES61;215124;213227;UNIDADES;9.933333333;A
2020;7627;215135;ES61;215124;213227;UNIDADES;4.0;A
2020;7627;215136;ES61;215124;213227;UNIDADES;5.933333333;A
2020;7661;215134;ES61;215124;213227;UNIDADES;5.25;A
2020;7661;215135;ES61;215124;213227;UNIDADES;2.0;A
2020;7661;215136;ES61;215124;213227;UNIDADES;3.25;A
