TEMPORAL;TIPO_PERSONAL;TIPO_EMPRESA;DISCIPLINA;SEXO;TERRITORIO;TIPO_ESTAB;ESTUDIOS;INDICATOR;OBS_VALUE;FREQ
2014;215154;215120;215130;M;ES61;213227;_Z;PERSONAS;3872.091324642;A
2014;215154;215120;215130;F;ES61;213227;_Z;PERSONAS;2868.908675358;A
2014;215154;215120;215131;_T;ES61;213227;_Z;PERSONAS;3303.0;A
2014;215154;215120;215131;M;ES61;213227;_Z;PERSONAS;1903.173353585;A
2014;215154;215120;215131;F;ES61;213227;_Z;PERSONAS;1399.826646415;A
2014;215154;215122;215132;_T;ES61;213227;_Z;PERSONAS;44.0;A
2014;215154;215122;215132;M;ES61;213227;_Z;PERSONAS;31.0;A
2014;215154;215122;215132;F;ES61;213227;_Z;PERSONAS;13.0;A
2014;215154;215124;215132;_T;ES61;213227;_Z;PERSONAS;8864.476262438;A
2014;215154;215124;215132;M;ES61;213227;_Z;PERSONAS;6247.975136577;A
2014;215154;215124;215132;F;ES61;213227;_Z;PERSONAS;2616.501125861;A
2014;215155;215117;215132;_T;ES61;213227;_Z;PERSONAS;3282.000000001;A
2014;215155;215117;215132;M;ES61;213227;_Z;PERSONAS;1667.0;A
2014;215155;215117;215132;F;ES61;213227;_Z;PERSONAS;1615.000000001;A
2014;215155;215117;215126;_T;ES61;213227;_Z;PERSONAS;200.481827259;A
2014;215155;215117;215126;M;ES61;213227;_Z;PERSONAS;105.685690441;A
2014;215155;215117;215126;F;ES61;213227;_Z;PERSONAS;94.796136818;A
2014;215155;215117;215127;_T;ES61;213227;_Z;PERSONAS;165.356602325;A
2014;215155;215117;215127;M;ES61;213227;_Z;PERSONAS;113.99541667;A
2014;215155;215117;215127;F;ES61;213227;_Z;PERSONAS;51.361185655;A
2014;215155;215117;215128;_T;ES61;213227;_Z;PERSONAS;2213.598272912;A
2014;215155;215117;215128;M;ES61;213227;_Z;PERSONAS;1097.27813558;A
2014;215155;215117;215128;F;ES61;213227;_Z;PERSONAS;1116.320137332;A
2014;215155;215117;215129;_T;ES61;213227;_Z;PERSONAS;335.050331732;A
2014;215155;215117;215129;M;ES61;213227;_Z;PERSONAS;169.1549531;A
2014;215155;215117;215129;F;ES61;213227;_Z;PERSONAS;165.895378632;A
2014;215155;215117;215130;_T;ES61;213227;_Z;PERSONAS;306.375132906;A
2014;215155;215117;215130;M;ES61;213227;_Z;PERSONAS;152.476097724;A
2014;215155;215117;215130;F;ES61;213227;_Z;PERSONAS;153.899035182;A
2014;215155;215117;215131;_T;ES61;213227;_Z;PERSONAS;61.137832867;A
2014;215155;215117;215131;M;ES61;213227;_Z;PERSONAS;28.409706485;A
2014;215155;215117;215131;F;ES61;213227;_Z;PERSONAS;32.728126382;A
2014;215155;215120;215132;_T;ES61;213227;_Z;PERSONAS;17422.0;A
2014;215155;215120;215132;M;ES61;213227;_Z;PERSONAS;10593.999999999;A
2014;215155;215120;215132;F;ES61;213227;_Z;PERSONAS;6828.000000001;A
2014;215155;215120;215126;_T;ES61;213227;_Z;PERSONAS;3533.682704725;A
2014;215155;215120;215126;M;ES61;213227;_Z;PERSONAS;2143.745096499;A
2014;215155;215120;215126;F;ES61;213227;_Z;PERSONAS;1389.937608226;A
2014;215155;215120;215127;_T;ES61;213227;_Z;PERSONAS;3292.66651008;A
2014;215155;215120;215127;M;ES61;213227;_Z;PERSONAS;2036.006188685;A
2014;215155;215120;215127;F;ES61;213227;_Z;PERSONAS;1256.660321395;A
2014;215155;215120;215128;_T;ES61;213227;_Z;PERSONAS;2591.561878341;A
2014;215155;215120;215128;M;ES61;213227;_Z;PERSONAS;1587.976058586;A
2014;215155;215120;215128;F;ES61;213227;_Z;PERSONAS;1003.585819755;A
2014;215155;215120;215129;_T;ES61;213227;_Z;PERSONAS;358.370795783;A
2014;215155;215120;215129;M;ES61;213227;_Z;PERSONAS;221.500670573;A
2014;215155;215120;215129;F;ES61;213227;_Z;PERSONAS;136.87012521;A
2014;215155;215120;215130;_T;ES61;213227;_Z;PERSONAS;5162.061462831;A
2014;215155;215120;215130;M;ES61;213227;_Z;PERSONAS;3104.962024583;A
2014;215155;215120;215130;F;ES61;213227;_Z;PERSONAS;2057.099438248;A
2014;215155;215120;215131;_T;ES61;213227;_Z;PERSONAS;2483.65664824;A
2014;215155;215120;215131;M;ES61;213227;_Z;PERSONAS;1499.809961073;A
2014;215155;215120;215131;F;ES61;213227;_Z;PERSONAS;983.846687167;A
2014;215155;215122;215132;_T;ES61;213227;_Z;PERSONAS;9.0;A
2014;215155;215122;215132;M;ES61;213227;_Z;PERSONAS;3.0;A
2014;215155;215122;215132;F;ES61;213227;_Z;PERSONAS;6.0;A
2014;215155;215124;215132;_T;ES61;213227;_Z;PERSONAS;4102.053052947;A
2014;215155;215124;215132;M;ES61;213227;_Z;PERSONAS;2878.799900088;A
2014;215155;215124;215132;F;ES61;213227;_Z;PERSONAS;1223.253152859;A
2014;215156;215117;215132;_T;ES61;213227;_Z;PERSONAS;1118.0;A
2014;215156;215117;215132;M;ES61;213227;_Z;PERSONAS;520.0;A
2014;215156;215117;215132;F;ES61;213227;_Z;PERSONAS;598.0;A
2014;215156;215117;215126;_T;ES61;213227;_Z;PERSONAS;54.39851117;A
2014;215156;215117;215126;M;ES61;213227;_Z;PERSONAS;29.696316177;A
2014;215156;215117;215126;F;ES61;213227;_Z;PERSONAS;24.702194993;A
2014;215156;215117;215127;_T;ES61;213227;_Z;PERSONAS;85.150090182;A
2014;215156;215117;215127;M;ES61;213227;_Z;PERSONAS;63.821705206;A
2014;215156;215117;215127;F;ES61;213227;_Z;PERSONAS;21.328384976;A
2014;215156;215117;215128;_T;ES61;213227;_Z;PERSONAS;566.372203937;A
2014;215156;215117;215128;M;ES61;213227;_Z;PERSONAS;168.372659826;A
2014;215156;215117;215128;F;ES61;213227;_Z;PERSONAS;397.999544111;A
2014;215156;215117;215129;_T;ES61;213227;_Z;PERSONAS;322.638835508;A
2014;215156;215117;215129;M;ES61;213227;_Z;PERSONAS;216.214424617;A
2014;215156;215117;215129;F;ES61;213227;_Z;PERSONAS;106.424410891;A
2014;215156;215117;215130;_T;ES61;213227;_Z;PERSONAS;77.245991105;A
2014;215156;215117;215130;M;ES61;213227;_Z;PERSONAS;37.779085654;A
2014;215156;215117;215130;F;ES61;213227;_Z;PERSONAS;39.466905451;A
2014;215156;215117;215131;_T;ES61;213227;_Z;PERSONAS;12.194368098;A
2014;215156;215117;215131;M;ES61;213227;_Z;PERSONAS;4.11580852;A
2014;215156;215117;215131;F;ES61;213227;_Z;PERSONAS;8.078559578;A
2014;215156;215120;215132;_T;ES61;213227;_Z;PERSONAS;2021.0;A
2014;215156;215120;215132;M;ES61;213227;_Z;PERSONAS;1042.0;A
2014;215156;215120;215132;F;ES61;213227;_Z;PERSONAS;979.0;A
2014;215156;215120;215126;_T;ES61;213227;_Z;PERSONAS;368.43503857;A
2014;215156;215120;215126;M;ES61;213227;_Z;PERSONAS;186.356175259;A
2014;215156;215120;215126;F;ES61;213227;_Z;PERSONAS;182.078863311;A
2014;215156;215120;215127;_T;ES61;213227;_Z;PERSONAS;466.677668699;A
2014;215156;215120;215127;M;ES61;213227;_Z;PERSONAS;251.760772751;A
2014;215156;215120;215127;F;ES61;213227;_Z;PERSONAS;214.916895948;A
2014;215156;215120;215128;_T;ES61;213227;_Z;PERSONAS;312.38930914;A
2014;215156;215120;215128;M;ES61;213227;_Z;PERSONAS;159.655779671;A
2014;215156;215120;215128;F;ES61;213227;_Z;PERSONAS;152.733529469;A
2014;215156;215120;215129;_T;ES61;213227;_Z;PERSONAS;74.227468081;A
2014;215156;215120;215129;M;ES61;213227;_Z;PERSONAS;37.52890263;A
2014;215156;215120;215129;F;ES61;213227;_Z;PERSONAS;36.698565451;A
2014;215156;215120;215130;_T;ES61;213227;_Z;PERSONAS;533.050215596;A
2014;215156;215120;215130;M;ES61;213227;_Z;PERSONAS;271.350939176;A
2014;215156;215120;215130;F;ES61;213227;_Z;PERSONAS;261.69927642;A
2014;215156;215120;215131;_T;ES61;213227;_Z;PERSONAS;266.220299914;A
2014;215156;215120;215131;M;ES61;213227;_Z;PERSONAS;135.347430513;A
2014;215156;215120;215131;F;ES61;213227;_Z;PERSONAS;130.872869401;A
2014;215156;215122;215132;_T;ES61;213227;_Z;PERSONAS;31.0;A
2014;215156;215122;215132;M;ES61;213227;_Z;PERSONAS;26.0;A
2014;215156;215122;215132;F;ES61;213227;_Z;PERSONAS;5.0;A
2014;215156;215124;215132;_T;ES61;213227;_Z;PERSONAS;3191.523877553;A
2014;215156;215124;215132;M;ES61;213227;_Z;PERSONAS;2361.737915512;A
2014;215156;215124;215132;F;ES61;213227;_Z;PERSONAS;829.785962041;A
2014;215157;215117;215132;_T;ES61;213227;_Z;PERSONAS;569.000000001;A
2014;215157;215117;215132;M;ES61;213227;_Z;PERSONAS;275.0;A
2014;215157;215117;215132;F;ES61;213227;_Z;PERSONAS;294.000000001;A
2014;215157;215117;215126;_T;ES61;213227;_Z;PERSONAS;12.119661572;A
2014;215157;215117;215126;M;ES61;213227;_Z;PERSONAS;6.997351377;A
2014;215157;215117;215126;F;ES61;213227;_Z;PERSONAS;5.122310195;A
2014;215157;215117;215127;_T;ES61;213227;_Z;PERSONAS;78.493307494;A
2014;215157;215117;215127;M;ES61;213227;_Z;PERSONAS;39.466216988;A
2014;215157;215117;215127;F;ES61;213227;_Z;PERSONAS;39.027090506;A
2014;215157;215117;215128;_T;ES61;213227;_Z;PERSONAS;159.02952315;A
2014;215157;215117;215128;M;ES61;213227;_Z;PERSONAS;38.804075127;A
2014;215157;215117;215128;F;ES61;213227;_Z;PERSONAS;120.225448023;A
2014;215157;215117;215129;_T;ES61;213227;_Z;PERSONAS;281.310832761;A
2014;215157;215117;215129;M;ES61;213227;_Z;PERSONAS;177.796419584;A
2014;215157;215117;215129;F;ES61;213227;_Z;PERSONAS;103.514413177;A
2014;215157;215117;215130;_T;ES61;213227;_Z;PERSONAS;30.378875989;A
2014;215157;215117;215130;M;ES61;213227;_Z;PERSONAS;9.330507518;A
2014;215157;215117;215130;F;ES61;213227;_Z;PERSONAS;21.048368471;A
2014;215157;215117;215131;_T;ES61;213227;_Z;PERSONAS;7.667799035;A
2014;215157;215117;215131;M;ES61;213227;_Z;PERSONAS;2.605429406;A
2014;215157;215117;215131;F;ES61;213227;_Z;PERSONAS;5.062369629;A
2014;215157;215120;215132;_T;ES61;213227;_Z;PERSONAS;3675.000000001;A
2014;215157;215120;215132;M;ES61;213227;_Z;PERSONAS;1764.0;A
2014;215157;215120;215132;F;ES61;213227;_Z;PERSONAS;1911.000000001;A
2014;215157;215120;215126;_T;ES61;213227;_Z;PERSONAS;731.882256705;A
2014;215157;215120;215126;M;ES61;213227;_Z;PERSONAS;350.987170498;A
2014;215157;215120;215126;F;ES61;213227;_Z;PERSONAS;380.895086207;A
2014;215157;215120;215127;_T;ES61;213227;_Z;PERSONAS;762.655821221;A
2014;215157;215120;215127;M;ES61;213227;_Z;PERSONAS;370.72617984;A
2014;215157;215120;215127;F;ES61;213227;_Z;PERSONAS;391.929641381;A
2014;215157;215120;215128;_T;ES61;213227;_Z;PERSONAS;507.04881252;A
2014;215157;215120;215128;M;ES61;213227;_Z;PERSONAS;244.538141927;A
2014;215157;215120;215128;F;ES61;213227;_Z;PERSONAS;262.510670593;A
2014;215157;215120;215129;_T;ES61;213227;_Z;PERSONAS;74.401736136;A
2014;215157;215120;215129;M;ES61;213227;_Z;PERSONAS;33.954184853;A
2014;215157;215120;215129;F;ES61;213227;_Z;PERSONAS;40.447551283;A
2014;215157;215120;215130;_T;ES61;213227;_Z;PERSONAS;1045.888321573;A
2014;215157;215120;215130;M;ES61;213227;_Z;PERSONAS;495.778360883;A
2014;215157;215120;215130;F;ES61;213227;_Z;PERSONAS;550.10996069;A
2014;215157;215120;215131;_T;ES61;213227;_Z;PERSONAS;553.123051846;A
2014;215157;215120;215131;M;ES61;213227;_Z;PERSONAS;268.015961999;A
2014;215157;215120;215131;F;ES61;213227;_Z;PERSONAS;285.107089847;A
2014;215157;215122;215132;_T;ES61;213227;_Z;PERSONAS;4.0;A
2014;215157;215122;215132;M;ES61;213227;_Z;PERSONAS;2.0;A
2014;215157;215122;215132;F;ES61;213227;_Z;PERSONAS;2.0;A
2014;215157;215124;215132;_T;ES61;213227;_Z;PERSONAS;1570.899331938;A
2014;215157;215124;215132;M;ES61;213227;_Z;PERSONAS;1007.437320977;A
2014;215157;215124;215132;F;ES61;213227;_Z;PERSONAS;563.462010961;A
2015;215154;215117;215132;_T;ES61;213227;_Z;PERSONAS;6675.0;A
2015;215154;215117;215132;M;ES61;213227;_Z;PERSONAS;3098.000000001;A
2015;215154;215117;215132;F;ES61;213227;_Z;PERSONAS;3576.999999999;A
2015;215154;215117;215126;_T;ES61;213227;_Z;PERSONAS;335.0;A
2015;215154;215117;215126;M;ES61;213227;_Z;PERSONAS;161.379064126;A
2015;215154;215117;215126;F;ES61;213227;_Z;PERSONAS;173.620935874;A
2015;215154;215117;215127;_T;ES61;213227;_Z;PERSONAS;248.0;A
2015;215154;215117;215127;M;ES61;213227;_Z;PERSONAS;159.225457481;A
2015;215154;215117;215127;F;ES61;213227;_Z;PERSONAS;88.774542519;A
2015;215154;215117;215128;_T;ES61;213227;_Z;PERSONAS;4618.0;A
2015;215154;215117;215128;M;ES61;213227;_Z;PERSONAS;1955.578826771;A
2015;215154;215117;215128;F;ES61;213227;_Z;PERSONAS;2662.421173229;A
2015;215154;215117;215129;_T;ES61;213227;_Z;PERSONAS;937.0;A
2015;215154;215117;215129;M;ES61;213227;_Z;PERSONAS;553.609422493;A
2015;215154;215117;215129;F;ES61;213227;_Z;PERSONAS;383.390577507;A
2015;215154;215117;215130;_T;ES61;213227;_Z;PERSONAS;452.0;A
2015;215154;215117;215130;M;ES61;213227;_Z;PERSONAS;232.731810856;A
2015;215154;215117;215130;F;ES61;213227;_Z;PERSONAS;219.268189144;A
2015;215154;215117;215131;_T;ES61;213227;_Z;PERSONAS;85.0;A
2015;215154;215117;215131;M;ES61;213227;_Z;PERSONAS;35.475418274;A
2015;215154;215117;215131;F;ES61;213227;_Z;PERSONAS;49.524581726;A
2015;215154;215120;215132;_T;ES61;213227;_Z;PERSONAS;23580.000000005;A
2015;215154;215120;215132;M;ES61;213227;_Z;PERSONAS;13589.000000001;A
2015;215154;215120;215132;F;ES61;213227;_Z;PERSONAS;9991.000000004;A
2015;215154;215120;215126;_T;ES61;213227;_Z;PERSONAS;4780.000000001;A
2015;215154;215120;215126;M;ES61;213227;_Z;PERSONAS;2748.363165118;A
2015;215154;215120;215126;F;ES61;213227;_Z;PERSONAS;2031.636834883;A
2015;215154;215120;215127;_T;ES61;213227;_Z;PERSONAS;4650.000000002;A
2015;215154;215120;215127;M;ES61;213227;_Z;PERSONAS;2722.328961054;A
2015;215154;215120;215127;F;ES61;213227;_Z;PERSONAS;1927.671038948;A
2015;215154;215120;215128;_T;ES61;213227;_Z;PERSONAS;3334.0;A
2015;215154;215120;215128;M;ES61;213227;_Z;PERSONAS;1940.959862262;A
2015;215154;215120;215128;F;ES61;213227;_Z;PERSONAS;1393.040137738;A
2015;215154;215120;215129;_T;ES61;213227;_Z;PERSONAS;499.0;A
2015;215154;215120;215129;M;ES61;213227;_Z;PERSONAS;286.663379213;A
2015;215154;215120;215129;F;ES61;213227;_Z;PERSONAS;212.336620787;A
2015;215154;215120;215130;_T;ES61;213227;_Z;PERSONAS;6894.000000002;A
2015;215154;215120;215130;M;ES61;213227;_Z;PERSONAS;3933.353090445;A
2015;215154;215120;215130;F;ES61;213227;_Z;PERSONAS;2960.646909557;A
2015;215154;215120;215131;_T;ES61;213227;_Z;PERSONAS;3423.0;A
2015;215154;215120;215131;M;ES61;213227;_Z;PERSONAS;1957.331541909;A
2015;215154;215120;215131;F;ES61;213227;_Z;PERSONAS;1465.668458091;A
2015;215154;215122;215132;_T;ES61;213227;_Z;PERSONAS;56.0;A
2015;215154;215122;215132;M;ES61;213227;_Z;PERSONAS;45.0;A
2015;215154;215122;215132;F;ES61;213227;_Z;PERSONAS;11.0;A
2015;215154;215124;215132;_T;ES61;213227;_Z;PERSONAS;8127.3270153;A
2015;215154;215124;215132;M;ES61;213227;_Z;PERSONAS;5669.167428776;A
2015;215154;215124;215132;F;ES61;213227;_Z;PERSONAS;2458.159586524;A
2015;215155;215117;215132;_T;ES61;213227;_Z;PERSONAS;4775.000000001;A
2015;215155;215117;215132;M;ES61;213227;_Z;PERSONAS;2266.000000001;A
2015;215155;215117;215132;F;ES61;213227;_Z;PERSONAS;2509.0;A
2015;215155;215117;215126;_T;ES61;213227;_Z;PERSONAS;237.084712923;A
2015;215155;215117;215126;M;ES61;213227;_Z;PERSONAS;116.528319403;A
2015;215155;215117;215126;F;ES61;213227;_Z;PERSONAS;120.55639352;A
2015;215155;215117;215127;_T;ES61;213227;_Z;PERSONAS;165.209022898;A
2015;215155;215117;215127;M;ES61;213227;_Z;PERSONAS;112.306545778;A
2015;215155;215117;215127;F;ES61;213227;_Z;PERSONAS;52.90247712;A
2015;215155;215117;215128;_T;ES61;213227;_Z;PERSONAS;3661.890744507;A
2015;215155;215117;215128;M;ES61;213227;_Z;PERSONAS;1675.946861757;A
2015;215155;215117;215128;F;ES61;213227;_Z;PERSONAS;1985.94388275;A
2015;215155;215117;215129;_T;ES61;213227;_Z;PERSONAS;307.438196555;A
2015;215155;215117;215129;M;ES61;213227;_Z;PERSONAS;150.03698075;A
2015;215155;215117;215129;F;ES61;213227;_Z;PERSONAS;157.401215805;A
2015;215155;215117;215130;_T;ES61;213227;_Z;PERSONAS;344.509999247;A
2015;215155;215117;215130;M;ES61;213227;_Z;PERSONAS;183.878091362;A
2015;215155;215117;215130;F;ES61;213227;_Z;PERSONAS;160.631907885;A
2015;215155;215117;215131;_T;ES61;213227;_Z;PERSONAS;58.867323871;A
2015;215155;215117;215131;M;ES61;213227;_Z;PERSONAS;27.303200951;A
2015;215155;215117;215131;F;ES61;213227;_Z;PERSONAS;31.56412292;A
2015;215155;215120;215132;_T;ES61;213227;_Z;PERSONAS;17788.0;A
2015;215155;215120;215132;M;ES61;213227;_Z;PERSONAS;10766.0;A
2015;215155;215120;215132;F;ES61;213227;_Z;PERSONAS;7022.0;A
2015;215155;215120;215126;_T;ES61;213227;_Z;PERSONAS;3645.914290637;A
2015;215155;215120;215126;M;ES61;213227;_Z;PERSONAS;2197.10353374;A
2015;215155;215120;215126;F;ES61;213227;_Z;PERSONAS;1448.810756897;A
2015;215155;215120;215127;_T;ES61;213227;_Z;PERSONAS;3421.772501393;A
2015;215155;215120;215127;M;ES61;213227;_Z;PERSONAS;2104.239451578;A
2015;215155;215120;215127;F;ES61;213227;_Z;PERSONAS;1317.533049815;A
2015;215155;215120;215128;_T;ES61;213227;_Z;PERSONAS;2539.01449625;A
2015;215155;215120;215128;M;ES61;213227;_Z;PERSONAS;1551.434684621;A
2015;215155;215120;215128;F;ES61;213227;_Z;PERSONAS;987.579811629;A
2015;215155;215120;215129;_T;ES61;213227;_Z;PERSONAS;354.356064527;A
2015;215155;215120;215129;M;ES61;213227;_Z;PERSONAS;217.879298801;A
2015;215155;215120;215129;F;ES61;213227;_Z;PERSONAS;136.476765726;A
2015;215155;215120;215130;_T;ES61;213227;_Z;PERSONAS;5230.067646169;A
2015;215155;215120;215130;M;ES61;213227;_Z;PERSONAS;3134.693842193;A
2015;215155;215120;215130;F;ES61;213227;_Z;PERSONAS;2095.373803976;A
2015;215155;215120;215131;_T;ES61;213227;_Z;PERSONAS;2596.875001024;A
2015;215155;215120;215131;M;ES61;213227;_Z;PERSONAS;1560.649189067;A
2015;215155;215120;215131;F;ES61;213227;_Z;PERSONAS;1036.225811957;A
2015;215155;215122;215132;_T;ES61;213227;_Z;PERSONAS;11.0;A
2015;215155;215122;215132;M;ES61;213227;_Z;PERSONAS;8.0;A
2015;215155;215122;215132;F;ES61;213227;_Z;PERSONAS;3.0;A
2015;215155;215124;215132;_T;ES61;213227;_Z;PERSONAS;3913.137076747;A
2015;215155;215124;215132;M;ES61;213227;_Z;PERSONAS;2738.896474514;A
2015;215155;215124;215132;F;ES61;213227;_Z;PERSONAS;1174.240602233;A
2015;215156;215117;215132;_T;ES61;213227;_Z;PERSONAS;1178.999999999;A
2015;215156;215117;215132;M;ES61;213227;_Z;PERSONAS;504.0;A
2015;215156;215117;215132;F;ES61;213227;_Z;PERSONAS;674.999999999;A
2015;215156;215117;215126;_T;ES61;213227;_Z;PERSONAS;75.670238105;A
2015;215156;215117;215126;M;ES61;213227;_Z;PERSONAS;36.659163183;A
2015;215156;215117;215126;F;ES61;213227;_Z;PERSONAS;39.011074922;A
2015;215156;215117;215127;_T;ES61;213227;_Z;PERSONAS;50.87404453;A
2015;215156;215117;215127;M;ES61;213227;_Z;PERSONAS;36.452523341;A
2015;215156;215117;215127;F;ES61;213227;_Z;PERSONAS;14.421521189;A
2015;215156;215117;215128;_T;ES61;213227;_Z;PERSONAS;694.255630887;A
2015;215156;215117;215128;M;ES61;213227;_Z;PERSONAS;206.059704899;A
2015;215156;215117;215128;F;ES61;213227;_Z;PERSONAS;488.195925988;A
2015;215156;215117;215129;_T;ES61;213227;_Z;PERSONAS;266.68591692;A
2015;215156;215117;215129;M;ES61;213227;_Z;PERSONAS;180.856129686;A
2015;215156;215117;215129;F;ES61;213227;_Z;PERSONAS;85.829787234;A
2015;215156;215117;215130;_T;ES61;213227;_Z;PERSONAS;75.025372273;A
2015;215156;215117;215130;M;ES61;213227;_Z;PERSONAS;38.896941464;A
2015;215156;215117;215130;F;ES61;213227;_Z;PERSONAS;36.128430809;A
2015;215156;215117;215131;_T;ES61;213227;_Z;PERSONAS;16.488797284;A
2015;215156;215117;215131;M;ES61;213227;_Z;PERSONAS;5.075537427;A
2015;215156;215117;215131;F;ES61;213227;_Z;PERSONAS;11.413259857;A
2015;215156;215120;215132;_T;ES61;213227;_Z;PERSONAS;2030.000000002;A
2015;215156;215120;215132;M;ES61;213227;_Z;PERSONAS;1031.0;A
2015;215156;215120;215132;F;ES61;213227;_Z;PERSONAS;999.000000002;A
2015;215156;215120;215126;_T;ES61;213227;_Z;PERSONAS;377.969399696;A
2015;215156;215120;215126;M;ES61;213227;_Z;PERSONAS;190.278889934;A
2015;215156;215120;215126;F;ES61;213227;_Z;PERSONAS;187.690509762;A
2015;215156;215120;215127;_T;ES61;213227;_Z;PERSONAS;472.852699188;A
2015;215156;215120;215127;M;ES61;213227;_Z;PERSONAS;254.449957541;A
2015;215156;215120;215127;F;ES61;213227;_Z;PERSONAS;218.402741647;A
2015;215156;215120;215128;_T;ES61;213227;_Z;PERSONAS;279.127517663;A
2015;215156;215120;215128;M;ES61;213227;_Z;PERSONAS;142.608332402;A
2015;215156;215120;215128;F;ES61;213227;_Z;PERSONAS;136.519185261;A
2015;215156;215120;215129;_T;ES61;213227;_Z;PERSONAS;71.180029968;A
2015;215156;215120;215129;M;ES61;213227;_Z;PERSONAS;36.013494603;A
2015;215156;215120;215129;F;ES61;213227;_Z;PERSONAS;35.166535365;A
2015;215156;215120;215130;_T;ES61;213227;_Z;PERSONAS;535.268527688;A
2015;215156;215120;215130;M;ES61;213227;_Z;PERSONAS;264.965123243;A
2015;215156;215120;215130;F;ES61;213227;_Z;PERSONAS;270.303404445;A
2015;215156;215120;215131;_T;ES61;213227;_Z;PERSONAS;293.601825799;A
2015;215156;215120;215131;M;ES61;213227;_Z;PERSONAS;142.684202277;A
2015;215156;215120;215131;F;ES61;213227;_Z;PERSONAS;150.917623522;A
2015;215156;215122;215132;_T;ES61;213227;_Z;PERSONAS;41.0;A
2015;215156;215122;215132;M;ES61;213227;_Z;PERSONAS;36.0;A
2015;215156;215122;215132;F;ES61;213227;_Z;PERSONAS;5.0;A
2015;215156;215124;215132;_T;ES61;213227;_Z;PERSONAS;3015.468731198;A
2015;215156;215124;215132;M;ES61;213227;_Z;PERSONAS;2126.501225258;A
2015;215156;215124;215132;F;ES61;213227;_Z;PERSONAS;888.96750594;A
2015;215157;215117;215132;_T;ES61;213227;_Z;PERSONAS;721.0;A
2015;215157;215117;215132;M;ES61;213227;_Z;PERSONAS;328.0;A
2015;215157;215117;215132;F;ES61;213227;_Z;PERSONAS;393.0;A
2015;215157;215117;215126;_T;ES61;213227;_Z;PERSONAS;22.245048972;A
2015;215157;215117;215126;M;ES61;213227;_Z;PERSONAS;8.19158154;A
2015;215157;215117;215126;F;ES61;213227;_Z;PERSONAS;14.053467432;A
2015;215157;215117;215127;_T;ES61;213227;_Z;PERSONAS;31.916932572;A
2015;215157;215117;215127;M;ES61;213227;_Z;PERSONAS;10.466388362;A
2015;215157;215117;215127;F;ES61;213227;_Z;PERSONAS;21.45054421;A
2015;215157;215117;215128;_T;ES61;213227;_Z;PERSONAS;261.853624606;A
2015;215157;215117;215128;M;ES61;213227;_Z;PERSONAS;73.572260115;A
2015;215157;215117;215128;F;ES61;213227;_Z;PERSONAS;188.281364491;A
2015;215157;215117;215129;_T;ES61;213227;_Z;PERSONAS;362.875886525;A
2015;215157;215117;215129;M;ES61;213227;_Z;PERSONAS;222.716312057;A
2015;215157;215117;215129;F;ES61;213227;_Z;PERSONAS;140.159574468;A
2015;215157;215117;215130;_T;ES61;213227;_Z;PERSONAS;32.46462848;A
2015;215157;215117;215130;M;ES61;213227;_Z;PERSONAS;9.95677803;A
2015;215157;215117;215130;F;ES61;213227;_Z;PERSONAS;22.50785045;A
2015;215157;215117;215131;_T;ES61;213227;_Z;PERSONAS;9.643878845;A
2015;215157;215117;215131;M;ES61;213227;_Z;PERSONAS;3.096679896;A
2015;215157;215117;215131;F;ES61;213227;_Z;PERSONAS;6.547198949;A
2015;215157;215120;215132;_T;ES61;213227;_Z;PERSONAS;3762.000000003;A
2015;215157;215120;215132;M;ES61;213227;_Z;PERSONAS;1792.000000001;A
2015;215157;215120;215132;F;ES61;213227;_Z;PERSONAS;1970.000000002;A
2015;215157;215120;215126;_T;ES61;213227;_Z;PERSONAS;756.116309668;A
2015;215157;215120;215126;M;ES61;213227;_Z;PERSONAS;360.980741444;A
2015;215157;215120;215126;F;ES61;213227;_Z;PERSONAS;395.135568224;A
2015;215157;215120;215127;_T;ES61;213227;_Z;PERSONAS;755.374799421;A
2015;215157;215120;215127;M;ES61;213227;_Z;PERSONAS;363.639551935;A
2015;215157;215120;215127;F;ES61;213227;_Z;PERSONAS;391.735247486;A
2015;215157;215120;215128;_T;ES61;213227;_Z;PERSONAS;515.857986087;A
2015;215157;215120;215128;M;ES61;213227;_Z;PERSONAS;246.916845239;A
2015;215157;215120;215128;F;ES61;213227;_Z;PERSONAS;268.941140848;A
2015;215157;215120;215129;_T;ES61;213227;_Z;PERSONAS;73.463905505;A
2015;215157;215120;215129;M;ES61;213227;_Z;PERSONAS;32.770585809;A
2015;215157;215120;215129;F;ES61;213227;_Z;PERSONAS;40.693319696;A
2015;215157;215120;215130;_T;ES61;213227;_Z;PERSONAS;1128.663826145;A
2015;215157;215120;215130;M;ES61;213227;_Z;PERSONAS;533.694125009;A
2015;215157;215120;215130;F;ES61;213227;_Z;PERSONAS;594.969701136;A
2015;215157;215120;215131;_T;ES61;213227;_Z;PERSONAS;532.523173177;A
2015;215157;215120;215131;M;ES61;213227;_Z;PERSONAS;253.998150565;A
2015;215157;215120;215131;F;ES61;213227;_Z;PERSONAS;278.525022612;A
2015;215157;215122;215132;_T;ES61;213227;_Z;PERSONAS;4.0;A
2015;215157;215122;215132;M;ES61;213227;_Z;PERSONAS;1.0;A
2015;215157;215122;215132;F;ES61;213227;_Z;PERSONAS;3.0;A
