TEMPORAL;CNAE09;TIPO_PERSONAL;SEXO;TERRITORIO;TIPO_EMPRESA;TIPO_ESTAB;ESTUDIOS;INDICATOR;OBS_VALUE;FREQ
2010;8385;215156;F;ES61;215124;213227;_Z;PERSONAS;5.354838708;A
2010;8385;215157;_T;ES61;215124;213227;_Z;PERSONAS;2.177419354;A
2010;8385;215157;M;ES61;215124;213227;_Z;PERSONAS;1.088709677;A
2010;8385;215157;F;ES61;215124;213227;_Z;PERSONAS;1.088709677;A
2010;8426;215154;_T;ES61;215124;213227;_Z;PERSONAS;196.229783402;A
2010;8426;215154;M;ES61;215124;213227;_Z;PERSONAS;97.678660046;A
2010;8426;215154;F;ES61;215124;213227;_Z;PERSONAS;98.551123356;A
2010;8426;215155;_T;ES61;215124;213227;_Z;PERSONAS;99.171677531;A
2010;8426;215155;M;ES61;215124;213227;_Z;PERSONAS;50.430727872;A
2010;8426;215155;F;ES61;215124;213227;_Z;PERSONAS;48.740949659;A
2010;8426;215156;_T;ES61;215124;213227;_Z;PERSONAS;77.058105871;A
2010;8426;215156;M;ES61;215124;213227;_Z;PERSONAS;40.247932174;A
2010;8426;215156;F;ES61;215124;213227;_Z;PERSONAS;36.810173697;A
2010;8426;215157;_T;ES61;215124;213227;_Z;PERSONAS;20.0;A
2010;8426;215157;M;ES61;215124;213227;_Z;PERSONAS;7.0;A
2010;8426;215157;F;ES61;215124;213227;_Z;PERSONAS;13.0;A
2011;7859;215154;_T;ES61;215124;213227;_Z;PERSONAS;238.528161849;A
2011;7859;215154;M;ES61;215124;213227;_Z;PERSONAS;156.898120948;A
2011;7859;215154;F;ES61;215124;213227;_Z;PERSONAS;81.630040901;A
2011;7859;215155;_T;ES61;215124;213227;_Z;PERSONAS;79.102282129;A
2011;7859;215155;M;ES61;215124;213227;_Z;PERSONAS;55.431369292;A
2011;7859;215155;F;ES61;215124;213227;_Z;PERSONAS;23.670912837;A
2011;7859;215156;_T;ES61;215124;213227;_Z;PERSONAS;98.163488341;A
2011;7859;215156;M;ES61;215124;213227;_Z;PERSONAS;59.050152249;A
2011;7859;215156;F;ES61;215124;213227;_Z;PERSONAS;39.113336092;A
2011;7859;215157;_T;ES61;215124;213227;_Z;PERSONAS;61.262391379;A
2011;7859;215157;M;ES61;215124;213227;_Z;PERSONAS;42.416599407;A
2011;7859;215157;F;ES61;215124;213227;_Z;PERSONAS;18.845791972;A
2011;7958;215154;_T;ES61;215124;213227;_Z;PERSONAS;34.0;A
2011;7958;215154;M;ES61;215124;213227;_Z;PERSONAS;25.0;A
2011;7958;215154;F;ES61;215124;213227;_Z;PERSONAS;9.0;A
2011;7958;215155;_T;ES61;215124;213227;_Z;PERSONAS;5.0;A
2011;7958;215155;M;ES61;215124;213227;_Z;PERSONAS;3.0;A
2011;7958;215155;F;ES61;215124;213227;_Z;PERSONAS;2.0;A
2011;7958;215156;_T;ES61;215124;213227;_Z;PERSONAS;29.0;A
2011;7958;215156;M;ES61;215124;213227;_Z;PERSONAS;22.0;A
2011;7958;215156;F;ES61;215124;213227;_Z;PERSONAS;7.0;A
2011;7958;215157;_T;ES61;215124;213227;_Z;PERSONAS;0.0;A
2011;7958;215157;M;ES61;215124;213227;_Z;PERSONAS;0.0;A
2011;7958;215157;F;ES61;215124;213227;_Z;PERSONAS;0.0;A
2011;7888;215154;_T;ES61;215124;213227;_Z;PERSONAS;4.068376068;A
2011;7888;215154;M;ES61;215124;213227;_Z;PERSONAS;3.051282051;A
2011;7888;215154;F;ES61;215124;213227;_Z;PERSONAS;1.017094017;A
2011;7888;215155;_T;ES61;215124;213227;_Z;PERSONAS;1.017094017;A
2011;7888;215155;M;ES61;215124;213227;_Z;PERSONAS;1.017094017;A
2011;7888;215155;F;ES61;215124;213227;_Z;PERSONAS;0.0;A
2011;7888;215156;_T;ES61;215124;213227;_Z;PERSONAS;3.051282051;A
2011;7888;215156;M;ES61;215124;213227;_Z;PERSONAS;2.034188034;A
2011;7888;215156;F;ES61;215124;213227;_Z;PERSONAS;1.017094017;A
2011;7888;215157;_T;ES61;215124;213227;_Z;PERSONAS;0.0;A
2011;7888;215157;M;ES61;215124;213227;_Z;PERSONAS;0.0;A
2011;7888;215157;F;ES61;215124;213227;_Z;PERSONAS;0.0;A
2011;8031;215154;_T;ES61;215124;213227;_Z;PERSONAS;1402.355388596;A
2011;8031;215154;M;ES61;215124;213227;_Z;PERSONAS;1092.820067276;A
2011;8031;215154;F;ES61;215124;213227;_Z;PERSONAS;309.53532132;A
2011;8031;215155;_T;ES61;215124;213227;_Z;PERSONAS;571.733248551;A
2011;8031;215155;M;ES61;215124;213227;_Z;PERSONAS;466.631874038;A
2011;8031;215155;F;ES61;215124;213227;_Z;PERSONAS;105.101374513;A
2011;8031;215156;_T;ES61;215124;213227;_Z;PERSONAS;754.101880415;A
2011;8031;215156;M;ES61;215124;213227;_Z;PERSONAS;588.73901675;A
2011;8031;215156;F;ES61;215124;213227;_Z;PERSONAS;165.362863665;A
2011;8031;215157;_T;ES61;215124;213227;_Z;PERSONAS;76.52025963;A
2011;8031;215157;M;ES61;215124;213227;_Z;PERSONAS;37.449176488;A
2011;8031;215157;F;ES61;215124;213227;_Z;PERSONAS;39.071083142;A
2011;8080;215154;_T;ES61;215124;213227;_Z;PERSONAS;15.145833331;A
2011;8080;215154;M;ES61;215124;213227;_Z;PERSONAS;12.124999998;A
2011;8080;215154;F;ES61;215124;213227;_Z;PERSONAS;3.020833333;A
2011;8080;215155;_T;ES61;215124;213227;_Z;PERSONAS;8.020833333;A
2011;8080;215155;M;ES61;215124;213227;_Z;PERSONAS;6.020833333;A
2011;8080;215155;F;ES61;215124;213227;_Z;PERSONAS;2.0;A
2011;8080;215156;_T;ES61;215124;213227;_Z;PERSONAS;7.124999998;A
2011;8080;215156;M;ES61;215124;213227;_Z;PERSONAS;6.104166665;A
2011;8080;215156;F;ES61;215124;213227;_Z;PERSONAS;1.020833333;A
2011;8080;215157;_T;ES61;215124;213227;_Z;PERSONAS;0.0;A
2011;8080;215157;M;ES61;215124;213227;_Z;PERSONAS;0.0;A
2011;8080;215157;F;ES61;215124;213227;_Z;PERSONAS;0.0;A
2011;8165;215154;_T;ES61;215124;213227;_Z;PERSONAS;3440.662758664;A
2011;8165;215154;M;ES61;215124;213227;_Z;PERSONAS;2195.892264621;A
2011;8165;215154;F;ES61;215124;213227;_Z;PERSONAS;1244.770494043;A
2011;8165;215155;_T;ES61;215124;213227;_Z;PERSONAS;1784.866898824;A
2011;8165;215155;M;ES61;215124;213227;_Z;PERSONAS;1177.958377511;A
2011;8165;215155;F;ES61;215124;213227;_Z;PERSONAS;606.908521313;A
2011;8165;215156;_T;ES61;215124;213227;_Z;PERSONAS;1267.074927549;A
2011;8165;215156;M;ES61;215124;213227;_Z;PERSONAS;829.437509586;A
2011;8165;215156;F;ES61;215124;213227;_Z;PERSONAS;437.637417963;A
2011;8165;215157;_T;ES61;215124;213227;_Z;PERSONAS;388.720932291;A
2011;8165;215157;M;ES61;215124;213227;_Z;PERSONAS;188.496377524;A
2011;8165;215157;F;ES61;215124;213227;_Z;PERSONAS;200.224554767;A
2011;8255;215154;_T;ES61;215124;213227;_Z;PERSONAS;76.572970825;A
2011;8255;215154;M;ES61;215124;213227;_Z;PERSONAS;57.492879199;A
2011;8255;215154;F;ES61;215124;213227;_Z;PERSONAS;19.080091626;A
2011;8255;215155;_T;ES61;215124;213227;_Z;PERSONAS;43.536742073;A
2011;8255;215155;M;ES61;215124;213227;_Z;PERSONAS;31.420155903;A
2011;8255;215155;F;ES61;215124;213227;_Z;PERSONAS;12.11658617;A
2011;8255;215156;_T;ES61;215124;213227;_Z;PERSONAS;23.412608812;A
2011;8255;215156;M;ES61;215124;213227;_Z;PERSONAS;21.260913326;A
2011;8255;215156;F;ES61;215124;213227;_Z;PERSONAS;2.151695486;A
2011;8255;215157;_T;ES61;215124;213227;_Z;PERSONAS;9.62361994;A
2011;8255;215157;M;ES61;215124;213227;_Z;PERSONAS;4.81180997;A
2011;8255;215157;F;ES61;215124;213227;_Z;PERSONAS;4.81180997;A
2011;8345;215154;_T;ES61;215124;213227;_Z;PERSONAS;136.901615473;A
2011;8345;215154;M;ES61;215124;213227;_Z;PERSONAS;69.092696745;A
2011;8345;215154;F;ES61;215124;213227;_Z;PERSONAS;67.808918728;A
2011;8345;215155;_T;ES61;215124;213227;_Z;PERSONAS;61.611495702;A
2011;8345;215155;M;ES61;215124;213227;_Z;PERSONAS;27.670306332;A
2011;8345;215155;F;ES61;215124;213227;_Z;PERSONAS;33.94118937;A
2011;8345;215156;_T;ES61;215124;213227;_Z;PERSONAS;28.831953641;A
2011;8345;215156;M;ES61;215124;213227;_Z;PERSONAS;6.662251655;A
2011;8345;215156;F;ES61;215124;213227;_Z;PERSONAS;22.169701986;A
2011;8345;215157;_T;ES61;215124;213227;_Z;PERSONAS;46.45816613;A
2011;8345;215157;M;ES61;215124;213227;_Z;PERSONAS;34.760138758;A
2011;8345;215157;F;ES61;215124;213227;_Z;PERSONAS;11.698027372;A
2011;8385;215154;_T;ES61;215124;213227;_Z;PERSONAS;19.506222749;A
2011;8385;215154;M;ES61;215124;213227;_Z;PERSONAS;10.457231233;A
2011;8385;215154;F;ES61;215124;213227;_Z;PERSONAS;9.048991516;A
2011;8385;215155;_T;ES61;215124;213227;_Z;PERSONAS;11.30191613;A
2011;8385;215155;M;ES61;215124;213227;_Z;PERSONAS;4.27687671;A
2011;8385;215155;F;ES61;215124;213227;_Z;PERSONAS;7.02503942;A
2011;8385;215156;_T;ES61;215124;213227;_Z;PERSONAS;7.071856288;A
2011;8385;215156;M;ES61;215124;213227;_Z;PERSONAS;5.047904192;A
2011;8385;215156;F;ES61;215124;213227;_Z;PERSONAS;2.023952096;A
2011;8385;215157;_T;ES61;215124;213227;_Z;PERSONAS;1.132450331;A
2011;8385;215157;M;ES61;215124;213227;_Z;PERSONAS;1.132450331;A
2011;8385;215157;F;ES61;215124;213227;_Z;PERSONAS;0.0;A
2011;8426;215154;_T;ES61;215124;213227;_Z;PERSONAS;204.83948535;A
2011;8426;215154;M;ES61;215124;213227;_Z;PERSONAS;102.997818629;A
2011;8426;215154;F;ES61;215124;213227;_Z;PERSONAS;101.841666721;A
2011;8426;215155;_T;ES61;215124;213227;_Z;PERSONAS;90.884708599;A
2011;8426;215155;M;ES61;215124;213227;_Z;PERSONAS;45.554143168;A
2011;8426;215155;F;ES61;215124;213227;_Z;PERSONAS;45.330565431;A
2011;8426;215156;_T;ES61;215124;213227;_Z;PERSONAS;87.280415924;A
2011;8426;215156;M;ES61;215124;213227;_Z;PERSONAS;51.34869984;A
2011;8426;215156;F;ES61;215124;213227;_Z;PERSONAS;35.931716084;A
2011;8426;215157;_T;ES61;215124;213227;_Z;PERSONAS;26.674360827;A
2011;8426;215157;M;ES61;215124;213227;_Z;PERSONAS;6.094975621;A
2011;8426;215157;F;ES61;215124;213227;_Z;PERSONAS;20.579385206;A
2012;7859;215154;_T;ES61;215124;213227;_Z;PERSONAS;212.941501538;A
2012;7859;215154;M;ES61;215124;213227;_Z;PERSONAS;148.151243829;A
2012;7859;215154;F;ES61;215124;213227;_Z;PERSONAS;64.790257709;A
2012;7859;215155;_T;ES61;215124;213227;_Z;PERSONAS;77.778943856;A
2012;7859;215155;M;ES61;215124;213227;_Z;PERSONAS;53.735647047;A
2012;7859;215155;F;ES61;215124;213227;_Z;PERSONAS;24.043296809;A
2012;7859;215156;_T;ES61;215124;213227;_Z;PERSONAS;66.545543483;A
2012;7859;215156;M;ES61;215124;213227;_Z;PERSONAS;46.891485171;A
2012;7859;215156;F;ES61;215124;213227;_Z;PERSONAS;19.654058312;A
2012;7859;215157;_T;ES61;215124;213227;_Z;PERSONAS;68.617014199;A
2012;7859;215157;M;ES61;215124;213227;_Z;PERSONAS;47.524111611;A
2012;7859;215157;F;ES61;215124;213227;_Z;PERSONAS;21.092902588;A
2012;7958;215154;_T;ES61;215124;213227;_Z;PERSONAS;0.0;A
2012;7958;215154;M;ES61;215124;213227;_Z;PERSONAS;0.0;A
2012;7958;215154;F;ES61;215124;213227;_Z;PERSONAS;0.0;A
2012;7958;215155;_T;ES61;215124;213227;_Z;PERSONAS;0.0;A
2012;7958;215155;M;ES61;215124;213227;_Z;PERSONAS;0.0;A
2012;7958;215155;F;ES61;215124;213227;_Z;PERSONAS;0.0;A
2012;7958;215156;_T;ES61;215124;213227;_Z;PERSONAS;0.0;A
2012;7958;215156;M;ES61;215124;213227;_Z;PERSONAS;0.0;A
2012;7958;215156;F;ES61;215124;213227;_Z;PERSONAS;0.0;A
2012;7958;215157;_T;ES61;215124;213227;_Z;PERSONAS;0.0;A
2012;7958;215157;M;ES61;215124;213227;_Z;PERSONAS;0.0;A
2012;7958;215157;F;ES61;215124;213227;_Z;PERSONAS;0.0;A
2012;7888;215154;_T;ES61;215124;213227;_Z;PERSONAS;2.0;A
2012;7888;215154;M;ES61;215124;213227;_Z;PERSONAS;2.0;A
2012;7888;215154;F;ES61;215124;213227;_Z;PERSONAS;0.0;A
2012;7888;215155;_T;ES61;215124;213227;_Z;PERSONAS;2.0;A
2012;7888;215155;M;ES61;215124;213227;_Z;PERSONAS;2.0;A
2012;7888;215155;F;ES61;215124;213227;_Z;PERSONAS;0.0;A
2012;7888;215156;_T;ES61;215124;213227;_Z;PERSONAS;0.0;A
2012;7888;215156;M;ES61;215124;213227;_Z;PERSONAS;0.0;A
2012;7888;215156;F;ES61;215124;213227;_Z;PERSONAS;0.0;A
2012;7888;215157;_T;ES61;215124;213227;_Z;PERSONAS;0.0;A
2012;7888;215157;M;ES61;215124;213227;_Z;PERSONAS;0.0;A
2012;7888;215157;F;ES61;215124;213227;_Z;PERSONAS;0.0;A
2012;8031;215154;_T;ES61;215124;213227;_Z;PERSONAS;1324.35020898;A
2012;8031;215154;M;ES61;215124;213227;_Z;PERSONAS;1006.272466022;A
2012;8031;215154;F;ES61;215124;213227;_Z;PERSONAS;318.077742958;A
2012;8031;215155;_T;ES61;215124;213227;_Z;PERSONAS;415.400750469;A
2012;8031;215155;M;ES61;215124;213227;_Z;PERSONAS;332.612006356;A
2012;8031;215155;F;ES61;215124;213227;_Z;PERSONAS;82.788744113;A
2012;8031;215156;_T;ES61;215124;213227;_Z;PERSONAS;867.519043384;A
2012;8031;215156;M;ES61;215124;213227;_Z;PERSONAS;650.740920931;A
2012;8031;215156;F;ES61;215124;213227;_Z;PERSONAS;216.778122453;A
2012;8031;215157;_T;ES61;215124;213227;_Z;PERSONAS;41.430415127;A
2012;8031;215157;M;ES61;215124;213227;_Z;PERSONAS;22.919538735;A
2012;8031;215157;F;ES61;215124;213227;_Z;PERSONAS;18.510876392;A
2012;8080;215154;_T;ES61;215124;213227;_Z;PERSONAS;11.264150943;A
2012;8080;215154;M;ES61;215124;213227;_Z;PERSONAS;9.226415094;A
2012;8080;215154;F;ES61;215124;213227;_Z;PERSONAS;2.037735849;A
2012;8080;215155;_T;ES61;215124;213227;_Z;PERSONAS;4.037735849;A
2012;8080;215155;M;ES61;215124;213227;_Z;PERSONAS;3.037735849;A
2012;8080;215155;F;ES61;215124;213227;_Z;PERSONAS;1.0;A
2012;8080;215156;_T;ES61;215124;213227;_Z;PERSONAS;7.226415094;A
2012;8080;215156;M;ES61;215124;213227;_Z;PERSONAS;6.188679245;A
2012;8080;215156;F;ES61;215124;213227;_Z;PERSONAS;1.037735849;A
2012;8080;215157;_T;ES61;215124;213227;_Z;PERSONAS;0.0;A
2012;8080;215157;M;ES61;215124;213227;_Z;PERSONAS;0.0;A
2012;8080;215157;F;ES61;215124;213227;_Z;PERSONAS;0.0;A
2012;8165;215154;_T;ES61;215124;213227;_Z;PERSONAS;3205.377852474;A
2012;8165;215154;M;ES61;215124;213227;_Z;PERSONAS;2064.75098347;A
2012;8165;215154;F;ES61;215124;213227;_Z;PERSONAS;1140.626869004;A
2012;8165;215155;_T;ES61;215124;213227;_Z;PERSONAS;1718.492815166;A
2012;8165;215155;M;ES61;215124;213227;_Z;PERSONAS;1119.414930025;A
2012;8165;215155;F;ES61;215124;213227;_Z;PERSONAS;599.077885141;A
2012;8165;215156;_T;ES61;215124;213227;_Z;PERSONAS;1108.031680926;A
2012;8165;215156;M;ES61;215124;213227;_Z;PERSONAS;742.43789895;A
2012;8165;215156;F;ES61;215124;213227;_Z;PERSONAS;365.593781976;A
2012;8165;215157;_T;ES61;215124;213227;_Z;PERSONAS;378.853356382;A
2012;8165;215157;M;ES61;215124;213227;_Z;PERSONAS;202.898154495;A
2012;8165;215157;F;ES61;215124;213227;_Z;PERSONAS;175.955201887;A
2012;8255;215154;_T;ES61;215124;213227;_Z;PERSONAS;53.424817006;A
2012;8255;215154;M;ES61;215124;213227;_Z;PERSONAS;40.849807202;A
2012;8255;215154;F;ES61;215124;213227;_Z;PERSONAS;12.575009804;A
2012;8255;215155;_T;ES61;215124;213227;_Z;PERSONAS;21.576851338;A
2012;8255;215155;M;ES61;215124;213227;_Z;PERSONAS;17.919943126;A
2012;8255;215155;F;ES61;215124;213227;_Z;PERSONAS;3.656908212;A
2012;8255;215156;_T;ES61;215124;213227;_Z;PERSONAS;28.532030814;A
2012;8255;215156;M;ES61;215124;213227;_Z;PERSONAS;22.929864076;A
2012;8255;215156;F;ES61;215124;213227;_Z;PERSONAS;5.602166738;A
2012;8255;215157;_T;ES61;215124;213227;_Z;PERSONAS;3.315934854;A
2012;8255;215157;M;ES61;215124;213227;_Z;PERSONAS;0.0;A
2012;8255;215157;F;ES61;215124;213227;_Z;PERSONAS;3.315934854;A
2012;8345;215154;_T;ES61;215124;213227;_Z;PERSONAS;127.42640641;A
2012;8345;215154;M;ES61;215124;213227;_Z;PERSONAS;40.931976132;A
2012;8345;215154;F;ES61;215124;213227;_Z;PERSONAS;86.494430278;A
2012;8345;215155;_T;ES61;215124;213227;_Z;PERSONAS;67.129350568;A
2012;8345;215155;M;ES61;215124;213227;_Z;PERSONAS;27.616508118;A
2012;8345;215155;F;ES61;215124;213227;_Z;PERSONAS;39.51284245;A
2012;8345;215156;_T;ES61;215124;213227;_Z;PERSONAS;29.837138286;A
2012;8345;215156;M;ES61;215124;213227;_Z;PERSONAS;6.179111316;A
2012;8345;215156;F;ES61;215124;213227;_Z;PERSONAS;23.65802697;A
2012;8345;215157;_T;ES61;215124;213227;_Z;PERSONAS;30.459917556;A
2012;8345;215157;M;ES61;215124;213227;_Z;PERSONAS;7.136356698;A
2012;8345;215157;F;ES61;215124;213227;_Z;PERSONAS;23.323560858;A
2012;8385;215154;_T;ES61;215124;213227;_Z;PERSONAS;19.566339066;A
2012;8385;215154;M;ES61;215124;213227;_Z;PERSONAS;8.702088452;A
2012;8385;215154;F;ES61;215124;213227;_Z;PERSONAS;10.864250614;A
2012;8385;215155;_T;ES61;215124;213227;_Z;PERSONAS;10.972051597;A
2012;8385;215155;M;ES61;215124;213227;_Z;PERSONAS;6.432125307;A
2012;8385;215155;F;ES61;215124;213227;_Z;PERSONAS;4.53992629;A
2012;8385;215156;_T;ES61;215124;213227;_Z;PERSONAS;4.378071253;A
2012;8385;215156;M;ES61;215124;213227;_Z;PERSONAS;2.269963145;A
2012;8385;215156;F;ES61;215124;213227;_Z;PERSONAS;2.108108108;A
2012;8385;215157;_T;ES61;215124;213227;_Z;PERSONAS;4.216216216;A
2012;8385;215157;M;ES61;215124;213227;_Z;PERSONAS;0.0;A
2012;8385;215157;F;ES61;215124;213227;_Z;PERSONAS;4.216216216;A
2012;8426;215154;_T;ES61;215124;213227;_Z;PERSONAS;158.979626773;A
2012;8426;215154;M;ES61;215124;213227;_Z;PERSONAS;80.854651286;A
2012;8426;215154;F;ES61;215124;213227;_Z;PERSONAS;78.124975487;A
2012;8426;215155;_T;ES61;215124;213227;_Z;PERSONAS;98.719619357;A
2012;8426;215155;M;ES61;215124;213227;_Z;PERSONAS;47.536228737;A
2012;8426;215155;F;ES61;215124;213227;_Z;PERSONAS;51.18339062;A
2012;8426;215156;_T;ES61;215124;213227;_Z;PERSONAS;51.225086454;A
2012;8426;215156;M;ES61;215124;213227;_Z;PERSONAS;32.19937493;A
2012;8426;215156;F;ES61;215124;213227;_Z;PERSONAS;19.025711524;A
2012;8426;215157;_T;ES61;215124;213227;_Z;PERSONAS;9.034920962;A
2012;8426;215157;M;ES61;215124;213227;_Z;PERSONAS;1.119047619;A
2012;8426;215157;F;ES61;215124;213227;_Z;PERSONAS;7.915873343;A
2013;7859;215154;_T;ES61;215124;213227;_Z;PERSONAS;264.892930094;A
2013;7859;215154;M;ES61;215124;213227;_Z;PERSONAS;186.824009505;A
2013;7859;215154;F;ES61;215124;213227;_Z;PERSONAS;78.068920589;A
2013;7859;215155;_T;ES61;215124;213227;_Z;PERSONAS;70.958678397;A
2013;7859;215155;M;ES61;215124;213227;_Z;PERSONAS;50.752692043;A
2013;7859;215155;F;ES61;215124;213227;_Z;PERSONAS;20.205986354;A
2013;7859;215156;_T;ES61;215124;213227;_Z;PERSONAS;111.750064089;A
2013;7859;215156;M;ES61;215124;213227;_Z;PERSONAS;84.800427382;A
2013;7859;215156;F;ES61;215124;213227;_Z;PERSONAS;26.949636707;A
2013;7859;215157;_T;ES61;215124;213227;_Z;PERSONAS;82.184187608;A
2013;7859;215157;M;ES61;215124;213227;_Z;PERSONAS;51.27089008;A
2013;7859;215157;F;ES61;215124;213227;_Z;PERSONAS;30.913297528;A
2013;7958;215154;_T;ES61;215124;213227;_Z;PERSONAS;5.0;A
2013;7958;215154;M;ES61;215124;213227;_Z;PERSONAS;3.0;A
2013;7958;215154;F;ES61;215124;213227;_Z;PERSONAS;2.0;A
2013;7958;215155;_T;ES61;215124;213227;_Z;PERSONAS;5.0;A
2013;7958;215155;M;ES61;215124;213227;_Z;PERSONAS;3.0;A
2013;7958;215155;F;ES61;215124;213227;_Z;PERSONAS;2.0;A
2013;7958;215156;_T;ES61;215124;213227;_Z;PERSONAS;0.0;A
2013;7958;215156;M;ES61;215124;213227;_Z;PERSONAS;0.0;A
2013;7958;215156;F;ES61;215124;213227;_Z;PERSONAS;0.0;A
2013;7958;215157;_T;ES61;215124;213227;_Z;PERSONAS;0.0;A
2013;7958;215157;M;ES61;215124;213227;_Z;PERSONAS;0.0;A
2013;7958;215157;F;ES61;215124;213227;_Z;PERSONAS;0.0;A
2013;7888;215154;_T;ES61;215124;213227;_Z;PERSONAS;8.917894737;A
2013;7888;215154;M;ES61;215124;213227;_Z;PERSONAS;6.517894737;A
2013;7888;215154;F;ES61;215124;213227;_Z;PERSONAS;2.4;A
2013;7888;215155;_T;ES61;215124;213227;_Z;PERSONAS;4.412631579;A
2013;7888;215155;M;ES61;215124;213227;_Z;PERSONAS;4.412631579;A
2013;7888;215155;F;ES61;215124;213227;_Z;PERSONAS;0.0;A
2013;7888;215156;_T;ES61;215124;213227;_Z;PERSONAS;4.505263158;A
2013;7888;215156;M;ES61;215124;213227;_Z;PERSONAS;2.105263158;A
2013;7888;215156;F;ES61;215124;213227;_Z;PERSONAS;2.4;A
2013;7888;215157;_T;ES61;215124;213227;_Z;PERSONAS;0.0;A
2013;7888;215157;M;ES61;215124;213227;_Z;PERSONAS;0.0;A
2013;7888;215157;F;ES61;215124;213227;_Z;PERSONAS;0.0;A
2013;8031;215154;_T;ES61;215124;213227;_Z;PERSONAS;1267.174529219;A
2013;8031;215154;M;ES61;215124;213227;_Z;PERSONAS;983.323086996;A
2013;8031;215154;F;ES61;215124;213227;_Z;PERSONAS;283.851442223;A
2013;8031;215155;_T;ES61;215124;213227;_Z;PERSONAS;464.283400241;A
2013;8031;215155;M;ES61;215124;213227;_Z;PERSONAS;384.704060241;A
2013;8031;215155;F;ES61;215124;213227;_Z;PERSONAS;79.57934;A
2013;8031;215156;_T;ES61;215124;213227;_Z;PERSONAS;762.609431152;A
2013;8031;215156;M;ES61;215124;213227;_Z;PERSONAS;576.264051807;A
2013;8031;215156;F;ES61;215124;213227;_Z;PERSONAS;186.345379345;A
2013;8031;215157;_T;ES61;215124;213227;_Z;PERSONAS;40.281697826;A
2013;8031;215157;M;ES61;215124;213227;_Z;PERSONAS;22.354974948;A
2013;8031;215157;F;ES61;215124;213227;_Z;PERSONAS;17.926722878;A
2013;8080;215154;_T;ES61;215124;213227;_Z;PERSONAS;102.130434783;A
2013;8080;215154;M;ES61;215124;213227;_Z;PERSONAS;80.043478261;A
2013;8080;215154;F;ES61;215124;213227;_Z;PERSONAS;22.086956522;A
2013;8080;215155;_T;ES61;215124;213227;_Z;PERSONAS;16.043478261;A
2013;8080;215155;M;ES61;215124;213227;_Z;PERSONAS;15.043478261;A
2013;8080;215155;F;ES61;215124;213227;_Z;PERSONAS;1.0;A
2013;8080;215156;_T;ES61;215124;213227;_Z;PERSONAS;86.086956522;A
2013;8080;215156;M;ES61;215124;213227;_Z;PERSONAS;65.0;A
2013;8080;215156;F;ES61;215124;213227;_Z;PERSONAS;21.086956522;A
2013;8080;215157;_T;ES61;215124;213227;_Z;PERSONAS;0.0;A
2013;8080;215157;M;ES61;215124;213227;_Z;PERSONAS;0.0;A
2013;8080;215157;F;ES61;215124;213227;_Z;PERSONAS;0.0;A
2013;8165;215154;_T;ES61;215124;213227;_Z;PERSONAS;3232.851558567;A
2013;8165;215154;M;ES61;215124;213227;_Z;PERSONAS;2092.619895572;A
2013;8165;215154;F;ES61;215124;213227;_Z;PERSONAS;1140.231662995;A
2013;8165;215155;_T;ES61;215124;213227;_Z;PERSONAS;1886.79639816;A
2013;8165;215155;M;ES61;215124;213227;_Z;PERSONAS;1240.418768746;A
2013;8165;215155;F;ES61;215124;213227;_Z;PERSONAS;646.377629414;A
2013;8165;215156;_T;ES61;215124;213227;_Z;PERSONAS;954.916185306;A
2013;8165;215156;M;ES61;215124;213227;_Z;PERSONAS;633.3300787;A
2013;8165;215156;F;ES61;215124;213227;_Z;PERSONAS;321.586106606;A
2013;8165;215157;_T;ES61;215124;213227;_Z;PERSONAS;391.138975101;A
2013;8165;215157;M;ES61;215124;213227;_Z;PERSONAS;218.871048126;A
2013;8165;215157;F;ES61;215124;213227;_Z;PERSONAS;172.267926975;A
2013;8255;215154;_T;ES61;215124;213227;_Z;PERSONAS;64.080794504;A
2013;8255;215154;M;ES61;215124;213227;_Z;PERSONAS;50.670143589;A
2013;8255;215154;F;ES61;215124;213227;_Z;PERSONAS;13.410650915;A
2013;8255;215155;_T;ES61;215124;213227;_Z;PERSONAS;24.571171273;A
2013;8255;215155;M;ES61;215124;213227;_Z;PERSONAS;23.469566995;A
2013;8255;215155;F;ES61;215124;213227;_Z;PERSONAS;1.101604278;A
2013;8255;215156;_T;ES61;215124;213227;_Z;PERSONAS;35.114584833;A
2013;8255;215156;M;ES61;215124;213227;_Z;PERSONAS;23.907142474;A
2013;8255;215156;F;ES61;215124;213227;_Z;PERSONAS;11.207442359;A
2013;8255;215157;_T;ES61;215124;213227;_Z;PERSONAS;4.395038398;A
2013;8255;215157;M;ES61;215124;213227;_Z;PERSONAS;3.29343412;A
2013;8255;215157;F;ES61;215124;213227;_Z;PERSONAS;1.101604278;A
2013;8345;215154;_T;ES61;215124;213227;_Z;PERSONAS;161.283217516;A
2013;8345;215154;M;ES61;215124;213227;_Z;PERSONAS;67.223682845;A
2013;8345;215154;F;ES61;215124;213227;_Z;PERSONAS;94.059534671;A
2013;8345;215155;_T;ES61;215124;213227;_Z;PERSONAS;79.01910246;A
2013;8345;215155;M;ES61;215124;213227;_Z;PERSONAS;39.686074174;A
2013;8345;215155;F;ES61;215124;213227;_Z;PERSONAS;39.333028286;A
2013;8345;215156;_T;ES61;215124;213227;_Z;PERSONAS;39.666301482;A
2013;8345;215156;M;ES61;215124;213227;_Z;PERSONAS;14.788255968;A
