D_ESTADO_DATO_0;D_PUNTOS_TURISTICOS_0;D_RESITUR_0;D_TEMPORAL_0;INDICATOR;OBS_VALUE;FREQ
40123;70683;516706;2015;Pernoctaciones;16.828571429;A
40123;70683;516707;2016;Pernoctaciones;32.566081871;A
40123;70683;516707;2015;Pernoctaciones;-;A
40123;70683;55568;2018;Pernoctaciones;187.32816338;A
40123;70683;55568;2016;Pernoctaciones;254.50847953;A
40123;70683;55568;2015;Pernoctaciones;166.9172619;A
40123;70683;516709;2016;Pernoctaciones;22.044444444;A
40123;70683;516711;2018;Pernoctaciones;78.679794128;A
40123;70683;516711;2016;Pernoctaciones;59.555555556;A
40123;70683;516711;2015;Pernoctaciones;75.457142857;A
40123;70683;516712;2018;Pernoctaciones;-;A
40123;70683;516712;2015;Pernoctaciones;-;A
40123;70683;55571;2018;Pernoctaciones;183.75033948;A
40123;70683;55571;2016;Pernoctaciones;63.634064327;A
40123;70683;55571;2015;Pernoctaciones;86.592673993;A
40123;70683;516713;2016;Pernoctaciones;15.789473684;A
40123;70683;516713;2015;Pernoctaciones;16.828571429;A
40123;70683;55574;2018;Pernoctaciones;151.26768253;A
40123;70683;55574;2016;Pernoctaciones;211.66593567;A
40123;70683;55574;2015;Pernoctaciones;66.319047619;A
40123;70683;516717;2016;Pernoctaciones;-;A
40123;70683;516718;2015;Pernoctaciones;11.038095238;A
40123;70683;516720;2018;Pernoctaciones;11.288135593;A
40123;70683;516720;2016;Pernoctaciones;13.777777778;A
40123;70683;516720;2015;Pernoctaciones;13.20952381;A
40123;70683;516721;2018;Pernoctaciones;-;A
40123;70683;516721;2016;Pernoctaciones;-;A
40123;70683;516721;2015;Pernoctaciones;23.885714286;A
40123;70683;516722;2018;Pernoctaciones;-;A
40123;70683;516724;2018;Pernoctaciones;-;A
40123;70683;516724;2016;Pernoctaciones;41.401315789;A
40123;70683;516724;2015;Pernoctaciones;22.438095238;A
40123;70683;516725;2016;Pernoctaciones;144.60116959;A
40123;70683;516727;2018;Pernoctaciones;31.536150061;A
40123;70683;516727;2016;Pernoctaciones;89.333333333;A
40123;70683;516727;2015;Pernoctaciones;36.339495798;A
40123;55119;55698;2018;Pernoctaciones;17413.311422665;A
40123;55119;55698;2014;Pernoctaciones;6847.328235642;A
40123;55119;55565;2018;Pernoctaciones;17413.311422665;A
40123;55119;55565;2014;Pernoctaciones;6733.667979233;A
40123;55119;55697;2014;Pernoctaciones;113.660256409;A
40123;55119;55577;2014;Pernoctaciones;46.382478632;A
40123;55119;55568;2014;Pernoctaciones;36.944444444;A
40123;55119;55574;2014;Pernoctaciones;12.25;A
40123;55119;516719;2014;Pernoctaciones;-;A
40123;70685;55698;2020;Pernoctaciones;309870.747332606;A
40123;70685;55698;2019;Pernoctaciones;1088321.482410106;A
40123;70685;55698;2018;Pernoctaciones;1157560.27172528;A
40123;70685;55698;2017;Pernoctaciones;1155202.341925158;A
40123;70685;55698;2016;Pernoctaciones;1122044.52609424;A
40123;70685;55698;2015;Pernoctaciones;1041782.322275253;A
40123;70685;55698;2014;Pernoctaciones;917694.911376703;A
40123;70685;55565;2020;Pernoctaciones;135903.100037089;A
40123;70685;55565;2019;Pernoctaciones;231862.103024644;A
40123;70685;55565;2018;Pernoctaciones;227106.41544597;A
40123;70685;55565;2017;Pernoctaciones;205901.611835098;A
40123;70685;55565;2016;Pernoctaciones;175116.91568128;A
40123;70685;55565;2015;Pernoctaciones;186061.04833862;A
40123;70685;55565;2014;Pernoctaciones;157822.743513163;A
40123;70685;55697;2020;Pernoctaciones;173967.647295517;A
40123;70685;55697;2019;Pernoctaciones;856459.379385462;A
40123;70685;55697;2018;Pernoctaciones;930453.85627931;A
40123;70685;55697;2017;Pernoctaciones;949300.73009006;A
40123;70685;55697;2016;Pernoctaciones;946927.61041296;A
40123;70685;55697;2015;Pernoctaciones;855721.273936633;A
40123;70685;55697;2014;Pernoctaciones;759872.16786354;A
40123;70685;55577;2020;Pernoctaciones;2842.806850152;A
40123;70685;55577;2019;Pernoctaciones;4811.316934524;A
40123;70685;55577;2018;Pernoctaciones;9477.1249974;A
40123;70685;55577;2017;Pernoctaciones;10989.516227;A
40123;70685;55577;2016;Pernoctaciones;9183.184911;A
40123;70685;55577;2015;Pernoctaciones;9845.7392891;A
40123;70685;55577;2014;Pernoctaciones;8419.6098009;A
40123;70685;516705;2020;Pernoctaciones;114.25;A
40123;70685;516705;2019;Pernoctaciones;363.625;A
40123;70685;516705;2018;Pernoctaciones;529.55539821;A
40123;70685;516705;2017;Pernoctaciones;860.49103387;A
40123;70685;516705;2016;Pernoctaciones;600.21241421;A
40123;70685;516705;2015;Pernoctaciones;735.35824238;A
40123;70685;516705;2014;Pernoctaciones;922.86736966;A
40123;70685;516706;2020;Pernoctaciones;3239.247782461;A
40123;70685;516706;2019;Pernoctaciones;7901.8649395;A
40123;70685;516706;2018;Pernoctaciones;9516.474167;A
40123;70685;516706;2017;Pernoctaciones;10211.321976;A
40123;70685;516706;2016;Pernoctaciones;12537.406634;A
40123;70685;516706;2015;Pernoctaciones;11327.832878;A
40123;70685;516706;2014;Pernoctaciones;10445.991534;A
40123;70685;516707;2020;Pernoctaciones;4422.776124892;A
40123;70685;516707;2019;Pernoctaciones;17715.379199595;A
40123;70685;516707;2018;Pernoctaciones;21348.398543;A
40123;70685;516707;2017;Pernoctaciones;22575.001525;A
40123;70685;516707;2016;Pernoctaciones;24350.514422;A
40123;70685;516707;2015;Pernoctaciones;20148.778622;A
40123;70685;516707;2014;Pernoctaciones;21740.939038;A
40123;70685;516708;2020;Pernoctaciones;7140.330279793;A
40123;70685;516708;2019;Pernoctaciones;49915.566799817;A
40123;70685;516708;2018;Pernoctaciones;60058.069839;A
40123;70685;516708;2017;Pernoctaciones;63487.768774;A
40123;70685;516708;2016;Pernoctaciones;66449.444021;A
40123;70685;516708;2015;Pernoctaciones;69200.705355;A
40123;70685;516708;2014;Pernoctaciones;61741.22761;A
40123;70685;55568;2020;Pernoctaciones;12693.610523521;A
40123;70685;55568;2019;Pernoctaciones;23060.463930085;A
40123;70685;55568;2018;Pernoctaciones;23890.955388;A
40123;70685;55568;2017;Pernoctaciones;23391.499754;A
40123;70685;55568;2016;Pernoctaciones;23758.422137;A
40123;70685;55568;2015;Pernoctaciones;21800.776389;A
40123;70685;55568;2014;Pernoctaciones;25385.897544;A
40123;70685;516709;2020;Pernoctaciones;-;A
40123;70685;516709;2019;Pernoctaciones;265.75;A
40123;70685;516709;2018;Pernoctaciones;35.25;A
40123;70685;516709;2017;Pernoctaciones;143.31210662;A
40123;70685;516709;2016;Pernoctaciones;114.34421511;A
40123;70685;516709;2015;Pernoctaciones;78.905146293;A
40123;70685;516709;2014;Pernoctaciones;124.48202619;A
40123;70685;516710;2020;Pernoctaciones;11612.863703073;A
40123;70685;516710;2019;Pernoctaciones;177054.641870041;A
40123;70685;516710;2018;Pernoctaciones;183119.66488;A
40123;70685;516710;2017;Pernoctaciones;177309.4677;A
40123;70685;516710;2016;Pernoctaciones;151173.146;A
40123;70685;516710;2015;Pernoctaciones;125902.08135;A
40123;70685;516710;2014;Pernoctaciones;106704.2308;A
40123;70685;516711;2020;Pernoctaciones;1289.147395402;A
40123;70685;516711;2019;Pernoctaciones;6060.198437098;A
40123;70685;516711;2018;Pernoctaciones;7567.4429156;A
40123;70685;516711;2017;Pernoctaciones;6636.7569511;A
40123;70685;516711;2016;Pernoctaciones;5887.3787752;A
40123;70685;516711;2015;Pernoctaciones;8122.6944824;A
40123;70685;516711;2014;Pernoctaciones;10895.29188;A
40123;70685;516712;2020;Pernoctaciones;418.157874745;A
40123;70685;516712;2019;Pernoctaciones;312.146428571;A
40123;70685;516712;2018;Pernoctaciones;413.5711775;A
40123;70685;516712;2017;Pernoctaciones;272.02534347;A
40123;70685;516712;2016;Pernoctaciones;259.78630994;A
40123;70685;516712;2015;Pernoctaciones;285.73153007;A
40123;70685;516712;2014;Pernoctaciones;155.35597618;A
40123;70685;55571;2020;Pernoctaciones;6837.859072033;A
40123;70685;55571;2019;Pernoctaciones;14139.796435194;A
40123;70685;55571;2018;Pernoctaciones;18052.180011;A
40123;70685;55571;2017;Pernoctaciones;18098.96488;A
40123;70685;55571;2016;Pernoctaciones;22435.526244;A
40123;70685;55571;2015;Pernoctaciones;20755.576385;A
40123;70685;55571;2014;Pernoctaciones;22899.575324;A
40123;70685;516713;2020;Pernoctaciones;923.139873527;A
40123;70685;516713;2019;Pernoctaciones;4069.588535866;A
40123;70685;516713;2018;Pernoctaciones;6925.7463414;A
40123;70685;516713;2017;Pernoctaciones;3078.8766814;A
40123;70685;516713;2016;Pernoctaciones;3472.3417168;A
40123;70685;516713;2015;Pernoctaciones;2691.1815603;A
40123;70685;516713;2014;Pernoctaciones;2221.6111866;A
40123;70685;516715;2020;Pernoctaciones;3530.395615793;A
40123;70685;516715;2019;Pernoctaciones;6322.633401433;A
40123;70685;516715;2018;Pernoctaciones;3575.5264811;A
40123;70685;516715;2017;Pernoctaciones;4990.4658725;A
40123;70685;516715;2016;Pernoctaciones;3672.2690876;A
40123;70685;516715;2015;Pernoctaciones;5137.1072906;A
40123;70685;516715;2014;Pernoctaciones;3927.0438428;A
40123;70685;55574;2020;Pernoctaciones;56245.075155735;A
40123;70685;55574;2019;Pernoctaciones;375992.004916982;A
40123;70685;55574;2018;Pernoctaciones;409329.37022;A
40123;70685;55574;2017;Pernoctaciones;449951.8361;A
40123;70685;55574;2016;Pernoctaciones;455103.72837;A
40123;70685;55574;2015;Pernoctaciones;421470.12259;A
40123;70685;55574;2014;Pernoctaciones;357186.87247;A
40123;70685;516716;2020;Pernoctaciones;945.457090207;A
40123;70685;516716;2019;Pernoctaciones;795.580331921;A
40123;70685;516716;2018;Pernoctaciones;1613.8303118;A
40123;70685;516716;2017;Pernoctaciones;895.4375811;A
40123;70685;516716;2016;Pernoctaciones;234.0207349;A
40123;70685;516716;2015;Pernoctaciones;353.47960009;A
40123;70685;516716;2014;Pernoctaciones;689.65971411;A
40123;70685;516717;2020;Pernoctaciones;4548.1876283;A
40123;70685;516717;2019;Pernoctaciones;15534.726104722;A
40123;70685;516717;2018;Pernoctaciones;19913.043218;A
40123;70685;516717;2017;Pernoctaciones;23406.237311;A
40123;70685;516717;2016;Pernoctaciones;22561.45781;A
40123;70685;516717;2015;Pernoctaciones;23741.4795;A
40123;70685;516717;2014;Pernoctaciones;19260.4383;A
40123;70685;516718;2020;Pernoctaciones;3528.063397726;A
40123;70685;516718;2019;Pernoctaciones;11754.55397044;A
40123;70685;516718;2018;Pernoctaciones;10285.468285;A
40123;70685;516718;2017;Pernoctaciones;6451.3832899;A
40123;70685;516718;2016;Pernoctaciones;4731.0612095;A
40123;70685;516718;2015;Pernoctaciones;4796.5440818;A
40123;70685;516718;2014;Pernoctaciones;4207.0367804;A
40123;70685;516719;2020;Pernoctaciones;2649.005908665;A
40123;70685;516719;2019;Pernoctaciones;11140.004208031;A
40123;70685;516719;2018;Pernoctaciones;15321.847113;A
40123;70685;516719;2017;Pernoctaciones;17893.144807;A
40123;70685;516719;2016;Pernoctaciones;21605.696833;A
40123;70685;516719;2015;Pernoctaciones;14793.078529;A
40123;70685;516719;2014;Pernoctaciones;13104.197538;A
40123;70685;516720;2020;Pernoctaciones;1175.199278219;A
40123;70685;516720;2019;Pernoctaciones;2363.071971863;A
40123;70685;516720;2018;Pernoctaciones;5062.8328967;A
40123;70685;516720;2017;Pernoctaciones;3455.1187175;A
40123;70685;516720;2016;Pernoctaciones;4970.2845238;A
40123;70685;516720;2015;Pernoctaciones;6214.412214;A
40123;70685;516720;2014;Pernoctaciones;9948.3157311;A
40123;70685;516721;2020;Pernoctaciones;458.532692308;A
40123;70685;516721;2019;Pernoctaciones;2373.290884035;A
40123;70685;516721;2018;Pernoctaciones;6066.0300179;A
40123;70685;516721;2017;Pernoctaciones;1770.8932889;A
40123;70685;516721;2016;Pernoctaciones;3801.9245498;A
40123;70685;516721;2015;Pernoctaciones;2116.388076;A
40123;70685;516721;2014;Pernoctaciones;2572.8652201;A
40123;70685;516722;2020;Pernoctaciones;2440.274016198;A
40123;70685;516722;2019;Pernoctaciones;3140.613696057;A
40123;70685;516722;2018;Pernoctaciones;2416.7905161;A
40123;70685;516722;2017;Pernoctaciones;1896.6223846;A
40123;70685;516722;2016;Pernoctaciones;3597.6760972;A
40123;70685;516722;2015;Pernoctaciones;1691.9898162;A
40123;70685;516722;2014;Pernoctaciones;2437.3113735;A
40123;70685;516724;2020;Pernoctaciones;3465.346129231;A
40123;70685;516724;2019;Pernoctaciones;9113.119341707;A
40123;70685;516724;2018;Pernoctaciones;9880.2227579;A
40123;70685;516724;2017;Pernoctaciones;12011.620198;A
40123;70685;516724;2016;Pernoctaciones;14018.945158;A
40123;70685;516724;2015;Pernoctaciones;11975.181261;A
40123;70685;516724;2014;Pernoctaciones;14717.677183;A
40123;70685;516725;2020;Pernoctaciones;35481.813182118;A
40123;70685;516725;2019;Pernoctaciones;65503.600933792;A
40123;70685;516725;2018;Pernoctaciones;58458.555661;A
40123;70685;516725;2017;Pernoctaciones;60874.778637;A
40123;70685;516725;2016;Pernoctaciones;63427.721757;A
40123;70685;516725;2015;Pernoctaciones;38469.326908;A
40123;70685;516725;2014;Pernoctaciones;31622.440894;A
40123;70685;516726;2020;Pernoctaciones;6405.174763339;A
40123;70685;516726;2019;Pernoctaciones;38397.563320497;A
40123;70685;516726;2018;Pernoctaciones;40891.899248;A
40123;70685;516726;2017;Pernoctaciones;20661.331987;A
40123;70685;516726;2016;Pernoctaciones;21974.580304;A
40123;70685;516726;2015;Pernoctaciones;25299.311472;A
40123;70685;516726;2014;Pernoctaciones;18503.059677;A
40123;70685;516727;2020;Pernoctaciones;1560.932958079;A
40123;70685;516727;2019;Pernoctaciones;8358.277793691;A
40123;70685;516727;2018;Pernoctaciones;6704.0058947;A
40123;70685;516727;2017;Pernoctaciones;7986.8569631;A
40123;70685;516727;2016;Pernoctaciones;7006.5361779;A
40123;70685;516727;2015;Pernoctaciones;8767.4913684;A
40123;70685;516727;2014;Pernoctaciones;10038.16905;A
40123;70686;55698;2020;Pernoctaciones;211037.406644992;A
40123;70686;55698;2019;Pernoctaciones;489678.427582384;A
40123;70686;55698;2018;Pernoctaciones;521749.76994783;A
40123;70686;55698;2014;Pernoctaciones;394871.431995126;A
40123;70686;55565;2020;Pernoctaciones;102934.526625184;A
40123;70686;55565;2019;Pernoctaciones;95372.760484631;A
40123;70686;55565;2018;Pernoctaciones;74318.18897597;A
40123;70686;55565;2014;Pernoctaciones;51394.691566966;A
40123;70686;55697;2020;Pernoctaciones;108102.880019808;A
40123;70686;55697;2019;Pernoctaciones;394305.667097753;A
40123;70686;55697;2018;Pernoctaciones;447431.58097186;A
40123;70686;55697;2014;Pernoctaciones;343476.74042816;A
40123;70686;55577;2020;Pernoctaciones;6372.256442301;A
40123;70686;55577;2019;Pernoctaciones;18823.691007224;A
40123;70686;55577;2018;Pernoctaciones;21948.595793;A
40123;70686;55577;2014;Pernoctaciones;25430.688469;A
40123;70686;516705;2020;Pernoctaciones;997.871879064;A
40123;70686;516705;2019;Pernoctaciones;1896.1831384;A
40123;70686;516705;2018;Pernoctaciones;2324.9460201;A
40123;70686;516705;2014;Pernoctaciones;2658.0531291;A
40123;70686;516706;2020;Pernoctaciones;4343.837403342;A
40123;70686;516706;2019;Pernoctaciones;9937.626099969;A
40123;70686;516706;2018;Pernoctaciones;11020.769525;A
40123;70686;516706;2014;Pernoctaciones;7376.3087952;A
40123;70686;516707;2020;Pernoctaciones;5075.283455986;A
40123;70686;516707;2019;Pernoctaciones;10153.656841088;A
40123;70686;516707;2018;Pernoctaciones;16008.693568;A
40123;70686;516707;2014;Pernoctaciones;19098.8093;A
40123;70686;516708;2020;Pernoctaciones;1467.96034279;A
40123;70686;516708;2019;Pernoctaciones;9680.038728805;A
40123;70686;516708;2018;Pernoctaciones;2295.548324;A
40123;70686;516708;2014;Pernoctaciones;3911.2430766;A
40123;70686;55568;2020;Pernoctaciones;7229.236143925;A
40123;70686;55568;2019;Pernoctaciones;12928.489383925;A
40123;70686;55568;2018;Pernoctaciones;18595.184727;A
40123;70686;55568;2014;Pernoctaciones;13914.473217;A
40123;70686;516709;2020;Pernoctaciones;1139.949881797;A
40123;70686;516709;2019;Pernoctaciones;275.0;A
40123;70686;516709;2018;Pernoctaciones;61.0;A
40123;70686;516709;2014;Pernoctaciones;78.42575308;A
40123;70686;516710;2020;Pernoctaciones;1979.093174308;A
40123;70686;516710;2019;Pernoctaciones;8590.572961486;A
40123;70686;516710;2018;Pernoctaciones;10964.605449;A
40123;70686;516710;2014;Pernoctaciones;9630.1001575;A
40123;70686;516711;2020;Pernoctaciones;2655.756083108;A
40123;70686;516711;2019;Pernoctaciones;10423.581719364;A
40123;70686;516711;2018;Pernoctaciones;11019.76552;A
40123;70686;516711;2014;Pernoctaciones;10993.289107;A
40123;70686;516712;2020;Pernoctaciones;104.375;A
40123;70686;516712;2019;Pernoctaciones;427.4375;A
40123;70686;516712;2018;Pernoctaciones;595.74156336;A
40123;70686;516712;2014;Pernoctaciones;554.24944818;A
40123;70686;55571;2020;Pernoctaciones;6472.14080692;A
40123;70686;55571;2019;Pernoctaciones;14809.289877509;A
40123;70686;55571;2018;Pernoctaciones;17361.229018;A
40123;70686;55571;2014;Pernoctaciones;14756.17332;A
40123;70686;516713;2020;Pernoctaciones;1049.795833333;A
40123;70686;516713;2019;Pernoctaciones;8294.778648622;A
40123;70686;516713;2018;Pernoctaciones;1317.7563585;A
40123;70686;516713;2014;Pernoctaciones;4139.7680408;A
40123;70686;516715;2020;Pernoctaciones;1333.897679545;A
40123;70686;516715;2019;Pernoctaciones;3503.684715741;A
40123;70686;516715;2018;Pernoctaciones;5688.9217931;A
40123;70686;516715;2014;Pernoctaciones;1086.1709778;A
40123;70686;55574;2020;Pernoctaciones;32165.193260534;A
40123;70686;55574;2019;Pernoctaciones;181719.335012279;A
40123;70686;55574;2018;Pernoctaciones;237115.46818;A
40123;70686;55574;2014;Pernoctaciones;121175.17091;A
40123;70686;516716;2020;Pernoctaciones;333.225214735;A
40123;70686;516716;2019;Pernoctaciones;939.020376101;A
40123;70686;516716;2018;Pernoctaciones;1326.0069974;A
40123;70686;516716;2014;Pernoctaciones;1730.9892622;A
40123;70686;516717;2020;Pernoctaciones;4486.96888925;A
40123;70686;516717;2019;Pernoctaciones;7026.389160693;A
40123;70686;516717;2018;Pernoctaciones;8952.1583298;A
40123;70686;516717;2014;Pernoctaciones;6448.8755176;A
40123;70686;516718;2020;Pernoctaciones;3640.048181372;A
40123;70686;516718;2019;Pernoctaciones;5001.97776653;A
40123;70686;516718;2018;Pernoctaciones;3320.4751798;A
40123;70686;516718;2014;Pernoctaciones;4113.2930665;A
40123;70686;516719;2020;Pernoctaciones;1501.396710526;A
40123;70686;516719;2019;Pernoctaciones;5533.276476297;A
40123;70686;516719;2018;Pernoctaciones;7504.4964553;A
40123;70686;516719;2014;Pernoctaciones;3414.6265456;A
40123;70686;516720;2020;Pernoctaciones;778.812832168;A
40123;70686;516720;2019;Pernoctaciones;2568.776408776;A
40123;70686;516720;2018;Pernoctaciones;2657.2256239;A
40123;70686;516720;2014;Pernoctaciones;7116.5925427;A
40123;70686;516721;2020;Pernoctaciones;2575.283274256;A
40123;70686;516721;2019;Pernoctaciones;5840.409429704;A
40123;70686;516721;2018;Pernoctaciones;7159.4557963;A
40123;70686;516721;2014;Pernoctaciones;5820.5022189;A
40123;70686;516722;2020;Pernoctaciones;2176.680511259;A
40123;70686;516722;2019;Pernoctaciones;4278.593016481;A
40123;70686;516722;2018;Pernoctaciones;1663.4729683;A
40123;70686;516722;2014;Pernoctaciones;3453.2967816;A
40123;70686;516724;2020;Pernoctaciones;4212.737765213;A
40123;70686;516724;2019;Pernoctaciones;23218.052524981;A
40123;70686;516724;2018;Pernoctaciones;24282.238317;A
40123;70686;516724;2014;Pernoctaciones;27264.710583;A
40123;70686;516725;2020;Pernoctaciones;4058.639628238;A
40123;70686;516725;2019;Pernoctaciones;12157.738387941;A
40123;70686;516725;2018;Pernoctaciones;11144.335729;A
40123;70686;516725;2014;Pernoctaciones;5578.8128492;A
40123;70686;516726;2020;Pernoctaciones;9986.983570946;A
40123;70686;516726;2019;Pernoctaciones;22534.100785859;A
40123;70686;516726;2018;Pernoctaciones;12311.499141;A
40123;70686;516726;2014;Pernoctaciones;5899.3720726;A
40123;70686;516727;2020;Pernoctaciones;1965.456054892;A
40123;70686;516727;2019;Pernoctaciones;13743.967129978;A
40123;70686;516727;2018;Pernoctaciones;10791.990595;A
40123;70686;516727;2014;Pernoctaciones;37832.745287;A
40123;70687;55698;2020;Pernoctaciones;88168.789304014;A
40123;70687;55698;2019;Pernoctaciones;407649.173659397;A
40123;70687;55698;2018;Pernoctaciones;459608.476227189;A
40123;70687;55698;2017;Pernoctaciones;528276.147527456;A
40123;70687;55698;2016;Pernoctaciones;525675.014178336;A
40123;70687;55698;2015;Pernoctaciones;452113.241292753;A
40123;70687;55698;2014;Pernoctaciones;417929.429256069;A
40123;70687;55565;2020;Pernoctaciones;17631.581632679;A
40123;70687;55565;2019;Pernoctaciones;63695.362865015;A
40123;70687;55565;2018;Pernoctaciones;60147.992352055;A
40123;70687;55565;2017;Pernoctaciones;67590.177463907;A
40123;70687;55565;2016;Pernoctaciones;85718.311516237;A
40123;70687;55565;2015;Pernoctaciones;65879.832979616;A
40123;70687;55565;2014;Pernoctaciones;67667.737269655;A
40123;70687;55697;2020;Pernoctaciones;70537.207671335;A
40123;70687;55697;2019;Pernoctaciones;343953.810794382;A
40123;70687;55697;2018;Pernoctaciones;399460.483875134;A
40123;70687;55697;2017;Pernoctaciones;460685.970063549;A
40123;70687;55697;2016;Pernoctaciones;439956.702662099;A
40123;70687;55697;2015;Pernoctaciones;386233.408313137;A
40123;70687;55697;2014;Pernoctaciones;350261.691986414;A
40123;70687;55577;2020;Pernoctaciones;534.186874434;A
40123;70687;55577;2019;Pernoctaciones;2648.407135779;A
40123;70687;55577;2018;Pernoctaciones;4046.0854908;A
40123;70687;55577;2017;Pernoctaciones;4473.7913645;A
40123;70687;55577;2016;Pernoctaciones;3795.8193872;A
40123;70687;55577;2015;Pernoctaciones;2339.105131;A
40123;70687;55577;2014;Pernoctaciones;3143.3829512;A
40123;70687;516705;2020;Pernoctaciones;-;A
40123;70687;516705;2019;Pernoctaciones;129.188991943;A
40123;70687;516705;2018;Pernoctaciones;142.11445595;A
40123;70687;516705;2017;Pernoctaciones;205.67129667;A
40123;70687;516705;2016;Pernoctaciones;221.78352569;A
40123;70687;516705;2015;Pernoctaciones;297.74568753;A
40123;70687;516705;2014;Pernoctaciones;186.1214449;A
40123;70687;516706;2020;Pernoctaciones;857.851785714;A
40123;70687;516706;2019;Pernoctaciones;3240.867790173;A
40123;70687;516706;2018;Pernoctaciones;2366.0464282;A
40123;70687;516706;2017;Pernoctaciones;3072.4543825;A
40123;70687;516706;2016;Pernoctaciones;2959.9183115;A
40123;70687;516706;2015;Pernoctaciones;2467.7762892;A
40123;70687;516706;2014;Pernoctaciones;2601.4888775;A
40123;70687;516707;2020;Pernoctaciones;2965.750303817;A
40123;70687;516707;2019;Pernoctaciones;11918.107703298;A
40123;70687;516707;2018;Pernoctaciones;15505.674997;A
40123;70687;516707;2017;Pernoctaciones;19043.605898;A
40123;70687;516707;2016;Pernoctaciones;18726.202082;A
40123;70687;516707;2015;Pernoctaciones;11903.600825;A
40123;70687;516707;2014;Pernoctaciones;15043.851843;A
40123;70687;516708;2020;Pernoctaciones;17311.687297533;A
40123;70687;516708;2019;Pernoctaciones;69355.194977191;A
40123;70687;516708;2018;Pernoctaciones;74934.002346;A
40123;70687;516708;2017;Pernoctaciones;75001.068054;A
40123;70687;516708;2016;Pernoctaciones;70370.370381;A
40123;70687;516708;2015;Pernoctaciones;61766.774003;A
40123;70687;516708;2014;Pernoctaciones;44726.751948;A
40123;70687;55568;2020;Pernoctaciones;1718.813174603;A
40123;70687;55568;2019;Pernoctaciones;3157.717245896;A
40123;70687;55568;2018;Pernoctaciones;4227.6897244;A
40123;70687;55568;2017;Pernoctaciones;3846.5372742;A
40123;70687;55568;2016;Pernoctaciones;4882.463935;A
40123;70687;55568;2015;Pernoctaciones;4245.9761066;A
40123;70687;55568;2014;Pernoctaciones;4567.4343739;A
40123;70687;516709;2019;Pernoctaciones;-;A
40123;70687;516709;2018;Pernoctaciones;8399.1666018;A
40123;70687;516709;2015;Pernoctaciones;73.984959497;A
40123;70687;516709;2014;Pernoctaciones;38.246928747;A
40123;70687;516710;2020;Pernoctaciones;2845.332713927;A
40123;70687;516710;2019;Pernoctaciones;44036.128020099;A
40123;70687;516710;2018;Pernoctaciones;37189.811893;A
40123;70687;516710;2017;Pernoctaciones;51380.530656;A
40123;70687;516710;2016;Pernoctaciones;47572.131837;A
40123;70687;516710;2015;Pernoctaciones;43041.787585;A
40123;70687;516710;2014;Pernoctaciones;32580.556337;A
40123;70687;516711;2020;Pernoctaciones;395.843722944;A
40123;70687;516711;2019;Pernoctaciones;2104.275551844;A
40123;70687;516711;2018;Pernoctaciones;1836.7094832;A
40123;70687;516711;2017;Pernoctaciones;3534.524327;A
40123;70687;516711;2016;Pernoctaciones;2215.6800771;A
40123;70687;516711;2015;Pernoctaciones;2025.0138733;A
40123;70687;516711;2014;Pernoctaciones;2419.2356648;A
40123;70687;516712;2019;Pernoctaciones;53.407883642;A
40123;70687;516712;2018;Pernoctaciones;-;A
40123;70687;516712;2017;Pernoctaciones;-;A
40123;70687;516712;2016;Pernoctaciones;63.749619309;A
40123;70687;516712;2015;Pernoctaciones;-;A
40123;70687;516712;2014;Pernoctaciones;-;A
40123;70687;55571;2020;Pernoctaciones;8741.067758481;A
40123;70687;55571;2019;Pernoctaciones;31578.177895065;A
40123;70687;55571;2018;Pernoctaciones;43520.652339;A
40123;70687;55571;2017;Pernoctaciones;46711.89553;A
40123;70687;55571;2016;Pernoctaciones;49583.76941;A
40123;70687;55571;2015;Pernoctaciones;50652.613526;A
40123;70687;55571;2014;Pernoctaciones;46589.71048;A
40123;70687;516713;2020;Pernoctaciones;142.389285714;A
40123;70687;516713;2019;Pernoctaciones;1085.425596165;A
40123;70687;516713;2018;Pernoctaciones;1330.3043986;A
40123;70687;516713;2017;Pernoctaciones;2178.7129634;A
40123;70687;516713;2016;Pernoctaciones;1122.215401;A
40123;70687;516713;2015;Pernoctaciones;1404.6552627;A
40123;70687;516713;2014;Pernoctaciones;1734.0302469;A
40123;70687;516715;2020;Pernoctaciones;120.5;A
40123;70687;516715;2019;Pernoctaciones;912.924186197;A
40123;70687;516715;2018;Pernoctaciones;1136.1776846;A
40123;70687;516715;2017;Pernoctaciones;1332.5484345;A
40123;70687;516715;2016;Pernoctaciones;1835.4284132;A
40123;70687;516715;2015;Pernoctaciones;1629.1383657;A
40123;70687;516715;2014;Pernoctaciones;1146.9441063;A
40123;70687;55574;2020;Pernoctaciones;22677.739360923;A
40123;70687;55574;2019;Pernoctaciones;119973.317769094;A
40123;70687;55574;2018;Pernoctaciones;136965.74646;A
40123;70687;55574;2017;Pernoctaciones;176370.16883;A
40123;70687;55574;2016;Pernoctaciones;165786.40756;A
40123;70687;55574;2015;Pernoctaciones;140944.63;A
40123;70687;55574;2014;Pernoctaciones;132227.4375;A
40123;70687;516716;2020;Pernoctaciones;58.125;A
40123;70687;516716;2019;Pernoctaciones;342.617327691;A
40123;70687;516716;2018;Pernoctaciones;373.50795636;A
40123;70687;516716;2017;Pernoctaciones;166.08392012;A
40123;70687;516716;2016;Pernoctaciones;232.10723089;A
40123;70687;516716;2015;Pernoctaciones;344.48926308;A
