D_ESTADO_DATO_0;D_RESITUR_0;D_TEMPORAL_0;D_TERRITORIO_0;INDICATOR;OBS_VALUE;FREQ
40123;516718;2016;3142;Pernoctaciones;7924.7810284;A
40123;516718;2015;3143;Pernoctaciones;58851.588570441;A
40123;516718;2015;2352;Pernoctaciones;2319.7740609;A
40123;516718;2015;2402;Pernoctaciones;3566.4163062;A
40123;516718;2015;2482;Pernoctaciones;141.67283407;A
40123;516718;2015;2713;Pernoctaciones;5571.545685;A
40123;516718;2015;2797;Pernoctaciones;255.04550061;A
40123;516718;2015;2911;Pernoctaciones;17.345539561;A
40123;516718;2015;3023;Pernoctaciones;41020.422934;A
40123;516718;2015;3142;Pernoctaciones;5959.3657101;A
40123;516718;2014;3143;Pernoctaciones;45004.134525446;A
40123;516718;2014;2352;Pernoctaciones;1194.3684359;A
40123;516718;2014;2402;Pernoctaciones;2343.564201;A
40123;516718;2014;2482;Pernoctaciones;379.3120149;A
40123;516718;2014;2713;Pernoctaciones;3847.3844889;A
40123;516718;2014;2797;Pernoctaciones;67.526754766;A
40123;516718;2014;2911;Pernoctaciones;110.04024988;A
40123;516718;2014;3023;Pernoctaciones;31449.998917;A
40123;516718;2014;3142;Pernoctaciones;5611.9394631;A
40123;516719;2020;3143;Pernoctaciones;30027.498728783;A
40123;516719;2020;2352;Pernoctaciones;-;A
40123;516719;2020;2402;Pernoctaciones;148.033178901;A
40123;516719;2020;2482;Pernoctaciones;70.546152882;A
40123;516719;2020;2713;Pernoctaciones;782.447319364;A
40123;516719;2020;2797;Pernoctaciones;27.0;A
40123;516719;2020;2911;Pernoctaciones;130.334538879;A
40123;516719;2020;3023;Pernoctaciones;28181.393829916;A
40123;516719;2020;3142;Pernoctaciones;687.743708841;A
40123;516719;2019;3143;Pernoctaciones;144754.146665297;A
40123;516719;2019;2352;Pernoctaciones;1179.653487472;A
40123;516719;2019;2402;Pernoctaciones;2530.152395458;A
40123;516719;2019;2482;Pernoctaciones;279.883910311;A
40123;516719;2019;2713;Pernoctaciones;3159.286028177;A
40123;516719;2019;2797;Pernoctaciones;541.260987522;A
40123;516719;2019;2911;Pernoctaciones;32.314506438;A
40123;516719;2019;3023;Pernoctaciones;135524.275837359;A
40123;516719;2019;3142;Pernoctaciones;1507.31951256;A
40123;516719;2018;3143;Pernoctaciones;155649.19123946;A
40123;516719;2018;2352;Pernoctaciones;2633.3937765;A
40123;516719;2018;2402;Pernoctaciones;6215.7812488;A
40123;516719;2018;2482;Pernoctaciones;270.74829721;A
40123;516719;2018;2713;Pernoctaciones;3863.2474572;A
40123;516719;2018;2797;Pernoctaciones;526.02774695;A
40123;516719;2018;2911;Pernoctaciones;;A
40123;516719;2018;3023;Pernoctaciones;140395.69054;A
40123;516719;2018;3142;Pernoctaciones;1744.3021728;A
40123;516719;2017;3143;Pernoctaciones;165688.543823941;A
40123;516719;2017;2352;Pernoctaciones;1509.4216696;A
40123;516719;2017;2402;Pernoctaciones;2729.313408;A
40123;516719;2017;2482;Pernoctaciones;269.71038031;A
40123;516719;2017;2713;Pernoctaciones;2640.5683959;A
40123;516719;2017;2797;Pernoctaciones;106.0;A
40123;516719;2017;2911;Pernoctaciones;13.901706231;A
40123;516719;2017;3023;Pernoctaciones;157154.91616;A
40123;516719;2017;3142;Pernoctaciones;1264.7121039;A
40123;516719;2016;3143;Pernoctaciones;153989.332173255;A
40123;516719;2016;2352;Pernoctaciones;2314.9373398;A
40123;516719;2016;2402;Pernoctaciones;2807.2737717;A
40123;516719;2016;2482;Pernoctaciones;163.41722701;A
40123;516719;2016;2713;Pernoctaciones;1802.8341938;A
40123;516719;2016;2797;Pernoctaciones;417.48800213;A
40123;516719;2016;2911;Pernoctaciones;57.280597015;A
40123;516719;2016;3023;Pernoctaciones;145291.63657;A
40123;516719;2016;3142;Pernoctaciones;1134.4644718;A
40123;516719;2015;3143;Pernoctaciones;116826.904581274;A
40123;516719;2015;2352;Pernoctaciones;1206.236508;A
40123;516719;2015;2402;Pernoctaciones;1279.6476267;A
40123;516719;2015;2482;Pernoctaciones;42.030626737;A
40123;516719;2015;2713;Pernoctaciones;2499.8713133;A
40123;516719;2015;2797;Pernoctaciones;130.22380317;A
40123;516719;2015;2911;Pernoctaciones;-;A
40123;516719;2015;3023;Pernoctaciones;110228.72513;A
40123;516719;2015;3142;Pernoctaciones;1431.9029067;A
40123;516719;2014;3143;Pernoctaciones;112056.476223826;A
40123;516719;2014;2352;Pernoctaciones;1544.5791667;A
40123;516719;2014;2402;Pernoctaciones;1756.290679;A
40123;516719;2014;2482;Pernoctaciones;232.70437419;A
40123;516719;2014;2713;Pernoctaciones;1681.8689588;A
40123;516719;2014;2797;Pernoctaciones;176.01638655;A
40123;516719;2014;2911;Pernoctaciones;44.342092786;A
40123;516719;2014;3023;Pernoctaciones;105233.47395;A
40123;516719;2014;3142;Pernoctaciones;1387.2006158;A
40123;516720;2020;3143;Pernoctaciones;13845.32952476;A
40123;516720;2020;2352;Pernoctaciones;167.182806572;A
40123;516720;2020;2402;Pernoctaciones;560.780139887;A
40123;516720;2020;2482;Pernoctaciones;111.363718608;A
40123;516720;2020;2713;Pernoctaciones;1412.087477071;A
40123;516720;2020;2797;Pernoctaciones;24.4;A
40123;516720;2020;2911;Pernoctaciones;159.445905904;A
40123;516720;2020;3023;Pernoctaciones;9437.671030735;A
40123;516720;2020;3142;Pernoctaciones;1972.398445983;A
40123;516720;2019;3143;Pernoctaciones;86183.627147613;A
40123;516720;2019;2352;Pernoctaciones;2026.068097061;A
40123;516720;2019;2402;Pernoctaciones;3630.613132539;A
40123;516720;2019;2482;Pernoctaciones;797.932587151;A
40123;516720;2019;2713;Pernoctaciones;4200.289758314;A
40123;516720;2019;2797;Pernoctaciones;259.841904295;A
40123;516720;2019;2911;Pernoctaciones;150.388981303;A
40123;516720;2019;3023;Pernoctaciones;67923.231264154;A
40123;516720;2019;3142;Pernoctaciones;7195.261422796;A
40123;516720;2018;3143;Pernoctaciones;81517.223397638;A
40123;516720;2018;2352;Pernoctaciones;1595.0178748;A
40123;516720;2018;2402;Pernoctaciones;3077.9920606;A
40123;516720;2018;2482;Pernoctaciones;590.79190621;A
40123;516720;2018;2713;Pernoctaciones;4267.1982591;A
40123;516720;2018;2797;Pernoctaciones;497.06046682;A
40123;516720;2018;2911;Pernoctaciones;15.444652908;A
40123;516720;2018;3023;Pernoctaciones;61934.429458;A
40123;516720;2018;3142;Pernoctaciones;9539.2887192;A
40123;516720;2017;3143;Pernoctaciones;100923.720508137;A
40123;516720;2017;2352;Pernoctaciones;1984.987834;A
40123;516720;2017;2402;Pernoctaciones;2833.7887545;A
40123;516720;2017;2482;Pernoctaciones;974.80273568;A
40123;516720;2017;2713;Pernoctaciones;4440.794724;A
40123;516720;2017;2797;Pernoctaciones;314.02550679;A
40123;516720;2017;2911;Pernoctaciones;-;A
40123;516720;2017;3023;Pernoctaciones;81103.514192;A
40123;516720;2017;3142;Pernoctaciones;9212.0963354;A
40123;516720;2016;3143;Pernoctaciones;90256.34166774;A
40123;516720;2016;2352;Pernoctaciones;2039.4754946;A
40123;516720;2016;2402;Pernoctaciones;2707.0025316;A
40123;516720;2016;2482;Pernoctaciones;571.43565811;A
40123;516720;2016;2713;Pernoctaciones;4104.4395976;A
40123;516720;2016;2797;Pernoctaciones;640.44106561;A
40123;516720;2016;2911;Pernoctaciones;200.01504322;A
40123;516720;2016;3023;Pernoctaciones;73624.868442;A
40123;516720;2016;3142;Pernoctaciones;6368.663835;A
40123;516720;2015;3143;Pernoctaciones;104473.379002599;A
40123;516720;2015;2352;Pernoctaciones;1582.0627969;A
40123;516720;2015;2402;Pernoctaciones;2031.5529826;A
40123;516720;2015;2482;Pernoctaciones;377.1678342;A
40123;516720;2015;2713;Pernoctaciones;6451.247785;A
40123;516720;2015;2797;Pernoctaciones;366.34988394;A
40123;516720;2015;2911;Pernoctaciones;34.145640859;A
40123;516720;2015;3023;Pernoctaciones;86698.082793;A
40123;516720;2015;3142;Pernoctaciones;6932.7692861;A
40123;516720;2014;3143;Pernoctaciones;114600.174063984;A
40123;516720;2014;2352;Pernoctaciones;879.49417941;A
40123;516720;2014;2402;Pernoctaciones;3538.7319705;A
40123;516720;2014;2482;Pernoctaciones;685.12568188;A
40123;516720;2014;2713;Pernoctaciones;7291.8534827;A
40123;516720;2014;2797;Pernoctaciones;247.49286273;A
40123;516720;2014;2911;Pernoctaciones;27.284567764;A
40123;516720;2014;3023;Pernoctaciones;92088.580448;A
40123;516720;2014;3142;Pernoctaciones;9841.610871;A
40123;516721;2020;3143;Pernoctaciones;16337.384139445;A
40123;516721;2020;2352;Pernoctaciones;281.818701041;A
40123;516721;2020;2402;Pernoctaciones;662.663935193;A
40123;516721;2020;2482;Pernoctaciones;165.757468672;A
40123;516721;2020;2713;Pernoctaciones;1037.078173549;A
40123;516721;2020;2797;Pernoctaciones;34.0;A
40123;516721;2020;2911;Pernoctaciones;181.174275083;A
40123;516721;2020;3023;Pernoctaciones;12815.331776978;A
40123;516721;2020;3142;Pernoctaciones;1159.559808929;A
40123;516721;2019;3143;Pernoctaciones;77619.398976988;A
40123;516721;2019;2352;Pernoctaciones;1257.220493675;A
40123;516721;2019;2402;Pernoctaciones;5846.352894948;A
40123;516721;2019;2482;Pernoctaciones;659.313716184;A
40123;516721;2019;2713;Pernoctaciones;1999.239821308;A
40123;516721;2019;2797;Pernoctaciones;110.279239544;A
40123;516721;2019;2911;Pernoctaciones;84.092463054;A
40123;516721;2019;3023;Pernoctaciones;59218.204169356;A
40123;516721;2019;3142;Pernoctaciones;8444.696178919;A
40123;516721;2018;3143;Pernoctaciones;85825.950601194;A
40123;516721;2018;2352;Pernoctaciones;514.78794157;A
40123;516721;2018;2402;Pernoctaciones;3796.1724669;A
40123;516721;2018;2482;Pernoctaciones;820.8979441;A
40123;516721;2018;2713;Pernoctaciones;3289.2823965;A
40123;516721;2018;2797;Pernoctaciones;228.95263819;A
40123;516721;2018;2911;Pernoctaciones;76.228074434;A
40123;516721;2018;3023;Pernoctaciones;70174.455433;A
40123;516721;2018;3142;Pernoctaciones;6925.1737065;A
40123;516721;2017;3143;Pernoctaciones;85463.456065646;A
40123;516721;2017;2352;Pernoctaciones;994.85065557;A
40123;516721;2017;2402;Pernoctaciones;6638.2263017;A
40123;516721;2017;2482;Pernoctaciones;1007.2296368;A
40123;516721;2017;2713;Pernoctaciones;1352.241151;A
40123;516721;2017;2797;Pernoctaciones;596.12529574;A
40123;516721;2017;2911;Pernoctaciones;37.256187536;A
40123;516721;2017;3023;Pernoctaciones;67859.438848;A
40123;516721;2017;3142;Pernoctaciones;6978.0879893;A
40123;516721;2016;3143;Pernoctaciones;72904.78260682;A
40123;516721;2016;2352;Pernoctaciones;755.32955504;A
40123;516721;2016;2402;Pernoctaciones;2968.8171222;A
40123;516721;2016;2482;Pernoctaciones;747.37184911;A
40123;516721;2016;2713;Pernoctaciones;3786.1880493;A
40123;516721;2016;2797;Pernoctaciones;249.70034743;A
40123;516721;2016;2911;Pernoctaciones;168.00180364;A
40123;516721;2016;3023;Pernoctaciones;59327.615491;A
40123;516721;2016;3142;Pernoctaciones;4901.7583891;A
40123;516721;2015;3143;Pernoctaciones;64890.869660498;A
40123;516721;2015;2352;Pernoctaciones;564.27233618;A
40123;516721;2015;2402;Pernoctaciones;4650.0431008;A
40123;516721;2015;2482;Pernoctaciones;238.76494177;A
40123;516721;2015;2713;Pernoctaciones;2739.2836026;A
40123;516721;2015;2797;Pernoctaciones;159.970444;A
40123;516721;2015;2911;Pernoctaciones;93.951111048;A
40123;516721;2015;3023;Pernoctaciones;51846.318152;A
40123;516721;2015;3142;Pernoctaciones;4598.2659721;A
40123;516721;2014;3143;Pernoctaciones;59117.643680332;A
40123;516721;2014;2352;Pernoctaciones;1688.6211312;A
40123;516721;2014;2402;Pernoctaciones;3736.8672097;A
40123;516721;2014;2482;Pernoctaciones;475.04792936;A
40123;516721;2014;2713;Pernoctaciones;1980.0828341;A
40123;516721;2014;2797;Pernoctaciones;115.6875;A
40123;516721;2014;2911;Pernoctaciones;11.879518072;A
40123;516721;2014;3023;Pernoctaciones;45277.292752;A
40123;516721;2014;3142;Pernoctaciones;5832.1648059;A
40123;516722;2020;3143;Pernoctaciones;21834.568915085;A
40123;516722;2020;2352;Pernoctaciones;1495.307667238;A
40123;516722;2020;2402;Pernoctaciones;703.173848101;A
40123;516722;2020;2482;Pernoctaciones;173.603521167;A
40123;516722;2020;2713;Pernoctaciones;1650.028407567;A
40123;516722;2020;2797;Pernoctaciones;1007.739889327;A
40123;516722;2020;2911;Pernoctaciones;118.663693562;A
40123;516722;2020;3023;Pernoctaciones;13907.343701908;A
40123;516722;2020;3142;Pernoctaciones;2778.708186215;A
40123;516722;2019;3143;Pernoctaciones;57916.361544391;A
40123;516722;2019;2352;Pernoctaciones;5297.648306759;A
40123;516722;2019;2402;Pernoctaciones;1378.992446215;A
40123;516722;2019;2482;Pernoctaciones;500.28609168;A
40123;516722;2019;2713;Pernoctaciones;3274.534709371;A
40123;516722;2019;2797;Pernoctaciones;318.114285714;A
40123;516722;2019;2911;Pernoctaciones;171.571549733;A
40123;516722;2019;3023;Pernoctaciones;38281.001662055;A
40123;516722;2019;3142;Pernoctaciones;8694.212492864;A
40123;516722;2018;3143;Pernoctaciones;49417.42780361;A
40123;516722;2018;2352;Pernoctaciones;3150.6109543;A
40123;516722;2018;2402;Pernoctaciones;6008.0776129;A
40123;516722;2018;2482;Pernoctaciones;314.82236923;A
40123;516722;2018;2713;Pernoctaciones;4322.6590881;A
40123;516722;2018;2797;Pernoctaciones;89.0;A
40123;516722;2018;2911;Pernoctaciones;124.68583718;A
40123;516722;2018;3023;Pernoctaciones;28767.278752;A
40123;516722;2018;3142;Pernoctaciones;6640.2931899;A
40123;516722;2017;3143;Pernoctaciones;51183.465985666;A
40123;516722;2017;2352;Pernoctaciones;2918.7404044;A
40123;516722;2017;2402;Pernoctaciones;2158.300966;A
40123;516722;2017;2482;Pernoctaciones;404.53231308;A
40123;516722;2017;2713;Pernoctaciones;961.04189574;A
40123;516722;2017;2797;Pernoctaciones;33.064765039;A
40123;516722;2017;2911;Pernoctaciones;17.479407407;A
40123;516722;2017;3023;Pernoctaciones;29103.515586;A
40123;516722;2017;3142;Pernoctaciones;15586.790648;A
40123;516722;2016;3143;Pernoctaciones;43144.575879623;A
40123;516722;2016;2352;Pernoctaciones;3615.5742792;A
40123;516722;2016;2402;Pernoctaciones;2603.6749604;A
40123;516722;2016;2482;Pernoctaciones;243.22898931;A
40123;516722;2016;2713;Pernoctaciones;3588.3408058;A
40123;516722;2016;2797;Pernoctaciones;264.96490281;A
40123;516722;2016;2911;Pernoctaciones;71.543558903;A
40123;516722;2016;3023;Pernoctaciones;26374.599093;A
40123;516722;2016;3142;Pernoctaciones;6382.6492902;A
40123;516722;2015;3143;Pernoctaciones;42891.324040012;A
40123;516722;2015;2352;Pernoctaciones;1941.9424666;A
40123;516722;2015;2402;Pernoctaciones;3363.7192612;A
40123;516722;2015;2482;Pernoctaciones;102.50052102;A
40123;516722;2015;2713;Pernoctaciones;5306.2214144;A
40123;516722;2015;2797;Pernoctaciones;247.65889659;A
40123;516722;2015;2911;Pernoctaciones;12.296478102;A
40123;516722;2015;3023;Pernoctaciones;23112.343501;A
40123;516722;2015;3142;Pernoctaciones;8804.6415011;A
40123;516722;2014;3143;Pernoctaciones;38402.336301855;A
40123;516722;2014;2352;Pernoctaciones;3751.6190779;A
40123;516722;2014;2402;Pernoctaciones;1086.5564881;A
40123;516722;2014;2482;Pernoctaciones;95.489075715;A
40123;516722;2014;2713;Pernoctaciones;3520.1742695;A
40123;516722;2014;2797;Pernoctaciones;168.01798905;A
40123;516722;2014;2911;Pernoctaciones;57.35624629;A
40123;516722;2014;3023;Pernoctaciones;26150.830296;A
40123;516722;2014;3142;Pernoctaciones;3572.2928593;A
40123;516724;2020;3143;Pernoctaciones;44068.202950704;A
40123;516724;2020;2352;Pernoctaciones;789.590088271;A
40123;516724;2020;2402;Pernoctaciones;1011.442302532;A
40123;516724;2020;2482;Pernoctaciones;562.74013837;A
40123;516724;2020;2713;Pernoctaciones;5516.867036849;A
40123;516724;2020;2797;Pernoctaciones;-;A
40123;516724;2020;2911;Pernoctaciones;23.610910379;A
40123;516724;2020;3023;Pernoctaciones;32030.784148574;A
40123;516724;2020;3142;Pernoctaciones;4002.885621758;A
40123;516724;2019;3143;Pernoctaciones;224179.107520503;A
40123;516724;2019;2352;Pernoctaciones;949.483971927;A
40123;516724;2019;2402;Pernoctaciones;4667.589654449;A
40123;516724;2019;2482;Pernoctaciones;2325.163341681;A
40123;516724;2019;2713;Pernoctaciones;37115.037286343;A
40123;516724;2019;2797;Pernoctaciones;404.024334601;A
40123;516724;2019;2911;Pernoctaciones;339.878159875;A
40123;516724;2019;3023;Pernoctaciones;136220.262894021;A
40123;516724;2019;3142;Pernoctaciones;42157.667877606;A
40123;516724;2018;3143;Pernoctaciones;215327.74449941;A
40123;516724;2018;2352;Pernoctaciones;782.67416725;A
40123;516724;2018;2402;Pernoctaciones;4332.1476392;A
40123;516724;2018;2482;Pernoctaciones;3252.2811981;A
40123;516724;2018;2713;Pernoctaciones;22662.456302;A
40123;516724;2018;2797;Pernoctaciones;257.66085148;A
40123;516724;2018;2911;Pernoctaciones;208.62286838;A
40123;516724;2018;3023;Pernoctaciones;145084.40432;A
40123;516724;2018;3142;Pernoctaciones;38747.497153;A
40123;516724;2017;3143;Pernoctaciones;207379.81231187;A
40123;516724;2017;2352;Pernoctaciones;1274.2126453;A
40123;516724;2017;2402;Pernoctaciones;4112.5409794;A
40123;516724;2017;2482;Pernoctaciones;3550.1550837;A
40123;516724;2017;2713;Pernoctaciones;14144.194576;A
40123;516724;2017;2797;Pernoctaciones;383.42484317;A
40123;516724;2017;2911;Pernoctaciones;1688.9489713;A
40123;516724;2017;3023;Pernoctaciones;145088.83995;A
40123;516724;2017;3142;Pernoctaciones;37137.495263;A
40123;516724;2016;3143;Pernoctaciones;181371.80787193;A
40123;516724;2016;2352;Pernoctaciones;707.61107381;A
40123;516724;2016;2402;Pernoctaciones;3507.6788538;A
40123;516724;2016;2482;Pernoctaciones;1594.1486925;A
40123;516724;2016;2713;Pernoctaciones;16611.37404;A
40123;516724;2016;2797;Pernoctaciones;318.98097032;A
40123;516724;2016;2911;Pernoctaciones;1916.6716375;A
40123;516724;2016;3023;Pernoctaciones;123424.05386;A
40123;516724;2016;3142;Pernoctaciones;33291.288744;A
40123;516724;2015;3143;Pernoctaciones;183788.68720468;A
40123;516724;2015;2352;Pernoctaciones;702.4799685;A
40123;516724;2015;2402;Pernoctaciones;3367.0097952;A
40123;516724;2015;2482;Pernoctaciones;1481.1943376;A
40123;516724;2015;2713;Pernoctaciones;18835.193373;A
40123;516724;2015;2797;Pernoctaciones;229.26570989;A
40123;516724;2015;2911;Pernoctaciones;545.95928249;A
40123;516724;2015;3023;Pernoctaciones;133621.0052;A
40123;516724;2015;3142;Pernoctaciones;25006.579538;A
40123;516724;2014;3143;Pernoctaciones;174980.61033202;A
40123;516724;2014;2352;Pernoctaciones;622.54003456;A
40123;516724;2014;2402;Pernoctaciones;3049.5953325;A
40123;516724;2014;2482;Pernoctaciones;1294.9859018;A
40123;516724;2014;2713;Pernoctaciones;13577.957835;A
40123;516724;2014;2797;Pernoctaciones;154.46729097;A
40123;516724;2014;2911;Pernoctaciones;140.32509819;A
40123;516724;2014;3023;Pernoctaciones;137379.39644;A
40123;516724;2014;3142;Pernoctaciones;18761.342399;A
40123;516725;2020;3143;Pernoctaciones;89802.34743581;A
40123;516725;2020;2352;Pernoctaciones;1059.217341172;A
40123;516725;2020;2402;Pernoctaciones;1167.811180392;A
40123;516725;2020;2482;Pernoctaciones;475.800964063;A
40123;516725;2020;2713;Pernoctaciones;2531.348616458;A
40123;516725;2020;2797;Pernoctaciones;317.424683744;A
40123;516725;2020;2911;Pernoctaciones;12.648701989;A
40123;516725;2020;3023;Pernoctaciones;70063.751373285;A
40123;516725;2020;3142;Pernoctaciones;14174.344574707;A
40123;516725;2019;3143;Pernoctaciones;312816.687035006;A
40123;516725;2019;2352;Pernoctaciones;2689.998509703;A
40123;516725;2019;2402;Pernoctaciones;6264.704372088;A
40123;516725;2019;2482;Pernoctaciones;2948.719751312;A
40123;516725;2019;2713;Pernoctaciones;17717.929959751;A
40123;516725;2019;2797;Pernoctaciones;701.73388114;A
40123;516725;2019;2911;Pernoctaciones;158.38509139;A
40123;516725;2019;3023;Pernoctaciones;231187.672546217;A
40123;516725;2019;3142;Pernoctaciones;51147.542923405;A
40123;516725;2018;3143;Pernoctaciones;279129.02167867;A
40123;516725;2018;2352;Pernoctaciones;2579.7311659;A
40123;516725;2018;2402;Pernoctaciones;4141.1813513;A
40123;516725;2018;2482;Pernoctaciones;2530.0476699;A
40123;516725;2018;2713;Pernoctaciones;16115.311481;A
40123;516725;2018;2797;Pernoctaciones;779.02572473;A
40123;516725;2018;2911;Pernoctaciones;224.64699184;A
40123;516725;2018;3023;Pernoctaciones;203124.33002;A
40123;516725;2018;3142;Pernoctaciones;49634.747274;A
40123;516725;2017;3143;Pernoctaciones;258422.38325581;A
40123;516725;2017;2352;Pernoctaciones;2113.3951345;A
40123;516725;2017;2402;Pernoctaciones;3581.0146697;A
40123;516725;2017;2482;Pernoctaciones;3072.345193;A
40123;516725;2017;2713;Pernoctaciones;14799.706605;A
40123;516725;2017;2797;Pernoctaciones;846.20475714;A
40123;516725;2017;2911;Pernoctaciones;142.15279747;A
40123;516725;2017;3023;Pernoctaciones;197158.94857;A
40123;516725;2017;3142;Pernoctaciones;36708.615529;A
40123;516725;2016;3143;Pernoctaciones;216014.63015111;A
40123;516725;2016;2352;Pernoctaciones;917.63151046;A
40123;516725;2016;2402;Pernoctaciones;3042.8834506;A
40123;516725;2016;2482;Pernoctaciones;1389.6807192;A
40123;516725;2016;2713;Pernoctaciones;15805.707473;A
40123;516725;2016;2797;Pernoctaciones;882.20699904;A
40123;516725;2016;2911;Pernoctaciones;316.41946881;A
40123;516725;2016;3023;Pernoctaciones;164138.39678;A
40123;516725;2016;3142;Pernoctaciones;29521.70375;A
40123;516725;2015;3143;Pernoctaciones;167567.54033421;A
40123;516725;2015;2352;Pernoctaciones;1498.2445502;A
40123;516725;2015;2402;Pernoctaciones;1912.680395;A
40123;516725;2015;2482;Pernoctaciones;1032.0825266;A
40123;516725;2015;2713;Pernoctaciones;12332.973587;A
40123;516725;2015;2797;Pernoctaciones;656.75441176;A
40123;516725;2015;2911;Pernoctaciones;432.63503865;A
40123;516725;2015;3023;Pernoctaciones;128380.41912;A
40123;516725;2015;3142;Pernoctaciones;21321.750705;A
40123;516725;2014;3143;Pernoctaciones;143321.453274144;A
40123;516725;2014;2352;Pernoctaciones;557.60441003;A
40123;516725;2014;2402;Pernoctaciones;2147.0989962;A
40123;516725;2014;2482;Pernoctaciones;1089.1643861;A
40123;516725;2014;2713;Pernoctaciones;11215.325924;A
40123;516725;2014;2797;Pernoctaciones;783.10066527;A
40123;516725;2014;2911;Pernoctaciones;24.107480544;A
40123;516725;2014;3023;Pernoctaciones;103372.54504;A
40123;516725;2014;3142;Pernoctaciones;24132.506372;A
40123;516726;2020;3143;Pernoctaciones;37853.003289978;A
40123;516726;2020;2352;Pernoctaciones;909.631811687;A
40123;516726;2020;2402;Pernoctaciones;170.491834402;A
40123;516726;2020;2482;Pernoctaciones;100.728616875;A
40123;516726;2020;2713;Pernoctaciones;746.904599236;A
40123;516726;2020;2797;Pernoctaciones;175.91358522;A
40123;516726;2020;2911;Pernoctaciones;;A
40123;516726;2020;3023;Pernoctaciones;31496.666672327;A
40123;516726;2020;3142;Pernoctaciones;4252.666170231;A
40123;516726;2019;3143;Pernoctaciones;193938.023436798;A
40123;516726;2019;2352;Pernoctaciones;4268.193672017;A
40123;516726;2019;2402;Pernoctaciones;2879.077859868;A
40123;516726;2019;2482;Pernoctaciones;517.345932647;A
40123;516726;2019;2713;Pernoctaciones;4882.914503476;A
40123;516726;2019;2797;Pernoctaciones;261.336122795;A
40123;516726;2019;2911;Pernoctaciones;;A
40123;516726;2019;3023;Pernoctaciones;158322.644173814;A
40123;516726;2019;3142;Pernoctaciones;22806.511172181;A
40123;516726;2018;3143;Pernoctaciones;174140.71064489;A
40123;516726;2018;2352;Pernoctaciones;1752.2430146;A
40123;516726;2018;2402;Pernoctaciones;1812.3197187;A
40123;516726;2018;2482;Pernoctaciones;852.82516851;A
40123;516726;2018;2713;Pernoctaciones;6632.4331004;A
40123;516726;2018;2797;Pernoctaciones;170.01286153;A
40123;516726;2018;2911;Pernoctaciones;165.59897415;A
40123;516726;2018;3023;Pernoctaciones;142873.5258;A
40123;516726;2018;3142;Pernoctaciones;19881.752007;A
40123;516726;2017;3143;Pernoctaciones;144324.907142212;A
40123;516726;2017;2352;Pernoctaciones;1707.2797842;A
40123;516726;2017;2402;Pernoctaciones;823.38743663;A
40123;516726;2017;2482;Pernoctaciones;862.53398382;A
40123;516726;2017;2713;Pernoctaciones;8140.5812364;A
40123;516726;2017;2797;Pernoctaciones;90.002893512;A
40123;516726;2017;2911;Pernoctaciones;211.16080065;A
40123;516726;2017;3023;Pernoctaciones;120253.07183;A
40123;516726;2017;3142;Pernoctaciones;12236.889177;A
40123;516726;2016;3143;Pernoctaciones;134694.23788506;A
40123;516726;2016;2352;Pernoctaciones;1117.8531223;A
40123;516726;2016;2402;Pernoctaciones;962.27816316;A
40123;516726;2016;2482;Pernoctaciones;592.49518493;A
40123;516726;2016;2713;Pernoctaciones;6534.5484678;A
40123;516726;2016;2797;Pernoctaciones;131.70508887;A
40123;516726;2016;2911;Pernoctaciones;;A
40123;516726;2016;3023;Pernoctaciones;114888.98249;A
40123;516726;2016;3142;Pernoctaciones;10466.375368;A
40123;516726;2015;3143;Pernoctaciones;144363.320060941;A
40123;516726;2015;2352;Pernoctaciones;792.77038429;A
40123;516726;2015;2402;Pernoctaciones;815.03551531;A
40123;516726;2015;2482;Pernoctaciones;603.14204414;A
40123;516726;2015;2713;Pernoctaciones;4097.5872126;A
40123;516726;2015;2797;Pernoctaciones;85.583773742;A
40123;516726;2015;2911;Pernoctaciones;-;A
40123;516726;2015;3023;Pernoctaciones;128045.80674;A
40123;516726;2015;3142;Pernoctaciones;9914.8308044;A
40123;516726;2014;3143;Pernoctaciones;125232.199113434;A
40123;516726;2014;2352;Pernoctaciones;217.42014501;A
40123;516726;2014;2402;Pernoctaciones;653.47964793;A
40123;516726;2014;2482;Pernoctaciones;402.64782913;A
40123;516726;2014;2713;Pernoctaciones;4912.0278218;A
40123;516726;2014;2797;Pernoctaciones;236.23532486;A
40123;516726;2014;2911;Pernoctaciones;-;A
40123;516726;2014;3023;Pernoctaciones;111943.97566;A
40123;516726;2014;3142;Pernoctaciones;6862.6252934;A
40123;516727;2020;3143;Pernoctaciones;56755.801098746;A
40123;516727;2020;2352;Pernoctaciones;1852.040648589;A
40123;516727;2020;2402;Pernoctaciones;816.23904628;A
40123;516727;2020;2482;Pernoctaciones;1477.159802829;A
40123;516727;2020;2713;Pernoctaciones;7385.386359558;A
40123;516727;2020;2797;Pernoctaciones;;A
40123;516727;2020;2911;Pernoctaciones;137.613865323;A
40123;516727;2020;3023;Pernoctaciones;19966.489419529;A
40123;516727;2020;3142;Pernoctaciones;25120.871956638;A
40123;516727;2019;3143;Pernoctaciones;308172.049848204;A
40123;516727;2019;2352;Pernoctaciones;1672.183516127;A
40123;516727;2019;2402;Pernoctaciones;5692.666222728;A
40123;516727;2019;2482;Pernoctaciones;5632.2534897;A
40123;516727;2019;2713;Pernoctaciones;41918.10994582;A
