D_ESTADO_DATO_0;D_TERRITORIO_0;D_RESITUR_0;D_TEMPORAL_0;INDICATOR;OBS_VALUE;FREQ
40123;2797;55553;2019;Pernoctaciones;54504.046637783;A
40123;2797;55553;2020;Pernoctaciones;32376.351292117;A
40123;2797;55554;2014;Pernoctaciones;4333.6686979;A
40123;2797;55554;2015;Pernoctaciones;4052.2931197;A
40123;2797;55554;2016;Pernoctaciones;7882.9319363;A
40123;2797;55554;2017;Pernoctaciones;5219.4965862;A
40123;2797;55554;2018;Pernoctaciones;4944.9257445;A
40123;2797;55554;2019;Pernoctaciones;7089.553076861;A
40123;2797;55554;2020;Pernoctaciones;1949.153556253;A
40123;2797;55555;2014;Pernoctaciones;40228.856709;A
40123;2797;55555;2015;Pernoctaciones;37855.990354;A
40123;2797;55555;2016;Pernoctaciones;39505.179404;A
40123;2797;55555;2017;Pernoctaciones;53679.100703;A
40123;2797;55555;2018;Pernoctaciones;52891.547061;A
40123;2797;55555;2019;Pernoctaciones;55276.261984161;A
40123;2797;55555;2020;Pernoctaciones;43304.921855747;A
40123;2797;55556;2014;Pernoctaciones;920.0683918;A
40123;2797;55556;2015;Pernoctaciones;1256.7928259;A
40123;2797;55556;2016;Pernoctaciones;890.34884305;A
40123;2797;55556;2017;Pernoctaciones;1293.9318797;A
40123;2797;55556;2018;Pernoctaciones;1233.0264463;A
40123;2797;55556;2019;Pernoctaciones;1127.587461699;A
40123;2797;55556;2020;Pernoctaciones;587.298857446;A
40123;2797;55557;2014;Pernoctaciones;1490.5807337;A
40123;2797;55557;2015;Pernoctaciones;1796.0219351;A
40123;2797;55557;2016;Pernoctaciones;1995.6857589;A
40123;2797;55557;2017;Pernoctaciones;1708.6334654;A
40123;2797;55557;2018;Pernoctaciones;1882.0216269;A
40123;2797;55557;2019;Pernoctaciones;1934.478460659;A
40123;2797;55557;2020;Pernoctaciones;1789.052358441;A
40123;2797;55558;2014;Pernoctaciones;3517.3220526;A
40123;2797;55558;2015;Pernoctaciones;3560.6642681;A
40123;2797;55558;2016;Pernoctaciones;8983.4765891;A
40123;2797;55558;2017;Pernoctaciones;11360.879426;A
40123;2797;55558;2018;Pernoctaciones;11378.774991;A
40123;2797;55558;2019;Pernoctaciones;11194.211944677;A
40123;2797;55558;2020;Pernoctaciones;7881.047579712;A
40123;2797;55559;2014;Pernoctaciones;387.2125;A
40123;2797;55559;2015;Pernoctaciones;975.79485847;A
40123;2797;55559;2016;Pernoctaciones;865.2090645;A
40123;2797;55559;2017;Pernoctaciones;938.66962335;A
40123;2797;55559;2018;Pernoctaciones;910.81140228;A
40123;2797;55559;2019;Pernoctaciones;946.647641041;A
40123;2797;55559;2020;Pernoctaciones;659.764190861;A
40123;2797;55544;2014;Pernoctaciones;1875.252027;A
40123;2797;55544;2015;Pernoctaciones;1478.4179074;A
40123;2797;55544;2016;Pernoctaciones;2760.4554051;A
40123;2797;55544;2017;Pernoctaciones;2691.6103009;A
40123;2797;55544;2018;Pernoctaciones;2636.8155116;A
40123;2797;55544;2019;Pernoctaciones;2192.874775281;A
40123;2797;55544;2020;Pernoctaciones;1723.224219798;A
40123;2797;55561;2014;Pernoctaciones;134.23559322;A
40123;2797;55561;2015;Pernoctaciones;398.97598791;A
40123;2797;55561;2016;Pernoctaciones;177.66800037;A
40123;2797;55561;2017;Pernoctaciones;346.44685468;A
40123;2797;55561;2018;Pernoctaciones;198.99578687;A
40123;2797;55561;2019;Pernoctaciones;232.763213999;A
40123;2797;55561;2020;Pernoctaciones;188.281529767;A
40123;2797;55562;2014;Pernoctaciones;329.25;A
40123;2797;55562;2015;Pernoctaciones;328.68860193;A
40123;2797;55562;2016;Pernoctaciones;227.74361117;A
40123;2797;55562;2017;Pernoctaciones;307.55463953;A
40123;2797;55562;2018;Pernoctaciones;190.61164053;A
40123;2797;55562;2019;Pernoctaciones;424.771008551;A
40123;2797;55562;2020;Pernoctaciones;209.118955513;A
40123;2911;55564;2014;Pernoctaciones;95211.524519056;A
40123;2911;55564;2015;Pernoctaciones;108268.953630047;A
40123;2911;55564;2016;Pernoctaciones;135792.451150419;A
40123;2911;55564;2017;Pernoctaciones;146467.594483554;A
40123;2911;55564;2018;Pernoctaciones;155873.32798726;A
40123;2911;55564;2019;Pernoctaciones;157010.297555599;A
40123;2911;55564;2020;Pernoctaciones;112219.341521174;A
40123;2911;55543;2014;Pernoctaciones;61655.945539;A
40123;2911;55543;2015;Pernoctaciones;67355.25062;A
40123;2911;55543;2016;Pernoctaciones;80186.720645;A
40123;2911;55543;2017;Pernoctaciones;90624.804889;A
40123;2911;55543;2018;Pernoctaciones;101020.92795;A
40123;2911;55543;2019;Pernoctaciones;99335.552662232;A
40123;2911;55543;2020;Pernoctaciones;67398.528649901;A
40123;2911;55563;2014;Pernoctaciones;33555.578980056;A
40123;2911;55563;2015;Pernoctaciones;40913.703010047;A
40123;2911;55563;2016;Pernoctaciones;55605.730505419;A
40123;2911;55563;2017;Pernoctaciones;55842.789594554;A
40123;2911;55563;2018;Pernoctaciones;54852.40003726;A
40123;2911;55563;2019;Pernoctaciones;57674.744893367;A
40123;2911;55563;2020;Pernoctaciones;44820.812871273;A
40123;2911;55545;2014;Pernoctaciones;130.97423323;A
40123;2911;55545;2015;Pernoctaciones;80.850282353;A
40123;2911;55545;2016;Pernoctaciones;239.51040064;A
40123;2911;55545;2017;Pernoctaciones;486.95126514;A
40123;2911;55545;2018;Pernoctaciones;277.47714632;A
40123;2911;55545;2019;Pernoctaciones;260.013639459;A
40123;2911;55545;2020;Pernoctaciones;92.033936106;A
40123;2911;55546;2014;Pernoctaciones;129.01283194;A
40123;2911;55546;2015;Pernoctaciones;357.33950857;A
40123;2911;55546;2016;Pernoctaciones;684.63110396;A
40123;2911;55546;2017;Pernoctaciones;613.08907578;A
40123;2911;55546;2018;Pernoctaciones;381.88317493;A
40123;2911;55546;2019;Pernoctaciones;350.160423913;A
40123;2911;55546;2020;Pernoctaciones;226.488918336;A
40123;2911;55547;2014;Pernoctaciones;168.40972985;A
40123;2911;55547;2015;Pernoctaciones;179.37836161;A
40123;2911;55547;2016;Pernoctaciones;226.91264144;A
40123;2911;55547;2017;Pernoctaciones;222.88591897;A
40123;2911;55547;2018;Pernoctaciones;281.6289174;A
40123;2911;55547;2019;Pernoctaciones;383.083084401;A
40123;2911;55547;2020;Pernoctaciones;18.047720042;A
40123;2911;55548;2014;Pernoctaciones;99.38173191;A
40123;2911;55548;2015;Pernoctaciones;313.23081427;A
40123;2911;55548;2016;Pernoctaciones;231.20788905;A
40123;2911;55548;2017;Pernoctaciones;87.01961947;A
40123;2911;55548;2018;Pernoctaciones;329.75839697;A
40123;2911;55548;2019;Pernoctaciones;138.326765659;A
40123;2911;55548;2020;Pernoctaciones;98.445087402;A
40123;2911;55549;2014;Pernoctaciones;528.58826756;A
40123;2911;55549;2015;Pernoctaciones;1155.2000611;A
40123;2911;55549;2016;Pernoctaciones;1039.143342;A
40123;2911;55549;2017;Pernoctaciones;807.47030279;A
40123;2911;55549;2018;Pernoctaciones;1147.3152988;A
40123;2911;55549;2019;Pernoctaciones;1413.744519354;A
40123;2911;55549;2020;Pernoctaciones;588.371188465;A
40123;2911;55550;2014;Pernoctaciones;2080.9078923;A
40123;2911;55550;2015;Pernoctaciones;2694.3547913;A
40123;2911;55550;2016;Pernoctaciones;4798.3423106;A
40123;2911;55550;2017;Pernoctaciones;4719.7545814;A
40123;2911;55550;2018;Pernoctaciones;4507.0520167;A
40123;2911;55550;2019;Pernoctaciones;4831.952229208;A
40123;2911;55550;2020;Pernoctaciones;3811.868572403;A
40123;2911;55551;2014;Pernoctaciones;3270.5928743;A
40123;2911;55551;2015;Pernoctaciones;4029.221318;A
40123;2911;55551;2016;Pernoctaciones;6913.3205493;A
40123;2911;55551;2017;Pernoctaciones;5781.771202;A
40123;2911;55551;2018;Pernoctaciones;4783.6296543;A
40123;2911;55551;2019;Pernoctaciones;4933.338309541;A
40123;2911;55551;2020;Pernoctaciones;3297.277552185;A
40123;2911;55552;2014;Pernoctaciones;9027.8377632;A
40123;2911;55552;2015;Pernoctaciones;11569.069803;A
40123;2911;55552;2016;Pernoctaciones;12600.445909;A
40123;2911;55552;2017;Pernoctaciones;12199.104354;A
40123;2911;55552;2018;Pernoctaciones;14177.836229;A
40123;2911;55552;2019;Pernoctaciones;15353.392195785;A
40123;2911;55552;2020;Pernoctaciones;11288.814397221;A
40123;2911;55553;2014;Pernoctaciones;716.36616807;A
40123;2911;55553;2015;Pernoctaciones;737.970341;A
40123;2911;55553;2016;Pernoctaciones;1218.4389752;A
40123;2911;55553;2017;Pernoctaciones;884.72341508;A
40123;2911;55553;2018;Pernoctaciones;517.16082744;A
40123;2911;55553;2019;Pernoctaciones;874.35169156;A
40123;2911;55553;2020;Pernoctaciones;713.564392224;A
40123;2911;55554;2014;Pernoctaciones;189.26659738;A
40123;2911;55554;2015;Pernoctaciones;201.64093686;A
40123;2911;55554;2016;Pernoctaciones;533.59803497;A
40123;2911;55554;2017;Pernoctaciones;302.98405449;A
40123;2911;55554;2018;Pernoctaciones;257.64422987;A
40123;2911;55554;2019;Pernoctaciones;158.415173154;A
40123;2911;55554;2020;Pernoctaciones;168.697175943;A
40123;2911;55555;2014;Pernoctaciones;9088.6747999;A
40123;2911;55555;2015;Pernoctaciones;10239.241245;A
40123;2911;55555;2016;Pernoctaciones;13584.563039;A
40123;2911;55555;2017;Pernoctaciones;15861.276304;A
40123;2911;55555;2018;Pernoctaciones;14573.275081;A
40123;2911;55555;2019;Pernoctaciones;14270.18469591;A
40123;2911;55555;2020;Pernoctaciones;12587.91238222;A
40123;2911;55556;2014;Pernoctaciones;7226.3412319;A
40123;2911;55556;2015;Pernoctaciones;7727.8933832;A
40123;2911;55556;2016;Pernoctaciones;10417.971253;A
40123;2911;55556;2017;Pernoctaciones;10928.106874;A
40123;2911;55556;2018;Pernoctaciones;11766.99992;A
40123;2911;55556;2019;Pernoctaciones;12474.512403566;A
40123;2911;55556;2020;Pernoctaciones;10702.65978212;A
40123;2911;55557;2014;Pernoctaciones;191.07622689;A
40123;2911;55557;2015;Pernoctaciones;222.83140424;A
40123;2911;55557;2016;Pernoctaciones;745.66209721;A
40123;2911;55557;2017;Pernoctaciones;227.2070759;A
40123;2911;55557;2018;Pernoctaciones;312.7994422;A
40123;2911;55557;2019;Pernoctaciones;80.563220624;A
40123;2911;55557;2020;Pernoctaciones;292.284210911;A
40123;2911;55558;2014;Pernoctaciones;424.43290277;A
40123;2911;55558;2015;Pernoctaciones;739.84999953;A
40123;2911;55558;2016;Pernoctaciones;1518.0848302;A
40123;2911;55558;2017;Pernoctaciones;1650.0612456;A
40123;2911;55558;2018;Pernoctaciones;1010.4442769;A
40123;2911;55558;2019;Pernoctaciones;1378.674164168;A
40123;2911;55558;2020;Pernoctaciones;621.701163537;A
40123;2911;55559;2014;Pernoctaciones;39.722256941;A
40123;2911;55559;2015;Pernoctaciones;17.563906204;A
40123;2911;55559;2016;Pernoctaciones;69.559634279;A
40123;2911;55559;2017;Pernoctaciones;166.11513817;A
40123;2911;55559;2018;Pernoctaciones;105.17348728;A
40123;2911;55559;2019;Pernoctaciones;330.415266348;A
40123;2911;55559;2020;Pernoctaciones;15.407381371;A
40123;2911;55544;2014;Pernoctaciones;197.39618056;A
40123;2911;55544;2015;Pernoctaciones;346.45123533;A
40123;2911;55544;2016;Pernoctaciones;370.83465424;A
40123;2911;55544;2017;Pernoctaciones;738.57297272;A
40123;2911;55544;2018;Pernoctaciones;296.7272438;A
40123;2911;55544;2019;Pernoctaciones;191.248968572;A
40123;2911;55544;2020;Pernoctaciones;297.239010787;A
40123;2911;55561;2014;Pernoctaciones;38.448210895;A
40123;2911;55561;2015;Pernoctaciones;159.43819005;A
40123;2911;55561;2016;Pernoctaciones;121.19635417;A
40123;2911;55561;2017;Pernoctaciones;36.699909744;A
40123;2911;55561;2019;Pernoctaciones;25.266609146;A
40123;2911;55562;2014;Pernoctaciones;8.14908046;A
40123;2911;55562;2015;Pernoctaciones;142.17742843;A
40123;2911;55562;2016;Pernoctaciones;292.30748716;A
40123;2911;55562;2017;Pernoctaciones;128.9962853;A
40123;2911;55562;2018;Pernoctaciones;125.59469435;A
40123;2911;55562;2019;Pernoctaciones;227.101532999;A
40123;3023;55564;2014;Pernoctaciones;902425.0425573;A
40123;3023;55564;2015;Pernoctaciones;1042235.5085066;A
40123;3023;55564;2016;Pernoctaciones;1070429.6051819;A
40123;3023;55564;2017;Pernoctaciones;1292108.2333346;A
40123;3023;55564;2018;Pernoctaciones;1127943.5125875;A
40123;3023;55564;2019;Pernoctaciones;1376847.663336807;A
40123;3023;55564;2020;Pernoctaciones;836432.980019548;A
40123;3023;55543;2014;Pernoctaciones;431387.47048;A
40123;3023;55543;2015;Pernoctaciones;517671.21489;A
40123;3023;55543;2016;Pernoctaciones;522139.8;A
40123;3023;55543;2017;Pernoctaciones;609249.09283;A
40123;3023;55543;2018;Pernoctaciones;505221.41421;A
40123;3023;55543;2019;Pernoctaciones;611617.967056283;A
40123;3023;55543;2020;Pernoctaciones;419943.107256058;A
40123;3023;55563;2014;Pernoctaciones;471037.5720773;A
40123;3023;55563;2015;Pernoctaciones;524564.2936166;A
40123;3023;55563;2016;Pernoctaciones;548289.8051819;A
40123;3023;55563;2017;Pernoctaciones;682859.1405046;A
40123;3023;55563;2018;Pernoctaciones;622722.0983775;A
40123;3023;55563;2019;Pernoctaciones;765229.696280524;A
40123;3023;55563;2020;Pernoctaciones;416489.87276349;A
40123;3023;55545;2014;Pernoctaciones;11034.722847;A
40123;3023;55545;2015;Pernoctaciones;14085.42741;A
40123;3023;55545;2016;Pernoctaciones;11481.417807;A
40123;3023;55545;2017;Pernoctaciones;15644.938959;A
40123;3023;55545;2018;Pernoctaciones;11872.330854;A
40123;3023;55545;2019;Pernoctaciones;17049.26130994;A
40123;3023;55545;2020;Pernoctaciones;7765.336015466;A
40123;3023;55546;2014;Pernoctaciones;2917.022894;A
40123;3023;55546;2015;Pernoctaciones;5959.9469429;A
40123;3023;55546;2016;Pernoctaciones;5882.9722201;A
40123;3023;55546;2017;Pernoctaciones;7634.8406532;A
40123;3023;55546;2018;Pernoctaciones;5604.655076;A
40123;3023;55546;2019;Pernoctaciones;9159.271425225;A
40123;3023;55546;2020;Pernoctaciones;1402.410205455;A
40123;3023;55547;2014;Pernoctaciones;4428.6148966;A
40123;3023;55547;2015;Pernoctaciones;5200.6947361;A
40123;3023;55547;2016;Pernoctaciones;5998.9906586;A
40123;3023;55547;2017;Pernoctaciones;11954.678641;A
40123;3023;55547;2018;Pernoctaciones;11226.489314;A
40123;3023;55547;2019;Pernoctaciones;13197.387213086;A
40123;3023;55547;2020;Pernoctaciones;5238.249649209;A
40123;3023;55548;2014;Pernoctaciones;7713.4324626;A
40123;3023;55548;2015;Pernoctaciones;6021.063135;A
40123;3023;55548;2016;Pernoctaciones;7361.986763;A
40123;3023;55548;2017;Pernoctaciones;8874.7537015;A
40123;3023;55548;2018;Pernoctaciones;11068.67911;A
40123;3023;55548;2019;Pernoctaciones;14763.875852802;A
40123;3023;55548;2020;Pernoctaciones;5107.600802608;A
40123;3023;55549;2014;Pernoctaciones;26559.603353;A
40123;3023;55549;2015;Pernoctaciones;31443.120222;A
40123;3023;55549;2016;Pernoctaciones;26454.129236;A
40123;3023;55549;2017;Pernoctaciones;34481.130361;A
40123;3023;55549;2018;Pernoctaciones;34690.274334;A
40123;3023;55549;2019;Pernoctaciones;41175.265731172;A
40123;3023;55549;2020;Pernoctaciones;18697.075093349;A
40123;3023;55550;2014;Pernoctaciones;26395.751121;A
40123;3023;55550;2015;Pernoctaciones;24067.749838;A
40123;3023;55550;2016;Pernoctaciones;32411.854556;A
40123;3023;55550;2017;Pernoctaciones;41464.471593;A
40123;3023;55550;2018;Pernoctaciones;40345.428976;A
40123;3023;55550;2019;Pernoctaciones;44469.313366932;A
40123;3023;55550;2020;Pernoctaciones;23849.180133166;A
40123;3023;55551;2014;Pernoctaciones;40667.88727;A
40123;3023;55551;2015;Pernoctaciones;36080.69894;A
40123;3023;55551;2016;Pernoctaciones;41583.196929;A
40123;3023;55551;2017;Pernoctaciones;57895.011805;A
40123;3023;55551;2018;Pernoctaciones;53594.969969;A
40123;3023;55551;2019;Pernoctaciones;68250.608078955;A
40123;3023;55551;2020;Pernoctaciones;24880.684853887;A
40123;3023;55552;2014;Pernoctaciones;21396.238483;A
40123;3023;55552;2015;Pernoctaciones;19514.484673;A
40123;3023;55552;2016;Pernoctaciones;19704.12822;A
40123;3023;55552;2017;Pernoctaciones;31719.852912;A
40123;3023;55552;2018;Pernoctaciones;33786.192414;A
40123;3023;55552;2019;Pernoctaciones;35144.738599299;A
40123;3023;55552;2020;Pernoctaciones;22106.222580059;A
40123;3023;55553;2014;Pernoctaciones;22201.806897;A
40123;3023;55553;2015;Pernoctaciones;28100.762276;A
40123;3023;55553;2016;Pernoctaciones;34712.366481;A
40123;3023;55553;2017;Pernoctaciones;38882.143126;A
40123;3023;55553;2018;Pernoctaciones;38293.813562;A
40123;3023;55553;2019;Pernoctaciones;39289.669557641;A
40123;3023;55553;2020;Pernoctaciones;16236.836942566;A
40123;3023;55554;2014;Pernoctaciones;12713.114409;A
40123;3023;55554;2015;Pernoctaciones;15534.303002;A
40123;3023;55554;2016;Pernoctaciones;15269.51299;A
40123;3023;55554;2017;Pernoctaciones;23676.82267;A
40123;3023;55554;2018;Pernoctaciones;20844.70305;A
40123;3023;55554;2019;Pernoctaciones;27656.010337135;A
40123;3023;55554;2020;Pernoctaciones;20557.910234547;A
40123;3023;55555;2014;Pernoctaciones;230239.98614;A
40123;3023;55555;2015;Pernoctaciones;238864.91886;A
40123;3023;55555;2016;Pernoctaciones;260012.69707;A
40123;3023;55555;2017;Pernoctaciones;323862.00732;A
40123;3023;55555;2018;Pernoctaciones;271067.05663;A
40123;3023;55555;2019;Pernoctaciones;342284.768120076;A
40123;3023;55555;2020;Pernoctaciones;203021.156370549;A
40123;3023;55556;2014;Pernoctaciones;6372.0697971;A
40123;3023;55556;2015;Pernoctaciones;9491.1623678;A
40123;3023;55556;2016;Pernoctaciones;11761.508017;A
40123;3023;55556;2017;Pernoctaciones;19255.611669;A
40123;3023;55556;2018;Pernoctaciones;19285.028388;A
40123;3023;55556;2019;Pernoctaciones;28960.833428057;A
40123;3023;55556;2020;Pernoctaciones;12560.544729636;A
40123;3023;55557;2014;Pernoctaciones;5926.0826944;A
40123;3023;55557;2015;Pernoctaciones;7115.1535058;A
40123;3023;55557;2016;Pernoctaciones;5936.0307818;A
40123;3023;55557;2017;Pernoctaciones;6110.4728048;A
40123;3023;55557;2018;Pernoctaciones;7141.816023;A
40123;3023;55557;2019;Pernoctaciones;6788.514580853;A
40123;3023;55557;2020;Pernoctaciones;3564.216424021;A
40123;3023;55558;2014;Pernoctaciones;27178.532414;A
40123;3023;55558;2015;Pernoctaciones;56622.810813;A
40123;3023;55558;2016;Pernoctaciones;44538.938887;A
40123;3023;55558;2017;Pernoctaciones;31847.341848;A
40123;3023;55558;2018;Pernoctaciones;33239.049037;A
40123;3023;55558;2019;Pernoctaciones;41274.544666555;A
40123;3023;55558;2020;Pernoctaciones;27808.836256007;A
40123;3023;55559;2014;Pernoctaciones;5542.9336382;A
40123;3023;55559;2015;Pernoctaciones;5248.3284898;A
40123;3023;55559;2016;Pernoctaciones;4333.6572113;A
40123;3023;55559;2017;Pernoctaciones;3570.795083;A
40123;3023;55559;2018;Pernoctaciones;2997.9801829;A
40123;3023;55559;2019;Pernoctaciones;3452.026365617;A
40123;3023;55559;2020;Pernoctaciones;3031.567992593;A
40123;3023;55544;2014;Pernoctaciones;9730.0679526;A
40123;3023;55544;2015;Pernoctaciones;11005.819413;A
40123;3023;55544;2016;Pernoctaciones;6843.5573746;A
40123;3023;55544;2017;Pernoctaciones;12932.056287;A
40123;3023;55544;2018;Pernoctaciones;12616.61717;A
40123;3023;55544;2019;Pernoctaciones;16456.344662752;A
40123;3023;55544;2020;Pernoctaciones;12707.888214667;A
40123;3023;55561;2014;Pernoctaciones;6334.0304324;A
40123;3023;55561;2015;Pernoctaciones;6848.1422519;A
40123;3023;55561;2016;Pernoctaciones;9138.7232852;A
40123;3023;55561;2017;Pernoctaciones;8172.4914218;A
40123;3023;55561;2018;Pernoctaciones;8810.5671022;A
40123;3023;55561;2019;Pernoctaciones;10273.3917329;A
40123;3023;55561;2020;Pernoctaciones;4557.559462129;A
40123;3023;55562;2014;Pernoctaciones;3685.6743754;A
40123;3023;55562;2015;Pernoctaciones;3359.7067403;A
40123;3023;55562;2016;Pernoctaciones;4864.1366943;A
40123;3023;55562;2017;Pernoctaciones;4879.7196493;A
40123;3023;55562;2018;Pernoctaciones;6236.4471854;A
40123;3023;55562;2019;Pernoctaciones;5583.871251527;A
40123;3023;55562;2020;Pernoctaciones;3396.596803576;A
40123;3142;55564;2014;Pernoctaciones;293314.0491363;A
40123;3142;55564;2015;Pernoctaciones;292910.54076599;A
40123;3142;55564;2016;Pernoctaciones;360300.1253441;A
40123;3142;55564;2017;Pernoctaciones;412330.5766962;A
40123;3142;55564;2018;Pernoctaciones;450630.23492139;A
40123;3142;55564;2019;Pernoctaciones;434351.680242602;A
40123;3142;55564;2020;Pernoctaciones;206484.972080593;A
40123;3142;55543;2014;Pernoctaciones;152221.82611;A
40123;3142;55543;2015;Pernoctaciones;139279.60268;A
40123;3142;55543;2016;Pernoctaciones;160722.23344;A
40123;3142;55543;2017;Pernoctaciones;188069.23955;A
40123;3142;55543;2018;Pernoctaciones;199636.05823;A
40123;3142;55543;2019;Pernoctaciones;182127.460471952;A
40123;3142;55543;2020;Pernoctaciones;116828.393575723;A
40123;3142;55563;2014;Pernoctaciones;141092.2230263;A
40123;3142;55563;2015;Pernoctaciones;153630.93808599;A
40123;3142;55563;2016;Pernoctaciones;199577.8919041;A
40123;3142;55563;2017;Pernoctaciones;224261.3371462;A
40123;3142;55563;2018;Pernoctaciones;250994.17669139;A
40123;3142;55563;2019;Pernoctaciones;252224.21977065;A
40123;3142;55563;2020;Pernoctaciones;89656.57850487;A
40123;3142;55545;2014;Pernoctaciones;3048.3505194;A
40123;3142;55545;2015;Pernoctaciones;3317.0660759;A
40123;3142;55545;2016;Pernoctaciones;4837.167146;A
40123;3142;55545;2017;Pernoctaciones;5224.8693773;A
40123;3142;55545;2018;Pernoctaciones;6688.8698707;A
40123;3142;55545;2019;Pernoctaciones;6671.711192297;A
40123;3142;55545;2020;Pernoctaciones;2181.262771561;A
40123;3142;55546;2014;Pernoctaciones;4242.8793668;A
40123;3142;55546;2015;Pernoctaciones;3774.7570594;A
40123;3142;55546;2016;Pernoctaciones;6808.8630022;A
40123;3142;55546;2017;Pernoctaciones;5018.6497574;A
40123;3142;55546;2018;Pernoctaciones;5913.6861536;A
40123;3142;55546;2019;Pernoctaciones;5370.742437777;A
40123;3142;55546;2020;Pernoctaciones;1539.925227136;A
40123;3142;55547;2014;Pernoctaciones;8848.9651787;A
40123;3142;55547;2015;Pernoctaciones;8842.6865756;A
40123;3142;55547;2016;Pernoctaciones;10466.143841;A
40123;3142;55547;2017;Pernoctaciones;13469.281803;A
40123;3142;55547;2018;Pernoctaciones;14021.428542;A
40123;3142;55547;2019;Pernoctaciones;18320.334108472;A
40123;3142;55547;2020;Pernoctaciones;4582.963319904;A
40123;3142;55548;2014;Pernoctaciones;2290.5805051;A
40123;3142;55548;2015;Pernoctaciones;2459.6316809;A
40123;3142;55548;2016;Pernoctaciones;2749.5053083;A
40123;3142;55548;2017;Pernoctaciones;3199.1282312;A
40123;3142;55548;2018;Pernoctaciones;3845.7711285;A
40123;3142;55548;2019;Pernoctaciones;5210.192631494;A
40123;3142;55548;2020;Pernoctaciones;2121.675398103;A
40123;3142;55549;2014;Pernoctaciones;9128.7552135;A
40123;3142;55549;2015;Pernoctaciones;8180.7849672;A
40123;3142;55549;2016;Pernoctaciones;14042.117862;A
40123;3142;55549;2017;Pernoctaciones;15912.174759;A
40123;3142;55549;2018;Pernoctaciones;15364.093727;A
40123;3142;55549;2019;Pernoctaciones;13904.993621779;A
40123;3142;55549;2020;Pernoctaciones;4674.130786326;A
40123;3142;55550;2014;Pernoctaciones;7957.6759261;A
40123;3142;55550;2015;Pernoctaciones;8972.828149;A
40123;3142;55550;2016;Pernoctaciones;10376.171072;A
40123;3142;55550;2017;Pernoctaciones;12004.55305;A
40123;3142;55550;2018;Pernoctaciones;15438.707021;A
40123;3142;55550;2019;Pernoctaciones;11131.286039167;A
40123;3142;55550;2020;Pernoctaciones;3851.869153657;A
40123;3142;55551;2014;Pernoctaciones;20074.320032;A
40123;3142;55551;2015;Pernoctaciones;20626.351458;A
40123;3142;55551;2016;Pernoctaciones;26391.938797;A
40123;3142;55551;2017;Pernoctaciones;26822.812306;A
40123;3142;55551;2018;Pernoctaciones;33197.531414;A
40123;3142;55551;2019;Pernoctaciones;34268.855870313;A
40123;3142;55551;2020;Pernoctaciones;11247.807649661;A
40123;3142;55552;2014;Pernoctaciones;14714.849866;A
40123;3142;55552;2015;Pernoctaciones;17464.472273;A
40123;3142;55552;2016;Pernoctaciones;23037.25325;A
40123;3142;55552;2017;Pernoctaciones;23285.245467;A
40123;3142;55552;2018;Pernoctaciones;25686.802248;A
40123;3142;55552;2019;Pernoctaciones;27285.342532759;A
40123;3142;55552;2020;Pernoctaciones;6769.957388564;A
40123;3142;55553;2014;Pernoctaciones;8439.3241575;A
40123;3142;55553;2015;Pernoctaciones;8990.6465354;A
40123;3142;55553;2016;Pernoctaciones;11090.657408;A
40123;3142;55553;2017;Pernoctaciones;13622.75225;A
40123;3142;55553;2018;Pernoctaciones;15078.353497;A
40123;3142;55553;2019;Pernoctaciones;17123.966097608;A
40123;3142;55553;2020;Pernoctaciones;7109.716749367;A
40123;3142;55554;2014;Pernoctaciones;6082.7387586;A
40123;3142;55554;2015;Pernoctaciones;6537.5807482;A
40123;3142;55554;2016;Pernoctaciones;10731.194492;A
40123;3142;55554;2017;Pernoctaciones;12957.412588;A
40123;3142;55554;2018;Pernoctaciones;11607.449421;A
40123;3142;55554;2019;Pernoctaciones;13482.671972659;A
40123;3142;55554;2020;Pernoctaciones;3810.927857136;A
40123;3142;55555;2014;Pernoctaciones;33327.213049;A
40123;3142;55555;2015;Pernoctaciones;42995.954611;A
40123;3142;55555;2016;Pernoctaciones;47576.854904;A
40123;3142;55555;2017;Pernoctaciones;59184.722188;A
40123;3142;55555;2018;Pernoctaciones;65905.680811;A
40123;3142;55555;2019;Pernoctaciones;63561.337838502;A
40123;3142;55555;2020;Pernoctaciones;29477.615898567;A
40123;3142;55556;2014;Pernoctaciones;3899.8611042;A
40123;3142;55556;2015;Pernoctaciones;5522.1953963;A
40123;3142;55556;2016;Pernoctaciones;6364.3892819;A
40123;3142;55556;2017;Pernoctaciones;6963.6607987;A
40123;3142;55556;2018;Pernoctaciones;6345.156683;A
40123;3142;55556;2019;Pernoctaciones;7127.274638095;A
40123;3142;55556;2020;Pernoctaciones;2883.696864863;A
40123;3142;55557;2014;Pernoctaciones;3760.9632916;A
40123;3142;55557;2015;Pernoctaciones;1887.3409346;A
40123;3142;55557;2016;Pernoctaciones;4156.5749512;A
40123;3142;55557;2017;Pernoctaciones;3521.9800981;A
40123;3142;55557;2018;Pernoctaciones;4197.8998766;A
40123;3142;55557;2019;Pernoctaciones;3138.599444437;A
40123;3142;55557;2020;Pernoctaciones;1333.052847722;A
40123;3142;55558;2014;Pernoctaciones;9015.2516761;A
40123;3142;55558;2015;Pernoctaciones;8398.3645469;A
40123;3142;55558;2016;Pernoctaciones;12275.40264;A
40123;3142;55558;2017;Pernoctaciones;12270.860383;A
