D_ESTADO_DATO_0;D_TERRITORIO_0;D_TEMPORAL_0;INDICATOR;OBS_VALUE;FREQ
40123;3142;2017;Grado de ocupación por plaza;46.265681575322645;A
40123;3142;2016;Grado de ocupación por plaza;47.74367194564862;A
40123;3142;2015;Grado de ocupación por plaza;42.331045504639434;A
40123;3142;2014;Grado de ocupación por plaza;39.65135607111327;A
40124;3143;2021;Grado de ocupación por plaza;24.825479639766243;A
40124;2352;2021;Grado de ocupación por plaza;27.302229756050167;A
40124;2402;2021;Grado de ocupación por plaza;21.425274939535264;A
40124;2482;2021;Grado de ocupación por plaza;21.41328086296155;A
40124;2713;2021;Grado de ocupación por plaza;23.569085964221607;A
40124;2797;2021;Grado de ocupación por plaza;36.02190122600188;A
40124;2911;2021;Grado de ocupación por plaza;19.916203237759387;A
40124;3023;2021;Grado de ocupación por plaza;23.97217811773125;A
40124;3142;2021;Grado de ocupación por plaza;29.714464590064953;A
40123;3143;2020;Grado de ocupación por plaza de fin de semana;23.445183720189156;A
40123;3143;2019;Grado de ocupación por plaza de fin de semana;41.562377554486936;A
40123;3143;2018;Grado de ocupación por plaza de fin de semana;41.93372739824369;A
40123;3143;2017;Grado de ocupación por plaza de fin de semana;43.572867089138036;A
40123;3143;2016;Grado de ocupación por plaza de fin de semana;43.165010698421646;A
40123;3143;2015;Grado de ocupación por plaza de fin de semana;40.31138606081486;A
40123;3143;2014;Grado de ocupación por plaza de fin de semana;37.81775215199376;A
40123;2352;2020;Grado de ocupación por plaza de fin de semana;22.096481273567694;A
40123;2352;2019;Grado de ocupación por plaza de fin de semana;34.129908543442305;A
40123;2352;2018;Grado de ocupación por plaza de fin de semana;31.00658068877207;A
40123;2352;2017;Grado de ocupación por plaza de fin de semana;35.755555393519785;A
40123;2352;2016;Grado de ocupación por plaza de fin de semana;31.46070069289222;A
40123;2352;2015;Grado de ocupación por plaza de fin de semana;32.86381131481154;A
40123;2352;2014;Grado de ocupación por plaza de fin de semana;27.903127749108243;A
40123;2402;2020;Grado de ocupación por plaza de fin de semana;27.602827092185805;A
40123;2402;2019;Grado de ocupación por plaza de fin de semana;38.5910392905911;A
40123;2402;2018;Grado de ocupación por plaza de fin de semana;37.36965074439749;A
40123;2402;2017;Grado de ocupación por plaza de fin de semana;39.74855265854827;A
40123;2402;2016;Grado de ocupación por plaza de fin de semana;38.837638164373246;A
40123;2402;2015;Grado de ocupación por plaza de fin de semana;32.052075585667;A
40123;2402;2014;Grado de ocupación por plaza de fin de semana;30.9358837192719;A
40123;2482;2020;Grado de ocupación por plaza de fin de semana;22.968847102811402;A
40123;2482;2019;Grado de ocupación por plaza de fin de semana;33.70374107584396;A
40123;2482;2018;Grado de ocupación por plaza de fin de semana;33.38177832944531;A
40123;2482;2017;Grado de ocupación por plaza de fin de semana;34.37821470643802;A
40123;2482;2016;Grado de ocupación por plaza de fin de semana;35.66258439618694;A
40123;2482;2015;Grado de ocupación por plaza de fin de semana;33.84251407942006;A
40123;2482;2014;Grado de ocupación por plaza de fin de semana;23.499310935292566;A
40123;2713;2020;Grado de ocupación por plaza de fin de semana;27.553618610179022;A
40123;2713;2019;Grado de ocupación por plaza de fin de semana;40.31648067585472;A
40123;2713;2018;Grado de ocupación por plaza de fin de semana;42.77333330217658;A
40123;2713;2017;Grado de ocupación por plaza de fin de semana;42.64892930605757;A
40123;2713;2016;Grado de ocupación por plaza de fin de semana;45.258874648989085;A
40123;2713;2015;Grado de ocupación por plaza de fin de semana;40.7414673730742;A
40123;2713;2014;Grado de ocupación por plaza de fin de semana;37.107255273297326;A
40123;2797;2020;Grado de ocupación por plaza de fin de semana;38.79325028008139;A
40123;2797;2019;Grado de ocupación por plaza de fin de semana;45.62307326752499;A
40123;2797;2018;Grado de ocupación por plaza de fin de semana;42.10356978613344;A
40123;2797;2017;Grado de ocupación por plaza de fin de semana;44.15020483081258;A
40123;2797;2016;Grado de ocupación por plaza de fin de semana;38.23504076825285;A
40123;2797;2015;Grado de ocupación por plaza de fin de semana;36.628002066592146;A
40123;2797;2014;Grado de ocupación por plaza de fin de semana;38.37462103431666;A
40123;2911;2020;Grado de ocupación por plaza de fin de semana;29.18910975374667;A
40123;2911;2019;Grado de ocupación por plaza de fin de semana;31.43620853997555;A
40123;2911;2018;Grado de ocupación por plaza de fin de semana;30.620657460702287;A
40123;2911;2017;Grado de ocupación por plaza de fin de semana;29.694118576271315;A
40123;2911;2016;Grado de ocupación por plaza de fin de semana;30.41233843342842;A
40123;2911;2015;Grado de ocupación por plaza de fin de semana;22.786139696573944;A
40123;2911;2014;Grado de ocupación por plaza de fin de semana;20.41238763634671;A
40123;3023;2020;Grado de ocupación por plaza de fin de semana;20.59788141948911;A
40123;3023;2019;Grado de ocupación por plaza de fin de semana;42.38883584155555;A
40123;3023;2018;Grado de ocupación por plaza de fin de semana;43.39051113662653;A
40123;3023;2017;Grado de ocupación por plaza de fin de semana;45.213711442240054;A
40123;3023;2016;Grado de ocupación por plaza de fin de semana;45.49394635714414;A
40123;3023;2015;Grado de ocupación por plaza de fin de semana;42.82658288670142;A
40123;3023;2014;Grado de ocupación por plaza de fin de semana;41.12599266457524;A
40123;3142;2020;Grado de ocupación por plaza de fin de semana;27.53900239266911;A
40123;3142;2019;Grado de ocupación por plaza de fin de semana;53.795444363117916;A
40123;3142;2018;Grado de ocupación por plaza de fin de semana;57.16109197694925;A
40123;3142;2017;Grado de ocupación por plaza de fin de semana;53.72014971069742;A
40123;3142;2016;Grado de ocupación por plaza de fin de semana;55.768856965916044;A
40123;3142;2015;Grado de ocupación por plaza de fin de semana;50.50330744743984;A
40123;3142;2014;Grado de ocupación por plaza de fin de semana;48.07916914170377;A
40124;3143;2021;Grado de ocupación por plaza de fin de semana;29.02312326104333;A
40124;2352;2021;Grado de ocupación por plaza de fin de semana;30.915726283853648;A
40124;2402;2021;Grado de ocupación por plaza de fin de semana;25.473132260958433;A
40124;2482;2021;Grado de ocupación por plaza de fin de semana;29.361191462390032;A
40124;2713;2021;Grado de ocupación por plaza de fin de semana;32.16297141910818;A
40124;2797;2021;Grado de ocupación por plaza de fin de semana;43.37289177745097;A
40124;2911;2021;Grado de ocupación por plaza de fin de semana;31.627876326577578;A
40124;3023;2021;Grado de ocupación por plaza de fin de semana;26.603494272212032;A
40124;3142;2021;Grado de ocupación por plaza de fin de semana;36.08690480640605;A
40123;3143;2020;Grado de ocupación por apartamentos;31.143930331486082;A
40123;3143;2019;Grado de ocupación por apartamentos;53.40759347151013;A
40123;3143;2018;Grado de ocupación por apartamentos;54.33277859896634;A
40123;3143;2017;Grado de ocupación por apartamentos;57.45074717978081;A
40123;3143;2016;Grado de ocupación por apartamentos;57.6471476186546;A
40123;3143;2015;Grado de ocupación por apartamentos;53.331071220466285;A
40123;3143;2014;Grado de ocupación por apartamentos;49.70843978029533;A
40123;2352;2020;Grado de ocupación por apartamentos;30.127216503397545;A
40123;2352;2019;Grado de ocupación por apartamentos;42.042325116807525;A
40123;2352;2018;Grado de ocupación por apartamentos;42.045182285687154;A
40123;2352;2017;Grado de ocupación por apartamentos;45.86689653649606;A
40123;2352;2016;Grado de ocupación por apartamentos;40.70508276945996;A
40123;2352;2015;Grado de ocupación por apartamentos;40.871660947384115;A
40123;2352;2014;Grado de ocupación por apartamentos;34.49006624082863;A
40123;2402;2020;Grado de ocupación por apartamentos;31.908160640448962;A
40123;2402;2019;Grado de ocupación por apartamentos;42.31887952902811;A
40123;2402;2018;Grado de ocupación por apartamentos;41.974854394848855;A
40123;2402;2017;Grado de ocupación por apartamentos;41.49609829487043;A
40123;2402;2016;Grado de ocupación por apartamentos;41.36906382187106;A
40123;2402;2015;Grado de ocupación por apartamentos;35.90482615849825;A
40123;2402;2014;Grado de ocupación por apartamentos;35.67701840697444;A
40123;2482;2020;Grado de ocupación por apartamentos;21.095951401893387;A
40123;2482;2019;Grado de ocupación por apartamentos;33.43691494407075;A
40123;2482;2018;Grado de ocupación por apartamentos;32.20639150866903;A
40123;2482;2017;Grado de ocupación por apartamentos;33.67745293962563;A
40123;2482;2016;Grado de ocupación por apartamentos;32.03254896257327;A
40123;2482;2015;Grado de ocupación por apartamentos;29.56916734126417;A
40123;2482;2014;Grado de ocupación por apartamentos;23.425772139301596;A
40123;2713;2020;Grado de ocupación por apartamentos;24.99297502681756;A
40123;2713;2019;Grado de ocupación por apartamentos;39.15617185924606;A
40123;2713;2018;Grado de ocupación por apartamentos;40.44782959520101;A
40123;2713;2017;Grado de ocupación por apartamentos;38.672015130805335;A
40123;2713;2016;Grado de ocupación por apartamentos;42.374729748937504;A
40123;2713;2015;Grado de ocupación por apartamentos;40.524961538509274;A
40123;2713;2014;Grado de ocupación por apartamentos;36.33080059868586;A
40123;2797;2020;Grado de ocupación por apartamentos;36.35150783999518;A
40123;2797;2019;Grado de ocupación por apartamentos;42.37057437121815;A
40123;2797;2018;Grado de ocupación por apartamentos;38.626890519859586;A
40123;2797;2017;Grado de ocupación por apartamentos;42.423947670246164;A
40123;2797;2016;Grado de ocupación por apartamentos;39.712483144267004;A
40123;2797;2015;Grado de ocupación por apartamentos;38.845173229399265;A
40123;2797;2014;Grado de ocupación por apartamentos;37.22085196212633;A
40123;2911;2020;Grado de ocupación por apartamentos;23.29722067904546;A
40123;2911;2019;Grado de ocupación por apartamentos;20.21157969915309;A
40123;2911;2018;Grado de ocupación por apartamentos;21.70214742039317;A
40123;2911;2017;Grado de ocupación por apartamentos;21.317791612371707;A
40123;2911;2016;Grado de ocupación por apartamentos;22.8460813821719;A
40123;2911;2015;Grado de ocupación por apartamentos;18.29256661841424;A
40123;2911;2014;Grado de ocupación por apartamentos;16.61501672681823;A
40123;3023;2020;Grado de ocupación por apartamentos;31.225714992547196;A
40123;3023;2019;Grado de ocupación por apartamentos;59.6950837071069;A
40123;3023;2018;Grado de ocupación por apartamentos;61.34732259433804;A
40123;3023;2017;Grado de ocupación por apartamentos;65.61990886919997;A
40123;3023;2016;Grado de ocupación por apartamentos;66.83438124615081;A
40123;3023;2015;Grado de ocupación por apartamentos;61.73231783437615;A
40123;3023;2014;Grado de ocupación por apartamentos;59.39820588230576;A
40123;3142;2020;Grado de ocupación por apartamentos;39.041482135220456;A
40123;3142;2019;Grado de ocupación por apartamentos;67.83326093614521;A
40123;3142;2018;Grado de ocupación por apartamentos;68.41448205327333;A
40123;3142;2017;Grado de ocupación por apartamentos;65.35225321491404;A
40123;3142;2016;Grado de ocupación por apartamentos;68.35436240475113;A
40123;3142;2015;Grado de ocupación por apartamentos;59.470682608027026;A
40123;3142;2014;Grado de ocupación por apartamentos;53.994407217481964;A
40124;3143;2021;Grado de ocupación por apartamentos;37.832570636313264;A
40124;2352;2021;Grado de ocupación por apartamentos;36.98307229220459;A
40124;2402;2021;Grado de ocupación por apartamentos;33.749688956973245;A
40124;2482;2021;Grado de ocupación por apartamentos;33.42836858487746;A
40124;2713;2021;Grado de ocupación por apartamentos;32.969309521868446;A
40124;2797;2021;Grado de ocupación por apartamentos;47.52672571855451;A
40124;2911;2021;Grado de ocupación por apartamentos;24.9761161052492;A
40124;3023;2021;Grado de ocupación por apartamentos;38.17164597223107;A
40124;3142;2021;Grado de ocupación por apartamentos;46.42096496709271;A
40123;3143;2020;Grado de ocupación por apartamentos en fin de semana;35.5201853791397;A
40123;3143;2019;Grado de ocupación por apartamentos en fin de semana;59.41564357499903;A
40123;3143;2018;Grado de ocupación por apartamentos en fin de semana;60.09417765404073;A
40123;3143;2017;Grado de ocupación por apartamentos en fin de semana;63.44964992324592;A
40123;3143;2016;Grado de ocupación por apartamentos en fin de semana;63.652982263058355;A
40123;3143;2015;Grado de ocupación por apartamentos en fin de semana;58.81005745093963;A
40123;3143;2014;Grado de ocupación por apartamentos en fin de semana;54.870682071719976;A
40123;2352;2020;Grado de ocupación por apartamentos en fin de semana;33.939454948351575;A
40123;2352;2019;Grado de ocupación por apartamentos en fin de semana;48.03076235417688;A
40123;2352;2018;Grado de ocupación por apartamentos en fin de semana;47.05696812024921;A
40123;2352;2017;Grado de ocupación por apartamentos en fin de semana;51.97775585939799;A
40123;2352;2016;Grado de ocupación por apartamentos en fin de semana;46.651774562496506;A
40123;2352;2015;Grado de ocupación por apartamentos en fin de semana;48.04266192741546;A
40123;2352;2014;Grado de ocupación por apartamentos en fin de semana;40.26380338578191;A
40123;2402;2020;Grado de ocupación por apartamentos en fin de semana;38.556856515723815;A
40123;2402;2019;Grado de ocupación por apartamentos en fin de semana;52.49409155981494;A
40123;2402;2018;Grado de ocupación por apartamentos en fin de semana;49.97067924206171;A
40123;2402;2017;Grado de ocupación por apartamentos en fin de semana;50.071024951995135;A
40123;2402;2016;Grado de ocupación por apartamentos en fin de semana;49.583381250016735;A
40123;2402;2015;Grado de ocupación por apartamentos en fin de semana;42.78571534586618;A
40123;2402;2014;Grado de ocupación por apartamentos en fin de semana;43.5616903549102;A
40123;2482;2020;Grado de ocupación por apartamentos en fin de semana;30.27878803248225;A
40123;2482;2019;Grado de ocupación por apartamentos en fin de semana;44.68664824236477;A
40123;2482;2018;Grado de ocupación por apartamentos en fin de semana;42.51054758043687;A
40123;2482;2017;Grado de ocupación por apartamentos en fin de semana;43.33712685209741;A
40123;2482;2016;Grado de ocupación por apartamentos en fin de semana;43.31754042685917;A
40123;2482;2015;Grado de ocupación por apartamentos en fin de semana;43.60992551130423;A
40123;2482;2014;Grado de ocupación por apartamentos en fin de semana;31.910514676190886;A
40123;2713;2020;Grado de ocupación por apartamentos en fin de semana;33.88979808441939;A
40123;2713;2019;Grado de ocupación por apartamentos en fin de semana;52.22874551415748;A
40123;2713;2018;Grado de ocupación por apartamentos en fin de semana;53.55689954139037;A
40123;2713;2017;Grado de ocupación por apartamentos en fin de semana;50.81728351784733;A
40123;2713;2016;Grado de ocupación por apartamentos en fin de semana;54.310995510514644;A
40123;2713;2015;Grado de ocupación por apartamentos en fin de semana;50.94569771938119;A
40123;2713;2014;Grado de ocupación por apartamentos en fin de semana;46.25912196408926;A
40123;2797;2020;Grado de ocupación por apartamentos en fin de semana;45.12153683749043;A
40123;2797;2019;Grado de ocupación por apartamentos en fin de semana;54.07493787097838;A
40123;2797;2018;Grado de ocupación por apartamentos en fin de semana;49.48745894878537;A
40123;2797;2017;Grado de ocupación por apartamentos en fin de semana;52.452798038224564;A
40123;2797;2016;Grado de ocupación por apartamentos en fin de semana;49.75751004634172;A
40123;2797;2015;Grado de ocupación por apartamentos en fin de semana;48.54061434099773;A
40123;2797;2014;Grado de ocupación por apartamentos en fin de semana;46.34237521459003;A
40123;2911;2020;Grado de ocupación por apartamentos en fin de semana;34.537246048024834;A
40123;2911;2019;Grado de ocupación por apartamentos en fin de semana;34.96612732837405;A
40123;2911;2018;Grado de ocupación por apartamentos en fin de semana;35.89250218826512;A
40123;2911;2017;Grado de ocupación por apartamentos en fin de semana;35.287249778574065;A
40123;2911;2016;Grado de ocupación por apartamentos en fin de semana;36.922014195544904;A
40123;2911;2015;Grado de ocupación por apartamentos en fin de semana;29.198463021468406;A
40123;2911;2014;Grado de ocupación por apartamentos en fin de semana;26.620959367790913;A
40123;3023;2020;Grado de ocupación por apartamentos en fin de semana;33.82811700233662;A
40123;3023;2019;Grado de ocupación por apartamentos en fin de semana;63.044587396335636;A
40123;3023;2018;Grado de ocupación por apartamentos en fin de semana;64.42015433785083;A
40123;3023;2017;Grado de ocupación por apartamentos en fin de semana;69.59048213964225;A
40123;3023;2016;Grado de ocupación por apartamentos en fin de semana;70.64889866029293;A
40123;3023;2015;Grado de ocupación por apartamentos en fin de semana;64.83975775724099;A
40123;3023;2014;Grado de ocupación por apartamentos en fin de semana;62.05619077983772;A
40123;3142;2020;Grado de ocupación por apartamentos en fin de semana;43.01181735350791;A
40123;3142;2019;Grado de ocupación por apartamentos en fin de semana;74.7888219247208;A
40123;3142;2018;Grado de ocupación por apartamentos en fin de semana;77.6803175349578;A
40123;3142;2017;Grado de ocupación por apartamentos en fin de semana;73.02173625015551;A
40123;3142;2016;Grado de ocupación por apartamentos en fin de semana;76.62848191084677;A
40123;3142;2015;Grado de ocupación por apartamentos en fin de semana;68.63897869771596;A
40123;3142;2014;Grado de ocupación por apartamentos en fin de semana;63.65333661522855;A
40124;3143;2021;Grado de ocupación por apartamentos en fin de semana;43.157037149304735;A
40124;2352;2021;Grado de ocupación por apartamentos en fin de semana;41.48313845015327;A
40124;2402;2021;Grado de ocupación por apartamentos en fin de semana;39.4880268702126;A
40124;2482;2021;Grado de ocupación por apartamentos en fin de semana;42.91887421849969;A
40124;2713;2021;Grado de ocupación por apartamentos en fin de semana;42.95707028339064;A
40124;2797;2021;Grado de ocupación por apartamentos en fin de semana;56.76478743694019;A
40124;2911;2021;Grado de ocupación por apartamentos en fin de semana;38.51422283934793;A
40124;3023;2021;Grado de ocupación por apartamentos en fin de semana;41.75943790867761;A
40124;3142;2021;Grado de ocupación por apartamentos en fin de semana;53.0491299616479;A
