D_ESTADO_DATO_0;D_RESITUR_0;D_TEMPORAL_0;D_PARQUES_TURISMO_0;INDICATOR;OBS_VALUE;FREQ
40123;516711;2020;55541;Pernoctaciones;22647.759595875;A
40123;516712;2014;55537;Pernoctaciones;-;A
40123;516712;2014;55538;Pernoctaciones;118.2;A
40123;516712;2014;55539;Pernoctaciones;;A
40123;516712;2014;55540;Pernoctaciones;;A
40123;516712;2014;55541;Pernoctaciones;2782.9330049;A
40123;516712;2015;55537;Pernoctaciones;-;A
40123;516712;2015;55538;Pernoctaciones;42.625;A
40123;516712;2015;55539;Pernoctaciones;;A
40123;516712;2015;55540;Pernoctaciones;42.89137931;A
40123;516712;2015;55541;Pernoctaciones;3300.3131026;A
40123;516712;2016;55537;Pernoctaciones;-;A
40123;516712;2016;55538;Pernoctaciones;266.1802827;A
40123;516712;2016;55539;Pernoctaciones;-;A
40123;516712;2016;55540;Pernoctaciones;-;A
40123;516712;2016;55541;Pernoctaciones;7498.7034986;A
40123;516712;2017;55537;Pernoctaciones;60.992152466;A
40123;516712;2017;55538;Pernoctaciones;220.71004636;A
40123;516712;2017;55539;Pernoctaciones;261.91836735;A
40123;516712;2017;55540;Pernoctaciones;131.40233723;A
40123;516712;2017;55541;Pernoctaciones;5656.299984;A
40123;516712;2018;55537;Pernoctaciones;-;A
40123;516712;2018;55538;Pernoctaciones;202.68557746;A
40123;516712;2018;55539;Pernoctaciones;101.26666667;A
40123;516712;2018;55540;Pernoctaciones;-;A
40123;516712;2018;55541;Pernoctaciones;4130.2808726;A
40123;516712;2019;55537;Pernoctaciones;121.137961985;A
40123;516712;2019;55538;Pernoctaciones;104.930848824;A
40123;516712;2019;55539;Pernoctaciones;-;A
40123;516712;2019;55540;Pernoctaciones;138.293413174;A
40123;516712;2019;55541;Pernoctaciones;8387.56651896;A
40123;516712;2020;55537;Pernoctaciones;-;A
40123;516712;2020;55538;Pernoctaciones;94.470369767;A
40123;516712;2020;55539;Pernoctaciones;-;A
40123;516712;2020;55540;Pernoctaciones;;A
40123;516712;2020;55541;Pernoctaciones;2247.49859353;A
40123;55571;2014;55537;Pernoctaciones;8085.6766472;A
40123;55571;2014;55538;Pernoctaciones;4617.6023218;A
40123;55571;2014;55539;Pernoctaciones;2773.8186615;A
40123;55571;2014;55540;Pernoctaciones;406.91034407;A
40123;55571;2014;55541;Pernoctaciones;324758.60042;A
40123;55571;2015;55537;Pernoctaciones;7055.993007;A
40123;55571;2015;55538;Pernoctaciones;6130.5036069;A
40123;55571;2015;55539;Pernoctaciones;3686.2489744;A
40123;55571;2015;55540;Pernoctaciones;913.38459771;A
40123;55571;2015;55541;Pernoctaciones;488040.33342;A
40123;55571;2016;55537;Pernoctaciones;10568.626377;A
40123;55571;2016;55538;Pernoctaciones;6687.8695256;A
40123;55571;2016;55539;Pernoctaciones;2844.8613026;A
40123;55571;2016;55540;Pernoctaciones;807.58051718;A
40123;55571;2016;55541;Pernoctaciones;454597.96387;A
40123;55571;2017;55537;Pernoctaciones;13132.77409;A
40123;55571;2017;55538;Pernoctaciones;10156.243804;A
40123;55571;2017;55539;Pernoctaciones;3616.0892816;A
40123;55571;2017;55540;Pernoctaciones;890.96472247;A
40123;55571;2017;55541;Pernoctaciones;540537.9754;A
40123;55571;2018;55537;Pernoctaciones;11533.583865;A
40123;55571;2018;55538;Pernoctaciones;9846.6304936;A
40123;55571;2018;55539;Pernoctaciones;1880.5818182;A
40123;55571;2018;55540;Pernoctaciones;1315.4457785;A
40123;55571;2018;55541;Pernoctaciones;471904.9132;A
40123;55571;2019;55537;Pernoctaciones;11388.045983802;A
40123;55571;2019;55538;Pernoctaciones;5509.353029596;A
40123;55571;2019;55539;Pernoctaciones;531.694444444;A
40123;55571;2019;55540;Pernoctaciones;1433.977103064;A
40123;55571;2019;55541;Pernoctaciones;338001.76477501;A
40123;55571;2020;55537;Pernoctaciones;5908.249824129;A
40123;55571;2020;55538;Pernoctaciones;764.697422584;A
40123;55571;2020;55539;Pernoctaciones;271.46720575;A
40123;55571;2020;55540;Pernoctaciones;2134.13884392;A
40123;55571;2020;55541;Pernoctaciones;88947.746194059;A
40123;516713;2014;55537;Pernoctaciones;495.71666667;A
40123;516713;2014;55538;Pernoctaciones;1721.2856023;A
40123;516713;2014;55539;Pernoctaciones;178.95452196;A
40123;516713;2014;55540;Pernoctaciones;183.02734807;A
40123;516713;2014;55541;Pernoctaciones;27126.91038;A
40123;516713;2015;55537;Pernoctaciones;1212.8275752;A
40123;516713;2015;55538;Pernoctaciones;2022.484657;A
40123;516713;2015;55539;Pernoctaciones;789.02906504;A
40123;516713;2015;55540;Pernoctaciones;191.68917221;A
40123;516713;2015;55541;Pernoctaciones;21948.004327;A
40123;516713;2016;55537;Pernoctaciones;3182.7483242;A
40123;516713;2016;55538;Pernoctaciones;1826.8705958;A
40123;516713;2016;55539;Pernoctaciones;954.75714286;A
40123;516713;2016;55540;Pernoctaciones;342.20318212;A
40123;516713;2016;55541;Pernoctaciones;23668.280808;A
40123;516713;2017;55537;Pernoctaciones;10595.785423;A
40123;516713;2017;55538;Pernoctaciones;1849.2259131;A
40123;516713;2017;55539;Pernoctaciones;370.6;A
40123;516713;2017;55540;Pernoctaciones;824.0990513;A
40123;516713;2017;55541;Pernoctaciones;34489.679696;A
40123;516713;2018;55537;Pernoctaciones;11279.137878;A
40123;516713;2018;55538;Pernoctaciones;1872.9174193;A
40123;516713;2018;55539;Pernoctaciones;578.33333333;A
40123;516713;2018;55540;Pernoctaciones;754.96043689;A
40123;516713;2018;55541;Pernoctaciones;37608.038738;A
40123;516713;2019;55537;Pernoctaciones;5850.954157711;A
40123;516713;2019;55538;Pernoctaciones;2641.853346759;A
40123;516713;2019;55539;Pernoctaciones;1095.2;A
40123;516713;2019;55540;Pernoctaciones;1189.273309818;A
40123;516713;2019;55541;Pernoctaciones;43266.141285292;A
40123;516713;2020;55537;Pernoctaciones;460.76092677;A
40123;516713;2020;55538;Pernoctaciones;404.903689059;A
40123;516713;2020;55539;Pernoctaciones;-;A
40123;516713;2020;55540;Pernoctaciones;120.963375823;A
40123;516713;2020;55541;Pernoctaciones;8302.558801708;A
40123;516715;2014;55537;Pernoctaciones;2158.6685339;A
40123;516715;2014;55538;Pernoctaciones;2996.1899393;A
40123;516715;2014;55539;Pernoctaciones;353.39166667;A
40123;516715;2014;55540;Pernoctaciones;9467.8295306;A
40123;516715;2014;55541;Pernoctaciones;32098.220507;A
40123;516715;2015;55537;Pernoctaciones;3955.3925621;A
40123;516715;2015;55538;Pernoctaciones;4308.9839522;A
40123;516715;2015;55539;Pernoctaciones;214.33333333;A
40123;516715;2015;55540;Pernoctaciones;12610.950013;A
40123;516715;2015;55541;Pernoctaciones;32084.965888;A
40123;516715;2016;55537;Pernoctaciones;4298.5929691;A
40123;516715;2016;55538;Pernoctaciones;2474.2059985;A
40123;516715;2016;55539;Pernoctaciones;1706.8095238;A
40123;516715;2016;55540;Pernoctaciones;18266.12737;A
40123;516715;2016;55541;Pernoctaciones;39506.231895;A
40123;516715;2017;55537;Pernoctaciones;5667.2987463;A
40123;516715;2017;55538;Pernoctaciones;2443.0054146;A
40123;516715;2017;55539;Pernoctaciones;1314.585034;A
40123;516715;2017;55540;Pernoctaciones;20010.038356;A
40123;516715;2017;55541;Pernoctaciones;34611.666875;A
40123;516715;2018;55537;Pernoctaciones;4817.4944845;A
40123;516715;2018;55538;Pernoctaciones;2899.6551224;A
40123;516715;2018;55539;Pernoctaciones;489.0;A
40123;516715;2018;55540;Pernoctaciones;32677.09182;A
40123;516715;2018;55541;Pernoctaciones;31135.107623;A
40123;516715;2019;55537;Pernoctaciones;6408.381034419;A
40123;516715;2019;55538;Pernoctaciones;3338.677559537;A
40123;516715;2019;55539;Pernoctaciones;725.066666667;A
40123;516715;2019;55540;Pernoctaciones;28383.157529754;A
40123;516715;2019;55541;Pernoctaciones;44171.33616689;A
40123;516715;2020;55537;Pernoctaciones;1508.338285624;A
40123;516715;2020;55538;Pernoctaciones;1262.144793502;A
40123;516715;2020;55539;Pernoctaciones;35.133333333;A
40123;516715;2020;55540;Pernoctaciones;2840.392992561;A
40123;516715;2020;55541;Pernoctaciones;13677.961157258;A
40123;55574;2014;55537;Pernoctaciones;42185.411613;A
40123;55574;2014;55538;Pernoctaciones;8594.2217432;A
40123;55574;2014;55539;Pernoctaciones;4444.3040891;A
40123;55574;2014;55540;Pernoctaciones;337.69975402;A
40123;55574;2014;55541;Pernoctaciones;1590450.6187;A
40123;55574;2015;55537;Pernoctaciones;52715.29687;A
40123;55574;2015;55538;Pernoctaciones;10415.543601;A
40123;55574;2015;55539;Pernoctaciones;6728.6635038;A
40123;55574;2015;55540;Pernoctaciones;592.65898466;A
40123;55574;2015;55541;Pernoctaciones;1758412.2704;A
40123;55574;2016;55537;Pernoctaciones;53296.065923;A
40123;55574;2016;55538;Pernoctaciones;11526.396019;A
40123;55574;2016;55539;Pernoctaciones;7576.5931628;A
40123;55574;2016;55540;Pernoctaciones;1711.2118717;A
40123;55574;2016;55541;Pernoctaciones;1878596.4133;A
40123;55574;2017;55537;Pernoctaciones;90384.452746;A
40123;55574;2017;55538;Pernoctaciones;26704.859509;A
40123;55574;2017;55539;Pernoctaciones;6736.7405947;A
40123;55574;2017;55540;Pernoctaciones;1190.0233925;A
40123;55574;2017;55541;Pernoctaciones;1824152.8384;A
40123;55574;2018;55537;Pernoctaciones;85724.761586;A
40123;55574;2018;55538;Pernoctaciones;23000.571693;A
40123;55574;2018;55539;Pernoctaciones;2117.930303;A
40123;55574;2018;55540;Pernoctaciones;1286.3416663;A
40123;55574;2018;55541;Pernoctaciones;1807193.0615;A
40123;55574;2019;55537;Pernoctaciones;89131.821983458;A
40123;55574;2019;55538;Pernoctaciones;15476.224697598;A
40123;55574;2019;55539;Pernoctaciones;5672.050462963;A
40123;55574;2019;55540;Pernoctaciones;1463.969566006;A
40123;55574;2019;55541;Pernoctaciones;1800396.952464753;A
40123;55574;2020;55537;Pernoctaciones;5130.061808502;A
40123;55574;2020;55538;Pernoctaciones;5273.387800807;A
40123;55574;2020;55539;Pernoctaciones;1039.3988072;A
40123;55574;2020;55540;Pernoctaciones;2026.099131315;A
40123;55574;2020;55541;Pernoctaciones;345066.395035355;A
40123;516716;2014;55537;Pernoctaciones;1765.6282531;A
40123;516716;2014;55538;Pernoctaciones;447.17151435;A
40123;516716;2014;55539;Pernoctaciones;-;A
40123;516716;2014;55540;Pernoctaciones;46.0;A
40123;516716;2014;55541;Pernoctaciones;7234.33382;A
40123;516716;2015;55537;Pernoctaciones;1676.8372605;A
40123;516716;2015;55538;Pernoctaciones;367.62830865;A
40123;516716;2015;55539;Pernoctaciones;20.533333333;A
40123;516716;2015;55540;Pernoctaciones;118.03819968;A
40123;516716;2015;55541;Pernoctaciones;6564.476533;A
40123;516716;2016;55537;Pernoctaciones;2423.9125455;A
40123;516716;2016;55538;Pernoctaciones;350.24666982;A
40123;516716;2016;55539;Pernoctaciones;189.80952381;A
40123;516716;2016;55540;Pernoctaciones;218.90343242;A
40123;516716;2016;55541;Pernoctaciones;6104.718698;A
40123;516716;2017;55537;Pernoctaciones;4431.2820316;A
40123;516716;2017;55538;Pernoctaciones;400.47731571;A
40123;516716;2017;55539;Pernoctaciones;62.666666667;A
40123;516716;2017;55540;Pernoctaciones;125.1585299;A
40123;516716;2017;55541;Pernoctaciones;20901.274382;A
40123;516716;2018;55537;Pernoctaciones;2065.3981171;A
40123;516716;2018;55538;Pernoctaciones;1598.3627069;A
40123;516716;2018;55539;Pernoctaciones;-;A
40123;516716;2018;55540;Pernoctaciones;112.0;A
40123;516716;2018;55541;Pernoctaciones;14494.699299;A
40123;516716;2019;55537;Pernoctaciones;2199.018010831;A
40123;516716;2019;55538;Pernoctaciones;320.835010069;A
40123;516716;2019;55539;Pernoctaciones;128.0;A
40123;516716;2019;55540;Pernoctaciones;140.533333333;A
40123;516716;2019;55541;Pernoctaciones;15702.346239324;A
40123;516716;2020;55537;Pernoctaciones;188.853004907;A
40123;516716;2020;55538;Pernoctaciones;140.313065919;A
40123;516716;2020;55539;Pernoctaciones;-;A
40123;516716;2020;55540;Pernoctaciones;;A
40123;516716;2020;55541;Pernoctaciones;4064.175962888;A
40123;516717;2014;55537;Pernoctaciones;40581.095833;A
40123;516717;2014;55538;Pernoctaciones;10243.978259;A
40123;516717;2014;55539;Pernoctaciones;14693.615452;A
40123;516717;2014;55540;Pernoctaciones;4559.8286364;A
40123;516717;2014;55541;Pernoctaciones;207522.13615;A
40123;516717;2015;55537;Pernoctaciones;35723.072715;A
40123;516717;2015;55538;Pernoctaciones;7296.3150097;A
40123;516717;2015;55539;Pernoctaciones;18214.411222;A
40123;516717;2015;55540;Pernoctaciones;3201.2873823;A
40123;516717;2015;55541;Pernoctaciones;218163.2415;A
40123;516717;2016;55537;Pernoctaciones;44910.846109;A
40123;516717;2016;55538;Pernoctaciones;5414.1788644;A
40123;516717;2016;55539;Pernoctaciones;15636.362899;A
40123;516717;2016;55540;Pernoctaciones;4873.8361868;A
40123;516717;2016;55541;Pernoctaciones;179356.81209;A
40123;516717;2017;55537;Pernoctaciones;43705.519229;A
40123;516717;2017;55538;Pernoctaciones;5855.5715676;A
40123;516717;2017;55539;Pernoctaciones;18293.033568;A
40123;516717;2017;55540;Pernoctaciones;5646.1040033;A
40123;516717;2017;55541;Pernoctaciones;200590.60145;A
40123;516717;2018;55537;Pernoctaciones;35872.136949;A
40123;516717;2018;55538;Pernoctaciones;7196.8557499;A
40123;516717;2018;55539;Pernoctaciones;15393.54697;A
40123;516717;2018;55540;Pernoctaciones;7317.1663289;A
40123;516717;2018;55541;Pernoctaciones;190342.92864;A
40123;516717;2019;55537;Pernoctaciones;38254.711482857;A
40123;516717;2019;55538;Pernoctaciones;5467.113058046;A
40123;516717;2019;55539;Pernoctaciones;12630.513888889;A
40123;516717;2019;55540;Pernoctaciones;6345.520553216;A
40123;516717;2019;55541;Pernoctaciones;232327.739286744;A
40123;516717;2020;55537;Pernoctaciones;21699.432607174;A
40123;516717;2020;55538;Pernoctaciones;1363.522357595;A
40123;516717;2020;55539;Pernoctaciones;3575.851922422;A
40123;516717;2020;55540;Pernoctaciones;1284.768421053;A
40123;516717;2020;55541;Pernoctaciones;52095.400849133;A
40123;516718;2014;55537;Pernoctaciones;1194.3684359;A
40123;516718;2014;55538;Pernoctaciones;2257.9690199;A
40123;516718;2014;55539;Pernoctaciones;574.66046512;A
40123;516718;2014;55540;Pernoctaciones;67.526754766;A
40123;516718;2014;55541;Pernoctaciones;31313.206234;A
40123;516718;2015;55537;Pernoctaciones;2319.7740609;A
40123;516718;2015;55538;Pernoctaciones;3525.3015521;A
40123;516718;2015;55539;Pernoctaciones;1962.603252;A
40123;516718;2015;55540;Pernoctaciones;255.04550061;A
40123;516718;2015;55541;Pernoctaciones;39410.678463;A
40123;516718;2016;55537;Pernoctaciones;2493.6298579;A
40123;516718;2016;55538;Pernoctaciones;1485.8142859;A
40123;516718;2016;55539;Pernoctaciones;467.2;A
40123;516718;2016;55540;Pernoctaciones;260.61176338;A
40123;516718;2016;55541;Pernoctaciones;38673.329226;A
40123;516718;2017;55537;Pernoctaciones;4817.2377997;A
40123;516718;2017;55538;Pernoctaciones;2617.2337862;A
40123;516718;2017;55539;Pernoctaciones;132.46666667;A
40123;516718;2017;55540;Pernoctaciones;352.91919064;A
40123;516718;2017;55541;Pernoctaciones;49572.425489;A
40123;516718;2018;55537;Pernoctaciones;5791.4037991;A
40123;516718;2018;55538;Pernoctaciones;1053.9549579;A
40123;516718;2018;55539;Pernoctaciones;2395.5333333;A
40123;516718;2018;55540;Pernoctaciones;5170.8986794;A
40123;516718;2018;55541;Pernoctaciones;50806.839612;A
40123;516718;2019;55537;Pernoctaciones;7069.435220608;A
40123;516718;2019;55538;Pernoctaciones;1495.679567344;A
40123;516718;2019;55539;Pernoctaciones;359.133333333;A
40123;516718;2019;55540;Pernoctaciones;955.945288274;A
40123;516718;2019;55541;Pernoctaciones;67187.21683774;A
40123;516718;2020;55537;Pernoctaciones;3228.78693725;A
40123;516718;2020;55538;Pernoctaciones;737.814882708;A
40123;516718;2020;55539;Pernoctaciones;-;A
40123;516718;2020;55540;Pernoctaciones;304.823103489;A
40123;516718;2020;55541;Pernoctaciones;16261.216673825;A
40123;516719;2014;55537;Pernoctaciones;1544.5791667;A
40123;516719;2014;55538;Pernoctaciones;1683.460054;A
40123;516719;2014;55539;Pernoctaciones;360.14056848;A
40123;516719;2014;55540;Pernoctaciones;176.01638655;A
40123;516719;2014;55541;Pernoctaciones;101609.22812;A
40123;516719;2015;55537;Pernoctaciones;1206.236508;A
40123;516719;2015;55538;Pernoctaciones;812.26705271;A
40123;516719;2015;55539;Pernoctaciones;802.98604651;A
40123;516719;2015;55540;Pernoctaciones;130.22380317;A
40123;516719;2015;55541;Pernoctaciones;108035.00013;A
40123;516719;2016;55537;Pernoctaciones;2308.9113658;A
40123;516719;2016;55538;Pernoctaciones;2807.2737717;A
40123;516719;2016;55539;Pernoctaciones;857.67142857;A
40123;516719;2016;55540;Pernoctaciones;417.48800213;A
40123;516719;2016;55541;Pernoctaciones;141183.56971;A
40123;516719;2017;55537;Pernoctaciones;1509.4216696;A
40123;516719;2017;55538;Pernoctaciones;2729.313408;A
40123;516719;2017;55539;Pernoctaciones;1991.2843537;A
40123;516719;2017;55540;Pernoctaciones;106.0;A
40123;516719;2017;55541;Pernoctaciones;153090.36993;A
40123;516719;2018;55537;Pernoctaciones;2633.3937765;A
40123;516719;2018;55538;Pernoctaciones;6145.2312966;A
40123;516719;2018;55539;Pernoctaciones;2785.8;A
40123;516719;2018;55540;Pernoctaciones;526.02774695;A
40123;516719;2018;55541;Pernoctaciones;136187.40627;A
40123;516719;2019;55537;Pernoctaciones;1179.653487472;A
40123;516719;2019;55538;Pernoctaciones;2117.396470583;A
40123;516719;2019;55539;Pernoctaciones;2115.896296296;A
40123;516719;2019;55540;Pernoctaciones;541.260987522;A
40123;516719;2019;55541;Pernoctaciones;132980.74542323;A
40123;516719;2020;55537;Pernoctaciones;-;A
40123;516719;2020;55538;Pernoctaciones;148.033178901;A
40123;516719;2020;55539;Pernoctaciones;-;A
40123;516719;2020;55540;Pernoctaciones;27.0;A
40123;516719;2020;55541;Pernoctaciones;27804.954020012;A
40123;516720;2014;55537;Pernoctaciones;879.49417941;A
40123;516720;2014;55538;Pernoctaciones;3501.0664415;A
40123;516720;2014;55539;Pernoctaciones;2257.5883426;A
40123;516720;2014;55540;Pernoctaciones;247.49286273;A
40123;516720;2014;55541;Pernoctaciones;90853.999046;A
40123;516720;2015;55537;Pernoctaciones;1582.0627969;A
40123;516720;2015;55538;Pernoctaciones;2027.5529826;A
40123;516720;2015;55539;Pernoctaciones;1714.7121951;A
40123;516720;2015;55540;Pernoctaciones;366.34988394;A
40123;516720;2015;55541;Pernoctaciones;85491.386082;A
40123;516720;2016;55537;Pernoctaciones;2039.4754946;A
40123;516720;2016;55538;Pernoctaciones;2707.0025316;A
40123;516720;2016;55539;Pernoctaciones;1556.2954299;A
40123;516720;2016;55540;Pernoctaciones;624.54020354;A
40123;516720;2016;55541;Pernoctaciones;72060.085898;A
40123;516720;2017;55537;Pernoctaciones;1984.987834;A
40123;516720;2017;55538;Pernoctaciones;2833.7887545;A
40123;516720;2017;55539;Pernoctaciones;1685.8715986;A
40123;516720;2017;55540;Pernoctaciones;298.52550679;A
40123;516720;2017;55541;Pernoctaciones;79359.892396;A
40123;516720;2018;55537;Pernoctaciones;1595.0178748;A
40123;516720;2018;55538;Pernoctaciones;3054.7912368;A
40123;516720;2018;55539;Pernoctaciones;432.66666667;A
40123;516720;2018;55540;Pernoctaciones;497.06046682;A
40123;516720;2018;55541;Pernoctaciones;59759.327543;A
40123;516720;2019;55537;Pernoctaciones;2026.068097061;A
40123;516720;2019;55538;Pernoctaciones;3223.776700799;A
40123;516720;2019;55539;Pernoctaciones;1053.866666667;A
40123;516720;2019;55540;Pernoctaciones;251.950995204;A
40123;516720;2019;55541;Pernoctaciones;64416.359258367;A
40123;516720;2020;55537;Pernoctaciones;163.307806572;A
40123;516720;2020;55538;Pernoctaciones;510.737776454;A
40123;516720;2020;55539;Pernoctaciones;82.533333333;A
40123;516720;2020;55540;Pernoctaciones;24.4;A
40123;516720;2020;55541;Pernoctaciones;9094.019642732;A
40123;516721;2014;55537;Pernoctaciones;1688.6211312;A
40123;516721;2014;55538;Pernoctaciones;2633.8994275;A
40123;516721;2014;55539;Pernoctaciones;430.37757106;A
40123;516721;2014;55540;Pernoctaciones;115.6875;A
40123;516721;2014;55541;Pernoctaciones;44488.832678;A
40123;516721;2015;55537;Pernoctaciones;564.27233618;A
40123;516721;2015;55538;Pernoctaciones;2377.5098281;A
40123;516721;2015;55539;Pernoctaciones;184.86718346;A
40123;516721;2015;55540;Pernoctaciones;159.970444;A
40123;516721;2015;55541;Pernoctaciones;51206.426486;A
40123;516721;2016;55537;Pernoctaciones;755.32955504;A
40123;516721;2016;55538;Pernoctaciones;2968.8171222;A
40123;516721;2016;55539;Pernoctaciones;283.06666667;A
40123;516721;2016;55540;Pernoctaciones;244.40006008;A
40123;516721;2016;55541;Pernoctaciones;57090.291555;A
40123;516721;2017;55537;Pernoctaciones;994.85065557;A
40123;516721;2017;55538;Pernoctaciones;6636.2263017;A
40123;516721;2017;55539;Pernoctaciones;181.73333333;A
40123;516721;2017;55540;Pernoctaciones;596.12529574;A
40123;516721;2017;55541;Pernoctaciones;65829.746422;A
40123;516721;2018;55537;Pernoctaciones;514.78794157;A
40123;516721;2018;55538;Pernoctaciones;3655.3910331;A
40123;516721;2018;55539;Pernoctaciones;1206.1878788;A
40123;516721;2018;55540;Pernoctaciones;228.95263819;A
40123;516721;2018;55541;Pernoctaciones;68849.805227;A
40123;516721;2019;55537;Pernoctaciones;1257.220493675;A
40123;516721;2019;55538;Pernoctaciones;5613.704160267;A
40123;516721;2019;55539;Pernoctaciones;402.655555556;A
40123;516721;2019;55540;Pernoctaciones;110.279239544;A
40123;516721;2019;55541;Pernoctaciones;56704.755955174;A
40123;516721;2020;55537;Pernoctaciones;281.818701041;A
40123;516721;2020;55538;Pernoctaciones;556.548232152;A
40123;516721;2020;55539;Pernoctaciones;813.807726864;A
40123;516721;2020;55540;Pernoctaciones;34.0;A
40123;516721;2020;55541;Pernoctaciones;12564.04539119;A
40123;516722;2014;55537;Pernoctaciones;3751.6190779;A
40123;516722;2014;55538;Pernoctaciones;908.0629106;A
40123;516722;2014;55539;Pernoctaciones;50.866666667;A
40123;516722;2014;55540;Pernoctaciones;168.01798905;A
40123;516722;2014;55541;Pernoctaciones;25279.459779;A
40123;516722;2015;55537;Pernoctaciones;1941.9424666;A
40123;516722;2015;55538;Pernoctaciones;3325.0525945;A
40123;516722;2015;55539;Pernoctaciones;1103.5479675;A
40123;516722;2015;55540;Pernoctaciones;247.65889659;A
40123;516722;2015;55541;Pernoctaciones;22524.906001;A
40123;516722;2016;55537;Pernoctaciones;3615.5742792;A
40123;516722;2016;55538;Pernoctaciones;2304.0082937;A
40123;516722;2016;55539;Pernoctaciones;284.67619048;A
40123;516722;2016;55540;Pernoctaciones;264.96490281;A
40123;516722;2016;55541;Pernoctaciones;24340.707796;A
40123;516722;2017;55537;Pernoctaciones;2918.7404044;A
40123;516722;2017;55538;Pernoctaciones;2156.300966;A
40123;516722;2017;55539;Pernoctaciones;192.0;A
40123;516722;2017;55540;Pernoctaciones;33.064765039;A
40123;516722;2017;55541;Pernoctaciones;25923.612538;A
40123;516722;2018;55537;Pernoctaciones;3150.6109543;A
40123;516722;2018;55538;Pernoctaciones;5923.5522753;A
40123;516722;2018;55539;Pernoctaciones;1445.9515152;A
40123;516722;2018;55540;Pernoctaciones;89.0;A
40123;516722;2018;55541;Pernoctaciones;25882.729706;A
40123;516722;2019;55537;Pernoctaciones;5297.648306759;A
40123;516722;2019;55538;Pernoctaciones;1195.907185067;A
40123;516722;2019;55539;Pernoctaciones;261.942592593;A
40123;516722;2019;55540;Pernoctaciones;318.114285714;A
40123;516722;2019;55541;Pernoctaciones;34907.279383198;A
40123;516722;2020;55537;Pernoctaciones;1487.557667238;A
40123;516722;2020;55538;Pernoctaciones;663.398342918;A
40123;516722;2020;55539;Pernoctaciones;80.6;A
40123;516722;2020;55540;Pernoctaciones;1007.739889327;A
40123;516722;2020;55541;Pernoctaciones;13533.228634995;A
40123;516724;2014;55537;Pernoctaciones;622.54003456;A
40123;516724;2014;55538;Pernoctaciones;2760.7299808;A
40123;516724;2014;55539;Pernoctaciones;279.79714286;A
40123;516724;2014;55540;Pernoctaciones;154.46729097;A
40123;516724;2014;55541;Pernoctaciones;135422.24153;A
40123;516724;2015;55537;Pernoctaciones;702.4799685;A
40123;516724;2015;55538;Pernoctaciones;3354.7431285;A
40123;516724;2015;55539;Pernoctaciones;458.32103659;A
40123;516724;2015;55540;Pernoctaciones;229.26570989;A
40123;516724;2015;55541;Pernoctaciones;131484.27305;A
40123;516724;2016;55537;Pernoctaciones;707.61107381;A
40123;516724;2016;55538;Pernoctaciones;3387.4527669;A
40123;516724;2016;55539;Pernoctaciones;1911.1794181;A
40123;516724;2016;55540;Pernoctaciones;318.98097032;A
40123;516724;2016;55541;Pernoctaciones;121699.52015;A
40123;516724;2017;55537;Pernoctaciones;1274.2126453;A
40123;516724;2017;55538;Pernoctaciones;3557.3947571;A
40123;516724;2017;55539;Pernoctaciones;115.46666667;A
40123;516724;2017;55540;Pernoctaciones;383.42484317;A
40123;516724;2017;55541;Pernoctaciones;142004.29285;A
40123;516724;2018;55537;Pernoctaciones;782.67416725;A
40123;516724;2018;55538;Pernoctaciones;4016.1344653;A
40123;516724;2018;55539;Pernoctaciones;202.93333333;A
40123;516724;2018;55540;Pernoctaciones;257.66085148;A
40123;516724;2018;55541;Pernoctaciones;141630.53055;A
40123;516724;2019;55537;Pernoctaciones;949.483971927;A
40123;516724;2019;55538;Pernoctaciones;3632.423125424;A
40123;516724;2019;55539;Pernoctaciones;607.077777778;A
40123;516724;2019;55540;Pernoctaciones;404.024334601;A
40123;516724;2019;55541;Pernoctaciones;132613.628272212;A
40123;516724;2020;55537;Pernoctaciones;789.590088271;A
40123;516724;2020;55538;Pernoctaciones;890.527598219;A
40123;516724;2020;55539;Pernoctaciones;;A
40123;516724;2020;55540;Pernoctaciones;-;A
40123;516724;2020;55541;Pernoctaciones;31548.045415623;A
40123;516725;2014;55537;Pernoctaciones;557.60441003;A
40123;516725;2014;55538;Pernoctaciones;2133.3902584;A
40123;516725;2014;55539;Pernoctaciones;680.75119048;A
40123;516725;2014;55540;Pernoctaciones;783.10066527;A
40123;516725;2014;55541;Pernoctaciones;102716.82309;A
40123;516725;2015;55537;Pernoctaciones;1486.9897731;A
40123;516725;2015;55538;Pernoctaciones;1912.680395;A
40123;516725;2015;55539;Pernoctaciones;212.69333333;A
40123;516725;2015;55540;Pernoctaciones;656.75441176;A
40123;516725;2015;55541;Pernoctaciones;125313.59212;A
40123;516725;2016;55537;Pernoctaciones;917.63151046;A
40123;516725;2016;55538;Pernoctaciones;3042.8834506;A
40123;516725;2016;55539;Pernoctaciones;814.43586405;A
40123;516725;2016;55540;Pernoctaciones;882.20699904;A
40123;516725;2016;55541;Pernoctaciones;162380.07774;A
40123;516725;2017;55537;Pernoctaciones;2113.3951345;A
40123;516725;2017;55538;Pernoctaciones;3503.240003;A
40123;516725;2017;55539;Pernoctaciones;321.79251701;A
40123;516725;2017;55540;Pernoctaciones;837.35122179;A
40123;516725;2017;55541;Pernoctaciones;194841.90463;A
40123;516725;2018;55537;Pernoctaciones;2579.7311659;A
40123;516725;2018;55538;Pernoctaciones;4042.0154962;A
