D_TEMPORAL_0;D_TERRITORIO_0;D_MCVLS_VARIABLE_0;D_SEXO_0;D_MCVL_MONSALARIO_0;D_MCVL_MONEDAD_0;INDICATOR;OBS_VALUE;FREQ
2020;2911;281593;3690;281486;281487;Primer cuartil (€);30926.0;A
2020;2911;281594;;281485;281487;Primer cuartil (€);15491.0;A
2020;2911;281594;;281486;281487;Primer cuartil (€);87308.0;A
2020;2911;281594;3689;281485;281487;Primer cuartil (€);6823.0;A
2020;2911;281594;3689;281486;281487;Primer cuartil (€);28593.0;A
2020;2911;281594;3690;281485;281487;Primer cuartil (€);3112.0;A
2020;2911;281594;3690;281486;281487;Primer cuartil (€);29935.0;A
2020;2911;281592;;281485;281487;Primer cuartil (€);30606.0;A
2020;2911;281592;;281486;281487;Primer cuartil (€);94370.0;A
2020;2911;281592;3689;281485;281487;Primer cuartil (€);10694.0;A
2020;2911;281592;3689;281486;281487;Primer cuartil (€);32009.0;A
2020;2911;281592;3690;281485;281487;Primer cuartil (€);9835.0;A
2020;2911;281592;3690;281486;281487;Primer cuartil (€);30910.0;A
2020;3023;281593;;281485;281487;Primer cuartil (€);69421.0;A
2020;3023;281593;;281486;281487;Primer cuartil (€);150529.0;A
2020;3023;281593;3689;281485;281487;Primer cuartil (€);26305.0;A
2020;3023;281593;3689;281486;281487;Primer cuartil (€);52489.0;A
2020;3023;281593;3690;281485;281487;Primer cuartil (€);20218.0;A
2020;3023;281593;3690;281486;281487;Primer cuartil (€);47994.0;A
2020;3023;281594;;281485;281487;Primer cuartil (€);31302.0;A
2020;3023;281594;;281486;281487;Primer cuartil (€);140833.0;A
2020;3023;281594;3689;281485;281487;Primer cuartil (€);12068.0;A
2020;3023;281594;3689;281486;281487;Primer cuartil (€);48065.0;A
2020;3023;281594;3690;281485;281487;Primer cuartil (€);8962.0;A
2020;3023;281594;3690;281486;281487;Primer cuartil (€);45857.0;A
2020;3023;281592;;281485;281487;Primer cuartil (€);60327.0;A
2020;3023;281592;;281486;281487;Primer cuartil (€);148905.0;A
2020;3023;281592;3689;281485;281487;Primer cuartil (€);22555.0;A
2020;3023;281592;3689;281486;281487;Primer cuartil (€);51754.0;A
2020;3023;281592;3690;281485;281487;Primer cuartil (€);17774.0;A
2020;3023;281592;3690;281486;281487;Primer cuartil (€);47722.0;A
2020;3142;281593;;281485;281487;Primer cuartil (€);66067.0;A
2020;3142;281593;;281486;281487;Primer cuartil (€);143334.0;A
2020;3142;281593;3689;281485;281487;Primer cuartil (€);26429.0;A
2020;3142;281593;3689;281486;281487;Primer cuartil (€);49608.0;A
2020;3142;281593;3690;281485;281487;Primer cuartil (€);18167.0;A
2020;3142;281593;3690;281486;281487;Primer cuartil (€);46026.0;A
2020;3142;281594;;281485;281487;Primer cuartil (€);21676.0;A
2020;3142;281594;;281486;281487;Primer cuartil (€);130783.0;A
2020;3142;281594;3689;281485;281487;Primer cuartil (€);9701.0;A
2020;3142;281594;3689;281486;281487;Primer cuartil (€);44545.0;A
2020;3142;281594;3690;281485;281487;Primer cuartil (€);4861.0;A
2020;3142;281594;3690;281486;281487;Primer cuartil (€);42458.0;A
2020;3142;281592;;281485;281487;Primer cuartil (€);62324.0;A
2020;3142;281592;;281486;281487;Primer cuartil (€);142237.0;A
2020;3142;281592;3689;281485;281487;Primer cuartil (€);24573.0;A
2020;3142;281592;3689;281486;281487;Primer cuartil (€);49145.0;A
2020;3142;281592;3690;281485;281487;Primer cuartil (€);17487.0;A
2020;3142;281592;3690;281486;281487;Primer cuartil (€);45782.0;A
2020;3143;281593;;281485;281487;Primer cuartil (€);15293.0;A
2020;3143;281593;;281486;281487;Primer cuartil (€);47147.0;A
2020;3143;281593;3689;281485;281487;Primer cuartil (€);6433.0;A
2020;3143;281593;3689;281486;281487;Primer cuartil (€);16332.0;A
2020;3143;281593;3690;281485;281487;Primer cuartil (€);3834.0;A
2020;3143;281593;3690;281486;281487;Primer cuartil (€);15122.0;A
2020;3143;281594;;281485;281487;Primer cuartil (€);10145.0;A
2020;3143;281594;;281486;281487;Primer cuartil (€);43037.0;A
2020;3143;281594;3689;281485;281487;Primer cuartil (€);3782.0;A
2020;3143;281594;3689;281486;281487;Primer cuartil (€);14418.0;A
2020;3143;281594;3690;281485;281487;Primer cuartil (€);2986.0;A
2020;3143;281594;3690;281486;281487;Primer cuartil (€);14263.0;A
2020;3143;281592;;281485;281487;Primer cuartil (€);14352.0;A
2020;3143;281592;;281486;281487;Primer cuartil (€);46532.0;A
2020;3143;281592;3689;281485;281487;Primer cuartil (€);5917.0;A
2020;3143;281592;3689;281486;281487;Primer cuartil (€);16018.0;A
2020;3143;281592;3690;281485;281487;Primer cuartil (€);3701.0;A
2020;3143;281592;3690;281486;281487;Primer cuartil (€);15015.0;A
2017;2352;281593;;281485;281487;Segundo cuartil (€);77662.0;A
2017;2352;281593;;281486;281487;Segundo cuartil (€);105248.0;A
2017;2352;281593;3689;281485;281487;Segundo cuartil (€);29018.0;A
2017;2352;281593;3689;281486;281487;Segundo cuartil (€);36361.0;A
2017;2352;281593;3690;281485;281487;Segundo cuartil (€);22852.0;A
2017;2352;281593;3690;281486;281487;Segundo cuartil (€);33657.0;A
2017;2352;281594;;281485;281487;Segundo cuartil (€);38809.0;A
2017;2352;281594;;281486;281487;Segundo cuartil (€);80694.0;A
2017;2352;281594;3689;281485;281487;Segundo cuartil (€);13621.0;A
2017;2352;281594;3689;281486;281487;Segundo cuartil (€);25968.0;A
2017;2352;281594;3690;281485;281487;Segundo cuartil (€);11942.0;A
2017;2352;281594;3690;281486;281487;Segundo cuartil (€);28146.0;A
2017;2352;281592;;281485;281487;Segundo cuartil (€);66515.0;A
2017;2352;281592;;281486;281487;Segundo cuartil (€);99435.0;A
2017;2352;281592;3689;281485;281487;Segundo cuartil (€);23416.0;A
2017;2352;281592;3689;281486;281487;Segundo cuartil (€);33841.0;A
2017;2352;281592;3690;281485;281487;Segundo cuartil (€);20928.0;A
2017;2352;281592;3690;281486;281487;Segundo cuartil (€);32456.0;A
2017;2402;281593;;281485;281487;Segundo cuartil (€);157558.0;A
2017;2402;281593;;281486;281487;Segundo cuartil (€);225514.0;A
2017;2402;281593;3689;281485;281487;Segundo cuartil (€);62384.0;A
2017;2402;281593;3689;281486;281487;Segundo cuartil (€);79604.0;A
2017;2402;281593;3690;281485;281487;Segundo cuartil (€);42620.0;A
2017;2402;281593;3690;281486;281487;Segundo cuartil (€);70562.0;A
2017;2402;281594;;281485;281487;Segundo cuartil (€);67239.0;A
2017;2402;281594;;281486;281487;Segundo cuartil (€);196148.0;A
2017;2402;281594;3689;281485;281487;Segundo cuartil (€);24916.0;A
2017;2402;281594;3689;281486;281487;Segundo cuartil (€);64684.0;A
2017;2402;281594;3690;281485;281487;Segundo cuartil (€);20482.0;A
2017;2402;281594;3690;281486;281487;Segundo cuartil (€);66175.0;A
2017;2402;281592;;281485;281487;Segundo cuartil (€);154448.0;A
2017;2402;281592;;281486;281487;Segundo cuartil (€);223863.0;A
2017;2402;281592;3689;281485;281487;Segundo cuartil (€);61261.0;A
2017;2402;281592;3689;281486;281487;Segundo cuartil (€);78582.0;A
2017;2402;281592;3690;281485;281487;Segundo cuartil (€);41824.0;A
2017;2402;281592;3690;281486;281487;Segundo cuartil (€);70394.0;A
2017;2482;281593;;281485;281487;Segundo cuartil (€);72455.0;A
2017;2482;281593;;281486;281487;Segundo cuartil (€);108176.0;A
2017;2482;281593;3689;281485;281487;Segundo cuartil (€);28031.0;A
2017;2482;281593;3689;281486;281487;Segundo cuartil (€);37446.0;A
2017;2482;281593;3690;281485;281487;Segundo cuartil (€);20180.0;A
2017;2482;281593;3690;281486;281487;Segundo cuartil (€);34689.0;A
2017;2482;281594;;281485;281487;Segundo cuartil (€);35665.0;A
2017;2482;281594;;281486;281487;Segundo cuartil (€);91476.0;A
2017;2482;281594;3689;281485;281487;Segundo cuartil (€);12032.0;A
2017;2482;281594;3689;281486;281487;Segundo cuartil (€);30713.0;A
2017;2482;281594;3690;281485;281487;Segundo cuartil (€);11592.0;A
2017;2482;281594;3690;281486;281487;Segundo cuartil (€);30206.0;A
2017;2482;281592;;281485;281487;Segundo cuartil (€);70195.0;A
2017;2482;281592;;281486;281487;Segundo cuartil (€);107241.0;A
2017;2482;281592;3689;281485;281487;Segundo cuartil (€);27243.0;A
2017;2482;281592;3689;281486;281487;Segundo cuartil (€);36993.0;A
2017;2482;281592;3690;281485;281487;Segundo cuartil (€);19505.0;A
2017;2482;281592;3690;281486;281487;Segundo cuartil (€);34499.0;A
2017;2713;281593;;281485;281487;Segundo cuartil (€);84427.0;A
2017;2713;281593;;281486;281487;Segundo cuartil (€);117994.0;A
2017;2713;281593;3689;281485;281487;Segundo cuartil (€);30582.0;A
2017;2713;281593;3689;281486;281487;Segundo cuartil (€);39571.0;A
2017;2713;281593;3690;281485;281487;Segundo cuartil (€);25665.0;A
2017;2713;281593;3690;281486;281487;Segundo cuartil (€);39039.0;A
2017;2713;281594;;281485;281487;Segundo cuartil (€);34130.0;A
2017;2713;281594;;281486;281487;Segundo cuartil (€);93731.0;A
2017;2713;281594;3689;281485;281487;Segundo cuartil (€);12125.0;A
2017;2713;281594;3689;281486;281487;Segundo cuartil (€);31722.0;A
2017;2713;281594;3690;281485;281487;Segundo cuartil (€);10429.0;A
2017;2713;281594;3690;281486;281487;Segundo cuartil (€);30749.0;A
2017;2713;281592;;281485;281487;Segundo cuartil (€);78298.0;A
2017;2713;281592;;281486;281487;Segundo cuartil (€);115410.0;A
2017;2713;281592;3689;281485;281487;Segundo cuartil (€);28062.0;A
2017;2713;281592;3689;281486;281487;Segundo cuartil (€);38653.0;A
2017;2713;281592;3690;281485;281487;Segundo cuartil (€);24172.0;A
2017;2713;281592;3690;281486;281487;Segundo cuartil (€);38281.0;A
2017;2797;281593;;281485;281487;Segundo cuartil (€);67658.0;A
2017;2797;281593;;281486;281487;Segundo cuartil (€);106361.0;A
2017;2797;281593;3689;281485;281487;Segundo cuartil (€);28376.0;A
2017;2797;281593;3689;281486;281487;Segundo cuartil (€);38434.0;A
2017;2797;281593;3690;281485;281487;Segundo cuartil (€);16616.0;A
2017;2797;281593;3690;281486;281487;Segundo cuartil (€);32365.0;A
2017;2797;281594;;281485;281487;Segundo cuartil (€);31256.0;A
2017;2797;281594;;281486;281487;Segundo cuartil (€);85850.0;A
2017;2797;281594;3689;281485;281487;Segundo cuartil (€);12284.0;A
2017;2797;281594;3689;281486;281487;Segundo cuartil (€);28819.0;A
2017;2797;281594;3690;281485;281487;Segundo cuartil (€);8994.0;A
2017;2797;281594;3690;281486;281487;Segundo cuartil (€);28346.0;A
2017;2797;281592;;281485;281487;Segundo cuartil (€);60851.0;A
2017;2797;281592;;281486;281487;Segundo cuartil (€);102766.0;A
2017;2797;281592;3689;281485;281487;Segundo cuartil (€);25581.0;A
2017;2797;281592;3689;281486;281487;Segundo cuartil (€);37027.0;A
2017;2797;281592;3690;281485;281487;Segundo cuartil (€);15057.0;A
2017;2797;281592;3690;281486;281487;Segundo cuartil (€);31647.0;A
2017;2911;281593;;281485;281487;Segundo cuartil (€);70909.0;A
2017;2911;281593;;281486;281487;Segundo cuartil (€);107279.0;A
2017;2911;281593;3689;281485;281487;Segundo cuartil (€);26300.0;A
2017;2911;281593;3689;281486;281487;Segundo cuartil (€);36422.0;A
2017;2911;281593;3690;281485;281487;Segundo cuartil (€);20756.0;A
2017;2911;281593;3690;281486;281487;Segundo cuartil (€);35072.0;A
2017;2911;281594;;281485;281487;Segundo cuartil (€);29693.0;A
2017;2911;281594;;281486;281487;Segundo cuartil (€);88747.0;A
2017;2911;281594;3689;281485;281487;Segundo cuartil (€);8865.0;A
2017;2911;281594;3689;281486;281487;Segundo cuartil (€);29307.0;A
2017;2911;281594;3690;281485;281487;Segundo cuartil (€);11197.0;A
2017;2911;281594;3690;281486;281487;Segundo cuartil (€);29791.0;A
2017;2911;281592;;281485;281487;Segundo cuartil (€);68870.0;A
2017;2911;281592;;281486;281487;Segundo cuartil (€);106341.0;A
2017;2911;281592;3689;281485;281487;Segundo cuartil (€);25244.0;A
2017;2911;281592;3689;281486;281487;Segundo cuartil (€);36005.0;A
2017;2911;281592;3690;281485;281487;Segundo cuartil (€);20426.0;A
2017;2911;281592;3690;281486;281487;Segundo cuartil (€);34910.0;A
2017;3023;281593;;281485;281487;Segundo cuartil (€);123595.0;A
2017;3023;281593;;281486;281487;Segundo cuartil (€);168051.0;A
2017;3023;281593;3689;281485;281487;Segundo cuartil (€);46629.0;A
2017;3023;281593;3689;281486;281487;Segundo cuartil (€);57289.0;A
2017;3023;281593;3690;281485;281487;Segundo cuartil (€);36011.0;A
2017;3023;281593;3690;281486;281487;Segundo cuartil (€);54585.0;A
2017;3023;281594;;281485;281487;Segundo cuartil (€);63433.0;A
2017;3023;281594;;281486;281487;Segundo cuartil (€);152495.0;A
2017;3023;281594;3689;281485;281487;Segundo cuartil (€);21739.0;A
2017;3023;281594;3689;281486;281487;Segundo cuartil (€);51025.0;A
2017;3023;281594;3690;281485;281487;Segundo cuartil (€);20646.0;A
2017;3023;281594;3690;281486;281487;Segundo cuartil (€);50686.0;A
2017;3023;281592;;281485;281487;Segundo cuartil (€);114019.0;A
2017;3023;281592;;281486;281487;Segundo cuartil (€);165055.0;A
2017;3023;281592;3689;281485;281487;Segundo cuartil (€);42611.0;A
2017;3023;281592;3689;281486;281487;Segundo cuartil (€);56294.0;A
2017;3023;281592;3690;281485;281487;Segundo cuartil (€);33343.0;A
2017;3023;281592;3690;281486;281487;Segundo cuartil (€);53610.0;A
2017;3142;281593;;281485;281487;Segundo cuartil (€);121525.0;A
2017;3142;281593;;281486;281487;Segundo cuartil (€);165676.0;A
2017;3142;281593;3689;281485;281487;Segundo cuartil (€);47123.0;A
2017;3142;281593;3689;281486;281487;Segundo cuartil (€);58513.0;A
2017;3142;281593;3690;281485;281487;Segundo cuartil (€);34006.0;A
2017;3142;281593;3690;281486;281487;Segundo cuartil (€);51782.0;A
2017;3142;281594;;281485;281487;Segundo cuartil (€);52746.0;A
2017;3142;281594;;281486;281487;Segundo cuartil (€);134489.0;A
2017;3142;281594;3689;281485;281487;Segundo cuartil (€);21127.0;A
2017;3142;281594;3689;281486;281487;Segundo cuartil (€);46391.0;A
2017;3142;281594;3690;281485;281487;Segundo cuartil (€);13700.0;A
2017;3142;281594;3690;281486;281487;Segundo cuartil (€);42728.0;A
2017;3142;281592;;281485;281487;Segundo cuartil (€);118160.0;A
2017;3142;281592;;281486;281487;Segundo cuartil (€);163887.0;A
2017;3142;281592;3689;281485;281487;Segundo cuartil (€);45734.0;A
2017;3142;281592;3689;281486;281487;Segundo cuartil (€);57756.0;A
2017;3142;281592;3690;281485;281487;Segundo cuartil (€);33156.0;A
2017;3142;281592;3690;281486;281487;Segundo cuartil (€);51358.0;A
2017;3143;281593;;281485;281487;Segundo cuartil (€);33689.0;A
2017;3143;281593;;281486;281487;Segundo cuartil (€);52451.0;A
2017;3143;281593;3689;281485;281487;Segundo cuartil (€);13347.0;A
2017;3143;281593;3689;281486;281487;Segundo cuartil (€);18286.0;A
2017;3143;281593;3690;281485;281487;Segundo cuartil (€);9170.0;A
2017;3143;281593;3690;281486;281487;Segundo cuartil (€);16634.0;A
2017;3143;281594;;281485;281487;Segundo cuartil (€);17401.0;A
2017;3143;281594;;281486;281487;Segundo cuartil (€);44084.0;A
2017;3143;281594;3689;281485;281487;Segundo cuartil (€);6409.0;A
2017;3143;281594;3689;281486;281487;Segundo cuartil (€);14698.0;A
2017;3143;281594;3690;281485;281487;Segundo cuartil (€);5169.0;A
2017;3143;281594;3690;281486;281487;Segundo cuartil (€);14690.0;A
2017;3143;281592;;281485;281487;Segundo cuartil (€);31297.0;A
2017;3143;281592;;281486;281487;Segundo cuartil (€);51550.0;A
2017;3143;281592;3689;281485;281487;Segundo cuartil (€);12302.0;A
2017;3143;281592;3689;281486;281487;Segundo cuartil (€);17905.0;A
2017;3143;281592;3690;281485;281487;Segundo cuartil (€);8638.0;A
2017;3143;281592;3690;281486;281487;Segundo cuartil (€);16437.0;A
2018;2352;281593;;281485;281487;Segundo cuartil (€);80921.0;A
2018;2352;281593;;281486;281487;Segundo cuartil (€);106996.0;A
2018;2352;281593;3689;281485;281487;Segundo cuartil (€);30063.0;A
2018;2352;281593;3689;281486;281487;Segundo cuartil (€);36580.0;A
2018;2352;281593;3690;281485;281487;Segundo cuartil (€);23877.0;A
2018;2352;281593;3690;281486;281487;Segundo cuartil (€);34720.0;A
2018;2352;281594;;281485;281487;Segundo cuartil (€);42376.0;A
2018;2352;281594;;281486;281487;Segundo cuartil (€);84191.0;A
2018;2352;281594;3689;281485;281487;Segundo cuartil (€);15176.0;A
2018;2352;281594;3689;281486;281487;Segundo cuartil (€);27467.0;A
2018;2352;281594;3690;281485;281487;Segundo cuartil (€);12794.0;A
2018;2352;281594;3690;281486;281487;Segundo cuartil (€);28700.0;A
2018;2352;281592;;281485;281487;Segundo cuartil (€);70130.0;A
2018;2352;281592;;281486;281487;Segundo cuartil (€);101194.0;A
2018;2352;281592;3689;281485;281487;Segundo cuartil (€);25113.0;A
2018;2352;281592;3689;281486;281487;Segundo cuartil (€);34123.0;A
2018;2352;281592;3690;281485;281487;Segundo cuartil (€);21716.0;A
2018;2352;281592;3690;281486;281487;Segundo cuartil (€);33338.0;A
2018;2402;281593;;281485;281487;Segundo cuartil (€);162405.0;A
2018;2402;281593;;281486;281487;Segundo cuartil (€);232400.0;A
2018;2402;281593;3689;281485;281487;Segundo cuartil (€);63858.0;A
2018;2402;281593;3689;281486;281487;Segundo cuartil (€);81974.0;A
2018;2402;281593;3690;281485;281487;Segundo cuartil (€);44078.0;A
2018;2402;281593;3690;281486;281487;Segundo cuartil (€);72795.0;A
2018;2402;281594;;281485;281487;Segundo cuartil (€);81267.0;A
2018;2402;281594;;281486;281487;Segundo cuartil (€);199694.0;A
2018;2402;281594;3689;281485;281487;Segundo cuartil (€);30277.0;A
2018;2402;281594;3689;281486;281487;Segundo cuartil (€);65318.0;A
2018;2402;281594;3690;281485;281487;Segundo cuartil (€);24496.0;A
2018;2402;281594;3690;281486;281487;Segundo cuartil (€);68204.0;A
2018;2402;281592;;281485;281487;Segundo cuartil (€);158325.0;A
2018;2402;281592;;281486;281487;Segundo cuartil (€);230736.0;A
2018;2402;281592;3689;281485;281487;Segundo cuartil (€);62283.0;A
2018;2402;281592;3689;281486;281487;Segundo cuartil (€);81179.0;A
2018;2402;281592;3690;281485;281487;Segundo cuartil (€);42997.0;A
2018;2402;281592;3690;281486;281487;Segundo cuartil (€);72588.0;A
2018;2482;281593;;281485;281487;Segundo cuartil (€);76623.0;A
2018;2482;281593;;281486;281487;Segundo cuartil (€);109840.0;A
2018;2482;281593;3689;281485;281487;Segundo cuartil (€);29983.0;A
2018;2482;281593;3689;281486;281487;Segundo cuartil (€);37941.0;A
2018;2482;281593;3690;281485;281487;Segundo cuartil (€);21057.0;A
2018;2482;281593;3690;281486;281487;Segundo cuartil (€);35162.0;A
2018;2482;281594;;281485;281487;Segundo cuartil (€);37483.0;A
2018;2482;281594;;281486;281487;Segundo cuartil (€);94307.0;A
2018;2482;281594;3689;281485;281487;Segundo cuartil (€);13026.0;A
2018;2482;281594;3689;281486;281487;Segundo cuartil (€);31767.0;A
2018;2482;281594;3690;281485;281487;Segundo cuartil (€);12214.0;A
2018;2482;281594;3690;281486;281487;Segundo cuartil (€);31075.0;A
2018;2482;281592;;281485;281487;Segundo cuartil (€);74575.0;A
2018;2482;281592;;281486;281487;Segundo cuartil (€);109039.0;A
2018;2482;281592;3689;281485;281487;Segundo cuartil (€);29055.0;A
2018;2482;281592;3689;281486;281487;Segundo cuartil (€);37664.0;A
2018;2482;281592;3690;281485;281487;Segundo cuartil (€);20614.0;A
2018;2482;281592;3690;281486;281487;Segundo cuartil (€);34915.0;A
2018;2713;281593;;281485;281487;Segundo cuartil (€);85837.0;A
2018;2713;281593;;281486;281487;Segundo cuartil (€);121698.0;A
2018;2713;281593;3689;281485;281487;Segundo cuartil (€);31475.0;A
2018;2713;281593;3689;281486;281487;Segundo cuartil (€);40925.0;A
2018;2713;281593;3690;281485;281487;Segundo cuartil (€);25867.0;A
2018;2713;281593;3690;281486;281487;Segundo cuartil (€);40195.0;A
2018;2713;281594;;281485;281487;Segundo cuartil (€);36025.0;A
2018;2713;281594;;281486;281487;Segundo cuartil (€);98637.0;A
2018;2713;281594;3689;281485;281487;Segundo cuartil (€);13549.0;A
2018;2713;281594;3689;281486;281487;Segundo cuartil (€);33105.0;A
2018;2713;281594;3690;281485;281487;Segundo cuartil (€);10564.0;A
2018;2713;281594;3690;281486;281487;Segundo cuartil (€);32691.0;A
2018;2713;281592;;281485;281487;Segundo cuartil (€);79540.0;A
2018;2713;281592;;281486;281487;Segundo cuartil (€);118673.0;A
2018;2713;281592;3689;281485;281487;Segundo cuartil (€);28963.0;A
2018;2713;281592;3689;281486;281487;Segundo cuartil (€);39773.0;A
2018;2713;281592;3690;281485;281487;Segundo cuartil (€);24012.0;A
2018;2713;281592;3690;281486;281487;Segundo cuartil (€);39331.0;A
2018;2797;281593;;281485;281487;Segundo cuartil (€);72934.0;A
2018;2797;281593;;281486;281487;Segundo cuartil (€);109214.0;A
2018;2797;281593;3689;281485;281487;Segundo cuartil (€);30659.0;A
2018;2797;281593;3689;281486;281487;Segundo cuartil (€);39579.0;A
2018;2797;281593;3690;281485;281487;Segundo cuartil (€);18262.0;A
2018;2797;281593;3690;281486;281487;Segundo cuartil (€);33067.0;A
2018;2797;281594;;281485;281487;Segundo cuartil (€);30265.0;A
2018;2797;281594;;281486;281487;Segundo cuartil (€);85782.0;A
2018;2797;281594;3689;281485;281487;Segundo cuartil (€);12870.0;A
2018;2797;281594;3689;281486;281487;Segundo cuartil (€);28770.0;A
2018;2797;281594;3690;281485;281487;Segundo cuartil (€);7791.0;A
2018;2797;281594;3690;281486;281487;Segundo cuartil (€);28436.0;A
2018;2797;281592;;281485;281487;Segundo cuartil (€);64809.0;A
2018;2797;281592;;281486;281487;Segundo cuartil (€);104689.0;A
2018;2797;281592;3689;281485;281487;Segundo cuartil (€);27865.0;A
2018;2797;281592;3689;281486;281487;Segundo cuartil (€);38097.0;A
2018;2797;281592;3690;281485;281487;Segundo cuartil (€);15944.0;A
2018;2797;281592;3690;281486;281487;Segundo cuartil (€);31782.0;A
2018;2911;281593;;281485;281487;Segundo cuartil (€);74063.0;A
2018;2911;281593;;281486;281487;Segundo cuartil (€);110135.0;A
2018;2911;281593;3689;281485;281487;Segundo cuartil (€);27507.0;A
2018;2911;281593;3689;281486;281487;Segundo cuartil (€);36980.0;A
2018;2911;281593;3690;281485;281487;Segundo cuartil (€);21724.0;A
2018;2911;281593;3690;281486;281487;Segundo cuartil (€);36384.0;A
2018;2911;281594;;281485;281487;Segundo cuartil (€);27122.0;A
2018;2911;281594;;281486;281487;Segundo cuartil (€);91535.0;A
2018;2911;281594;3689;281485;281487;Segundo cuartil (€);9555.0;A
2018;2911;281594;3689;281486;281487;Segundo cuartil (€);29650.0;A
2018;2911;281594;3690;281485;281487;Segundo cuartil (€);8492.0;A
2018;2911;281594;3690;281486;281487;Segundo cuartil (€);31724.0;A
2018;2911;281592;;281485;281487;Segundo cuartil (€);71988.0;A
2018;2911;281592;;281486;281487;Segundo cuartil (€);109195.0;A
2018;2911;281592;3689;281485;281487;Segundo cuartil (€);26335.0;A
2018;2911;281592;3689;281486;281487;Segundo cuartil (€);36554.0;A
2018;2911;281592;3690;281485;281487;Segundo cuartil (€);21434.0;A
2018;2911;281592;3690;281486;281487;Segundo cuartil (€);36208.0;A
2018;3023;281593;;281485;281487;Segundo cuartil (€);126999.0;A
2018;3023;281593;;281486;281487;Segundo cuartil (€);171475.0;A
2018;3023;281593;3689;281485;281487;Segundo cuartil (€);47769.0;A
2018;3023;281593;3689;281486;281487;Segundo cuartil (€);58568.0;A
2018;3023;281593;3690;281485;281487;Segundo cuartil (€);36989.0;A
2018;3023;281593;3690;281486;281487;Segundo cuartil (€);55553.0;A
2018;3023;281594;;281485;281487;Segundo cuartil (€);74686.0;A
2018;3023;281594;;281486;281487;Segundo cuartil (€);157646.0;A
2018;3023;281594;3689;281485;281487;Segundo cuartil (€);26457.0;A
2018;3023;281594;3689;281486;281487;Segundo cuartil (€);52772.0;A
2018;3023;281594;3690;281485;281487;Segundo cuartil (€);23179.0;A
2018;3023;281594;3690;281486;281487;Segundo cuartil (€);52323.0;A
2018;3023;281592;;281485;281487;Segundo cuartil (€);119046.0;A
2018;3023;281592;;281486;281487;Segundo cuartil (€);168879.0;A
2018;3023;281592;3689;281485;281487;Segundo cuartil (€);44700.0;A
2018;3023;281592;3689;281486;281487;Segundo cuartil (€);57699.0;A
2018;3023;281592;3690;281485;281487;Segundo cuartil (€);34900.0;A
2018;3023;281592;3690;281486;281487;Segundo cuartil (€);54781.0;A
2018;3142;281593;;281485;281487;Segundo cuartil (€);125523.0;A
2018;3142;281593;;281486;281487;Segundo cuartil (€);169464.0;A
2018;3142;281593;3689;281485;281487;Segundo cuartil (€);48267.0;A
2018;3142;281593;3689;281486;281487;Segundo cuartil (€);59885.0;A
2018;3142;281593;3690;281485;281487;Segundo cuartil (€);35406.0;A
2018;3142;281593;3690;281486;281487;Segundo cuartil (€);52947.0;A
2018;3142;281594;;281485;281487;Segundo cuartil (€);51396.0;A
2018;3142;281594;;281486;281487;Segundo cuartil (€);135705.0;A
2018;3142;281594;3689;281485;281487;Segundo cuartil (€);20785.0;A
2018;3142;281594;3689;281486;281487;Segundo cuartil (€);46059.0;A
2018;3142;281594;3690;281485;281487;Segundo cuartil (€);12588.0;A
2018;3142;281594;3690;281486;281487;Segundo cuartil (€);44323.0;A
2018;3142;281592;;281485;281487;Segundo cuartil (€);121822.0;A
2018;3142;281592;;281486;281487;Segundo cuartil (€);167309.0;A
2018;3142;281592;3689;281485;281487;Segundo cuartil (€);46601.0;A
2018;3142;281592;3689;281486;281487;Segundo cuartil (€);58986.0;A
2018;3142;281592;3690;281485;281487;Segundo cuartil (€);34494.0;A
2018;3142;281592;3690;281486;281487;Segundo cuartil (€);52483.0;A
2018;3143;281593;;281485;281487;Segundo cuartil (€);35853.0;A
2018;3143;281593;;281486;281487;Segundo cuartil (€);53910.0;A
2018;3143;281593;3689;281485;281487;Segundo cuartil (€);14194.0;A
2018;3143;281593;3689;281486;281487;Segundo cuartil (€);18775.0;A
2018;3143;281593;3690;281485;281487;Segundo cuartil (€);9731.0;A
2018;3143;281593;3690;281486;281487;Segundo cuartil (€);17114.0;A
2018;3143;281594;;281485;281487;Segundo cuartil (€);18054.0;A
2018;3143;281594;;281486;281487;Segundo cuartil (€);44886.0;A
2018;3143;281594;3689;281485;281487;Segundo cuartil (€);7064.0;A
2018;3143;281594;3689;281486;281487;Segundo cuartil (€);15023.0;A
2018;3143;281594;3690;281485;281487;Segundo cuartil (€);4898.0;A
2018;3143;281594;3690;281486;281487;Segundo cuartil (€);14898.0;A
2018;3143;281592;;281485;281487;Segundo cuartil (€);33315.0;A
2018;3143;281592;;281486;281487;Segundo cuartil (€);52883.0;A
2018;3143;281592;3689;281485;281487;Segundo cuartil (€);13201.0;A
2018;3143;281592;3689;281486;281487;Segundo cuartil (€);18371.0;A
2018;3143;281592;3690;281485;281487;Segundo cuartil (€);9049.0;A
2018;3143;281592;3690;281486;281487;Segundo cuartil (€);16852.0;A
2019;2352;281593;;281485;281487;Segundo cuartil (€);85365.0;A
2019;2352;281593;;281486;281487;Segundo cuartil (€);111138.0;A
2019;2352;281593;3689;281485;281487;Segundo cuartil (€);31220.0;A
2019;2352;281593;3689;281486;281487;Segundo cuartil (€);38027.0;A
