D_ESTADO_DATO_0;D_TERRITORIO_0;D_CAT_HOTELES_0;D_TEMPORAL_0;INDICATOR;OBS_VALUE;FREQ
40123;2911;264446;2011;Establecimientos medios abiertos estimados;46.81925;A
40123;2911;264446;2010;Establecimientos medios abiertos estimados;43.147916667;A
40123;2911;264446;2009;Establecimientos medios abiertos estimados;43.356083333;A
40123;2911;264446;2008;Establecimientos medios abiertos estimados;42.87975;A
40123;2911;62148;2020;Establecimientos medios abiertos estimados;25.473684211;A
40123;2911;62148;2019;Establecimientos medios abiertos estimados;33.666666667;A
40123;2911;62148;2018;Establecimientos medios abiertos estimados;34.0;A
40123;2911;62148;2017;Establecimientos medios abiertos estimados;33.31104789;A
40123;2911;62148;2016;Establecimientos medios abiertos estimados;31.0;A
40123;2911;62148;2015;Establecimientos medios abiertos estimados;30.897619048;A
40123;2911;62148;2014;Establecimientos medios abiertos estimados;31.75;A
40123;2911;62148;2013;Establecimientos medios abiertos estimados;32.052083333;A
40123;2911;62148;2012;Establecimientos medios abiertos estimados;30.233333333;A
40123;2911;62148;2011;Establecimientos medios abiertos estimados;32.884083333;A
40123;2911;62148;2010;Establecimientos medios abiertos estimados;34.0;A
40123;2911;62148;2009;Establecimientos medios abiertos estimados;34.068;A
40123;2911;62148;2008;Establecimientos medios abiertos estimados;33.069416667;A
40123;2911;62145;2020;Establecimientos medios abiertos estimados;9.767676768;A
40123;2911;62145;2019;Establecimientos medios abiertos estimados;14.392857143;A
40123;2911;62145;2018;Establecimientos medios abiertos estimados;15.25;A
40123;2911;62145;2017;Establecimientos medios abiertos estimados;15.656556373;A
40123;2911;62145;2016;Establecimientos medios abiertos estimados;15.333333333;A
40123;2911;62145;2015;Establecimientos medios abiertos estimados;15.573529412;A
40123;2911;62145;2014;Establecimientos medios abiertos estimados;14.916666667;A
40123;2911;62145;2013;Establecimientos medios abiertos estimados;15.666666667;A
40123;2911;62145;2012;Establecimientos medios abiertos estimados;18.416666667;A
40123;2911;62145;2011;Establecimientos medios abiertos estimados;17.583333333;A
40123;2911;62145;2010;Establecimientos medios abiertos estimados;17.583333333;A
40123;2911;62145;2009;Establecimientos medios abiertos estimados;17.8095;A
40123;2911;62145;2008;Establecimientos medios abiertos estimados;18.916666667;A
40123;2911;264450;2020;Establecimientos medios abiertos estimados;14.343434343;A
40123;2911;264450;2019;Establecimientos medios abiertos estimados;17.833333333;A
40123;2911;264450;2018;Establecimientos medios abiertos estimados;17.666666667;A
40123;2911;264450;2017;Establecimientos medios abiertos estimados;17.666666667;A
40123;2911;264450;2016;Establecimientos medios abiertos estimados;18.0;A
40123;2911;264450;2015;Establecimientos medios abiertos estimados;18.975;A
40123;2911;264450;2014;Establecimientos medios abiertos estimados;19.083333333;A
40123;2911;264450;2013;Establecimientos medios abiertos estimados;19.495833333;A
40123;2911;264450;2012;Establecimientos medios abiertos estimados;19.416666667;A
40123;2911;264450;2011;Establecimientos medios abiertos estimados;20.166666667;A
40123;2911;264450;2010;Establecimientos medios abiertos estimados;20.333333333;A
40123;2911;264450;2009;Establecimientos medios abiertos estimados;18.583333333;A
40123;2911;264450;2008;Establecimientos medios abiertos estimados;16.583333333;A
40123;2911;264449;2020;Establecimientos medios abiertos estimados;28.14743253;A
40123;2911;264449;2019;Establecimientos medios abiertos estimados;39.507558761;A
40123;2911;264449;2018;Establecimientos medios abiertos estimados;48.361607143;A
40123;2911;264449;2017;Establecimientos medios abiertos estimados;48.355208333;A
40123;2911;264449;2016;Establecimientos medios abiertos estimados;52.754712302;A
40123;2911;264449;2015;Establecimientos medios abiertos estimados;60.817708333;A
40123;2911;264449;2014;Establecimientos medios abiertos estimados;50.765625;A
40123;2911;264449;2013;Establecimientos medios abiertos estimados;56.770583333;A
40123;2911;264449;2012;Establecimientos medios abiertos estimados;52.320833333;A
40123;2911;264449;2011;Establecimientos medios abiertos estimados;48.00275;A
40123;2911;264449;2010;Establecimientos medios abiertos estimados;52.009;A
40123;2911;264449;2009;Establecimientos medios abiertos estimados;57.806666667;A
40123;2911;264449;2008;Establecimientos medios abiertos estimados;64.512083333;A
40123;2911;62149;2020;Establecimientos medios abiertos estimados;116.64821871;A
40123;2911;62149;2019;Establecimientos medios abiertos estimados;163.873325103;A
40123;2911;62149;2018;Establecimientos medios abiertos estimados;174.526270466;A
40123;2911;62149;2017;Establecimientos medios abiertos estimados;175.054289811;A
40123;2911;62149;2016;Establecimientos medios abiertos estimados;178.413661994;A
40123;2911;62149;2015;Establecimientos medios abiertos estimados;186.126826376;A
40123;2911;62149;2014;Establecimientos medios abiertos estimados;176.507637893;A
40123;2911;62149;2013;Establecimientos medios abiertos estimados;184.776833333;A
40123;2911;62149;2012;Establecimientos medios abiertos estimados;183.26425;A
40123;2911;62149;2011;Establecimientos medios abiertos estimados;182.095083333;A
40123;2911;62149;2010;Establecimientos medios abiertos estimados;183.392499999;A
40123;2911;62149;2009;Establecimientos medios abiertos estimados;186.309083333;A
40123;2911;62149;2008;Establecimientos medios abiertos estimados;188.119833333;A
40123;3023;264447;2020;Establecimientos medios abiertos estimados;79.212285305;A
40123;3023;264447;2019;Establecimientos medios abiertos estimados;143.380381784;A
40123;3023;264447;2018;Establecimientos medios abiertos estimados;143.406316242;A
40123;3023;264447;2017;Establecimientos medios abiertos estimados;141.203285192;A
40123;3023;264447;2016;Establecimientos medios abiertos estimados;140.157671416;A
40123;3023;264447;2015;Establecimientos medios abiertos estimados;135.4593044;A
40123;3023;264447;2014;Establecimientos medios abiertos estimados;127.628408246;A
40123;3023;264447;2013;Establecimientos medios abiertos estimados;124.81075;A
40123;3023;264447;2012;Establecimientos medios abiertos estimados;122.163666663;A
40123;3023;264447;2011;Establecimientos medios abiertos estimados;121.94533333;A
40123;3023;264447;2010;Establecimientos medios abiertos estimados;122.13275;A
40123;3023;264447;2009;Establecimientos medios abiertos estimados;121.159000003;A
40123;3023;264447;2008;Establecimientos medios abiertos estimados;119.680750003;A
40123;3023;264446;2020;Establecimientos medios abiertos estimados;60.099379577;A
40123;3023;264446;2019;Establecimientos medios abiertos estimados;113.747157706;A
40123;3023;264446;2018;Establecimientos medios abiertos estimados;109.40984584;A
40123;3023;264446;2017;Establecimientos medios abiertos estimados;105.94558993;A
40123;3023;264446;2016;Establecimientos medios abiertos estimados;112.64023088;A
40123;3023;264446;2015;Establecimientos medios abiertos estimados;111.27994667;A
40123;3023;264446;2014;Establecimientos medios abiertos estimados;117.47725451;A
40123;3023;264446;2013;Establecimientos medios abiertos estimados;109.44875;A
40123;3023;264446;2012;Establecimientos medios abiertos estimados;107.68175;A
40123;3023;264446;2011;Establecimientos medios abiertos estimados;115.09158333;A
40123;3023;264446;2010;Establecimientos medios abiertos estimados;119.51208333;A
40123;3023;264446;2009;Establecimientos medios abiertos estimados;126.05566667;A
40123;3023;264446;2008;Establecimientos medios abiertos estimados;125.2825;A
40123;3023;62148;2020;Establecimientos medios abiertos estimados;47.248312786;A
40123;3023;62148;2019;Establecimientos medios abiertos estimados;70.609767194;A
40123;3023;62148;2018;Establecimientos medios abiertos estimados;77.955317502;A
40123;3023;62148;2017;Establecimientos medios abiertos estimados;77.605578496;A
40123;3023;62148;2016;Establecimientos medios abiertos estimados;74.04730461;A
40123;3023;62148;2015;Establecimientos medios abiertos estimados;80.411963913;A
40123;3023;62148;2014;Establecimientos medios abiertos estimados;86.072562334;A
40123;3023;62148;2013;Establecimientos medios abiertos estimados;81.218833333;A
40123;3023;62148;2012;Establecimientos medios abiertos estimados;79.821833333;A
40123;3023;62148;2011;Establecimientos medios abiertos estimados;77.139583333;A
40123;3023;62148;2010;Establecimientos medios abiertos estimados;77.947666667;A
40123;3023;62148;2009;Establecimientos medios abiertos estimados;79.230333333;A
40123;3023;62148;2008;Establecimientos medios abiertos estimados;83.135916667;A
40123;3023;62145;2020;Establecimientos medios abiertos estimados;24.87572742;A
40123;3023;62145;2019;Establecimientos medios abiertos estimados;38.417819499;A
40123;3023;62145;2018;Establecimientos medios abiertos estimados;35.561416596;A
40123;3023;62145;2017;Establecimientos medios abiertos estimados;34.087718542;A
40123;3023;62145;2016;Establecimientos medios abiertos estimados;36.910846915;A
40123;3023;62145;2015;Establecimientos medios abiertos estimados;33.247765246;A
40123;3023;62145;2014;Establecimientos medios abiertos estimados;31.065931373;A
40123;3023;62145;2013;Establecimientos medios abiertos estimados;32.215416667;A
40123;3023;62145;2012;Establecimientos medios abiertos estimados;30.59025;A
40123;3023;62145;2011;Establecimientos medios abiertos estimados;32.842833333;A
40123;3023;62145;2010;Establecimientos medios abiertos estimados;30.383166667;A
40123;3023;62145;2009;Establecimientos medios abiertos estimados;30.851083333;A
40123;3023;62145;2008;Establecimientos medios abiertos estimados;30.1355;A
40123;3023;264450;2020;Establecimientos medios abiertos estimados;61.685084822;A
40123;3023;264450;2019;Establecimientos medios abiertos estimados;80.361982011;A
40123;3023;264450;2018;Establecimientos medios abiertos estimados;78.319403059;A
40123;3023;264450;2017;Establecimientos medios abiertos estimados;72.769888752;A
40123;3023;264450;2016;Establecimientos medios abiertos estimados;77.178805584;A
40123;3023;264450;2015;Establecimientos medios abiertos estimados;78.400358868;A
40123;3023;264450;2014;Establecimientos medios abiertos estimados;86.247231655;A
40123;3023;264450;2013;Establecimientos medios abiertos estimados;87.503333333;A
40123;3023;264450;2012;Establecimientos medios abiertos estimados;89.63725;A
40123;3023;264450;2011;Establecimientos medios abiertos estimados;83.386166667;A
40123;3023;264450;2010;Establecimientos medios abiertos estimados;81.739083333;A
40123;3023;264450;2009;Establecimientos medios abiertos estimados;84.735666667;A
40123;3023;264450;2008;Establecimientos medios abiertos estimados;97.938416667;A
40123;3023;264449;2020;Establecimientos medios abiertos estimados;56.064664502;A
40123;3023;264449;2019;Establecimientos medios abiertos estimados;101.899415205;A
40123;3023;264449;2018;Establecimientos medios abiertos estimados;101.18030902;A
40123;3023;264449;2017;Establecimientos medios abiertos estimados;123.23725634;A
40123;3023;264449;2016;Establecimientos medios abiertos estimados;128.27762097;A
40123;3023;264449;2015;Establecimientos medios abiertos estimados;122.40902778;A
40123;3023;264449;2014;Establecimientos medios abiertos estimados;122.56383929;A
40123;3023;264449;2013;Establecimientos medios abiertos estimados;110.59166667;A
40123;3023;264449;2012;Establecimientos medios abiertos estimados;129.64133333;A
40123;3023;264449;2011;Establecimientos medios abiertos estimados;105.22616667;A
40123;3023;264449;2010;Establecimientos medios abiertos estimados;100.40866667;A
40123;3023;264449;2009;Establecimientos medios abiertos estimados;110.007;A
40123;3023;264449;2008;Establecimientos medios abiertos estimados;91.192666667;A
40123;3023;62149;2020;Establecimientos medios abiertos estimados;329.185454412;A
40123;3023;62149;2019;Establecimientos medios abiertos estimados;548.416523399;A
40123;3023;62149;2018;Establecimientos medios abiertos estimados;545.832608259;A
40123;3023;62149;2017;Establecimientos medios abiertos estimados;554.849317252;A
40123;3023;62149;2016;Establecimientos medios abiertos estimados;569.212480375;A
40123;3023;62149;2015;Establecimientos medios abiertos estimados;561.208366877;A
40123;3023;62149;2014;Establecimientos medios abiertos estimados;571.055227408;A
40123;3023;62149;2013;Establecimientos medios abiertos estimados;545.788750003;A
40123;3023;62149;2012;Establecimientos medios abiertos estimados;559.536083326;A
40123;3023;62149;2011;Establecimientos medios abiertos estimados;535.631666663;A
40123;3023;62149;2010;Establecimientos medios abiertos estimados;532.123416667;A
40123;3023;62149;2009;Establecimientos medios abiertos estimados;552.038750006;A
40123;3023;62149;2008;Establecimientos medios abiertos estimados;547.365750004;A
40123;3142;264447;2020;Establecimientos medios abiertos estimados;44.791342783;A
40123;3142;264447;2019;Establecimientos medios abiertos estimados;77.542083078;A
40123;3142;264447;2018;Establecimientos medios abiertos estimados;72.399988345;A
40123;3142;264447;2017;Establecimientos medios abiertos estimados;69.734154648;A
40123;3142;264447;2016;Establecimientos medios abiertos estimados;68.522302258;A
40123;3142;264447;2015;Establecimientos medios abiertos estimados;63.861171055;A
40123;3142;264447;2014;Establecimientos medios abiertos estimados;59.866835089;A
40123;3142;264447;2013;Establecimientos medios abiertos estimados;59.887583334;A
40123;3142;264447;2012;Establecimientos medios abiertos estimados;58.912583333;A
40123;3142;264447;2011;Establecimientos medios abiertos estimados;54.754583333;A
40123;3142;264447;2010;Establecimientos medios abiertos estimados;53.701833333;A
40123;3142;264447;2009;Establecimientos medios abiertos estimados;51.784083333;A
40123;3142;264447;2008;Establecimientos medios abiertos estimados;47.49225;A
40123;3142;264446;2020;Establecimientos medios abiertos estimados;27.218857777;A
40123;3142;264446;2019;Establecimientos medios abiertos estimados;50.387169996;A
40123;3142;264446;2018;Establecimientos medios abiertos estimados;50.069218852;A
40123;3142;264446;2017;Establecimientos medios abiertos estimados;49.252052237;A
40123;3142;264446;2016;Establecimientos medios abiertos estimados;49.556858062;A
40123;3142;264446;2015;Establecimientos medios abiertos estimados;49.071148053;A
40123;3142;264446;2014;Establecimientos medios abiertos estimados;48.072903888;A
40123;3142;264446;2013;Establecimientos medios abiertos estimados;46.94025;A
40123;3142;264446;2012;Establecimientos medios abiertos estimados;49.738916667;A
40123;3142;264446;2011;Establecimientos medios abiertos estimados;52.314333333;A
40123;3142;264446;2010;Establecimientos medios abiertos estimados;48.928916667;A
40123;3142;264446;2009;Establecimientos medios abiertos estimados;47.716166667;A
40123;3142;264446;2008;Establecimientos medios abiertos estimados;44.982083333;A
40123;3142;62148;2020;Establecimientos medios abiertos estimados;24.710759506;A
40123;3142;62148;2019;Establecimientos medios abiertos estimados;45.745732527;A
40123;3142;62148;2018;Establecimientos medios abiertos estimados;44.009895833;A
40123;3142;62148;2017;Establecimientos medios abiertos estimados;41.994379277;A
40123;3142;62148;2016;Establecimientos medios abiertos estimados;41.700958379;A
40123;3142;62148;2015;Establecimientos medios abiertos estimados;42.152530712;A
40123;3142;62148;2014;Establecimientos medios abiertos estimados;41.188658723;A
40123;3142;62148;2013;Establecimientos medios abiertos estimados;40.019;A
40123;3142;62148;2012;Establecimientos medios abiertos estimados;39.995416667;A
40123;3142;62148;2011;Establecimientos medios abiertos estimados;39.751416667;A
40123;3142;62148;2010;Establecimientos medios abiertos estimados;38.656333333;A
40123;3142;62148;2009;Establecimientos medios abiertos estimados;38.078833333;A
40123;3142;62148;2008;Establecimientos medios abiertos estimados;37.416666667;A
40123;3142;62145;2020;Establecimientos medios abiertos estimados;16.423397966;A
40123;3142;62145;2019;Establecimientos medios abiertos estimados;25.766965812;A
40123;3142;62145;2018;Establecimientos medios abiertos estimados;25.666639683;A
40123;3142;62145;2017;Establecimientos medios abiertos estimados;22.491837607;A
40123;3142;62145;2016;Establecimientos medios abiertos estimados;24.527839075;A
40123;3142;62145;2015;Establecimientos medios abiertos estimados;24.985815357;A
40123;3142;62145;2014;Establecimientos medios abiertos estimados;23.419173254;A
40123;3142;62145;2013;Establecimientos medios abiertos estimados;23.584416667;A
40123;3142;62145;2012;Establecimientos medios abiertos estimados;24.290083333;A
40123;3142;62145;2011;Establecimientos medios abiertos estimados;23.178833333;A
40123;3142;62145;2010;Establecimientos medios abiertos estimados;24.666666667;A
40123;3142;62145;2009;Establecimientos medios abiertos estimados;24.83;A
40123;3142;62145;2008;Establecimientos medios abiertos estimados;24.204916667;A
40123;3142;264450;2020;Establecimientos medios abiertos estimados;39.8818374;A
40123;3142;264450;2019;Establecimientos medios abiertos estimados;53.429391892;A
40123;3142;264450;2018;Establecimientos medios abiertos estimados;52.581291185;A
40123;3142;264450;2017;Establecimientos medios abiertos estimados;50.596265015;A
40123;3142;264450;2016;Establecimientos medios abiertos estimados;48.974612771;A
40123;3142;264450;2015;Establecimientos medios abiertos estimados;46.654559729;A
40123;3142;264450;2014;Establecimientos medios abiertos estimados;47.150330688;A
40123;3142;264450;2013;Establecimientos medios abiertos estimados;52.1905;A
40123;3142;264450;2012;Establecimientos medios abiertos estimados;53.620583333;A
40123;3142;264450;2011;Establecimientos medios abiertos estimados;54.857166667;A
40123;3142;264450;2010;Establecimientos medios abiertos estimados;53.261416667;A
40123;3142;264450;2009;Establecimientos medios abiertos estimados;53.878166667;A
40123;3142;264450;2008;Establecimientos medios abiertos estimados;55.549833333;A
40123;3142;264449;2020;Establecimientos medios abiertos estimados;61.877432217;A
40123;3142;264449;2019;Establecimientos medios abiertos estimados;131.941012569;A
40123;3142;264449;2018;Establecimientos medios abiertos estimados;122.24838603;A
40123;3142;264449;2017;Establecimientos medios abiertos estimados;131.61724387;A
40123;3142;264449;2016;Establecimientos medios abiertos estimados;138.92424242;A
40123;3142;264449;2015;Establecimientos medios abiertos estimados;123.47480159;A
40123;3142;264449;2014;Establecimientos medios abiertos estimados;119.13504611;A
40123;3142;264449;2013;Establecimientos medios abiertos estimados;113.33366667;A
40123;3142;264449;2012;Establecimientos medios abiertos estimados;108.47116667;A
40123;3142;264449;2011;Establecimientos medios abiertos estimados;92.032;A
40123;3142;264449;2010;Establecimientos medios abiertos estimados;96.68325;A
40123;3142;264449;2009;Establecimientos medios abiertos estimados;99.11975;A
40123;3142;264449;2008;Establecimientos medios abiertos estimados;94.464;A
40123;3142;62149;2020;Establecimientos medios abiertos estimados;214.903627649;A
40123;3142;62149;2019;Establecimientos medios abiertos estimados;384.812355874;A
40123;3142;62149;2018;Establecimientos medios abiertos estimados;366.975419928;A
40123;3142;62149;2017;Establecimientos medios abiertos estimados;365.685932654;A
40123;3142;62149;2016;Establecimientos medios abiertos estimados;372.206812965;A
40123;3142;62149;2015;Establecimientos medios abiertos estimados;350.200026496;A
40123;3142;62149;2014;Establecimientos medios abiertos estimados;338.832947752;A
40123;3142;62149;2013;Establecimientos medios abiertos estimados;335.955416671;A
40123;3142;62149;2012;Establecimientos medios abiertos estimados;335.028750003;A
40123;3142;62149;2011;Establecimientos medios abiertos estimados;316.888333333;A
40123;3142;62149;2010;Establecimientos medios abiertos estimados;315.898416667;A
40123;3142;62149;2009;Establecimientos medios abiertos estimados;315.407;A
40123;3142;62149;2008;Establecimientos medios abiertos estimados;304.10975;A
40124;3143;264447;2021;Establecimientos medios abiertos estimados;354.948765575;A
40124;3143;264446;2021;Establecimientos medios abiertos estimados;283.277767451;A
40124;3143;62148;2021;Establecimientos medios abiertos estimados;278.474112278;A
40124;3143;62145;2021;Establecimientos medios abiertos estimados;131.802902227;A
40124;3143;264450;2021;Establecimientos medios abiertos estimados;237.025716105;A
40124;3143;264449;2021;Establecimientos medios abiertos estimados;501.985584233;A
40124;3143;62149;2021;Establecimientos medios abiertos estimados;1787.514847869;A
40124;2352;264447;2021;Establecimientos medios abiertos estimados;30.789866406;A
40124;2352;264446;2021;Establecimientos medios abiertos estimados;17.331278802;A
40124;2352;62148;2021;Establecimientos medios abiertos estimados;22.916221572;A
40124;2352;62145;2021;Establecimientos medios abiertos estimados;11.5;A
40124;2352;264450;2021;Establecimientos medios abiertos estimados;25.254730723;A
40124;2352;264449;2021;Establecimientos medios abiertos estimados;30.22188929;A
40124;2352;62149;2021;Establecimientos medios abiertos estimados;138.013986793;A
40124;2402;264447;2021;Establecimientos medios abiertos estimados;56.059963272;A
40124;2402;264446;2021;Establecimientos medios abiertos estimados;43.264002608;A
40124;2402;62148;2021;Establecimientos medios abiertos estimados;46.533691345;A
40124;2402;62145;2021;Establecimientos medios abiertos estimados;27.959410805;A
40124;2402;264450;2021;Establecimientos medios abiertos estimados;40.898122799;A
40124;2402;264449;2021;Establecimientos medios abiertos estimados;130.329434485;A
40124;2402;62149;2021;Establecimientos medios abiertos estimados;345.044625314;A
40124;2482;264447;2021;Establecimientos medios abiertos estimados;21.214541731;A
40124;2482;264446;2021;Establecimientos medios abiertos estimados;20.97325033;A
40124;2482;62148;2021;Establecimientos medios abiertos estimados;26.316593431;A
40124;2482;62145;2021;Establecimientos medios abiertos estimados;11.44728836;A
40124;2482;264450;2021;Establecimientos medios abiertos estimados;23.962692662;A
40124;2482;264449;2021;Establecimientos medios abiertos estimados;42.106481481;A
40124;2482;62149;2021;Establecimientos medios abiertos estimados;146.020847995;A
40124;2713;264447;2021;Establecimientos medios abiertos estimados;40.533858354;A
40124;2713;264446;2021;Establecimientos medios abiertos estimados;50.521377485;A
40124;2713;62148;2021;Establecimientos medios abiertos estimados;46.580072688;A
40124;2713;62145;2021;Establecimientos medios abiertos estimados;18.438199871;A
40124;2713;264450;2021;Establecimientos medios abiertos estimados;25.796132678;A
40124;2713;264449;2021;Establecimientos medios abiertos estimados;90.127059048;A
40124;2713;62149;2021;Establecimientos medios abiertos estimados;271.996700124;A
40124;2797;264447;2021;Establecimientos medios abiertos estimados;20.536316287;A
40124;2797;264446;2021;Establecimientos medios abiertos estimados;7.881530163;A
40124;2797;62148;2021;Establecimientos medios abiertos estimados;21.615871246;A
40124;2797;62145;2021;Establecimientos medios abiertos estimados;3.723809524;A
40124;2797;264450;2021;Establecimientos medios abiertos estimados;18.447131743;A
40124;2797;264449;2021;Establecimientos medios abiertos estimados;37.018757631;A
40124;2797;62149;2021;Establecimientos medios abiertos estimados;109.223416594;A
40124;2911;264447;2021;Establecimientos medios abiertos estimados;20.126594638;A
40124;2911;264446;2021;Establecimientos medios abiertos estimados;30.959160016;A
40124;2911;62148;2021;Establecimientos medios abiertos estimados;29.041393461;A
40124;2911;62145;2021;Establecimientos medios abiertos estimados;13.122916667;A
40124;2911;264450;2021;Establecimientos medios abiertos estimados;15.731216931;A
40124;2911;264449;2021;Establecimientos medios abiertos estimados;32.802258852;A
40124;2911;62149;2021;Establecimientos medios abiertos estimados;141.783540565;A
40124;3023;264447;2021;Establecimientos medios abiertos estimados;104.881136694;A
40124;3023;264446;2021;Establecimientos medios abiertos estimados;76.074159984;A
40124;3023;62148;2021;Establecimientos medios abiertos estimados;61.100599071;A
40124;3023;62145;2021;Establecimientos medios abiertos estimados;27.090514383;A
40124;3023;264450;2021;Establecimientos medios abiertos estimados;47.269230705;A
40124;3023;264449;2021;Establecimientos medios abiertos estimados;75.478826253;A
40124;3023;62149;2021;Establecimientos medios abiertos estimados;391.89446709;A
40124;3142;264447;2021;Establecimientos medios abiertos estimados;60.806488193;A
40124;3142;264446;2021;Establecimientos medios abiertos estimados;36.273008063;A
40124;3142;62148;2021;Establecimientos medios abiertos estimados;24.369669464;A
40124;3142;62145;2021;Establecimientos medios abiertos estimados;18.520762617;A
40124;3142;264450;2021;Establecimientos medios abiertos estimados;39.666457864;A
40124;3142;264449;2021;Establecimientos medios abiertos estimados;63.900877193;A
40124;3142;62149;2021;Establecimientos medios abiertos estimados;243.537263394;A
40123;3143;264447;2020;Plazas medias estimadas;85413.414610951;A
40123;3143;264447;2019;Plazas medias estimadas;156116.574159268;A
40123;3143;264447;2018;Plazas medias estimadas;155296.353715447;A
40123;3143;264447;2017;Plazas medias estimadas;152784.64870785;A
40123;3143;264447;2016;Plazas medias estimadas;151240.17390509;A
40123;3143;264447;2015;Plazas medias estimadas;145497.17158347;A
40123;3143;264447;2014;Plazas medias estimadas;141789.96439208;A
40123;3143;264447;2013;Plazas medias estimadas;139405.34749926;A
40123;3143;264447;2012;Plazas medias estimadas;136467.16083394;A
40123;3143;264447;2011;Plazas medias estimadas;137189.58166699;A
40123;3143;264447;2010;Plazas medias estimadas;135028.209167337;A
40123;3143;264447;2009;Plazas medias estimadas;131766.97583286;A
40123;3143;264447;2008;Plazas medias estimadas;128100.6583332;A
40123;3143;264446;2020;Plazas medias estimadas;26516.66330049;A
40123;3143;264446;2019;Plazas medias estimadas;48061.566661597;A
40123;3143;264446;2018;Plazas medias estimadas;46778.3725074;A
40123;3143;264446;2017;Plazas medias estimadas;45142.3110911;A
40123;3143;264446;2016;Plazas medias estimadas;47411.1212059;A
40123;3143;264446;2015;Plazas medias estimadas;46651.1588565;A
40123;3143;264446;2014;Plazas medias estimadas;48821.542805;A
40123;3143;264446;2013;Plazas medias estimadas;50000.6775003;A
40123;3143;264446;2012;Plazas medias estimadas;49954.7516671;A
40123;3143;264446;2011;Plazas medias estimadas;52524.708333;A
40123;3143;264446;2010;Plazas medias estimadas;53702.9766664;A
40123;3143;264446;2009;Plazas medias estimadas;55995.8641671;A
40123;3143;264446;2008;Plazas medias estimadas;56824.31;A
40123;3143;62148;2020;Plazas medias estimadas;11742.695330203;A
40123;3143;62148;2019;Plazas medias estimadas;17353.742655369;A
40123;3143;62148;2018;Plazas medias estimadas;17480.3252447;A
40123;3143;62148;2017;Plazas medias estimadas;17070.8495363;A
40123;3143;62148;2016;Plazas medias estimadas;16838.3373782;A
40123;3143;62148;2015;Plazas medias estimadas;17514.9766383;A
40123;3143;62148;2014;Plazas medias estimadas;19225.6303434;A
40123;3143;62148;2013;Plazas medias estimadas;19361.8133334;A
40123;3143;62148;2012;Plazas medias estimadas;19510.8916667;A
40123;3143;62148;2011;Plazas medias estimadas;19830.8733334;A
40123;3143;62148;2010;Plazas medias estimadas;19443.1066667;A
40123;3143;62148;2009;Plazas medias estimadas;19752.215;A
40123;3143;62148;2008;Plazas medias estimadas;20036.6808334;A
40123;3143;62145;2020;Plazas medias estimadas;4974.320430394;A
40123;3143;62145;2019;Plazas medias estimadas;6850.171311558;A
40123;3143;62145;2018;Plazas medias estimadas;6743.59715718;A
40123;3143;62145;2017;Plazas medias estimadas;6525.26228126;A
40123;3143;62145;2016;Plazas medias estimadas;6692.41718899;A
40123;3143;62145;2015;Plazas medias estimadas;6543.73317755;A
40123;3143;62145;2014;Plazas medias estimadas;6247.13746612;A
40123;3143;62145;2013;Plazas medias estimadas;6389.8925001;A
40123;3143;62145;2012;Plazas medias estimadas;6634.0024999;A
40123;3143;62145;2011;Plazas medias estimadas;6820.45750004;A
40123;3143;62145;2010;Plazas medias estimadas;7027.8833334;A
40123;3143;62145;2009;Plazas medias estimadas;7122.15083333;A
40123;3143;62145;2008;Plazas medias estimadas;7036.98833333;A
40123;3143;264450;2020;Plazas medias estimadas;8984.145335042;A
40123;3143;264450;2019;Plazas medias estimadas;12350.942735225;A
40123;3143;264450;2018;Plazas medias estimadas;12562.13449031;A
40123;3143;264450;2017;Plazas medias estimadas;12225.84208087;A
40123;3143;264450;2016;Plazas medias estimadas;11898.47289946;A
40123;3143;264450;2015;Plazas medias estimadas;11791.74924714;A
40123;3143;264450;2014;Plazas medias estimadas;12221.57128524;A
40123;3143;264450;2013;Plazas medias estimadas;12454.17;A
40123;3143;264450;2012;Plazas medias estimadas;12815.2866667;A
40123;3143;264450;2011;Plazas medias estimadas;12813.3516666;A
40123;3143;264450;2010;Plazas medias estimadas;12484.4858333;A
40123;3143;264450;2009;Plazas medias estimadas;12531.57083333;A
40123;3143;264450;2008;Plazas medias estimadas;12716.01333336;A
40123;3143;264449;2020;Plazas medias estimadas;12243.590051235;A
40123;3143;264449;2019;Plazas medias estimadas;18532.272070274;A
40123;3143;264449;2018;Plazas medias estimadas;18076.56450027;A
40123;3143;264449;2017;Plazas medias estimadas;18583.2194287;A
40123;3143;264449;2016;Plazas medias estimadas;18207.98497619;A
40123;3143;264449;2015;Plazas medias estimadas;17884.0571181;A
40123;3143;264449;2014;Plazas medias estimadas;17595.1882754;A
40123;3143;264449;2013;Plazas medias estimadas;16818.6516667;A
40123;3143;264449;2012;Plazas medias estimadas;16940.5266667;A
40123;3143;264449;2011;Plazas medias estimadas;16206.5733333;A
40123;3143;264449;2010;Plazas medias estimadas;16024.8041667;A
40123;3143;264449;2009;Plazas medias estimadas;17179.9558333;A
40123;3143;264449;2008;Plazas medias estimadas;16087.11;A
40123;3143;62149;2020;Plazas medias estimadas;149874.829058315;A
40123;3143;62149;2019;Plazas medias estimadas;259265.269593291;A
40123;3143;62149;2018;Plazas medias estimadas;256937.347615307;A
40123;3143;62149;2017;Plazas medias estimadas;252332.13312608;A
40123;3143;62149;2016;Plazas medias estimadas;252288.50755383;A
