D_ESTADO_DATO_0;D_PUNTOS_TURISTICOS_0;D_TEMPORAL_0;INDICATOR;OBS_VALUE;FREQ
40123;55107;2017;Grado de ocupación por habitaciones;62.825773182399004;A
40123;55107;2016;Grado de ocupación por habitaciones;63.804920111510185;A
40123;55107;2015;Grado de ocupación por habitaciones;60.79293617817912;A
40123;55107;2014;Grado de ocupación por habitaciones;56.10536925004352;A
40123;55107;2013;Grado de ocupación por habitaciones;54.733987459929885;A
40123;55107;2012;Grado de ocupación por habitaciones;56.64734376483426;A
40123;55107;2011;Grado de ocupación por habitaciones;57.93921478322629;A
40123;55107;2010;Grado de ocupación por habitaciones;56.01710522616483;A
40123;55107;2008;Grado de ocupación por habitaciones;59.52845969832428;A
40123;55108;2020;Grado de ocupación por habitaciones;42.25999999999343;A
40123;55108;2019;Grado de ocupación por habitaciones;45.78114324948746;A
40123;55108;2018;Grado de ocupación por habitaciones;43.36010189087802;A
40123;55108;2017;Grado de ocupación por habitaciones;45.713160742097465;A
40123;55108;2016;Grado de ocupación por habitaciones;46.10410012564353;A
40123;55108;2015;Grado de ocupación por habitaciones;41.886456797901246;A
40123;55108;2014;Grado de ocupación por habitaciones;40.12466420021348;A
40123;55108;2013;Grado de ocupación por habitaciones;37.82087830718239;A
40123;55108;2011;Grado de ocupación por habitaciones;32.11408889070871;A
40123;55108;2010;Grado de ocupación por habitaciones;32.75144603997238;A
40123;55108;2009;Grado de ocupación por habitaciones;34.73491696924178;A
40123;55108;2008;Grado de ocupación por habitaciones;38.70491245003067;A
40123;70667;2020;Grado de ocupación por habitaciones;38.91784467164887;A
40123;70667;2019;Grado de ocupación por habitaciones;68.68760360138813;A
40123;70667;2018;Grado de ocupación por habitaciones;73.18434631632798;A
40123;70667;2017;Grado de ocupación por habitaciones;73.40634712364104;A
40123;70667;2016;Grado de ocupación por habitaciones;74.64129694591242;A
40123;70667;2015;Grado de ocupación por habitaciones;63.1698270229941;A
40123;70667;2014;Grado de ocupación por habitaciones;63.89056217275898;A
40123;70667;2013;Grado de ocupación por habitaciones;61.06085377083231;A
40123;70667;2012;Grado de ocupación por habitaciones;57.4073763156217;A
40123;70667;2011;Grado de ocupación por habitaciones;53.24867743790986;A
40123;70667;2010;Grado de ocupación por habitaciones;58.56175865135271;A
40123;70667;2009;Grado de ocupación por habitaciones;56.28981784534355;A
40123;70667;2008;Grado de ocupación por habitaciones;59.37793218551172;A
40123;269774;2020;Grado de ocupación por habitaciones;31.3700000000009;A
40123;269774;2019;Grado de ocupación por habitaciones;63.46863283138381;A
40123;70669;2020;Grado de ocupación por habitaciones;54.36000000001652;A
40123;70669;2019;Grado de ocupación por habitaciones;65.57880129208668;A
40123;70669;2018;Grado de ocupación por habitaciones;63.6143008113091;A
40123;70669;2017;Grado de ocupación por habitaciones;61.1351986730573;A
40123;70669;2013;Grado de ocupación por habitaciones;41.13882122149805;A
40123;70669;2012;Grado de ocupación por habitaciones;35.62120069212509;A
40123;70669;2011;Grado de ocupación por habitaciones;34.631379027658106;A
40123;70669;2010;Grado de ocupación por habitaciones;36.84717647659231;A
40123;70669;2009;Grado de ocupación por habitaciones;40.86968129113785;A
40123;70669;2008;Grado de ocupación por habitaciones;52.62697904040946;A
40123;70670;2020;Grado de ocupación por habitaciones;18.391246552099144;A
40123;70670;2019;Grado de ocupación por habitaciones;30.825557095113922;A
40123;70670;2018;Grado de ocupación por habitaciones;31.102480666811722;A
40123;70670;2017;Grado de ocupación por habitaciones;35.698342658775125;A
40123;70670;2016;Grado de ocupación por habitaciones;27.9216233404247;A
40123;70670;2015;Grado de ocupación por habitaciones;29.27575912865499;A
40123;70670;2014;Grado de ocupación por habitaciones;26.71686531214107;A
40123;70670;2013;Grado de ocupación por habitaciones;24.500029130397564;A
40123;70670;2012;Grado de ocupación por habitaciones;20.241039112618342;A
40123;70670;2011;Grado de ocupación por habitaciones;27.209281894574083;A
40123;70670;2009;Grado de ocupación por habitaciones;21.523115031723705;A
40123;70670;2008;Grado de ocupación por habitaciones;28.939083734965944;A
40123;55109;2020;Grado de ocupación por habitaciones;52.57000000002048;A
40123;55109;2019;Grado de ocupación por habitaciones;55.5667786121143;A
40123;55109;2018;Grado de ocupación por habitaciones;55.690810819978374;A
40123;55109;2017;Grado de ocupación por habitaciones;53.66052747834821;A
40123;55109;2016;Grado de ocupación por habitaciones;50.12630773589794;A
40123;55109;2015;Grado de ocupación por habitaciones;42.36267007292025;A
40123;55109;2014;Grado de ocupación por habitaciones;41.325543060721074;A
40123;55109;2013;Grado de ocupación por habitaciones;37.70318350575461;A
40123;70671;2020;Grado de ocupación por habitaciones;49.390000000002594;A
40123;70671;2019;Grado de ocupación por habitaciones;74.80159005983238;A
40123;70671;2018;Grado de ocupación por habitaciones;72.01927593300846;A
40123;70671;2017;Grado de ocupación por habitaciones;70.59313383180199;A
40123;70671;2016;Grado de ocupación por habitaciones;69.28358867186797;A
40123;70671;2015;Grado de ocupación por habitaciones;67.64608953778401;A
40123;70671;2014;Grado de ocupación por habitaciones;57.141355091884954;A
40123;70671;2013;Grado de ocupación por habitaciones;57.298174014599205;A
40123;70671;2012;Grado de ocupación por habitaciones;59.842704756927404;A
40123;70671;2011;Grado de ocupación por habitaciones;59.978008883493864;A
40123;70671;2010;Grado de ocupación por habitaciones;61.12685720107527;A
40123;70671;2008;Grado de ocupación por habitaciones;61.5931046555922;A
40123;70672;2020;Grado de ocupación por habitaciones;42.659999999994916;A
40123;70672;2019;Grado de ocupación por habitaciones;75.40386207021618;A
40123;70672;2018;Grado de ocupación por habitaciones;75.34685929341443;A
40123;70672;2017;Grado de ocupación por habitaciones;78.00720086720592;A
40123;70672;2016;Grado de ocupación por habitaciones;75.23321484594247;A
40123;70672;2015;Grado de ocupación por habitaciones;72.05260160451347;A
40123;70672;2014;Grado de ocupación por habitaciones;66.84089400998634;A
40123;70672;2013;Grado de ocupación por habitaciones;64.584296781616;A
40123;70672;2011;Grado de ocupación por habitaciones;63.03105352278899;A
40123;70672;2010;Grado de ocupación por habitaciones;63.59713751840608;A
40123;70672;2009;Grado de ocupación por habitaciones;66.13144049694657;A
40123;70672;2008;Grado de ocupación por habitaciones;65.68093781586181;A
40123;70673;2020;Grado de ocupación por habitaciones;33.510000000003686;A
40123;70673;2019;Grado de ocupación por habitaciones;54.52628540161942;A
40123;70673;2018;Grado de ocupación por habitaciones;50.74009098954281;A
40123;70673;2017;Grado de ocupación por habitaciones;51.04465408443106;A
40123;70673;2013;Grado de ocupación por habitaciones;44.10219590238373;A
40123;55110;2020;Grado de ocupación por habitaciones;49.38999999998228;A
40123;55110;2019;Grado de ocupación por habitaciones;69.93048372141466;A
40123;55110;2018;Grado de ocupación por habitaciones;69.51408632788402;A
40123;55110;2017;Grado de ocupación por habitaciones;72.77939175505969;A
40123;55110;2016;Grado de ocupación por habitaciones;69.70106504432916;A
40123;55110;2015;Grado de ocupación por habitaciones;64.28161612143745;A
40123;55110;2014;Grado de ocupación por habitaciones;58.19781136189983;A
40123;55110;2013;Grado de ocupación por habitaciones;57.83629521893197;A
40123;70674;2020;Grado de ocupación por habitaciones;37.69999999998859;A
40123;70674;2019;Grado de ocupación por habitaciones;59.629877862648314;A
40123;70674;2018;Grado de ocupación por habitaciones;58.770076107586476;A
40123;70674;2017;Grado de ocupación por habitaciones;59.36725684903538;A
40123;70674;2016;Grado de ocupación por habitaciones;55.556026647519516;A
40123;70674;2015;Grado de ocupación por habitaciones;54.59888568610296;A
40123;70674;2014;Grado de ocupación por habitaciones;49.97013211292088;A
40123;70674;2013;Grado de ocupación por habitaciones;48.332605429444676;A
40123;70674;2012;Grado de ocupación por habitaciones;47.465073684138225;A
40123;70674;2011;Grado de ocupación por habitaciones;45.31033594354893;A
40123;70674;2010;Grado de ocupación por habitaciones;45.02023704303055;A
40123;70674;2009;Grado de ocupación por habitaciones;42.490391142372914;A
40123;70674;2008;Grado de ocupación por habitaciones;44.84566957950136;A
40123;70675;2020;Grado de ocupación por habitaciones;43.50449049510761;A
40123;70675;2019;Grado de ocupación por habitaciones;58.30880276448293;A
40123;70675;2018;Grado de ocupación por habitaciones;55.720317916594894;A
40123;70675;2017;Grado de ocupación por habitaciones;56.81442494808909;A
40123;70675;2016;Grado de ocupación por habitaciones;53.1032682240054;A
40123;70675;2015;Grado de ocupación por habitaciones;48.69286976783642;A
40123;70675;2014;Grado de ocupación por habitaciones;46.63879520727398;A
40123;70675;2013;Grado de ocupación por habitaciones;44.96266366272969;A
40123;70675;2012;Grado de ocupación por habitaciones;52.86592465717327;A
40123;70675;2011;Grado de ocupación por habitaciones;52.02331451179724;A
40123;70675;2010;Grado de ocupación por habitaciones;49.32902722960322;A
40123;70675;2009;Grado de ocupación por habitaciones;50.65441928779343;A
40123;70675;2008;Grado de ocupación por habitaciones;51.522164235999725;A
40123;278910;2020;Grado de ocupación por habitaciones;42.25893960129795;A
40123;278910;2019;Grado de ocupación por habitaciones;60.586417566690194;A
40123;278911;2020;Grado de ocupación por habitaciones;55.03632455805303;A
40123;278911;2019;Grado de ocupación por habitaciones;67.40159988935324;A
40123;278911;2018;Grado de ocupación por habitaciones;61.6977845932486;A
40123;55111;2020;Grado de ocupación por habitaciones;46.189999999973864;A
40123;55111;2019;Grado de ocupación por habitaciones;57.02237943656477;A
40123;55111;2018;Grado de ocupación por habitaciones;53.71539671406364;A
40123;55111;2017;Grado de ocupación por habitaciones;51.75001674633127;A
40123;55111;2016;Grado de ocupación por habitaciones;49.27606839047633;A
40123;55111;2015;Grado de ocupación por habitaciones;45.05350336738996;A
40123;55111;2014;Grado de ocupación por habitaciones;41.33363158389993;A
40123;55111;2013;Grado de ocupación por habitaciones;42.06404236079822;A
40123;55111;2011;Grado de ocupación por habitaciones;44.9812347653158;A
40123;55111;2010;Grado de ocupación por habitaciones;46.2815897783581;A
40123;55111;2009;Grado de ocupación por habitaciones;49.16655663275651;A
40123;55112;2019;Grado de ocupación por habitaciones;43.98531065810222;A
40123;838202;2020;Grado de ocupación por habitaciones;41.15000000005693;A
40123;55113;2020;Grado de ocupación por habitaciones;40.173548249970736;A
40123;55113;2019;Grado de ocupación por habitaciones;67.9045230458699;A
40123;55113;2018;Grado de ocupación por habitaciones;67.57011860186604;A
40123;55113;2017;Grado de ocupación por habitaciones;66.40112286580758;A
40123;55113;2016;Grado de ocupación por habitaciones;66.06424552938373;A
40123;55113;2015;Grado de ocupación por habitaciones;63.84104065283651;A
40123;55113;2014;Grado de ocupación por habitaciones;60.0726121763111;A
40123;55113;2013;Grado de ocupación por habitaciones;55.70380018914553;A
40123;55113;2012;Grado de ocupación por habitaciones;54.28633804408967;A
40123;55113;2011;Grado de ocupación por habitaciones;56.448535339538246;A
40123;55113;2010;Grado de ocupación por habitaciones;52.76625771809677;A
40123;55113;2009;Grado de ocupación por habitaciones;54.53394198123117;A
40123;55113;2008;Grado de ocupación por habitaciones;60.124818800932744;A
40123;55114;2020;Grado de ocupación por habitaciones;49.080264308366154;A
40123;55114;2019;Grado de ocupación por habitaciones;71.26549326134236;A
40123;55114;2018;Grado de ocupación por habitaciones;68.85572844397353;A
40123;55114;2017;Grado de ocupación por habitaciones;66.65121994130877;A
40123;55114;2016;Grado de ocupación por habitaciones;65.27499935866113;A
40123;55114;2015;Grado de ocupación por habitaciones;62.28751587819245;A
40123;55114;2014;Grado de ocupación por habitaciones;58.638761753505044;A
40123;55114;2013;Grado de ocupación por habitaciones;54.894861945848135;A
40123;55114;2011;Grado de ocupación por habitaciones;49.98293307112328;A
40123;55114;2010;Grado de ocupación por habitaciones;54.22990879422635;A
40123;55114;2009;Grado de ocupación por habitaciones;47.91673102485789;A
40123;55114;2008;Grado de ocupación por habitaciones;57.72557488845662;A
40123;55115;2020;Grado de ocupación por habitaciones;41.906880892195545;A
40123;55115;2019;Grado de ocupación por habitaciones;71.11388455842629;A
40123;55115;2018;Grado de ocupación por habitaciones;67.638211895074;A
40123;55115;2017;Grado de ocupación por habitaciones;69.67934795555296;A
40123;55115;2016;Grado de ocupación por habitaciones;68.6389589973112;A
40123;55115;2015;Grado de ocupación por habitaciones;65.43656452825668;A
40123;55115;2014;Grado de ocupación por habitaciones;62.145714886735895;A
40123;55115;2013;Grado de ocupación por habitaciones;58.58159044856615;A
40123;55115;2012;Grado de ocupación por habitaciones;55.961848668427514;A
40123;55115;2011;Grado de ocupación por habitaciones;56.9906506720843;A
40123;55115;2010;Grado de ocupación por habitaciones;54.21024379578333;A
40123;55115;2009;Grado de ocupación por habitaciones;53.2115729090862;A
40123;55115;2008;Grado de ocupación por habitaciones;58.2189656545869;A
40123;70676;2020;Grado de ocupación por habitaciones;54.75999999997007;A
40123;70676;2019;Grado de ocupación por habitaciones;66.55160698593595;A
40123;70676;2018;Grado de ocupación por habitaciones;69.14197148756189;A
40123;70676;2017;Grado de ocupación por habitaciones;64.60472864120955;A
40123;70676;2014;Grado de ocupación por habitaciones;53.18004079410496;A
40123;70676;2013;Grado de ocupación por habitaciones;53.05260158054899;A
40123;70676;2012;Grado de ocupación por habitaciones;48.32442380983705;A
40123;70676;2011;Grado de ocupación por habitaciones;52.05829014174881;A
40123;70676;2010;Grado de ocupación por habitaciones;52.501522057307106;A
40123;70677;2020;Grado de ocupación por habitaciones;42.07999999998365;A
40123;70677;2019;Grado de ocupación por habitaciones;57.245065615830946;A
40123;70677;2018;Grado de ocupación por habitaciones;58.42665529384106;A
40123;70677;2017;Grado de ocupación por habitaciones;52.08369843991366;A
40123;70677;2016;Grado de ocupación por habitaciones;53.53406218325907;A
40123;70677;2015;Grado de ocupación por habitaciones;51.04441298004639;A
40123;70677;2013;Grado de ocupación por habitaciones;49.86683003413794;A
40123;70678;2019;Grado de ocupación por habitaciones;72.6171040674144;A
40123;282055;2020;Grado de ocupación por habitaciones;49.171271653244915;A
40123;282055;2019;Grado de ocupación por habitaciones;70.42056985218392;A
40123;70679;2020;Grado de ocupación por habitaciones;50.58000000003215;A
40123;70679;2019;Grado de ocupación por habitaciones;66.2082281265385;A
40123;70679;2012;Grado de ocupación por habitaciones;45.257226663510984;A
40123;70679;2009;Grado de ocupación por habitaciones;44.19207367909454;A
40123;70679;2008;Grado de ocupación por habitaciones;47.28389691549941;A
40123;55117;2019;Grado de ocupación por habitaciones;70.39613687623117;A
40123;70680;2020;Grado de ocupación por habitaciones;32.79462195949891;A
40123;302612;2019;Grado de ocupación por habitaciones;68.3263424882979;A
40123;269776;2019;Grado de ocupación por habitaciones;60.768781533860995;A
40123;278109;2020;Grado de ocupación por habitaciones;36.38766451575159;A
40123;278109;2019;Grado de ocupación por habitaciones;48.31499453496286;A
40123;70681;2020;Grado de ocupación por habitaciones;35.36000000006689;A
40123;70681;2019;Grado de ocupación por habitaciones;37.87692041720318;A
40123;70681;2018;Grado de ocupación por habitaciones;38.44446116883539;A
40123;70681;2017;Grado de ocupación por habitaciones;35.258534513717684;A
40123;70681;2016;Grado de ocupación por habitaciones;33.590572064441545;A
40123;70681;2015;Grado de ocupación por habitaciones;27.38786324784636;A
40123;70681;2014;Grado de ocupación por habitaciones;29.023739582469865;A
40123;70681;2013;Grado de ocupación por habitaciones;27.361480489439515;A
40123;70681;2012;Grado de ocupación por habitaciones;29.8368401727288;A
40123;70681;2011;Grado de ocupación por habitaciones;28.171428503576013;A
40123;70681;2010;Grado de ocupación por habitaciones;29.287731220862664;A
40123;269777;2020;Grado de ocupación por habitaciones;36.39979986364329;A
40123;269777;2019;Grado de ocupación por habitaciones;31.726149660870753;A
40123;70682;2020;Grado de ocupación por habitaciones;40.3239370986805;A
40123;70682;2019;Grado de ocupación por habitaciones;60.57500236675347;A
40123;70682;2012;Grado de ocupación por habitaciones;47.05742248655594;A
40123;70682;2010;Grado de ocupación por habitaciones;47.55969739767442;A
40123;70682;2009;Grado de ocupación por habitaciones;48.43249110716077;A
40123;70682;2008;Grado de ocupación por habitaciones;54.804372884126984;A
40123;70683;2020;Grado de ocupación por habitaciones;30.910519653583485;A
40123;70683;2019;Grado de ocupación por habitaciones;44.04295311613477;A
40123;70683;2018;Grado de ocupación por habitaciones;44.549017365380124;A
40123;70683;2017;Grado de ocupación por habitaciones;43.4061577621297;A
40123;70683;2016;Grado de ocupación por habitaciones;40.38180031187587;A
40123;70683;2015;Grado de ocupación por habitaciones;37.90898561185559;A
40123;70683;2014;Grado de ocupación por habitaciones;38.65964103453942;A
40123;70683;2013;Grado de ocupación por habitaciones;34.20815830925476;A
40123;70683;2012;Grado de ocupación por habitaciones;31.091044095361372;A
40123;70684;2020;Grado de ocupación por habitaciones;35.32000000000432;A
40123;70684;2019;Grado de ocupación por habitaciones;59.826509991323135;A
40123;70684;2018;Grado de ocupación por habitaciones;54.161162641535775;A
40123;70684;2014;Grado de ocupación por habitaciones;46.09909579709204;A
40123;70684;2013;Grado de ocupación por habitaciones;43.08483461880847;A
40123;70684;2012;Grado de ocupación por habitaciones;43.267832441388855;A
40123;70685;2020;Grado de ocupación por habitaciones;44.85999999999676;A
40123;70685;2019;Grado de ocupación por habitaciones;84.74129738855301;A
40123;70685;2018;Grado de ocupación por habitaciones;82.60016041385086;A
40123;70685;2017;Grado de ocupación por habitaciones;85.00927946455307;A
40123;70685;2016;Grado de ocupación por habitaciones;83.72024923286583;A
40123;70685;2015;Grado de ocupación por habitaciones;77.37066261743743;A
40123;70685;2014;Grado de ocupación por habitaciones;75.94132698003378;A
40123;70685;2013;Grado de ocupación por habitaciones;75.00605646445811;A
40123;70685;2011;Grado de ocupación por habitaciones;76.5742155713254;A
40123;70685;2010;Grado de ocupación por habitaciones;65.41195377807753;A
40123;70685;2009;Grado de ocupación por habitaciones;64.92874508239997;A
40123;70685;2008;Grado de ocupación por habitaciones;71.9795653701604;A
40123;70686;2020;Grado de ocupación por habitaciones;30.110000000010274;A
40123;70686;2019;Grado de ocupación por habitaciones;64.32025938439794;A
40123;70686;2018;Grado de ocupación por habitaciones;68.02246784156698;A
40123;70686;2017;Grado de ocupación por habitaciones;72.57080369723127;A
40123;70686;2016;Grado de ocupación por habitaciones;69.20637055189268;A
40123;70686;2015;Grado de ocupación por habitaciones;66.87319442371667;A
40123;70686;2014;Grado de ocupación por habitaciones;55.522235027120445;A
40123;70686;2013;Grado de ocupación por habitaciones;45.20817075061195;A
40123;70686;2009;Grado de ocupación por habitaciones;44.26870412816457;A
40123;70686;2008;Grado de ocupación por habitaciones;48.38430498257306;A
40123;70687;2020;Grado de ocupación por habitaciones;35.370000000003834;A
40123;70687;2019;Grado de ocupación por habitaciones;72.64154821069106;A
40123;70687;2018;Grado de ocupación por habitaciones;72.82023020871551;A
40123;70687;2017;Grado de ocupación por habitaciones;77.67622593768256;A
40123;70687;2016;Grado de ocupación por habitaciones;77.48151598499952;A
40123;70687;2015;Grado de ocupación por habitaciones;69.34920048699367;A
40123;70687;2014;Grado de ocupación por habitaciones;61.86247265163523;A
40123;70687;2013;Grado de ocupación por habitaciones;58.1519447649808;A
40123;70687;2012;Grado de ocupación por habitaciones;56.67868869998666;A
40123;70687;2011;Grado de ocupación por habitaciones;58.289703842599714;A
40123;70687;2010;Grado de ocupación por habitaciones;60.281084556125485;A
40123;70687;2009;Grado de ocupación por habitaciones;58.02669759844421;A
40123;70687;2008;Grado de ocupación por habitaciones;62.81816840901523;A
40123;70688;2020;Grado de ocupación por habitaciones;38.53087588225103;A
40123;70688;2019;Grado de ocupación por habitaciones;78.4454373705703;A
40123;70688;2018;Grado de ocupación por habitaciones;77.73821351267372;A
40123;70688;2017;Grado de ocupación por habitaciones;77.79441754567415;A
40123;70688;2016;Grado de ocupación por habitaciones;77.13186924612317;A
40123;70688;2015;Grado de ocupación por habitaciones;73.74472055734505;A
40123;70688;2014;Grado de ocupación por habitaciones;69.67443165740876;A
40123;70688;2013;Grado de ocupación por habitaciones;65.0232341609768;A
40123;70688;2012;Grado de ocupación por habitaciones;61.72976891044448;A
40123;70688;2011;Grado de ocupación por habitaciones;60.05691651956449;A
40123;70688;2010;Grado de ocupación por habitaciones;56.92891683808274;A
40123;70688;2009;Grado de ocupación por habitaciones;54.13295808023328;A
40123;70688;2008;Grado de ocupación por habitaciones;61.287375423063146;A
40123;55120;2020;Grado de ocupación por habitaciones;40.691464056116466;A
40123;55120;2019;Grado de ocupación por habitaciones;68.53611490347686;A
40123;55120;2018;Grado de ocupación por habitaciones;65.93531919469767;A
40123;55120;2017;Grado de ocupación por habitaciones;67.7527297014719;A
40123;55120;2016;Grado de ocupación por habitaciones;67.5855854087363;A
40123;55120;2015;Grado de ocupación por habitaciones;65.1459307257578;A
40123;55120;2014;Grado de ocupación por habitaciones;60.92847817855667;A
40123;55120;2013;Grado de ocupación por habitaciones;59.155074240791365;A
40123;55120;2012;Grado de ocupación por habitaciones;56.41682950124244;A
40123;55120;2011;Grado de ocupación por habitaciones;57.16548587480259;A
40123;55120;2010;Grado de ocupación por habitaciones;52.638857887303196;A
40123;55120;2009;Grado de ocupación por habitaciones;48.92905090507817;A
40123;55120;2008;Grado de ocupación por habitaciones;54.564457419231296;A
40123;70689;2020;Grado de ocupación por habitaciones;46.58911241906217;A
40123;70689;2019;Grado de ocupación por habitaciones;74.7483083349486;A
40123;70689;2018;Grado de ocupación por habitaciones;72.58435403183657;A
40123;70689;2017;Grado de ocupación por habitaciones;73.36159382996904;A
40123;70689;2016;Grado de ocupación por habitaciones;74.54882760945563;A
40123;70689;2015;Grado de ocupación por habitaciones;71.1415464049457;A
40123;70689;2014;Grado de ocupación por habitaciones;63.9813292634129;A
40123;70689;2013;Grado de ocupación por habitaciones;64.87910763695102;A
40123;70689;2012;Grado de ocupación por habitaciones;59.4151269219687;A
40123;70689;2011;Grado de ocupación por habitaciones;60.76037737933944;A
40123;70689;2010;Grado de ocupación por habitaciones;60.03807204987453;A
40123;70689;2009;Grado de ocupación por habitaciones;59.51628213830599;A
40123;70689;2008;Grado de ocupación por habitaciones;64.8938302019136;A
40123;55121;2020;Grado de ocupación por habitaciones;32.850000000018;A
40123;55121;2019;Grado de ocupación por habitaciones;55.702210615271156;A
40123;55121;2018;Grado de ocupación por habitaciones;54.29771224262852;A
40123;55121;2017;Grado de ocupación por habitaciones;61.29292774894657;A
40123;55121;2016;Grado de ocupación por habitaciones;54.547784198612895;A
40123;55121;2015;Grado de ocupación por habitaciones;58.08775514448428;A
40123;55121;2014;Grado de ocupación por habitaciones;51.988168884890996;A
40123;55121;2013;Grado de ocupación por habitaciones;48.70847559646219;A
40123;55121;2012;Grado de ocupación por habitaciones;44.47451389488779;A
40123;55121;2010;Grado de ocupación por habitaciones;38.86967668693443;A
40123;55121;2009;Grado de ocupación por habitaciones;38.66601930372798;A
40123;55121;2008;Grado de ocupación por habitaciones;46.455428721634924;A
40123;70690;2020;Grado de ocupación por habitaciones;38.81819369563989;A
40123;70690;2019;Grado de ocupación por habitaciones;79.1367842334889;A
40123;70690;2018;Grado de ocupación por habitaciones;79.51005858083396;A
40123;70690;2017;Grado de ocupación por habitaciones;80.71332208919547;A
40123;70690;2016;Grado de ocupación por habitaciones;82.91477959114249;A
40123;70690;2015;Grado de ocupación por habitaciones;76.70274342125323;A
40123;70690;2014;Grado de ocupación por habitaciones;75.31599882920271;A
40123;70690;2013;Grado de ocupación por habitaciones;76.90971623925411;A
40123;70690;2012;Grado de ocupación por habitaciones;71.67705253340742;A
40123;70690;2011;Grado de ocupación por habitaciones;66.9504352443903;A
40123;70690;2010;Grado de ocupación por habitaciones;63.54775232205815;A
40123;70690;2009;Grado de ocupación por habitaciones;64.69091770428166;A
40123;70690;2008;Grado de ocupación por habitaciones;70.08246495765758;A
40123;55122;2019;Grado de ocupación por habitaciones;60.80154109076392;A
40123;70691;2020;Grado de ocupación por habitaciones;43.220793149601825;A
40123;70691;2019;Grado de ocupación por habitaciones;78.62387532289863;A
40123;70691;2018;Grado de ocupación por habitaciones;76.29894777349804;A
40123;70691;2017;Grado de ocupación por habitaciones;73.60110395825751;A
40123;70691;2016;Grado de ocupación por habitaciones;71.9166088779518;A
40123;70691;2015;Grado de ocupación por habitaciones;67.04734035498274;A
40123;70691;2014;Grado de ocupación por habitaciones;62.19465078161663;A
40123;70691;2013;Grado de ocupación por habitaciones;58.15736919291057;A
40123;70691;2012;Grado de ocupación por habitaciones;56.82354748861917;A
40123;70691;2011;Grado de ocupación por habitaciones;60.66607953912047;A
40123;70691;2010;Grado de ocupación por habitaciones;55.53906164732219;A
40123;70691;2009;Grado de ocupación por habitaciones;54.56791473660041;A
40123;70691;2008;Grado de ocupación por habitaciones;60.03457240070585;A
40124;70665;2021;Grado de ocupación por habitaciones;58.89558330904322;A
40124;55107;2021;Grado de ocupación por habitaciones;56.657080676732726;A
40124;55108;2021;Grado de ocupación por habitaciones;51.17445569917829;A
40124;70667;2021;Grado de ocupación por habitaciones;57.39241919127666;A
40124;70669;2021;Grado de ocupación por habitaciones;48.50738242806006;A
40124;55109;2021;Grado de ocupación por habitaciones;62.47462761734864;A
40124;70671;2021;Grado de ocupación por habitaciones;59.574812608505496;A
40124;70672;2021;Grado de ocupación por habitaciones;65.18971585625222;A
40124;70673;2021;Grado de ocupación por habitaciones;59.00251093132486;A
40124;55110;2021;Grado de ocupación por habitaciones;60.33442514744738;A
40124;70674;2021;Grado de ocupación por habitaciones;51.343063996439355;A
40124;70675;2021;Grado de ocupación por habitaciones;56.110433192584864;A
40124;278910;2021;Grado de ocupación por habitaciones;62.90188604046045;A
40124;55111;2021;Grado de ocupación por habitaciones;56.225935337849464;A
40124;55113;2021;Grado de ocupación por habitaciones;45.20910996924877;A
40124;55114;2021;Grado de ocupación por habitaciones;58.98831154152496;A
40124;55115;2021;Grado de ocupación por habitaciones;52.94609179471338;A
40124;70676;2021;Grado de ocupación por habitaciones;35.052752993565946;A
40124;70679;2021;Grado de ocupación por habitaciones;60.931369853222414;A
40124;278109;2021;Grado de ocupación por habitaciones;41.23184369355562;A
40124;70681;2021;Grado de ocupación por habitaciones;37.91575153171137;A
40124;269777;2021;Grado de ocupación por habitaciones;36.58849763529263;A
40124;70682;2021;Grado de ocupación por habitaciones;52.275152531270095;A
40124;70683;2021;Grado de ocupación por habitaciones;40.00116473799357;A
40124;70684;2021;Grado de ocupación por habitaciones;37.027959005422964;A
40124;70685;2021;Grado de ocupación por habitaciones;60.37556264024306;A
40124;70686;2021;Grado de ocupación por habitaciones;57.04066809700842;A
40124;70687;2021;Grado de ocupación por habitaciones;45.84402302458171;A
40124;70688;2021;Grado de ocupación por habitaciones;56.030404890440366;A
40124;55120;2021;Grado de ocupación por habitaciones;57.75578636809106;A
40124;70689;2021;Grado de ocupación por habitaciones;58.28535310427663;A
40124;55121;2021;Grado de ocupación por habitaciones;43.1716101780202;A
40124;70690;2021;Grado de ocupación por habitaciones;55.609284600275174;A
40124;55122;2021;Grado de ocupación por habitaciones;48.66108230627421;A
40124;70691;2021;Grado de ocupación por habitaciones;49.85992636298472;A
