D_TEMPORAL_0;D_TERRITORIO_0;D_FORMA_JUR_SOCMER_0;D_ESTADO_DATO_0;INDICATOR;OBS_VALUE;FREQ
2008;2402;46367;40123;Sociedades que amplían capital;608.0;A
2008;2402;46360;40123;Sociedades que amplían capital;45.0;A
2008;2402;46364;40123;Sociedades que amplían capital;561.0;A
2008;2402;46362;40123;Sociedades que amplían capital;;A
2008;2402;46363;40123;Sociedades que amplían capital;561.0;A
2008;2402;46365;40123;Sociedades que amplían capital;2.0;A
2008;2482;46367;40123;Sociedades que amplían capital;473.0;A
2008;2482;46360;40123;Sociedades que amplían capital;36.0;A
2008;2482;46364;40123;Sociedades que amplían capital;435.0;A
2008;2482;46362;40123;Sociedades que amplían capital;;A
2008;2482;46363;40123;Sociedades que amplían capital;435.0;A
2008;2482;46365;40123;Sociedades que amplían capital;2.0;A
2008;2713;46367;40123;Sociedades que amplían capital;502.0;A
2008;2713;46360;40123;Sociedades que amplían capital;22.0;A
2008;2713;46364;40123;Sociedades que amplían capital;480.0;A
2008;2713;46362;40123;Sociedades que amplían capital;;A
2008;2713;46363;40123;Sociedades que amplían capital;480.0;A
2008;2713;46365;40123;Sociedades que amplían capital;;A
2008;2797;46367;40123;Sociedades que amplían capital;257.0;A
2008;2797;46360;40123;Sociedades que amplían capital;19.0;A
2008;2797;46364;40123;Sociedades que amplían capital;238.0;A
2008;2797;46362;40123;Sociedades que amplían capital;;A
2008;2797;46363;40123;Sociedades que amplían capital;238.0;A
2008;2797;46365;40123;Sociedades que amplían capital;;A
2008;2911;46367;40123;Sociedades que amplían capital;302.0;A
2008;2911;46360;40123;Sociedades que amplían capital;16.0;A
2008;2911;46364;40123;Sociedades que amplían capital;286.0;A
2008;2911;46362;40123;Sociedades que amplían capital;;A
2008;2911;46363;40123;Sociedades que amplían capital;286.0;A
2008;2911;46365;40123;Sociedades que amplían capital;;A
2008;3023;46367;40123;Sociedades que amplían capital;1193.0;A
2008;3023;46360;40123;Sociedades que amplían capital;71.0;A
2008;3023;46364;40123;Sociedades que amplían capital;1119.0;A
2008;3023;46362;40123;Sociedades que amplían capital;;A
2008;3023;46363;40123;Sociedades que amplían capital;1119.0;A
2008;3023;46365;40123;Sociedades que amplían capital;3.0;A
2008;3142;46367;40123;Sociedades que amplían capital;1623.0;A
2008;3142;46360;40123;Sociedades que amplían capital;134.0;A
2008;3142;46364;40123;Sociedades que amplían capital;1485.0;A
2008;3142;46362;40123;Sociedades que amplían capital;;A
2008;3142;46363;40123;Sociedades que amplían capital;1485.0;A
2008;3142;46365;40123;Sociedades que amplían capital;4.0;A
2007;3143;46367;40123;Sociedades que amplían capital;5606.0;A
2007;3143;46360;40123;Sociedades que amplían capital;399.0;A
2007;3143;46364;40123;Sociedades que amplían capital;5201.0;A
2007;3143;46362;40123;Sociedades que amplían capital;;A
2007;3143;46363;40123;Sociedades que amplían capital;5201.0;A
2007;3143;46365;40123;Sociedades que amplían capital;6.0;A
2007;2352;46367;40123;Sociedades que amplían capital;561.0;A
2007;2352;46360;40123;Sociedades que amplían capital;29.0;A
2007;2352;46364;40123;Sociedades que amplían capital;532.0;A
2007;2352;46362;40123;Sociedades que amplían capital;;A
2007;2352;46363;40123;Sociedades que amplían capital;532.0;A
2007;2352;46365;40123;Sociedades que amplían capital;;A
2007;2402;46367;40123;Sociedades que amplían capital;628.0;A
2007;2402;46360;40123;Sociedades que amplían capital;41.0;A
2007;2402;46364;40123;Sociedades que amplían capital;586.0;A
2007;2402;46362;40123;Sociedades que amplían capital;;A
2007;2402;46363;40123;Sociedades que amplían capital;586.0;A
2007;2402;46365;40123;Sociedades que amplían capital;1.0;A
2007;2482;46367;40123;Sociedades que amplían capital;442.0;A
2007;2482;46360;40123;Sociedades que amplían capital;32.0;A
2007;2482;46364;40123;Sociedades que amplían capital;410.0;A
2007;2482;46362;40123;Sociedades que amplían capital;;A
2007;2482;46363;40123;Sociedades que amplían capital;410.0;A
2007;2482;46365;40123;Sociedades que amplían capital;;A
2007;2713;46367;40123;Sociedades que amplían capital;638.0;A
2007;2713;46360;40123;Sociedades que amplían capital;34.0;A
2007;2713;46364;40123;Sociedades que amplían capital;604.0;A
2007;2713;46362;40123;Sociedades que amplían capital;;A
2007;2713;46363;40123;Sociedades que amplían capital;604.0;A
2007;2713;46365;40123;Sociedades que amplían capital;;A
2007;2797;46367;40123;Sociedades que amplían capital;310.0;A
2007;2797;46360;40123;Sociedades que amplían capital;30.0;A
2007;2797;46364;40123;Sociedades que amplían capital;279.0;A
2007;2797;46362;40123;Sociedades que amplían capital;;A
2007;2797;46363;40123;Sociedades que amplían capital;279.0;A
2007;2797;46365;40123;Sociedades que amplían capital;1.0;A
2007;2911;46367;40123;Sociedades que amplían capital;282.0;A
2007;2911;46360;40123;Sociedades que amplían capital;16.0;A
2007;2911;46364;40123;Sociedades que amplían capital;266.0;A
2007;2911;46362;40123;Sociedades que amplían capital;;A
2007;2911;46363;40123;Sociedades que amplían capital;266.0;A
2007;2911;46365;40123;Sociedades que amplían capital;;A
2007;3023;46367;40123;Sociedades que amplían capital;1305.0;A
2007;3023;46360;40123;Sociedades que amplían capital;74.0;A
2007;3023;46364;40123;Sociedades que amplían capital;1230.0;A
2007;3023;46362;40123;Sociedades que amplían capital;;A
2007;3023;46363;40123;Sociedades que amplían capital;1230.0;A
2007;3023;46365;40123;Sociedades que amplían capital;1.0;A
2007;3142;46367;40123;Sociedades que amplían capital;1440.0;A
2007;3142;46360;40123;Sociedades que amplían capital;143.0;A
2007;3142;46364;40123;Sociedades que amplían capital;1294.0;A
2007;3142;46362;40123;Sociedades que amplían capital;;A
2007;3142;46363;40123;Sociedades que amplían capital;1294.0;A
2007;3142;46365;40123;Sociedades que amplían capital;3.0;A
2006;3143;46367;40123;Sociedades que amplían capital;5357.0;A
2006;3143;46360;40123;Sociedades que amplían capital;454.0;A
2006;3143;46364;40123;Sociedades que amplían capital;4891.0;A
2006;3143;46362;40123;Sociedades que amplían capital;;A
2006;3143;46363;40123;Sociedades que amplían capital;4891.0;A
2006;3143;46365;40123;Sociedades que amplían capital;12.0;A
2006;2352;46367;40123;Sociedades que amplían capital;518.0;A
2006;2352;46360;40123;Sociedades que amplían capital;25.0;A
2006;2352;46364;40123;Sociedades que amplían capital;492.0;A
2006;2352;46362;40123;Sociedades que amplían capital;;A
2006;2352;46363;40123;Sociedades que amplían capital;492.0;A
2006;2352;46365;40123;Sociedades que amplían capital;1.0;A
2006;2402;46367;40123;Sociedades que amplían capital;666.0;A
2006;2402;46360;40123;Sociedades que amplían capital;65.0;A
2006;2402;46364;40123;Sociedades que amplían capital;600.0;A
2006;2402;46362;40123;Sociedades que amplían capital;;A
2006;2402;46363;40123;Sociedades que amplían capital;600.0;A
2006;2402;46365;40123;Sociedades que amplían capital;1.0;A
2006;2482;46367;40123;Sociedades que amplían capital;453.0;A
2006;2482;46360;40123;Sociedades que amplían capital;52.0;A
2006;2482;46364;40123;Sociedades que amplían capital;401.0;A
2006;2482;46362;40123;Sociedades que amplían capital;;A
2006;2482;46363;40123;Sociedades que amplían capital;401.0;A
2006;2482;46365;40123;Sociedades que amplían capital;;A
2006;2713;46367;40123;Sociedades que amplían capital;517.0;A
2006;2713;46360;40123;Sociedades que amplían capital;39.0;A
2006;2713;46364;40123;Sociedades que amplían capital;478.0;A
2006;2713;46362;40123;Sociedades que amplían capital;;A
2006;2713;46363;40123;Sociedades que amplían capital;478.0;A
2006;2713;46365;40123;Sociedades que amplían capital;;A
2006;2797;46367;40123;Sociedades que amplían capital;270.0;A
2006;2797;46360;40123;Sociedades que amplían capital;31.0;A
2006;2797;46364;40123;Sociedades que amplían capital;239.0;A
2006;2797;46362;40123;Sociedades que amplían capital;;A
2006;2797;46363;40123;Sociedades que amplían capital;239.0;A
2006;2797;46365;40123;Sociedades que amplían capital;;A
2006;2911;46367;40123;Sociedades que amplían capital;276.0;A
2006;2911;46360;40123;Sociedades que amplían capital;22.0;A
2006;2911;46364;40123;Sociedades que amplían capital;254.0;A
2006;2911;46362;40123;Sociedades que amplían capital;;A
2006;2911;46363;40123;Sociedades que amplían capital;254.0;A
2006;2911;46365;40123;Sociedades que amplían capital;;A
2006;3023;46367;40123;Sociedades que amplían capital;1352.0;A
2006;3023;46360;40123;Sociedades que amplían capital;86.0;A
2006;3023;46364;40123;Sociedades que amplían capital;1263.0;A
2006;3023;46362;40123;Sociedades que amplían capital;;A
2006;3023;46363;40123;Sociedades que amplían capital;1263.0;A
2006;3023;46365;40123;Sociedades que amplían capital;3.0;A
2006;3142;46367;40123;Sociedades que amplían capital;1305.0;A
2006;3142;46360;40123;Sociedades que amplían capital;134.0;A
2006;3142;46364;40123;Sociedades que amplían capital;1164.0;A
2006;3142;46362;40123;Sociedades que amplían capital;;A
2006;3142;46363;40123;Sociedades que amplían capital;1164.0;A
2006;3142;46365;40123;Sociedades que amplían capital;7.0;A
2005;3143;46367;40123;Sociedades que amplían capital;5072.0;A
2005;3143;46360;40123;Sociedades que amplían capital;485.0;A
2005;3143;46364;40123;Sociedades que amplían capital;4579.0;A
2005;3143;46362;40123;Sociedades que amplían capital;;A
2005;3143;46363;40123;Sociedades que amplían capital;4579.0;A
2005;3143;46365;40123;Sociedades que amplían capital;8.0;A
2005;2352;46367;40123;Sociedades que amplían capital;481.0;A
2005;2352;46360;40123;Sociedades que amplían capital;34.0;A
2005;2352;46364;40123;Sociedades que amplían capital;447.0;A
2005;2352;46362;40123;Sociedades que amplían capital;;A
2005;2352;46363;40123;Sociedades que amplían capital;447.0;A
2005;2352;46365;40123;Sociedades que amplían capital;;A
2005;2402;46367;40123;Sociedades que amplían capital;654.0;A
2005;2402;46360;40123;Sociedades que amplían capital;49.0;A
2005;2402;46364;40123;Sociedades que amplían capital;605.0;A
2005;2402;46362;40123;Sociedades que amplían capital;;A
2005;2402;46363;40123;Sociedades que amplían capital;605.0;A
2005;2402;46365;40123;Sociedades que amplían capital;;A
2005;2482;46367;40123;Sociedades que amplían capital;435.0;A
2005;2482;46360;40123;Sociedades que amplían capital;46.0;A
2005;2482;46364;40123;Sociedades que amplían capital;388.0;A
2005;2482;46362;40123;Sociedades que amplían capital;;A
2005;2482;46363;40123;Sociedades que amplían capital;388.0;A
2005;2482;46365;40123;Sociedades que amplían capital;1.0;A
2005;2713;46367;40123;Sociedades que amplían capital;451.0;A
2005;2713;46360;40123;Sociedades que amplían capital;35.0;A
2005;2713;46364;40123;Sociedades que amplían capital;416.0;A
2005;2713;46362;40123;Sociedades que amplían capital;;A
2005;2713;46363;40123;Sociedades que amplían capital;416.0;A
2005;2713;46365;40123;Sociedades que amplían capital;;A
2005;2797;46367;40123;Sociedades que amplían capital;270.0;A
2005;2797;46360;40123;Sociedades que amplían capital;31.0;A
2005;2797;46364;40123;Sociedades que amplían capital;239.0;A
2005;2797;46362;40123;Sociedades que amplían capital;;A
2005;2797;46363;40123;Sociedades que amplían capital;239.0;A
2005;2797;46365;40123;Sociedades que amplían capital;;A
2005;2911;46367;40123;Sociedades que amplían capital;235.0;A
2005;2911;46360;40123;Sociedades que amplían capital;19.0;A
2005;2911;46364;40123;Sociedades que amplían capital;216.0;A
2005;2911;46362;40123;Sociedades que amplían capital;;A
2005;2911;46363;40123;Sociedades que amplían capital;216.0;A
2005;2911;46365;40123;Sociedades que amplían capital;;A
2005;3023;46367;40123;Sociedades que amplían capital;1367.0;A
2005;3023;46360;40123;Sociedades que amplían capital;113.0;A
2005;3023;46364;40123;Sociedades que amplían capital;1250.0;A
2005;3023;46362;40123;Sociedades que amplían capital;;A
2005;3023;46363;40123;Sociedades que amplían capital;1250.0;A
2005;3023;46365;40123;Sociedades que amplían capital;4.0;A
2005;3142;46367;40123;Sociedades que amplían capital;1179.0;A
2005;3142;46360;40123;Sociedades que amplían capital;158.0;A
2005;3142;46364;40123;Sociedades que amplían capital;1018.0;A
2005;3142;46362;40123;Sociedades que amplían capital;;A
2005;3142;46363;40123;Sociedades que amplían capital;1018.0;A
2005;3142;46365;40123;Sociedades que amplían capital;3.0;A
2004;3143;46367;40123;Sociedades que amplían capital;4808.0;A
2004;3143;46360;40123;Sociedades que amplían capital;472.0;A
2004;3143;46364;40123;Sociedades que amplían capital;4326.0;A
2004;3143;46362;40123;Sociedades que amplían capital;;A
2004;3143;46363;40123;Sociedades que amplían capital;4326.0;A
2004;3143;46365;40123;Sociedades que amplían capital;10.0;A
2004;2352;46367;40123;Sociedades que amplían capital;434.0;A
2004;2352;46360;40123;Sociedades que amplían capital;26.0;A
2004;2352;46364;40123;Sociedades que amplían capital;406.0;A
2004;2352;46362;40123;Sociedades que amplían capital;;A
2004;2352;46363;40123;Sociedades que amplían capital;406.0;A
2004;2352;46365;40123;Sociedades que amplían capital;2.0;A
2004;2402;46367;40123;Sociedades que amplían capital;623.0;A
2004;2402;46360;40123;Sociedades que amplían capital;60.0;A
2004;2402;46364;40123;Sociedades que amplían capital;563.0;A
2004;2402;46362;40123;Sociedades que amplían capital;;A
2004;2402;46363;40123;Sociedades que amplían capital;563.0;A
2004;2402;46365;40123;Sociedades que amplían capital;;A
2004;2482;46367;40123;Sociedades que amplían capital;369.0;A
2004;2482;46360;40123;Sociedades que amplían capital;49.0;A
2004;2482;46364;40123;Sociedades que amplían capital;319.0;A
2004;2482;46362;40123;Sociedades que amplían capital;;A
2004;2482;46363;40123;Sociedades que amplían capital;319.0;A
2004;2482;46365;40123;Sociedades que amplían capital;1.0;A
2004;2713;46367;40123;Sociedades que amplían capital;459.0;A
2004;2713;46360;40123;Sociedades que amplían capital;43.0;A
2004;2713;46364;40123;Sociedades que amplían capital;415.0;A
2004;2713;46362;40123;Sociedades que amplían capital;;A
2004;2713;46363;40123;Sociedades que amplían capital;415.0;A
2004;2713;46365;40123;Sociedades que amplían capital;1.0;A
2004;2797;46367;40123;Sociedades que amplían capital;223.0;A
2004;2797;46360;40123;Sociedades que amplían capital;30.0;A
2004;2797;46364;40123;Sociedades que amplían capital;193.0;A
2004;2797;46362;40123;Sociedades que amplían capital;;A
2004;2797;46363;40123;Sociedades que amplían capital;193.0;A
2004;2797;46365;40123;Sociedades que amplían capital;;A
2004;2911;46367;40123;Sociedades que amplían capital;217.0;A
2004;2911;46360;40123;Sociedades que amplían capital;13.0;A
2004;2911;46364;40123;Sociedades que amplían capital;204.0;A
2004;2911;46362;40123;Sociedades que amplían capital;;A
2004;2911;46363;40123;Sociedades que amplían capital;204.0;A
2004;2911;46365;40123;Sociedades que amplían capital;;A
2004;3023;46367;40123;Sociedades que amplían capital;1425.0;A
2004;3023;46360;40123;Sociedades que amplían capital;114.0;A
2004;3023;46364;40123;Sociedades que amplían capital;1308.0;A
2004;3023;46362;40123;Sociedades que amplían capital;;A
2004;3023;46363;40123;Sociedades que amplían capital;1308.0;A
2004;3023;46365;40123;Sociedades que amplían capital;3.0;A
2004;3142;46367;40123;Sociedades que amplían capital;1058.0;A
2004;3142;46360;40123;Sociedades que amplían capital;137.0;A
2004;3142;46364;40123;Sociedades que amplían capital;918.0;A
2004;3142;46362;40123;Sociedades que amplían capital;;A
2004;3142;46363;40123;Sociedades que amplían capital;918.0;A
2004;3142;46365;40123;Sociedades que amplían capital;3.0;A
2003;3143;46367;40123;Sociedades que amplían capital;4750.0;A
2003;3143;46360;40123;Sociedades que amplían capital;538.0;A
2003;3143;46364;40123;Sociedades que amplían capital;4199.0;A
2003;3143;46362;40123;Sociedades que amplían capital;;A
2003;3143;46363;40123;Sociedades que amplían capital;4199.0;A
2003;3143;46365;40123;Sociedades que amplían capital;13.0;A
2003;2352;46367;40123;Sociedades que amplían capital;403.0;A
2003;2352;46360;40123;Sociedades que amplían capital;44.0;A
2003;2352;46364;40123;Sociedades que amplían capital;359.0;A
2003;2352;46362;40123;Sociedades que amplían capital;;A
2003;2352;46363;40123;Sociedades que amplían capital;359.0;A
2003;2352;46365;40123;Sociedades que amplían capital;;A
2003;2402;46367;40123;Sociedades que amplían capital;616.0;A
2003;2402;46360;40123;Sociedades que amplían capital;77.0;A
2003;2402;46364;40123;Sociedades que amplían capital;539.0;A
2003;2402;46362;40123;Sociedades que amplían capital;;A
2003;2402;46363;40123;Sociedades que amplían capital;539.0;A
2003;2402;46365;40123;Sociedades que amplían capital;;A
2003;2482;46367;40123;Sociedades que amplían capital;375.0;A
2003;2482;46360;40123;Sociedades que amplían capital;51.0;A
2003;2482;46364;40123;Sociedades que amplían capital;323.0;A
2003;2482;46362;40123;Sociedades que amplían capital;;A
2003;2482;46363;40123;Sociedades que amplían capital;323.0;A
2003;2482;46365;40123;Sociedades que amplían capital;1.0;A
2003;2713;46367;40123;Sociedades que amplían capital;442.0;A
2003;2713;46360;40123;Sociedades que amplían capital;37.0;A
2003;2713;46364;40123;Sociedades que amplían capital;405.0;A
2003;2713;46362;40123;Sociedades que amplían capital;;A
2003;2713;46363;40123;Sociedades que amplían capital;405.0;A
2003;2713;46365;40123;Sociedades que amplían capital;;A
2003;2797;46367;40123;Sociedades que amplían capital;269.0;A
2003;2797;46360;40123;Sociedades que amplían capital;37.0;A
2003;2797;46364;40123;Sociedades que amplían capital;230.0;A
2003;2797;46362;40123;Sociedades que amplían capital;;A
2003;2797;46363;40123;Sociedades que amplían capital;230.0;A
2003;2797;46365;40123;Sociedades que amplían capital;2.0;A
2003;2911;46367;40123;Sociedades que amplían capital;248.0;A
2003;2911;46360;40123;Sociedades que amplían capital;25.0;A
2003;2911;46364;40123;Sociedades que amplían capital;223.0;A
2003;2911;46362;40123;Sociedades que amplían capital;;A
2003;2911;46363;40123;Sociedades que amplían capital;223.0;A
2003;2911;46365;40123;Sociedades que amplían capital;;A
2003;3023;46367;40123;Sociedades que amplían capital;1467.0;A
2003;3023;46360;40123;Sociedades que amplían capital;143.0;A
2003;3023;46364;40123;Sociedades que amplían capital;1317.0;A
2003;3023;46362;40123;Sociedades que amplían capital;;A
2003;3023;46363;40123;Sociedades que amplían capital;1317.0;A
2003;3023;46365;40123;Sociedades que amplían capital;7.0;A
2003;3142;46367;40123;Sociedades que amplían capital;930.0;A
2003;3142;46360;40123;Sociedades que amplían capital;124.0;A
2003;3142;46364;40123;Sociedades que amplían capital;803.0;A
2003;3142;46362;40123;Sociedades que amplían capital;;A
2003;3142;46363;40123;Sociedades que amplían capital;803.0;A
2003;3142;46365;40123;Sociedades que amplían capital;3.0;A
2002;3143;46367;40123;Sociedades que amplían capital;5353.0;A
2002;3143;46360;40123;Sociedades que amplían capital;699.0;A
2002;3143;46364;40123;Sociedades que amplían capital;4637.0;A
2002;3143;46363;40123;Sociedades que amplían capital;4637.0;A
2002;3143;46365;40123;Sociedades que amplían capital;17.0;A
2002;2352;46367;40123;Sociedades que amplían capital;536.0;A
2002;2352;46360;40123;Sociedades que amplían capital;60.0;A
2002;2352;46364;40123;Sociedades que amplían capital;475.0;A
2002;2352;46363;40123;Sociedades que amplían capital;475.0;A
2002;2352;46365;40123;Sociedades que amplían capital;1.0;A
2002;2402;46367;40123;Sociedades que amplían capital;600.0;A
2002;2402;46360;40123;Sociedades que amplían capital;75.0;A
2002;2402;46364;40123;Sociedades que amplían capital;524.0;A
2002;2402;46363;40123;Sociedades que amplían capital;524.0;A
2002;2402;46365;40123;Sociedades que amplían capital;1.0;A
2002;2482;46367;40123;Sociedades que amplían capital;;A
2002;2482;46360;40123;Sociedades que amplían capital;;A
2002;2482;46364;40123;Sociedades que amplían capital;;A
2002;2482;46363;40123;Sociedades que amplían capital;;A
2002;2482;46365;40123;Sociedades que amplían capital;;A
2002;2713;46367;40123;Sociedades que amplían capital;961.0;A
2002;2713;46360;40123;Sociedades que amplían capital;123.0;A
2002;2713;46364;40123;Sociedades que amplían capital;834.0;A
2002;2713;46363;40123;Sociedades que amplían capital;834.0;A
2002;2713;46365;40123;Sociedades que amplían capital;4.0;A
2002;2797;46367;40123;Sociedades que amplían capital;239.0;A
2002;2797;46360;40123;Sociedades que amplían capital;37.0;A
2002;2797;46364;40123;Sociedades que amplían capital;202.0;A
2002;2797;46363;40123;Sociedades que amplían capital;202.0;A
2002;2797;46365;40123;Sociedades que amplían capital;;A
2002;2911;46367;40123;Sociedades que amplían capital;318.0;A
2002;2911;46360;40123;Sociedades que amplían capital;34.0;A
2002;2911;46364;40123;Sociedades que amplían capital;283.0;A
2002;2911;46363;40123;Sociedades que amplían capital;283.0;A
2002;2911;46365;40123;Sociedades que amplían capital;1.0;A
2002;3023;46367;40123;Sociedades que amplían capital;1553.0;A
2002;3023;46360;40123;Sociedades que amplían capital;158.0;A
2002;3023;46364;40123;Sociedades que amplían capital;1390.0;A
2002;3023;46363;40123;Sociedades que amplían capital;1390.0;A
2002;3023;46365;40123;Sociedades que amplían capital;5.0;A
2002;3142;46367;40123;Sociedades que amplían capital;1146.0;A
2002;3142;46360;40123;Sociedades que amplían capital;212.0;A
2002;3142;46364;40123;Sociedades que amplían capital;929.0;A
2002;3142;46363;40123;Sociedades que amplían capital;929.0;A
2002;3142;46365;40123;Sociedades que amplían capital;5.0;A
2001;3143;46367;40123;Sociedades que amplían capital;4360.0;A
2001;3143;46360;40123;Sociedades que amplían capital;628.0;A
2001;3143;46364;40123;Sociedades que amplían capital;3723.0;A
2001;3143;46363;40123;Sociedades que amplían capital;3723.0;A
2001;3143;46365;40123;Sociedades que amplían capital;9.0;A
2001;2352;46367;40123;Sociedades que amplían capital;388.0;A
2001;2352;46360;40123;Sociedades que amplían capital;40.0;A
2001;2352;46364;40123;Sociedades que amplían capital;347.0;A
2001;2352;46363;40123;Sociedades que amplían capital;347.0;A
2001;2352;46365;40123;Sociedades que amplían capital;1.0;A
2001;2402;46367;40123;Sociedades que amplían capital;533.0;A
2001;2402;46360;40123;Sociedades que amplían capital;67.0;A
2001;2402;46364;40123;Sociedades que amplían capital;465.0;A
2001;2402;46363;40123;Sociedades que amplían capital;465.0;A
2001;2402;46365;40123;Sociedades que amplían capital;1.0;A
2001;2482;46367;40123;Sociedades que amplían capital;443.0;A
2001;2482;46360;40123;Sociedades que amplían capital;83.0;A
2001;2482;46364;40123;Sociedades que amplían capital;357.0;A
2001;2482;46363;40123;Sociedades que amplían capital;357.0;A
2001;2482;46365;40123;Sociedades que amplían capital;3.0;A
2001;2713;46367;40123;Sociedades que amplían capital;456.0;A
2001;2713;46360;40123;Sociedades que amplían capital;59.0;A
2001;2713;46364;40123;Sociedades que amplían capital;395.0;A
2001;2713;46363;40123;Sociedades que amplían capital;395.0;A
2001;2713;46365;40123;Sociedades que amplían capital;2.0;A
2001;2797;46367;40123;Sociedades que amplían capital;178.0;A
2001;2797;46360;40123;Sociedades que amplían capital;31.0;A
2001;2797;46364;40123;Sociedades que amplían capital;147.0;A
2001;2797;46363;40123;Sociedades que amplían capital;147.0;A
2001;2797;46365;40123;Sociedades que amplían capital;;A
2001;2911;46367;40123;Sociedades que amplían capital;204.0;A
2001;2911;46360;40123;Sociedades que amplían capital;30.0;A
2001;2911;46364;40123;Sociedades que amplían capital;174.0;A
2001;2911;46363;40123;Sociedades que amplían capital;174.0;A
2001;2911;46365;40123;Sociedades que amplían capital;;A
2001;3023;46367;40123;Sociedades que amplían capital;1197.0;A
2001;3023;46360;40123;Sociedades que amplían capital;142.0;A
2001;3023;46364;40123;Sociedades que amplían capital;1054.0;A
2001;3023;46363;40123;Sociedades que amplían capital;1054.0;A
2001;3023;46365;40123;Sociedades que amplían capital;1.0;A
2001;3142;46367;40123;Sociedades que amplían capital;961.0;A
2001;3142;46360;40123;Sociedades que amplían capital;176.0;A
2001;3142;46364;40123;Sociedades que amplían capital;784.0;A
2001;3142;46363;40123;Sociedades que amplían capital;784.0;A
2001;3142;46365;40123;Sociedades que amplían capital;1.0;A
2021;3143;46367;40124;Sociedades que reducen capital;751.0;A
2021;3143;46360;40124;Sociedades que reducen capital;63.0;A
2021;3143;46364;40124;Sociedades que reducen capital;687.0;A
2021;3143;46362;40124;Sociedades que reducen capital;;A
2021;3143;46363;40124;Sociedades que reducen capital;687.0;A
2021;3143;46365;40124;Sociedades que reducen capital;1.0;A
2021;2352;46367;40124;Sociedades que reducen capital;88.0;A
2021;2352;46360;40124;Sociedades que reducen capital;3.0;A
2021;2352;46364;40124;Sociedades que reducen capital;85.0;A
2021;2352;46362;40124;Sociedades que reducen capital;;A
2021;2352;46363;40124;Sociedades que reducen capital;85.0;A
2021;2352;46365;40124;Sociedades que reducen capital;;A
2021;2402;46367;40124;Sociedades que reducen capital;67.0;A
2021;2402;46360;40124;Sociedades que reducen capital;10.0;A
2021;2402;46364;40124;Sociedades que reducen capital;57.0;A
2021;2402;46362;40124;Sociedades que reducen capital;;A
2021;2402;46363;40124;Sociedades que reducen capital;57.0;A
2021;2402;46365;40124;Sociedades que reducen capital;;A
2021;2482;46367;40124;Sociedades que reducen capital;58.0;A
2021;2482;46360;40124;Sociedades que reducen capital;4.0;A
2021;2482;46364;40124;Sociedades que reducen capital;54.0;A
2021;2482;46362;40124;Sociedades que reducen capital;;A
2021;2482;46363;40124;Sociedades que reducen capital;54.0;A
2021;2482;46365;40124;Sociedades que reducen capital;;A
2021;2713;46367;40124;Sociedades que reducen capital;80.0;A
2021;2713;46360;40124;Sociedades que reducen capital;3.0;A
2021;2713;46364;40124;Sociedades que reducen capital;77.0;A
2021;2713;46363;40124;Sociedades que reducen capital;77.0;A
2021;2713;46365;40124;Sociedades que reducen capital;;A
2021;2797;46367;40124;Sociedades que reducen capital;33.0;A
2021;2797;46360;40124;Sociedades que reducen capital;2.0;A
2021;2797;46364;40124;Sociedades que reducen capital;31.0;A
2021;2797;46363;40124;Sociedades que reducen capital;31.0;A
2021;2797;46365;40124;Sociedades que reducen capital;;A
2021;2911;46367;40124;Sociedades que reducen capital;31.0;A
2021;2911;46360;40124;Sociedades que reducen capital;4.0;A
2021;2911;46364;40124;Sociedades que reducen capital;27.0;A
2021;2911;46362;40124;Sociedades que reducen capital;;A
2021;2911;46363;40124;Sociedades que reducen capital;27.0;A
2021;2911;46365;40124;Sociedades que reducen capital;;A
2021;3023;46367;40124;Sociedades que reducen capital;198.0;A
2021;3023;46360;40124;Sociedades que reducen capital;15.0;A
2021;3023;46364;40124;Sociedades que reducen capital;183.0;A
2021;3023;46362;40124;Sociedades que reducen capital;;A
2021;3023;46363;40124;Sociedades que reducen capital;183.0;A
2021;3023;46365;40124;Sociedades que reducen capital;;A
2021;3142;46367;40124;Sociedades que reducen capital;196.0;A
2021;3142;46360;40124;Sociedades que reducen capital;22.0;A
2021;3142;46364;40124;Sociedades que reducen capital;173.0;A
2021;3142;46362;40124;Sociedades que reducen capital;;A
2021;3142;46363;40124;Sociedades que reducen capital;173.0;A
2021;3142;46365;40124;Sociedades que reducen capital;1.0;A
2020;3143;46367;40123;Sociedades que reducen capital;612.0;A
2020;3143;46360;40123;Sociedades que reducen capital;61.0;A
2020;3143;46364;40123;Sociedades que reducen capital;547.0;A
2020;3143;46362;40123;Sociedades que reducen capital;;A
2020;3143;46363;40123;Sociedades que reducen capital;547.0;A
2020;3143;46365;40123;Sociedades que reducen capital;4.0;A
2020;2352;46367;40123;Sociedades que reducen capital;56.0;A
2020;2352;46360;40123;Sociedades que reducen capital;2.0;A
2020;2352;46364;40123;Sociedades que reducen capital;54.0;A
2020;2352;46362;40123;Sociedades que reducen capital;;A
2020;2352;46363;40123;Sociedades que reducen capital;54.0;A
2020;2352;46365;40123;Sociedades que reducen capital;;A
2020;2402;46367;40123;Sociedades que reducen capital;63.0;A
2020;2402;46360;40123;Sociedades que reducen capital;9.0;A
2020;2402;46364;40123;Sociedades que reducen capital;54.0;A
2020;2402;46362;40123;Sociedades que reducen capital;;A
2020;2402;46363;40123;Sociedades que reducen capital;54.0;A
2020;2402;46365;40123;Sociedades que reducen capital;;A
