D_ESTADO_DATO_0;D_TERRITORIO_0;D_SEXO_SOCIOS_0;D_TEMPORAL_0;D_CNAE09_0;INDICATOR;OBS_VALUE;FREQ
A;ES615;46381;2009;8032;SOC_CONST;1.0;A
A;ES615;46381;2009;8256;SOC_CONST;7.0;A
A;ES615;46381;2009;303236;SOC_CONST;11.0;A
A;ES615;46381;2009;8346;SOC_CONST;9.0;A
A;ES615;46381;2009;8451;SOC_CONST;13.0;A
A;ES615;46381;2010;6949;SOC_CONST;104.0;A
A;ES615;46381;2010;6981;SOC_CONST;7.0;A
A;ES615;46381;2010;7058;SOC_CONST;9.0;A
A;ES615;46381;2010;7663;SOC_CONST;10.0;A
A;ES615;46381;2010;7716;SOC_CONST;26.0;A
A;ES615;46381;2010;6963;SOC_CONST;11.0;A
A;ES615;46381;2010;7889;SOC_CONST;1.0;A
A;ES615;46381;2010;303235;SOC_CONST;2.0;A
A;ES615;46381;2010;8032;SOC_CONST;1.0;A
A;ES615;46381;2010;8256;SOC_CONST;5.0;A
A;ES615;46381;2010;303236;SOC_CONST;8.0;A
A;ES615;46381;2010;8346;SOC_CONST;6.0;A
A;ES615;46381;2010;8451;SOC_CONST;18.0;A
A;ES615;46381;2011;6949;SOC_CONST;109.0;A
A;ES615;46381;2011;6981;SOC_CONST;8.0;A
A;ES615;46381;2011;7058;SOC_CONST;3.0;A
A;ES615;46381;2011;7663;SOC_CONST;18.0;A
A;ES615;46381;2011;7716;SOC_CONST;22.0;A
A;ES615;46381;2011;6963;SOC_CONST;7.0;A
A;ES615;46381;2011;7889;SOC_CONST;4.0;A
A;ES615;46381;2011;303235;SOC_CONST;3.0;A
A;ES615;46381;2011;8032;SOC_CONST;;A
A;ES615;46381;2011;8256;SOC_CONST;12.0;A
A;ES615;46381;2011;303236;SOC_CONST;10.0;A
A;ES615;46381;2011;8346;SOC_CONST;5.0;A
A;ES615;46381;2011;8451;SOC_CONST;17.0;A
A;ES615;46381;2012;6949;SOC_CONST;139.0;A
A;ES615;46381;2012;6981;SOC_CONST;8.0;A
A;ES615;46381;2012;7058;SOC_CONST;4.0;A
A;ES615;46381;2012;7663;SOC_CONST;14.0;A
A;ES615;46381;2012;7716;SOC_CONST;42.0;A
A;ES615;46381;2012;6963;SOC_CONST;14.0;A
A;ES615;46381;2012;7889;SOC_CONST;3.0;A
A;ES615;46381;2012;303235;SOC_CONST;4.0;A
A;ES615;46381;2012;8032;SOC_CONST;1.0;A
A;ES615;46381;2012;8256;SOC_CONST;11.0;A
A;ES615;46381;2012;303236;SOC_CONST;15.0;A
A;ES615;46381;2012;8346;SOC_CONST;7.0;A
A;ES615;46381;2012;8451;SOC_CONST;16.0;A
A;ES615;46381;2013;6949;SOC_CONST;157.0;A
A;ES615;46381;2013;6981;SOC_CONST;7.0;A
A;ES615;46381;2013;7058;SOC_CONST;4.0;A
A;ES615;46381;2013;7663;SOC_CONST;15.0;A
A;ES615;46381;2013;7716;SOC_CONST;56.0;A
A;ES615;46381;2013;6963;SOC_CONST;12.0;A
A;ES615;46381;2013;7889;SOC_CONST;1.0;A
A;ES615;46381;2013;303235;SOC_CONST;3.0;A
A;ES615;46381;2013;8032;SOC_CONST;3.0;A
A;ES615;46381;2013;8256;SOC_CONST;26.0;A
A;ES615;46381;2013;303236;SOC_CONST;10.0;A
A;ES615;46381;2013;8346;SOC_CONST;1.0;A
A;ES615;46381;2013;8451;SOC_CONST;19.0;A
A;ES615;46381;2014;6949;SOC_CONST;163.0;A
A;ES615;46381;2014;6981;SOC_CONST;3.0;A
A;ES615;46381;2014;7058;SOC_CONST;4.0;A
A;ES615;46381;2014;7663;SOC_CONST;59.0;A
A;ES615;46381;2014;7716;SOC_CONST;41.0;A
A;ES615;46381;2014;6963;SOC_CONST;13.0;A
A;ES615;46381;2014;7889;SOC_CONST;2.0;A
A;ES615;46381;2014;303235;SOC_CONST;1.0;A
A;ES615;46381;2014;8032;SOC_CONST;2.0;A
A;ES615;46381;2014;8256;SOC_CONST;14.0;A
A;ES615;46381;2014;303236;SOC_CONST;10.0;A
A;ES615;46381;2014;8346;SOC_CONST;3.0;A
A;ES615;46381;2014;8451;SOC_CONST;11.0;A
A;ES615;46381;2015;6949;SOC_CONST;145.0;A
A;ES615;46381;2015;6981;SOC_CONST;14.0;A
A;ES615;46381;2015;7058;SOC_CONST;6.0;A
A;ES615;46381;2015;7663;SOC_CONST;36.0;A
A;ES615;46381;2015;7716;SOC_CONST;35.0;A
A;ES615;46381;2015;6963;SOC_CONST;16.0;A
A;ES615;46381;2015;7889;SOC_CONST;4.0;A
A;ES615;46381;2015;303235;SOC_CONST;2.0;A
A;ES615;46381;2015;8032;SOC_CONST;3.0;A
A;ES615;46381;2015;8256;SOC_CONST;5.0;A
A;ES615;46381;2015;303236;SOC_CONST;10.0;A
A;ES615;46381;2015;8346;SOC_CONST;6.0;A
A;ES615;46381;2015;8451;SOC_CONST;8.0;A
A;ES615;46381;2016;6949;SOC_CONST;137.0;A
A;ES615;46381;2016;6981;SOC_CONST;17.0;A
A;ES615;46381;2016;7058;SOC_CONST;4.0;A
A;ES615;46381;2016;7663;SOC_CONST;11.0;A
A;ES615;46381;2016;7716;SOC_CONST;42.0;A
A;ES615;46381;2016;6963;SOC_CONST;12.0;A
A;ES615;46381;2016;7889;SOC_CONST;4.0;A
A;ES615;46381;2016;303235;SOC_CONST;3.0;A
A;ES615;46381;2016;8032;SOC_CONST;6.0;A
A;ES615;46381;2016;8256;SOC_CONST;4.0;A
A;ES615;46381;2016;303236;SOC_CONST;7.0;A
A;ES615;46381;2016;8346;SOC_CONST;10.0;A
A;ES615;46381;2016;8451;SOC_CONST;17.0;A
A;ES615;46381;2017;6949;SOC_CONST;127.0;A
A;ES615;46381;2017;6981;SOC_CONST;11.0;A
A;ES615;46381;2017;7058;SOC_CONST;5.0;A
A;ES615;46381;2017;7663;SOC_CONST;14.0;A
A;ES615;46381;2017;7716;SOC_CONST;41.0;A
A;ES615;46381;2017;6963;SOC_CONST;20.0;A
A;ES615;46381;2017;7889;SOC_CONST;3.0;A
A;ES615;46381;2017;303235;SOC_CONST;4.0;A
A;ES615;46381;2017;8032;SOC_CONST;1.0;A
A;ES615;46381;2017;8256;SOC_CONST;7.0;A
A;ES615;46381;2017;303236;SOC_CONST;9.0;A
A;ES615;46381;2017;8346;SOC_CONST;5.0;A
A;ES615;46381;2017;8451;SOC_CONST;7.0;A
A;ES615;46381;2018;6949;SOC_CONST;129.0;A
A;ES615;46381;2018;6981;SOC_CONST;19.0;A
A;ES615;46381;2018;7058;SOC_CONST;5.0;A
A;ES615;46381;2018;7663;SOC_CONST;12.0;A
A;ES615;46381;2018;7716;SOC_CONST;26.0;A
A;ES615;46381;2018;6963;SOC_CONST;12.0;A
A;ES615;46381;2018;7889;SOC_CONST;1.0;A
A;ES615;46381;2018;303235;SOC_CONST;5.0;A
A;ES615;46381;2018;8032;SOC_CONST;3.0;A
A;ES615;46381;2018;8256;SOC_CONST;11.0;A
A;ES615;46381;2018;303236;SOC_CONST;11.0;A
A;ES615;46381;2018;8346;SOC_CONST;5.0;A
A;ES615;46381;2018;8451;SOC_CONST;19.0;A
A;ES615;46381;2019;6949;SOC_CONST;106.0;A
A;ES615;46381;2019;6981;SOC_CONST;18.0;A
A;ES615;46381;2019;7058;SOC_CONST;7.0;A
A;ES615;46381;2019;7663;SOC_CONST;8.0;A
A;ES615;46381;2019;7716;SOC_CONST;22.0;A
A;ES615;46381;2019;6963;SOC_CONST;15.0;A
A;ES615;46381;2019;7889;SOC_CONST;2.0;A
A;ES615;46381;2019;303235;SOC_CONST;2.0;A
A;ES615;46381;2019;8032;SOC_CONST;3.0;A
A;ES615;46381;2019;8256;SOC_CONST;9.0;A
A;ES615;46381;2019;303236;SOC_CONST;9.0;A
A;ES615;46381;2019;8346;SOC_CONST;3.0;A
A;ES615;46381;2019;8451;SOC_CONST;8.0;A
A;ES615;46381;2020;6949;SOC_CONST;114.0;A
A;ES615;46381;2020;6981;SOC_CONST;12.0;A
A;ES615;46381;2020;7058;SOC_CONST;4.0;A
A;ES615;46381;2020;7663;SOC_CONST;10.0;A
A;ES615;46381;2020;7716;SOC_CONST;27.0;A
A;ES615;46381;2020;6963;SOC_CONST;12.0;A
A;ES615;46381;2020;7889;SOC_CONST;8.0;A
A;ES615;46381;2020;303235;SOC_CONST;1.0;A
A;ES615;46381;2020;8032;SOC_CONST;5.0;A
A;ES615;46381;2020;8256;SOC_CONST;13.0;A
A;ES615;46381;2020;303236;SOC_CONST;3.0;A
A;ES615;46381;2020;8346;SOC_CONST;5.0;A
A;ES615;46381;2020;8451;SOC_CONST;14.0;A
A;ES615;46382;2009;6949;SOC_CONST;12.0;A
A;ES615;46382;2009;6981;SOC_CONST;;A
A;ES615;46382;2009;7058;SOC_CONST;3.0;A
A;ES615;46382;2009;7663;SOC_CONST;3.0;A
A;ES615;46382;2009;7716;SOC_CONST;;A
A;ES615;46382;2009;6963;SOC_CONST;;A
A;ES615;46382;2009;7889;SOC_CONST;1.0;A
A;ES615;46382;2009;303235;SOC_CONST;1.0;A
A;ES615;46382;2009;8032;SOC_CONST;;A
A;ES615;46382;2009;8256;SOC_CONST;;A
A;ES615;46382;2009;303236;SOC_CONST;1.0;A
A;ES615;46382;2009;8346;SOC_CONST;;A
A;ES615;46382;2009;8451;SOC_CONST;3.0;A
A;ES615;46382;2010;6949;SOC_CONST;19.0;A
A;ES615;46382;2010;6981;SOC_CONST;;A
A;ES615;46382;2010;7058;SOC_CONST;;A
A;ES615;46382;2010;7663;SOC_CONST;4.0;A
A;ES615;46382;2010;7716;SOC_CONST;2.0;A
A;ES615;46382;2010;6963;SOC_CONST;2.0;A
A;ES615;46382;2010;7889;SOC_CONST;;A
A;ES615;46382;2010;303235;SOC_CONST;4.0;A
A;ES615;46382;2010;8032;SOC_CONST;3.0;A
A;ES615;46382;2010;8256;SOC_CONST;;A
A;ES615;46382;2010;303236;SOC_CONST;1.0;A
A;ES615;46382;2010;8346;SOC_CONST;1.0;A
A;ES615;46382;2010;8451;SOC_CONST;2.0;A
A;ES615;46382;2011;6949;SOC_CONST;8.0;A
A;ES615;46382;2011;6981;SOC_CONST;1.0;A
A;ES615;46382;2011;7058;SOC_CONST;1.0;A
A;ES615;46382;2011;7663;SOC_CONST;1.0;A
A;ES615;46382;2011;7716;SOC_CONST;;A
A;ES615;46382;2011;6963;SOC_CONST;;A
A;ES615;46382;2011;7889;SOC_CONST;;A
A;ES615;46382;2011;303235;SOC_CONST;1.0;A
A;ES615;46382;2011;8032;SOC_CONST;2.0;A
A;ES615;46382;2011;8256;SOC_CONST;;A
A;ES615;46382;2011;303236;SOC_CONST;1.0;A
A;ES615;46382;2011;8346;SOC_CONST;1.0;A
A;ES615;46382;2011;8451;SOC_CONST;;A
A;ES615;46382;2012;6949;SOC_CONST;7.0;A
A;ES615;46382;2012;6981;SOC_CONST;3.0;A
A;ES615;46382;2012;7058;SOC_CONST;;A
A;ES615;46382;2012;7663;SOC_CONST;1.0;A
A;ES615;46382;2012;7716;SOC_CONST;2.0;A
A;ES615;46382;2012;6963;SOC_CONST;;A
A;ES615;46382;2012;7889;SOC_CONST;;A
A;ES615;46382;2012;303235;SOC_CONST;;A
A;ES615;46382;2012;8032;SOC_CONST;;A
A;ES615;46382;2012;8256;SOC_CONST;;A
A;ES615;46382;2012;303236;SOC_CONST;1.0;A
A;ES615;46382;2012;8346;SOC_CONST;;A
A;ES615;46382;2012;8451;SOC_CONST;;A
A;ES615;46382;2013;6949;SOC_CONST;12.0;A
A;ES615;46382;2013;6981;SOC_CONST;4.0;A
A;ES615;46382;2013;7058;SOC_CONST;1.0;A
A;ES615;46382;2013;7663;SOC_CONST;2.0;A
A;ES615;46382;2013;7716;SOC_CONST;2.0;A
A;ES615;46382;2013;6963;SOC_CONST;;A
A;ES615;46382;2013;7889;SOC_CONST;;A
A;ES615;46382;2013;303235;SOC_CONST;;A
A;ES615;46382;2013;8032;SOC_CONST;;A
A;ES615;46382;2013;8256;SOC_CONST;;A
A;ES615;46382;2013;303236;SOC_CONST;;A
A;ES615;46382;2013;8346;SOC_CONST;;A
A;ES615;46382;2013;8451;SOC_CONST;3.0;A
A;ES615;46382;2014;6949;SOC_CONST;7.0;A
A;ES615;46382;2014;6981;SOC_CONST;;A
A;ES615;46382;2014;7058;SOC_CONST;1.0;A
A;ES615;46382;2014;7663;SOC_CONST;1.0;A
A;ES615;46382;2014;7716;SOC_CONST;1.0;A
A;ES615;46382;2014;6963;SOC_CONST;1.0;A
A;ES615;46382;2014;7889;SOC_CONST;;A
A;ES615;46382;2014;303235;SOC_CONST;;A
A;ES615;46382;2014;8032;SOC_CONST;;A
A;ES615;46382;2014;8256;SOC_CONST;2.0;A
A;ES615;46382;2014;303236;SOC_CONST;;A
A;ES615;46382;2014;8346;SOC_CONST;1.0;A
A;ES615;46382;2014;8451;SOC_CONST;;A
A;ES615;46382;2015;6949;SOC_CONST;9.0;A
A;ES615;46382;2015;6981;SOC_CONST;1.0;A
A;ES615;46382;2015;7058;SOC_CONST;1.0;A
A;ES615;46382;2015;7663;SOC_CONST;;A
A;ES615;46382;2015;7716;SOC_CONST;3.0;A
A;ES615;46382;2015;6963;SOC_CONST;1.0;A
A;ES615;46382;2015;7889;SOC_CONST;;A
A;ES615;46382;2015;303235;SOC_CONST;;A
A;ES615;46382;2015;8032;SOC_CONST;1.0;A
A;ES615;46382;2015;8256;SOC_CONST;;A
A;ES615;46382;2015;303236;SOC_CONST;1.0;A
A;ES615;46382;2015;8346;SOC_CONST;;A
A;ES615;46382;2015;8451;SOC_CONST;1.0;A
A;ES615;46382;2016;6949;SOC_CONST;12.0;A
A;ES615;46382;2016;6981;SOC_CONST;2.0;A
A;ES615;46382;2016;7058;SOC_CONST;;A
A;ES615;46382;2016;7663;SOC_CONST;2.0;A
A;ES615;46382;2016;7716;SOC_CONST;4.0;A
A;ES615;46382;2016;6963;SOC_CONST;1.0;A
A;ES615;46382;2016;7889;SOC_CONST;;A
A;ES615;46382;2016;303235;SOC_CONST;;A
A;ES615;46382;2016;8032;SOC_CONST;1.0;A
A;ES615;46382;2016;8256;SOC_CONST;;A
A;ES615;46382;2016;303236;SOC_CONST;1.0;A
A;ES615;46382;2016;8346;SOC_CONST;;A
A;ES615;46382;2016;8451;SOC_CONST;1.0;A
A;ES615;46382;2017;6949;SOC_CONST;4.0;A
A;ES615;46382;2017;6981;SOC_CONST;;A
A;ES615;46382;2017;7058;SOC_CONST;;A
A;ES615;46382;2017;7663;SOC_CONST;;A
A;ES615;46382;2017;7716;SOC_CONST;2.0;A
A;ES615;46382;2017;6963;SOC_CONST;;A
A;ES615;46382;2017;7889;SOC_CONST;;A
A;ES615;46382;2017;303235;SOC_CONST;;A
A;ES615;46382;2017;8032;SOC_CONST;1.0;A
A;ES615;46382;2017;8256;SOC_CONST;;A
A;ES615;46382;2017;303236;SOC_CONST;1.0;A
A;ES615;46382;2017;8346;SOC_CONST;;A
A;ES615;46382;2017;8451;SOC_CONST;;A
A;ES615;46382;2018;6949;SOC_CONST;8.0;A
A;ES615;46382;2018;6981;SOC_CONST;2.0;A
A;ES615;46382;2018;7058;SOC_CONST;;A
A;ES615;46382;2018;7663;SOC_CONST;1.0;A
A;ES615;46382;2018;7716;SOC_CONST;1.0;A
A;ES615;46382;2018;6963;SOC_CONST;3.0;A
A;ES615;46382;2018;7889;SOC_CONST;;A
A;ES615;46382;2018;303235;SOC_CONST;1.0;A
A;ES615;46382;2018;8032;SOC_CONST;;A
A;ES615;46382;2018;8256;SOC_CONST;;A
A;ES615;46382;2018;303236;SOC_CONST;;A
A;ES615;46382;2018;8346;SOC_CONST;;A
A;ES615;46382;2018;8451;SOC_CONST;;A
A;ES615;46382;2019;6949;SOC_CONST;4.0;A
A;ES615;46382;2019;6981;SOC_CONST;1.0;A
A;ES615;46382;2019;7058;SOC_CONST;;A
A;ES615;46382;2019;7663;SOC_CONST;;A
A;ES615;46382;2019;7716;SOC_CONST;1.0;A
A;ES615;46382;2019;6963;SOC_CONST;;A
A;ES615;46382;2019;7889;SOC_CONST;;A
A;ES615;46382;2019;303235;SOC_CONST;;A
A;ES615;46382;2019;8032;SOC_CONST;;A
A;ES615;46382;2019;8256;SOC_CONST;;A
A;ES615;46382;2019;303236;SOC_CONST;;A
A;ES615;46382;2019;8346;SOC_CONST;;A
A;ES615;46382;2019;8451;SOC_CONST;2.0;A
A;ES615;46382;2020;6949;SOC_CONST;4.0;A
A;ES615;46382;2020;6981;SOC_CONST;1.0;A
A;ES615;46382;2020;7058;SOC_CONST;1.0;A
A;ES615;46382;2020;7663;SOC_CONST;;A
A;ES615;46382;2020;7716;SOC_CONST;;A
A;ES615;46382;2020;6963;SOC_CONST;2.0;A
A;ES615;46382;2020;7889;SOC_CONST;;A
A;ES615;46382;2020;303235;SOC_CONST;;A
A;ES615;46382;2020;8032;SOC_CONST;;A
A;ES615;46382;2020;8256;SOC_CONST;;A
A;ES615;46382;2020;303236;SOC_CONST;;A
A;ES615;46382;2020;8346;SOC_CONST;;A
A;ES615;46382;2020;8451;SOC_CONST;;A
A;ES615;46383;2009;6949;SOC_CONST;2.0;A
A;ES615;46383;2009;6981;SOC_CONST;;A
A;ES615;46383;2009;7058;SOC_CONST;;A
A;ES615;46383;2009;7663;SOC_CONST;1.0;A
A;ES615;46383;2009;7716;SOC_CONST;;A
A;ES615;46383;2009;6963;SOC_CONST;;A
A;ES615;46383;2009;7889;SOC_CONST;;A
A;ES615;46383;2009;303235;SOC_CONST;;A
A;ES615;46383;2009;8032;SOC_CONST;;A
A;ES615;46383;2009;8256;SOC_CONST;;A
A;ES615;46383;2009;303236;SOC_CONST;;A
A;ES615;46383;2009;8346;SOC_CONST;;A
A;ES615;46383;2009;8451;SOC_CONST;1.0;A
A;ES615;46383;2010;6949;SOC_CONST;4.0;A
A;ES615;46383;2010;6981;SOC_CONST;;A
A;ES615;46383;2010;7058;SOC_CONST;;A
A;ES615;46383;2010;7663;SOC_CONST;;A
A;ES615;46383;2010;7716;SOC_CONST;;A
A;ES615;46383;2010;6963;SOC_CONST;1.0;A
A;ES615;46383;2010;7889;SOC_CONST;1.0;A
A;ES615;46383;2010;303235;SOC_CONST;;A
A;ES615;46383;2010;8032;SOC_CONST;;A
A;ES615;46383;2010;8256;SOC_CONST;;A
A;ES615;46383;2010;303236;SOC_CONST;;A
A;ES615;46383;2010;8346;SOC_CONST;;A
A;ES615;46383;2010;8451;SOC_CONST;2.0;A
A;ES615;46383;2011;6949;SOC_CONST;3.0;A
A;ES615;46383;2011;6981;SOC_CONST;;A
A;ES615;46383;2011;7058;SOC_CONST;1.0;A
A;ES615;46383;2011;7663;SOC_CONST;;A
A;ES615;46383;2011;7716;SOC_CONST;1.0;A
A;ES615;46383;2011;6963;SOC_CONST;;A
A;ES615;46383;2011;7889;SOC_CONST;;A
A;ES615;46383;2011;303235;SOC_CONST;;A
A;ES615;46383;2011;8032;SOC_CONST;;A
A;ES615;46383;2011;8256;SOC_CONST;;A
A;ES615;46383;2011;303236;SOC_CONST;;A
A;ES615;46383;2011;8346;SOC_CONST;;A
A;ES615;46383;2011;8451;SOC_CONST;1.0;A
A;ES615;46383;2012;6949;SOC_CONST;3.0;A
A;ES615;46383;2012;6981;SOC_CONST;;A
A;ES615;46383;2012;7058;SOC_CONST;;A
A;ES615;46383;2012;7663;SOC_CONST;;A
A;ES615;46383;2012;7716;SOC_CONST;3.0;A
A;ES615;46383;2012;6963;SOC_CONST;;A
A;ES615;46383;2012;7889;SOC_CONST;;A
A;ES615;46383;2012;303235;SOC_CONST;;A
A;ES615;46383;2012;8032;SOC_CONST;;A
A;ES615;46383;2012;8256;SOC_CONST;;A
A;ES615;46383;2012;303236;SOC_CONST;;A
A;ES615;46383;2012;8346;SOC_CONST;;A
A;ES615;46383;2012;8451;SOC_CONST;;A
A;ES615;46383;2013;6949;SOC_CONST;5.0;A
A;ES615;46383;2013;6981;SOC_CONST;;A
A;ES615;46383;2013;7058;SOC_CONST;;A
A;ES615;46383;2013;7663;SOC_CONST;;A
A;ES615;46383;2013;7716;SOC_CONST;1.0;A
A;ES615;46383;2013;6963;SOC_CONST;2.0;A
A;ES615;46383;2013;7889;SOC_CONST;;A
A;ES615;46383;2013;303235;SOC_CONST;;A
A;ES615;46383;2013;8032;SOC_CONST;1.0;A
A;ES615;46383;2013;8256;SOC_CONST;1.0;A
A;ES615;46383;2013;303236;SOC_CONST;;A
A;ES615;46383;2013;8346;SOC_CONST;;A
A;ES615;46383;2013;8451;SOC_CONST;;A
A;ES615;46383;2014;6949;SOC_CONST;4.0;A
A;ES615;46383;2014;6981;SOC_CONST;;A
A;ES615;46383;2014;7058;SOC_CONST;1.0;A
A;ES615;46383;2014;7663;SOC_CONST;1.0;A
A;ES615;46383;2014;7716;SOC_CONST;;A
A;ES615;46383;2014;6963;SOC_CONST;;A
A;ES615;46383;2014;7889;SOC_CONST;;A
A;ES615;46383;2014;303235;SOC_CONST;;A
A;ES615;46383;2014;8032;SOC_CONST;;A
A;ES615;46383;2014;8256;SOC_CONST;1.0;A
A;ES615;46383;2014;303236;SOC_CONST;1.0;A
A;ES615;46383;2014;8346;SOC_CONST;;A
A;ES615;46383;2014;8451;SOC_CONST;;A
A;ES615;46383;2015;6949;SOC_CONST;4.0;A
A;ES615;46383;2015;6981;SOC_CONST;;A
A;ES615;46383;2015;7058;SOC_CONST;;A
A;ES615;46383;2015;7663;SOC_CONST;1.0;A
A;ES615;46383;2015;7716;SOC_CONST;1.0;A
A;ES615;46383;2015;6963;SOC_CONST;;A
A;ES615;46383;2015;7889;SOC_CONST;;A
A;ES615;46383;2015;303235;SOC_CONST;;A
A;ES615;46383;2015;8032;SOC_CONST;1.0;A
A;ES615;46383;2015;8256;SOC_CONST;;A
A;ES615;46383;2015;303236;SOC_CONST;1.0;A
A;ES615;46383;2015;8346;SOC_CONST;;A
A;ES615;46383;2015;8451;SOC_CONST;;A
A;ES615;46383;2018;6949;SOC_CONST;2.0;A
A;ES615;46383;2018;6981;SOC_CONST;;A
A;ES615;46383;2018;7058;SOC_CONST;;A
A;ES615;46383;2018;7663;SOC_CONST;;A
A;ES615;46383;2018;7716;SOC_CONST;;A
A;ES615;46383;2018;6963;SOC_CONST;;A
A;ES615;46383;2018;7889;SOC_CONST;;A
A;ES615;46383;2018;303235;SOC_CONST;;A
A;ES615;46383;2018;8032;SOC_CONST;;A
A;ES615;46383;2018;8256;SOC_CONST;;A
A;ES615;46383;2018;303236;SOC_CONST;;A
A;ES615;46383;2018;8346;SOC_CONST;;A
A;ES615;46383;2018;8451;SOC_CONST;2.0;A
A;ES615;46383;2019;6949;SOC_CONST;2.0;A
A;ES615;46383;2019;6981;SOC_CONST;1.0;A
A;ES615;46383;2019;7058;SOC_CONST;;A
A;ES615;46383;2019;7663;SOC_CONST;;A
A;ES615;46383;2019;7716;SOC_CONST;1.0;A
A;ES615;46383;2019;6963;SOC_CONST;;A
A;ES615;46383;2019;7889;SOC_CONST;;A
A;ES615;46383;2019;303235;SOC_CONST;;A
A;ES615;46383;2019;8032;SOC_CONST;;A
A;ES615;46383;2019;8256;SOC_CONST;;A
A;ES615;46383;2019;303236;SOC_CONST;;A
A;ES615;46383;2019;8346;SOC_CONST;;A
A;ES615;46383;2019;8451;SOC_CONST;;A
A;ES615;46383;2020;6949;SOC_CONST;2.0;A
A;ES615;46383;2020;6981;SOC_CONST;;A
A;ES615;46383;2020;7058;SOC_CONST;;A
A;ES615;46383;2020;7663;SOC_CONST;;A
A;ES615;46383;2020;7716;SOC_CONST;;A
A;ES615;46383;2020;6963;SOC_CONST;;A
A;ES615;46383;2020;7889;SOC_CONST;;A
A;ES615;46383;2020;303235;SOC_CONST;;A
A;ES615;46383;2020;8032;SOC_CONST;1.0;A
A;ES615;46383;2020;8256;SOC_CONST;1.0;A
A;ES615;46383;2020;303236;SOC_CONST;;A
A;ES615;46383;2020;8346;SOC_CONST;;A
A;ES615;46383;2020;8451;SOC_CONST;;A
A;ES615;46384;2009;6949;SOC_CONST;41.0;A
A;ES615;46384;2009;6981;SOC_CONST;4.0;A
A;ES615;46384;2009;7058;SOC_CONST;2.0;A
A;ES615;46384;2009;7663;SOC_CONST;4.0;A
A;ES615;46384;2009;7716;SOC_CONST;14.0;A
A;ES615;46384;2009;6963;SOC_CONST;7.0;A
A;ES615;46384;2009;7889;SOC_CONST;3.0;A
A;ES615;46384;2009;303235;SOC_CONST;;A
A;ES615;46384;2009;8032;SOC_CONST;;A
A;ES615;46384;2009;8256;SOC_CONST;3.0;A
A;ES615;46384;2009;303236;SOC_CONST;3.0;A
A;ES615;46384;2009;8346;SOC_CONST;1.0;A
A;ES615;46384;2009;8451;SOC_CONST;;A
A;ES615;46384;2010;6949;SOC_CONST;40.0;A
A;ES615;46384;2010;6981;SOC_CONST;3.0;A
A;ES615;46384;2010;7058;SOC_CONST;2.0;A
A;ES615;46384;2010;7663;SOC_CONST;4.0;A
A;ES615;46384;2010;7716;SOC_CONST;10.0;A
A;ES615;46384;2010;6963;SOC_CONST;4.0;A
A;ES615;46384;2010;7889;SOC_CONST;;A
A;ES615;46384;2010;303235;SOC_CONST;1.0;A
A;ES615;46384;2010;8032;SOC_CONST;;A
A;ES615;46384;2010;8256;SOC_CONST;4.0;A
A;ES615;46384;2010;303236;SOC_CONST;3.0;A
A;ES615;46384;2010;8346;SOC_CONST;3.0;A
A;ES615;46384;2010;8451;SOC_CONST;6.0;A
A;ES615;46384;2011;6949;SOC_CONST;36.0;A
A;ES615;46384;2011;6981;SOC_CONST;1.0;A
A;ES615;46384;2011;7058;SOC_CONST;1.0;A
A;ES615;46384;2011;7663;SOC_CONST;9.0;A
A;ES615;46384;2011;7716;SOC_CONST;9.0;A
A;ES615;46384;2011;6963;SOC_CONST;2.0;A
A;ES615;46384;2011;7889;SOC_CONST;2.0;A
A;ES615;46384;2011;303235;SOC_CONST;;A
A;ES615;46384;2011;8032;SOC_CONST;;A
A;ES615;46384;2011;8256;SOC_CONST;8.0;A
A;ES615;46384;2011;303236;SOC_CONST;3.0;A
A;ES615;46384;2011;8346;SOC_CONST;;A
A;ES615;46384;2011;8451;SOC_CONST;1.0;A
A;ES615;46384;2012;6949;SOC_CONST;35.0;A
A;ES615;46384;2012;6981;SOC_CONST;3.0;A
A;ES615;46384;2012;7058;SOC_CONST;3.0;A
A;ES615;46384;2012;7663;SOC_CONST;2.0;A
A;ES615;46384;2012;7716;SOC_CONST;12.0;A
A;ES615;46384;2012;6963;SOC_CONST;2.0;A
A;ES615;46384;2012;7889;SOC_CONST;;A
A;ES615;46384;2012;303235;SOC_CONST;1.0;A
A;ES615;46384;2012;8032;SOC_CONST;1.0;A
A;ES615;46384;2012;8256;SOC_CONST;4.0;A
A;ES615;46384;2012;303236;SOC_CONST;5.0;A
A;ES615;46384;2012;8346;SOC_CONST;1.0;A
A;ES615;46384;2012;8451;SOC_CONST;1.0;A
A;ES615;46384;2013;6949;SOC_CONST;32.0;A
A;ES615;46384;2013;6981;SOC_CONST;2.0;A
A;ES615;46384;2013;7058;SOC_CONST;;A
A;ES615;46384;2013;7663;SOC_CONST;;A
A;ES615;46384;2013;7716;SOC_CONST;14.0;A
A;ES615;46384;2013;6963;SOC_CONST;2.0;A
A;ES615;46384;2013;7889;SOC_CONST;2.0;A
A;ES615;46384;2013;303235;SOC_CONST;2.0;A
A;ES615;46384;2013;8032;SOC_CONST;2.0;A
A;ES615;46384;2013;8256;SOC_CONST;4.0;A
A;ES615;46384;2013;303236;SOC_CONST;2.0;A
A;ES615;46384;2013;8346;SOC_CONST;2.0;A
A;ES615;46384;2013;8451;SOC_CONST;;A
