D_TEMPORAL_0;D_TERRITORIO_0;D_FORMA_JUR_SOCMER_0;D_ESTADO_DATO_0;INDICATOR;FREQ;D_CNAE09_0;D_SEXO_SOCIOS_0;OBS_VALUE
2009;ES617;46363;A;SOC_TRANS;A;_Z;_Z;10.0
2009;ES617;46364;A;SM_ACR;A;_Z;_Z;0.0
2009;ES617;46364;A;SM_AMP_CAP;A;_Z;_Z;977.0
2009;ES617;46364;A;SM_FUS;A;_Z;_Z;17.0
2009;ES617;46364;A;SOC_CONST;A;_Z;_Z;3658.0
2009;ES617;46364;A;SOC_DIS;A;_Z;_Z;789.0
2009;ES617;46364;A;SOC_DIV;A;_Z;_Z;0.0
2009;ES617;46364;A;SOC_ESC;A;_Z;_Z;9.0
2009;ES617;46364;A;SOC_EXT;A;_Z;_Z;745.0
2009;ES617;46364;A;SOC_RED_CAP;A;_Z;_Z;156.0
2009;ES617;46364;A;SOC_TRANS;A;_Z;_Z;10.0
2009;ES617;46365;A;SM_ACR;A;_Z;_Z;0.0
2009;ES617;46365;A;SM_AMP_CAP;A;_Z;_Z;3.0
2009;ES617;46365;A;SM_FUS;A;_Z;_Z;0.0
2009;ES617;46365;A;SOC_CONST;A;_Z;_Z;33.0
2009;ES617;46365;A;SOC_DIS;A;_Z;_Z;5.0
2009;ES617;46365;A;SOC_DIV;A;_Z;_Z;0.0
2009;ES617;46365;A;SOC_ESC;A;_Z;_Z;0.0
2009;ES617;46365;A;SOC_EXT;A;_Z;_Z;4.0
2009;ES617;46365;A;SOC_RED_CAP;A;_Z;_Z;1.0
2009;ES617;46365;A;SOC_TRANS;A;_Z;_Z;0.0
2009;ES617;46367;A;SM_ACR;A;_Z;_Z;0.0
2009;ES617;46367;A;SM_AMP_CAP;A;_Z;_Z;1029.0
2009;ES617;46367;A;SM_FUS;A;_Z;_Z;19.0
2009;ES617;46367;A;SOC_CONST;A;_Z;_Z;3714.0
2009;ES617;46367;A;SOC_DIS;A;_Z;_Z;831.0
2009;ES617;46367;A;SOC_DIV;A;_Z;_Z;16.0
2009;ES617;46367;A;SOC_ESC;A;_Z;_Z;11.0
2009;ES617;46367;A;SOC_EXT;A;_Z;_Z;781.0
2009;ES617;46367;A;SOC_RED_CAP;A;_Z;_Z;176.0
2009;ES617;46367;A;SOC_TRANS;A;_Z;_Z;35.0
2009;ES618;46360;A;SM_ACR;A;_Z;_Z;0.0
2009;ES618;46360;A;SM_AMP_CAP;A;_Z;_Z;111.0
2009;ES618;46360;A;SM_FUS;A;_Z;_Z;8.0
2009;ES618;46360;A;SOC_CONST;A;_Z;_Z;49.0
2009;ES618;46360;A;SOC_DIS;A;_Z;_Z;32.0
2009;ES618;46360;A;SOC_DIV;A;_Z;_Z;38.0
2009;ES618;46360;A;SOC_ESC;A;_Z;_Z;3.0
2009;ES618;46360;A;SOC_EXT;A;_Z;_Z;28.0
2009;ES618;46360;A;SOC_RED_CAP;A;_Z;_Z;33.0
2009;ES618;46360;A;SOC_TRANS;A;_Z;_Z;21.0
2009;ES618;46362;A;SM_ACR;A;_Z;_Z;0.0
2009;ES618;46362;A;SM_AMP_CAP;A;_Z;_Z;0.0
2009;ES618;46362;A;SM_FUS;A;_Z;_Z;0.0
2009;ES618;46362;A;SOC_CONST;A;_Z;_Z;42.0
2009;ES618;46362;A;SOC_DIS;A;_Z;_Z;0.0
2009;ES618;46362;A;SOC_DIV;A;_Z;_Z;0.0
2009;ES618;46362;A;SOC_ESC;A;_Z;_Z;0.0
2009;ES618;46362;A;SOC_EXT;A;_Z;_Z;0.0
2009;ES618;46362;A;SOC_RED_CAP;A;_Z;_Z;0.0
2009;ES618;46362;A;SOC_TRANS;A;_Z;_Z;0.0
2009;ES618;46363;A;SM_ACR;A;_Z;_Z;0.0
2009;ES618;46363;A;SM_AMP_CAP;A;_Z;_Z;1061.0
2009;ES618;46363;A;SM_FUS;A;_Z;_Z;26.0
2009;ES618;46363;A;SOC_CONST;A;_Z;_Z;3071.0
2009;ES618;46363;A;SOC_DIS;A;_Z;_Z;619.0
2009;ES618;46363;A;SOC_DIV;A;_Z;_Z;0.0
2009;ES618;46363;A;SOC_ESC;A;_Z;_Z;11.0
2009;ES618;46363;A;SOC_EXT;A;_Z;_Z;552.0
2009;ES618;46363;A;SOC_RED_CAP;A;_Z;_Z;145.0
2009;ES618;46363;A;SOC_TRANS;A;_Z;_Z;30.0
2009;ES618;46364;A;SM_ACR;A;_Z;_Z;0.0
2009;ES618;46364;A;SM_AMP_CAP;A;_Z;_Z;1061.0
2009;ES618;46364;A;SM_FUS;A;_Z;_Z;26.0
2009;ES618;46364;A;SOC_CONST;A;_Z;_Z;3113.0
2009;ES618;46364;A;SOC_DIS;A;_Z;_Z;619.0
2009;ES618;46364;A;SOC_DIV;A;_Z;_Z;0.0
2009;ES618;46364;A;SOC_ESC;A;_Z;_Z;11.0
2009;ES618;46364;A;SOC_EXT;A;_Z;_Z;552.0
2009;ES618;46364;A;SOC_RED_CAP;A;_Z;_Z;145.0
2009;ES618;46364;A;SOC_TRANS;A;_Z;_Z;30.0
2009;ES618;46365;A;SM_ACR;A;_Z;_Z;0.0
2009;ES618;46365;A;SM_AMP_CAP;A;_Z;_Z;3.0
2009;ES618;46365;A;SM_FUS;A;_Z;_Z;0.0
2009;ES618;46365;A;SOC_CONST;A;_Z;_Z;48.0
2009;ES618;46365;A;SOC_DIS;A;_Z;_Z;12.0
2009;ES618;46365;A;SOC_DIV;A;_Z;_Z;0.0
2009;ES618;46365;A;SOC_ESC;A;_Z;_Z;0.0
2009;ES618;46365;A;SOC_EXT;A;_Z;_Z;14.0
2009;ES618;46365;A;SOC_RED_CAP;A;_Z;_Z;2.0
2009;ES618;46365;A;SOC_TRANS;A;_Z;_Z;2.0
2009;ES618;46367;A;SM_ACR;A;_Z;_Z;0.0
2009;ES618;46367;A;SM_AMP_CAP;A;_Z;_Z;1175.0
2009;ES618;46367;A;SM_FUS;A;_Z;_Z;34.0
2009;ES618;46367;A;SOC_CONST;A;_Z;_Z;3210.0
2009;ES618;46367;A;SOC_DIS;A;_Z;_Z;663.0
2009;ES618;46367;A;SOC_DIV;A;_Z;_Z;38.0
2009;ES618;46367;A;SOC_ESC;A;_Z;_Z;14.0
2009;ES618;46367;A;SOC_EXT;A;_Z;_Z;594.0
2009;ES618;46367;A;SOC_RED_CAP;A;_Z;_Z;180.0
2009;ES618;46367;A;SOC_TRANS;A;_Z;_Z;53.0
2010;ES61;46360;A;SM_ACR;A;_Z;_Z;0.0
2010;ES61;46360;A;SM_AMP_CAP;A;_Z;_Z;297.0
2010;ES61;46360;A;SM_FUS;A;_Z;_Z;18.0
2010;ES61;46360;A;SOC_CONST;A;_Z;_Z;76.0
2010;ES61;46360;A;SOC_DIS;A;_Z;_Z;148.0
2010;ES61;46360;A;SOC_DIV;A;_Z;_Z;107.0
2010;ES61;46360;A;SOC_ESC;A;_Z;_Z;4.0
2010;ES61;46360;A;SOC_EXT;A;_Z;_Z;123.0
2010;ES61;46360;A;SOC_RED_CAP;A;_Z;_Z;107.0
2010;ES61;46360;A;SOC_TRANS;A;_Z;_Z;91.0
2010;ES61;46362;A;SM_ACR;A;_Z;_Z;0.0
2010;ES61;46362;A;SM_AMP_CAP;A;_Z;_Z;0.0
2010;ES61;46362;A;SM_FUS;A;_Z;_Z;0.0
2010;ES61;46362;A;SOC_CONST;A;_Z;_Z;84.0
2010;ES61;46362;A;SOC_DIS;A;_Z;_Z;0.0
2010;ES61;46362;A;SOC_DIV;A;_Z;_Z;0.0
2010;ES61;46362;A;SOC_ESC;A;_Z;_Z;0.0
2010;ES61;46362;A;SOC_EXT;A;_Z;_Z;0.0
2010;ES61;46362;A;SOC_RED_CAP;A;_Z;_Z;0.0
2010;ES61;46362;A;SOC_TRANS;A;_Z;_Z;0.0
2010;ES61;46363;A;SM_ACR;A;_Z;_Z;0.0
2010;ES61;46363;A;SM_AMP_CAP;A;_Z;_Z;3787.0
2010;ES61;46363;A;SM_FUS;A;_Z;_Z;108.0
2010;ES61;46363;A;SOC_CONST;A;_Z;_Z;12291.0
2010;ES61;46363;A;SOC_DIS;A;_Z;_Z;2650.0
2010;ES61;46363;A;SOC_DIV;A;_Z;_Z;3.0
2010;ES61;46363;A;SOC_ESC;A;_Z;_Z;42.0
2010;ES61;46363;A;SOC_EXT;A;_Z;_Z;2377.0
2010;ES61;46363;A;SOC_RED_CAP;A;_Z;_Z;547.0
2010;ES61;46363;A;SOC_TRANS;A;_Z;_Z;39.0
2010;ES61;46364;A;SM_ACR;A;_Z;_Z;0.0
2010;ES61;46364;A;SM_AMP_CAP;A;_Z;_Z;3787.0
2010;ES61;46364;A;SM_FUS;A;_Z;_Z;108.0
2010;ES61;46364;A;SOC_CONST;A;_Z;_Z;12375.0
2010;ES61;46364;A;SOC_DIS;A;_Z;_Z;2650.0
2010;ES61;46364;A;SOC_DIV;A;_Z;_Z;3.0
2010;ES61;46364;A;SOC_ESC;A;_Z;_Z;42.0
2010;ES61;46364;A;SOC_EXT;A;_Z;_Z;2377.0
2010;ES61;46364;A;SOC_RED_CAP;A;_Z;_Z;547.0
2010;ES61;46364;A;SOC_TRANS;A;_Z;_Z;39.0
2010;ES61;46365;A;SM_ACR;A;_Z;_Z;0.0
2010;ES61;46365;A;SM_AMP_CAP;A;_Z;_Z;10.0
2010;ES61;46365;A;SM_FUS;A;_Z;_Z;3.0
2010;ES61;46365;A;SOC_CONST;A;_Z;_Z;86.0
2010;ES61;46365;A;SOC_DIS;A;_Z;_Z;26.0
2010;ES61;46365;A;SOC_DIV;A;_Z;_Z;0.0
2010;ES61;46365;A;SOC_ESC;A;_Z;_Z;0.0
2010;ES61;46365;A;SOC_EXT;A;_Z;_Z;26.0
2010;ES61;46365;A;SOC_RED_CAP;A;_Z;_Z;2.0
2010;ES61;46365;A;SOC_TRANS;A;_Z;_Z;8.0
2010;ES61;46367;A;SM_ACR;A;_Z;_Z;0.0
2010;ES61;46367;A;SM_AMP_CAP;A;_Z;_Z;4094.0
2010;ES61;46367;A;SM_FUS;A;_Z;_Z;129.0
2010;ES61;46367;A;SOC_CONST;A;_Z;_Z;12537.0
2010;ES61;46367;A;SOC_DIS;A;_Z;_Z;2824.0
2010;ES61;46367;A;SOC_DIV;A;_Z;_Z;110.0
2010;ES61;46367;A;SOC_ESC;A;_Z;_Z;46.0
2010;ES61;46367;A;SOC_EXT;A;_Z;_Z;2526.0
2010;ES61;46367;A;SOC_RED_CAP;A;_Z;_Z;656.0
2010;ES61;46367;A;SOC_TRANS;A;_Z;_Z;138.0
2010;ES611;46360;A;SM_ACR;A;_Z;_Z;0.0
2010;ES611;46360;A;SM_AMP_CAP;A;_Z;_Z;21.0
2010;ES611;46360;A;SM_FUS;A;_Z;_Z;1.0
2010;ES611;46360;A;SOC_CONST;A;_Z;_Z;4.0
2010;ES611;46360;A;SOC_DIS;A;_Z;_Z;10.0
2010;ES611;46360;A;SOC_DIV;A;_Z;_Z;7.0
2010;ES611;46360;A;SOC_ESC;A;_Z;_Z;1.0
2010;ES611;46360;A;SOC_EXT;A;_Z;_Z;9.0
2010;ES611;46360;A;SOC_RED_CAP;A;_Z;_Z;5.0
2010;ES611;46360;A;SOC_TRANS;A;_Z;_Z;6.0
2010;ES611;46362;A;SM_ACR;A;_Z;_Z;0.0
2010;ES611;46362;A;SM_AMP_CAP;A;_Z;_Z;0.0
2010;ES611;46362;A;SM_FUS;A;_Z;_Z;0.0
2010;ES611;46362;A;SOC_CONST;A;_Z;_Z;9.0
2010;ES611;46362;A;SOC_DIS;A;_Z;_Z;0.0
2010;ES611;46362;A;SOC_DIV;A;_Z;_Z;0.0
2010;ES611;46362;A;SOC_ESC;A;_Z;_Z;0.0
2010;ES611;46362;A;SOC_EXT;A;_Z;_Z;0.0
2010;ES611;46362;A;SOC_RED_CAP;A;_Z;_Z;0.0
2010;ES611;46362;A;SOC_TRANS;A;_Z;_Z;0.0
2010;ES611;46363;A;SM_ACR;A;_Z;_Z;0.0
2010;ES611;46363;A;SM_AMP_CAP;A;_Z;_Z;355.0
2010;ES611;46363;A;SM_FUS;A;_Z;_Z;13.0
2010;ES611;46363;A;SOC_CONST;A;_Z;_Z;1109.0
2010;ES611;46363;A;SOC_DIS;A;_Z;_Z;345.0
2010;ES611;46363;A;SOC_DIV;A;_Z;_Z;1.0
2010;ES611;46363;A;SOC_ESC;A;_Z;_Z;4.0
2010;ES611;46363;A;SOC_EXT;A;_Z;_Z;322.0
2010;ES611;46363;A;SOC_RED_CAP;A;_Z;_Z;47.0
2010;ES611;46363;A;SOC_TRANS;A;_Z;_Z;2.0
2010;ES611;46364;A;SM_ACR;A;_Z;_Z;0.0
2010;ES611;46364;A;SM_AMP_CAP;A;_Z;_Z;355.0
2010;ES611;46364;A;SM_FUS;A;_Z;_Z;13.0
2010;ES611;46364;A;SOC_CONST;A;_Z;_Z;1118.0
2010;ES611;46364;A;SOC_DIS;A;_Z;_Z;345.0
2010;ES611;46364;A;SOC_DIV;A;_Z;_Z;1.0
2010;ES611;46364;A;SOC_ESC;A;_Z;_Z;4.0
2010;ES611;46364;A;SOC_EXT;A;_Z;_Z;322.0
2010;ES611;46364;A;SOC_RED_CAP;A;_Z;_Z;47.0
2010;ES611;46364;A;SOC_TRANS;A;_Z;_Z;2.0
2010;ES611;46365;A;SM_ACR;A;_Z;_Z;0.0
2010;ES611;46365;A;SM_AMP_CAP;A;_Z;_Z;2.0
2010;ES611;46365;A;SM_FUS;A;_Z;_Z;1.0
2010;ES611;46365;A;SOC_CONST;A;_Z;_Z;5.0
2010;ES611;46365;A;SOC_DIS;A;_Z;_Z;1.0
2010;ES611;46365;A;SOC_DIV;A;_Z;_Z;0.0
2010;ES611;46365;A;SOC_ESC;A;_Z;_Z;0.0
2010;ES611;46365;A;SOC_EXT;A;_Z;_Z;1.0
2010;ES611;46365;A;SOC_RED_CAP;A;_Z;_Z;0.0
2010;ES611;46365;A;SOC_TRANS;A;_Z;_Z;0.0
2010;ES611;46367;A;SM_ACR;A;_Z;_Z;0.0
2010;ES611;46367;A;SM_AMP_CAP;A;_Z;_Z;378.0
2010;ES611;46367;A;SM_FUS;A;_Z;_Z;15.0
2010;ES611;46367;A;SOC_CONST;A;_Z;_Z;1127.0
2010;ES611;46367;A;SOC_DIS;A;_Z;_Z;356.0
2010;ES611;46367;A;SOC_DIV;A;_Z;_Z;8.0
2010;ES611;46367;A;SOC_ESC;A;_Z;_Z;5.0
2010;ES611;46367;A;SOC_EXT;A;_Z;_Z;332.0
2010;ES611;46367;A;SOC_RED_CAP;A;_Z;_Z;52.0
2010;ES611;46367;A;SOC_TRANS;A;_Z;_Z;8.0
2010;ES612;46360;A;SM_ACR;A;_Z;_Z;0.0
2010;ES612;46360;A;SM_AMP_CAP;A;_Z;_Z;34.0
2010;ES612;46360;A;SM_FUS;A;_Z;_Z;2.0
2010;ES612;46360;A;SOC_CONST;A;_Z;_Z;8.0
2010;ES612;46360;A;SOC_DIS;A;_Z;_Z;16.0
2010;ES612;46360;A;SOC_DIV;A;_Z;_Z;10.0
2010;ES612;46360;A;SOC_ESC;A;_Z;_Z;1.0
2010;ES612;46360;A;SOC_EXT;A;_Z;_Z;14.0
2010;ES612;46360;A;SOC_RED_CAP;A;_Z;_Z;12.0
2010;ES612;46360;A;SOC_TRANS;A;_Z;_Z;9.0
2010;ES612;46362;A;SM_ACR;A;_Z;_Z;0.0
2010;ES612;46362;A;SM_AMP_CAP;A;_Z;_Z;0.0
2010;ES612;46362;A;SM_FUS;A;_Z;_Z;0.0
2010;ES612;46362;A;SOC_CONST;A;_Z;_Z;12.0
2010;ES612;46362;A;SOC_DIS;A;_Z;_Z;0.0
2010;ES612;46362;A;SOC_DIV;A;_Z;_Z;0.0
2010;ES612;46362;A;SOC_ESC;A;_Z;_Z;0.0
2010;ES612;46362;A;SOC_EXT;A;_Z;_Z;0.0
2010;ES612;46362;A;SOC_RED_CAP;A;_Z;_Z;0.0
2010;ES612;46362;A;SOC_TRANS;A;_Z;_Z;0.0
2010;ES612;46363;A;SM_ACR;A;_Z;_Z;0.0
2010;ES612;46363;A;SM_AMP_CAP;A;_Z;_Z;402.0
2010;ES612;46363;A;SM_FUS;A;_Z;_Z;7.0
2010;ES612;46363;A;SOC_CONST;A;_Z;_Z;1265.0
2010;ES612;46363;A;SOC_DIS;A;_Z;_Z;260.0
2010;ES612;46363;A;SOC_DIV;A;_Z;_Z;0.0
2010;ES612;46363;A;SOC_ESC;A;_Z;_Z;6.0
2010;ES612;46363;A;SOC_EXT;A;_Z;_Z;221.0
2010;ES612;46363;A;SOC_RED_CAP;A;_Z;_Z;60.0
2010;ES612;46363;A;SOC_TRANS;A;_Z;_Z;11.0
2010;ES612;46364;A;SM_ACR;A;_Z;_Z;0.0
2010;ES612;46364;A;SM_AMP_CAP;A;_Z;_Z;402.0
2010;ES612;46364;A;SM_FUS;A;_Z;_Z;7.0
2010;ES612;46364;A;SOC_CONST;A;_Z;_Z;1277.0
2010;ES612;46364;A;SOC_DIS;A;_Z;_Z;260.0
2010;ES612;46364;A;SOC_DIV;A;_Z;_Z;0.0
2010;ES612;46364;A;SOC_ESC;A;_Z;_Z;6.0
2010;ES612;46364;A;SOC_EXT;A;_Z;_Z;221.0
2010;ES612;46364;A;SOC_RED_CAP;A;_Z;_Z;60.0
2010;ES612;46364;A;SOC_TRANS;A;_Z;_Z;11.0
2010;ES612;46365;A;SM_ACR;A;_Z;_Z;0.0
2010;ES612;46365;A;SM_AMP_CAP;A;_Z;_Z;1.0
2010;ES612;46365;A;SM_FUS;A;_Z;_Z;0.0
2010;ES612;46365;A;SOC_CONST;A;_Z;_Z;4.0
2010;ES612;46365;A;SOC_DIS;A;_Z;_Z;1.0
2010;ES612;46365;A;SOC_DIV;A;_Z;_Z;0.0
2010;ES612;46365;A;SOC_ESC;A;_Z;_Z;0.0
2010;ES612;46365;A;SOC_EXT;A;_Z;_Z;1.0
2010;ES612;46365;A;SOC_RED_CAP;A;_Z;_Z;0.0
2010;ES612;46365;A;SOC_TRANS;A;_Z;_Z;1.0
2010;ES612;46367;A;SM_ACR;A;_Z;_Z;0.0
2010;ES612;46367;A;SM_AMP_CAP;A;_Z;_Z;437.0
2010;ES612;46367;A;SM_FUS;A;_Z;_Z;9.0
2010;ES612;46367;A;SOC_CONST;A;_Z;_Z;1289.0
2010;ES612;46367;A;SOC_DIS;A;_Z;_Z;277.0
2010;ES612;46367;A;SOC_DIV;A;_Z;_Z;10.0
2010;ES612;46367;A;SOC_ESC;A;_Z;_Z;7.0
2010;ES612;46367;A;SOC_EXT;A;_Z;_Z;236.0
2010;ES612;46367;A;SOC_RED_CAP;A;_Z;_Z;72.0
2010;ES612;46367;A;SOC_TRANS;A;_Z;_Z;21.0
2010;ES613;46360;A;SM_ACR;A;_Z;_Z;0.0
2010;ES613;46360;A;SM_AMP_CAP;A;_Z;_Z;26.0
2010;ES613;46360;A;SM_FUS;A;_Z;_Z;0.0
2010;ES613;46360;A;SOC_CONST;A;_Z;_Z;7.0
2010;ES613;46360;A;SOC_DIS;A;_Z;_Z;9.0
2010;ES613;46360;A;SOC_DIV;A;_Z;_Z;5.0
2010;ES613;46360;A;SOC_ESC;A;_Z;_Z;0.0
2010;ES613;46360;A;SOC_EXT;A;_Z;_Z;4.0
2010;ES613;46360;A;SOC_RED_CAP;A;_Z;_Z;14.0
2010;ES613;46360;A;SOC_TRANS;A;_Z;_Z;10.0
2010;ES613;46362;A;SM_ACR;A;_Z;_Z;0.0
2010;ES613;46362;A;SM_AMP_CAP;A;_Z;_Z;0.0
2010;ES613;46362;A;SM_FUS;A;_Z;_Z;0.0
2010;ES613;46362;A;SOC_CONST;A;_Z;_Z;2.0
2010;ES613;46362;A;SOC_DIS;A;_Z;_Z;0.0
2010;ES613;46362;A;SOC_DIV;A;_Z;_Z;0.0
2010;ES613;46362;A;SOC_ESC;A;_Z;_Z;0.0
2010;ES613;46362;A;SOC_EXT;A;_Z;_Z;0.0
2010;ES613;46362;A;SOC_RED_CAP;A;_Z;_Z;0.0
2010;ES613;46362;A;SOC_TRANS;A;_Z;_Z;0.0
2010;ES613;46363;A;SM_ACR;A;_Z;_Z;0.0
2010;ES613;46363;A;SM_AMP_CAP;A;_Z;_Z;347.0
2010;ES613;46363;A;SM_FUS;A;_Z;_Z;7.0
2010;ES613;46363;A;SOC_CONST;A;_Z;_Z;978.0
2010;ES613;46363;A;SOC_DIS;A;_Z;_Z;222.0
2010;ES613;46363;A;SOC_DIV;A;_Z;_Z;0.0
2010;ES613;46363;A;SOC_ESC;A;_Z;_Z;9.0
2010;ES613;46363;A;SOC_EXT;A;_Z;_Z;203.0
2010;ES613;46363;A;SOC_RED_CAP;A;_Z;_Z;73.0
2010;ES613;46363;A;SOC_TRANS;A;_Z;_Z;2.0
2010;ES613;46364;A;SM_ACR;A;_Z;_Z;0.0
2010;ES613;46364;A;SM_AMP_CAP;A;_Z;_Z;347.0
2010;ES613;46364;A;SM_FUS;A;_Z;_Z;7.0
2010;ES613;46364;A;SOC_CONST;A;_Z;_Z;980.0
2010;ES613;46364;A;SOC_DIS;A;_Z;_Z;222.0
2010;ES613;46364;A;SOC_DIV;A;_Z;_Z;0.0
2010;ES613;46364;A;SOC_ESC;A;_Z;_Z;9.0
2010;ES613;46364;A;SOC_EXT;A;_Z;_Z;203.0
2010;ES613;46364;A;SOC_RED_CAP;A;_Z;_Z;73.0
2010;ES613;46364;A;SOC_TRANS;A;_Z;_Z;2.0
2010;ES613;46365;A;SM_ACR;A;_Z;_Z;0.0
2010;ES613;46365;A;SM_AMP_CAP;A;_Z;_Z;0.0
2010;ES613;46365;A;SM_FUS;A;_Z;_Z;0.0
2010;ES613;46365;A;SOC_CONST;A;_Z;_Z;9.0
2010;ES613;46365;A;SOC_DIS;A;_Z;_Z;4.0
2010;ES613;46365;A;SOC_DIV;A;_Z;_Z;0.0
2010;ES613;46365;A;SOC_ESC;A;_Z;_Z;0.0
2010;ES613;46365;A;SOC_EXT;A;_Z;_Z;3.0
2010;ES613;46365;A;SOC_RED_CAP;A;_Z;_Z;0.0
2010;ES613;46365;A;SOC_TRANS;A;_Z;_Z;0.0
2010;ES613;46367;A;SM_ACR;A;_Z;_Z;0.0
2010;ES613;46367;A;SM_AMP_CAP;A;_Z;_Z;373.0
2010;ES613;46367;A;SM_FUS;A;_Z;_Z;7.0
2010;ES613;46367;A;SOC_CONST;A;_Z;_Z;996.0
2010;ES613;46367;A;SOC_DIS;A;_Z;_Z;235.0
2010;ES613;46367;A;SOC_DIV;A;_Z;_Z;5.0
2010;ES613;46367;A;SOC_ESC;A;_Z;_Z;9.0
2010;ES613;46367;A;SOC_EXT;A;_Z;_Z;210.0
2010;ES613;46367;A;SOC_RED_CAP;A;_Z;_Z;87.0
2010;ES613;46367;A;SOC_TRANS;A;_Z;_Z;12.0
2010;ES614;46360;A;SM_ACR;A;_Z;_Z;0.0
2010;ES614;46360;A;SM_AMP_CAP;A;_Z;_Z;30.0
2010;ES614;46360;A;SM_FUS;A;_Z;_Z;0.0
2010;ES614;46360;A;SOC_CONST;A;_Z;_Z;7.0
2010;ES614;46360;A;SOC_DIS;A;_Z;_Z;14.0
2010;ES614;46360;A;SOC_DIV;A;_Z;_Z;6.0
2010;ES614;46360;A;SOC_ESC;A;_Z;_Z;0.0
2010;ES614;46360;A;SOC_EXT;A;_Z;_Z;10.0
2010;ES614;46360;A;SOC_RED_CAP;A;_Z;_Z;11.0
2010;ES614;46360;A;SOC_TRANS;A;_Z;_Z;8.0
2010;ES614;46362;A;SM_ACR;A;_Z;_Z;0.0
2010;ES614;46362;A;SM_AMP_CAP;A;_Z;_Z;0.0
2010;ES614;46362;A;SM_FUS;A;_Z;_Z;0.0
2010;ES614;46362;A;SOC_CONST;A;_Z;_Z;9.0
2010;ES614;46362;A;SOC_DIS;A;_Z;_Z;0.0
2010;ES614;46362;A;SOC_DIV;A;_Z;_Z;0.0
2010;ES614;46362;A;SOC_ESC;A;_Z;_Z;0.0
2010;ES614;46362;A;SOC_EXT;A;_Z;_Z;0.0
2010;ES614;46362;A;SOC_RED_CAP;A;_Z;_Z;0.0
2010;ES614;46362;A;SOC_TRANS;A;_Z;_Z;0.0
2010;ES614;46363;A;SM_ACR;A;_Z;_Z;0.0
2010;ES614;46363;A;SM_AMP_CAP;A;_Z;_Z;389.0
2010;ES614;46363;A;SM_FUS;A;_Z;_Z;9.0
2010;ES614;46363;A;SOC_CONST;A;_Z;_Z;1329.0
2010;ES614;46363;A;SOC_DIS;A;_Z;_Z;189.0
2010;ES614;46363;A;SOC_DIV;A;_Z;_Z;1.0
2010;ES614;46363;A;SOC_ESC;A;_Z;_Z;6.0
2010;ES614;46363;A;SOC_EXT;A;_Z;_Z;176.0
2010;ES614;46363;A;SOC_RED_CAP;A;_Z;_Z;68.0
2010;ES614;46363;A;SOC_TRANS;A;_Z;_Z;3.0
2010;ES614;46364;A;SM_ACR;A;_Z;_Z;0.0
2010;ES614;46364;A;SM_AMP_CAP;A;_Z;_Z;389.0
2010;ES614;46364;A;SM_FUS;A;_Z;_Z;9.0
2010;ES614;46364;A;SOC_CONST;A;_Z;_Z;1338.0
2010;ES614;46364;A;SOC_DIS;A;_Z;_Z;189.0
2010;ES614;46364;A;SOC_DIV;A;_Z;_Z;1.0
2010;ES614;46364;A;SOC_ESC;A;_Z;_Z;6.0
2010;ES614;46364;A;SOC_EXT;A;_Z;_Z;176.0
2010;ES614;46364;A;SOC_RED_CAP;A;_Z;_Z;68.0
2010;ES614;46364;A;SOC_TRANS;A;_Z;_Z;3.0
2010;ES614;46365;A;SM_ACR;A;_Z;_Z;0.0
2010;ES614;46365;A;SM_AMP_CAP;A;_Z;_Z;1.0
2010;ES614;46365;A;SM_FUS;A;_Z;_Z;1.0
2010;ES614;46365;A;SOC_CONST;A;_Z;_Z;5.0
2010;ES614;46365;A;SOC_DIS;A;_Z;_Z;1.0
2010;ES614;46365;A;SOC_DIV;A;_Z;_Z;0.0
2010;ES614;46365;A;SOC_ESC;A;_Z;_Z;0.0
2010;ES614;46365;A;SOC_EXT;A;_Z;_Z;1.0
2010;ES614;46365;A;SOC_RED_CAP;A;_Z;_Z;0.0
2010;ES614;46365;A;SOC_TRANS;A;_Z;_Z;1.0
2010;ES614;46367;A;SM_ACR;A;_Z;_Z;0.0
2010;ES614;46367;A;SM_AMP_CAP;A;_Z;_Z;420.0
2010;ES614;46367;A;SM_FUS;A;_Z;_Z;10.0
2010;ES614;46367;A;SOC_CONST;A;_Z;_Z;1350.0
2010;ES614;46367;A;SOC_DIS;A;_Z;_Z;204.0
2010;ES614;46367;A;SOC_DIV;A;_Z;_Z;7.0
2010;ES614;46367;A;SOC_ESC;A;_Z;_Z;6.0
2010;ES614;46367;A;SOC_EXT;A;_Z;_Z;187.0
2010;ES614;46367;A;SOC_RED_CAP;A;_Z;_Z;79.0
2010;ES614;46367;A;SOC_TRANS;A;_Z;_Z;12.0
2010;ES615;46360;A;SM_ACR;A;_Z;_Z;0.0
2010;ES615;46360;A;SM_AMP_CAP;A;_Z;_Z;19.0
2010;ES615;46360;A;SM_FUS;A;_Z;_Z;0.0
2010;ES615;46360;A;SOC_CONST;A;_Z;_Z;2.0
2010;ES615;46360;A;SOC_DIS;A;_Z;_Z;8.0
2010;ES615;46360;A;SOC_DIV;A;_Z;_Z;3.0
2010;ES615;46360;A;SOC_ESC;A;_Z;_Z;0.0
2010;ES615;46360;A;SOC_EXT;A;_Z;_Z;9.0
2010;ES615;46360;A;SOC_RED_CAP;A;_Z;_Z;3.0
2010;ES615;46360;A;SOC_TRANS;A;_Z;_Z;10.0
