TEMPORAL;TERRITORIO;EDAD;G102;SEXO;INDICATOR;OBS_VALUE;FREQ
2005;ES613;Y95-99;57731;M;DEATHS;64.0;A
2005;ES613;Y95-99;57731;F;DEATHS;203.0;A
2005;ES613;Y95-99;57731;_T;DEATHS;267.0;A
2005;ES613;Y95-99;583;M;DEATHS;64.0;A
2005;ES613;Y95-99;583;F;DEATHS;203.0;A
2005;ES613;Y95-99;583;_T;DEATHS;267.0;A
2005;ES613;Y_GE100;57731;M;DEATHS;6.0;A
2005;ES613;Y_GE100;57731;F;DEATHS;31.0;A
2005;ES613;Y_GE100;57731;_T;DEATHS;37.0;A
2005;ES613;Y_GE100;583;M;DEATHS;6.0;A
2005;ES613;Y_GE100;583;F;DEATHS;31.0;A
2005;ES613;Y_GE100;583;_T;DEATHS;37.0;A
2005;ES613;TOTAL;57731;M;DEATHS;3790.0;A
2005;ES613;TOTAL;57731;F;DEATHS;3550.0;A
2005;ES613;TOTAL;57731;_T;DEATHS;7340.0;A
2005;ES613;TOTAL;583;M;DEATHS;3790.0;A
2005;ES613;TOTAL;583;F;DEATHS;3550.0;A
2005;ES613;TOTAL;583;_T;DEATHS;7340.0;A
2005;ES614;Y_LT1;57731;M;DEATHS;24.0;A
2005;ES614;Y_LT1;57731;F;DEATHS;22.0;A
2005;ES614;Y_LT1;57731;_T;DEATHS;46.0;A
2005;ES614;Y_LT1;583;M;DEATHS;24.0;A
2005;ES614;Y_LT1;583;F;DEATHS;22.0;A
2005;ES614;Y_LT1;583;_T;DEATHS;46.0;A
2005;ES614;Y_LT15;57731;M;DEATHS;13.0;A
2005;ES614;Y_LT15;57731;F;DEATHS;6.0;A
2005;ES614;Y_LT15;57731;_T;DEATHS;19.0;A
2005;ES614;Y_LT15;583;M;DEATHS;13.0;A
2005;ES614;Y_LT15;583;F;DEATHS;6.0;A
2005;ES614;Y_LT15;583;_T;DEATHS;19.0;A
2005;ES614;Y15-29;57731;M;DEATHS;69.0;A
2005;ES614;Y15-29;57731;F;DEATHS;22.0;A
2005;ES614;Y15-29;57731;_T;DEATHS;91.0;A
2005;ES614;Y15-29;583;M;DEATHS;69.0;A
2005;ES614;Y15-29;583;F;DEATHS;22.0;A
2005;ES614;Y15-29;583;_T;DEATHS;91.0;A
2005;ES614;Y30-44;57731;M;DEATHS;109.0;A
2005;ES614;Y30-44;57731;F;DEATHS;36.0;A
2005;ES614;Y30-44;57731;_T;DEATHS;145.0;A
2005;ES614;Y30-44;583;M;DEATHS;109.0;A
2005;ES614;Y30-44;583;F;DEATHS;36.0;A
2005;ES614;Y30-44;583;_T;DEATHS;145.0;A
2005;ES614;Y45-64;57731;M;DEATHS;72.0;A
2005;ES614;Y45-64;57731;F;DEATHS;34.0;A
2005;ES614;Y45-64;57731;_T;DEATHS;106.0;A
2005;ES614;Y45-64;583;M;DEATHS;72.0;A
2005;ES614;Y45-64;583;F;DEATHS;34.0;A
2005;ES614;Y45-64;583;_T;DEATHS;106.0;A
2005;ES614;Y65-100;57731;M;DEATHS;89.0;A
2005;ES614;Y65-100;57731;F;DEATHS;48.0;A
2005;ES614;Y65-100;57731;_T;DEATHS;137.0;A
2005;ES614;Y65-100;583;M;DEATHS;89.0;A
2005;ES614;Y65-100;583;F;DEATHS;48.0;A
2005;ES614;Y65-100;583;_T;DEATHS;137.0;A
2005;ES614;Y50-54;57731;M;DEATHS;124.0;A
2005;ES614;Y50-54;57731;F;DEATHS;51.0;A
2005;ES614;Y50-54;57731;_T;DEATHS;175.0;A
2005;ES614;Y50-54;583;M;DEATHS;124.0;A
2005;ES614;Y50-54;583;F;DEATHS;51.0;A
2005;ES614;Y50-54;583;_T;DEATHS;175.0;A
2005;ES614;Y55-59;57731;M;DEATHS;143.0;A
2005;ES614;Y55-59;57731;F;DEATHS;85.0;A
2005;ES614;Y55-59;57731;_T;DEATHS;228.0;A
2005;ES614;Y55-59;583;M;DEATHS;143.0;A
2005;ES614;Y55-59;583;F;DEATHS;85.0;A
2005;ES614;Y55-59;583;_T;DEATHS;228.0;A
2005;ES614;Y60-64;57731;M;DEATHS;238.0;A
2005;ES614;Y60-64;57731;F;DEATHS;115.0;A
2005;ES614;Y60-64;57731;_T;DEATHS;353.0;A
2005;ES614;Y60-64;583;M;DEATHS;238.0;A
2005;ES614;Y60-64;583;F;DEATHS;115.0;A
2005;ES614;Y60-64;583;_T;DEATHS;353.0;A
2005;ES614;Y65-69;57731;M;DEATHS;330.0;A
2005;ES614;Y65-69;57731;F;DEATHS;165.0;A
2005;ES614;Y65-69;57731;_T;DEATHS;495.0;A
2005;ES614;Y65-69;583;M;DEATHS;330.0;A
2005;ES614;Y65-69;583;F;DEATHS;165.0;A
2005;ES614;Y65-69;583;_T;DEATHS;495.0;A
2005;ES614;Y70-74;57731;M;DEATHS;612.0;A
2005;ES614;Y70-74;57731;F;DEATHS;314.0;A
2005;ES614;Y70-74;57731;_T;DEATHS;926.0;A
2005;ES614;Y70-74;583;M;DEATHS;612.0;A
2005;ES614;Y70-74;583;F;DEATHS;314.0;A
2005;ES614;Y70-74;583;_T;DEATHS;926.0;A
2005;ES614;Y75-79;57731;M;DEATHS;690.0;A
2005;ES614;Y75-79;57731;F;DEATHS;563.0;A
2005;ES614;Y75-79;57731;_T;DEATHS;1253.0;A
2005;ES614;Y75-79;583;M;DEATHS;690.0;A
2005;ES614;Y75-79;583;F;DEATHS;563.0;A
2005;ES614;Y75-79;583;_T;DEATHS;1253.0;A
2005;ES614;Y80-84;57731;M;DEATHS;700.0;A
2005;ES614;Y80-84;57731;F;DEATHS;787.0;A
2005;ES614;Y80-84;57731;_T;DEATHS;1487.0;A
2005;ES614;Y80-84;583;M;DEATHS;700.0;A
2005;ES614;Y80-84;583;F;DEATHS;787.0;A
2005;ES614;Y80-84;583;_T;DEATHS;1487.0;A
2005;ES614;Y85-89;57731;M;DEATHS;461.0;A
2005;ES614;Y85-89;57731;F;DEATHS;765.0;A
2005;ES614;Y85-89;57731;_T;DEATHS;1226.0;A
2005;ES614;Y85-89;583;M;DEATHS;461.0;A
2005;ES614;Y85-89;583;F;DEATHS;765.0;A
2005;ES614;Y85-89;583;_T;DEATHS;1226.0;A
2005;ES614;Y90-94;57731;M;DEATHS;233.0;A
2005;ES614;Y90-94;57731;F;DEATHS;488.0;A
2005;ES614;Y90-94;57731;_T;DEATHS;721.0;A
2005;ES614;Y90-94;583;M;DEATHS;233.0;A
2005;ES614;Y90-94;583;F;DEATHS;488.0;A
2005;ES614;Y90-94;583;_T;DEATHS;721.0;A
2005;ES614;Y95-99;57731;M;DEATHS;61.0;A
2005;ES614;Y95-99;57731;F;DEATHS;153.0;A
2005;ES614;Y95-99;57731;_T;DEATHS;214.0;A
2005;ES614;Y95-99;583;M;DEATHS;61.0;A
2005;ES614;Y95-99;583;F;DEATHS;153.0;A
2005;ES614;Y95-99;583;_T;DEATHS;214.0;A
2005;ES614;Y_GE100;57731;M;DEATHS;5.0;A
2005;ES614;Y_GE100;57731;F;DEATHS;35.0;A
2005;ES614;Y_GE100;57731;_T;DEATHS;40.0;A
2005;ES614;Y_GE100;583;M;DEATHS;5.0;A
2005;ES614;Y_GE100;583;F;DEATHS;35.0;A
2005;ES614;Y_GE100;583;_T;DEATHS;40.0;A
2005;ES614;TOTAL;57731;M;DEATHS;3973.0;A
2005;ES614;TOTAL;57731;F;DEATHS;3689.0;A
2005;ES614;TOTAL;57731;_T;DEATHS;7662.0;A
2005;ES614;TOTAL;583;M;DEATHS;3973.0;A
2005;ES614;TOTAL;583;F;DEATHS;3689.0;A
2005;ES614;TOTAL;583;_T;DEATHS;7662.0;A
2005;ES615;Y_LT1;57731;M;DEATHS;10.0;A
2005;ES615;Y_LT1;57731;F;DEATHS;11.0;A
2005;ES615;Y_LT1;57731;_T;DEATHS;21.0;A
2005;ES615;Y_LT1;583;M;DEATHS;10.0;A
2005;ES615;Y_LT1;583;F;DEATHS;11.0;A
2005;ES615;Y_LT1;583;_T;DEATHS;21.0;A
2005;ES615;Y_LT15;57731;M;DEATHS;8.0;A
2005;ES615;Y_LT15;57731;F;DEATHS;4.0;A
2005;ES615;Y_LT15;57731;_T;DEATHS;12.0;A
2005;ES615;Y_LT15;583;M;DEATHS;8.0;A
2005;ES615;Y_LT15;583;F;DEATHS;4.0;A
2005;ES615;Y_LT15;583;_T;DEATHS;12.0;A
2005;ES615;Y15-29;57731;M;DEATHS;42.0;A
2005;ES615;Y15-29;57731;F;DEATHS;13.0;A
2005;ES615;Y15-29;57731;_T;DEATHS;55.0;A
2005;ES615;Y15-29;583;M;DEATHS;42.0;A
2005;ES615;Y15-29;583;F;DEATHS;13.0;A
2005;ES615;Y15-29;583;_T;DEATHS;55.0;A
2005;ES615;Y30-44;57731;M;DEATHS;55.0;A
2005;ES615;Y30-44;57731;F;DEATHS;13.0;A
2005;ES615;Y30-44;57731;_T;DEATHS;68.0;A
2005;ES615;Y30-44;583;M;DEATHS;55.0;A
2005;ES615;Y30-44;583;F;DEATHS;13.0;A
2005;ES615;Y30-44;583;_T;DEATHS;68.0;A
2005;ES615;Y45-64;57731;M;DEATHS;34.0;A
2005;ES615;Y45-64;57731;F;DEATHS;12.0;A
2005;ES615;Y45-64;57731;_T;DEATHS;46.0;A
2005;ES615;Y45-64;583;M;DEATHS;34.0;A
2005;ES615;Y45-64;583;F;DEATHS;12.0;A
2005;ES615;Y45-64;583;_T;DEATHS;46.0;A
2005;ES615;Y65-100;57731;M;DEATHS;50.0;A
2005;ES615;Y65-100;57731;F;DEATHS;22.0;A
2005;ES615;Y65-100;57731;_T;DEATHS;72.0;A
2005;ES615;Y65-100;583;M;DEATHS;50.0;A
2005;ES615;Y65-100;583;F;DEATHS;22.0;A
2005;ES615;Y65-100;583;_T;DEATHS;72.0;A
2005;ES615;Y50-54;57731;M;DEATHS;75.0;A
2005;ES615;Y50-54;57731;F;DEATHS;31.0;A
2005;ES615;Y50-54;57731;_T;DEATHS;106.0;A
2005;ES615;Y50-54;583;M;DEATHS;75.0;A
2005;ES615;Y50-54;583;F;DEATHS;31.0;A
2005;ES615;Y50-54;583;_T;DEATHS;106.0;A
2005;ES615;Y55-59;57731;M;DEATHS;101.0;A
2005;ES615;Y55-59;57731;F;DEATHS;36.0;A
2005;ES615;Y55-59;57731;_T;DEATHS;137.0;A
2005;ES615;Y55-59;583;M;DEATHS;101.0;A
2005;ES615;Y55-59;583;F;DEATHS;36.0;A
2005;ES615;Y55-59;583;_T;DEATHS;137.0;A
2005;ES615;Y60-64;57731;M;DEATHS;139.0;A
2005;ES615;Y60-64;57731;F;DEATHS;54.0;A
2005;ES615;Y60-64;57731;_T;DEATHS;193.0;A
2005;ES615;Y60-64;583;M;DEATHS;139.0;A
2005;ES615;Y60-64;583;F;DEATHS;54.0;A
2005;ES615;Y60-64;583;_T;DEATHS;193.0;A
2005;ES615;Y65-69;57731;M;DEATHS;197.0;A
2005;ES615;Y65-69;57731;F;DEATHS;87.0;A
2005;ES615;Y65-69;57731;_T;DEATHS;284.0;A
2005;ES615;Y65-69;583;M;DEATHS;197.0;A
2005;ES615;Y65-69;583;F;DEATHS;87.0;A
2005;ES615;Y65-69;583;_T;DEATHS;284.0;A
2005;ES615;Y70-74;57731;M;DEATHS;333.0;A
2005;ES615;Y70-74;57731;F;DEATHS;198.0;A
2005;ES615;Y70-74;57731;_T;DEATHS;531.0;A
2005;ES615;Y70-74;583;M;DEATHS;333.0;A
2005;ES615;Y70-74;583;F;DEATHS;198.0;A
2005;ES615;Y70-74;583;_T;DEATHS;531.0;A
2005;ES615;Y75-79;57731;M;DEATHS;439.0;A
2005;ES615;Y75-79;57731;F;DEATHS;280.0;A
2005;ES615;Y75-79;57731;_T;DEATHS;719.0;A
2005;ES615;Y75-79;583;M;DEATHS;439.0;A
2005;ES615;Y75-79;583;F;DEATHS;280.0;A
2005;ES615;Y75-79;583;_T;DEATHS;719.0;A
2005;ES615;Y80-84;57731;M;DEATHS;419.0;A
2005;ES615;Y80-84;57731;F;DEATHS;454.0;A
2005;ES615;Y80-84;57731;_T;DEATHS;873.0;A
2005;ES615;Y80-84;583;M;DEATHS;419.0;A
2005;ES615;Y80-84;583;F;DEATHS;454.0;A
2005;ES615;Y80-84;583;_T;DEATHS;873.0;A
2005;ES615;Y85-89;57731;M;DEATHS;250.0;A
2005;ES615;Y85-89;57731;F;DEATHS;436.0;A
2005;ES615;Y85-89;57731;_T;DEATHS;686.0;A
2005;ES615;Y85-89;583;M;DEATHS;250.0;A
2005;ES615;Y85-89;583;F;DEATHS;436.0;A
2005;ES615;Y85-89;583;_T;DEATHS;686.0;A
2005;ES615;Y90-94;57731;M;DEATHS;115.0;A
2005;ES615;Y90-94;57731;F;DEATHS;332.0;A
2005;ES615;Y90-94;57731;_T;DEATHS;447.0;A
2005;ES615;Y90-94;583;M;DEATHS;115.0;A
2005;ES615;Y90-94;583;F;DEATHS;332.0;A
2005;ES615;Y90-94;583;_T;DEATHS;447.0;A
2005;ES615;Y95-99;57731;M;DEATHS;39.0;A
2005;ES615;Y95-99;57731;F;DEATHS;91.0;A
2005;ES615;Y95-99;57731;_T;DEATHS;130.0;A
2005;ES615;Y95-99;583;M;DEATHS;39.0;A
2005;ES615;Y95-99;583;F;DEATHS;91.0;A
2005;ES615;Y95-99;583;_T;DEATHS;130.0;A
2005;ES615;Y_GE100;57731;M;DEATHS;2.0;A
2005;ES615;Y_GE100;57731;F;DEATHS;14.0;A
2005;ES615;Y_GE100;57731;_T;DEATHS;16.0;A
2005;ES615;Y_GE100;583;M;DEATHS;2.0;A
2005;ES615;Y_GE100;583;F;DEATHS;14.0;A
2005;ES615;Y_GE100;583;_T;DEATHS;16.0;A
2005;ES615;TOTAL;57731;M;DEATHS;2308.0;A
2005;ES615;TOTAL;57731;F;DEATHS;2088.0;A
2005;ES615;TOTAL;57731;_T;DEATHS;4396.0;A
2005;ES615;TOTAL;583;M;DEATHS;2308.0;A
2005;ES615;TOTAL;583;F;DEATHS;2088.0;A
2005;ES615;TOTAL;583;_T;DEATHS;4396.0;A
2005;ES616;Y_LT1;57731;M;DEATHS;13.0;A
2005;ES616;Y_LT1;57731;F;DEATHS;10.0;A
2005;ES616;Y_LT1;57731;_T;DEATHS;23.0;A
2005;ES616;Y_LT1;583;M;DEATHS;13.0;A
2005;ES616;Y_LT1;583;F;DEATHS;10.0;A
2005;ES616;Y_LT1;583;_T;DEATHS;23.0;A
2005;ES616;Y_LT15;57731;M;DEATHS;14.0;A
2005;ES616;Y_LT15;57731;F;DEATHS;8.0;A
2005;ES616;Y_LT15;57731;_T;DEATHS;22.0;A
2005;ES616;Y_LT15;583;M;DEATHS;14.0;A
2005;ES616;Y_LT15;583;F;DEATHS;8.0;A
2005;ES616;Y_LT15;583;_T;DEATHS;22.0;A
2005;ES616;Y15-29;57731;M;DEATHS;43.0;A
2005;ES616;Y15-29;57731;F;DEATHS;13.0;A
2005;ES616;Y15-29;57731;_T;DEATHS;56.0;A
2005;ES616;Y15-29;583;M;DEATHS;43.0;A
2005;ES616;Y15-29;583;F;DEATHS;13.0;A
2005;ES616;Y15-29;583;_T;DEATHS;56.0;A
2005;ES616;Y30-44;57731;M;DEATHS;65.0;A
2005;ES616;Y30-44;57731;F;DEATHS;26.0;A
2005;ES616;Y30-44;57731;_T;DEATHS;91.0;A
2005;ES616;Y30-44;583;M;DEATHS;65.0;A
2005;ES616;Y30-44;583;F;DEATHS;26.0;A
2005;ES616;Y30-44;583;_T;DEATHS;91.0;A
2005;ES616;Y45-64;57731;M;DEATHS;63.0;A
2005;ES616;Y45-64;57731;F;DEATHS;18.0;A
2005;ES616;Y45-64;57731;_T;DEATHS;81.0;A
2005;ES616;Y45-64;583;M;DEATHS;63.0;A
2005;ES616;Y45-64;583;F;DEATHS;18.0;A
2005;ES616;Y45-64;583;_T;DEATHS;81.0;A
2005;ES616;Y65-100;57731;M;DEATHS;77.0;A
2005;ES616;Y65-100;57731;F;DEATHS;18.0;A
2005;ES616;Y65-100;57731;_T;DEATHS;95.0;A
2005;ES616;Y65-100;583;M;DEATHS;77.0;A
2005;ES616;Y65-100;583;F;DEATHS;18.0;A
2005;ES616;Y65-100;583;_T;DEATHS;95.0;A
2005;ES616;Y50-54;57731;M;DEATHS;102.0;A
2005;ES616;Y50-54;57731;F;DEATHS;35.0;A
2005;ES616;Y50-54;57731;_T;DEATHS;137.0;A
2005;ES616;Y50-54;583;M;DEATHS;102.0;A
2005;ES616;Y50-54;583;F;DEATHS;35.0;A
2005;ES616;Y50-54;583;_T;DEATHS;137.0;A
2005;ES616;Y55-59;57731;M;DEATHS;109.0;A
2005;ES616;Y55-59;57731;F;DEATHS;51.0;A
2005;ES616;Y55-59;57731;_T;DEATHS;160.0;A
2005;ES616;Y55-59;583;M;DEATHS;109.0;A
2005;ES616;Y55-59;583;F;DEATHS;51.0;A
2005;ES616;Y55-59;583;_T;DEATHS;160.0;A
2005;ES616;Y60-64;57731;M;DEATHS;164.0;A
2005;ES616;Y60-64;57731;F;DEATHS;75.0;A
2005;ES616;Y60-64;57731;_T;DEATHS;239.0;A
2005;ES616;Y60-64;583;M;DEATHS;164.0;A
2005;ES616;Y60-64;583;F;DEATHS;75.0;A
2005;ES616;Y60-64;583;_T;DEATHS;239.0;A
2005;ES616;Y65-69;57731;M;DEATHS;288.0;A
2005;ES616;Y65-69;57731;F;DEATHS;127.0;A
2005;ES616;Y65-69;57731;_T;DEATHS;415.0;A
2005;ES616;Y65-69;583;M;DEATHS;288.0;A
2005;ES616;Y65-69;583;F;DEATHS;127.0;A
2005;ES616;Y65-69;583;_T;DEATHS;415.0;A
2005;ES616;Y70-74;57731;M;DEATHS;473.0;A
2005;ES616;Y70-74;57731;F;DEATHS;243.0;A
2005;ES616;Y70-74;57731;_T;DEATHS;716.0;A
2005;ES616;Y70-74;583;M;DEATHS;473.0;A
2005;ES616;Y70-74;583;F;DEATHS;243.0;A
2005;ES616;Y70-74;583;_T;DEATHS;716.0;A
2005;ES616;Y75-79;57731;M;DEATHS;647.0;A
2005;ES616;Y75-79;57731;F;DEATHS;448.0;A
2005;ES616;Y75-79;57731;_T;DEATHS;1095.0;A
2005;ES616;Y75-79;583;M;DEATHS;647.0;A
2005;ES616;Y75-79;583;F;DEATHS;448.0;A
2005;ES616;Y75-79;583;_T;DEATHS;1095.0;A
2005;ES616;Y80-84;57731;M;DEATHS;622.0;A
2005;ES616;Y80-84;57731;F;DEATHS;677.0;A
2005;ES616;Y80-84;57731;_T;DEATHS;1299.0;A
2005;ES616;Y80-84;583;M;DEATHS;622.0;A
2005;ES616;Y80-84;583;F;DEATHS;677.0;A
2005;ES616;Y80-84;583;_T;DEATHS;1299.0;A
2005;ES616;Y85-89;57731;M;DEATHS;374.0;A
2005;ES616;Y85-89;57731;F;DEATHS;621.0;A
2005;ES616;Y85-89;57731;_T;DEATHS;995.0;A
2005;ES616;Y85-89;583;M;DEATHS;374.0;A
2005;ES616;Y85-89;583;F;DEATHS;621.0;A
2005;ES616;Y85-89;583;_T;DEATHS;995.0;A
2005;ES616;Y90-94;57731;M;DEATHS;203.0;A
2005;ES616;Y90-94;57731;F;DEATHS;409.0;A
2005;ES616;Y90-94;57731;_T;DEATHS;612.0;A
2005;ES616;Y90-94;583;M;DEATHS;203.0;A
2005;ES616;Y90-94;583;F;DEATHS;409.0;A
2005;ES616;Y90-94;583;_T;DEATHS;612.0;A
2005;ES616;Y95-99;57731;M;DEATHS;55.0;A
2005;ES616;Y95-99;57731;F;DEATHS;165.0;A
2005;ES616;Y95-99;57731;_T;DEATHS;220.0;A
2005;ES616;Y95-99;583;M;DEATHS;55.0;A
2005;ES616;Y95-99;583;F;DEATHS;165.0;A
2005;ES616;Y95-99;583;_T;DEATHS;220.0;A
2005;ES616;Y_GE100;57731;M;DEATHS;8.0;A
2005;ES616;Y_GE100;57731;F;DEATHS;22.0;A
2005;ES616;Y_GE100;57731;_T;DEATHS;30.0;A
2005;ES616;Y_GE100;583;M;DEATHS;8.0;A
2005;ES616;Y_GE100;583;F;DEATHS;22.0;A
2005;ES616;Y_GE100;583;_T;DEATHS;30.0;A
2005;ES616;TOTAL;57731;M;DEATHS;3320.0;A
2005;ES616;TOTAL;57731;F;DEATHS;2966.0;A
2005;ES616;TOTAL;57731;_T;DEATHS;6286.0;A
2005;ES616;TOTAL;583;M;DEATHS;3320.0;A
2005;ES616;TOTAL;583;F;DEATHS;2966.0;A
2005;ES616;TOTAL;583;_T;DEATHS;6286.0;A
2005;ES617;Y_LT1;57731;M;DEATHS;47.0;A
2005;ES617;Y_LT1;57731;F;DEATHS;31.0;A
2005;ES617;Y_LT1;57731;_T;DEATHS;78.0;A
2005;ES617;Y_LT1;583;M;DEATHS;47.0;A
2005;ES617;Y_LT1;583;F;DEATHS;31.0;A
2005;ES617;Y_LT1;583;_T;DEATHS;78.0;A
2005;ES617;Y_LT15;57731;M;DEATHS;13.0;A
2005;ES617;Y_LT15;57731;F;DEATHS;15.0;A
2005;ES617;Y_LT15;57731;_T;DEATHS;28.0;A
2005;ES617;Y_LT15;583;M;DEATHS;13.0;A
2005;ES617;Y_LT15;583;F;DEATHS;15.0;A
2005;ES617;Y_LT15;583;_T;DEATHS;28.0;A
2005;ES617;Y15-29;57731;M;DEATHS;107.0;A
2005;ES617;Y15-29;57731;F;DEATHS;21.0;A
2005;ES617;Y15-29;57731;_T;DEATHS;128.0;A
2005;ES617;Y15-29;583;M;DEATHS;107.0;A
2005;ES617;Y15-29;583;F;DEATHS;21.0;A
2005;ES617;Y15-29;583;_T;DEATHS;128.0;A
2005;ES617;Y30-44;57731;M;DEATHS;141.0;A
2005;ES617;Y30-44;57731;F;DEATHS;76.0;A
2005;ES617;Y30-44;57731;_T;DEATHS;217.0;A
2005;ES617;Y30-44;583;M;DEATHS;141.0;A
2005;ES617;Y30-44;583;F;DEATHS;76.0;A
2005;ES617;Y30-44;583;_T;DEATHS;217.0;A
2005;ES617;Y45-64;57731;M;DEATHS;150.0;A
2005;ES617;Y45-64;57731;F;DEATHS;59.0;A
2005;ES617;Y45-64;57731;_T;DEATHS;209.0;A
2005;ES617;Y45-64;583;M;DEATHS;150.0;A
2005;ES617;Y45-64;583;F;DEATHS;59.0;A
2005;ES617;Y45-64;583;_T;DEATHS;209.0;A
2005;ES617;Y65-100;57731;M;DEATHS;180.0;A
2005;ES617;Y65-100;57731;F;DEATHS;81.0;A
2005;ES617;Y65-100;57731;_T;DEATHS;261.0;A
2005;ES617;Y65-100;583;M;DEATHS;180.0;A
2005;ES617;Y65-100;583;F;DEATHS;81.0;A
2005;ES617;Y65-100;583;_T;DEATHS;261.0;A
2005;ES617;Y50-54;57731;M;DEATHS;201.0;A
2005;ES617;Y50-54;57731;F;DEATHS;91.0;A
2005;ES617;Y50-54;57731;_T;DEATHS;292.0;A
2005;ES617;Y50-54;583;M;DEATHS;201.0;A
2005;ES617;Y50-54;583;F;DEATHS;91.0;A
2005;ES617;Y50-54;583;_T;DEATHS;292.0;A
2005;ES617;Y55-59;57731;M;DEATHS;343.0;A
2005;ES617;Y55-59;57731;F;DEATHS;121.0;A
2005;ES617;Y55-59;57731;_T;DEATHS;464.0;A
2005;ES617;Y55-59;583;M;DEATHS;343.0;A
2005;ES617;Y55-59;583;F;DEATHS;121.0;A
2005;ES617;Y55-59;583;_T;DEATHS;464.0;A
2005;ES617;Y60-64;57731;M;DEATHS;470.0;A
2005;ES617;Y60-64;57731;F;DEATHS;207.0;A
2005;ES617;Y60-64;57731;_T;DEATHS;677.0;A
2005;ES617;Y60-64;583;M;DEATHS;470.0;A
2005;ES617;Y60-64;583;F;DEATHS;207.0;A
2005;ES617;Y60-64;583;_T;DEATHS;677.0;A
2005;ES617;Y65-69;57731;M;DEATHS;581.0;A
2005;ES617;Y65-69;57731;F;DEATHS;321.0;A
2005;ES617;Y65-69;57731;_T;DEATHS;902.0;A
2005;ES617;Y65-69;583;M;DEATHS;581.0;A
2005;ES617;Y65-69;583;F;DEATHS;321.0;A
2005;ES617;Y65-69;583;_T;DEATHS;902.0;A
2005;ES617;Y70-74;57731;M;DEATHS;884.0;A
2005;ES617;Y70-74;57731;F;DEATHS;509.0;A
2005;ES617;Y70-74;57731;_T;DEATHS;1393.0;A
2005;ES617;Y70-74;583;M;DEATHS;884.0;A
2005;ES617;Y70-74;583;F;DEATHS;509.0;A
2005;ES617;Y70-74;583;_T;DEATHS;1393.0;A
2005;ES617;Y75-79;57731;M;DEATHS;1020.0;A
2005;ES617;Y75-79;57731;F;DEATHS;800.0;A
2005;ES617;Y75-79;57731;_T;DEATHS;1820.0;A
2005;ES617;Y75-79;583;M;DEATHS;1020.0;A
2005;ES617;Y75-79;583;F;DEATHS;800.0;A
2005;ES617;Y75-79;583;_T;DEATHS;1820.0;A
2005;ES617;Y80-84;57731;M;DEATHS;980.0;A
2005;ES617;Y80-84;57731;F;DEATHS;1149.0;A
2005;ES617;Y80-84;57731;_T;DEATHS;2129.0;A
2005;ES617;Y80-84;583;M;DEATHS;980.0;A
2005;ES617;Y80-84;583;F;DEATHS;1149.0;A
2005;ES617;Y80-84;583;_T;DEATHS;2129.0;A
2005;ES617;Y85-89;57731;M;DEATHS;580.0;A
2005;ES617;Y85-89;57731;F;DEATHS;1024.0;A
2005;ES617;Y85-89;57731;_T;DEATHS;1604.0;A
2005;ES617;Y85-89;583;M;DEATHS;580.0;A
2005;ES617;Y85-89;583;F;DEATHS;1024.0;A
2005;ES617;Y85-89;583;_T;DEATHS;1604.0;A
2005;ES617;Y90-94;57731;M;DEATHS;320.0;A
2005;ES617;Y90-94;57731;F;DEATHS;655.0;A
2005;ES617;Y90-94;57731;_T;DEATHS;975.0;A
2005;ES617;Y90-94;583;M;DEATHS;320.0;A
2005;ES617;Y90-94;583;F;DEATHS;655.0;A
2005;ES617;Y90-94;583;_T;DEATHS;975.0;A
2005;ES617;Y95-99;57731;M;DEATHS;76.0;A
2005;ES617;Y95-99;57731;F;DEATHS;248.0;A
2005;ES617;Y95-99;57731;_T;DEATHS;324.0;A
2005;ES617;Y95-99;583;M;DEATHS;76.0;A
2005;ES617;Y95-99;583;F;DEATHS;248.0;A
2005;ES617;Y95-99;583;_T;DEATHS;324.0;A
2005;ES617;Y_GE100;57731;M;DEATHS;6.0;A
2005;ES617;Y_GE100;57731;F;DEATHS;35.0;A
2005;ES617;Y_GE100;57731;_T;DEATHS;41.0;A
2005;ES617;Y_GE100;583;M;DEATHS;6.0;A
2005;ES617;Y_GE100;583;F;DEATHS;35.0;A
2005;ES617;Y_GE100;583;_T;DEATHS;41.0;A
2005;ES617;TOTAL;57731;M;DEATHS;6099.0;A
2005;ES617;TOTAL;57731;F;DEATHS;5443.0;A
2005;ES617;TOTAL;57731;_T;DEATHS;11542.0;A
2005;ES617;TOTAL;583;M;DEATHS;6099.0;A
2005;ES617;TOTAL;583;F;DEATHS;5443.0;A
2005;ES617;TOTAL;583;_T;DEATHS;11542.0;A
2005;ES618;Y_LT1;57731;M;DEATHS;46.0;A
2005;ES618;Y_LT1;57731;F;DEATHS;34.0;A
2005;ES618;Y_LT1;57731;_T;DEATHS;80.0;A
2005;ES618;Y_LT1;583;M;DEATHS;46.0;A
2005;ES618;Y_LT1;583;F;DEATHS;34.0;A
2005;ES618;Y_LT1;583;_T;DEATHS;80.0;A
2005;ES618;Y_LT15;57731;M;DEATHS;20.0;A
2005;ES618;Y_LT15;57731;F;DEATHS;9.0;A
2005;ES618;Y_LT15;57731;_T;DEATHS;29.0;A
2005;ES618;Y_LT15;583;M;DEATHS;20.0;A
2005;ES618;Y_LT15;583;F;DEATHS;9.0;A
2005;ES618;Y_LT15;583;_T;DEATHS;29.0;A
