D_TEMPORAL_0;D_TERRITORIO_0;D_SEXO_0;D_SEXOC2_0;INDICATOR;OBS_VALUE;FREQ
1999;ES618;_T;F;DIV;1179.999912;A
1999;ES618;M;_T;DIV;1179.999912;A
1999;ES618;M;F;DIV;1179.999912;A
1998;ES61;_T;_T;DIV;5076.99993;A
1998;ES61;_T;F;DIV;5076.99993;A
1998;ES61;M;_T;DIV;5076.99993;A
1998;ES61;M;F;DIV;5076.99993;A
1998;ES611;_T;_T;DIV;367.000102;A
1998;ES611;_T;F;DIV;367.000102;A
1998;ES611;M;_T;DIV;367.000102;A
1998;ES611;M;F;DIV;367.000102;A
1998;ES612;_T;_T;DIV;769.999972;A
1998;ES612;_T;F;DIV;769.999972;A
1998;ES612;M;_T;DIV;769.999972;A
1998;ES612;M;F;DIV;769.999972;A
1998;ES613;_T;_T;DIV;430.999854;A
1998;ES613;_T;F;DIV;430.999854;A
1998;ES613;M;_T;DIV;430.999854;A
1998;ES613;M;F;DIV;430.999854;A
1998;ES614;_T;_T;DIV;552.0;A
1998;ES614;_T;F;DIV;552.0;A
1998;ES614;M;_T;DIV;552.0;A
1998;ES614;M;F;DIV;552.0;A
1998;ES615;_T;_T;DIV;309.0;A
1998;ES615;_T;F;DIV;309.0;A
1998;ES615;M;_T;DIV;309.0;A
1998;ES615;M;F;DIV;309.0;A
1998;ES616;_T;_T;DIV;301.999984;A
1998;ES616;_T;F;DIV;301.999984;A
1998;ES616;M;_T;DIV;301.999984;A
1998;ES616;M;F;DIV;301.999984;A
1998;ES617;_T;_T;DIV;1159.999858;A
1998;ES617;_T;F;DIV;1159.999858;A
1998;ES617;M;_T;DIV;1159.999858;A
1998;ES617;M;F;DIV;1159.999858;A
1998;ES618;_T;_T;DIV;1186.00016;A
1998;ES618;_T;F;DIV;1186.00016;A
1998;ES618;M;_T;DIV;1186.00016;A
1998;ES618;M;F;DIV;1186.00016;A
2020;ES61;_T;_T;SEP;569.10667;A
2020;ES61;_T;M;SEP;;A
2020;ES61;_T;F;SEP;569.10667;A
2020;ES61;M;_T;SEP;569.10667;A
2020;ES61;M;M;SEP;;A
2020;ES61;M;F;SEP;569.10667;A
2020;ES61;F;_T;SEP;;A
2020;ES61;F;F;SEP;;A
2020;ES611;_T;_T;SEP;32.35418;A
2020;ES611;_T;M;SEP;;A
2020;ES611;_T;F;SEP;32.35418;A
2020;ES611;M;_T;SEP;32.35418;A
2020;ES611;M;M;SEP;;A
2020;ES611;M;F;SEP;32.35418;A
2020;ES611;F;_T;SEP;;A
2020;ES611;F;F;SEP;;A
2020;ES612;_T;_T;SEP;91.37225;A
2020;ES612;_T;M;SEP;;A
2020;ES612;_T;F;SEP;91.37225;A
2020;ES612;M;_T;SEP;91.37225;A
2020;ES612;M;M;SEP;;A
2020;ES612;M;F;SEP;91.37225;A
2020;ES612;F;_T;SEP;;A
2020;ES612;F;F;SEP;;A
2020;ES613;_T;_T;SEP;55.28281;A
2020;ES613;_T;M;SEP;;A
2020;ES613;_T;F;SEP;55.28281;A
2020;ES613;M;_T;SEP;55.28281;A
2020;ES613;M;M;SEP;;A
2020;ES613;M;F;SEP;55.28281;A
2020;ES613;F;_T;SEP;;A
2020;ES613;F;F;SEP;;A
2020;ES614;_T;_T;SEP;68.52691;A
2020;ES614;_T;F;SEP;68.52691;A
2020;ES614;M;_T;SEP;68.52691;A
2020;ES614;M;F;SEP;68.52691;A
2020;ES614;F;_T;SEP;;A
2020;ES614;F;F;SEP;;A
2020;ES615;_T;_T;SEP;18.33693;A
2020;ES615;_T;M;SEP;;A
2020;ES615;_T;F;SEP;18.33693;A
2020;ES615;M;_T;SEP;18.33693;A
2020;ES615;M;M;SEP;;A
2020;ES615;M;F;SEP;18.33693;A
2020;ES615;F;_T;SEP;;A
2020;ES615;F;F;SEP;;A
2020;ES616;_T;_T;SEP;35.30201;A
2020;ES616;_T;M;SEP;;A
2020;ES616;_T;F;SEP;35.30201;A
2020;ES616;M;_T;SEP;35.30201;A
2020;ES616;M;M;SEP;;A
2020;ES616;M;F;SEP;35.30201;A
2020;ES616;F;_T;SEP;;A
2020;ES616;F;F;SEP;;A
2020;ES617;_T;_T;SEP;142.65563;A
2020;ES617;_T;M;SEP;;A
2020;ES617;_T;F;SEP;142.65563;A
2020;ES617;M;_T;SEP;142.65563;A
2020;ES617;M;M;SEP;;A
2020;ES617;M;F;SEP;142.65563;A
2020;ES617;F;_T;SEP;;A
2020;ES617;F;F;SEP;;A
2020;ES618;_T;_T;SEP;125.27595;A
2020;ES618;_T;M;SEP;;A
2020;ES618;_T;F;SEP;125.27595;A
2020;ES618;M;_T;SEP;125.27595;A
2020;ES618;M;M;SEP;;A
2020;ES618;M;F;SEP;125.27595;A
2020;ES618;F;_T;SEP;;A
2020;ES618;F;F;SEP;;A
2019;ES61;_T;_T;SEP;731.04555;A
2019;ES61;_T;M;SEP;;A
2019;ES61;_T;F;SEP;731.04555;A
2019;ES61;M;_T;SEP;731.04555;A
2019;ES61;M;M;SEP;;A
2019;ES61;M;F;SEP;731.04555;A
2019;ES61;F;_T;SEP;;A
2019;ES61;F;F;SEP;;A
2019;ES611;_T;_T;SEP;36.5805;A
2019;ES611;_T;M;SEP;;A
2019;ES611;_T;F;SEP;36.5805;A
2019;ES611;M;_T;SEP;36.5805;A
2019;ES611;M;M;SEP;;A
2019;ES611;M;F;SEP;36.5805;A
2019;ES612;_T;_T;SEP;117.39034;A
2019;ES612;_T;M;SEP;;A
2019;ES612;_T;F;SEP;117.39034;A
2019;ES612;M;_T;SEP;117.39034;A
2019;ES612;M;M;SEP;;A
2019;ES612;M;F;SEP;117.39034;A
2019;ES612;F;_T;SEP;;A
2019;ES612;F;F;SEP;;A
2019;ES613;_T;_T;SEP;71.72973;A
2019;ES613;_T;M;SEP;;A
2019;ES613;_T;F;SEP;71.72973;A
2019;ES613;M;_T;SEP;71.72973;A
2019;ES613;M;M;SEP;;A
2019;ES613;M;F;SEP;71.72973;A
2019;ES613;F;_T;SEP;;A
2019;ES613;F;F;SEP;;A
2019;ES614;_T;_T;SEP;60.09424;A
2019;ES614;_T;M;SEP;;A
2019;ES614;_T;F;SEP;60.09424;A
2019;ES614;M;_T;SEP;60.09424;A
2019;ES614;M;M;SEP;;A
2019;ES614;M;F;SEP;60.09424;A
2019;ES614;F;_T;SEP;;A
2019;ES614;F;F;SEP;;A
2019;ES615;_T;_T;SEP;28.45104;A
2019;ES615;_T;M;SEP;;A
2019;ES615;_T;F;SEP;28.45104;A
2019;ES615;M;_T;SEP;28.45104;A
2019;ES615;M;M;SEP;;A
2019;ES615;M;F;SEP;28.45104;A
2019;ES616;_T;_T;SEP;53.24972;A
2019;ES616;_T;F;SEP;53.24972;A
2019;ES616;M;_T;SEP;53.24972;A
2019;ES616;M;F;SEP;53.24972;A
2019;ES616;F;_T;SEP;;A
2019;ES616;F;F;SEP;;A
2019;ES617;_T;_T;SEP;201.02437;A
2019;ES617;_T;M;SEP;;A
2019;ES617;_T;F;SEP;201.02437;A
2019;ES617;M;_T;SEP;201.02437;A
2019;ES617;M;M;SEP;;A
2019;ES617;M;F;SEP;201.02437;A
2019;ES617;F;_T;SEP;;A
2019;ES617;F;F;SEP;;A
2019;ES618;_T;_T;SEP;162.52561;A
2019;ES618;_T;M;SEP;;A
2019;ES618;_T;F;SEP;162.52561;A
2019;ES618;M;_T;SEP;162.52561;A
2019;ES618;M;M;SEP;;A
2019;ES618;M;F;SEP;162.52561;A
2019;ES618;F;_T;SEP;;A
2019;ES618;F;F;SEP;;A
2018;ES61;_T;_T;SEP;820.8281;A
2018;ES61;_T;M;SEP;4.0046;A
2018;ES61;_T;F;SEP;816.8235;A
2018;ES61;M;_T;SEP;818.6938;A
2018;ES61;M;M;SEP;4.0046;A
2018;ES61;M;F;SEP;814.6892;A
2018;ES61;F;_T;SEP;2.1343;A
2018;ES61;F;F;SEP;2.1343;A
2018;ES611;_T;_T;SEP;26.8855;A
2018;ES611;_T;M;SEP;;A
2018;ES611;_T;F;SEP;26.8855;A
2018;ES611;M;_T;SEP;26.8855;A
2018;ES611;M;M;SEP;;A
2018;ES611;M;F;SEP;26.8855;A
2018;ES611;F;_T;SEP;;A
2018;ES611;F;F;SEP;;A
2018;ES612;_T;_T;SEP;131.8558;A
2018;ES612;_T;M;SEP;;A
2018;ES612;_T;F;SEP;131.8558;A
2018;ES612;M;_T;SEP;131.8558;A
2018;ES612;M;M;SEP;;A
2018;ES612;M;F;SEP;131.8558;A
2018;ES612;F;_T;SEP;;A
2018;ES612;F;F;SEP;;A
2018;ES613;_T;_T;SEP;94.772;A
2018;ES613;_T;M;SEP;;A
2018;ES613;_T;F;SEP;94.772;A
2018;ES613;M;_T;SEP;94.772;A
2018;ES613;M;M;SEP;;A
2018;ES613;M;F;SEP;94.772;A
2018;ES613;F;_T;SEP;;A
2018;ES613;F;F;SEP;;A
2018;ES614;_T;_T;SEP;120.6111;A
2018;ES614;_T;M;SEP;;A
2018;ES614;_T;F;SEP;120.6111;A
2018;ES614;M;_T;SEP;120.6111;A
2018;ES614;M;M;SEP;;A
2018;ES614;M;F;SEP;120.6111;A
2018;ES614;F;_T;SEP;;A
2018;ES614;F;F;SEP;;A
2018;ES615;_T;_T;SEP;27.635;A
2018;ES615;_T;F;SEP;27.635;A
2018;ES615;M;_T;SEP;27.635;A
2018;ES615;M;F;SEP;27.635;A
2018;ES615;F;_T;SEP;;A
2018;ES615;F;F;SEP;;A
2018;ES616;_T;_T;SEP;86.754;A
2018;ES616;_T;M;SEP;2.5355;A
2018;ES616;_T;F;SEP;84.2185;A
2018;ES616;M;_T;SEP;86.754;A
2018;ES616;M;M;SEP;2.5355;A
2018;ES616;M;F;SEP;84.2185;A
2018;ES617;_T;_T;SEP;134.7646;A
2018;ES617;_T;M;SEP;;A
2018;ES617;_T;F;SEP;134.7646;A
2018;ES617;M;_T;SEP;134.7646;A
2018;ES617;M;M;SEP;;A
2018;ES617;M;F;SEP;134.7646;A
2018;ES617;F;_T;SEP;;A
2018;ES617;F;F;SEP;;A
2018;ES618;_T;_T;SEP;197.5501;A
2018;ES618;_T;M;SEP;1.4691;A
2018;ES618;_T;F;SEP;196.081;A
2018;ES618;M;_T;SEP;195.4158;A
2018;ES618;M;M;SEP;1.4691;A
2018;ES618;M;F;SEP;193.9467;A
2018;ES618;F;_T;SEP;2.1343;A
2018;ES618;F;F;SEP;2.1343;A
2017;ES61;_T;_T;SEP;839.597;A
2017;ES61;_T;M;SEP;;A
2017;ES61;_T;F;SEP;839.597;A
2017;ES61;M;_T;SEP;838.2225;A
2017;ES61;M;M;SEP;;A
2017;ES61;M;F;SEP;838.2225;A
2017;ES61;F;_T;SEP;1.3745;A
2017;ES61;F;F;SEP;1.3745;A
2017;ES611;_T;_T;SEP;35.0423;A
2017;ES611;_T;M;SEP;;A
2017;ES611;_T;F;SEP;35.0423;A
2017;ES611;M;_T;SEP;35.0423;A
2017;ES611;M;M;SEP;;A
2017;ES611;M;F;SEP;35.0423;A
2017;ES611;F;_T;SEP;;A
2017;ES611;F;F;SEP;;A
2017;ES612;_T;_T;SEP;163.034;A
2017;ES612;_T;M;SEP;;A
2017;ES612;_T;F;SEP;163.034;A
2017;ES612;M;_T;SEP;163.034;A
2017;ES612;M;M;SEP;;A
2017;ES612;M;F;SEP;163.034;A
2017;ES612;F;_T;SEP;;A
2017;ES612;F;F;SEP;;A
2017;ES613;_T;_T;SEP;92.572;A
2017;ES613;_T;M;SEP;;A
2017;ES613;_T;F;SEP;92.572;A
2017;ES613;M;_T;SEP;92.572;A
2017;ES613;M;M;SEP;;A
2017;ES613;M;F;SEP;92.572;A
2017;ES613;F;_T;SEP;;A
2017;ES613;F;F;SEP;;A
2017;ES614;_T;_T;SEP;91.1584;A
2017;ES614;_T;M;SEP;;A
2017;ES614;_T;F;SEP;91.1584;A
2017;ES614;M;_T;SEP;91.1584;A
2017;ES614;M;M;SEP;;A
2017;ES614;M;F;SEP;91.1584;A
2017;ES614;F;_T;SEP;;A
2017;ES614;F;F;SEP;;A
2017;ES615;_T;_T;SEP;32.839;A
2017;ES615;_T;M;SEP;;A
2017;ES615;_T;F;SEP;32.839;A
2017;ES615;M;_T;SEP;32.839;A
2017;ES615;M;M;SEP;;A
2017;ES615;M;F;SEP;32.839;A
2017;ES615;F;_T;SEP;;A
2017;ES615;F;F;SEP;;A
2017;ES616;_T;_T;SEP;76.0582;A
2017;ES616;_T;F;SEP;76.0582;A
2017;ES616;M;_T;SEP;76.0582;A
2017;ES616;M;F;SEP;76.0582;A
2017;ES617;_T;_T;SEP;159.5805;A
2017;ES617;_T;M;SEP;;A
2017;ES617;_T;F;SEP;159.5805;A
2017;ES617;M;_T;SEP;159.5805;A
2017;ES617;M;M;SEP;;A
2017;ES617;M;F;SEP;159.5805;A
2017;ES617;F;_T;SEP;;A
2017;ES617;F;F;SEP;;A
2017;ES618;_T;_T;SEP;189.3126;A
2017;ES618;_T;M;SEP;;A
2017;ES618;_T;F;SEP;189.3126;A
2017;ES618;M;_T;SEP;187.9381;A
2017;ES618;M;M;SEP;;A
2017;ES618;M;F;SEP;187.9381;A
2017;ES618;F;_T;SEP;1.3745;A
2017;ES618;F;F;SEP;1.3745;A
2016;ES61;_T;_T;SEP;902.9587;A
2016;ES61;_T;M;SEP;3.0;A
2016;ES61;_T;F;SEP;899.9587;A
2016;ES61;M;_T;SEP;901.2299;A
2016;ES61;M;M;SEP;3.0;A
2016;ES61;M;F;SEP;898.2299;A
2016;ES61;F;_T;SEP;1.7288;A
2016;ES61;F;F;SEP;1.7288;A
2016;ES611;_T;_T;SEP;42.5671;A
2016;ES611;_T;M;SEP;;A
2016;ES611;_T;F;SEP;42.5671;A
2016;ES611;M;_T;SEP;42.5671;A
2016;ES611;M;M;SEP;;A
2016;ES611;M;F;SEP;42.5671;A
2016;ES611;F;_T;SEP;;A
2016;ES611;F;F;SEP;;A
2016;ES612;_T;_T;SEP;139.4344;A
2016;ES612;_T;M;SEP;1.0;A
2016;ES612;_T;F;SEP;138.4344;A
2016;ES612;M;_T;SEP;139.4344;A
2016;ES612;M;M;SEP;1.0;A
2016;ES612;M;F;SEP;138.4344;A
2016;ES612;F;_T;SEP;;A
2016;ES612;F;F;SEP;;A
2016;ES613;_T;_T;SEP;115.2214;A
2016;ES613;_T;M;SEP;;A
2016;ES613;_T;F;SEP;115.2214;A
2016;ES613;M;_T;SEP;115.2214;A
2016;ES613;M;M;SEP;;A
2016;ES613;M;F;SEP;115.2214;A
2016;ES613;F;_T;SEP;;A
2016;ES613;F;F;SEP;;A
2016;ES614;_T;_T;SEP;106.728;A
2016;ES614;_T;M;SEP;;A
2016;ES614;_T;F;SEP;106.728;A
2016;ES614;M;_T;SEP;104.9992;A
2016;ES614;M;M;SEP;;A
2016;ES614;M;F;SEP;104.9992;A
2016;ES614;F;_T;SEP;1.7288;A
2016;ES614;F;F;SEP;1.7288;A
2016;ES615;_T;_T;SEP;50.6884;A
2016;ES615;_T;M;SEP;1.0;A
2016;ES615;_T;F;SEP;49.6884;A
2016;ES615;M;_T;SEP;50.6884;A
2016;ES615;M;M;SEP;1.0;A
2016;ES615;M;F;SEP;49.6884;A
2016;ES615;F;_T;SEP;;A
2016;ES615;F;F;SEP;;A
2016;ES616;_T;_T;SEP;72.7504;A
2016;ES616;_T;M;SEP;;A
2016;ES616;_T;F;SEP;72.7504;A
2016;ES616;M;_T;SEP;72.7504;A
2016;ES616;M;M;SEP;;A
2016;ES616;M;F;SEP;72.7504;A
2016;ES616;F;_T;SEP;;A
2016;ES616;F;F;SEP;;A
2016;ES617;_T;_T;SEP;172.0624;A
2016;ES617;_T;M;SEP;1.0;A
2016;ES617;_T;F;SEP;171.0624;A
2016;ES617;M;_T;SEP;172.0624;A
2016;ES617;M;M;SEP;1.0;A
2016;ES617;M;F;SEP;171.0624;A
2016;ES617;F;_T;SEP;;A
2016;ES617;F;F;SEP;;A
2016;ES618;_T;_T;SEP;203.5066;A
2016;ES618;_T;M;SEP;;A
2016;ES618;_T;F;SEP;203.5066;A
2016;ES618;M;_T;SEP;203.5066;A
2016;ES618;M;M;SEP;;A
2016;ES618;M;F;SEP;203.5066;A
2016;ES618;F;_T;SEP;;A
2016;ES618;F;F;SEP;;A
2015;ES61;_T;_T;SEP;899.1127;A
2015;ES61;_T;M;SEP;1.719;A
2015;ES61;_T;F;SEP;897.3937;A
2015;ES61;M;_T;SEP;899.1127;A
2015;ES61;M;M;SEP;1.719;A
2015;ES61;M;F;SEP;897.3937;A
2015;ES61;F;_T;SEP;;A
2015;ES61;F;F;SEP;;A
2015;ES611;_T;_T;SEP;56.0604;A
2015;ES611;_T;M;SEP;;A
2015;ES611;_T;F;SEP;56.0604;A
2015;ES611;M;_T;SEP;56.0604;A
2015;ES611;M;M;SEP;;A
2015;ES611;M;F;SEP;56.0604;A
2015;ES611;F;_T;SEP;;A
2015;ES611;F;F;SEP;;A
2015;ES612;_T;_T;SEP;133.4995;A
2015;ES612;_T;M;SEP;;A
2015;ES612;_T;F;SEP;133.4995;A
2015;ES612;M;_T;SEP;133.4995;A
2015;ES612;M;M;SEP;;A
2015;ES612;M;F;SEP;133.4995;A
2015;ES612;F;_T;SEP;;A
2015;ES612;F;F;SEP;;A
2015;ES613;_T;_T;SEP;117.3954;A
2015;ES613;_T;M;SEP;;A
2015;ES613;_T;F;SEP;117.3954;A
2015;ES613;M;_T;SEP;117.3954;A
2015;ES613;M;M;SEP;;A
2015;ES613;M;F;SEP;117.3954;A
2015;ES613;F;_T;SEP;;A
2015;ES613;F;F;SEP;;A
2015;ES614;_T;_T;SEP;108.1972;A
2015;ES614;_T;M;SEP;1.719;A
2015;ES614;_T;F;SEP;106.4782;A
2015;ES614;M;_T;SEP;108.1972;A
2015;ES614;M;M;SEP;1.719;A
2015;ES614;M;F;SEP;106.4782;A
2015;ES614;F;_T;SEP;;A
2015;ES614;F;F;SEP;;A
2015;ES615;_T;_T;SEP;40.5241;A
2015;ES615;_T;M;SEP;;A
2015;ES615;_T;F;SEP;40.5241;A
2015;ES615;M;_T;SEP;40.5241;A
2015;ES615;M;M;SEP;;A
2015;ES615;M;F;SEP;40.5241;A
2015;ES615;F;_T;SEP;;A
2015;ES615;F;F;SEP;;A
2015;ES616;_T;_T;SEP;81.3217;A
2015;ES616;_T;M;SEP;;A
2015;ES616;_T;F;SEP;81.3217;A
2015;ES616;M;_T;SEP;81.3217;A
2015;ES616;M;M;SEP;;A
2015;ES616;M;F;SEP;81.3217;A
2015;ES616;F;_T;SEP;;A
2015;ES616;F;F;SEP;;A
2015;ES617;_T;_T;SEP;173.1336;A
2015;ES617;_T;M;SEP;;A
2015;ES617;_T;F;SEP;173.1336;A
2015;ES617;M;_T;SEP;173.1336;A
2015;ES617;M;M;SEP;;A
2015;ES617;M;F;SEP;173.1336;A
2015;ES617;F;_T;SEP;;A
2015;ES617;F;F;SEP;;A
2015;ES618;_T;_T;SEP;188.9808;A
2015;ES618;_T;M;SEP;;A
2015;ES618;_T;F;SEP;188.9808;A
2015;ES618;M;_T;SEP;188.9808;A
2015;ES618;M;M;SEP;;A
2015;ES618;M;F;SEP;188.9808;A
2015;ES618;F;_T;SEP;;A
2015;ES618;F;F;SEP;;A
2014;ES61;_T;_T;SEP;1033.68097;A
2014;ES61;_T;M;SEP;1.50283;A
2014;ES61;_T;F;SEP;1032.17814;A
2014;ES61;M;_T;SEP;1033.68097;A
2014;ES61;M;M;SEP;1.50283;A
2014;ES61;M;F;SEP;1032.17814;A
2014;ES61;F;_T;SEP;;A
2014;ES61;F;F;SEP;;A
2014;ES611;_T;_T;SEP;57.933;A
2014;ES611;_T;M;SEP;;A
2014;ES611;_T;F;SEP;57.933;A
2014;ES611;M;_T;SEP;57.933;A
2014;ES611;M;M;SEP;;A
2014;ES611;M;F;SEP;57.933;A
2014;ES611;F;_T;SEP;;A
2014;ES611;F;F;SEP;;A
2014;ES612;_T;_T;SEP;162.30564;A
2014;ES612;_T;M;SEP;1.50283;A
2014;ES612;_T;F;SEP;160.80281;A
2014;ES612;M;_T;SEP;162.30564;A
2014;ES612;M;M;SEP;1.50283;A
2014;ES612;M;F;SEP;160.80281;A
2014;ES612;F;_T;SEP;;A
2014;ES612;F;F;SEP;;A
2014;ES613;_T;_T;SEP;113.25196;A
2014;ES613;_T;M;SEP;;A
2014;ES613;_T;F;SEP;113.25196;A
2014;ES613;M;_T;SEP;113.25196;A
2014;ES613;M;M;SEP;;A
2014;ES613;M;F;SEP;113.25196;A
2014;ES613;F;_T;SEP;;A
2014;ES613;F;F;SEP;;A
2014;ES614;_T;_T;SEP;138.23355;A
2014;ES614;_T;M;SEP;;A
2014;ES614;_T;F;SEP;138.23355;A
2014;ES614;M;_T;SEP;138.23355;A
2014;ES614;M;M;SEP;;A
2014;ES614;M;F;SEP;138.23355;A
2014;ES614;F;_T;SEP;;A
2014;ES614;F;F;SEP;;A
2014;ES615;_T;_T;SEP;57.99901;A
2014;ES615;_T;M;SEP;;A
2014;ES615;_T;F;SEP;57.99901;A
2014;ES615;M;_T;SEP;57.99901;A
2014;ES615;M;M;SEP;;A
2014;ES615;M;F;SEP;57.99901;A
2014;ES615;F;_T;SEP;;A
2014;ES615;F;F;SEP;;A
2014;ES616;_T;_T;SEP;74.8578;A
2014;ES616;_T;F;SEP;74.8578;A
2014;ES616;M;_T;SEP;74.8578;A
2014;ES616;M;F;SEP;74.8578;A
2014;ES616;F;_T;SEP;;A
2014;ES616;F;F;SEP;;A
2014;ES617;_T;_T;SEP;207.69645;A
2014;ES617;_T;M;SEP;;A
2014;ES617;_T;F;SEP;207.69645;A
2014;ES617;M;_T;SEP;207.69645;A
2014;ES617;M;M;SEP;;A
2014;ES617;M;F;SEP;207.69645;A
2014;ES617;F;_T;SEP;;A
2014;ES617;F;F;SEP;;A
2014;ES618;_T;_T;SEP;221.40356;A
2014;ES618;_T;M;SEP;;A
2014;ES618;_T;F;SEP;221.40356;A
2014;ES618;M;_T;SEP;221.40356;A
2014;ES618;M;M;SEP;;A
2014;ES618;M;F;SEP;221.40356;A
2014;ES618;F;_T;SEP;;A
2014;ES618;F;F;SEP;;A
2013;ES61;_T;_T;SEP;974.08657;A
2013;ES61;_T;M;SEP;;A
2013;ES61;_T;F;SEP;974.08657;A
2013;ES61;M;_T;SEP;972.75807;A
2013;ES61;M;M;SEP;;A
2013;ES61;M;F;SEP;972.75807;A
2013;ES61;F;_T;SEP;1.3285;A
2013;ES61;F;F;SEP;1.3285;A
2013;ES611;_T;_T;SEP;64.0302;A
2013;ES611;_T;M;SEP;;A
2013;ES611;_T;F;SEP;64.0302;A
2013;ES611;M;_T;SEP;64.0302;A
2013;ES611;M;M;SEP;;A
2013;ES611;M;F;SEP;64.0302;A
2013;ES611;F;_T;SEP;;A
2013;ES611;F;F;SEP;;A
2013;ES612;_T;_T;SEP;161.1555;A
2013;ES612;_T;M;SEP;;A
2013;ES612;_T;F;SEP;161.1555;A
2013;ES612;M;_T;SEP;161.1555;A
2013;ES612;M;M;SEP;;A
2013;ES612;M;F;SEP;161.1555;A
2013;ES612;F;_T;SEP;;A
2013;ES612;F;F;SEP;;A
2013;ES613;_T;_T;SEP;97.66512;A
2013;ES613;_T;M;SEP;;A
2013;ES613;_T;F;SEP;97.66512;A
2013;ES613;M;_T;SEP;97.66512;A
2013;ES613;M;M;SEP;;A
2013;ES613;M;F;SEP;97.66512;A
2013;ES613;F;_T;SEP;;A
2013;ES613;F;F;SEP;;A
2013;ES614;_T;_T;SEP;103.65564;A
2013;ES614;_T;M;SEP;;A
2013;ES614;_T;F;SEP;103.65564;A
2013;ES614;M;_T;SEP;103.65564;A
2013;ES614;M;M;SEP;;A
2013;ES614;M;F;SEP;103.65564;A
2013;ES614;F;_T;SEP;;A
2013;ES614;F;F;SEP;;A
2013;ES615;_T;_T;SEP;66.06842;A
2013;ES615;_T;M;SEP;;A
2013;ES615;_T;F;SEP;66.06842;A
2013;ES615;M;_T;SEP;66.06842;A
2013;ES615;M;M;SEP;;A
2013;ES615;M;F;SEP;66.06842;A
2013;ES615;F;_T;SEP;;A
2013;ES615;F;F;SEP;;A
2013;ES616;_T;_T;SEP;88.90119;A
2013;ES616;_T;M;SEP;;A
2013;ES616;_T;F;SEP;88.90119;A
2013;ES616;M;_T;SEP;88.90119;A
2013;ES616;M;M;SEP;;A
2013;ES616;M;F;SEP;88.90119;A
2013;ES617;_T;_T;SEP;186.693;A
2013;ES617;_T;M;SEP;;A
2013;ES617;_T;F;SEP;186.693;A
2013;ES617;M;_T;SEP;186.693;A
2013;ES617;M;M;SEP;;A
2013;ES617;M;F;SEP;186.693;A
2013;ES617;F;_T;SEP;;A
2013;ES617;F;F;SEP;;A
2013;ES618;_T;_T;SEP;205.9175;A
2013;ES618;_T;M;SEP;;A
2013;ES618;_T;F;SEP;205.9175;A
2013;ES618;M;_T;SEP;204.589;A
2013;ES618;M;M;SEP;;A
2013;ES618;M;F;SEP;204.589;A
2013;ES618;F;_T;SEP;1.3285;A
2013;ES618;F;F;SEP;1.3285;A
2012;ES61;_T;_T;SEP;1325.99833;A
2012;ES61;_T;M;SEP;;A
2012;ES61;_T;F;SEP;1325.99833;A
2012;ES61;M;_T;SEP;1324.99833;A
2012;ES61;M;M;SEP;;A
2012;ES61;M;F;SEP;1324.99833;A
2012;ES61;F;_T;SEP;1.0;A
2012;ES61;F;F;SEP;1.0;A
2012;ES611;_T;_T;SEP;81.0995;A
2012;ES611;_T;M;SEP;;A
2012;ES611;_T;F;SEP;81.0995;A
2012;ES611;M;_T;SEP;81.0995;A
2012;ES611;M;M;SEP;;A
2012;ES611;M;F;SEP;81.0995;A
2012;ES611;F;_T;SEP;;A
2012;ES611;F;F;SEP;;A
2012;ES612;_T;_T;SEP;217.75166;A
2012;ES612;_T;M;SEP;;A
2012;ES612;_T;F;SEP;217.75166;A
2012;ES612;M;_T;SEP;217.75166;A
2012;ES612;M;M;SEP;;A
2012;ES612;M;F;SEP;217.75166;A
2012;ES613;_T;_T;SEP;108.2448;A
2012;ES613;_T;M;SEP;;A
2012;ES613;_T;F;SEP;108.2448;A
2012;ES613;M;_T;SEP;108.2448;A
2012;ES613;M;M;SEP;;A
2012;ES613;M;F;SEP;108.2448;A
2012;ES614;_T;_T;SEP;139.01817;A
2012;ES614;_T;M;SEP;;A
2012;ES614;_T;F;SEP;139.01817;A
2012;ES614;M;_T;SEP;139.01817;A
2012;ES614;M;M;SEP;;A
2012;ES614;M;F;SEP;139.01817;A
2012;ES614;F;_T;SEP;;A
2012;ES614;F;F;SEP;;A
2012;ES615;_T;_T;SEP;60.6245;A
2012;ES615;_T;F;SEP;60.6245;A
2012;ES615;M;_T;SEP;60.6245;A
2012;ES615;M;F;SEP;60.6245;A
2012;ES616;_T;_T;SEP;141.41699;A
2012;ES616;_T;M;SEP;;A
2012;ES616;_T;F;SEP;141.41699;A
2012;ES616;M;_T;SEP;141.41699;A
2012;ES616;M;M;SEP;;A
2012;ES616;M;F;SEP;141.41699;A
2012;ES617;_T;_T;SEP;271.91439;A
2012;ES617;_T;M;SEP;;A
2012;ES617;_T;F;SEP;271.91439;A
2012;ES617;M;_T;SEP;271.91439;A
2012;ES617;M;M;SEP;;A
2012;ES617;M;F;SEP;271.91439;A
2012;ES617;F;_T;SEP;;A
2012;ES617;F;F;SEP;;A
2012;ES618;_T;_T;SEP;305.92832;A
2012;ES618;_T;M;SEP;;A
2012;ES618;_T;F;SEP;305.92832;A
2012;ES618;M;_T;SEP;304.92832;A
2012;ES618;M;M;SEP;;A
2012;ES618;M;F;SEP;304.92832;A
2012;ES618;F;_T;SEP;1.0;A
2012;ES618;F;F;SEP;1.0;A
