D_TEMPORAL_0;D_TERRITORIO_0;D_NACIONACONYUGES_0;INDICATOR;OBS_VALUE;FREQ
2007;ES617;11;DIV;3939.797204758;A
2007;ES617;10;DIV;3939.797204758;A
2007;ES617;1;DIV;3939.797204758;A
2007;ES617;22;DIV;584.09989239;A
2007;ES617;20;DIV;391.306019718;A
2007;ES617;2;DIV;180.174233876;A
2007;ES617;3;DIV;211.131785842;A
2007;ES617;30;DIV;192.793872672;A
2007;ES617;4;DIV;144.006636114;A
2007;ES617;5;DIV;48.787236558;A
2007;ES617;NC0;DIV;31.962902586;A
2007;ES617;NC;DIV;31.962902586;A
2007;ES618;00;DIV;5064.959999957;A
2007;ES618;11;DIV;4867.702644191;A
2007;ES618;10;DIV;4867.702644191;A
2007;ES618;1;DIV;4867.702644191;A
2007;ES618;22;DIV;192.20977973;A
2007;ES618;20;DIV;166.464315018;A
2007;ES618;2;DIV;68.27623994;A
2007;ES618;3;DIV;98.188075078;A
2007;ES618;30;DIV;25.745464712;A
2007;ES618;4;DIV;20.697888676;A
2007;ES618;5;DIV;5.047576036;A
2007;ES618;NC0;DIV;5.047576036;A
2007;ES618;NC;DIV;5.047576036;A
2006;ES61;00;DIV;21218.50087;A
2006;ES61;NC0;DIV;21218.50087;A
2006;ES61;NC;DIV;21218.50087;A
2006;ES611;00;DIV;1595.879802;A
2006;ES611;NC0;DIV;1595.879802;A
2006;ES611;NC;DIV;1595.879802;A
2006;ES612;00;DIV;3145.260002;A
2006;ES612;NC0;DIV;3145.260002;A
2006;ES612;NC;DIV;3145.260002;A
2006;ES613;00;DIV;1834.890112;A
2006;ES613;NC0;DIV;1834.890112;A
2006;ES613;NC;DIV;1834.890112;A
2006;ES614;00;DIV;2080.80049;A
2006;ES614;NC0;DIV;2080.80049;A
2006;ES614;NC;DIV;2080.80049;A
2006;ES615;00;DIV;1332.84986;A
2006;ES615;NC0;DIV;1332.84986;A
2006;ES615;NC;DIV;1332.84986;A
2006;ES616;00;DIV;1309.440144;A
2006;ES616;NC0;DIV;1309.440144;A
2006;ES616;NC;DIV;1309.440144;A
2006;ES617;00;DIV;4712.309813;A
2006;ES617;NC0;DIV;4712.309813;A
2006;ES617;NC;DIV;4712.309813;A
2006;ES618;00;DIV;5207.070647;A
2006;ES618;NC0;DIV;5207.070647;A
2006;ES618;NC;DIV;5207.070647;A
2005;ES61;00;DIV;10748.000406;A
2005;ES61;NC0;DIV;10748.000406;A
2005;ES61;NC;DIV;10748.000406;A
2005;ES611;00;DIV;833.000224;A
2005;ES611;NC0;DIV;833.000224;A
2005;ES611;NC;DIV;833.000224;A
2005;ES612;00;DIV;1642.999986;A
2005;ES612;NC0;DIV;1642.999986;A
2005;ES612;NC;DIV;1642.999986;A
2005;ES613;00;DIV;939.000159;A
2005;ES613;NC0;DIV;939.000159;A
2005;ES613;NC;DIV;939.000159;A
2005;ES614;00;DIV;959.000189;A
2005;ES614;NC0;DIV;959.000189;A
2005;ES614;NC;DIV;959.000189;A
2005;ES615;00;DIV;726.999975;A
2005;ES615;NC0;DIV;726.999975;A
2005;ES615;NC;DIV;726.999975;A
2005;ES616;00;DIV;636.999935;A
2005;ES616;NC0;DIV;636.999935;A
2005;ES616;NC;DIV;636.999935;A
2005;ES617;00;DIV;2312.000002;A
2005;ES617;NC0;DIV;2312.000002;A
2005;ES617;NC;DIV;2312.000002;A
2005;ES618;00;DIV;2697.999936;A
2005;ES618;NC0;DIV;2697.999936;A
2005;ES618;NC;DIV;2697.999936;A
2004;ES61;00;DIV;7744.999297;A
2004;ES61;NC0;DIV;7744.999297;A
2004;ES61;NC;DIV;7744.999297;A
2004;ES611;00;DIV;623.000146;A
2004;ES611;NC0;DIV;623.000146;A
2004;ES611;NC;DIV;623.000146;A
2004;ES612;00;DIV;1177.000044;A
2004;ES612;NC0;DIV;1177.000044;A
2004;ES612;NC;DIV;1177.000044;A
2004;ES613;00;DIV;607.00024;A
2004;ES613;NC0;DIV;607.00024;A
2004;ES613;NC;DIV;607.00024;A
2004;ES614;00;DIV;873.000025;A
2004;ES614;NC0;DIV;873.000025;A
2004;ES614;NC;DIV;873.000025;A
2004;ES615;00;DIV;473.000077;A
2004;ES615;NC0;DIV;473.000077;A
2004;ES615;NC;DIV;473.000077;A
2004;ES616;00;DIV;411.9999;A
2004;ES616;NC0;DIV;411.9999;A
2004;ES616;NC;DIV;411.9999;A
2004;ES617;00;DIV;1704.999483;A
2004;ES617;NC0;DIV;1704.999483;A
2004;ES617;NC;DIV;1704.999483;A
2004;ES618;00;DIV;1874.999382;A
2004;ES618;NC0;DIV;1874.999382;A
2004;ES618;NC;DIV;1874.999382;A
2003;ES61;00;DIV;6791.000174;A
2003;ES61;NC0;DIV;6791.000174;A
2003;ES61;NC;DIV;6791.000174;A
2003;ES611;00;DIV;513.000075;A
2003;ES611;NC0;DIV;513.000075;A
2003;ES611;NC;DIV;513.000075;A
2003;ES612;00;DIV;1006.00038;A
2003;ES612;NC0;DIV;1006.00038;A
2003;ES612;NC;DIV;1006.00038;A
2003;ES613;00;DIV;567.99999;A
2003;ES613;NC0;DIV;567.99999;A
2003;ES613;NC;DIV;567.99999;A
2003;ES614;00;DIV;787.999854;A
2003;ES614;NC0;DIV;787.999854;A
2003;ES614;NC;DIV;787.999854;A
2003;ES615;00;DIV;439.999954;A
2003;ES615;NC0;DIV;439.999954;A
2003;ES615;NC;DIV;439.999954;A
2003;ES616;00;DIV;408.000085;A
2003;ES616;NC0;DIV;408.000085;A
2003;ES616;NC;DIV;408.000085;A
2003;ES617;00;DIV;1500.999744;A
2003;ES617;NC0;DIV;1500.999744;A
2003;ES617;NC;DIV;1500.999744;A
2003;ES618;00;DIV;1567.000092;A
2003;ES618;NC0;DIV;1567.000092;A
2003;ES618;NC;DIV;1567.000092;A
2002;ES61;00;DIV;6363.999709;A
2002;ES61;NC0;DIV;6363.999709;A
2002;ES61;NC;DIV;6363.999709;A
2002;ES611;00;DIV;462.9999;A
2002;ES611;NC0;DIV;462.9999;A
2002;ES611;NC;DIV;462.9999;A
2002;ES612;00;DIV;957.999859;A
2002;ES612;NC0;DIV;957.999859;A
2002;ES612;NC;DIV;957.999859;A
2002;ES613;00;DIV;493.999804;A
2002;ES613;NC0;DIV;493.999804;A
2002;ES613;NC;DIV;493.999804;A
2002;ES614;00;DIV;746.999952;A
2002;ES614;NC0;DIV;746.999952;A
2002;ES614;NC;DIV;746.999952;A
2002;ES615;00;DIV;333.0;A
2002;ES615;NC0;DIV;333.0;A
2002;ES615;NC;DIV;333.0;A
2002;ES616;00;DIV;356.999936;A
2002;ES616;NC0;DIV;356.999936;A
2002;ES616;NC;DIV;356.999936;A
2002;ES617;00;DIV;1505.000544;A
2002;ES617;NC0;DIV;1505.000544;A
2002;ES617;NC;DIV;1505.000544;A
2002;ES618;00;DIV;1506.999714;A
2002;ES618;NC0;DIV;1506.999714;A
2002;ES618;NC;DIV;1506.999714;A
2001;ES61;00;DIV;5750.999337;A
2001;ES61;NC0;DIV;5750.999337;A
2001;ES61;NC;DIV;5750.999337;A
2001;ES611;00;DIV;423.999939;A
2001;ES611;NC0;DIV;423.999939;A
2001;ES611;NC;DIV;423.999939;A
2001;ES612;00;DIV;862.99983;A
2001;ES612;NC0;DIV;862.99983;A
2001;ES612;NC;DIV;862.99983;A
2001;ES613;00;DIV;500.000085;A
2001;ES613;NC0;DIV;500.000085;A
2001;ES613;NC;DIV;500.000085;A
2001;ES614;00;DIV;630.000204;A
2001;ES614;NC0;DIV;630.000204;A
2001;ES614;NC;DIV;630.000204;A
2001;ES615;00;DIV;327.999998;A
2001;ES615;NC0;DIV;327.999998;A
2001;ES615;NC;DIV;327.999998;A
2001;ES616;00;DIV;297.999919;A
2001;ES616;NC0;DIV;297.999919;A
2001;ES616;NC;DIV;297.999919;A
2001;ES617;00;DIV;1340.999712;A
2001;ES617;NC0;DIV;1340.999712;A
2001;ES617;NC;DIV;1340.999712;A
2001;ES618;00;DIV;1366.99965;A
2001;ES618;NC0;DIV;1366.99965;A
2001;ES618;NC;DIV;1366.99965;A
2000;ES61;00;DIV;5740.00032;A
2000;ES61;NC0;DIV;5740.00032;A
2000;ES61;NC;DIV;5740.00032;A
2000;ES611;00;DIV;411.0;A
2000;ES611;NC0;DIV;411.0;A
2000;ES611;NC;DIV;411.0;A
2000;ES612;00;DIV;936.000311;A
2000;ES612;NC0;DIV;936.000311;A
2000;ES612;NC;DIV;936.000311;A
2000;ES613;00;DIV;464.000102;A
2000;ES613;NC0;DIV;464.000102;A
2000;ES613;NC;DIV;464.000102;A
2000;ES614;00;DIV;665.999884;A
2000;ES614;NC0;DIV;665.999884;A
2000;ES614;NC;DIV;665.999884;A
2000;ES615;00;DIV;376.999989;A
2000;ES615;NC0;DIV;376.999989;A
2000;ES615;NC;DIV;376.999989;A
2000;ES616;00;DIV;255.999936;A
2000;ES616;NC0;DIV;255.999936;A
2000;ES616;NC;DIV;255.999936;A
2000;ES617;00;DIV;1409.0005;A
2000;ES617;NC0;DIV;1409.0005;A
2000;ES617;NC;DIV;1409.0005;A
2000;ES618;00;DIV;1220.999598;A
2000;ES618;NC0;DIV;1220.999598;A
2000;ES618;NC;DIV;1220.999598;A
1999;ES61;00;DIV;5117.000106;A
1999;ES61;NC0;DIV;5117.000106;A
1999;ES61;NC;DIV;5117.000106;A
1999;ES611;00;DIV;386.000076;A
1999;ES611;NC0;DIV;386.000076;A
1999;ES611;NC;DIV;386.000076;A
1999;ES612;00;DIV;839.999809;A
1999;ES612;NC0;DIV;839.999809;A
1999;ES612;NC;DIV;839.999809;A
1999;ES613;00;DIV;382.999968;A
1999;ES613;NC0;DIV;382.999968;A
1999;ES613;NC;DIV;382.999968;A
1999;ES614;00;DIV;575.999946;A
1999;ES614;NC0;DIV;575.999946;A
1999;ES614;NC;DIV;575.999946;A
1999;ES615;00;DIV;300.00003;A
1999;ES615;NC0;DIV;300.00003;A
1999;ES615;NC;DIV;300.00003;A
1999;ES616;00;DIV;301.999996;A
1999;ES616;NC0;DIV;301.999996;A
1999;ES616;NC;DIV;301.999996;A
1999;ES617;00;DIV;1150.000369;A
1999;ES617;NC0;DIV;1150.000369;A
1999;ES617;NC;DIV;1150.000369;A
1999;ES618;00;DIV;1179.999912;A
1999;ES618;NC0;DIV;1179.999912;A
1999;ES618;NC;DIV;1179.999912;A
1998;ES61;00;DIV;5076.99993;A
1998;ES61;NC0;DIV;5076.99993;A
1998;ES61;NC;DIV;5076.99993;A
1998;ES611;00;DIV;367.000102;A
1998;ES611;NC0;DIV;367.000102;A
1998;ES611;NC;DIV;367.000102;A
1998;ES612;00;DIV;769.999972;A
1998;ES612;NC0;DIV;769.999972;A
1998;ES612;NC;DIV;769.999972;A
1998;ES613;00;DIV;430.999854;A
1998;ES613;NC0;DIV;430.999854;A
1998;ES613;NC;DIV;430.999854;A
1998;ES614;00;DIV;552.0;A
1998;ES614;NC0;DIV;552.0;A
1998;ES614;NC;DIV;552.0;A
1998;ES615;00;DIV;309.0;A
1998;ES615;NC0;DIV;309.0;A
1998;ES615;NC;DIV;309.0;A
1998;ES616;00;DIV;301.999984;A
1998;ES616;NC0;DIV;301.999984;A
1998;ES616;NC;DIV;301.999984;A
1998;ES617;00;DIV;1159.999858;A
1998;ES617;NC0;DIV;1159.999858;A
1998;ES617;NC;DIV;1159.999858;A
1998;ES618;00;DIV;1186.00016;A
1998;ES618;NC0;DIV;1186.00016;A
1998;ES618;NC;DIV;1186.00016;A
2020;ES61;00;SEP;569.10667;A
2020;ES61;11;SEP;527.51518;A
2020;ES61;10;SEP;527.51518;A
2020;ES61;1;SEP;527.51518;A
2020;ES61;22;SEP;41.59149;A
2020;ES61;20;SEP;25.93669;A
2020;ES61;2;SEP;14.9417;A
2020;ES61;3;SEP;10.99499;A
2020;ES61;30;SEP;15.6548;A
2020;ES61;4;SEP;12.15993;A
2020;ES61;5;SEP;3.49487;A
2020;ES611;00;SEP;32.35418;A
2020;ES611;11;SEP;28.08446;A
2020;ES611;10;SEP;28.08446;A
2020;ES611;1;SEP;28.08446;A
2020;ES611;22;SEP;4.26972;A
2020;ES611;20;SEP;;A
2020;ES611;2;SEP;;A
2020;ES611;3;SEP;;A
2020;ES611;30;SEP;4.26972;A
2020;ES611;4;SEP;4.26972;A
2020;ES611;5;SEP;;A
2020;ES612;00;SEP;91.37225;A
2020;ES612;11;SEP;85.05593;A
2020;ES612;10;SEP;85.05593;A
2020;ES612;1;SEP;85.05593;A
2020;ES612;22;SEP;6.31632;A
2020;ES612;20;SEP;4.21088;A
2020;ES612;2;SEP;;A
2020;ES612;3;SEP;4.21088;A
2020;ES612;30;SEP;2.10544;A
2020;ES612;4;SEP;2.10544;A
2020;ES612;5;SEP;;A
2020;ES613;00;SEP;55.28281;A
2020;ES613;11;SEP;55.28281;A
2020;ES613;10;SEP;55.28281;A
2020;ES613;1;SEP;55.28281;A
2020;ES613;22;SEP;;A
2020;ES613;20;SEP;;A
2020;ES613;2;SEP;;A
2020;ES613;3;SEP;;A
2020;ES613;30;SEP;;A
2020;ES613;4;SEP;;A
2020;ES614;00;SEP;68.52691;A
2020;ES614;11;SEP;65.93052;A
2020;ES614;10;SEP;65.93052;A
2020;ES614;1;SEP;65.93052;A
2020;ES614;22;SEP;2.59639;A
2020;ES614;20;SEP;2.59639;A
2020;ES614;2;SEP;2.59639;A
2020;ES614;3;SEP;;A
2020;ES614;30;SEP;;A
2020;ES614;4;SEP;;A
2020;ES614;5;SEP;;A
2020;ES615;00;SEP;18.33693;A
2020;ES615;11;SEP;14.55379;A
2020;ES615;10;SEP;14.55379;A
2020;ES615;1;SEP;14.55379;A
2020;ES615;22;SEP;3.78314;A
2020;ES615;20;SEP;3.78314;A
2020;ES615;2;SEP;3.78314;A
2020;ES615;3;SEP;;A
2020;ES615;30;SEP;;A
2020;ES615;4;SEP;;A
2020;ES615;5;SEP;;A
2020;ES616;00;SEP;35.30201;A
2020;ES616;11;SEP;35.30201;A
2020;ES616;10;SEP;35.30201;A
2020;ES616;1;SEP;35.30201;A
2020;ES616;22;SEP;;A
2020;ES616;20;SEP;;A
2020;ES616;2;SEP;;A
2020;ES616;3;SEP;;A
2020;ES616;30;SEP;;A
2020;ES616;4;SEP;;A
2020;ES617;00;SEP;142.65563;A
2020;ES617;11;SEP;128.61244;A
2020;ES617;10;SEP;128.61244;A
2020;ES617;1;SEP;128.61244;A
2020;ES617;22;SEP;14.04319;A
2020;ES617;20;SEP;8.19717;A
2020;ES617;2;SEP;5.84602;A
2020;ES617;3;SEP;2.35115;A
2020;ES617;30;SEP;5.84602;A
2020;ES617;4;SEP;2.35115;A
2020;ES617;5;SEP;3.49487;A
2020;ES618;00;SEP;125.27595;A
2020;ES618;11;SEP;114.69322;A
2020;ES618;10;SEP;114.69322;A
2020;ES618;1;SEP;114.69322;A
2020;ES618;22;SEP;10.58273;A
2020;ES618;20;SEP;7.14911;A
2020;ES618;2;SEP;2.71615;A
2020;ES618;3;SEP;4.43296;A
2020;ES618;30;SEP;3.43362;A
2020;ES618;4;SEP;3.43362;A
2020;ES618;5;SEP;;A
2019;ES61;00;SEP;731.04555;A
2019;ES61;11;SEP;697.09046;A
2019;ES61;10;SEP;697.09046;A
2019;ES61;1;SEP;697.09046;A
2019;ES61;22;SEP;33.95509;A
2019;ES61;20;SEP;26.68622;A
2019;ES61;2;SEP;13.58975;A
2019;ES61;3;SEP;13.09647;A
2019;ES61;30;SEP;7.26887;A
2019;ES61;4;SEP;7.26887;A
2019;ES61;5;SEP;;A
2019;ES611;00;SEP;36.5805;A
2019;ES611;11;SEP;30.48939;A
2019;ES611;10;SEP;30.48939;A
2019;ES611;1;SEP;30.48939;A
2019;ES611;22;SEP;6.09111;A
2019;ES611;20;SEP;4.06074;A
2019;ES611;2;SEP;2.03037;A
2019;ES611;3;SEP;2.03037;A
2019;ES611;30;SEP;2.03037;A
2019;ES611;4;SEP;2.03037;A
2019;ES611;5;SEP;;A
2019;ES612;00;SEP;117.39034;A
2019;ES612;11;SEP;105.60935;A
2019;ES612;10;SEP;105.60935;A
2019;ES612;1;SEP;105.60935;A
2019;ES612;22;SEP;11.78099;A
2019;ES612;20;SEP;11.78099;A
2019;ES612;2;SEP;3.06043;A
2019;ES612;3;SEP;8.72056;A
2019;ES612;30;SEP;;A
2019;ES612;4;SEP;;A
2019;ES612;5;SEP;;A
2019;ES613;00;SEP;71.72973;A
2019;ES613;11;SEP;70.2674;A
2019;ES613;10;SEP;70.2674;A
2019;ES613;1;SEP;70.2674;A
2019;ES613;22;SEP;1.46233;A
2019;ES613;20;SEP;1.46233;A
2019;ES613;2;SEP;1.46233;A
2019;ES613;3;SEP;;A
2019;ES613;30;SEP;;A
2019;ES613;4;SEP;;A
2019;ES614;00;SEP;60.09424;A
2019;ES614;11;SEP;57.20128;A
2019;ES614;10;SEP;57.20128;A
2019;ES614;1;SEP;57.20128;A
2019;ES614;22;SEP;2.89296;A
2019;ES614;20;SEP;;A
2019;ES614;2;SEP;;A
2019;ES614;3;SEP;;A
2019;ES614;30;SEP;2.89296;A
2019;ES614;4;SEP;2.89296;A
2019;ES615;00;SEP;28.45104;A
2019;ES615;11;SEP;28.45104;A
2019;ES615;10;SEP;28.45104;A
2019;ES615;1;SEP;28.45104;A
2019;ES615;22;SEP;;A
2019;ES615;20;SEP;;A
2019;ES615;2;SEP;;A
2019;ES615;3;SEP;;A
2019;ES615;30;SEP;;A
2019;ES615;4;SEP;;A
2019;ES615;5;SEP;;A
2019;ES616;00;SEP;53.24972;A
2019;ES616;11;SEP;53.24972;A
2019;ES616;10;SEP;53.24972;A
2019;ES616;1;SEP;53.24972;A
2019;ES616;22;SEP;;A
2019;ES616;20;SEP;;A
2019;ES616;2;SEP;;A
2019;ES616;3;SEP;;A
2019;ES616;30;SEP;;A
2019;ES616;4;SEP;;A
2019;ES616;5;SEP;;A
2019;ES617;00;SEP;201.02437;A
2019;ES617;11;SEP;189.29667;A
2019;ES617;10;SEP;189.29667;A
2019;ES617;1;SEP;189.29667;A
2019;ES617;22;SEP;11.7277;A
2019;ES617;20;SEP;9.38216;A
2019;ES617;2;SEP;7.03662;A
2019;ES617;3;SEP;2.34554;A
2019;ES617;30;SEP;2.34554;A
2019;ES617;4;SEP;2.34554;A
2019;ES617;5;SEP;;A
2019;ES618;00;SEP;162.52561;A
2019;ES618;11;SEP;162.52561;A
2019;ES618;10;SEP;162.52561;A
2019;ES618;1;SEP;162.52561;A
2019;ES618;22;SEP;;A
2019;ES618;20;SEP;;A
2019;ES618;2;SEP;;A
2019;ES618;3;SEP;;A
2019;ES618;30;SEP;;A
2019;ES618;4;SEP;;A
2019;ES618;5;SEP;;A
2018;ES61;00;SEP;820.8281;A
2018;ES61;11;SEP;803.2073;A
2018;ES61;10;SEP;803.2073;A
2018;ES61;1;SEP;803.2073;A
2018;ES61;22;SEP;17.6208;A
2018;ES61;20;SEP;12.0513;A
2018;ES61;2;SEP;9.917;A
2018;ES61;3;SEP;2.1343;A
2018;ES61;30;SEP;5.5695;A
2018;ES61;4;SEP;4.1004;A
2018;ES61;5;SEP;1.4691;A
2018;ES611;00;SEP;26.8855;A
2018;ES611;11;SEP;26.8855;A
2018;ES611;10;SEP;26.8855;A
2018;ES611;1;SEP;26.8855;A
2018;ES611;22;SEP;;A
2018;ES611;20;SEP;;A
2018;ES611;2;SEP;;A
2018;ES611;3;SEP;;A
2018;ES611;30;SEP;;A
2018;ES611;4;SEP;;A
2018;ES611;5;SEP;;A
2018;ES612;00;SEP;131.8558;A
2018;ES612;11;SEP;129.6777;A
2018;ES612;10;SEP;129.6777;A
2018;ES612;1;SEP;129.6777;A
2018;ES612;22;SEP;2.1781;A
2018;ES612;20;SEP;2.1781;A
2018;ES612;2;SEP;2.1781;A
2018;ES612;3;SEP;;A
2018;ES612;30;SEP;;A
2018;ES612;4;SEP;;A
2018;ES612;5;SEP;;A
2018;ES613;00;SEP;94.772;A
2018;ES613;11;SEP;94.772;A
2018;ES613;10;SEP;94.772;A
2018;ES613;1;SEP;94.772;A
2018;ES613;22;SEP;;A
2018;ES613;20;SEP;;A
2018;ES613;2;SEP;;A
2018;ES613;3;SEP;;A
2018;ES613;30;SEP;;A
2018;ES613;4;SEP;;A
2018;ES613;5;SEP;;A
2018;ES614;00;SEP;120.6111;A
2018;ES614;11;SEP;118.2735;A
2018;ES614;10;SEP;118.2735;A
2018;ES614;1;SEP;118.2735;A
2018;ES614;22;SEP;2.3376;A
2018;ES614;20;SEP;2.3376;A
2018;ES614;2;SEP;2.3376;A
2018;ES614;3;SEP;;A
2018;ES614;30;SEP;;A
2018;ES614;4;SEP;;A
2018;ES614;5;SEP;;A
2018;ES615;00;SEP;27.635;A
2018;ES615;11;SEP;27.635;A
2018;ES615;10;SEP;27.635;A
2018;ES615;1;SEP;27.635;A
2018;ES615;22;SEP;;A
2018;ES615;20;SEP;;A
2018;ES615;2;SEP;;A
2018;ES615;3;SEP;;A
2018;ES615;30;SEP;;A
2018;ES615;4;SEP;;A
2018;ES615;5;SEP;;A
2018;ES616;00;SEP;86.754;A
2018;ES616;11;SEP;86.754;A
2018;ES616;10;SEP;86.754;A
2018;ES616;1;SEP;86.754;A
2018;ES616;22;SEP;;A
2018;ES616;20;SEP;;A
2018;ES616;2;SEP;;A
2018;ES616;3;SEP;;A
2018;ES616;30;SEP;;A
2018;ES616;4;SEP;;A
2018;ES617;00;SEP;134.7646;A
2018;ES617;11;SEP;128.8663;A
2018;ES617;10;SEP;128.8663;A
2018;ES617;1;SEP;128.8663;A
2018;ES617;22;SEP;5.8983;A
2018;ES617;20;SEP;3.9322;A
2018;ES617;2;SEP;3.9322;A
2018;ES617;3;SEP;;A
2018;ES617;30;SEP;1.9661;A
2018;ES617;4;SEP;1.9661;A
2018;ES617;5;SEP;;A
2018;ES618;00;SEP;197.5501;A
2018;ES618;11;SEP;190.3433;A
2018;ES618;10;SEP;190.3433;A
2018;ES618;1;SEP;190.3433;A
2018;ES618;22;SEP;7.2068;A
2018;ES618;20;SEP;3.6034;A
2018;ES618;2;SEP;1.4691;A
2018;ES618;3;SEP;2.1343;A
2018;ES618;30;SEP;3.6034;A
2018;ES618;4;SEP;2.1343;A
2018;ES618;5;SEP;1.4691;A
2017;ES61;00;SEP;839.597;A
2017;ES61;11;SEP;821.8596;A
2017;ES61;10;SEP;821.8596;A
2017;ES61;1;SEP;821.8596;A
2017;ES61;22;SEP;17.7374;A
2017;ES61;20;SEP;13.1313;A
2017;ES61;2;SEP;3.8565;A
2017;ES61;3;SEP;9.2748;A
2017;ES61;30;SEP;4.6061;A
2017;ES61;4;SEP;4.6061;A
2017;ES61;5;SEP;;A
2017;ES611;00;SEP;35.0423;A
2017;ES611;11;SEP;35.0423;A
2017;ES611;10;SEP;35.0423;A
2017;ES611;1;SEP;35.0423;A
2017;ES611;22;SEP;;A
2017;ES611;20;SEP;;A
2017;ES611;2;SEP;;A
2017;ES611;3;SEP;;A
2017;ES611;30;SEP;;A
2017;ES611;4;SEP;;A
2017;ES611;5;SEP;;A
2017;ES612;00;SEP;163.034;A
2017;ES612;11;SEP;163.034;A
2017;ES612;10;SEP;163.034;A
2017;ES612;1;SEP;163.034;A
2017;ES612;22;SEP;;A
2017;ES612;20;SEP;;A
2017;ES612;2;SEP;;A
2017;ES612;3;SEP;;A
2017;ES612;30;SEP;;A
2017;ES612;4;SEP;;A
2017;ES612;5;SEP;;A
2017;ES613;00;SEP;92.572;A
2017;ES613;11;SEP;92.572;A
2017;ES613;10;SEP;92.572;A
2017;ES613;1;SEP;92.572;A
2017;ES613;22;SEP;;A
2017;ES613;20;SEP;;A
2017;ES613;2;SEP;;A
2017;ES613;3;SEP;;A
2017;ES613;30;SEP;;A
2017;ES613;4;SEP;;A
2017;ES613;5;SEP;;A
2017;ES614;00;SEP;91.1584;A
2017;ES614;11;SEP;89.1432;A
2017;ES614;10;SEP;89.1432;A
2017;ES614;1;SEP;89.1432;A
2017;ES614;22;SEP;2.0152;A
2017;ES614;20;SEP;2.0152;A
2017;ES614;2;SEP;;A
2017;ES614;3;SEP;2.0152;A
2017;ES614;30;SEP;;A
2017;ES614;4;SEP;;A
2017;ES614;5;SEP;;A
2017;ES615;00;SEP;32.839;A
2017;ES615;11;SEP;30.8582;A
2017;ES615;10;SEP;30.8582;A
2017;ES615;1;SEP;30.8582;A
2017;ES615;22;SEP;1.9808;A
2017;ES615;20;SEP;1.9808;A
2017;ES615;2;SEP;;A
2017;ES615;3;SEP;1.9808;A
2017;ES615;30;SEP;;A
2017;ES615;4;SEP;;A
2017;ES615;5;SEP;;A
2017;ES616;00;SEP;76.0582;A
2017;ES616;11;SEP;74.011;A
2017;ES616;10;SEP;74.011;A
2017;ES616;1;SEP;74.011;A
2017;ES616;22;SEP;2.0472;A
2017;ES616;20;SEP;2.0472;A
2017;ES616;2;SEP;;A
2017;ES616;3;SEP;2.0472;A
2017;ES616;30;SEP;;A
2017;ES616;4;SEP;;A
2017;ES617;00;SEP;159.5805;A
2017;ES617;11;SEP;149.2608;A
2017;ES617;10;SEP;149.2608;A
2017;ES617;1;SEP;149.2608;A
2017;ES617;22;SEP;10.3197;A
2017;ES617;20;SEP;7.0881;A
2017;ES617;2;SEP;3.8565;A
2017;ES617;3;SEP;3.2316;A
2017;ES617;30;SEP;3.2316;A
2017;ES617;4;SEP;3.2316;A
2017;ES617;5;SEP;;A
2017;ES618;00;SEP;189.3126;A
2017;ES618;11;SEP;187.9381;A
2017;ES618;10;SEP;187.9381;A
2017;ES618;1;SEP;187.9381;A
2017;ES618;22;SEP;1.3745;A
2017;ES618;20;SEP;;A
2017;ES618;2;SEP;;A
2017;ES618;3;SEP;;A
2017;ES618;30;SEP;1.3745;A
2017;ES618;4;SEP;1.3745;A
2017;ES618;5;SEP;;A
2016;ES61;00;SEP;902.9587;A
2016;ES61;11;SEP;868.0872;A
2016;ES61;10;SEP;868.0872;A
2016;ES61;1;SEP;868.0872;A
2016;ES61;22;SEP;34.8715;A
2016;ES61;20;SEP;22.5625;A
2016;ES61;2;SEP;15.7481;A
2016;ES61;3;SEP;6.8144;A
2016;ES61;30;SEP;12.309;A
2016;ES61;4;SEP;6.2306;A
2016;ES61;5;SEP;6.0784;A
2016;ES611;00;SEP;42.5671;A
2016;ES611;11;SEP;41.2372;A
2016;ES611;10;SEP;41.2372;A
2016;ES611;1;SEP;41.2372;A
2016;ES611;22;SEP;1.3299;A
2016;ES611;20;SEP;1.3299;A
2016;ES611;2;SEP;1.3299;A
2016;ES611;3;SEP;;A
2016;ES611;30;SEP;;A
2016;ES611;4;SEP;;A
2016;ES611;5;SEP;;A
2016;ES612;00;SEP;139.4344;A
2016;ES612;11;SEP;136.2812;A
2016;ES612;10;SEP;136.2812;A
2016;ES612;1;SEP;136.2812;A
2016;ES612;22;SEP;3.1532;A
2016;ES612;20;SEP;1.5766;A
2016;ES612;2;SEP;1.5766;A
2016;ES612;3;SEP;;A
2016;ES612;30;SEP;1.5766;A
2016;ES612;4;SEP;;A
2016;ES612;5;SEP;1.5766;A
2016;ES613;00;SEP;115.2214;A
2016;ES613;11;SEP;112.6116;A
2016;ES613;10;SEP;112.6116;A
2016;ES613;1;SEP;112.6116;A
2016;ES613;22;SEP;2.6098;A
2016;ES613;20;SEP;2.6098;A
2016;ES613;2;SEP;2.6098;A
2016;ES613;3;SEP;;A
2016;ES613;30;SEP;;A
2016;ES613;4;SEP;;A
2016;ES613;5;SEP;;A
2016;ES614;00;SEP;106.728;A
2016;ES614;11;SEP;103.2704;A
2016;ES614;10;SEP;103.2704;A
2016;ES614;1;SEP;103.2704;A
2016;ES614;22;SEP;3.4576;A
2016;ES614;20;SEP;1.7288;A
