LUG_DEF;MES;D_G102_0;SEXO;TIME_PERIOD;REF_AREA;INDICATOR;OBS_VALUE;FREQ;EDAD;CIE10;G102_OTRAS_CAUSAS
838409;55911;57731;F;2020;ES61;DEATHS;39.0;A;_Z;_Z;_Z
838409;55911;57731;_T;2020;ES61;DEATHS;89.0;A;_Z;_Z;_Z
838409;55911;;M;2020;ES61;DEATHS;53.0;A;_Z;_Z;_Z
838409;55911;;F;2020;ES61;DEATHS;42.0;A;_Z;_Z;_Z
838409;55911;;_T;2020;ES61;DEATHS;95.0;A;_Z;_Z;_Z
838409;55912;838410;M;2020;ES61;DEATHS;;A;_Z;_Z;_Z
838409;55912;838410;F;2020;ES61;DEATHS;;A;_Z;_Z;_Z
838409;55912;838410;_T;2020;ES61;DEATHS;;A;_Z;_Z;_Z
838409;55912;838411;M;2020;ES61;DEATHS;1.0;A;_Z;_Z;_Z
838409;55912;838411;F;2020;ES61;DEATHS;;A;_Z;_Z;_Z
838409;55912;838411;_T;2020;ES61;DEATHS;1.0;A;_Z;_Z;_Z
838409;55912;57731;M;2020;ES61;DEATHS;44.0;A;_Z;_Z;_Z
838409;55912;57731;F;2020;ES61;DEATHS;34.0;A;_Z;_Z;_Z
838409;55912;57731;_T;2020;ES61;DEATHS;78.0;A;_Z;_Z;_Z
838409;55912;;M;2020;ES61;DEATHS;45.0;A;_Z;_Z;_Z
838409;55912;;F;2020;ES61;DEATHS;34.0;A;_Z;_Z;_Z
838409;55912;;_T;2020;ES61;DEATHS;79.0;A;_Z;_Z;_Z
838409;55913;838410;M;2020;ES61;DEATHS;1.0;A;_Z;_Z;_Z
838409;55913;838410;F;2020;ES61;DEATHS;;A;_Z;_Z;_Z
838409;55913;838410;_T;2020;ES61;DEATHS;1.0;A;_Z;_Z;_Z
838409;55913;838411;M;2020;ES61;DEATHS;;A;_Z;_Z;_Z
838409;55913;838411;F;2020;ES61;DEATHS;;A;_Z;_Z;_Z
838409;55913;838411;_T;2020;ES61;DEATHS;;A;_Z;_Z;_Z
838409;55913;57731;M;2020;ES61;DEATHS;76.0;A;_Z;_Z;_Z
838409;55913;57731;F;2020;ES61;DEATHS;52.0;A;_Z;_Z;_Z
838409;55913;57731;_T;2020;ES61;DEATHS;128.0;A;_Z;_Z;_Z
838409;55913;;M;2020;ES61;DEATHS;77.0;A;_Z;_Z;_Z
838409;55913;;F;2020;ES61;DEATHS;52.0;A;_Z;_Z;_Z
838409;55913;;_T;2020;ES61;DEATHS;129.0;A;_Z;_Z;_Z
838409;55914;838410;M;2020;ES61;DEATHS;;A;_Z;_Z;_Z
838409;55914;838410;F;2020;ES61;DEATHS;;A;_Z;_Z;_Z
838409;55914;838410;_T;2020;ES61;DEATHS;;A;_Z;_Z;_Z
838409;55914;838411;M;2020;ES61;DEATHS;1.0;A;_Z;_Z;_Z
838409;55914;838411;F;2020;ES61;DEATHS;;A;_Z;_Z;_Z
838409;55914;838411;_T;2020;ES61;DEATHS;1.0;A;_Z;_Z;_Z
838409;55914;57731;M;2020;ES61;DEATHS;46.0;A;_Z;_Z;_Z
838409;55914;57731;F;2020;ES61;DEATHS;40.0;A;_Z;_Z;_Z
838409;55914;57731;_T;2020;ES61;DEATHS;86.0;A;_Z;_Z;_Z
838409;55914;;M;2020;ES61;DEATHS;47.0;A;_Z;_Z;_Z
838409;55914;;F;2020;ES61;DEATHS;40.0;A;_Z;_Z;_Z
838409;55914;;_T;2020;ES61;DEATHS;87.0;A;_Z;_Z;_Z
838409;55915;838410;M;2020;ES61;DEATHS;;A;_Z;_Z;_Z
838409;55915;838410;F;2020;ES61;DEATHS;1.0;A;_Z;_Z;_Z
838409;55915;838410;_T;2020;ES61;DEATHS;1.0;A;_Z;_Z;_Z
838409;55915;838411;M;2020;ES61;DEATHS;;A;_Z;_Z;_Z
838409;55915;838411;F;2020;ES61;DEATHS;;A;_Z;_Z;_Z
838409;55915;838411;_T;2020;ES61;DEATHS;;A;_Z;_Z;_Z
838409;55915;57731;M;2020;ES61;DEATHS;47.0;A;_Z;_Z;_Z
838409;55915;57731;F;2020;ES61;DEATHS;35.0;A;_Z;_Z;_Z
838409;55915;57731;_T;2020;ES61;DEATHS;82.0;A;_Z;_Z;_Z
838409;55915;;M;2020;ES61;DEATHS;47.0;A;_Z;_Z;_Z
838409;55915;;F;2020;ES61;DEATHS;36.0;A;_Z;_Z;_Z
838409;55915;;_T;2020;ES61;DEATHS;83.0;A;_Z;_Z;_Z
838409;55916;838410;M;2020;ES61;DEATHS;;A;_Z;_Z;_Z
838409;55916;838410;F;2020;ES61;DEATHS;1.0;A;_Z;_Z;_Z
838409;55916;838410;_T;2020;ES61;DEATHS;1.0;A;_Z;_Z;_Z
838409;55916;838411;M;2020;ES61;DEATHS;;A;_Z;_Z;_Z
838409;55916;838411;F;2020;ES61;DEATHS;;A;_Z;_Z;_Z
838409;55916;838411;_T;2020;ES61;DEATHS;;A;_Z;_Z;_Z
838409;55916;57731;M;2020;ES61;DEATHS;38.0;A;_Z;_Z;_Z
838409;55916;57731;F;2020;ES61;DEATHS;25.0;A;_Z;_Z;_Z
838409;55916;57731;_T;2020;ES61;DEATHS;63.0;A;_Z;_Z;_Z
838409;55916;;M;2020;ES61;DEATHS;38.0;A;_Z;_Z;_Z
838409;55916;;F;2020;ES61;DEATHS;26.0;A;_Z;_Z;_Z
838409;55916;;_T;2020;ES61;DEATHS;64.0;A;_Z;_Z;_Z
838409;55917;838410;M;2020;ES61;DEATHS;6.0;A;_Z;_Z;_Z
838409;55917;838410;F;2020;ES61;DEATHS;3.0;A;_Z;_Z;_Z
838409;55917;838410;_T;2020;ES61;DEATHS;9.0;A;_Z;_Z;_Z
838409;55917;838411;M;2020;ES61;DEATHS;;A;_Z;_Z;_Z
838409;55917;838411;F;2020;ES61;DEATHS;;A;_Z;_Z;_Z
838409;55917;838411;_T;2020;ES61;DEATHS;;A;_Z;_Z;_Z
838409;55917;57731;M;2020;ES61;DEATHS;31.0;A;_Z;_Z;_Z
838409;55917;57731;F;2020;ES61;DEATHS;28.0;A;_Z;_Z;_Z
838409;55917;57731;_T;2020;ES61;DEATHS;59.0;A;_Z;_Z;_Z
838409;55917;;M;2020;ES61;DEATHS;37.0;A;_Z;_Z;_Z
838409;55917;;F;2020;ES61;DEATHS;31.0;A;_Z;_Z;_Z
838409;55917;;_T;2020;ES61;DEATHS;68.0;A;_Z;_Z;_Z
838409;55918;838410;M;2020;ES61;DEATHS;8.0;A;_Z;_Z;_Z
838409;55918;838410;F;2020;ES61;DEATHS;4.0;A;_Z;_Z;_Z
838409;55918;838410;_T;2020;ES61;DEATHS;12.0;A;_Z;_Z;_Z
838409;55918;838411;M;2020;ES61;DEATHS;;A;_Z;_Z;_Z
838409;55918;838411;F;2020;ES61;DEATHS;;A;_Z;_Z;_Z
838409;55918;838411;_T;2020;ES61;DEATHS;;A;_Z;_Z;_Z
838409;55918;57731;M;2020;ES61;DEATHS;31.0;A;_Z;_Z;_Z
838409;55918;57731;F;2020;ES61;DEATHS;31.0;A;_Z;_Z;_Z
838409;55918;57731;_T;2020;ES61;DEATHS;62.0;A;_Z;_Z;_Z
838409;55918;;M;2020;ES61;DEATHS;39.0;A;_Z;_Z;_Z
838409;55918;;F;2020;ES61;DEATHS;35.0;A;_Z;_Z;_Z
838409;55918;;_T;2020;ES61;DEATHS;74.0;A;_Z;_Z;_Z
838409;55919;838410;M;2020;ES61;DEATHS;2.0;A;_Z;_Z;_Z
838409;55919;838410;F;2020;ES61;DEATHS;4.0;A;_Z;_Z;_Z
838409;55919;838410;_T;2020;ES61;DEATHS;6.0;A;_Z;_Z;_Z
838409;55919;838411;M;2020;ES61;DEATHS;;A;_Z;_Z;_Z
838409;55919;838411;F;2020;ES61;DEATHS;;A;_Z;_Z;_Z
838409;55919;838411;_T;2020;ES61;DEATHS;;A;_Z;_Z;_Z
838409;55919;57731;M;2020;ES61;DEATHS;48.0;A;_Z;_Z;_Z
838409;55919;57731;F;2020;ES61;DEATHS;30.0;A;_Z;_Z;_Z
838409;55919;57731;_T;2020;ES61;DEATHS;78.0;A;_Z;_Z;_Z
838409;55919;;M;2020;ES61;DEATHS;50.0;A;_Z;_Z;_Z
838409;55919;;F;2020;ES61;DEATHS;34.0;A;_Z;_Z;_Z
838409;55919;;_T;2020;ES61;DEATHS;84.0;A;_Z;_Z;_Z
838409;55920;838410;M;2020;ES61;DEATHS;23.0;A;_Z;_Z;_Z
838409;55920;838410;F;2020;ES61;DEATHS;15.0;A;_Z;_Z;_Z
838409;55920;838410;_T;2020;ES61;DEATHS;38.0;A;_Z;_Z;_Z
838409;55920;838411;M;2020;ES61;DEATHS;4.0;A;_Z;_Z;_Z
838409;55920;838411;F;2020;ES61;DEATHS;3.0;A;_Z;_Z;_Z
838409;55920;838411;_T;2020;ES61;DEATHS;7.0;A;_Z;_Z;_Z
838409;55920;57731;M;2020;ES61;DEATHS;648.0;A;_Z;_Z;_Z
838409;55920;57731;F;2020;ES61;DEATHS;466.0;A;_Z;_Z;_Z
838409;55920;57731;_T;2020;ES61;DEATHS;1114.0;A;_Z;_Z;_Z
838409;55920;;M;2020;ES61;DEATHS;675.0;A;_Z;_Z;_Z
838409;55920;;F;2020;ES61;DEATHS;484.0;A;_Z;_Z;_Z
838409;55920;;_T;2020;ES61;DEATHS;1159.0;A;_Z;_Z;_Z
838403;55908;838410;M;2020;ES61;DEATHS;;A;_Z;_Z;_Z
838403;55908;838410;F;2020;ES61;DEATHS;;A;_Z;_Z;_Z
838403;55908;838410;_T;2020;ES61;DEATHS;;A;_Z;_Z;_Z
838403;55908;838411;M;2020;ES61;DEATHS;;A;_Z;_Z;_Z
838403;55908;838411;F;2020;ES61;DEATHS;;A;_Z;_Z;_Z
838403;55908;838411;_T;2020;ES61;DEATHS;;A;_Z;_Z;_Z
838403;55908;57731;M;2020;ES61;DEATHS;3923.0;A;_Z;_Z;_Z
838403;55908;57731;F;2020;ES61;DEATHS;3725.0;A;_Z;_Z;_Z
838403;55908;57731;_T;2020;ES61;DEATHS;7648.0;A;_Z;_Z;_Z
838403;55908;;M;2020;ES61;DEATHS;3923.0;A;_Z;_Z;_Z
838403;55908;;F;2020;ES61;DEATHS;3725.0;A;_Z;_Z;_Z
838403;55908;;_T;2020;ES61;DEATHS;7648.0;A;_Z;_Z;_Z
838403;55909;838410;M;2020;ES61;DEATHS;;A;_Z;_Z;_Z
838403;55909;838410;F;2020;ES61;DEATHS;;A;_Z;_Z;_Z
838403;55909;838410;_T;2020;ES61;DEATHS;;A;_Z;_Z;_Z
838403;55909;838411;M;2020;ES61;DEATHS;;A;_Z;_Z;_Z
838403;55909;838411;F;2020;ES61;DEATHS;;A;_Z;_Z;_Z
838403;55909;838411;_T;2020;ES61;DEATHS;;A;_Z;_Z;_Z
838403;55909;57731;M;2020;ES61;DEATHS;3219.0;A;_Z;_Z;_Z
838403;55909;57731;F;2020;ES61;DEATHS;3162.0;A;_Z;_Z;_Z
838403;55909;57731;_T;2020;ES61;DEATHS;6381.0;A;_Z;_Z;_Z
838403;55909;;M;2020;ES61;DEATHS;3219.0;A;_Z;_Z;_Z
838403;55909;;F;2020;ES61;DEATHS;3162.0;A;_Z;_Z;_Z
838403;55909;;_T;2020;ES61;DEATHS;6381.0;A;_Z;_Z;_Z
838403;55910;838410;M;2020;ES61;DEATHS;255.0;A;_Z;_Z;_Z
838403;55910;838410;F;2020;ES61;DEATHS;204.0;A;_Z;_Z;_Z
838403;55910;838410;_T;2020;ES61;DEATHS;459.0;A;_Z;_Z;_Z
838403;55910;838411;M;2020;ES61;DEATHS;66.0;A;_Z;_Z;_Z
838403;55910;838411;F;2020;ES61;DEATHS;74.0;A;_Z;_Z;_Z
838403;55910;838411;_T;2020;ES61;DEATHS;140.0;A;_Z;_Z;_Z
838403;55910;57731;M;2020;ES61;DEATHS;3304.0;A;_Z;_Z;_Z
838403;55910;57731;F;2020;ES61;DEATHS;3193.0;A;_Z;_Z;_Z
838403;55910;57731;_T;2020;ES61;DEATHS;6497.0;A;_Z;_Z;_Z
838403;55910;;M;2020;ES61;DEATHS;3625.0;A;_Z;_Z;_Z
838403;55910;;F;2020;ES61;DEATHS;3471.0;A;_Z;_Z;_Z
838403;55910;;_T;2020;ES61;DEATHS;7096.0;A;_Z;_Z;_Z
838403;55911;838410;M;2020;ES61;DEATHS;444.0;A;_Z;_Z;_Z
838403;55911;838410;F;2020;ES61;DEATHS;413.0;A;_Z;_Z;_Z
838403;55911;838410;_T;2020;ES61;DEATHS;857.0;A;_Z;_Z;_Z
838403;55911;838411;M;2020;ES61;DEATHS;167.0;A;_Z;_Z;_Z
838403;55911;838411;F;2020;ES61;DEATHS;180.0;A;_Z;_Z;_Z
838403;55911;838411;_T;2020;ES61;DEATHS;347.0;A;_Z;_Z;_Z
838403;55911;57731;M;2020;ES61;DEATHS;2722.0;A;_Z;_Z;_Z
838403;55911;57731;F;2020;ES61;DEATHS;2770.0;A;_Z;_Z;_Z
838403;55911;57731;_T;2020;ES61;DEATHS;5492.0;A;_Z;_Z;_Z
838403;55911;;M;2020;ES61;DEATHS;3333.0;A;_Z;_Z;_Z
838403;55911;;F;2020;ES61;DEATHS;3363.0;A;_Z;_Z;_Z
838403;55911;;_T;2020;ES61;DEATHS;6696.0;A;_Z;_Z;_Z
838403;55912;838410;M;2020;ES61;DEATHS;51.0;A;_Z;_Z;_Z
838403;55912;838410;F;2020;ES61;DEATHS;58.0;A;_Z;_Z;_Z
838403;55912;838410;_T;2020;ES61;DEATHS;109.0;A;_Z;_Z;_Z
838403;55912;838411;M;2020;ES61;DEATHS;36.0;A;_Z;_Z;_Z
838403;55912;838411;F;2020;ES61;DEATHS;36.0;A;_Z;_Z;_Z
838403;55912;838411;_T;2020;ES61;DEATHS;72.0;A;_Z;_Z;_Z
838403;55912;57731;M;2020;ES61;DEATHS;2836.0;A;_Z;_Z;_Z
838403;55912;57731;F;2020;ES61;DEATHS;2705.0;A;_Z;_Z;_Z
838403;55912;57731;_T;2020;ES61;DEATHS;5541.0;A;_Z;_Z;_Z
838403;55912;;M;2020;ES61;DEATHS;2923.0;A;_Z;_Z;_Z
838403;55912;;F;2020;ES61;DEATHS;2799.0;A;_Z;_Z;_Z
838403;55912;;_T;2020;ES61;DEATHS;5722.0;A;_Z;_Z;_Z
838403;55913;838410;M;2020;ES61;DEATHS;17.0;A;_Z;_Z;_Z
838403;55913;838410;F;2020;ES61;DEATHS;3.0;A;_Z;_Z;_Z
838403;55913;838410;_T;2020;ES61;DEATHS;20.0;A;_Z;_Z;_Z
838403;55913;838411;M;2020;ES61;DEATHS;7.0;A;_Z;_Z;_Z
838403;55913;838411;F;2020;ES61;DEATHS;5.0;A;_Z;_Z;_Z
838403;55913;838411;_T;2020;ES61;DEATHS;12.0;A;_Z;_Z;_Z
838403;55913;57731;M;2020;ES61;DEATHS;2697.0;A;_Z;_Z;_Z
838403;55913;57731;F;2020;ES61;DEATHS;2496.0;A;_Z;_Z;_Z
838403;55913;57731;_T;2020;ES61;DEATHS;5193.0;A;_Z;_Z;_Z
838403;55913;;M;2020;ES61;DEATHS;2721.0;A;_Z;_Z;_Z
838403;55913;;F;2020;ES61;DEATHS;2504.0;A;_Z;_Z;_Z
838403;55913;;_T;2020;ES61;DEATHS;5225.0;A;_Z;_Z;_Z
838403;55914;838410;M;2020;ES61;DEATHS;5.0;A;_Z;_Z;_Z
838403;55914;838410;F;2020;ES61;DEATHS;1.0;A;_Z;_Z;_Z
838403;55914;838410;_T;2020;ES61;DEATHS;6.0;A;_Z;_Z;_Z
838403;55914;838411;M;2020;ES61;DEATHS;9.0;A;_Z;_Z;_Z
838403;55914;838411;F;2020;ES61;DEATHS;8.0;A;_Z;_Z;_Z
838403;55914;838411;_T;2020;ES61;DEATHS;17.0;A;_Z;_Z;_Z
838403;55914;57731;M;2020;ES61;DEATHS;3127.0;A;_Z;_Z;_Z
838403;55914;57731;F;2020;ES61;DEATHS;2957.0;A;_Z;_Z;_Z
838403;55914;57731;_T;2020;ES61;DEATHS;6084.0;A;_Z;_Z;_Z
838403;55914;;M;2020;ES61;DEATHS;3141.0;A;_Z;_Z;_Z
838403;55914;;F;2020;ES61;DEATHS;2966.0;A;_Z;_Z;_Z
838403;55914;;_T;2020;ES61;DEATHS;6107.0;A;_Z;_Z;_Z
838403;55915;838410;M;2020;ES61;DEATHS;39.0;A;_Z;_Z;_Z
838403;55915;838410;F;2020;ES61;DEATHS;27.0;A;_Z;_Z;_Z
838403;55915;838410;_T;2020;ES61;DEATHS;66.0;A;_Z;_Z;_Z
838403;55915;838411;M;2020;ES61;DEATHS;15.0;A;_Z;_Z;_Z
838403;55915;838411;F;2020;ES61;DEATHS;11.0;A;_Z;_Z;_Z
838403;55915;838411;_T;2020;ES61;DEATHS;26.0;A;_Z;_Z;_Z
838403;55915;57731;M;2020;ES61;DEATHS;3001.0;A;_Z;_Z;_Z
838403;55915;57731;F;2020;ES61;DEATHS;2933.0;A;_Z;_Z;_Z
838403;55915;57731;_T;2020;ES61;DEATHS;5934.0;A;_Z;_Z;_Z
838403;55915;;M;2020;ES61;DEATHS;3055.0;A;_Z;_Z;_Z
838403;55915;;F;2020;ES61;DEATHS;2971.0;A;_Z;_Z;_Z
838403;55915;;_T;2020;ES61;DEATHS;6026.0;A;_Z;_Z;_Z
838403;55916;838410;M;2020;ES61;DEATHS;227.0;A;_Z;_Z;_Z
838403;55916;838410;F;2020;ES61;DEATHS;189.0;A;_Z;_Z;_Z
838403;55916;838410;_T;2020;ES61;DEATHS;416.0;A;_Z;_Z;_Z
838403;55916;838411;M;2020;ES61;DEATHS;11.0;A;_Z;_Z;_Z
838403;55916;838411;F;2020;ES61;DEATHS;14.0;A;_Z;_Z;_Z
838403;55916;838411;_T;2020;ES61;DEATHS;25.0;A;_Z;_Z;_Z
838403;55916;57731;M;2020;ES61;DEATHS;2730.0;A;_Z;_Z;_Z
838403;55916;57731;F;2020;ES61;DEATHS;2578.0;A;_Z;_Z;_Z
838403;55916;57731;_T;2020;ES61;DEATHS;5308.0;A;_Z;_Z;_Z
838403;55916;;M;2020;ES61;DEATHS;2968.0;A;_Z;_Z;_Z
838403;55916;;F;2020;ES61;DEATHS;2781.0;A;_Z;_Z;_Z
838403;55916;;_T;2020;ES61;DEATHS;5749.0;A;_Z;_Z;_Z
838403;55917;838410;M;2020;ES61;DEATHS;558.0;A;_Z;_Z;_Z
838403;55917;838410;F;2020;ES61;DEATHS;505.0;A;_Z;_Z;_Z
838403;55917;838410;_T;2020;ES61;DEATHS;1063.0;A;_Z;_Z;_Z
838403;55917;838411;M;2020;ES61;DEATHS;10.0;A;_Z;_Z;_Z
838403;55917;838411;F;2020;ES61;DEATHS;8.0;A;_Z;_Z;_Z
838403;55917;838411;_T;2020;ES61;DEATHS;18.0;A;_Z;_Z;_Z
838403;55917;57731;M;2020;ES61;DEATHS;3008.0;A;_Z;_Z;_Z
838403;55917;57731;F;2020;ES61;DEATHS;2809.0;A;_Z;_Z;_Z
838403;55917;57731;_T;2020;ES61;DEATHS;5817.0;A;_Z;_Z;_Z
838403;55917;;M;2020;ES61;DEATHS;3576.0;A;_Z;_Z;_Z
838403;55917;;F;2020;ES61;DEATHS;3322.0;A;_Z;_Z;_Z
838403;55917;;_T;2020;ES61;DEATHS;6898.0;A;_Z;_Z;_Z
838403;55918;838410;M;2020;ES61;DEATHS;1113.0;A;_Z;_Z;_Z
838403;55918;838410;F;2020;ES61;DEATHS;903.0;A;_Z;_Z;_Z
838403;55918;838410;_T;2020;ES61;DEATHS;2016.0;A;_Z;_Z;_Z
838403;55918;838411;M;2020;ES61;DEATHS;18.0;A;_Z;_Z;_Z
838403;55918;838411;F;2020;ES61;DEATHS;13.0;A;_Z;_Z;_Z
838403;55918;838411;_T;2020;ES61;DEATHS;31.0;A;_Z;_Z;_Z
838403;55918;57731;M;2020;ES61;DEATHS;2962.0;A;_Z;_Z;_Z
838403;55918;57731;F;2020;ES61;DEATHS;2788.0;A;_Z;_Z;_Z
838403;55918;57731;_T;2020;ES61;DEATHS;5750.0;A;_Z;_Z;_Z
838403;55918;;M;2020;ES61;DEATHS;4093.0;A;_Z;_Z;_Z
838403;55918;;F;2020;ES61;DEATHS;3704.0;A;_Z;_Z;_Z
838403;55918;;_T;2020;ES61;DEATHS;7797.0;A;_Z;_Z;_Z
838403;55919;838410;M;2020;ES61;DEATHS;456.0;A;_Z;_Z;_Z
838403;55919;838410;F;2020;ES61;DEATHS;347.0;A;_Z;_Z;_Z
838403;55919;838410;_T;2020;ES61;DEATHS;803.0;A;_Z;_Z;_Z
838403;55919;838411;M;2020;ES61;DEATHS;16.0;A;_Z;_Z;_Z
838403;55919;838411;F;2020;ES61;DEATHS;6.0;A;_Z;_Z;_Z
838403;55919;838411;_T;2020;ES61;DEATHS;22.0;A;_Z;_Z;_Z
838403;55919;57731;M;2020;ES61;DEATHS;3231.0;A;_Z;_Z;_Z
838403;55919;57731;F;2020;ES61;DEATHS;3060.0;A;_Z;_Z;_Z
838403;55919;57731;_T;2020;ES61;DEATHS;6291.0;A;_Z;_Z;_Z
838403;55919;;M;2020;ES61;DEATHS;3703.0;A;_Z;_Z;_Z
838403;55919;;F;2020;ES61;DEATHS;3413.0;A;_Z;_Z;_Z
838403;55919;;_T;2020;ES61;DEATHS;7116.0;A;_Z;_Z;_Z
838403;55920;838410;M;2020;ES61;DEATHS;3165.0;A;_Z;_Z;_Z
838403;55920;838410;F;2020;ES61;DEATHS;2650.0;A;_Z;_Z;_Z
838403;55920;838410;_T;2020;ES61;DEATHS;5815.0;A;_Z;_Z;_Z
838403;55920;838411;M;2020;ES61;DEATHS;355.0;A;_Z;_Z;_Z
838403;55920;838411;F;2020;ES61;DEATHS;355.0;A;_Z;_Z;_Z
838403;55920;838411;_T;2020;ES61;DEATHS;710.0;A;_Z;_Z;_Z
838403;55920;57731;M;2020;ES61;DEATHS;36760.0;A;_Z;_Z;_Z
838403;55920;57731;F;2020;ES61;DEATHS;35176.0;A;_Z;_Z;_Z
838403;55920;57731;_T;2020;ES61;DEATHS;71936.0;A;_Z;_Z;_Z
838403;55920;;M;2020;ES61;DEATHS;40280.0;A;_Z;_Z;_Z
838403;55920;;F;2020;ES61;DEATHS;38181.0;A;_Z;_Z;_Z
838403;55920;;_T;2020;ES61;DEATHS;78461.0;A;_Z;_Z;_Z
