TEMPORAL;NACIONALIDAD;TERRITORIO;SEXO;EDAD;INDICATOR;OBS_VALUE;FREQ
2006;4345;ES616;_T;Y40-44;HAB;21.0;A
2006;4345;ES616;_T;Y45-49;HAB;4.0;A
2006;4345;ES616;_T;Y50-54;HAB;9.0;A
2006;4345;ES616;_T;Y55-59;HAB;6.0;A
2006;4345;ES616;_T;Y60-64;HAB;7.0;A
2006;4345;ES616;_T;Y65-69;HAB;4.0;A
2006;4345;ES616;_T;Y70-74;HAB;3.0;A
2006;4345;ES616;_T;Y80-84;HAB;2.0;A
2006;4345;ES616;_T;Y85-89;HAB;1.0;A
2006;4345;ES616;M;TOTAL;HAB;99.0;A
2006;4345;ES616;M;Y1-4;HAB;4.0;A
2006;4345;ES616;M;Y5-9;HAB;6.0;A
2006;4345;ES616;M;Y10-14;HAB;2.0;A
2006;4345;ES616;M;Y15-19;HAB;2.0;A
2006;4345;ES616;M;Y20-24;HAB;8.0;A
2006;4345;ES616;M;Y25-29;HAB;14.0;A
2006;4345;ES616;M;Y30-34;HAB;9.0;A
2006;4345;ES616;M;Y35-39;HAB;16.0;A
2006;4345;ES616;M;Y40-44;HAB;12.0;A
2006;4345;ES616;M;Y45-49;HAB;3.0;A
2006;4345;ES616;M;Y50-54;HAB;7.0;A
2006;4345;ES616;M;Y55-59;HAB;5.0;A
2006;4345;ES616;M;Y60-64;HAB;4.0;A
2006;4345;ES616;M;Y65-69;HAB;3.0;A
2006;4345;ES616;M;Y70-74;HAB;2.0;A
2006;4345;ES616;M;Y80-84;HAB;1.0;A
2006;4345;ES616;M;Y85-89;HAB;1.0;A
2006;4345;ES616;F;TOTAL;HAB;96.0;A
2006;4345;ES616;F;Y1-4;HAB;2.0;A
2006;4345;ES616;F;Y5-9;HAB;9.0;A
2006;4345;ES616;F;Y10-14;HAB;6.0;A
2006;4345;ES616;F;Y15-19;HAB;3.0;A
2006;4345;ES616;F;Y20-24;HAB;17.0;A
2006;4345;ES616;F;Y25-29;HAB;15.0;A
2006;4345;ES616;F;Y30-34;HAB;13.0;A
2006;4345;ES616;F;Y35-39;HAB;12.0;A
2006;4345;ES616;F;Y40-44;HAB;9.0;A
2006;4345;ES616;F;Y45-49;HAB;1.0;A
2006;4345;ES616;F;Y50-54;HAB;2.0;A
2006;4345;ES616;F;Y55-59;HAB;1.0;A
2006;4345;ES616;F;Y60-64;HAB;3.0;A
2006;4345;ES616;F;Y65-69;HAB;1.0;A
2006;4345;ES616;F;Y70-74;HAB;1.0;A
2006;4345;ES616;F;Y80-84;HAB;1.0;A
2006;4345;ES617;_T;TOTAL;HAB;5259.0;A
2006;4345;ES617;_T;Y1-4;HAB;169.0;A
2006;4345;ES617;_T;Y5-9;HAB;271.0;A
2006;4345;ES617;_T;Y10-14;HAB;246.0;A
2006;4345;ES617;_T;Y15-19;HAB;239.0;A
2006;4345;ES617;_T;Y20-24;HAB;242.0;A
2006;4345;ES617;_T;Y25-29;HAB;380.0;A
2006;4345;ES617;_T;Y30-34;HAB;487.0;A
2006;4345;ES617;_T;Y35-39;HAB;569.0;A
2006;4345;ES617;_T;Y40-44;HAB;482.0;A
2006;4345;ES617;_T;Y45-49;HAB;376.0;A
2006;4345;ES617;_T;Y50-54;HAB;336.0;A
2006;4345;ES617;_T;Y55-59;HAB;310.0;A
2006;4345;ES617;_T;Y60-64;HAB;319.0;A
2006;4345;ES617;_T;Y65-69;HAB;264.0;A
2006;4345;ES617;_T;Y70-74;HAB;216.0;A
2006;4345;ES617;_T;Y75-79;HAB;149.0;A
2006;4345;ES617;_T;Y80-84;HAB;114.0;A
2006;4345;ES617;_T;Y85-89;HAB;48.0;A
2006;4345;ES617;_T;Y90-94;HAB;29.0;A
2006;4345;ES617;_T;Y95-99;HAB;9.0;A
2006;4345;ES617;_T;Y_GE100;HAB;4.0;A
2006;4345;ES617;M;TOTAL;HAB;2554.0;A
2006;4345;ES617;M;Y1-4;HAB;102.0;A
2006;4345;ES617;M;Y5-9;HAB;126.0;A
2006;4345;ES617;M;Y10-14;HAB;126.0;A
2006;4345;ES617;M;Y15-19;HAB;114.0;A
2006;4345;ES617;M;Y20-24;HAB;107.0;A
2006;4345;ES617;M;Y25-29;HAB;165.0;A
2006;4345;ES617;M;Y30-34;HAB;235.0;A
2006;4345;ES617;M;Y35-39;HAB;275.0;A
2006;4345;ES617;M;Y40-44;HAB;237.0;A
2006;4345;ES617;M;Y45-49;HAB;196.0;A
2006;4345;ES617;M;Y50-54;HAB;174.0;A
2006;4345;ES617;M;Y55-59;HAB;151.0;A
2006;4345;ES617;M;Y60-64;HAB;156.0;A
2006;4345;ES617;M;Y65-69;HAB;135.0;A
2006;4345;ES617;M;Y70-74;HAB;100.0;A
2006;4345;ES617;M;Y75-79;HAB;72.0;A
2006;4345;ES617;M;Y80-84;HAB;55.0;A
2006;4345;ES617;M;Y85-89;HAB;15.0;A
2006;4345;ES617;M;Y90-94;HAB;9.0;A
2006;4345;ES617;M;Y95-99;HAB;3.0;A
2006;4345;ES617;M;Y_GE100;HAB;1.0;A
2006;4345;ES617;F;TOTAL;HAB;2705.0;A
2006;4345;ES617;F;Y1-4;HAB;67.0;A
2006;4345;ES617;F;Y5-9;HAB;145.0;A
2006;4345;ES617;F;Y10-14;HAB;120.0;A
2006;4345;ES617;F;Y15-19;HAB;125.0;A
2006;4345;ES617;F;Y20-24;HAB;135.0;A
2006;4345;ES617;F;Y25-29;HAB;215.0;A
2006;4345;ES617;F;Y30-34;HAB;252.0;A
2006;4345;ES617;F;Y35-39;HAB;294.0;A
2006;4345;ES617;F;Y40-44;HAB;245.0;A
2006;4345;ES617;F;Y45-49;HAB;180.0;A
2006;4345;ES617;F;Y50-54;HAB;162.0;A
2006;4345;ES617;F;Y55-59;HAB;159.0;A
2006;4345;ES617;F;Y60-64;HAB;163.0;A
2006;4345;ES617;F;Y65-69;HAB;129.0;A
2006;4345;ES617;F;Y70-74;HAB;116.0;A
2006;4345;ES617;F;Y75-79;HAB;77.0;A
2006;4345;ES617;F;Y80-84;HAB;59.0;A
2006;4345;ES617;F;Y85-89;HAB;33.0;A
2006;4345;ES617;F;Y90-94;HAB;20.0;A
2006;4345;ES617;F;Y95-99;HAB;6.0;A
2006;4345;ES617;F;Y_GE100;HAB;3.0;A
2006;4345;ES618;_T;TOTAL;HAB;1341.0;A
2006;4345;ES618;_T;Y1-4;HAB;38.0;A
2006;4345;ES618;_T;Y5-9;HAB;61.0;A
2006;4345;ES618;_T;Y10-14;HAB;55.0;A
2006;4345;ES618;_T;Y15-19;HAB;48.0;A
2006;4345;ES618;_T;Y20-24;HAB;130.0;A
2006;4345;ES618;_T;Y25-29;HAB;180.0;A
2006;4345;ES618;_T;Y30-34;HAB;177.0;A
2006;4345;ES618;_T;Y35-39;HAB;187.0;A
2006;4345;ES618;_T;Y40-44;HAB;134.0;A
2006;4345;ES618;_T;Y45-49;HAB;93.0;A
2006;4345;ES618;_T;Y50-54;HAB;67.0;A
2006;4345;ES618;_T;Y55-59;HAB;64.0;A
2006;4345;ES618;_T;Y60-64;HAB;28.0;A
2006;4345;ES618;_T;Y65-69;HAB;28.0;A
2006;4345;ES618;_T;Y70-74;HAB;23.0;A
2006;4345;ES618;_T;Y75-79;HAB;10.0;A
2006;4345;ES618;_T;Y80-84;HAB;9.0;A
2006;4345;ES618;_T;Y85-89;HAB;3.0;A
2006;4345;ES618;_T;Y90-94;HAB;6.0;A
2006;4345;ES618;M;TOTAL;HAB;663.0;A
2006;4345;ES618;M;Y1-4;HAB;22.0;A
2006;4345;ES618;M;Y5-9;HAB;30.0;A
2006;4345;ES618;M;Y10-14;HAB;30.0;A
2006;4345;ES618;M;Y15-19;HAB;26.0;A
2006;4345;ES618;M;Y20-24;HAB;59.0;A
2006;4345;ES618;M;Y25-29;HAB;77.0;A
2006;4345;ES618;M;Y30-34;HAB;84.0;A
2006;4345;ES618;M;Y35-39;HAB;97.0;A
2006;4345;ES618;M;Y40-44;HAB;71.0;A
2006;4345;ES618;M;Y45-49;HAB;48.0;A
2006;4345;ES618;M;Y50-54;HAB;31.0;A
2006;4345;ES618;M;Y55-59;HAB;34.0;A
2006;4345;ES618;M;Y60-64;HAB;13.0;A
2006;4345;ES618;M;Y65-69;HAB;17.0;A
2006;4345;ES618;M;Y70-74;HAB;12.0;A
2006;4345;ES618;M;Y75-79;HAB;6.0;A
2006;4345;ES618;M;Y80-84;HAB;3.0;A
2006;4345;ES618;M;Y90-94;HAB;3.0;A
2006;4345;ES618;F;TOTAL;HAB;678.0;A
2006;4345;ES618;F;Y1-4;HAB;16.0;A
2006;4345;ES618;F;Y5-9;HAB;31.0;A
2006;4345;ES618;F;Y10-14;HAB;25.0;A
2006;4345;ES618;F;Y15-19;HAB;22.0;A
2006;4345;ES618;F;Y20-24;HAB;71.0;A
2006;4345;ES618;F;Y25-29;HAB;103.0;A
2006;4345;ES618;F;Y30-34;HAB;93.0;A
2006;4345;ES618;F;Y35-39;HAB;90.0;A
2006;4345;ES618;F;Y40-44;HAB;63.0;A
2006;4345;ES618;F;Y45-49;HAB;45.0;A
2006;4345;ES618;F;Y50-54;HAB;36.0;A
2006;4345;ES618;F;Y55-59;HAB;30.0;A
2006;4345;ES618;F;Y60-64;HAB;15.0;A
2006;4345;ES618;F;Y65-69;HAB;11.0;A
2006;4345;ES618;F;Y70-74;HAB;11.0;A
2006;4345;ES618;F;Y75-79;HAB;4.0;A
2006;4345;ES618;F;Y80-84;HAB;6.0;A
2006;4345;ES618;F;Y85-89;HAB;3.0;A
2006;4345;ES618;F;Y90-94;HAB;3.0;A
2006;4353;ES61;_T;TOTAL;HAB;13042.0;A
2006;4353;ES61;_T;Y1-4;HAB;496.0;A
2006;4353;ES61;_T;Y5-9;HAB;625.0;A
2006;4353;ES61;_T;Y10-14;HAB;650.0;A
2006;4353;ES61;_T;Y15-19;HAB;579.0;A
2006;4353;ES61;_T;Y20-24;HAB;825.0;A
2006;4353;ES61;_T;Y25-29;HAB;1524.0;A
2006;4353;ES61;_T;Y30-34;HAB;1684.0;A
2006;4353;ES61;_T;Y35-39;HAB;1480.0;A
2006;4353;ES61;_T;Y40-44;HAB;1198.0;A
2006;4353;ES61;_T;Y45-49;HAB;1014.0;A
2006;4353;ES61;_T;Y50-54;HAB;753.0;A
2006;4353;ES61;_T;Y55-59;HAB;721.0;A
2006;4353;ES61;_T;Y60-64;HAB;545.0;A
2006;4353;ES61;_T;Y65-69;HAB;402.0;A
2006;4353;ES61;_T;Y70-74;HAB;244.0;A
2006;4353;ES61;_T;Y75-79;HAB;157.0;A
2006;4353;ES61;_T;Y80-84;HAB;91.0;A
2006;4353;ES61;_T;Y85-89;HAB;35.0;A
2006;4353;ES61;_T;Y90-94;HAB;15.0;A
2006;4353;ES61;_T;Y95-99;HAB;4.0;A
2006;4353;ES61;M;TOTAL;HAB;7688.0;A
2006;4353;ES61;M;Y1-4;HAB;237.0;A
2006;4353;ES61;M;Y5-9;HAB;324.0;A
2006;4353;ES61;M;Y10-14;HAB;332.0;A
2006;4353;ES61;M;Y15-19;HAB;298.0;A
2006;4353;ES61;M;Y20-24;HAB;445.0;A
2006;4353;ES61;M;Y25-29;HAB;879.0;A
2006;4353;ES61;M;Y30-34;HAB;1047.0;A
2006;4353;ES61;M;Y35-39;HAB;954.0;A
2006;4353;ES61;M;Y40-44;HAB;792.0;A
2006;4353;ES61;M;Y45-49;HAB;608.0;A
2006;4353;ES61;M;Y50-54;HAB;449.0;A
2006;4353;ES61;M;Y55-59;HAB;426.0;A
2006;4353;ES61;M;Y60-64;HAB;354.0;A
2006;4353;ES61;M;Y65-69;HAB;256.0;A
2006;4353;ES61;M;Y70-74;HAB;138.0;A
2006;4353;ES61;M;Y75-79;HAB;82.0;A
2006;4353;ES61;M;Y80-84;HAB;48.0;A
2006;4353;ES61;M;Y85-89;HAB;13.0;A
2006;4353;ES61;M;Y90-94;HAB;5.0;A
2006;4353;ES61;M;Y95-99;HAB;1.0;A
2006;4353;ES61;F;TOTAL;HAB;5354.0;A
2006;4353;ES61;F;Y1-4;HAB;259.0;A
2006;4353;ES61;F;Y5-9;HAB;301.0;A
2006;4353;ES61;F;Y10-14;HAB;318.0;A
2006;4353;ES61;F;Y15-19;HAB;281.0;A
2006;4353;ES61;F;Y20-24;HAB;380.0;A
2006;4353;ES61;F;Y25-29;HAB;645.0;A
2006;4353;ES61;F;Y30-34;HAB;637.0;A
2006;4353;ES61;F;Y35-39;HAB;526.0;A
2006;4353;ES61;F;Y40-44;HAB;406.0;A
2006;4353;ES61;F;Y45-49;HAB;406.0;A
2006;4353;ES61;F;Y50-54;HAB;304.0;A
2006;4353;ES61;F;Y55-59;HAB;295.0;A
2006;4353;ES61;F;Y60-64;HAB;191.0;A
2006;4353;ES61;F;Y65-69;HAB;146.0;A
2006;4353;ES61;F;Y70-74;HAB;106.0;A
2006;4353;ES61;F;Y75-79;HAB;75.0;A
2006;4353;ES61;F;Y80-84;HAB;43.0;A
2006;4353;ES61;F;Y85-89;HAB;22.0;A
2006;4353;ES61;F;Y90-94;HAB;10.0;A
2006;4353;ES61;F;Y95-99;HAB;3.0;A
2006;4353;ES611;_T;TOTAL;HAB;1111.0;A
2006;4353;ES611;_T;Y1-4;HAB;48.0;A
2006;4353;ES611;_T;Y5-9;HAB;57.0;A
2006;4353;ES611;_T;Y10-14;HAB;46.0;A
2006;4353;ES611;_T;Y15-19;HAB;48.0;A
2006;4353;ES611;_T;Y20-24;HAB;76.0;A
2006;4353;ES611;_T;Y25-29;HAB;127.0;A
2006;4353;ES611;_T;Y30-34;HAB;121.0;A
2006;4353;ES611;_T;Y35-39;HAB;125.0;A
2006;4353;ES611;_T;Y40-44;HAB;101.0;A
2006;4353;ES611;_T;Y45-49;HAB;94.0;A
2006;4353;ES611;_T;Y50-54;HAB;77.0;A
2006;4353;ES611;_T;Y55-59;HAB;60.0;A
2006;4353;ES611;_T;Y60-64;HAB;55.0;A
2006;4353;ES611;_T;Y65-69;HAB;35.0;A
2006;4353;ES611;_T;Y70-74;HAB;12.0;A
2006;4353;ES611;_T;Y75-79;HAB;12.0;A
2006;4353;ES611;_T;Y80-84;HAB;13.0;A
2006;4353;ES611;_T;Y85-89;HAB;3.0;A
2006;4353;ES611;_T;Y90-94;HAB;1.0;A
2006;4353;ES611;M;TOTAL;HAB;659.0;A
2006;4353;ES611;M;Y1-4;HAB;23.0;A
2006;4353;ES611;M;Y5-9;HAB;31.0;A
2006;4353;ES611;M;Y10-14;HAB;15.0;A
2006;4353;ES611;M;Y15-19;HAB;24.0;A
2006;4353;ES611;M;Y20-24;HAB;41.0;A
2006;4353;ES611;M;Y25-29;HAB;76.0;A
2006;4353;ES611;M;Y30-34;HAB;85.0;A
2006;4353;ES611;M;Y35-39;HAB;83.0;A
2006;4353;ES611;M;Y40-44;HAB;66.0;A
2006;4353;ES611;M;Y45-49;HAB;53.0;A
2006;4353;ES611;M;Y50-54;HAB;44.0;A
2006;4353;ES611;M;Y55-59;HAB;36.0;A
2006;4353;ES611;M;Y60-64;HAB;32.0;A
2006;4353;ES611;M;Y65-69;HAB;26.0;A
2006;4353;ES611;M;Y70-74;HAB;8.0;A
2006;4353;ES611;M;Y75-79;HAB;5.0;A
2006;4353;ES611;M;Y80-84;HAB;7.0;A
2006;4353;ES611;M;Y85-89;HAB;3.0;A
2006;4353;ES611;M;Y90-94;HAB;1.0;A
2006;4353;ES611;F;TOTAL;HAB;452.0;A
2006;4353;ES611;F;Y1-4;HAB;25.0;A
2006;4353;ES611;F;Y5-9;HAB;26.0;A
2006;4353;ES611;F;Y10-14;HAB;31.0;A
2006;4353;ES611;F;Y15-19;HAB;24.0;A
2006;4353;ES611;F;Y20-24;HAB;35.0;A
2006;4353;ES611;F;Y25-29;HAB;51.0;A
2006;4353;ES611;F;Y30-34;HAB;36.0;A
2006;4353;ES611;F;Y35-39;HAB;42.0;A
2006;4353;ES611;F;Y40-44;HAB;35.0;A
2006;4353;ES611;F;Y45-49;HAB;41.0;A
2006;4353;ES611;F;Y50-54;HAB;33.0;A
2006;4353;ES611;F;Y55-59;HAB;24.0;A
2006;4353;ES611;F;Y60-64;HAB;23.0;A
2006;4353;ES611;F;Y65-69;HAB;9.0;A
2006;4353;ES611;F;Y70-74;HAB;4.0;A
2006;4353;ES611;F;Y75-79;HAB;7.0;A
2006;4353;ES611;F;Y80-84;HAB;6.0;A
2006;4353;ES612;_T;TOTAL;HAB;1159.0;A
2006;4353;ES612;_T;Y1-4;HAB;37.0;A
2006;4353;ES612;_T;Y5-9;HAB;50.0;A
2006;4353;ES612;_T;Y10-14;HAB;51.0;A
2006;4353;ES612;_T;Y15-19;HAB;39.0;A
2006;4353;ES612;_T;Y20-24;HAB;66.0;A
2006;4353;ES612;_T;Y25-29;HAB;128.0;A
2006;4353;ES612;_T;Y30-34;HAB;168.0;A
2006;4353;ES612;_T;Y35-39;HAB;181.0;A
2006;4353;ES612;_T;Y40-44;HAB;133.0;A
2006;4353;ES612;_T;Y45-49;HAB;91.0;A
2006;4353;ES612;_T;Y50-54;HAB;57.0;A
2006;4353;ES612;_T;Y55-59;HAB;47.0;A
2006;4353;ES612;_T;Y60-64;HAB;38.0;A
2006;4353;ES612;_T;Y65-69;HAB;25.0;A
2006;4353;ES612;_T;Y70-74;HAB;23.0;A
2006;4353;ES612;_T;Y75-79;HAB;15.0;A
2006;4353;ES612;_T;Y80-84;HAB;5.0;A
2006;4353;ES612;_T;Y85-89;HAB;4.0;A
2006;4353;ES612;_T;Y90-94;HAB;1.0;A
2006;4353;ES612;M;TOTAL;HAB;709.0;A
2006;4353;ES612;M;Y1-4;HAB;14.0;A
2006;4353;ES612;M;Y5-9;HAB;25.0;A
2006;4353;ES612;M;Y10-14;HAB;24.0;A
2006;4353;ES612;M;Y15-19;HAB;19.0;A
2006;4353;ES612;M;Y20-24;HAB;36.0;A
2006;4353;ES612;M;Y25-29;HAB;71.0;A
2006;4353;ES612;M;Y30-34;HAB;106.0;A
2006;4353;ES612;M;Y35-39;HAB;123.0;A
2006;4353;ES612;M;Y40-44;HAB;86.0;A
2006;4353;ES612;M;Y45-49;HAB;60.0;A
2006;4353;ES612;M;Y50-54;HAB;39.0;A
2006;4353;ES612;M;Y55-59;HAB;35.0;A
2006;4353;ES612;M;Y60-64;HAB;26.0;A
2006;4353;ES612;M;Y65-69;HAB;21.0;A
2006;4353;ES612;M;Y70-74;HAB;11.0;A
2006;4353;ES612;M;Y75-79;HAB;8.0;A
2006;4353;ES612;M;Y80-84;HAB;4.0;A
2006;4353;ES612;M;Y85-89;HAB;1.0;A
2006;4353;ES612;F;TOTAL;HAB;450.0;A
2006;4353;ES612;F;Y1-4;HAB;23.0;A
2006;4353;ES612;F;Y5-9;HAB;25.0;A
2006;4353;ES612;F;Y10-14;HAB;27.0;A
2006;4353;ES612;F;Y15-19;HAB;20.0;A
2006;4353;ES612;F;Y20-24;HAB;30.0;A
2006;4353;ES612;F;Y25-29;HAB;57.0;A
2006;4353;ES612;F;Y30-34;HAB;62.0;A
2006;4353;ES612;F;Y35-39;HAB;58.0;A
2006;4353;ES612;F;Y40-44;HAB;47.0;A
2006;4353;ES612;F;Y45-49;HAB;31.0;A
2006;4353;ES612;F;Y50-54;HAB;18.0;A
2006;4353;ES612;F;Y55-59;HAB;12.0;A
2006;4353;ES612;F;Y60-64;HAB;12.0;A
2006;4353;ES612;F;Y65-69;HAB;4.0;A
2006;4353;ES612;F;Y70-74;HAB;12.0;A
2006;4353;ES612;F;Y75-79;HAB;7.0;A
2006;4353;ES612;F;Y80-84;HAB;1.0;A
2006;4353;ES612;F;Y85-89;HAB;3.0;A
2006;4353;ES612;F;Y90-94;HAB;1.0;A
2006;4353;ES613;_T;TOTAL;HAB;239.0;A
2006;4353;ES613;_T;Y1-4;HAB;4.0;A
2006;4353;ES613;_T;Y5-9;HAB;5.0;A
2006;4353;ES613;_T;Y10-14;HAB;10.0;A
2006;4353;ES613;_T;Y15-19;HAB;11.0;A
2006;4353;ES613;_T;Y20-24;HAB;11.0;A
2006;4353;ES613;_T;Y25-29;HAB;22.0;A
2006;4353;ES613;_T;Y30-34;HAB;38.0;A
2006;4353;ES613;_T;Y35-39;HAB;29.0;A
2006;4353;ES613;_T;Y40-44;HAB;21.0;A
2006;4353;ES613;_T;Y45-49;HAB;24.0;A
2006;4353;ES613;_T;Y50-54;HAB;14.0;A
2006;4353;ES613;_T;Y55-59;HAB;11.0;A
2006;4353;ES613;_T;Y60-64;HAB;17.0;A
2006;4353;ES613;_T;Y65-69;HAB;9.0;A
2006;4353;ES613;_T;Y70-74;HAB;5.0;A
2006;4353;ES613;_T;Y75-79;HAB;3.0;A
2006;4353;ES613;_T;Y80-84;HAB;1.0;A
2006;4353;ES613;_T;Y85-89;HAB;4.0;A
2006;4353;ES613;M;TOTAL;HAB;152.0;A
2006;4353;ES613;M;Y1-4;HAB;2.0;A
2006;4353;ES613;M;Y5-9;HAB;2.0;A
2006;4353;ES613;M;Y10-14;HAB;5.0;A
2006;4353;ES613;M;Y15-19;HAB;6.0;A
2006;4353;ES613;M;Y20-24;HAB;6.0;A
2006;4353;ES613;M;Y25-29;HAB;15.0;A
2006;4353;ES613;M;Y30-34;HAB;26.0;A
2006;4353;ES613;M;Y35-39;HAB;22.0;A
2006;4353;ES613;M;Y40-44;HAB;17.0;A
2006;4353;ES613;M;Y45-49;HAB;14.0;A
2006;4353;ES613;M;Y50-54;HAB;8.0;A
2006;4353;ES613;M;Y55-59;HAB;8.0;A
2006;4353;ES613;M;Y60-64;HAB;10.0;A
2006;4353;ES613;M;Y65-69;HAB;7.0;A
2006;4353;ES613;M;Y70-74;HAB;2.0;A
2006;4353;ES613;M;Y85-89;HAB;2.0;A
2006;4353;ES613;F;TOTAL;HAB;87.0;A
2006;4353;ES613;F;Y1-4;HAB;2.0;A
2006;4353;ES613;F;Y5-9;HAB;3.0;A
2006;4353;ES613;F;Y10-14;HAB;5.0;A
2006;4353;ES613;F;Y15-19;HAB;5.0;A
2006;4353;ES613;F;Y20-24;HAB;5.0;A
2006;4353;ES613;F;Y25-29;HAB;7.0;A
2006;4353;ES613;F;Y30-34;HAB;12.0;A
2006;4353;ES613;F;Y35-39;HAB;7.0;A
2006;4353;ES613;F;Y40-44;HAB;4.0;A
2006;4353;ES613;F;Y45-49;HAB;10.0;A
2006;4353;ES613;F;Y50-54;HAB;6.0;A
2006;4353;ES613;F;Y55-59;HAB;3.0;A
2006;4353;ES613;F;Y60-64;HAB;7.0;A
2006;4353;ES613;F;Y65-69;HAB;2.0;A
2006;4353;ES613;F;Y70-74;HAB;3.0;A
2006;4353;ES613;F;Y75-79;HAB;3.0;A
2006;4353;ES613;F;Y80-84;HAB;1.0;A
2006;4353;ES613;F;Y85-89;HAB;2.0;A
2006;4353;ES614;_T;TOTAL;HAB;1291.0;A
2006;4353;ES614;_T;Y1-4;HAB;38.0;A
2006;4353;ES614;_T;Y5-9;HAB;49.0;A
2006;4353;ES614;_T;Y10-14;HAB;66.0;A
2006;4353;ES614;_T;Y15-19;HAB;67.0;A
2006;4353;ES614;_T;Y20-24;HAB;97.0;A
2006;4353;ES614;_T;Y25-29;HAB;182.0;A
2006;4353;ES614;_T;Y30-34;HAB;158.0;A
2006;4353;ES614;_T;Y35-39;HAB;138.0;A
2006;4353;ES614;_T;Y40-44;HAB;109.0;A
2006;4353;ES614;_T;Y45-49;HAB;103.0;A
2006;4353;ES614;_T;Y50-54;HAB;66.0;A
2006;4353;ES614;_T;Y55-59;HAB;83.0;A
2006;4353;ES614;_T;Y60-64;HAB;51.0;A
2006;4353;ES614;_T;Y65-69;HAB;36.0;A
2006;4353;ES614;_T;Y70-74;HAB;22.0;A
2006;4353;ES614;_T;Y75-79;HAB;16.0;A
2006;4353;ES614;_T;Y80-84;HAB;8.0;A
2006;4353;ES614;_T;Y85-89;HAB;1.0;A
2006;4353;ES614;_T;Y90-94;HAB;1.0;A
2006;4353;ES614;M;TOTAL;HAB;771.0;A
2006;4353;ES614;M;Y1-4;HAB;13.0;A
2006;4353;ES614;M;Y5-9;HAB;22.0;A
2006;4353;ES614;M;Y10-14;HAB;39.0;A
2006;4353;ES614;M;Y15-19;HAB;32.0;A
2006;4353;ES614;M;Y20-24;HAB;59.0;A
2006;4353;ES614;M;Y25-29;HAB;102.0;A
2006;4353;ES614;M;Y30-34;HAB;104.0;A
2006;4353;ES614;M;Y35-39;HAB;85.0;A
2006;4353;ES614;M;Y40-44;HAB;76.0;A
2006;4353;ES614;M;Y45-49;HAB;75.0;A
2006;4353;ES614;M;Y50-54;HAB;41.0;A
2006;4353;ES614;M;Y55-59;HAB;43.0;A
2006;4353;ES614;M;Y60-64;HAB;34.0;A
2006;4353;ES614;M;Y65-69;HAB;22.0;A
2006;4353;ES614;M;Y70-74;HAB;10.0;A
2006;4353;ES614;M;Y75-79;HAB;9.0;A
2006;4353;ES614;M;Y80-84;HAB;5.0;A
2006;4353;ES614;F;TOTAL;HAB;520.0;A
2006;4353;ES614;F;Y1-4;HAB;25.0;A
2006;4353;ES614;F;Y5-9;HAB;27.0;A
2006;4353;ES614;F;Y10-14;HAB;27.0;A
2006;4353;ES614;F;Y15-19;HAB;35.0;A
2006;4353;ES614;F;Y20-24;HAB;38.0;A
2006;4353;ES614;F;Y25-29;HAB;80.0;A
2006;4353;ES614;F;Y30-34;HAB;54.0;A
2006;4353;ES614;F;Y35-39;HAB;53.0;A
2006;4353;ES614;F;Y40-44;HAB;33.0;A
2006;4353;ES614;F;Y45-49;HAB;28.0;A
2006;4353;ES614;F;Y50-54;HAB;25.0;A
2006;4353;ES614;F;Y55-59;HAB;40.0;A
2006;4353;ES614;F;Y60-64;HAB;17.0;A
2006;4353;ES614;F;Y65-69;HAB;14.0;A
2006;4353;ES614;F;Y70-74;HAB;12.0;A
2006;4353;ES614;F;Y75-79;HAB;7.0;A
2006;4353;ES614;F;Y80-84;HAB;3.0;A
2006;4353;ES614;F;Y85-89;HAB;1.0;A
2006;4353;ES614;F;Y90-94;HAB;1.0;A
2006;4353;ES615;_T;TOTAL;HAB;192.0;A
2006;4353;ES615;_T;Y1-4;HAB;2.0;A
2006;4353;ES615;_T;Y5-9;HAB;6.0;A
2006;4353;ES615;_T;Y10-14;HAB;10.0;A
2006;4353;ES615;_T;Y15-19;HAB;8.0;A
2006;4353;ES615;_T;Y20-24;HAB;10.0;A
2006;4353;ES615;_T;Y25-29;HAB;18.0;A
2006;4353;ES615;_T;Y30-34;HAB;25.0;A
2006;4353;ES615;_T;Y35-39;HAB;21.0;A
2006;4353;ES615;_T;Y40-44;HAB;15.0;A
2006;4353;ES615;_T;Y45-49;HAB;16.0;A
2006;4353;ES615;_T;Y50-54;HAB;13.0;A
2006;4353;ES615;_T;Y55-59;HAB;13.0;A
2006;4353;ES615;_T;Y60-64;HAB;7.0;A
2006;4353;ES615;_T;Y65-69;HAB;19.0;A
2006;4353;ES615;_T;Y70-74;HAB;6.0;A
2006;4353;ES615;_T;Y75-79;HAB;2.0;A
2006;4353;ES615;_T;Y80-84;HAB;1.0;A
2006;4353;ES615;M;TOTAL;HAB;113.0;A
2006;4353;ES615;M;Y5-9;HAB;4.0;A
2006;4353;ES615;M;Y10-14;HAB;5.0;A
2006;4353;ES615;M;Y15-19;HAB;4.0;A
2006;4353;ES615;M;Y20-24;HAB;8.0;A
2006;4353;ES615;M;Y25-29;HAB;11.0;A
2006;4353;ES615;M;Y30-34;HAB;11.0;A
2006;4353;ES615;M;Y35-39;HAB;14.0;A
2006;4353;ES615;M;Y40-44;HAB;10.0;A
2006;4353;ES615;M;Y45-49;HAB;7.0;A
2006;4353;ES615;M;Y50-54;HAB;9.0;A
