TIME_PERIOD;REF_AREA;SEXO;D_NACIONALIDAD_0;EDAD;INDICATOR;OBS_VALUE;FREQ
2021;2884;M;ES;Y_GE100;HAB;1.0;A
2021;2884;M;ES;;HAB;1.0;A
2021;2884;M;OTHER_SPAIN;TOTAL;HAB;40.0;A
2021;2884;M;OTHER_SPAIN;Y_LT15;HAB;4.0;A
2021;2884;M;OTHER_SPAIN;Y1-4;HAB;2.0;A
2021;2884;M;OTHER_SPAIN;;HAB;1.0;A
2021;2884;M;OTHER_SPAIN;;HAB;1.0;A
2021;2884;M;OTHER_SPAIN;Y5-9;HAB;1.0;A
2021;2884;M;OTHER_SPAIN;;HAB;1.0;A
2021;2884;M;OTHER_SPAIN;Y10-14;HAB;1.0;A
2021;2884;M;OTHER_SPAIN;;HAB;1.0;A
2021;2884;M;OTHER_SPAIN;Y15-19;HAB;5.0;A
2021;2884;M;OTHER_SPAIN;Y15-19;HAB;1.0;A
2021;2884;M;OTHER_SPAIN;;HAB;1.0;A
2021;2884;M;OTHER_SPAIN;Y20-24;HAB;1.0;A
2021;2884;M;OTHER_SPAIN;;HAB;1.0;A
2021;2884;M;OTHER_SPAIN;Y25-29;HAB;3.0;A
2021;2884;M;OTHER_SPAIN;;HAB;1.0;A
2021;2884;M;OTHER_SPAIN;;HAB;1.0;A
2021;2884;M;OTHER_SPAIN;;HAB;1.0;A
2021;2884;M;OTHER_SPAIN;Y40-44;HAB;16.0;A
2021;2884;M;OTHER_SPAIN;Y30-34;HAB;4.0;A
2021;2884;M;OTHER_SPAIN;;HAB;1.0;A
2021;2884;M;OTHER_SPAIN;;HAB;2.0;A
2021;2884;M;OTHER_SPAIN;;HAB;1.0;A
2021;2884;M;OTHER_SPAIN;Y35-39;HAB;6.0;A
2021;2884;M;OTHER_SPAIN;;HAB;1.0;A
2021;2884;M;OTHER_SPAIN;;HAB;2.0;A
2021;2884;M;OTHER_SPAIN;;HAB;2.0;A
2021;2884;M;OTHER_SPAIN;;HAB;1.0;A
2021;2884;M;OTHER_SPAIN;Y40-44;HAB;6.0;A
2021;2884;M;OTHER_SPAIN;;HAB;1.0;A
2021;2884;M;OTHER_SPAIN;;HAB;2.0;A
2021;2884;M;OTHER_SPAIN;;HAB;1.0;A
2021;2884;M;OTHER_SPAIN;;HAB;2.0;A
2021;2884;M;OTHER_SPAIN;Y45-49;HAB;12.0;A
2021;2884;M;OTHER_SPAIN;Y45-49;HAB;7.0;A
2021;2884;M;OTHER_SPAIN;;HAB;1.0;A
2021;2884;M;OTHER_SPAIN;;HAB;1.0;A
2021;2884;M;OTHER_SPAIN;;HAB;2.0;A
2021;2884;M;OTHER_SPAIN;;HAB;2.0;A
2021;2884;M;OTHER_SPAIN;;HAB;1.0;A
2021;2884;M;OTHER_SPAIN;Y50-54;HAB;4.0;A
2021;2884;M;OTHER_SPAIN;;HAB;2.0;A
2021;2884;M;OTHER_SPAIN;;HAB;1.0;A
2021;2884;M;OTHER_SPAIN;;HAB;1.0;A
2021;2884;M;OTHER_SPAIN;Y55-59;HAB;1.0;A
2021;2884;M;OTHER_SPAIN;;HAB;1.0;A
2021;2884;M;OTHER_SPAIN;Y_GE50;HAB;3.0;A
2021;2884;M;OTHER_SPAIN;Y65-69;HAB;1.0;A
2021;2884;M;OTHER_SPAIN;;HAB;1.0;A
2021;2884;M;OTHER_SPAIN;Y70-74;HAB;1.0;A
2021;2884;M;OTHER_SPAIN;;HAB;1.0;A
2021;2884;M;OTHER_SPAIN;Y75-79;HAB;1.0;A
2021;2884;M;OTHER_SPAIN;;HAB;1.0;A
2021;2884;F;TOTAL;TOTAL;HAB;517.0;A
2021;2884;F;TOTAL;Y_LT15;HAB;59.0;A
2021;2884;F;TOTAL;Y1-4;HAB;19.0;A
2021;2884;F;TOTAL;;HAB;2.0;A
2021;2884;F;TOTAL;;HAB;3.0;A
2021;2884;F;TOTAL;;HAB;7.0;A
2021;2884;F;TOTAL;;HAB;3.0;A
2021;2884;F;TOTAL;;HAB;4.0;A
2021;2884;F;TOTAL;Y5-9;HAB;21.0;A
2021;2884;F;TOTAL;;HAB;11.0;A
2021;2884;F;TOTAL;;HAB;1.0;A
2021;2884;F;TOTAL;;HAB;4.0;A
2021;2884;F;TOTAL;;HAB;2.0;A
2021;2884;F;TOTAL;;HAB;3.0;A
2021;2884;F;TOTAL;Y10-14;HAB;19.0;A
2021;2884;F;TOTAL;;HAB;2.0;A
2021;2884;F;TOTAL;;HAB;4.0;A
2021;2884;F;TOTAL;;HAB;4.0;A
2021;2884;F;TOTAL;;HAB;3.0;A
2021;2884;F;TOTAL;;HAB;6.0;A
2021;2884;F;TOTAL;Y15-19;HAB;79.0;A
2021;2884;F;TOTAL;Y15-19;HAB;23.0;A
2021;2884;F;TOTAL;;HAB;4.0;A
2021;2884;F;TOTAL;;HAB;2.0;A
2021;2884;F;TOTAL;;HAB;6.0;A
2021;2884;F;TOTAL;;HAB;7.0;A
2021;2884;F;TOTAL;;HAB;4.0;A
2021;2884;F;TOTAL;Y20-24;HAB;30.0;A
2021;2884;F;TOTAL;;HAB;7.0;A
2021;2884;F;TOTAL;;HAB;6.0;A
2021;2884;F;TOTAL;;HAB;6.0;A
2021;2884;F;TOTAL;;HAB;6.0;A
2021;2884;F;TOTAL;;HAB;5.0;A
2021;2884;F;TOTAL;Y25-29;HAB;26.0;A
2021;2884;F;TOTAL;;HAB;2.0;A
2021;2884;F;TOTAL;;HAB;7.0;A
2021;2884;F;TOTAL;;HAB;3.0;A
2021;2884;F;TOTAL;;HAB;7.0;A
2021;2884;F;TOTAL;;HAB;7.0;A
2021;2884;F;TOTAL;Y40-44;HAB;79.0;A
2021;2884;F;TOTAL;Y30-34;HAB;34.0;A
2021;2884;F;TOTAL;;HAB;4.0;A
2021;2884;F;TOTAL;;HAB;10.0;A
2021;2884;F;TOTAL;;HAB;9.0;A
2021;2884;F;TOTAL;;HAB;6.0;A
2021;2884;F;TOTAL;;HAB;5.0;A
2021;2884;F;TOTAL;Y35-39;HAB;22.0;A
2021;2884;F;TOTAL;;HAB;4.0;A
2021;2884;F;TOTAL;;HAB;5.0;A
2021;2884;F;TOTAL;;HAB;7.0;A
2021;2884;F;TOTAL;;HAB;4.0;A
2021;2884;F;TOTAL;;HAB;2.0;A
2021;2884;F;TOTAL;Y40-44;HAB;23.0;A
2021;2884;F;TOTAL;;HAB;6.0;A
2021;2884;F;TOTAL;;HAB;2.0;A
2021;2884;F;TOTAL;;HAB;8.0;A
2021;2884;F;TOTAL;;HAB;4.0;A
2021;2884;F;TOTAL;;HAB;3.0;A
2021;2884;F;TOTAL;Y45-49;HAB;169.0;A
2021;2884;F;TOTAL;Y45-49;HAB;34.0;A
2021;2884;F;TOTAL;;HAB;7.0;A
2021;2884;F;TOTAL;;HAB;9.0;A
2021;2884;F;TOTAL;;HAB;5.0;A
2021;2884;F;TOTAL;;HAB;4.0;A
2021;2884;F;TOTAL;;HAB;9.0;A
2021;2884;F;TOTAL;Y50-54;HAB;47.0;A
2021;2884;F;TOTAL;;HAB;11.0;A
2021;2884;F;TOTAL;;HAB;6.0;A
2021;2884;F;TOTAL;;HAB;9.0;A
2021;2884;F;TOTAL;;HAB;9.0;A
2021;2884;F;TOTAL;;HAB;12.0;A
2021;2884;F;TOTAL;Y55-59;HAB;44.0;A
2021;2884;F;TOTAL;;HAB;14.0;A
2021;2884;F;TOTAL;;HAB;8.0;A
2021;2884;F;TOTAL;;HAB;8.0;A
2021;2884;F;TOTAL;;HAB;3.0;A
2021;2884;F;TOTAL;;HAB;11.0;A
2021;2884;F;TOTAL;Y60-64;HAB;44.0;A
2021;2884;F;TOTAL;;HAB;9.0;A
2021;2884;F;TOTAL;;HAB;7.0;A
2021;2884;F;TOTAL;;HAB;14.0;A
2021;2884;F;TOTAL;;HAB;10.0;A
2021;2884;F;TOTAL;;HAB;4.0;A
2021;2884;F;TOTAL;Y_GE50;HAB;131.0;A
2021;2884;F;TOTAL;Y65-69;HAB;21.0;A
2021;2884;F;TOTAL;;HAB;2.0;A
2021;2884;F;TOTAL;;HAB;5.0;A
2021;2884;F;TOTAL;;HAB;3.0;A
2021;2884;F;TOTAL;;HAB;8.0;A
2021;2884;F;TOTAL;;HAB;3.0;A
2021;2884;F;TOTAL;Y70-74;HAB;20.0;A
2021;2884;F;TOTAL;;HAB;6.0;A
2021;2884;F;TOTAL;;HAB;2.0;A
2021;2884;F;TOTAL;;HAB;6.0;A
2021;2884;F;TOTAL;;HAB;3.0;A
2021;2884;F;TOTAL;;HAB;3.0;A
2021;2884;F;TOTAL;Y75-79;HAB;16.0;A
2021;2884;F;TOTAL;;HAB;2.0;A
2021;2884;F;TOTAL;;HAB;4.0;A
2021;2884;F;TOTAL;;HAB;2.0;A
2021;2884;F;TOTAL;;HAB;4.0;A
2021;2884;F;TOTAL;;HAB;4.0;A
2021;2884;F;TOTAL;Y80-84;HAB;31.0;A
2021;2884;F;TOTAL;;HAB;14.0;A
2021;2884;F;TOTAL;;HAB;1.0;A
2021;2884;F;TOTAL;;HAB;8.0;A
2021;2884;F;TOTAL;;HAB;3.0;A
2021;2884;F;TOTAL;;HAB;5.0;A
2021;2884;F;TOTAL;;HAB;26.0;A
2021;2884;F;TOTAL;;HAB;5.0;A
2021;2884;F;TOTAL;;HAB;8.0;A
2021;2884;F;TOTAL;;HAB;7.0;A
2021;2884;F;TOTAL;;HAB;4.0;A
2021;2884;F;TOTAL;;HAB;2.0;A
2021;2884;F;TOTAL;;HAB;13.0;A
2021;2884;F;TOTAL;;HAB;3.0;A
2021;2884;F;TOTAL;;HAB;3.0;A
2021;2884;F;TOTAL;;HAB;6.0;A
2021;2884;F;TOTAL;;HAB;1.0;A
2021;2884;F;TOTAL;Y95-99;HAB;4.0;A
2021;2884;F;TOTAL;;HAB;3.0;A
2021;2884;F;TOTAL;;HAB;1.0;A
2021;2884;F;ES;TOTAL;HAB;486.0;A
2021;2884;F;ES;Y_LT15;HAB;52.0;A
2021;2884;F;ES;Y1-4;HAB;16.0;A
2021;2884;F;ES;;HAB;2.0;A
2021;2884;F;ES;;HAB;3.0;A
2021;2884;F;ES;;HAB;6.0;A
2021;2884;F;ES;;HAB;2.0;A
2021;2884;F;ES;;HAB;3.0;A
2021;2884;F;ES;Y5-9;HAB;18.0;A
2021;2884;F;ES;;HAB;10.0;A
2021;2884;F;ES;;HAB;1.0;A
2021;2884;F;ES;;HAB;4.0;A
2021;2884;F;ES;;HAB;1.0;A
2021;2884;F;ES;;HAB;2.0;A
2021;2884;F;ES;Y10-14;HAB;18.0;A
2021;2884;F;ES;;HAB;2.0;A
2021;2884;F;ES;;HAB;4.0;A
2021;2884;F;ES;;HAB;4.0;A
2021;2884;F;ES;;HAB;3.0;A
2021;2884;F;ES;;HAB;5.0;A
2021;2884;F;ES;Y15-19;HAB;73.0;A
2021;2884;F;ES;Y15-19;HAB;21.0;A
2021;2884;F;ES;;HAB;4.0;A
2021;2884;F;ES;;HAB;2.0;A
2021;2884;F;ES;;HAB;5.0;A
2021;2884;F;ES;;HAB;7.0;A
2021;2884;F;ES;;HAB;3.0;A
2021;2884;F;ES;Y20-24;HAB;27.0;A
2021;2884;F;ES;;HAB;7.0;A
2021;2884;F;ES;;HAB;6.0;A
2021;2884;F;ES;;HAB;4.0;A
2021;2884;F;ES;;HAB;6.0;A
2021;2884;F;ES;;HAB;4.0;A
2021;2884;F;ES;Y25-29;HAB;25.0;A
2021;2884;F;ES;;HAB;2.0;A
2021;2884;F;ES;;HAB;7.0;A
2021;2884;F;ES;;HAB;3.0;A
2021;2884;F;ES;;HAB;7.0;A
2021;2884;F;ES;;HAB;6.0;A
2021;2884;F;ES;Y40-44;HAB;67.0;A
2021;2884;F;ES;Y30-34;HAB;30.0;A
2021;2884;F;ES;;HAB;4.0;A
2021;2884;F;ES;;HAB;9.0;A
2021;2884;F;ES;;HAB;8.0;A
2021;2884;F;ES;;HAB;5.0;A
2021;2884;F;ES;;HAB;4.0;A
2021;2884;F;ES;Y35-39;HAB;17.0;A
2021;2884;F;ES;;HAB;3.0;A
2021;2884;F;ES;;HAB;5.0;A
2021;2884;F;ES;;HAB;5.0;A
2021;2884;F;ES;;HAB;3.0;A
2021;2884;F;ES;;HAB;1.0;A
2021;2884;F;ES;Y40-44;HAB;20.0;A
2021;2884;F;ES;;HAB;6.0;A
2021;2884;F;ES;;HAB;2.0;A
2021;2884;F;ES;;HAB;6.0;A
2021;2884;F;ES;;HAB;3.0;A
2021;2884;F;ES;;HAB;3.0;A
2021;2884;F;ES;Y45-49;HAB;164.0;A
2021;2884;F;ES;Y45-49;HAB;32.0;A
2021;2884;F;ES;;HAB;6.0;A
2021;2884;F;ES;;HAB;8.0;A
2021;2884;F;ES;;HAB;5.0;A
2021;2884;F;ES;;HAB;4.0;A
2021;2884;F;ES;;HAB;9.0;A
2021;2884;F;ES;Y50-54;HAB;47.0;A
2021;2884;F;ES;;HAB;11.0;A
2021;2884;F;ES;;HAB;6.0;A
2021;2884;F;ES;;HAB;9.0;A
2021;2884;F;ES;;HAB;9.0;A
2021;2884;F;ES;;HAB;12.0;A
2021;2884;F;ES;Y55-59;HAB;42.0;A
2021;2884;F;ES;;HAB;14.0;A
2021;2884;F;ES;;HAB;7.0;A
2021;2884;F;ES;;HAB;8.0;A
2021;2884;F;ES;;HAB;3.0;A
2021;2884;F;ES;;HAB;10.0;A
2021;2884;F;ES;Y60-64;HAB;43.0;A
2021;2884;F;ES;;HAB;9.0;A
2021;2884;F;ES;;HAB;7.0;A
2021;2884;F;ES;;HAB;13.0;A
2021;2884;F;ES;;HAB;10.0;A
2021;2884;F;ES;;HAB;4.0;A
2021;2884;F;ES;Y_GE50;HAB;130.0;A
2021;2884;F;ES;Y65-69;HAB;21.0;A
2021;2884;F;ES;;HAB;2.0;A
2021;2884;F;ES;;HAB;5.0;A
2021;2884;F;ES;;HAB;3.0;A
2021;2884;F;ES;;HAB;8.0;A
2021;2884;F;ES;;HAB;3.0;A
2021;2884;F;ES;Y70-74;HAB;20.0;A
2021;2884;F;ES;;HAB;6.0;A
2021;2884;F;ES;;HAB;2.0;A
2021;2884;F;ES;;HAB;6.0;A
2021;2884;F;ES;;HAB;3.0;A
2021;2884;F;ES;;HAB;3.0;A
2021;2884;F;ES;Y75-79;HAB;16.0;A
2021;2884;F;ES;;HAB;2.0;A
2021;2884;F;ES;;HAB;4.0;A
2021;2884;F;ES;;HAB;2.0;A
2021;2884;F;ES;;HAB;4.0;A
2021;2884;F;ES;;HAB;4.0;A
2021;2884;F;ES;Y80-84;HAB;30.0;A
2021;2884;F;ES;;HAB;13.0;A
2021;2884;F;ES;;HAB;1.0;A
2021;2884;F;ES;;HAB;8.0;A
2021;2884;F;ES;;HAB;3.0;A
2021;2884;F;ES;;HAB;5.0;A
2021;2884;F;ES;;HAB;26.0;A
2021;2884;F;ES;;HAB;5.0;A
2021;2884;F;ES;;HAB;8.0;A
2021;2884;F;ES;;HAB;7.0;A
2021;2884;F;ES;;HAB;4.0;A
2021;2884;F;ES;;HAB;2.0;A
2021;2884;F;ES;;HAB;13.0;A
2021;2884;F;ES;;HAB;3.0;A
2021;2884;F;ES;;HAB;3.0;A
2021;2884;F;ES;;HAB;6.0;A
2021;2884;F;ES;;HAB;1.0;A
2021;2884;F;ES;Y95-99;HAB;4.0;A
2021;2884;F;ES;;HAB;3.0;A
2021;2884;F;ES;;HAB;1.0;A
2021;2884;F;OTHER_SPAIN;TOTAL;HAB;31.0;A
2021;2884;F;OTHER_SPAIN;Y_LT15;HAB;7.0;A
2021;2884;F;OTHER_SPAIN;Y1-4;HAB;3.0;A
2021;2884;F;OTHER_SPAIN;;HAB;1.0;A
2021;2884;F;OTHER_SPAIN;;HAB;1.0;A
2021;2884;F;OTHER_SPAIN;;HAB;1.0;A
2021;2884;F;OTHER_SPAIN;Y5-9;HAB;3.0;A
2021;2884;F;OTHER_SPAIN;;HAB;1.0;A
2021;2884;F;OTHER_SPAIN;;HAB;1.0;A
2021;2884;F;OTHER_SPAIN;;HAB;1.0;A
2021;2884;F;OTHER_SPAIN;Y10-14;HAB;1.0;A
2021;2884;F;OTHER_SPAIN;;HAB;1.0;A
2021;2884;F;OTHER_SPAIN;Y15-19;HAB;6.0;A
2021;2884;F;OTHER_SPAIN;Y15-19;HAB;2.0;A
2021;2884;F;OTHER_SPAIN;;HAB;1.0;A
2021;2884;F;OTHER_SPAIN;;HAB;1.0;A
2021;2884;F;OTHER_SPAIN;Y20-24;HAB;3.0;A
2021;2884;F;OTHER_SPAIN;;HAB;2.0;A
2021;2884;F;OTHER_SPAIN;;HAB;1.0;A
2021;2884;F;OTHER_SPAIN;Y25-29;HAB;1.0;A
2021;2884;F;OTHER_SPAIN;;HAB;1.0;A
2021;2884;F;OTHER_SPAIN;Y40-44;HAB;12.0;A
2021;2884;F;OTHER_SPAIN;Y30-34;HAB;4.0;A
2021;2884;F;OTHER_SPAIN;;HAB;1.0;A
2021;2884;F;OTHER_SPAIN;;HAB;1.0;A
2021;2884;F;OTHER_SPAIN;;HAB;1.0;A
2021;2884;F;OTHER_SPAIN;;HAB;1.0;A
2021;2884;F;OTHER_SPAIN;Y35-39;HAB;5.0;A
2021;2884;F;OTHER_SPAIN;;HAB;1.0;A
2021;2884;F;OTHER_SPAIN;;HAB;2.0;A
2021;2884;F;OTHER_SPAIN;;HAB;1.0;A
2021;2884;F;OTHER_SPAIN;;HAB;1.0;A
2021;2884;F;OTHER_SPAIN;Y40-44;HAB;3.0;A
2021;2884;F;OTHER_SPAIN;;HAB;2.0;A
2021;2884;F;OTHER_SPAIN;;HAB;1.0;A
2021;2884;F;OTHER_SPAIN;Y45-49;HAB;5.0;A
2021;2884;F;OTHER_SPAIN;Y45-49;HAB;2.0;A
2021;2884;F;OTHER_SPAIN;;HAB;1.0;A
2021;2884;F;OTHER_SPAIN;;HAB;1.0;A
2021;2884;F;OTHER_SPAIN;Y55-59;HAB;2.0;A
2021;2884;F;OTHER_SPAIN;;HAB;1.0;A
2021;2884;F;OTHER_SPAIN;;HAB;1.0;A
2021;2884;F;OTHER_SPAIN;Y60-64;HAB;1.0;A
2021;2884;F;OTHER_SPAIN;;HAB;1.0;A
2021;2884;F;OTHER_SPAIN;Y_GE50;HAB;1.0;A
2021;2884;F;OTHER_SPAIN;Y80-84;HAB;1.0;A
2021;2884;F;OTHER_SPAIN;;HAB;1.0;A
2021;2885;_T;TOTAL;TOTAL;HAB;2422.0;A
2021;2885;_T;TOTAL;Y_LT15;HAB;234.0;A
2021;2885;_T;TOTAL;Y1-4;HAB;48.0;A
2021;2885;_T;TOTAL;;HAB;7.0;A
2021;2885;_T;TOTAL;;HAB;16.0;A
2021;2885;_T;TOTAL;;HAB;8.0;A
2021;2885;_T;TOTAL;;HAB;17.0;A
2021;2885;_T;TOTAL;Y5-9;HAB;74.0;A
2021;2885;_T;TOTAL;;HAB;12.0;A
2021;2885;_T;TOTAL;;HAB;16.0;A
2021;2885;_T;TOTAL;;HAB;14.0;A
2021;2885;_T;TOTAL;;HAB;18.0;A
2021;2885;_T;TOTAL;;HAB;14.0;A
2021;2885;_T;TOTAL;Y10-14;HAB;112.0;A
2021;2885;_T;TOTAL;;HAB;22.0;A
2021;2885;_T;TOTAL;;HAB;25.0;A
2021;2885;_T;TOTAL;;HAB;20.0;A
2021;2885;_T;TOTAL;;HAB;16.0;A
2021;2885;_T;TOTAL;;HAB;29.0;A
2021;2885;_T;TOTAL;Y15-19;HAB;421.0;A
2021;2885;_T;TOTAL;Y15-19;HAB;126.0;A
2021;2885;_T;TOTAL;;HAB;21.0;A
2021;2885;_T;TOTAL;;HAB;29.0;A
2021;2885;_T;TOTAL;;HAB;26.0;A
2021;2885;_T;TOTAL;;HAB;21.0;A
2021;2885;_T;TOTAL;;HAB;29.0;A
2021;2885;_T;TOTAL;Y20-24;HAB;131.0;A
2021;2885;_T;TOTAL;;HAB;33.0;A
2021;2885;_T;TOTAL;;HAB;26.0;A
2021;2885;_T;TOTAL;;HAB;23.0;A
2021;2885;_T;TOTAL;;HAB;26.0;A
2021;2885;_T;TOTAL;;HAB;23.0;A
2021;2885;_T;TOTAL;Y25-29;HAB;164.0;A
2021;2885;_T;TOTAL;;HAB;29.0;A
2021;2885;_T;TOTAL;;HAB;38.0;A
2021;2885;_T;TOTAL;;HAB;34.0;A
2021;2885;_T;TOTAL;;HAB;21.0;A
2021;2885;_T;TOTAL;;HAB;42.0;A
2021;2885;_T;TOTAL;Y40-44;HAB;415.0;A
2021;2885;_T;TOTAL;Y30-34;HAB;141.0;A
2021;2885;_T;TOTAL;;HAB;20.0;A
2021;2885;_T;TOTAL;;HAB;28.0;A
2021;2885;_T;TOTAL;;HAB;28.0;A
2021;2885;_T;TOTAL;;HAB;28.0;A
2021;2885;_T;TOTAL;;HAB;37.0;A
2021;2885;_T;TOTAL;Y35-39;HAB;126.0;A
2021;2885;_T;TOTAL;;HAB;15.0;A
2021;2885;_T;TOTAL;;HAB;28.0;A
2021;2885;_T;TOTAL;;HAB;25.0;A
2021;2885;_T;TOTAL;;HAB;28.0;A
2021;2885;_T;TOTAL;;HAB;30.0;A
2021;2885;_T;TOTAL;Y40-44;HAB;148.0;A
2021;2885;_T;TOTAL;;HAB;30.0;A
2021;2885;_T;TOTAL;;HAB;26.0;A
2021;2885;_T;TOTAL;;HAB;24.0;A
2021;2885;_T;TOTAL;;HAB;28.0;A
2021;2885;_T;TOTAL;;HAB;40.0;A
2021;2885;_T;TOTAL;Y45-49;HAB;797.0;A
2021;2885;_T;TOTAL;Y45-49;HAB;193.0;A
2021;2885;_T;TOTAL;;HAB;28.0;A
2021;2885;_T;TOTAL;;HAB;34.0;A
2021;2885;_T;TOTAL;;HAB;46.0;A
2021;2885;_T;TOTAL;;HAB;46.0;A
2021;2885;_T;TOTAL;;HAB;39.0;A
2021;2885;_T;TOTAL;Y50-54;HAB;209.0;A
2021;2885;_T;TOTAL;;HAB;55.0;A
2021;2885;_T;TOTAL;;HAB;29.0;A
2021;2885;_T;TOTAL;;HAB;45.0;A
2021;2885;_T;TOTAL;;HAB;40.0;A
2021;2885;_T;TOTAL;;HAB;40.0;A
2021;2885;_T;TOTAL;Y55-59;HAB;224.0;A
2021;2885;_T;TOTAL;;HAB;51.0;A
2021;2885;_T;TOTAL;;HAB;43.0;A
2021;2885;_T;TOTAL;;HAB;48.0;A
2021;2885;_T;TOTAL;;HAB;42.0;A
2021;2885;_T;TOTAL;;HAB;40.0;A
2021;2885;_T;TOTAL;Y60-64;HAB;171.0;A
2021;2885;_T;TOTAL;;HAB;29.0;A
2021;2885;_T;TOTAL;;HAB;30.0;A
2021;2885;_T;TOTAL;;HAB;47.0;A
2021;2885;_T;TOTAL;;HAB;25.0;A
2021;2885;_T;TOTAL;;HAB;40.0;A
2021;2885;_T;TOTAL;Y_GE50;HAB;555.0;A
2021;2885;_T;TOTAL;Y65-69;HAB;146.0;A
2021;2885;_T;TOTAL;;HAB;33.0;A
2021;2885;_T;TOTAL;;HAB;29.0;A
2021;2885;_T;TOTAL;;HAB;30.0;A
2021;2885;_T;TOTAL;;HAB;30.0;A
2021;2885;_T;TOTAL;;HAB;24.0;A
2021;2885;_T;TOTAL;Y70-74;HAB;121.0;A
2021;2885;_T;TOTAL;;HAB;15.0;A
2021;2885;_T;TOTAL;;HAB;19.0;A
2021;2885;_T;TOTAL;;HAB;33.0;A
2021;2885;_T;TOTAL;;HAB;33.0;A
2021;2885;_T;TOTAL;;HAB;21.0;A
2021;2885;_T;TOTAL;Y75-79;HAB;118.0;A
2021;2885;_T;TOTAL;;HAB;28.0;A
2021;2885;_T;TOTAL;;HAB;24.0;A
2021;2885;_T;TOTAL;;HAB;18.0;A
2021;2885;_T;TOTAL;;HAB;24.0;A
2021;2885;_T;TOTAL;;HAB;24.0;A
2021;2885;_T;TOTAL;Y80-84;HAB;91.0;A
2021;2885;_T;TOTAL;;HAB;25.0;A
2021;2885;_T;TOTAL;;HAB;13.0;A
2021;2885;_T;TOTAL;;HAB;15.0;A
2021;2885;_T;TOTAL;;HAB;25.0;A
2021;2885;_T;TOTAL;;HAB;13.0;A
2021;2885;_T;TOTAL;;HAB;48.0;A
2021;2885;_T;TOTAL;;HAB;12.0;A
2021;2885;_T;TOTAL;;HAB;8.0;A
2021;2885;_T;TOTAL;;HAB;14.0;A
2021;2885;_T;TOTAL;;HAB;8.0;A
2021;2885;_T;TOTAL;;HAB;6.0;A
2021;2885;_T;TOTAL;;HAB;25.0;A
2021;2885;_T;TOTAL;;HAB;9.0;A
2021;2885;_T;TOTAL;;HAB;7.0;A
2021;2885;_T;TOTAL;;HAB;6.0;A
2021;2885;_T;TOTAL;;HAB;1.0;A
2021;2885;_T;TOTAL;;HAB;2.0;A
2021;2885;_T;TOTAL;Y95-99;HAB;6.0;A
2021;2885;_T;TOTAL;;HAB;2.0;A
2021;2885;_T;TOTAL;;HAB;2.0;A
2021;2885;_T;TOTAL;;HAB;1.0;A
2021;2885;_T;TOTAL;;HAB;1.0;A
2021;2885;_T;ES;TOTAL;HAB;2407.0;A
2021;2885;_T;ES;Y_LT15;HAB;231.0;A
2021;2885;_T;ES;Y1-4;HAB;48.0;A
2021;2885;_T;ES;;HAB;7.0;A
2021;2885;_T;ES;;HAB;16.0;A
2021;2885;_T;ES;;HAB;8.0;A
2021;2885;_T;ES;;HAB;17.0;A
2021;2885;_T;ES;Y5-9;HAB;73.0;A
2021;2885;_T;ES;;HAB;12.0;A
2021;2885;_T;ES;;HAB;16.0;A
2021;2885;_T;ES;;HAB;14.0;A
2021;2885;_T;ES;;HAB;17.0;A
2021;2885;_T;ES;;HAB;14.0;A
2021;2885;_T;ES;Y10-14;HAB;110.0;A
2021;2885;_T;ES;;HAB;22.0;A
2021;2885;_T;ES;;HAB;25.0;A
2021;2885;_T;ES;;HAB;19.0;A
2021;2885;_T;ES;;HAB;16.0;A
2021;2885;_T;ES;;HAB;28.0;A
2021;2885;_T;ES;Y15-19;HAB;418.0;A
2021;2885;_T;ES;Y15-19;HAB;124.0;A
2021;2885;_T;ES;;HAB;20.0;A
2021;2885;_T;ES;;HAB;29.0;A
2021;2885;_T;ES;;HAB;25.0;A
2021;2885;_T;ES;;HAB;21.0;A
2021;2885;_T;ES;;HAB;29.0;A
2021;2885;_T;ES;Y20-24;HAB;130.0;A
2021;2885;_T;ES;;HAB;33.0;A
2021;2885;_T;ES;;HAB;26.0;A
2021;2885;_T;ES;;HAB;23.0;A
2021;2885;_T;ES;;HAB;25.0;A
2021;2885;_T;ES;;HAB;23.0;A
2021;2885;_T;ES;Y25-29;HAB;164.0;A
2021;2885;_T;ES;;HAB;29.0;A
2021;2885;_T;ES;;HAB;38.0;A
2021;2885;_T;ES;;HAB;34.0;A
2021;2885;_T;ES;;HAB;21.0;A
2021;2885;_T;ES;;HAB;42.0;A
2021;2885;_T;ES;Y40-44;HAB;412.0;A
2021;2885;_T;ES;Y30-34;HAB;140.0;A
2021;2885;_T;ES;;HAB;20.0;A
2021;2885;_T;ES;;HAB;28.0;A
2021;2885;_T;ES;;HAB;28.0;A
2021;2885;_T;ES;;HAB;28.0;A
2021;2885;_T;ES;;HAB;36.0;A
2021;2885;_T;ES;Y35-39;HAB;126.0;A
2021;2885;_T;ES;;HAB;15.0;A
2021;2885;_T;ES;;HAB;28.0;A
2021;2885;_T;ES;;HAB;25.0;A
2021;2885;_T;ES;;HAB;28.0;A
2021;2885;_T;ES;;HAB;30.0;A
2021;2885;_T;ES;Y40-44;HAB;146.0;A
2021;2885;_T;ES;;HAB;29.0;A
2021;2885;_T;ES;;HAB;25.0;A
2021;2885;_T;ES;;HAB;24.0;A
2021;2885;_T;ES;;HAB;28.0;A
