D_TEMPORAL_0;D_AA_TERRITORIOIN_0;D_AA_DURACEMPREND_0;D_ANOCELEBRMATRIM_0;D_AA_MULTIVARIABL_0;INDICATOR;OBS_VALUE;FREQ
2020;516681;516633;5087;516632;Supervivientes;20950.0;A
2020;516681;516633;5088;516632;Supervivientes;23075.0;A
2020;516681;516633;5089;516632;Supervivientes;26275.0;A
2020;516681;516633;5090;516632;Supervivientes;28150.0;A
2020;516681;516633;5091;516632;Supervivientes;31925.0;A
2020;516681;516633;5092;516632;Supervivientes;29300.0;A
2020;516681;516633;5093;516632;Supervivientes;28000.0;A
2020;516681;516633;5094;516632;Supervivientes;28450.0;A
2020;516681;516633;5095;516632;Supervivientes;31675.0;A
2020;516681;516633;5096;516632;Supervivientes;29525.0;A
2020;516681;516633;5097;516632;Supervivientes;24775.0;A
2020;516681;516606;5083;516632;Supervivientes;13550.0;A
2020;516681;516606;5084;516632;Supervivientes;13825.0;A
2020;516681;516606;5085;516632;Supervivientes;12200.0;A
2020;516681;516606;5086;516632;Supervivientes;10550.0;A
2020;516681;516606;5087;516632;Supervivientes;11750.0;A
2020;516681;516606;5088;516632;Supervivientes;12050.0;A
2020;516681;516606;5089;516632;Supervivientes;14000.0;A
2020;516681;516606;5090;516632;Supervivientes;14025.0;A
2020;516681;516606;5091;516632;Supervivientes;16925.0;A
2020;516681;516606;5092;516632;Supervivientes;15875.0;A
2020;516681;516606;5093;516632;Supervivientes;15475.0;A
2020;516681;516606;5094;516632;Supervivientes;14575.0;A
2020;516681;516606;5095;516632;Supervivientes;18200.0;A
2020;516681;516606;5096;516632;Supervivientes;18150.0;A
2020;516681;516606;5097;516632;Supervivientes;;A
2020;516681;516607;5083;516632;Supervivientes;10375.0;A
2020;516681;516607;5084;516632;Supervivientes;9900.0;A
2020;516681;516607;5085;516632;Supervivientes;8900.0;A
2020;516681;516607;5086;516632;Supervivientes;7350.0;A
2020;516681;516607;5087;516632;Supervivientes;8350.0;A
2020;516681;516607;5088;516632;Supervivientes;8775.0;A
2020;516681;516607;5089;516632;Supervivientes;10500.0;A
2020;516681;516607;5090;516632;Supervivientes;9875.0;A
2020;516681;516607;5091;516632;Supervivientes;12550.0;A
2020;516681;516607;5092;516632;Supervivientes;11700.0;A
2020;516681;516607;5093;516632;Supervivientes;11050.0;A
2020;516681;516607;5094;516632;Supervivientes;11000.0;A
2020;516681;516607;5095;516632;Supervivientes;13200.0;A
2020;516681;516607;5096;516632;Supervivientes;;A
2020;516681;516607;5097;516632;Supervivientes;;A
2020;516681;516608;5083;516632;Supervivientes;7775.0;A
2020;516681;516608;5084;516632;Supervivientes;7175.0;A
2020;516681;516608;5085;516632;Supervivientes;6775.0;A
2020;516681;516608;5086;516632;Supervivientes;5775.0;A
2020;516681;516608;5087;516632;Supervivientes;6750.0;A
2020;516681;516608;5088;516632;Supervivientes;7050.0;A
2020;516681;516608;5089;516632;Supervivientes;8375.0;A
2020;516681;516608;5090;516632;Supervivientes;8550.0;A
2020;516681;516608;5091;516632;Supervivientes;9900.0;A
2020;516681;516608;5092;516632;Supervivientes;9175.0;A
2020;516681;516608;5093;516632;Supervivientes;8975.0;A
2020;516681;516608;5094;516632;Supervivientes;8850.0;A
2020;516681;516608;5095;516632;Supervivientes;;A
2020;516681;516608;5096;516632;Supervivientes;;A
2020;516681;516608;5097;516632;Supervivientes;;A
2020;516681;516609;5083;516632;Supervivientes;6300.0;A
2020;516681;516609;5084;516632;Supervivientes;5725.0;A
2020;516681;516609;5085;516632;Supervivientes;5350.0;A
2020;516681;516609;5086;516632;Supervivientes;4775.0;A
2020;516681;516609;5087;516632;Supervivientes;5500.0;A
2020;516681;516609;5088;516632;Supervivientes;5900.0;A
2020;516681;516609;5089;516632;Supervivientes;7150.0;A
2020;516681;516609;5090;516632;Supervivientes;7350.0;A
2020;516681;516609;5091;516632;Supervivientes;8325.0;A
2020;516681;516609;5092;516632;Supervivientes;7700.0;A
2020;516681;516609;5093;516632;Supervivientes;7500.0;A
2020;516681;516609;5094;516632;Supervivientes;;A
2020;516681;516609;5095;516632;Supervivientes;;A
2020;516681;516609;5096;516632;Supervivientes;;A
2020;516681;516609;5097;516632;Supervivientes;;A
2020;516681;516610;5083;516632;Supervivientes;5525.0;A
2020;516681;516610;5084;516632;Supervivientes;4875.0;A
2020;516681;516610;5085;516632;Supervivientes;4700.0;A
2020;516681;516610;5086;516632;Supervivientes;4150.0;A
2020;516681;516610;5087;516632;Supervivientes;4675.0;A
2020;516681;516610;5088;516632;Supervivientes;5150.0;A
2020;516681;516610;5089;516632;Supervivientes;6375.0;A
2020;516681;516610;5090;516632;Supervivientes;6350.0;A
2020;516681;516610;5091;516632;Supervivientes;7175.0;A
2020;516681;516610;5092;516632;Supervivientes;6825.0;A
2020;516681;516610;5093;516632;Supervivientes;;A
2020;516681;516610;5094;516632;Supervivientes;;A
2020;516681;516610;5095;516632;Supervivientes;;A
2020;516681;516610;5096;516632;Supervivientes;;A
2020;516681;516610;5097;516632;Supervivientes;;A
2020;516681;516611;5083;516632;Supervivientes;4725.0;A
2020;516681;516611;5084;516632;Supervivientes;4275.0;A
2020;516681;516611;5085;516632;Supervivientes;4175.0;A
2020;516681;516611;5086;516632;Supervivientes;3675.0;A
2020;516681;516611;5087;516632;Supervivientes;4025.0;A
2020;516681;516611;5088;516632;Supervivientes;4700.0;A
2020;516681;516611;5089;516632;Supervivientes;5550.0;A
2020;516681;516611;5090;516632;Supervivientes;5800.0;A
2020;516681;516611;5091;516632;Supervivientes;6300.0;A
2020;516681;516611;5092;516632;Supervivientes;;A
2020;516681;516611;5093;516632;Supervivientes;;A
2020;516681;516611;5094;516632;Supervivientes;;A
2020;516681;516611;5095;516632;Supervivientes;;A
2020;516681;516611;5096;516632;Supervivientes;;A
2020;516681;516611;5097;516632;Supervivientes;;A
2020;516681;516612;5083;516632;Supervivientes;4150.0;A
2020;516681;516612;5084;516632;Supervivientes;3800.0;A
2020;516681;516612;5085;516632;Supervivientes;3925.0;A
2020;516681;516612;5086;516632;Supervivientes;3400.0;A
2020;516681;516612;5087;516632;Supervivientes;3700.0;A
2020;516681;516612;5088;516632;Supervivientes;4325.0;A
2020;516681;516612;5089;516632;Supervivientes;5075.0;A
2020;516681;516612;5090;516632;Supervivientes;4975.0;A
2020;516681;516612;5091;516632;Supervivientes;;A
2020;516681;516612;5092;516632;Supervivientes;;A
2020;516681;516612;5093;516632;Supervivientes;;A
2020;516681;516612;5094;516632;Supervivientes;;A
2020;516681;516612;5095;516632;Supervivientes;;A
2020;516681;516612;5096;516632;Supervivientes;;A
2020;516681;516612;5097;516632;Supervivientes;;A
2020;516681;516613;5083;516632;Supervivientes;3675.0;A
2020;516681;516613;5084;516632;Supervivientes;3550.0;A
2020;516681;516613;5085;516632;Supervivientes;3650.0;A
2020;516681;516613;5086;516632;Supervivientes;3100.0;A
2020;516681;516613;5087;516632;Supervivientes;3425.0;A
2020;516681;516613;5088;516632;Supervivientes;3950.0;A
2020;516681;516613;5089;516632;Supervivientes;4650.0;A
2020;516681;516613;5090;516632;Supervivientes;;A
2020;516681;516613;5091;516632;Supervivientes;;A
2020;516681;516613;5092;516632;Supervivientes;;A
2020;516681;516613;5093;516632;Supervivientes;;A
2020;516681;516613;5094;516632;Supervivientes;;A
2020;516681;516613;5095;516632;Supervivientes;;A
2020;516681;516613;5096;516632;Supervivientes;;A
2020;516681;516613;5097;516632;Supervivientes;;A
2020;516681;516614;5083;516632;Supervivientes;3200.0;A
2020;516681;516614;5084;516632;Supervivientes;3275.0;A
2020;516681;516614;5085;516632;Supervivientes;3400.0;A
2020;516681;516614;5086;516632;Supervivientes;2800.0;A
2020;516681;516614;5087;516632;Supervivientes;3175.0;A
2020;516681;516614;5088;516632;Supervivientes;3625.0;A
2020;516681;516614;5089;516632;Supervivientes;;A
2020;516681;516614;5090;516632;Supervivientes;;A
2020;516681;516614;5091;516632;Supervivientes;;A
2020;516681;516614;5092;516632;Supervivientes;;A
2020;516681;516614;5093;516632;Supervivientes;;A
2020;516681;516614;5094;516632;Supervivientes;;A
2020;516681;516614;5095;516632;Supervivientes;;A
2020;516681;516614;5096;516632;Supervivientes;;A
2020;516681;516614;5097;516632;Supervivientes;;A
2020;516681;516615;5083;516632;Supervivientes;3050.0;A
2020;516681;516615;5084;516632;Supervivientes;3025.0;A
2020;516681;516615;5085;516632;Supervivientes;3200.0;A
2020;516681;516615;5086;516632;Supervivientes;2625.0;A
2020;516681;516615;5087;516632;Supervivientes;2850.0;A
2020;516681;516615;5088;516632;Supervivientes;;A
2020;516681;516615;5089;516632;Supervivientes;;A
2020;516681;516615;5090;516632;Supervivientes;;A
2020;516681;516615;5091;516632;Supervivientes;;A
2020;516681;516615;5092;516632;Supervivientes;;A
2020;516681;516615;5093;516632;Supervivientes;;A
2020;516681;516615;5094;516632;Supervivientes;;A
2020;516681;516615;5095;516632;Supervivientes;;A
2020;516681;516615;5096;516632;Supervivientes;;A
2020;516681;516615;5097;516632;Supervivientes;;A
2020;516688;516633;5083;516632;Supervivientes;18975.0;A
2020;516688;516633;5084;516632;Supervivientes;19475.0;A
2020;516688;516633;5085;516632;Supervivientes;16950.0;A
2020;516688;516633;5086;516632;Supervivientes;17375.0;A
2020;516688;516633;5087;516632;Supervivientes;17475.0;A
2020;516688;516633;5088;516632;Supervivientes;19525.0;A
2020;516688;516633;5089;516632;Supervivientes;21425.0;A
2020;516688;516633;5090;516632;Supervivientes;23725.0;A
2020;516688;516633;5091;516632;Supervivientes;25075.0;A
2020;516688;516633;5092;516632;Supervivientes;23550.0;A
2020;516688;516633;5093;516632;Supervivientes;23100.0;A
2020;516688;516633;5094;516632;Supervivientes;21100.0;A
2020;516688;516633;5095;516632;Supervivientes;26250.0;A
2020;516688;516633;5096;516632;Supervivientes;24450.0;A
2020;516688;516633;5097;516632;Supervivientes;20175.0;A
2020;516688;516606;5083;516632;Supervivientes;13125.0;A
2020;516688;516606;5084;516632;Supervivientes;13050.0;A
2020;516688;516606;5085;516632;Supervivientes;10475.0;A
2020;516688;516606;5086;516632;Supervivientes;10800.0;A
2020;516688;516606;5087;516632;Supervivientes;10375.0;A
2020;516688;516606;5088;516632;Supervivientes;10800.0;A
2020;516688;516606;5089;516632;Supervivientes;11550.0;A
2020;516688;516606;5090;516632;Supervivientes;12325.0;A
2020;516688;516606;5091;516632;Supervivientes;13600.0;A
2020;516688;516606;5092;516632;Supervivientes;12825.0;A
2020;516688;516606;5093;516632;Supervivientes;13275.0;A
2020;516688;516606;5094;516632;Supervivientes;11675.0;A
2020;516688;516606;5095;516632;Supervivientes;15050.0;A
2020;516688;516606;5096;516632;Supervivientes;15775.0;A
2020;516688;516606;5097;516632;Supervivientes;;A
2020;516688;516607;5083;516632;Supervivientes;10200.0;A
2020;516688;516607;5084;516632;Supervivientes;9700.0;A
2020;516688;516607;5085;516632;Supervivientes;7850.0;A
2020;516688;516607;5086;516632;Supervivientes;7825.0;A
2020;516688;516607;5087;516632;Supervivientes;7900.0;A
2020;516688;516607;5088;516632;Supervivientes;8375.0;A
2020;516688;516607;5089;516632;Supervivientes;9050.0;A
2020;516688;516607;5090;516632;Supervivientes;9600.0;A
2020;516688;516607;5091;516632;Supervivientes;9825.0;A
2020;516688;516607;5092;516632;Supervivientes;9475.0;A
2020;516688;516607;5093;516632;Supervivientes;9975.0;A
2020;516688;516607;5094;516632;Supervivientes;8925.0;A
2020;516688;516607;5095;516632;Supervivientes;11525.0;A
2020;516688;516607;5096;516632;Supervivientes;;A
2020;516688;516607;5097;516632;Supervivientes;;A
2020;516688;516608;5083;516632;Supervivientes;7825.0;A
2020;516688;516608;5084;516632;Supervivientes;8025.0;A
2020;516688;516608;5085;516632;Supervivientes;6325.0;A
2020;516688;516608;5086;516632;Supervivientes;6025.0;A
2020;516688;516608;5087;516632;Supervivientes;6200.0;A
2020;516688;516608;5088;516632;Supervivientes;6600.0;A
2020;516688;516608;5089;516632;Supervivientes;7575.0;A
2020;516688;516608;5090;516632;Supervivientes;7925.0;A
2020;516688;516608;5091;516632;Supervivientes;7900.0;A
2020;516688;516608;5092;516632;Supervivientes;7750.0;A
2020;516688;516608;5093;516632;Supervivientes;8300.0;A
2020;516688;516608;5094;516632;Supervivientes;7200.0;A
2020;516688;516608;5095;516632;Supervivientes;;A
2020;516688;516608;5096;516632;Supervivientes;;A
2020;516688;516608;5097;516632;Supervivientes;;A
2020;516688;516609;5083;516632;Supervivientes;6675.0;A
2020;516688;516609;5084;516632;Supervivientes;6625.0;A
2020;516688;516609;5085;516632;Supervivientes;4950.0;A
2020;516688;516609;5086;516632;Supervivientes;4850.0;A
2020;516688;516609;5087;516632;Supervivientes;5350.0;A
2020;516688;516609;5088;516632;Supervivientes;5700.0;A
2020;516688;516609;5089;516632;Supervivientes;6525.0;A
2020;516688;516609;5090;516632;Supervivientes;6975.0;A
2020;516688;516609;5091;516632;Supervivientes;6625.0;A
2020;516688;516609;5092;516632;Supervivientes;6600.0;A
2020;516688;516609;5093;516632;Supervivientes;7425.0;A
2020;516688;516609;5094;516632;Supervivientes;;A
2020;516688;516609;5095;516632;Supervivientes;;A
2020;516688;516609;5096;516632;Supervivientes;;A
2020;516688;516609;5097;516632;Supervivientes;;A
2020;516688;516610;5083;516632;Supervivientes;5875.0;A
2020;516688;516610;5084;516632;Supervivientes;5575.0;A
2020;516688;516610;5085;516632;Supervivientes;4200.0;A
2020;516688;516610;5086;516632;Supervivientes;4225.0;A
2020;516688;516610;5087;516632;Supervivientes;4425.0;A
2020;516688;516610;5088;516632;Supervivientes;4975.0;A
2020;516688;516610;5089;516632;Supervivientes;5600.0;A
2020;516688;516610;5090;516632;Supervivientes;6050.0;A
2020;516688;516610;5091;516632;Supervivientes;5925.0;A
2020;516688;516610;5092;516632;Supervivientes;6000.0;A
2020;516688;516610;5093;516632;Supervivientes;;A
2020;516688;516610;5094;516632;Supervivientes;;A
2020;516688;516610;5095;516632;Supervivientes;;A
2020;516688;516610;5096;516632;Supervivientes;;A
2020;516688;516610;5097;516632;Supervivientes;;A
2020;516688;516611;5083;516632;Supervivientes;5200.0;A
2020;516688;516611;5084;516632;Supervivientes;4650.0;A
2020;516688;516611;5085;516632;Supervivientes;3475.0;A
2020;516688;516611;5086;516632;Supervivientes;3600.0;A
2020;516688;516611;5087;516632;Supervivientes;3975.0;A
2020;516688;516611;5088;516632;Supervivientes;4475.0;A
2020;516688;516611;5089;516632;Supervivientes;5150.0;A
2020;516688;516611;5090;516632;Supervivientes;5500.0;A
2020;516688;516611;5091;516632;Supervivientes;5425.0;A
2020;516688;516611;5092;516632;Supervivientes;;A
2020;516688;516611;5093;516632;Supervivientes;;A
2020;516688;516611;5094;516632;Supervivientes;;A
2020;516688;516611;5095;516632;Supervivientes;;A
2020;516688;516611;5096;516632;Supervivientes;;A
2020;516688;516611;5097;516632;Supervivientes;;A
2020;516688;516612;5083;516632;Supervivientes;4375.0;A
2020;516688;516612;5084;516632;Supervivientes;4125.0;A
2020;516688;516612;5085;516632;Supervivientes;3250.0;A
2020;516688;516612;5086;516632;Supervivientes;3300.0;A
2020;516688;516612;5087;516632;Supervivientes;3550.0;A
2020;516688;516612;5088;516632;Supervivientes;3975.0;A
2020;516688;516612;5089;516632;Supervivientes;4600.0;A
2020;516688;516612;5090;516632;Supervivientes;4875.0;A
2020;516688;516612;5091;516632;Supervivientes;;A
2020;516688;516612;5092;516632;Supervivientes;;A
2020;516688;516612;5093;516632;Supervivientes;;A
2020;516688;516612;5094;516632;Supervivientes;;A
2020;516688;516612;5095;516632;Supervivientes;;A
2020;516688;516612;5096;516632;Supervivientes;;A
2020;516688;516612;5097;516632;Supervivientes;;A
2020;516688;516613;5083;516632;Supervivientes;3975.0;A
2020;516688;516613;5084;516632;Supervivientes;3650.0;A
2020;516688;516613;5085;516632;Supervivientes;3025.0;A
2020;516688;516613;5086;516632;Supervivientes;3150.0;A
2020;516688;516613;5087;516632;Supervivientes;3075.0;A
2020;516688;516613;5088;516632;Supervivientes;3725.0;A
2020;516688;516613;5089;516632;Supervivientes;4200.0;A
2020;516688;516613;5090;516632;Supervivientes;;A
2020;516688;516613;5091;516632;Supervivientes;;A
2020;516688;516613;5092;516632;Supervivientes;;A
2020;516688;516613;5093;516632;Supervivientes;;A
2020;516688;516613;5094;516632;Supervivientes;;A
2020;516688;516613;5095;516632;Supervivientes;;A
2020;516688;516613;5096;516632;Supervivientes;;A
2020;516688;516613;5097;516632;Supervivientes;;A
2020;516688;516614;5083;516632;Supervivientes;3600.0;A
2020;516688;516614;5084;516632;Supervivientes;3450.0;A
2020;516688;516614;5085;516632;Supervivientes;2775.0;A
2020;516688;516614;5086;516632;Supervivientes;2950.0;A
2020;516688;516614;5087;516632;Supervivientes;2850.0;A
2020;516688;516614;5088;516632;Supervivientes;3625.0;A
2020;516688;516614;5089;516632;Supervivientes;;A
2020;516688;516614;5090;516632;Supervivientes;;A
2020;516688;516614;5091;516632;Supervivientes;;A
2020;516688;516614;5092;516632;Supervivientes;;A
2020;516688;516614;5093;516632;Supervivientes;;A
2020;516688;516614;5094;516632;Supervivientes;;A
2020;516688;516614;5095;516632;Supervivientes;;A
2020;516688;516614;5096;516632;Supervivientes;;A
2020;516688;516614;5097;516632;Supervivientes;;A
2020;516688;516615;5083;516632;Supervivientes;3425.0;A
2020;516688;516615;5084;516632;Supervivientes;3275.0;A
2020;516688;516615;5085;516632;Supervivientes;2525.0;A
2020;516688;516615;5086;516632;Supervivientes;2650.0;A
2020;516688;516615;5087;516632;Supervivientes;2675.0;A
2020;516688;516615;5088;516632;Supervivientes;;A
2020;516688;516615;5089;516632;Supervivientes;;A
2020;516688;516615;5090;516632;Supervivientes;;A
2020;516688;516615;5091;516632;Supervivientes;;A
2020;516688;516615;5092;516632;Supervivientes;;A
2020;516688;516615;5093;516632;Supervivientes;;A
2020;516688;516615;5094;516632;Supervivientes;;A
2020;516688;516615;5095;516632;Supervivientes;;A
2020;516688;516615;5096;516632;Supervivientes;;A
2020;516688;516615;5097;516632;Supervivientes;;A
