TIME_PERIOD,REF_AREA,ESTADO_CIVIL,D_ESTADOCIVILC2_0,INDICATOR,OBS_VALUE,FREQ
2018,ES61,,,SEP,7.4271,A
2018,ES61,,,SEP,18.1042,A
2018,ES611,TOTAL,,SEP,26.8855,A
2018,ES611,TOTAL,,SEP,25.2578,A
2018,ES611,TOTAL,,SEP,1.6277,A
2018,ES611,,,SEP,25.2578,A
2018,ES611,,,SEP,23.6301,A
2018,ES611,,,SEP,1.6277,A
2018,ES611,,,SEP,1.6277,A
2018,ES611,,,SEP,1.6277,A
2018,ES612,TOTAL,,SEP,131.8558,A
2018,ES612,TOTAL,,SEP,124.1729,A
2018,ES612,TOTAL,,SEP,7.6829,A
2018,ES612,,,SEP,121.9948,A
2018,ES612,,,SEP,121.9948,A
2018,ES612,,,SEP,2.7524,A
2018,ES612,,,SEP,2.7524,A
2018,ES612,,,SEP,7.1086,A
2018,ES612,,,SEP,2.1781,A
2018,ES612,,,SEP,4.9305,A
2018,ES613,TOTAL,,SEP,94.772,A
2018,ES613,TOTAL,,SEP,93.46,A
2018,ES613,TOTAL,,SEP,1.312,A
2018,ES613,,,SEP,92.148,A
2018,ES613,,,SEP,90.836,A
2018,ES613,,,SEP,1.312,A
2018,ES613,,,SEP,1.312,A
2018,ES613,,,SEP,1.312,A
2018,ES613,,,SEP,1.312,A
2018,ES613,,,SEP,1.312,A
2018,ES614,TOTAL,,SEP,120.6111,A
2018,ES614,TOTAL,,SEP,120.6111,A
2018,ES614,,,SEP,120.6111,A
2018,ES614,,,SEP,120.6111,A
2018,ES615,TOTAL,,SEP,27.635,A
2018,ES615,TOTAL,,SEP,27.635,A
2018,ES615,,,SEP,27.635,A
2018,ES615,,,SEP,27.635,A
2018,ES616,TOTAL,,SEP,86.754,A
2018,ES616,TOTAL,,SEP,86.754,A
2018,ES616,,,SEP,84.4447,A
2018,ES616,,,SEP,84.4447,A
2018,ES616,,,SEP,2.3093,A
2018,ES616,,,SEP,2.3093,A
2018,ES617,TOTAL,,SEP,134.7646,A
2018,ES617,TOTAL,,SEP,126.0277,A
2018,ES617,TOTAL,,SEP,8.7369,A
2018,ES617,,,SEP,127.9938,A
2018,ES617,,,SEP,126.0277,A
2018,ES617,,,SEP,1.9661,A
2018,ES617,,,SEP,6.7708,A
2018,ES617,,,SEP,6.7708,A
2018,ES618,TOTAL,,SEP,197.5501,A
2018,ES618,TOTAL,,SEP,185.4095,A
2018,ES618,TOTAL,,SEP,2.1343,A
2018,ES618,TOTAL,,SEP,10.0063,A
2018,ES618,,,SEP,191.1472,A
2018,ES618,,,SEP,185.4095,A
2018,ES618,,,SEP,2.1343,A
2018,ES618,,,SEP,3.6034,A
2018,ES618,,,SEP,6.4029,A
2018,ES618,,,SEP,6.4029,A
2017,ES61,TOTAL,,SEP,839.597,A
2017,ES61,TOTAL,,SEP,803.7754,A
2017,ES61,TOTAL,,SEP,5.3548,A
2017,ES61,TOTAL,,SEP,30.4668,A
2017,ES61,,,SEP,803.4393,A
2017,ES61,,,SEP,783.4966,A
2017,ES61,,,SEP,3.663,A
2017,ES61,,,SEP,16.2797,A
2017,ES61,,,SEP,5.9947,A
2017,ES61,,,SEP,4.1235,A
2017,ES61,,,SEP,1.8712,A
2017,ES61,,,SEP,30.163,A
2017,ES61,,,SEP,16.1553,A
2017,ES61,,,SEP,1.6918,A
2017,ES61,,,SEP,12.3159,A
2017,ES611,TOTAL,,SEP,35.0423,A
2017,ES611,TOTAL,,SEP,35.0423,A
2017,ES611,,,SEP,33.5211,A
2017,ES611,,,SEP,33.5211,A
2017,ES611,,,SEP,1.5212,A
2017,ES611,,,SEP,1.5212,A
2017,ES612,TOTAL,,SEP,163.034,A
2017,ES612,TOTAL,,SEP,155.7187,A
2017,ES612,TOTAL,,SEP,1.6918,A
2017,ES612,TOTAL,,SEP,5.6235,A
2017,ES612,,,SEP,157.9586,A
2017,ES612,,,SEP,152.3351,A
2017,ES612,,,SEP,5.6235,A
2017,ES612,,,SEP,5.0754,A
2017,ES612,,,SEP,3.3836,A
2017,ES612,,,SEP,1.6918,A
2017,ES613,TOTAL,,SEP,92.572,A
2017,ES613,TOTAL,,SEP,85.9635,A
2017,ES613,TOTAL,,SEP,6.6085,A
2017,ES613,,,SEP,83.924,A
2017,ES613,,,SEP,82.401,A
2017,ES613,,,SEP,1.523,A
2017,ES613,,,SEP,8.648,A
2017,ES613,,,SEP,3.5625,A
2017,ES613,,,SEP,5.0855,A
2017,ES614,TOTAL,,SEP,91.1584,A
2017,ES614,TOTAL,,SEP,87.128,A
2017,ES614,TOTAL,,SEP,4.0304,A
2017,ES614,,,SEP,87.128,A
2017,ES614,,,SEP,83.0976,A
2017,ES614,,,SEP,4.0304,A
2017,ES614,,,SEP,4.0304,A
2017,ES614,,,SEP,4.0304,A
2017,ES615,TOTAL,,SEP,32.839,A
2017,ES615,TOTAL,,SEP,32.839,A
2017,ES615,,,SEP,32.839,A
2017,ES615,,,SEP,32.839,A
2017,ES616,TOTAL,,SEP,76.0582,A
2017,ES616,TOTAL,,SEP,74.011,A
2017,ES616,TOTAL,,SEP,2.0472,A
2017,ES616,,,SEP,73.7751,A
2017,ES616,,,SEP,71.7279,A
2017,ES616,,,SEP,2.0472,A
2017,ES616,,,SEP,2.2831,A
2017,ES616,,,SEP,2.2831,A
2017,ES617,TOTAL,,SEP,159.5805,A
2017,ES617,TOTAL,,SEP,150.2517,A
2017,ES617,TOTAL,,SEP,1.6158,A
2017,ES617,TOTAL,,SEP,7.713,A
2017,ES617,,,SEP,155.0991,A
2017,ES617,,,SEP,150.2517,A
2017,ES617,,,SEP,1.6158,A
2017,ES617,,,SEP,3.2316,A
2017,ES617,,,SEP,4.4814,A
2017,ES617,,,SEP,4.4814,A
2017,ES618,TOTAL,,SEP,189.3126,A
2017,ES618,TOTAL,,SEP,182.8212,A
2017,ES618,TOTAL,,SEP,6.4914,A
2017,ES618,,,SEP,179.1944,A
2017,ES618,,,SEP,177.3232,A
2017,ES618,,,SEP,1.8712,A
2017,ES618,,,SEP,5.9947,A
2017,ES618,,,SEP,4.1235,A
2017,ES618,,,SEP,1.8712,A
2017,ES618,,,SEP,4.1235,A
2017,ES618,,,SEP,1.3745,A
2017,ES618,,,SEP,2.749,A
2016,ES61,TOTAL,,SEP,902.9587,A
2016,ES61,TOTAL,,SEP,863.7863,A
2016,ES61,TOTAL,,SEP,2.5006,A
2016,ES61,TOTAL,,SEP,36.6718,A
2016,ES61,,,SEP,863.1106,A
2016,ES61,,,SEP,842.4273,A
2016,ES61,,,SEP,20.6833,A
2016,ES61,,,SEP,6.496,A
2016,ES61,,,SEP,5.496,A
2016,ES61,,,SEP,1.0,A
2016,ES61,,,SEP,33.3521,A
2016,ES61,,,SEP,15.863,A
2016,ES61,,,SEP,2.5006,A
2016,ES61,,,SEP,14.9885,A
2016,ES611,TOTAL,,SEP,42.5671,A
2016,ES611,TOTAL,,SEP,42.5671,A
2016,ES611,,,SEP,41.2372,A
2016,ES611,,,SEP,41.2372,A
2016,ES611,,,SEP,1.3299,A
2016,ES611,,,SEP,1.3299,A
2016,ES612,TOTAL,,SEP,139.4344,A
2016,ES612,TOTAL,,SEP,136.2812,A
2016,ES612,TOTAL,,SEP,3.1532,A
2016,ES612,,,SEP,136.2812,A
2016,ES612,,,SEP,133.128,A
2016,ES612,,,SEP,3.1532,A
2016,ES612,,,SEP,3.1532,A
2016,ES612,,,SEP,3.1532,A
2016,ES613,TOTAL,,SEP,115.2214,A
2016,ES613,TOTAL,,SEP,110.0018,A
2016,ES613,TOTAL,,SEP,5.2196,A
2016,ES613,,,SEP,112.6116,A
2016,ES613,,,SEP,110.0018,A
2016,ES613,,,SEP,2.6098,A
2016,ES613,,,SEP,2.6098,A
2016,ES613,,,SEP,2.6098,A
2016,ES614,TOTAL,,SEP,106.728,A
2016,ES614,TOTAL,,SEP,102.2704,A
2016,ES614,TOTAL,,SEP,4.4576,A
2016,ES614,,,SEP,106.728,A
2016,ES614,,,SEP,102.2704,A
2016,ES614,,,SEP,4.4576,A
2016,ES615,TOTAL,,SEP,50.6884,A
2016,ES615,TOTAL,,SEP,48.6884,A
2016,ES615,TOTAL,,SEP,2.0,A
2016,ES615,,,SEP,49.6884,A
2016,ES615,,,SEP,48.6884,A
2016,ES615,,,SEP,1.0,A
2016,ES615,,,SEP,1.0,A
2016,ES615,,,SEP,1.0,A
2016,ES616,TOTAL,,SEP,72.7504,A
2016,ES616,TOTAL,,SEP,72.7504,A
2016,ES616,,,SEP,71.2556,A
2016,ES616,,,SEP,71.2556,A
2016,ES616,,,SEP,1.4948,A
2016,ES616,,,SEP,1.4948,A
2016,ES617,TOTAL,,SEP,172.0624,A
2016,ES617,TOTAL,,SEP,160.0588,A
2016,ES617,TOTAL,,SEP,2.5006,A
2016,ES617,TOTAL,,SEP,9.503,A
2016,ES617,,,SEP,151.5558,A
2016,ES617,,,SEP,148.5546,A
2016,ES617,,,SEP,3.0012,A
2016,ES617,,,SEP,4.0012,A
2016,ES617,,,SEP,4.0012,A
2016,ES617,,,SEP,16.5054,A
2016,ES617,,,SEP,7.503,A
2016,ES617,,,SEP,2.5006,A
2016,ES617,,,SEP,6.5018,A
2016,ES618,TOTAL,,SEP,203.5066,A
2016,ES618,TOTAL,,SEP,191.1682,A
2016,ES618,TOTAL,,SEP,12.3384,A
2016,ES618,,,SEP,193.7528,A
2016,ES618,,,SEP,187.2913,A
2016,ES618,,,SEP,6.4615,A
2016,ES618,,,SEP,1.0,A
2016,ES618,,,SEP,1.0,A
2016,ES618,,,SEP,8.7538,A
2016,ES618,,,SEP,3.8769,A
2016,ES618,,,SEP,4.8769,A
2015,ES61,TOTAL,,SEP,899.1127,A
2015,ES61,TOTAL,,SEP,881.2047,A
2015,ES61,TOTAL,,SEP,4.6404,A
2015,ES61,TOTAL,,SEP,13.2676,A
2015,ES61,,,SEP,858.2309,A
2015,ES61,,,SEP,851.2024,A
2015,ES61,,,SEP,2.9214,A
2015,ES61,,,SEP,4.1071,A
2015,ES61,,,SEP,6.3219,A
2015,ES61,,,SEP,3.0382,A
2015,ES61,,,SEP,3.2837,A
2015,ES61,,,SEP,34.5599,A
2015,ES61,,,SEP,26.9641,A
2015,ES61,,,SEP,1.719,A
2015,ES61,,,SEP,5.8768,A
2015,ES611,TOTAL,,SEP,56.0604,A
2015,ES611,TOTAL,,SEP,50.9199,A
2015,ES611,TOTAL,,SEP,5.1405,A
2015,ES611,,,SEP,52.9032,A
2015,ES611,,,SEP,50.9199,A
2015,ES611,,,SEP,1.9833,A
2015,ES611,,,SEP,3.1572,A
2015,ES611,,,SEP,3.1572,A
2015,ES612,TOTAL,,SEP,133.4995,A
2015,ES612,TOTAL,,SEP,133.4995,A
2015,ES612,,,SEP,130.3119,A
2015,ES612,,,SEP,130.3119,A
2015,ES612,,,SEP,3.1876,A
2015,ES612,,,SEP,3.1876,A
2015,ES613,TOTAL,,SEP,117.3954,A
2015,ES613,TOTAL,,SEP,117.3954,A
2015,ES613,,,SEP,117.3954,A
2015,ES613,,,SEP,117.3954,A
2015,ES614,TOTAL,,SEP,108.1972,A
2015,ES614,TOTAL,,SEP,104.3544,A
2015,ES614,TOTAL,,SEP,1.719,A
2015,ES614,TOTAL,,SEP,2.1238,A
2015,ES614,,,SEP,99.6022,A
2015,ES614,,,SEP,97.4784,A
2015,ES614,,,SEP,2.1238,A
2015,ES614,,,SEP,8.595,A
2015,ES614,,,SEP,6.876,A
2015,ES614,,,SEP,1.719,A
2015,ES615,TOTAL,,SEP,40.5241,A
2015,ES615,TOTAL,,SEP,40.5241,A
2015,ES615,,,SEP,39.0382,A
2015,ES615,,,SEP,39.0382,A
2015,ES615,,,SEP,1.4859,A
2015,ES615,,,SEP,1.4859,A
2015,ES616,TOTAL,,SEP,81.3217,A
2015,ES616,TOTAL,,SEP,78.2835,A
2015,ES616,TOTAL,,SEP,1.5191,A
2015,ES616,TOTAL,,SEP,1.5191,A
2015,ES616,,,SEP,75.2453,A
2015,ES616,,,SEP,73.7262,A
2015,ES616,,,SEP,1.5191,A
2015,ES616,,,SEP,4.5573,A
2015,ES616,,,SEP,3.0382,A
2015,ES616,,,SEP,1.5191,A
2015,ES616,,,SEP,1.5191,A
2015,ES616,,,SEP,1.5191,A
2015,ES617,TOTAL,,SEP,173.1336,A
2015,ES617,TOTAL,,SEP,171.7313,A
2015,ES617,TOTAL,,SEP,1.4023,A
2015,ES617,,,SEP,163.3175,A
2015,ES617,,,SEP,161.9152,A
2015,ES617,,,SEP,1.4023,A
2015,ES617,,,SEP,9.8161,A
2015,ES617,,,SEP,9.8161,A
2015,ES618,TOTAL,,SEP,188.9808,A
2015,ES618,TOTAL,,SEP,184.4966,A
2015,ES618,TOTAL,,SEP,4.4842,A
2015,ES618,,,SEP,180.4172,A
2015,ES618,,,SEP,180.4172,A
2015,ES618,,,SEP,1.7646,A
2015,ES618,,,SEP,1.7646,A
2015,ES618,,,SEP,6.799,A
2015,ES618,,,SEP,4.0794,A
2015,ES618,,,SEP,2.7196,A
2014,ES61,TOTAL,,SEP,1033.68097,A
2014,ES61,TOTAL,,SEP,1006.47664,A
2014,ES61,TOTAL,,SEP,27.20433,A
2014,ES61,,,SEP,983.02765,A
2014,ES61,,,SEP,974.08383,A
2014,ES61,,,SEP,8.94382,A
2014,ES61,,,SEP,5.63744,A
2014,ES61,,,SEP,1.4678,A
2014,ES61,,,SEP,4.16964,A
2014,ES61,,,SEP,45.01588,A
2014,ES61,,,SEP,30.92501,A
2014,ES61,,,SEP,14.09087,A
2014,ES611,TOTAL,,SEP,57.933,A
2014,ES611,TOTAL,,SEP,55.107,A
2014,ES611,TOTAL,,SEP,2.826,A
2014,ES611,,,SEP,55.107,A
2014,ES611,,,SEP,55.107,A
2014,ES611,,,SEP,2.826,A
2014,ES611,,,SEP,2.826,A
2014,ES612,TOTAL,,SEP,162.30564,A
2014,ES612,TOTAL,,SEP,160.80281,A
2014,ES612,TOTAL,,SEP,1.50283,A
2014,ES612,,,SEP,154.79149,A
2014,ES612,,,SEP,153.28866,A
2014,ES612,,,SEP,1.50283,A
2014,ES612,,,SEP,7.51415,A
2014,ES612,,,SEP,7.51415,A
2014,ES613,TOTAL,,SEP,113.25196,A
2014,ES613,TOTAL,,SEP,113.25196,A
2014,ES613,,,SEP,111.58649,A
2014,ES613,,,SEP,111.58649,A
2014,ES613,,,SEP,1.66547,A
2014,ES613,,,SEP,1.66547,A
2014,ES614,TOTAL,,SEP,138.23355,A
2014,ES614,TOTAL,,SEP,133.6764,A
2014,ES614,TOTAL,,SEP,4.55715,A
2014,ES614,,,SEP,130.6383,A
2014,ES614,,,SEP,129.11925,A
2014,ES614,,,SEP,1.51905,A
2014,ES614,,,SEP,7.59525,A
2014,ES614,,,SEP,4.55715,A
2014,ES614,,,SEP,3.0381,A
2014,ES615,TOTAL,,SEP,57.99901,A
2014,ES615,TOTAL,,SEP,55.16979,A
2014,ES615,TOTAL,,SEP,2.82922,A
2014,ES615,,,SEP,55.16979,A
2014,ES615,,,SEP,53.75518,A
2014,ES615,,,SEP,1.41461,A
2014,ES615,,,SEP,1.41461,A
2014,ES615,,,SEP,1.41461,A
2014,ES615,,,SEP,1.41461,A
2014,ES615,,,SEP,1.41461,A
2014,ES616,TOTAL,,SEP,74.8578,A
2014,ES616,TOTAL,,SEP,71.9222,A
2014,ES616,TOTAL,,SEP,2.9356,A
2014,ES616,,,SEP,70.4544,A
2014,ES616,,,SEP,70.4544,A
2014,ES616,,,SEP,2.9356,A
2014,ES616,,,SEP,1.4678,A
2014,ES616,,,SEP,1.4678,A
2014,ES616,,,SEP,1.4678,A
2014,ES616,,,SEP,1.4678,A
2014,ES617,TOTAL,,SEP,207.69645,A
2014,ES617,TOTAL,,SEP,202.8663,A
2014,ES617,TOTAL,,SEP,4.83015,A
2014,ES617,,,SEP,198.03615,A
2014,ES617,,,SEP,194.81605,A
2014,ES617,,,SEP,3.2201,A
2014,ES617,,,SEP,9.6603,A
2014,ES617,,,SEP,8.05025,A
2014,ES617,,,SEP,1.61005,A
2014,ES618,TOTAL,,SEP,221.40356,A
2014,ES618,TOTAL,,SEP,213.68018,A
2014,ES618,TOTAL,,SEP,7.72338,A
2014,ES618,,,SEP,207.24403,A
2014,ES618,,,SEP,205.9568,A
2014,ES618,,,SEP,1.28723,A
2014,ES618,,,SEP,1.28723,A
2014,ES618,,,SEP,1.28723,A
2014,ES618,,,SEP,12.8723,A
2014,ES618,,,SEP,7.72338,A
2014,ES618,,,SEP,5.14892,A
2013,ES61,TOTAL,,SEP,974.08657,A
2013,ES61,TOTAL,,SEP,942.46525,A
2013,ES61,TOTAL,,SEP,4.28656,A
2013,ES61,TOTAL,,SEP,27.33476,A
2013,ES61,,,SEP,932.76314,A
2013,ES61,,,SEP,915.70599,A
2013,ES61,,,SEP,4.28656,A
2013,ES61,,,SEP,12.77059,A
2013,ES61,,,SEP,6.77806,A
2013,ES61,,,SEP,5.44956,A
2013,ES61,,,SEP,1.3285,A
2013,ES61,,,SEP,34.54537,A
2013,ES61,,,SEP,21.3097,A
2013,ES61,,,SEP,13.23567,A
2013,ES611,TOTAL,,SEP,64.0302,A
2013,ES611,TOTAL,,SEP,60.7466,A
2013,ES611,TOTAL,,SEP,3.2836,A
2013,ES611,,,SEP,59.1048,A
2013,ES611,,,SEP,59.1048,A
2013,ES611,,,SEP,4.9254,A
2013,ES611,,,SEP,1.6418,A
2013,ES611,,,SEP,3.2836,A
2013,ES612,TOTAL,,SEP,161.1555,A
2013,ES612,TOTAL,,SEP,153.83025,A
2013,ES612,TOTAL,,SEP,2.9301,A
2013,ES612,TOTAL,,SEP,4.39515,A
2013,ES612,,,SEP,152.3652,A
2013,ES612,,,SEP,146.505,A
2013,ES612,,,SEP,2.9301,A
2013,ES612,,,SEP,2.9301,A
2013,ES612,,,SEP,8.7903,A
2013,ES612,,,SEP,7.32525,A
2013,ES612,,,SEP,1.46505,A
2013,ES613,TOTAL,,SEP,97.66512,A
2013,ES613,TOTAL,,SEP,93.59574,A
2013,ES613,TOTAL,,SEP,1.35646,A
2013,ES613,TOTAL,,SEP,2.71292,A
2013,ES613,,,SEP,93.59574,A
2013,ES613,,,SEP,90.88282,A
2013,ES613,,,SEP,1.35646,A
2013,ES613,,,SEP,1.35646,A
2013,ES613,,,SEP,1.35646,A
2013,ES613,,,SEP,1.35646,A
2013,ES613,,,SEP,2.71292,A
2013,ES613,,,SEP,1.35646,A
2013,ES613,,,SEP,1.35646,A
2013,ES614,TOTAL,,SEP,103.65564,A
2013,ES614,TOTAL,,SEP,103.65564,A
2013,ES614,,,SEP,102.29175,A
2013,ES614,,,SEP,102.29175,A
2013,ES614,,,SEP,1.36389,A
2013,ES614,,,SEP,1.36389,A
2013,ES615,TOTAL,,SEP,66.06842,A
2013,ES615,TOTAL,,SEP,66.06842,A
2013,ES615,,,SEP,66.06842,A
2013,ES615,,,SEP,66.06842,A
2013,ES616,TOTAL,,SEP,88.90119,A
2013,ES616,TOTAL,,SEP,84.6678,A
2013,ES616,TOTAL,,SEP,4.23339,A
2013,ES616,,,SEP,86.07893,A
2013,ES616,,,SEP,84.6678,A
2013,ES616,,,SEP,1.41113,A
2013,ES616,,,SEP,2.82226,A
2013,ES616,,,SEP,2.82226,A
2013,ES617,TOTAL,,SEP,186.693,A
2013,ES617,TOTAL,,SEP,176.6403,A
2013,ES617,TOTAL,,SEP,10.0527,A
2013,ES617,,,SEP,176.6403,A
2013,ES617,,,SEP,170.8959,A
2013,ES617,,,SEP,5.7444,A
2013,ES617,,,SEP,1.4361,A
2013,ES617,,,SEP,1.4361,A
2013,ES617,,,SEP,8.6166,A
2013,ES617,,,SEP,4.3083,A
2013,ES617,,,SEP,4.3083,A
2013,ES618,TOTAL,,SEP,205.9175,A
2013,ES618,TOTAL,,SEP,203.2605,A
2013,ES618,TOTAL,,SEP,2.657,A
2013,ES618,,,SEP,196.618,A
2013,ES618,,,SEP,195.2895,A
2013,ES618,,,SEP,1.3285,A
2013,ES618,,,SEP,3.9855,A
2013,ES618,,,SEP,2.657,A
2013,ES618,,,SEP,1.3285,A
2013,ES618,,,SEP,5.314,A
2013,ES618,,,SEP,5.314,A
2012,ES61,TOTAL,,SEP,1325.99833,A
2012,ES61,TOTAL,,SEP,1301.97682,A
2012,ES61,TOTAL,,SEP,1.84902,A
2012,ES61,TOTAL,,SEP,22.17249,A
2012,ES61,,,SEP,1281.49209,A
2012,ES61,,,SEP,1267.42855,A
2012,ES61,,,SEP,14.06354,A
2012,ES61,,,SEP,10.33281,A
2012,ES61,,,SEP,8.87959,A
2012,ES61,,,SEP,1.45322,A
2012,ES61,,,SEP,34.17343,A
2012,ES61,,,SEP,25.66868,A
2012,ES61,,,SEP,1.84902,A
2012,ES61,,,SEP,6.65573,A
2012,ES611,TOTAL,,SEP,81.0995,A
2012,ES611,TOTAL,,SEP,74.63981,A
2012,ES611,TOTAL,,SEP,6.45969,A
2012,ES611,,,SEP,76.89636,A
2012,ES611,,,SEP,72.53824,A
2012,ES611,,,SEP,4.35812,A
2012,ES611,,,SEP,4.20314,A
2012,ES611,,,SEP,2.10157,A
2012,ES611,,,SEP,2.10157,A
2012,ES612,TOTAL,,SEP,217.75166,A
2012,ES612,TOTAL,,SEP,217.75166,A
2012,ES612,,,SEP,214.14384,A
2012,ES612,,,SEP,214.14384,A
2012,ES612,,,SEP,3.60782,A
2012,ES612,,,SEP,3.60782,A
2012,ES613,TOTAL,,SEP,108.2448,A
2012,ES613,TOTAL,,SEP,104.94936,A
2012,ES613,TOTAL,,SEP,3.29544,A
2012,ES613,,,SEP,103.30164,A
2012,ES613,,,SEP,101.65392,A
2012,ES613,,,SEP,1.64772,A
2012,ES613,,,SEP,4.94316,A
2012,ES613,,,SEP,3.29544,A
2012,ES613,,,SEP,1.64772,A
2012,ES614,TOTAL,,SEP,139.01817,A
2012,ES614,TOTAL,,SEP,139.01817,A
2012,ES614,,,SEP,134.43385,A
2012,ES614,,,SEP,134.43385,A
2012,ES614,,,SEP,4.58432,A
2012,ES614,,,SEP,4.58432,A
2012,ES615,TOTAL,,SEP,60.6245,A
2012,ES615,TOTAL,,SEP,60.6245,A
2012,ES615,,,SEP,60.6245,A
2012,ES615,,,SEP,60.6245,A
2012,ES616,TOTAL,,SEP,141.41699,A
2012,ES616,TOTAL,,SEP,141.41699,A
2012,ES616,,,SEP,141.41699,A
2012,ES616,,,SEP,141.41699,A
2012,ES617,TOTAL,,SEP,271.91439,A
2012,ES617,TOTAL,,SEP,266.36733,A
2012,ES617,TOTAL,,SEP,1.84902,A
2012,ES617,TOTAL,,SEP,3.69804,A
2012,ES617,,,SEP,255.83124,A
2012,ES617,,,SEP,252.1332,A
2012,ES617,,,SEP,3.69804,A
2012,ES617,,,SEP,16.08315,A
2012,ES617,,,SEP,14.23413,A
2012,ES617,,,SEP,1.84902,A
2012,ES618,TOTAL,,SEP,305.92832,A
2012,ES618,TOTAL,,SEP,297.209,A
2012,ES618,TOTAL,,SEP,8.71932,A
2012,ES618,,,SEP,294.84367,A
2012,ES618,,,SEP,290.48401,A
2012,ES618,,,SEP,4.35966,A
2012,ES618,,,SEP,6.72499,A
2012,ES618,,,SEP,5.27177,A
2012,ES618,,,SEP,1.45322,A
2012,ES618,,,SEP,4.35966,A
2012,ES618,,,SEP,1.45322,A
2012,ES618,,,SEP,2.90644,A
2011,ES61,TOTAL,,SEP,1399.03667512,A
2011,ES61,TOTAL,,SEP,1370.08781731,A
2011,ES61,TOTAL,,SEP,4.78257269,A
2011,ES61,TOTAL,,SEP,24.16628512,A
2011,ES61,,,SEP,1357.23047071,A
2011,ES61,,,SEP,1335.97196587,A
2011,ES61,,,SEP,4.78257269,A
2011,ES61,,,SEP,16.47593215,A
2011,ES61,,,SEP,1.53305475,A
2011,ES61,,,SEP,1.53305475,A
2011,ES61,,,SEP,40.27314966,A
2011,ES61,,,SEP,32.58279669,A
2011,ES61,,,SEP,7.69035297,A
2011,ES611,TOTAL,,SEP,85.45557379,A
2011,ES611,TOTAL,,SEP,85.45557379,A
2011,ES611,,,SEP,85.45557379,A
2011,ES611,,,SEP,85.45557379,A
2011,ES612,TOTAL,,SEP,246.54489022,A
2011,ES612,TOTAL,,SEP,232.1846752,A
2011,ES612,TOTAL,,SEP,3.38276794,A
2011,ES612,TOTAL,,SEP,10.97744708,A
2011,ES612,,,SEP,237.25882711,A
2011,ES612,,,SEP,224.58999606,A
2011,ES612,,,SEP,3.38276794,A
2011,ES612,,,SEP,9.28606311,A
2011,ES612,,,SEP,9.28606311,A
2011,ES612,,,SEP,7.59467914,A
2011,ES612,,,SEP,1.69138397,A
2011,ES613,TOTAL,,SEP,180.74680224,A
2011,ES613,TOTAL,,SEP,176.54738799,A
2011,ES613,TOTAL,,SEP,1.39980475,A
2011,ES613,TOTAL,,SEP,2.7996095,A
2011,ES613,,,SEP,175.07924436,A
2011,ES613,,,SEP,172.27963486,A
2011,ES613,,,SEP,1.39980475,A
2011,ES613,,,SEP,1.39980475,A
2011,ES613,,,SEP,5.66755788,A
2011,ES613,,,SEP,4.26775313,A
2011,ES613,,,SEP,1.39980475,A
2011,ES614,TOTAL,,SEP,166.89356225,A
2011,ES614,TOTAL,,SEP,166.89356225,A
2011,ES614,,,SEP,166.89356225,A
2011,ES614,,,SEP,166.89356225,A
2011,ES615,TOTAL,,SEP,59.07766582,A
2011,ES615,TOTAL,,SEP,59.07766582,A
2011,ES615,,,SEP,57.56983016,A
2011,ES615,,,SEP,57.56983016,A
2011,ES615,,,SEP,1.50783566,A
2011,ES615,,,SEP,1.50783566,A
2011,ES616,TOTAL,,SEP,112.55728429,A
2011,ES616,TOTAL,,SEP,111.05051953,A
2011,ES616,TOTAL,,SEP,1.50676476,A
2011,ES616,,,SEP,111.05051953,A
2011,ES616,,,SEP,109.54375477,A
2011,ES616,,,SEP,1.50676476,A
2011,ES616,,,SEP,1.50676476,A
2011,ES616,,,SEP,1.50676476,A
2011,ES617,TOTAL,,SEP,242.68781176,A
2011,ES617,TOTAL,,SEP,238.40451223,A
2011,ES617,TOTAL,,SEP,4.28329953,A
2011,ES617,,,SEP,232.64732151,A
2011,ES617,,,SEP,228.36402198,A
2011,ES617,,,SEP,4.28329953,A
2011,ES617,,,SEP,10.04049025,A
2011,ES617,,,SEP,10.04049025,A
2011,ES618,TOTAL,,SEP,305.07308475,A
2011,ES618,TOTAL,,SEP,300.4739205,A
2011,ES618,TOTAL,,SEP,4.59916425,A
2011,ES618,,,SEP,291.275592,A
2011,ES618,,,SEP,291.275592,A
2011,ES618,,,SEP,1.53305475,A
2011,ES618,,,SEP,1.53305475,A
2011,ES618,,,SEP,12.264438,A
2011,ES618,,,SEP,7.66527375,A
2011,ES618,,,SEP,4.59916425,A
2010,ES61,TOTAL,,SEP,1530.47424568,A
2010,ES61,TOTAL,,SEP,1489.50077034,A
2010,ES61,TOTAL,,SEP,11.50042672,A
2010,ES61,TOTAL,,SEP,29.47304862,A
2010,ES61,,,SEP,1477.64277316,A
2010,ES61,,,SEP,1455.41341447,A
2010,ES61,,,SEP,3.01039528,A
2010,ES61,,,SEP,19.21896341,A
2010,ES61,,,SEP,17.20921952,A
2010,ES61,,,SEP,7.04374972,A
2010,ES61,,,SEP,8.49003144,A
2010,ES61,,,SEP,1.67543836,A
2010,ES61,,,SEP,35.622253,A
2010,ES61,,,SEP,27.04360615,A
2010,ES61,,,SEP,8.57864685,A
2010,ES611,TOTAL,,SEP,67.26164627,A
2010,ES611,TOTAL,,SEP,67.26164627,A
2010,ES611,,,SEP,65.71015615,A
2010,ES611,,,SEP,65.71015615,A
2010,ES611,,,SEP,1.55149012,A
