TIME_PERIOD,REF_AREA,D_TIPOMATRIMONIO_0,INDICATOR,OBS_VALUE,FREQ
2012,ES611,5669,DISLUN,3.0,A
2012,ES611,5664,DISLUN,3.0,A
2012,ES617,5669,DISLUN,2.0,A
2012,ES617,5664,DISLUN,2.0,A
2012,ES618,5669,DISLUN,19.00002,A
2012,ES618,5664,DISLUN,19.00002,A
2011,ES61,5669,DISLUN,31.0,A
2011,ES61,5664,DISLUN,31.0,A
2011,ES611,5669,DISLUN,2.0,A
2011,ES611,5664,DISLUN,2.0,A
2011,ES612,5669,DISLUN,2.0,A
2011,ES612,5664,DISLUN,2.0,A
2011,ES613,5669,DISLUN,2.0,A
2011,ES613,5664,DISLUN,2.0,A
2011,ES614,5669,DISLUN,3.0,A
2011,ES614,5664,DISLUN,3.0,A
2011,ES616,5669,DISLUN,1.0,A
2011,ES616,5664,DISLUN,1.0,A
2011,ES617,5669,DISLUN,9.0,A
2011,ES617,5664,DISLUN,9.0,A
2011,ES618,5669,DISLUN,12.0,A
2011,ES618,5664,DISLUN,12.0,A
2010,ES61,5669,DISLUN,30.0,A
2010,ES61,5664,DISLUN,30.0,A
2010,ES611,5669,DISLUN,5.0,A
2010,ES611,5664,DISLUN,5.0,A
2010,ES612,5669,DISLUN,4.0,A
2010,ES612,5664,DISLUN,4.0,A
2010,ES613,5669,DISLUN,1.0,A
2010,ES613,5664,DISLUN,1.0,A
2010,ES614,5669,DISLUN,4.0,A
2010,ES614,5664,DISLUN,4.0,A
2010,ES615,5669,DISLUN,1.0,A
2010,ES615,5664,DISLUN,1.0,A
2010,ES617,5669,DISLUN,8.0,A
2010,ES617,5664,DISLUN,8.0,A
2010,ES618,5669,DISLUN,7.0,A
2010,ES618,5664,DISLUN,7.0,A
2009,ES61,5669,DISLUN,22.800000001,A
2009,ES61,5664,DISLUN,22.800000001,A
2009,ES612,5669,DISLUN,1.0,A
2009,ES612,5664,DISLUN,1.0,A
2009,ES613,5669,DISLUN,2.7,A
2009,ES613,5664,DISLUN,2.7,A
2009,ES614,5669,DISLUN,3.200000001,A
2009,ES614,5664,DISLUN,3.200000001,A
2009,ES615,5669,DISLUN,1.8,A
2009,ES615,5664,DISLUN,1.8,A
2009,ES616,5669,DISLUN,2.0,A
2009,ES616,5664,DISLUN,2.0,A
2009,ES617,5669,DISLUN,4.0,A
2009,ES617,5664,DISLUN,4.0,A
2009,ES618,5669,DISLUN,8.1,A
2009,ES618,5664,DISLUN,8.1,A
2008,ES61,5669,DISLUN,20.03268282,A
2008,ES61,5664,DISLUN,20.03268282,A
2008,ES611,5669,DISLUN,1.82545068,A
2008,ES611,5664,DISLUN,1.82545068,A
2008,ES612,5669,DISLUN,1.0,A
2008,ES612,5664,DISLUN,1.0,A
2008,ES613,5669,DISLUN,1.0,A
2008,ES613,5664,DISLUN,1.0,A
2008,ES615,5669,DISLUN,2.73817602,A
2008,ES615,5664,DISLUN,2.73817602,A
2008,ES617,5669,DISLUN,3.21090136,A
2008,ES617,5664,DISLUN,3.21090136,A
2008,ES618,5669,DISLUN,10.25815476,A
2008,ES618,5664,DISLUN,10.25815476,A
2007,ES61,5669,DISLUN,23.25,A
2007,ES61,5664,DISLUN,23.25,A
2007,ES611,5669,DISLUN,1.9,A
2007,ES611,5664,DISLUN,1.9,A
2007,ES612,5669,DISLUN,1.0,A
2007,ES612,5664,DISLUN,1.0,A
2007,ES613,5669,DISLUN,3.8,A
2007,ES613,5664,DISLUN,3.8,A
2007,ES614,5669,DISLUN,5.7,A
2007,ES614,5664,DISLUN,5.7,A
2007,ES615,5669,DISLUN,2.85,A
2007,ES615,5664,DISLUN,2.85,A
2007,ES617,5669,DISLUN,5.0,A
2007,ES617,5664,DISLUN,5.0,A
2007,ES618,5669,DISLUN,3.0,A
2007,ES618,5664,DISLUN,3.0,A
2006,ES61,5669,DISLUN,36.42,A
2006,ES61,5664,DISLUN,36.42,A
2006,ES611,5669,DISLUN,1.0,A
2006,ES611,5664,DISLUN,1.0,A
2006,ES612,5669,DISLUN,7.44,A
2006,ES612,5664,DISLUN,7.44,A
2006,ES613,5669,DISLUN,8.37,A
2006,ES613,5664,DISLUN,8.37,A
2006,ES614,5669,DISLUN,1.8,A
2006,ES614,5664,DISLUN,1.8,A
2006,ES615,5669,DISLUN,1.0,A
2006,ES615,5664,DISLUN,1.0,A
2006,ES616,5669,DISLUN,1.0,A
2006,ES616,5664,DISLUN,1.0,A
2006,ES617,5669,DISLUN,8.37,A
2006,ES617,5664,DISLUN,8.37,A
2006,ES618,5669,DISLUN,7.44,A
2006,ES618,5664,DISLUN,7.44,A
2005,ES61,5669,DISLUN,37.00000001,A
2005,ES61,5664,DISLUN,37.00000001,A
2005,ES611,5669,DISLUN,7.0,A
2005,ES611,5664,DISLUN,7.0,A
2005,ES612,5669,DISLUN,3.0,A
2005,ES612,5664,DISLUN,3.0,A
2005,ES613,5669,DISLUN,3.0,A
2005,ES613,5664,DISLUN,3.0,A
2005,ES614,5669,DISLUN,1.0,A
2005,ES614,5664,DISLUN,1.0,A
2005,ES615,5669,DISLUN,1.0,A
2005,ES615,5664,DISLUN,1.0,A
2005,ES616,5669,DISLUN,1.0,A
2005,ES616,5664,DISLUN,1.0,A
2005,ES617,5669,DISLUN,13.00000001,A
2005,ES617,5664,DISLUN,13.00000001,A
2005,ES618,5669,DISLUN,8.0,A
2005,ES618,5664,DISLUN,8.0,A
2004,ES61,5669,DISLUN,33.000001,A
2004,ES61,5664,DISLUN,33.000001,A
2004,ES611,5669,DISLUN,1.0,A
2004,ES611,5664,DISLUN,1.0,A
2004,ES612,5669,DISLUN,6.0,A
2004,ES612,5664,DISLUN,6.0,A
2004,ES613,5669,DISLUN,2.0,A
2004,ES613,5664,DISLUN,2.0,A
2004,ES614,5669,DISLUN,4.0,A
2004,ES614,5664,DISLUN,4.0,A
2004,ES616,5669,DISLUN,2.0,A
2004,ES616,5664,DISLUN,2.0,A
2004,ES617,5669,DISLUN,7.0,A
2004,ES617,5664,DISLUN,7.0,A
2004,ES618,5669,DISLUN,11.000001,A
2004,ES618,5664,DISLUN,11.000001,A
2003,ES61,5669,DISLUN,43.0,A
2003,ES61,5664,DISLUN,43.0,A
2003,ES611,5669,DISLUN,6.0,A
2003,ES611,5664,DISLUN,6.0,A
2003,ES612,5669,DISLUN,6.0,A
2003,ES612,5664,DISLUN,6.0,A
2003,ES613,5669,DISLUN,5.0,A
2003,ES613,5664,DISLUN,5.0,A
2003,ES614,5669,DISLUN,2.0,A
2003,ES614,5664,DISLUN,2.0,A
2003,ES615,5669,DISLUN,2.0,A
2003,ES615,5664,DISLUN,2.0,A
2003,ES616,5669,DISLUN,0.0,A
2003,ES616,5664,DISLUN,0.0,A
2003,ES617,5669,DISLUN,16.0,A
2003,ES617,5664,DISLUN,16.0,A
2003,ES618,5669,DISLUN,6.0,A
2003,ES618,5664,DISLUN,6.0,A
2002,ES61,5669,DISLUN,29.0,A
2002,ES61,5664,DISLUN,29.0,A
2002,ES611,5669,DISLUN,3.0,A
2002,ES611,5664,DISLUN,3.0,A
2002,ES612,5669,DISLUN,5.0,A
2002,ES612,5664,DISLUN,5.0,A
2002,ES613,5669,DISLUN,2.0,A
2002,ES613,5664,DISLUN,2.0,A
2002,ES614,5669,DISLUN,1.0,A
2002,ES614,5664,DISLUN,1.0,A
2002,ES616,5669,DISLUN,1.0,A
2002,ES616,5664,DISLUN,1.0,A
2002,ES617,5669,DISLUN,11.0,A
2002,ES617,5664,DISLUN,11.0,A
2002,ES618,5669,DISLUN,6.0,A
2002,ES618,5664,DISLUN,6.0,A
2001,ES61,5669,DISLUN,18.0,A
2001,ES61,5664,DISLUN,18.0,A
2001,ES611,5669,DISLUN,3.0,A
2001,ES611,5664,DISLUN,3.0,A
2001,ES612,5669,DISLUN,4.0,A
2001,ES612,5664,DISLUN,4.0,A
2001,ES613,5669,DISLUN,4.0,A
2001,ES613,5664,DISLUN,4.0,A
2001,ES614,5669,DISLUN,4.0,A
2001,ES614,5664,DISLUN,4.0,A
2001,ES617,5669,DISLUN,2.0,A
2001,ES617,5664,DISLUN,2.0,A
2001,ES618,5669,DISLUN,1.0,A
2001,ES618,5664,DISLUN,1.0,A
2000,ES61,5669,DISLUN,20.0,A
2000,ES61,5664,DISLUN,20.0,A
2000,ES612,5669,DISLUN,2.0,A
2000,ES612,5664,DISLUN,2.0,A
2000,ES614,5669,DISLUN,5.0,A
2000,ES614,5664,DISLUN,5.0,A
2000,ES616,5669,DISLUN,2.0,A
2000,ES616,5664,DISLUN,2.0,A
2000,ES617,5669,DISLUN,6.0,A
2000,ES617,5664,DISLUN,6.0,A
2000,ES618,5669,DISLUN,5.0,A
2000,ES618,5664,DISLUN,5.0,A
1999,ES61,5669,DISLUN,16.0,A
1999,ES61,5664,DISLUN,16.0,A
1999,ES612,5669,DISLUN,2.0,A
1999,ES612,5664,DISLUN,2.0,A
1999,ES613,5669,DISLUN,1.0,A
1999,ES613,5664,DISLUN,1.0,A
1999,ES614,5669,DISLUN,1.0,A
1999,ES614,5664,DISLUN,1.0,A
1999,ES615,5669,DISLUN,1.0,A
1999,ES615,5664,DISLUN,1.0,A
1999,ES616,5669,DISLUN,2.0,A
1999,ES616,5664,DISLUN,2.0,A
1999,ES617,5669,DISLUN,2.0,A
1999,ES617,5664,DISLUN,2.0,A
1999,ES618,5669,DISLUN,7.0,A
1999,ES618,5664,DISLUN,7.0,A
1998,ES61,5669,DISLUN,18.0,A
1998,ES61,5664,DISLUN,18.0,A
1998,ES612,5669,DISLUN,1.0,A
1998,ES612,5664,DISLUN,1.0,A
1998,ES614,5669,DISLUN,3.0,A
1998,ES614,5664,DISLUN,3.0,A
1998,ES615,5669,DISLUN,1.0,A
1998,ES615,5664,DISLUN,1.0,A
1998,ES616,5669,DISLUN,1.0,A
1998,ES616,5664,DISLUN,1.0,A
1998,ES617,5669,DISLUN,5.0,A
1998,ES617,5664,DISLUN,5.0,A
1998,ES618,5669,DISLUN,7.0,A
1998,ES618,5664,DISLUN,7.0,A
