TEMPORAL;SEXO;EDAD;CNED2014;NIVEL;RELACTIVIDAD;TERRITORIO;INDICATOR;OBS_VALUE;FREQ
2016;F;Y45-64;61283;46593;48940;ES61;TASA_ACTI;44.04644766738487;M
2016;F;Y65-100;61285;46593;48940;ES61;TASA_ACTI;0.17392179580272743;M
2016;F;Y65-100;61288;46593;48940;ES61;TASA_ACTI;0.9335729520818502;M
2016;F;Y65-100;61291;46593;48940;ES61;TASA_ACTI;2.373418560739402;M
2016;F;Y65-100;61311;46593;48940;ES61;TASA_ACTI;1.866613601622264;M
2016;F;Y65-100;61332;46593;48940;ES61;TASA_ACTI;5.0653460664084315;M
2016;F;Y65-100;61283;46593;48940;ES61;TASA_ACTI;1.3272460705183442;M
2016;F;TOTAL;61285;46593;48940;ES61;TASA_ACTI;8.972944013238678;M
2016;F;TOTAL;61288;46593;48940;ES61;TASA_ACTI;20.34856220250313;M
2016;F;TOTAL;61291;46593;48940;ES61;TASA_ACTI;55.93641563965042;M
2016;F;TOTAL;61311;46593;48940;ES61;TASA_ACTI;58.32836457117988;M
2016;F;TOTAL;61332;46593;48940;ES61;TASA_ACTI;77.6055479724469;M
2016;F;TOTAL;61283;46593;48940;ES61;TASA_ACTI;51.274498709730366;M
2016;_T;Y15-29;61285;46593;48940;ES61;TASA_ACTI;21.797451836990874;M
2016;_T;Y15-29;61288;46593;48940;ES61;TASA_ACTI;44.392719952471495;M
2016;_T;Y15-29;61291;46593;48940;ES61;TASA_ACTI;34.60070080808922;M
2016;_T;Y15-29;61311;46593;48940;ES61;TASA_ACTI;27.401538431298306;M
2016;_T;Y15-29;61332;46593;48940;ES61;TASA_ACTI;58.498536220897144;M
2016;_T;Y15-29;61283;46593;48940;ES61;TASA_ACTI;35.14886425694414;M
2016;_T;Y25-34;61285;46593;48940;ES61;TASA_ACTI;51.23643052906143;M
2016;_T;Y25-34;61288;46593;48940;ES61;TASA_ACTI;80.37654796007023;M
2016;_T;Y25-34;61291;46593;48940;ES61;TASA_ACTI;89.38661521166834;M
2016;_T;Y25-34;61311;46593;48940;ES61;TASA_ACTI;84.38866971010972;M
2016;_T;Y25-34;61332;46593;48940;ES61;TASA_ACTI;86.7458601381126;M
2016;_T;Y25-34;61283;46593;48940;ES61;TASA_ACTI;86.37846290498364;M
2016;_T;Y30-44;61285;46593;48940;ES61;TASA_ACTI;43.5688210062934;M
2016;_T;Y30-44;61288;46593;48940;ES61;TASA_ACTI;78.03710153930345;M
2016;_T;Y30-44;61291;46593;48940;ES61;TASA_ACTI;85.90598442325988;M
2016;_T;Y30-44;61311;46593;48940;ES61;TASA_ACTI;87.04111539730823;M
2016;_T;Y30-44;61332;46593;48940;ES61;TASA_ACTI;91.72139668422773;M
2016;_T;Y30-44;61283;46593;48940;ES61;TASA_ACTI;87.24063283562089;M
2016;_T;Y45-54;61285;46593;48940;ES61;TASA_ACTI;43.409277680940924;M
2016;_T;Y45-54;61288;46593;48940;ES61;TASA_ACTI;70.35183357020028;M
2016;_T;Y45-54;61291;46593;48940;ES61;TASA_ACTI;76.4040376429256;M
2016;_T;Y45-54;61311;46593;48940;ES61;TASA_ACTI;82.99965194720941;M
2016;_T;Y45-54;61332;46593;48940;ES61;TASA_ACTI;89.47152281817431;M
2016;_T;Y45-54;61283;46593;48940;ES61;TASA_ACTI;79.64268113456087;M
2016;_T;Y45-64;61285;46593;48940;ES61;TASA_ACTI;21.13332375375699;M
2016;_T;Y45-64;61288;46593;48940;ES61;TASA_ACTI;43.579312672362306;M
2016;_T;Y45-64;61291;46593;48940;ES61;TASA_ACTI;54.03303599119303;M
2016;_T;Y45-64;61311;46593;48940;ES61;TASA_ACTI;57.966433922805905;M
2016;_T;Y45-64;61332;46593;48940;ES61;TASA_ACTI;68.72446364827441;M
2016;_T;Y45-64;61283;46593;48940;ES61;TASA_ACTI;53.694949272565886;M
2016;_T;Y65-100;61285;46593;48940;ES61;TASA_ACTI;0.3256167850997041;M
2016;_T;Y65-100;61288;46593;48940;ES61;TASA_ACTI;1.0236688104131646;M
2016;_T;Y65-100;61291;46593;48940;ES61;TASA_ACTI;2.5386435465984465;M
2016;_T;Y65-100;61311;46593;48940;ES61;TASA_ACTI;2.6490689290984686;M
2016;_T;Y65-100;61332;46593;48940;ES61;TASA_ACTI;4.883251600034486;M
2016;_T;Y65-100;61283;46593;48940;ES61;TASA_ACTI;1.6274175471093593;M
2016;_T;TOTAL;61285;46593;48940;ES61;TASA_ACTI;9.430909320210487;M
2016;_T;TOTAL;61288;46593;48940;ES61;TASA_ACTI;29.44004872275572;M
2016;_T;TOTAL;61291;46593;48940;ES61;TASA_ACTI;64.85940530214984;M
2016;_T;TOTAL;61311;46593;48940;ES61;TASA_ACTI;63.2386743416476;M
2016;_T;TOTAL;61332;46593;48940;ES61;TASA_ACTI;78.07080141067692;M
2016;_T;TOTAL;61283;46593;48940;ES61;TASA_ACTI;57.82080168224362;M
2017;M;Y15-29;61288;46593;48940;ES61;TASA_ACTI;50.83835773948857;M
2017;M;Y15-29;61291;46593;48940;ES61;TASA_ACTI;39.155714672222295;M
2017;M;Y15-29;61311;46593;48940;ES61;TASA_ACTI;29.73102772718954;M
2017;M;Y15-29;61332;46593;48940;ES61;TASA_ACTI;57.35097359762514;M
2017;M;Y15-29;61283;46593;48940;ES61;TASA_ACTI;38.28684618757445;M
2017;M;Y25-34;61285;46593;48940;ES61;TASA_ACTI;57.41491174814024;M
2017;M;Y25-34;61288;46593;48940;ES61;TASA_ACTI;89.3146932209519;M
2017;M;Y25-34;61291;46593;48940;ES61;TASA_ACTI;93.43759062986553;M
2017;M;Y25-34;61311;46593;48940;ES61;TASA_ACTI;86.04538856951005;M
2017;M;Y25-34;61332;46593;48940;ES61;TASA_ACTI;88.88543523544286;M
2017;M;Y25-34;61283;46593;48940;ES61;TASA_ACTI;89.94372361034327;M
2017;M;Y30-44;61285;46593;48940;ES61;TASA_ACTI;51.72911800245406;M
2017;M;Y30-44;61288;46593;48940;ES61;TASA_ACTI;80.5267435523955;M
2017;M;Y30-44;61291;46593;48940;ES61;TASA_ACTI;92.18766410337018;M
2017;M;Y30-44;61311;46593;48940;ES61;TASA_ACTI;92.08096173969909;M
2017;M;Y30-44;61332;46593;48940;ES61;TASA_ACTI;96.50921848212892;M
2017;M;Y30-44;61283;46593;48940;ES61;TASA_ACTI;92.24889091609248;M
2017;M;Y45-54;61285;46593;48940;ES61;TASA_ACTI;49.37657908168503;M
2017;M;Y45-54;61288;46593;48940;ES61;TASA_ACTI;79.49478734114962;M
2017;M;Y45-54;61291;46593;48940;ES61;TASA_ACTI;87.385375082973;M
2017;M;Y45-54;61311;46593;48940;ES61;TASA_ACTI;89.81612181327876;M
2017;M;Y45-54;61332;46593;48940;ES61;TASA_ACTI;94.1115057837105;M
2017;M;Y45-54;61283;46593;48940;ES61;TASA_ACTI;88.084640524761;M
2017;M;Y45-64;61285;46593;48940;ES61;TASA_ACTI;49.06756682173689;M
2017;M;Y45-64;61288;46593;48940;ES61;TASA_ACTI;54.31901557109602;M
2017;M;Y45-64;61291;46593;48940;ES61;TASA_ACTI;69.62306873025689;M
2017;M;Y45-64;61311;46593;48940;ES61;TASA_ACTI;71.50396939594965;M
2017;M;Y45-64;61332;46593;48940;ES61;TASA_ACTI;71.49926147303485;M
2017;M;Y45-64;61283;46593;48940;ES61;TASA_ACTI;65.50898594179918;M
2017;M;Y65-100;61285;46593;48940;ES61;TASA_ACTI;0.5679489447952025;M
2017;M;Y65-100;61288;46593;48940;ES61;TASA_ACTI;0.967740520183733;M
2017;M;Y65-100;61291;46593;48940;ES61;TASA_ACTI;3.1827497842803467;M
2017;M;Y65-100;61311;46593;48940;ES61;TASA_ACTI;5.087280349287092;M
2017;M;Y65-100;61332;46593;48940;ES61;TASA_ACTI;7.295577754281317;M
2017;M;Y65-100;61283;46593;48940;ES61;TASA_ACTI;2.5410606700148914;M
2017;M;TOTAL;61285;46593;48940;ES61;TASA_ACTI;16.464678517763907;M
2017;M;TOTAL;61288;46593;48940;ES61;TASA_ACTI;37.38710144682615;M
2017;M;TOTAL;61291;46593;48940;ES61;TASA_ACTI;72.43859127185675;M
2017;M;TOTAL;61311;46593;48940;ES61;TASA_ACTI;68.39215353520162;M
2017;M;TOTAL;61332;46593;48940;ES61;TASA_ACTI;78.47697639836126;M
2017;M;TOTAL;61283;46593;48940;ES61;TASA_ACTI;64.37947221280983;M
2017;F;Y15-29;61288;46593;48940;ES61;TASA_ACTI;40.42213236202573;M
2017;F;Y15-29;61291;46593;48940;ES61;TASA_ACTI;28.79568704659801;M
2017;F;Y15-29;61311;46593;48940;ES61;TASA_ACTI;25.698722973244877;M
2017;F;Y15-29;61332;46593;48940;ES61;TASA_ACTI;64.543977220013;M
2017;F;Y15-29;61283;46593;48940;ES61;TASA_ACTI;32.819857785961155;M
2017;F;Y25-34;61285;46593;48940;ES61;TASA_ACTI;44.63468335089023;M
2017;F;Y25-34;61288;46593;48940;ES61;TASA_ACTI;68.60118676189238;M
2017;F;Y25-34;61291;46593;48940;ES61;TASA_ACTI;81.18698161238503;M
2017;F;Y25-34;61311;46593;48940;ES61;TASA_ACTI;80.45280071450715;M
2017;F;Y25-34;61332;46593;48940;ES61;TASA_ACTI;86.68915098632422;M
2017;F;Y25-34;61283;46593;48940;ES61;TASA_ACTI;82.1136496694626;M
2017;F;Y30-44;61285;46593;48940;ES61;TASA_ACTI;41.52729961741739;M
2017;F;Y30-44;61288;46593;48940;ES61;TASA_ACTI;75.83934033567814;M
2017;F;Y30-44;61291;46593;48940;ES61;TASA_ACTI;74.64803507499673;M
2017;F;Y30-44;61311;46593;48940;ES61;TASA_ACTI;78.62734147690676;M
2017;F;Y30-44;61332;46593;48940;ES61;TASA_ACTI;89.35878123095215;M
2017;F;Y30-44;61283;46593;48940;ES61;TASA_ACTI;81.10038435721735;M
2017;F;Y45-54;61285;46593;48940;ES61;TASA_ACTI;34.87761857829392;M
2017;F;Y45-54;61288;46593;48940;ES61;TASA_ACTI;55.410059411219045;M
2017;F;Y45-54;61291;46593;48940;ES61;TASA_ACTI;62.99993643671243;M
2017;F;Y45-54;61311;46593;48940;ES61;TASA_ACTI;75.69966419015238;M
2017;F;Y45-54;61332;46593;48940;ES61;TASA_ACTI;83.22163338515185;M
2017;F;Y45-54;61283;46593;48940;ES61;TASA_ACTI;69.43769091802046;M
2017;F;Y45-64;61285;46593;48940;ES61;TASA_ACTI;15.426647702272659;M
2017;F;Y45-64;61288;46593;48940;ES61;TASA_ACTI;27.90176279560655;M
2017;F;Y45-64;61291;46593;48940;ES61;TASA_ACTI;42.49840748068955;M
2017;F;Y45-64;61311;46593;48940;ES61;TASA_ACTI;52.900740724962525;M
2017;F;Y45-64;61332;46593;48940;ES61;TASA_ACTI;62.09423395395248;M
2017;F;Y45-64;61283;46593;48940;ES61;TASA_ACTI;43.19833095387157;M
2017;F;Y65-100;61285;46593;48940;ES61;TASA_ACTI;0.2954147306882009;M
2017;F;Y65-100;61288;46593;48940;ES61;TASA_ACTI;0.8714612733490364;M
2017;F;Y65-100;61291;46593;48940;ES61;TASA_ACTI;2.54051049968987;M
2017;F;Y65-100;61311;46593;48940;ES61;TASA_ACTI;3.0506261832891473;M
2017;F;Y65-100;61332;46593;48940;ES61;TASA_ACTI;3.41765775079512;M
2017;F;Y65-100;61283;46593;48940;ES61;TASA_ACTI;1.3175765738124778;M
2017;F;TOTAL;61285;46593;48940;ES61;TASA_ACTI;5.897943685551259;M
2017;F;TOTAL;61288;46593;48940;ES61;TASA_ACTI;19.939375215958766;M
2017;F;TOTAL;61291;46593;48940;ES61;TASA_ACTI;53.92317401689266;M
2017;F;TOTAL;61311;46593;48940;ES61;TASA_ACTI;57.55485533680721;M
2017;F;TOTAL;61332;46593;48940;ES61;TASA_ACTI;77.16797255823035;M
2017;F;TOTAL;61283;46593;48940;ES61;TASA_ACTI;50.60072022771538;M
2017;_T;Y15-29;61288;46593;48940;ES61;TASA_ACTI;46.76117909996892;M
2017;_T;Y15-29;61291;46593;48940;ES61;TASA_ACTI;34.54363235462347;M
2017;_T;Y15-29;61311;46593;48940;ES61;TASA_ACTI;27.617772277844825;M
2017;_T;Y15-29;61332;46593;48940;ES61;TASA_ACTI;61.659997046885216;M
2017;_T;Y15-29;61283;46593;48940;ES61;TASA_ACTI;35.63068137498585;M
2017;_T;Y25-34;61285;46593;48940;ES61;TASA_ACTI;50.197752630112646;M
2017;_T;Y25-34;61288;46593;48940;ES61;TASA_ACTI;80.83190597973669;M
2017;_T;Y25-34;61291;46593;48940;ES61;TASA_ACTI;88.2917748240651;M
2017;_T;Y25-34;61311;46593;48940;ES61;TASA_ACTI;83.2692324498465;M
2017;_T;Y25-34;61332;46593;48940;ES61;TASA_ACTI;87.57367818277382;M
2017;_T;Y25-34;61283;46593;48940;ES61;TASA_ACTI;86.05258314051943;M
2017;_T;Y30-44;61285;46593;48940;ES61;TASA_ACTI;46.50125934259129;M
2017;_T;Y30-44;61288;46593;48940;ES61;TASA_ACTI;78.73284787442891;M
2017;_T;Y30-44;61291;46593;48940;ES61;TASA_ACTI;84.01979923609309;M
2017;_T;Y30-44;61311;46593;48940;ES61;TASA_ACTI;85.53561572109632;M
2017;_T;Y30-44;61332;46593;48940;ES61;TASA_ACTI;92.56593008344542;M
2017;_T;Y30-44;61283;46593;48940;ES61;TASA_ACTI;86.7249988736878;M
2017;_T;Y45-54;61285;46593;48940;ES61;TASA_ACTI;41.4523675386939;M
2017;_T;Y45-54;61288;46593;48940;ES61;TASA_ACTI;67.83337369422247;M
2017;_T;Y45-54;61291;46593;48940;ES61;TASA_ACTI;75.31953406017334;M
2017;_T;Y45-54;61311;46593;48940;ES61;TASA_ACTI;82.46612761628657;M
2017;_T;Y45-54;61332;46593;48940;ES61;TASA_ACTI;88.6725926814241;M
2017;_T;Y45-54;61283;46593;48940;ES61;TASA_ACTI;78.7597513340002;M
2017;_T;Y45-64;61285;46593;48940;ES61;TASA_ACTI;27.862737902242824;M
2017;_T;Y45-64;61288;46593;48940;ES61;TASA_ACTI;40.721240301589184;M
2017;_T;Y45-64;61291;46593;48940;ES61;TASA_ACTI;55.91373340513317;M
2017;_T;Y45-64;61311;46593;48940;ES61;TASA_ACTI;61.85093061178439;M
2017;_T;Y45-64;61332;46593;48940;ES61;TASA_ACTI;66.9288936581145;M
2017;_T;Y45-64;61283;46593;48940;ES61;TASA_ACTI;54.1657722053858;M
2017;_T;Y65-100;61285;46593;48940;ES61;TASA_ACTI;0.36992546664198933;M
2017;_T;Y65-100;61288;46593;48940;ES61;TASA_ACTI;0.9124128594762646;M
2017;_T;Y65-100;61291;46593;48940;ES61;TASA_ACTI;2.8440544103935856;M
2017;_T;Y65-100;61311;46593;48940;ES61;TASA_ACTI;4.049459728495686;M
2017;_T;Y65-100;61332;46593;48940;ES61;TASA_ACTI;5.857639258408968;M
2017;_T;Y65-100;61283;46593;48940;ES61;TASA_ACTI;1.8560589570122052;M
2017;_T;TOTAL;61285;46593;48940;ES61;TASA_ACTI;9.221917170104255;M
2017;_T;TOTAL;61288;46593;48940;ES61;TASA_ACTI;28.266288980815567;M
2017;_T;TOTAL;61291;46593;48940;ES61;TASA_ACTI;63.67886492626218;M
2017;_T;TOTAL;61311;46593;48940;ES61;TASA_ACTI;62.88045778954182;M
2017;_T;TOTAL;61332;46593;48940;ES61;TASA_ACTI;77.7865247524183;M
2017;_T;TOTAL;61283;46593;48940;ES61;TASA_ACTI;57.348058569265866;M
2018;M;Y15-29;61285;46593;48940;ES61;TASA_ACTI;14.112839064045263;M
2018;M;Y15-29;61288;46593;48940;ES61;TASA_ACTI;44.76754643407197;M
2018;M;Y15-29;61291;46593;48940;ES61;TASA_ACTI;38.402497091123706;M
2018;M;Y15-29;61311;46593;48940;ES61;TASA_ACTI;30.656098283644273;M
2018;M;Y15-29;61332;46593;48940;ES61;TASA_ACTI;59.126014385664305;M
2018;M;Y15-29;61283;46593;48940;ES61;TASA_ACTI;37.657166725793935;M
2018;M;Y25-34;61285;46593;48940;ES61;TASA_ACTI;18.62835208899853;M
2018;M;Y25-34;61288;46593;48940;ES61;TASA_ACTI;89.08243521749186;M
2018;M;Y25-34;61291;46593;48940;ES61;TASA_ACTI;92.84434073910283;M
2018;M;Y25-34;61311;46593;48940;ES61;TASA_ACTI;84.10298310341885;M
2018;M;Y25-34;61332;46593;48940;ES61;TASA_ACTI;89.07954205746714;M
2018;M;Y25-34;61283;46593;48940;ES61;TASA_ACTI;88.86627031681752;M
2018;M;Y30-44;61285;46593;48940;ES61;TASA_ACTI;31.854634154472738;M
2018;M;Y30-44;61288;46593;48940;ES61;TASA_ACTI;83.2127628452655;M
2018;M;Y30-44;61291;46593;48940;ES61;TASA_ACTI;93.53978349879597;M
2018;M;Y30-44;61311;46593;48940;ES61;TASA_ACTI;93.76368620748504;M
2018;M;Y30-44;61332;46593;48940;ES61;TASA_ACTI;95.931031225348;M
2018;M;Y30-44;61283;46593;48940;ES61;TASA_ACTI;93.16714659312294;M
2018;M;Y45-54;61285;46593;48940;ES61;TASA_ACTI;32.94779950667406;M
2018;M;Y45-54;61288;46593;48940;ES61;TASA_ACTI;74.65500416595786;M
2018;M;Y45-54;61291;46593;48940;ES61;TASA_ACTI;87.53688076827675;M
2018;M;Y45-54;61311;46593;48940;ES61;TASA_ACTI;90.9667021728616;M
2018;M;Y45-54;61332;46593;48940;ES61;TASA_ACTI;95.28285435773549;M
2018;M;Y45-54;61283;46593;48940;ES61;TASA_ACTI;88.12876482975163;M
2018;M;Y45-64;61285;46593;48940;ES61;TASA_ACTI;34.30440074530407;M
2018;M;Y45-64;61288;46593;48940;ES61;TASA_ACTI;51.78886763713013;M
2018;M;Y45-64;61291;46593;48940;ES61;TASA_ACTI;70.15515819543569;M
2018;M;Y45-64;61311;46593;48940;ES61;TASA_ACTI;69.79500091119453;M
2018;M;Y45-64;61332;46593;48940;ES61;TASA_ACTI;73.14433550147385;M
2018;M;Y45-64;61283;46593;48940;ES61;TASA_ACTI;64.94906253009948;M
2018;M;Y65-100;61285;46593;48940;ES61;TASA_ACTI;1.6461654867076194;M
2018;M;Y65-100;61288;46593;48940;ES61;TASA_ACTI;0.833872567628361;M
2018;M;Y65-100;61291;46593;48940;ES61;TASA_ACTI;2.89362767003494;M
2018;M;Y65-100;61311;46593;48940;ES61;TASA_ACTI;4.283136110895176;M
2018;M;Y65-100;61332;46593;48940;ES61;TASA_ACTI;6.748723768331058;M
2018;M;Y65-100;61283;46593;48940;ES61;TASA_ACTI;2.4213235538677167;M
2018;M;TOTAL;61285;46593;48940;ES61;TASA_ACTI;12.45272253743078;M
2018;M;TOTAL;61288;46593;48940;ES61;TASA_ACTI;35.44673954108838;M
2018;M;TOTAL;61291;46593;48940;ES61;TASA_ACTI;71.84607912251276;M
2018;M;TOTAL;61311;46593;48940;ES61;TASA_ACTI;67.95902938248261;M
2018;M;TOTAL;61332;46593;48940;ES61;TASA_ACTI;78.77375286904882;M
2018;M;TOTAL;61283;46593;48940;ES61;TASA_ACTI;63.96098524877537;M
2018;F;Y15-29;61288;46593;48940;ES61;TASA_ACTI;39.0458983087648;M
2018;F;Y15-29;61291;46593;48940;ES61;TASA_ACTI;28.307641228642222;M
2018;F;Y15-29;61311;46593;48940;ES61;TASA_ACTI;25.578997847403777;M
2018;F;Y15-29;61332;46593;48940;ES61;TASA_ACTI;56.52954676041874;M
2018;F;Y15-29;61283;46593;48940;ES61;TASA_ACTI;31.462015235771386;M
2018;F;Y25-34;61285;46593;48940;ES61;TASA_ACTI;23.96377862164502;M
2018;F;Y25-34;61288;46593;48940;ES61;TASA_ACTI;58.765148378670965;M
2018;F;Y25-34;61291;46593;48940;ES61;TASA_ACTI;78.0069149162753;M
2018;F;Y25-34;61311;46593;48940;ES61;TASA_ACTI;79.0062143745107;M
2018;F;Y25-34;61332;46593;48940;ES61;TASA_ACTI;82.92951475375597;M
2018;F;Y25-34;61283;46593;48940;ES61;TASA_ACTI;78.64878760977341;M
2018;F;Y30-44;61285;46593;48940;ES61;TASA_ACTI;43.031699611414645;M
2018;F;Y30-44;61288;46593;48940;ES61;TASA_ACTI;68.55266088877674;M
2018;F;Y30-44;61291;46593;48940;ES61;TASA_ACTI;74.06134679852966;M
2018;F;Y30-44;61311;46593;48940;ES61;TASA_ACTI;80.26423320210554;M
2018;F;Y30-44;61332;46593;48940;ES61;TASA_ACTI;88.82888105716873;M
2018;F;Y30-44;61283;46593;48940;ES61;TASA_ACTI;80.99444001763611;M
2018;F;Y45-54;61285;46593;48940;ES61;TASA_ACTI;47.956880432935;M
2018;F;Y45-54;61288;46593;48940;ES61;TASA_ACTI;56.24949078831377;M
2018;F;Y45-54;61291;46593;48940;ES61;TASA_ACTI;63.64166453386775;M
2018;F;Y45-54;61311;46593;48940;ES61;TASA_ACTI;73.76120750588674;M
2018;F;Y45-54;61332;46593;48940;ES61;TASA_ACTI;84.9480762484495;M
2018;F;Y45-54;61283;46593;48940;ES61;TASA_ACTI;70.46127886148379;M
2018;F;Y45-64;61285;46593;48940;ES61;TASA_ACTI;16.739806555916637;M
2018;F;Y45-64;61288;46593;48940;ES61;TASA_ACTI;31.646136885456144;M
2018;F;Y45-64;61291;46593;48940;ES61;TASA_ACTI;41.75132495403177;M
2018;F;Y45-64;61311;46593;48940;ES61;TASA_ACTI;51.67221536040414;M
2018;F;Y45-64;61332;46593;48940;ES61;TASA_ACTI;65.47365469489877;M
2018;F;Y45-64;61283;46593;48940;ES61;TASA_ACTI;44.64360442898843;M
2018;F;Y65-100;61285;46593;48940;ES61;TASA_ACTI;0.7196265810805402;M
2018;F;Y65-100;61288;46593;48940;ES61;TASA_ACTI;0.5791719348097756;M
2018;F;Y65-100;61291;46593;48940;ES61;TASA_ACTI;1.7754576710283756;M
2018;F;Y65-100;61311;46593;48940;ES61;TASA_ACTI;3.677858515621482;M
2018;F;Y65-100;61332;46593;48940;ES61;TASA_ACTI;4.679613954371709;M
2018;F;Y65-100;61283;46593;48940;ES61;TASA_ACTI;1.282351628844017;M
2018;F;TOTAL;61285;46593;48940;ES61;TASA_ACTI;5.6920858188840135;M
2018;F;TOTAL;61288;46593;48940;ES61;TASA_ACTI;19.62495780306123;M
2018;F;TOTAL;61291;46593;48940;ES61;TASA_ACTI;52.2508800776199;M
2018;F;TOTAL;61311;46593;48940;ES61;TASA_ACTI;56.96917146658318;M
2018;F;TOTAL;61332;46593;48940;ES61;TASA_ACTI;76.32911187678047;M
2018;F;TOTAL;61283;46593;48940;ES61;TASA_ACTI;50.09850095758438;M
2018;_T;Y15-29;61285;46593;48940;ES61;TASA_ACTI;10.09692424748971;M
2018;_T;Y15-29;61288;46593;48940;ES61;TASA_ACTI;42.37175229501498;M
2018;_T;Y15-29;61291;46593;48940;ES61;TASA_ACTI;33.97082649651427;M
2018;_T;Y15-29;61311;46593;48940;ES61;TASA_ACTI;28.017952039831588;M
2018;_T;Y15-29;61332;46593;48940;ES61;TASA_ACTI;57.56705604112262;M
2018;_T;Y15-29;61283;46593;48940;ES61;TASA_ACTI;34.649951523153746;M
2018;_T;Y25-34;61285;46593;48940;ES61;TASA_ACTI;20.931028468695338;M
2018;_T;Y25-34;61288;46593;48940;ES61;TASA_ACTI;77.4146829343813;M
2018;_T;Y25-34;61291;46593;48940;ES61;TASA_ACTI;86.72852503820458;M
2018;_T;Y25-34;61311;46593;48940;ES61;TASA_ACTI;81.35594702693541;M
2018;_T;Y25-34;61332;46593;48940;ES61;TASA_ACTI;85.56116278992924;M
2018;_T;Y25-34;61283;46593;48940;ES61;TASA_ACTI;83.79561058676872;M
2018;_T;Y30-44;61285;46593;48940;ES61;TASA_ACTI;37.17540875315912;M
2018;_T;Y30-44;61288;46593;48940;ES61;TASA_ACTI;77.00187233861638;M
2018;_T;Y30-44;61291;46593;48940;ES61;TASA_ACTI;84.55610028395174;M
2018;_T;Y30-44;61311;46593;48940;ES61;TASA_ACTI;87.34501191015617;M
2018;_T;Y30-44;61332;46593;48940;ES61;TASA_ACTI;91.98059201658208;M
2018;_T;Y30-44;61283;46593;48940;ES61;TASA_ACTI;87.11546114580642;M
2018;_T;Y45-54;61285;46593;48940;ES61;TASA_ACTI;40.593936284747876;M
2018;_T;Y45-54;61288;46593;48940;ES61;TASA_ACTI;65.84772832041318;M
2018;_T;Y45-54;61291;46593;48940;ES61;TASA_ACTI;75.53590732639331;M
2018;_T;Y45-54;61311;46593;48940;ES61;TASA_ACTI;82.27814420638865;M
2018;_T;Y45-54;61332;46593;48940;ES61;TASA_ACTI;90.0616785763391;M
2018;_T;Y45-54;61283;46593;48940;ES61;TASA_ACTI;79.28580996160717;M
2018;_T;Y45-64;61285;46593;48940;ES61;TASA_ACTI;24.02813300859125;M
2018;_T;Y45-64;61288;46593;48940;ES61;TASA_ACTI;41.292532287762015;M
2018;_T;Y45-64;61291;46593;48940;ES61;TASA_ACTI;55.665788808278606;M
2018;_T;Y45-64;61311;46593;48940;ES61;TASA_ACTI;60.50450171417933;M
2018;_T;Y45-64;61332;46593;48940;ES61;TASA_ACTI;69.45205919673262;M
2018;_T;Y45-64;61283;46593;48940;ES61;TASA_ACTI;54.612714398494;M
2018;_T;Y65-100;61285;46593;48940;ES61;TASA_ACTI;0.9520657281481909;M
2018;_T;Y65-100;61288;46593;48940;ES61;TASA_ACTI;0.687719355883114;M
2018;_T;Y65-100;61291;46593;48940;ES61;TASA_ACTI;2.2944432588156523;M
2018;_T;Y65-100;61311;46593;48940;ES61;TASA_ACTI;3.980363812766844;M
2018;_T;Y65-100;61332;46593;48940;ES61;TASA_ACTI;5.970468600679093;M
2018;_T;Y65-100;61283;46593;48940;ES61;TASA_ACTI;1.7847462867699675;M
2018;_T;TOTAL;61285;46593;48940;ES61;TASA_ACTI;7.795472528502019;M
2018;_T;TOTAL;61288;46593;48940;ES61;TASA_ACTI;27.122214232610048;M
2018;_T;TOTAL;61291;46593;48940;ES61;TASA_ACTI;62.54245782303472;M
2018;_T;TOTAL;61311;46593;48940;ES61;TASA_ACTI;62.37076779642856;M
2018;_T;TOTAL;61332;46593;48940;ES61;TASA_ACTI;77.49266194840365;M
2018;_T;TOTAL;61283;46593;48940;ES61;TASA_ACTI;56.88240111975983;M
2019;M;Y15-29;61288;46593;48940;ES61;TASA_ACTI;46.07712127296303;M
2019;M;Y15-29;61291;46593;48940;ES61;TASA_ACTI;37.811442518274816;M
2019;M;Y15-29;61311;46593;48940;ES61;TASA_ACTI;31.682565904492417;M
2019;M;Y15-29;61332;46593;48940;ES61;TASA_ACTI;56.83583464224476;M
2019;M;Y15-29;61283;46593;48940;ES61;TASA_ACTI;37.66161341099735;M
2019;M;Y25-34;61288;46593;48940;ES61;TASA_ACTI;83.33131879744653;M
2019;M;Y25-34;61291;46593;48940;ES61;TASA_ACTI;92.17768964620139;M
2019;M;Y25-34;61311;46593;48940;ES61;TASA_ACTI;81.25384337015768;M
2019;M;Y25-34;61332;46593;48940;ES61;TASA_ACTI;86.73482614938004;M
2019;M;Y25-34;61283;46593;48940;ES61;TASA_ACTI;86.42781145330967;M
2019;M;Y30-44;61285;46593;48940;ES61;TASA_ACTI;19.304284421512104;M
2019;M;Y30-44;61288;46593;48940;ES61;TASA_ACTI;83.98364868708865;M
2019;M;Y30-44;61291;46593;48940;ES61;TASA_ACTI;91.93750102036088;M
2019;M;Y30-44;61311;46593;48940;ES61;TASA_ACTI;95.26420326625109;M
2019;M;Y30-44;61332;46593;48940;ES61;TASA_ACTI;96.26693166148354;M
2019;M;Y30-44;61283;46593;48940;ES61;TASA_ACTI;93.03426271838777;M
2019;M;Y45-54;61285;46593;48940;ES61;TASA_ACTI;39.67106350196066;M
