TEMPORAL;SEXO;CNAE09;EDAD;TERRITORIO;INDICATOR;OBS_VALUE;FREQ
2012;F;277249;Y45-64;ES61;OCUPADOS;10.2781975;M
2012;F;277249;TOTAL;ES61;OCUPADOS;43.5164;M
2012;F;7663;Y15-29;ES61;OCUPADOS;2.7817075;M
2012;F;7663;Y30-44;ES61;OCUPADOS;9.1688325;M
2012;F;7663;Y45-64;ES61;OCUPADOS;3.343905;M
2012;F;7663;TOTAL;ES61;OCUPADOS;15.294445;M
2012;F;7716;Y15-29;ES61;OCUPADOS;83.8319225;M
2012;F;7716;Y30-44;ES61;OCUPADOS;181.9550375;M
2012;F;7716;Y45-64;ES61;OCUPADOS;90.8404775;M
2012;F;7716;Y65-100;ES61;OCUPADOS;1.7165625;M
2012;F;7716;TOTAL;ES61;OCUPADOS;358.344;M
2012;F;7889;Y15-29;ES61;OCUPADOS;3.479845;M
2012;F;7889;Y30-44;ES61;OCUPADOS;7.4210025;M
2012;F;7889;Y45-64;ES61;OCUPADOS;2.9156775;M
2012;F;7889;TOTAL;ES61;OCUPADOS;13.816525;M
2012;F;277250;Y15-29;ES61;OCUPADOS;6.1344475;M
2012;F;277250;Y30-44;ES61;OCUPADOS;13.8816025;M
2012;F;277250;Y45-64;ES61;OCUPADOS;5.621235;M
2012;F;277250;Y65-100;ES61;OCUPADOS;0.0659525;M
2012;F;277250;TOTAL;ES61;OCUPADOS;25.7032375;M
2012;F;277251;Y15-29;ES61;OCUPADOS;0.903195;M
2012;F;277251;Y30-44;ES61;OCUPADOS;2.7320875;M
2012;F;277251;Y45-64;ES61;OCUPADOS;2.45961;M
2012;F;277251;Y65-100;ES61;OCUPADOS;0.0496975;M
2012;F;277251;TOTAL;ES61;OCUPADOS;6.14459;M
2012;F;8032;Y15-29;ES61;OCUPADOS;17.445225;M
2012;F;8032;Y30-44;ES61;OCUPADOS;57.683705;M
2012;F;8032;Y45-64;ES61;OCUPADOS;41.009615;M
2012;F;8032;Y65-100;ES61;OCUPADOS;0.3365475;M
2012;F;8032;TOTAL;ES61;OCUPADOS;116.4750925;M
2012;F;8256;Y15-29;ES61;OCUPADOS;47.3260525;M
2012;F;8256;Y30-44;ES61;OCUPADOS;164.24939;M
2012;F;8256;Y45-64;ES61;OCUPADOS;171.5900125;M
2012;F;8256;Y65-100;ES61;OCUPADOS;2.57118;M
2012;F;8256;TOTAL;ES61;OCUPADOS;385.736635;M
2012;F;8346;Y15-29;ES61;OCUPADOS;27.2807725;M
2012;F;8346;Y30-44;ES61;OCUPADOS;69.475585;M
2012;F;8346;Y45-64;ES61;OCUPADOS;51.63649;M
2012;F;8346;Y65-100;ES61;OCUPADOS;0.45762;M
2012;F;8346;TOTAL;ES61;OCUPADOS;148.8504675;M
2012;F;6949;Y15-29;ES61;OCUPADOS;207.3291925;M
2012;F;6949;Y30-44;ES61;OCUPADOS;559.543735;M
2012;F;6949;Y45-64;ES61;OCUPADOS;400.20508;M
2012;F;6949;Y65-100;ES61;OCUPADOS;6.04023;M
2012;F;6949;TOTAL;ES61;OCUPADOS;1173.1182375;M
2012;_T;6981;Y15-29;ES61;OCUPADOS;34.0069075;M
2012;_T;6981;Y30-44;ES61;OCUPADOS;91.40606;M
2012;_T;6981;Y45-64;ES61;OCUPADOS;74.9468725;M
2012;_T;6981;Y65-100;ES61;OCUPADOS;1.450515;M
2012;_T;6981;TOTAL;ES61;OCUPADOS;201.810355;M
2012;_T;7058;Y15-29;ES61;OCUPADOS;3.824795;M
2012;_T;7058;Y30-44;ES61;OCUPADOS;20.0248925;M
2012;_T;7058;Y45-64;ES61;OCUPADOS;15.39468;M
2012;_T;7058;Y65-100;ES61;OCUPADOS;0.071865;M
2012;_T;7058;TOTAL;ES61;OCUPADOS;39.3162325;M
2012;_T;277249;Y15-29;ES61;OCUPADOS;29.7357075;M
2012;_T;277249;Y30-44;ES61;OCUPADOS;100.0303;M
2012;_T;277249;Y45-64;ES61;OCUPADOS;68.7110125;M
2012;_T;277249;Y65-100;ES61;OCUPADOS;0.367885;M
2012;_T;277249;TOTAL;ES61;OCUPADOS;198.844905;M
2012;_T;7663;Y15-29;ES61;OCUPADOS;19.1303825;M
2012;_T;7663;Y30-44;ES61;OCUPADOS;86.420605;M
2012;_T;7663;Y45-64;ES61;OCUPADOS;51.3063125;M
2012;_T;7663;Y65-100;ES61;OCUPADOS;0.2944275;M
2012;_T;7663;TOTAL;ES61;OCUPADOS;157.1517275;M
2012;_T;7716;Y15-29;ES61;OCUPADOS;163.5072325;M
2012;_T;7716;Y30-44;ES61;OCUPADOS;402.098205;M
2012;_T;7716;Y45-64;ES61;OCUPADOS;263.28309;M
2012;_T;7716;Y65-100;ES61;OCUPADOS;3.395165;M
2012;_T;7716;TOTAL;ES61;OCUPADOS;832.2836925;M
2012;_T;7889;Y15-29;ES61;OCUPADOS;11.535145;M
2012;_T;7889;Y30-44;ES61;OCUPADOS;25.89314;M
2012;_T;7889;Y45-64;ES61;OCUPADOS;9.6401825;M
2012;_T;7889;TOTAL;ES61;OCUPADOS;47.0684675;M
2012;_T;277250;Y15-29;ES61;OCUPADOS;8.7761275;M
2012;_T;277250;Y30-44;ES61;OCUPADOS;31.1863825;M
2012;_T;277250;Y45-64;ES61;OCUPADOS;18.9673075;M
2012;_T;277250;Y65-100;ES61;OCUPADOS;0.6352375;M
2012;_T;277250;TOTAL;ES61;OCUPADOS;59.565055;M
2012;_T;277251;Y15-29;ES61;OCUPADOS;1.439995;M
2012;_T;277251;Y30-44;ES61;OCUPADOS;5.63889;M
2012;_T;277251;Y45-64;ES61;OCUPADOS;6.0662725;M
2012;_T;277251;Y65-100;ES61;OCUPADOS;0.0496975;M
2012;_T;277251;TOTAL;ES61;OCUPADOS;13.194855;M
2012;_T;8032;Y15-29;ES61;OCUPADOS;32.6063925;M
2012;_T;8032;Y30-44;ES61;OCUPADOS;113.0918075;M
2012;_T;8032;Y45-64;ES61;OCUPADOS;81.761315;M
2012;_T;8032;Y65-100;ES61;OCUPADOS;0.9175025;M
2012;_T;8032;TOTAL;ES61;OCUPADOS;228.3770175;M
2012;_T;8256;Y15-29;ES61;OCUPADOS;76.2424675;M
2012;_T;8256;Y30-44;ES61;OCUPADOS;278.6578425;M
2012;_T;8256;Y45-64;ES61;OCUPADOS;309.73429;M
2012;_T;8256;Y65-100;ES61;OCUPADOS;3.7191675;M
2012;_T;8256;TOTAL;ES61;OCUPADOS;668.3537675;M
2012;_T;8346;Y15-29;ES61;OCUPADOS;35.86062;M
2012;_T;8346;Y30-44;ES61;OCUPADOS;97.864595;M
2012;_T;8346;Y45-64;ES61;OCUPADOS;74.698275;M
2012;_T;8346;Y65-100;ES61;OCUPADOS;1.079465;M
2012;_T;8346;TOTAL;ES61;OCUPADOS;209.502955;M
2012;_T;6949;Y15-29;ES61;OCUPADOS;416.6657725;M
2012;_T;6949;Y30-44;ES61;OCUPADOS;1252.31272;M
2012;_T;6949;Y45-64;ES61;OCUPADOS;974.50961;M
2012;_T;6949;Y65-100;ES61;OCUPADOS;11.9809275;M
2012;_T;6949;TOTAL;ES61;OCUPADOS;2655.46903;M
2013;M;6981;Y15-29;ES61;OCUPADOS;28.780485;M
2013;M;6981;Y30-44;ES61;OCUPADOS;57.33379;M
2013;M;6981;Y45-64;ES61;OCUPADOS;57.7021225;M
2013;M;6981;Y65-100;ES61;OCUPADOS;1.0394325;M
2013;M;6981;TOTAL;ES61;OCUPADOS;144.85583;M
2013;M;7058;Y15-29;ES61;OCUPADOS;2.4963375;M
2013;M;7058;Y30-44;ES61;OCUPADOS;12.7338425;M
2013;M;7058;Y45-64;ES61;OCUPADOS;12.7816875;M
2013;M;7058;Y65-100;ES61;OCUPADOS;0.14024;M
2013;M;7058;TOTAL;ES61;OCUPADOS;28.1521075;M
2013;M;277249;Y15-29;ES61;OCUPADOS;19.10771;M
2013;M;277249;Y30-44;ES61;OCUPADOS;68.0516325;M
2013;M;277249;Y45-64;ES61;OCUPADOS;61.403215;M
2013;M;277249;Y65-100;ES61;OCUPADOS;0.200335;M
2013;M;277249;TOTAL;ES61;OCUPADOS;148.7628925;M
2013;M;7663;Y15-29;ES61;OCUPADOS;19.271735;M
2013;M;7663;Y30-44;ES61;OCUPADOS;60.0495875;M
2013;M;7663;Y45-64;ES61;OCUPADOS;45.711255;M
2013;M;7663;Y65-100;ES61;OCUPADOS;0.22464;M
2013;M;7663;TOTAL;ES61;OCUPADOS;125.2572175;M
2013;M;7716;Y15-29;ES61;OCUPADOS;76.95019;M
2013;M;7716;Y30-44;ES61;OCUPADOS;224.78386;M
2013;M;7716;Y45-64;ES61;OCUPADOS;168.8595575;M
2013;M;7716;Y65-100;ES61;OCUPADOS;2.3808325;M
2013;M;7716;TOTAL;ES61;OCUPADOS;472.97444;M
2013;M;7889;Y15-29;ES61;OCUPADOS;4.877855;M
2013;M;7889;Y30-44;ES61;OCUPADOS;18.0344975;M
2013;M;7889;Y45-64;ES61;OCUPADOS;7.1275875;M
2013;M;7889;TOTAL;ES61;OCUPADOS;30.03994;M
2013;M;277250;Y15-29;ES61;OCUPADOS;2.9144875;M
2013;M;277250;Y30-44;ES61;OCUPADOS;13.0755925;M
2013;M;277250;Y45-64;ES61;OCUPADOS;9.7113525;M
2013;M;277250;Y65-100;ES61;OCUPADOS;0.138755;M
2013;M;277250;TOTAL;ES61;OCUPADOS;25.8401875;M
2013;M;277251;Y15-29;ES61;OCUPADOS;1.41875;M
2013;M;277251;Y30-44;ES61;OCUPADOS;2.6587775;M
2013;M;277251;Y45-64;ES61;OCUPADOS;3.4576275;M
2013;M;277251;Y65-100;ES61;OCUPADOS;0.1055275;M
2013;M;277251;TOTAL;ES61;OCUPADOS;7.6406825;M
2013;M;8032;Y15-29;ES61;OCUPADOS;10.17068;M
2013;M;8032;Y30-44;ES61;OCUPADOS;63.7213325;M
2013;M;8032;Y45-64;ES61;OCUPADOS;46.7643725;M
2013;M;8032;Y65-100;ES61;OCUPADOS;0.95264;M
2013;M;8032;TOTAL;ES61;OCUPADOS;121.609025;M
2013;M;8256;Y15-29;ES61;OCUPADOS;21.8183275;M
2013;M;8256;Y30-44;ES61;OCUPADOS;112.83949;M
2013;M;8256;Y45-64;ES61;OCUPADOS;136.6826475;M
2013;M;8256;Y65-100;ES61;OCUPADOS;1.053965;M
2013;M;8256;TOTAL;ES61;OCUPADOS;272.39443;M
2013;M;8346;Y15-29;ES61;OCUPADOS;8.952525;M
2013;M;8346;Y30-44;ES61;OCUPADOS;33.0120925;M
2013;M;8346;Y45-64;ES61;OCUPADOS;20.221345;M
2013;M;8346;Y65-100;ES61;OCUPADOS;0.549195;M
2013;M;8346;TOTAL;ES61;OCUPADOS;62.7351575;M
2013;M;6949;Y15-29;ES61;OCUPADOS;196.7590825;M
2013;M;6949;Y30-44;ES61;OCUPADOS;666.294495;M
2013;M;6949;Y45-64;ES61;OCUPADOS;570.42277;M
2013;M;6949;Y65-100;ES61;OCUPADOS;6.7855625;M
2013;M;6949;TOTAL;ES61;OCUPADOS;1440.26191;M
2013;F;6981;Y15-29;ES61;OCUPADOS;9.13447;M
2013;F;6981;Y30-44;ES61;OCUPADOS;24.8240625;M
2013;F;6981;Y45-64;ES61;OCUPADOS;15.9034875;M
2013;F;6981;Y65-100;ES61;OCUPADOS;0.7097775;M
2013;F;6981;TOTAL;ES61;OCUPADOS;50.5717975;M
2013;F;7058;Y15-29;ES61;OCUPADOS;0.68025;M
2013;F;7058;Y30-44;ES61;OCUPADOS;3.2075575;M
2013;F;7058;Y45-64;ES61;OCUPADOS;0.8612775;M
2013;F;7058;Y65-100;ES61;OCUPADOS;0.0890725;M
2013;F;7058;TOTAL;ES61;OCUPADOS;4.8381575;M
2013;F;277249;Y15-29;ES61;OCUPADOS;8.8826275;M
2013;F;277249;Y30-44;ES61;OCUPADOS;19.808365;M
2013;F;277249;Y45-64;ES61;OCUPADOS;9.810015;M
2013;F;277249;Y65-100;ES61;OCUPADOS;0.1165675;M
2013;F;277249;TOTAL;ES61;OCUPADOS;38.617575;M
2013;F;7663;Y15-29;ES61;OCUPADOS;1.4261225;M
2013;F;7663;Y30-44;ES61;OCUPADOS;4.7503725;M
2013;F;7663;Y45-64;ES61;OCUPADOS;3.243015;M
2013;F;7663;TOTAL;ES61;OCUPADOS;9.41951;M
2013;F;7716;Y15-29;ES61;OCUPADOS;82.6739475;M
2013;F;7716;Y30-44;ES61;OCUPADOS;172.2301475;M
2013;F;7716;Y45-64;ES61;OCUPADOS;93.62959;M
2013;F;7716;Y65-100;ES61;OCUPADOS;1.3338575;M
2013;F;7716;TOTAL;ES61;OCUPADOS;349.8675425;M
2013;F;7889;Y15-29;ES61;OCUPADOS;2.8757325;M
2013;F;7889;Y30-44;ES61;OCUPADOS;7.9678625;M
2013;F;7889;Y45-64;ES61;OCUPADOS;0.6393825;M
2013;F;7889;Y65-100;ES61;OCUPADOS;0.092765;M
2013;F;7889;TOTAL;ES61;OCUPADOS;11.5757425;M
2013;F;277250;Y15-29;ES61;OCUPADOS;3.43288;M
2013;F;277250;Y30-44;ES61;OCUPADOS;15.415365;M
2013;F;277250;Y45-64;ES61;OCUPADOS;5.1913825;M
2013;F;277250;Y65-100;ES61;OCUPADOS;0.2821825;M
2013;F;277250;TOTAL;ES61;OCUPADOS;24.32181;M
2013;F;277251;Y15-29;ES61;OCUPADOS;1.301475;M
2013;F;277251;Y30-44;ES61;OCUPADOS;3.5321875;M
2013;F;277251;Y45-64;ES61;OCUPADOS;1.8233875;M
2013;F;277251;Y65-100;ES61;OCUPADOS;0.045175;M
2013;F;277251;TOTAL;ES61;OCUPADOS;6.702225;M
2013;F;8032;Y15-29;ES61;OCUPADOS;11.80859;M
2013;F;8032;Y30-44;ES61;OCUPADOS;58.8553025;M
2013;F;8032;Y45-64;ES61;OCUPADOS;46.5867625;M
2013;F;8032;Y65-100;ES61;OCUPADOS;0.4729275;M
2013;F;8032;TOTAL;ES61;OCUPADOS;117.7235825;M
2013;F;8256;Y15-29;ES61;OCUPADOS;38.27235;M
2013;F;8256;Y30-44;ES61;OCUPADOS;157.2792475;M
2013;F;8256;Y45-64;ES61;OCUPADOS;169.1363;M
2013;F;8256;Y65-100;ES61;OCUPADOS;1.0283025;M
2013;F;8256;TOTAL;ES61;OCUPADOS;365.7162;M
2013;F;8346;Y15-29;ES61;OCUPADOS;24.00856;M
2013;F;8346;Y30-44;ES61;OCUPADOS;72.1679775;M
2013;F;8346;Y45-64;ES61;OCUPADOS;53.450265;M
2013;F;8346;Y65-100;ES61;OCUPADOS;2.2350025;M
2013;F;8346;TOTAL;ES61;OCUPADOS;151.861805;M
2013;F;6949;Y15-29;ES61;OCUPADOS;184.497005;M
2013;F;6949;Y30-44;ES61;OCUPADOS;540.0384475;M
2013;F;6949;Y45-64;ES61;OCUPADOS;400.274865;M
2013;F;6949;Y65-100;ES61;OCUPADOS;6.40563;M
2013;F;6949;TOTAL;ES61;OCUPADOS;1131.2159475;M
2013;_T;6981;Y15-29;ES61;OCUPADOS;37.914955;M
2013;_T;6981;Y30-44;ES61;OCUPADOS;82.1578525;M
2013;_T;6981;Y45-64;ES61;OCUPADOS;73.60561;M
2013;_T;6981;Y65-100;ES61;OCUPADOS;1.74921;M
2013;_T;6981;TOTAL;ES61;OCUPADOS;195.4276275;M
2013;_T;7058;Y15-29;ES61;OCUPADOS;3.1765875;M
2013;_T;7058;Y30-44;ES61;OCUPADOS;15.9414;M
2013;_T;7058;Y45-64;ES61;OCUPADOS;13.642965;M
2013;_T;7058;Y65-100;ES61;OCUPADOS;0.2293125;M
2013;_T;7058;TOTAL;ES61;OCUPADOS;32.990265;M
2013;_T;277249;Y15-29;ES61;OCUPADOS;27.9903375;M
2013;_T;277249;Y30-44;ES61;OCUPADOS;87.8599975;M
2013;_T;277249;Y45-64;ES61;OCUPADOS;71.21323;M
2013;_T;277249;Y65-100;ES61;OCUPADOS;0.3169025;M
2013;_T;277249;TOTAL;ES61;OCUPADOS;187.3804675;M
2013;_T;7663;Y15-29;ES61;OCUPADOS;20.6978575;M
2013;_T;7663;Y30-44;ES61;OCUPADOS;64.79996;M
2013;_T;7663;Y45-64;ES61;OCUPADOS;48.95427;M
2013;_T;7663;Y65-100;ES61;OCUPADOS;0.22464;M
2013;_T;7663;TOTAL;ES61;OCUPADOS;134.6767275;M
2013;_T;7716;Y15-29;ES61;OCUPADOS;159.6241375;M
2013;_T;7716;Y30-44;ES61;OCUPADOS;397.0140075;M
2013;_T;7716;Y45-64;ES61;OCUPADOS;262.4891475;M
2013;_T;7716;Y65-100;ES61;OCUPADOS;3.71469;M
2013;_T;7716;TOTAL;ES61;OCUPADOS;822.8419825;M
2013;_T;7889;Y15-29;ES61;OCUPADOS;7.7535875;M
2013;_T;7889;Y30-44;ES61;OCUPADOS;26.00236;M
2013;_T;7889;Y45-64;ES61;OCUPADOS;7.76697;M
2013;_T;7889;Y65-100;ES61;OCUPADOS;0.092765;M
2013;_T;7889;TOTAL;ES61;OCUPADOS;41.6156825;M
2013;_T;277250;Y15-29;ES61;OCUPADOS;6.3473675;M
2013;_T;277250;Y30-44;ES61;OCUPADOS;28.4909575;M
2013;_T;277250;Y45-64;ES61;OCUPADOS;14.902735;M
2013;_T;277250;Y65-100;ES61;OCUPADOS;0.4209375;M
2013;_T;277250;TOTAL;ES61;OCUPADOS;50.1619975;M
2013;_T;277251;Y15-29;ES61;OCUPADOS;2.720225;M
2013;_T;277251;Y30-44;ES61;OCUPADOS;6.190965;M
2013;_T;277251;Y45-64;ES61;OCUPADOS;5.281015;M
2013;_T;277251;Y65-100;ES61;OCUPADOS;0.1507025;M
2013;_T;277251;TOTAL;ES61;OCUPADOS;14.3429075;M
2013;_T;8032;Y15-29;ES61;OCUPADOS;21.97927;M
2013;_T;8032;Y30-44;ES61;OCUPADOS;122.576635;M
2013;_T;8032;Y45-64;ES61;OCUPADOS;93.351135;M
2013;_T;8032;Y65-100;ES61;OCUPADOS;1.4255675;M
2013;_T;8032;TOTAL;ES61;OCUPADOS;239.3326075;M
2013;_T;8256;Y15-29;ES61;OCUPADOS;60.0906775;M
2013;_T;8256;Y30-44;ES61;OCUPADOS;270.1187375;M
2013;_T;8256;Y45-64;ES61;OCUPADOS;305.8189475;M
2013;_T;8256;Y65-100;ES61;OCUPADOS;2.0822675;M
2013;_T;8256;TOTAL;ES61;OCUPADOS;638.11063;M
2013;_T;8346;Y15-29;ES61;OCUPADOS;32.961085;M
2013;_T;8346;Y30-44;ES61;OCUPADOS;105.18007;M
2013;_T;8346;Y45-64;ES61;OCUPADOS;73.67161;M
2013;_T;8346;Y65-100;ES61;OCUPADOS;2.7841975;M
2013;_T;8346;TOTAL;ES61;OCUPADOS;214.5969625;M
2013;_T;6949;Y15-29;ES61;OCUPADOS;381.2560875;M
2013;_T;6949;Y30-44;ES61;OCUPADOS;1206.3329425;M
2013;_T;6949;Y45-64;ES61;OCUPADOS;970.697635;M
2013;_T;6949;Y65-100;ES61;OCUPADOS;13.1911925;M
2013;_T;6949;TOTAL;ES61;OCUPADOS;2571.4778575;M
2014;M;6981;Y15-29;ES61;OCUPADOS;31.3074675;M
2014;M;6981;Y30-44;ES61;OCUPADOS;60.6276975;M
2014;M;6981;Y45-64;ES61;OCUPADOS;63.30346;M
2014;M;6981;Y65-100;ES61;OCUPADOS;1.969045;M
2014;M;6981;TOTAL;ES61;OCUPADOS;157.20767;M
2014;M;7058;Y15-29;ES61;OCUPADOS;2.613535;M
2014;M;7058;Y30-44;ES61;OCUPADOS;13.1805525;M
2014;M;7058;Y45-64;ES61;OCUPADOS;11.6336625;M
2014;M;7058;Y65-100;ES61;OCUPADOS;0.09589;M
2014;M;7058;TOTAL;ES61;OCUPADOS;27.52364;M
2014;M;277249;Y15-29;ES61;OCUPADOS;22.8938175;M
2014;M;277249;Y30-44;ES61;OCUPADOS;68.7855075;M
2014;M;277249;Y45-64;ES61;OCUPADOS;57.4157825;M
2014;M;277249;Y65-100;ES61;OCUPADOS;0.5491875;M
2014;M;277249;TOTAL;ES61;OCUPADOS;149.644295;M
2014;M;7663;Y15-29;ES61;OCUPADOS;15.54488;M
2014;M;7663;Y30-44;ES61;OCUPADOS;64.1296875;M
2014;M;7663;Y45-64;ES61;OCUPADOS;49.137585;M
2014;M;7663;Y65-100;ES61;OCUPADOS;0.27475;M
2014;M;7663;TOTAL;ES61;OCUPADOS;129.0869025;M
2014;M;7716;Y15-29;ES61;OCUPADOS;86.05575;M
2014;M;7716;Y30-44;ES61;OCUPADOS;215.8654375;M
2014;M;7716;Y45-64;ES61;OCUPADOS;173.6703475;M
2014;M;7716;Y65-100;ES61;OCUPADOS;4.476855;M
2014;M;7716;TOTAL;ES61;OCUPADOS;480.06839;M
2014;M;7889;Y15-29;ES61;OCUPADOS;6.4578225;M
2014;M;7889;Y30-44;ES61;OCUPADOS;13.9179925;M
2014;M;7889;Y45-64;ES61;OCUPADOS;7.7839825;M
2014;M;7889;TOTAL;ES61;OCUPADOS;28.1597975;M
2014;M;277250;Y15-29;ES61;OCUPADOS;2.9026625;M
2014;M;277250;Y30-44;ES61;OCUPADOS;12.5526925;M
2014;M;277250;Y45-64;ES61;OCUPADOS;10.2063925;M
2014;M;277250;TOTAL;ES61;OCUPADOS;25.6617475;M
2014;M;277251;Y15-29;ES61;OCUPADOS;1.64672;M
2014;M;277251;Y30-44;ES61;OCUPADOS;2.447595;M
2014;M;277251;Y45-64;ES61;OCUPADOS;2.80543;M
2014;M;277251;TOTAL;ES61;OCUPADOS;6.899745;M
2014;M;8032;Y15-29;ES61;OCUPADOS;15.94798;M
2014;M;8032;Y30-44;ES61;OCUPADOS;63.0760075;M
2014;M;8032;Y45-64;ES61;OCUPADOS;49.749185;M
2014;M;8032;Y65-100;ES61;OCUPADOS;1.699135;M
2014;M;8032;TOTAL;ES61;OCUPADOS;130.4723075;M
2014;M;8256;Y15-29;ES61;OCUPADOS;24.022245;M
2014;M;8256;Y30-44;ES61;OCUPADOS;116.93129;M
2014;M;8256;Y45-64;ES61;OCUPADOS;141.1039525;M
2014;M;8256;Y65-100;ES61;OCUPADOS;1.766425;M
2014;M;8256;TOTAL;ES61;OCUPADOS;283.8239125;M
2014;M;8346;Y15-29;ES61;OCUPADOS;9.458655;M
2014;M;8346;Y30-44;ES61;OCUPADOS;37.7974;M
2014;M;8346;Y45-64;ES61;OCUPADOS;24.4509175;M
2014;M;8346;Y65-100;ES61;OCUPADOS;0.6250325;M
2014;M;8346;TOTAL;ES61;OCUPADOS;72.332005;M
2014;M;6949;Y15-29;ES61;OCUPADOS;218.851535;M
2014;M;6949;Y30-44;ES61;OCUPADOS;669.31186;M
2014;M;6949;Y45-64;ES61;OCUPADOS;591.2606975;M
2014;M;6949;Y65-100;ES61;OCUPADOS;11.45632;M
2014;M;6949;TOTAL;ES61;OCUPADOS;1490.8804125;M
2014;F;6981;Y15-29;ES61;OCUPADOS;10.3695725;M
2014;F;6981;Y30-44;ES61;OCUPADOS;28.25886;M
2014;F;6981;Y45-64;ES61;OCUPADOS;24.243645;M
2014;F;6981;Y65-100;ES61;OCUPADOS;0.8083475;M
2014;F;6981;TOTAL;ES61;OCUPADOS;63.680425;M
2014;F;7058;Y15-29;ES61;OCUPADOS;0.6251225;M
2014;F;7058;Y30-44;ES61;OCUPADOS;2.415545;M
2014;F;7058;Y45-64;ES61;OCUPADOS;1.153345;M
2014;F;7058;Y65-100;ES61;OCUPADOS;0.0410975;M
2014;F;7058;TOTAL;ES61;OCUPADOS;4.23511;M
2014;F;277249;Y15-29;ES61;OCUPADOS;7.569855;M
2014;F;277249;Y30-44;ES61;OCUPADOS;21.29341;M
2014;F;277249;Y45-64;ES61;OCUPADOS;13.07803;M
2014;F;277249;Y65-100;ES61;OCUPADOS;0.27791;M
2014;F;277249;TOTAL;ES61;OCUPADOS;42.219205;M
2014;F;7663;Y15-29;ES61;OCUPADOS;0.295285;M
2014;F;7663;Y30-44;ES61;OCUPADOS;3.8586525;M
2014;F;7663;Y45-64;ES61;OCUPADOS;1.83499;M
2014;F;7663;TOTAL;ES61;OCUPADOS;5.9889275;M
2014;F;7716;Y15-29;ES61;OCUPADOS;79.184325;M
2014;F;7716;Y30-44;ES61;OCUPADOS;176.88771;M
2014;F;7716;Y45-64;ES61;OCUPADOS;93.3221425;M
2014;F;7716;Y65-100;ES61;OCUPADOS;1.1075375;M
2014;F;7716;TOTAL;ES61;OCUPADOS;350.501715;M
2014;F;7889;Y15-29;ES61;OCUPADOS;3.3141025;M
2014;F;7889;Y30-44;ES61;OCUPADOS;9.8348075;M
2014;F;7889;Y45-64;ES61;OCUPADOS;0.8777075;M
2014;F;7889;TOTAL;ES61;OCUPADOS;14.0266175;M
2014;F;277250;Y15-29;ES61;OCUPADOS;1.75484;M
2014;F;277250;Y30-44;ES61;OCUPADOS;15.955645;M
2014;F;277250;Y45-64;ES61;OCUPADOS;5.86421;M
2014;F;277250;TOTAL;ES61;OCUPADOS;23.574695;M
2014;F;277251;Y15-29;ES61;OCUPADOS;0.910935;M
2014;F;277251;Y30-44;ES61;OCUPADOS;2.9332325;M
2014;F;277251;Y45-64;ES61;OCUPADOS;3.425245;M
2014;F;277251;TOTAL;ES61;OCUPADOS;7.2694125;M
2014;F;8032;Y15-29;ES61;OCUPADOS;15.2286825;M
2014;F;8032;Y30-44;ES61;OCUPADOS;58.1072575;M
2014;F;8032;Y45-64;ES61;OCUPADOS;45.422355;M
2014;F;8032;Y65-100;ES61;OCUPADOS;1.01031;M
2014;F;8032;TOTAL;ES61;OCUPADOS;119.768605;M
2014;F;8256;Y15-29;ES61;OCUPADOS;42.3340725;M
2014;F;8256;Y30-44;ES61;OCUPADOS;146.7751725;M
2014;F;8256;Y45-64;ES61;OCUPADOS;170.19326;M
2014;F;8256;Y65-100;ES61;OCUPADOS;2.73858;M
2014;F;8256;TOTAL;ES61;OCUPADOS;362.041085;M
2014;F;8346;Y15-29;ES61;OCUPADOS;25.57443;M
2014;F;8346;Y30-44;ES61;OCUPADOS;64.7579525;M
2014;F;8346;Y45-64;ES61;OCUPADOS;57.8958;M
2014;F;8346;Y65-100;ES61;OCUPADOS;1.6286925;M
2014;F;8346;TOTAL;ES61;OCUPADOS;149.856875;M
2014;F;6949;Y15-29;ES61;OCUPADOS;187.1612225;M
2014;F;6949;Y30-44;ES61;OCUPADOS;531.078245;M
2014;F;6949;Y45-64;ES61;OCUPADOS;417.31073;M
2014;F;6949;Y65-100;ES61;OCUPADOS;7.612475;M
2014;F;6949;TOTAL;ES61;OCUPADOS;1143.1626725;M
2014;_T;6981;Y15-29;ES61;OCUPADOS;41.67704;M
2014;_T;6981;Y30-44;ES61;OCUPADOS;88.8865575;M
2014;_T;6981;Y45-64;ES61;OCUPADOS;87.547105;M
2014;_T;6981;Y65-100;ES61;OCUPADOS;2.7773925;M
2014;_T;6981;TOTAL;ES61;OCUPADOS;220.888095;M
2014;_T;7058;Y15-29;ES61;OCUPADOS;3.2386575;M
2014;_T;7058;Y30-44;ES61;OCUPADOS;15.5960975;M
2014;_T;7058;Y45-64;ES61;OCUPADOS;12.7870075;M
2014;_T;7058;Y65-100;ES61;OCUPADOS;0.1369875;M
2014;_T;7058;TOTAL;ES61;OCUPADOS;31.75875;M
2014;_T;277249;Y15-29;ES61;OCUPADOS;30.4636725;M
2014;_T;277249;Y30-44;ES61;OCUPADOS;90.0789175;M
2014;_T;277249;Y45-64;ES61;OCUPADOS;70.4938125;M
2014;_T;277249;Y65-100;ES61;OCUPADOS;0.8270975;M
2014;_T;277249;TOTAL;ES61;OCUPADOS;191.8635;M
2014;_T;7663;Y15-29;ES61;OCUPADOS;15.840165;M
