TEMPORAL;SEXO;EDAD;RELACTIVIDAD;NIVEL;TERRITORIO;INDICATOR;OBS_VALUE;FREQ
2011;M;Y15-29;48937;46593;ES61;POP;31.0122575;M
2011;M;Y15-29;48939;46593;ES61;POP;118.646695;M
2011;M;Y15-29;48940;46593;ES61;POP;213.05911;M
2011;M;Y15-29;48946;46593;ES61;POP;236.8366275;M
2011;M;Y25-34;48952;46593;ES61;POP;652.00122;M
2011;M;Y25-34;48934;46593;ES61;POP;62.1185225;M
2011;M;Y25-34;48936;46593;ES61;POP;408.9611225;M
2011;M;Y25-34;48937;46593;ES61;POP;8.0797175;M
2011;M;Y25-34;48939;46593;ES61;POP;184.959805;M
2011;M;Y25-34;48940;46593;ES61;POP;593.9209275;M
2011;M;Y25-34;48946;46593;ES61;POP;58.0802925;M
2011;M;Y30-44;48952;46593;ES61;POP;700.2952275;M
2011;M;Y30-44;48934;46593;ES61;POP;50.007355;M
2011;M;Y30-44;48936;46593;ES61;POP;499.7384875;M
2011;M;Y30-44;48937;46593;ES61;POP;0.6458175;M
2011;M;Y30-44;48939;46593;ES61;POP;158.5722075;M
2011;M;Y30-44;48940;46593;ES61;POP;658.310695;M
2011;M;Y30-44;48946;46593;ES61;POP;41.9845325;M
2011;M;Y45-54;48952;46593;ES61;POP;598.055975;M
2011;M;Y45-54;48934;46593;ES61;POP;31.5994;M
2011;M;Y45-54;48936;46593;ES61;POP;398.6200025;M
2011;M;Y45-54;48939;46593;ES61;POP;122.8865425;M
2011;M;Y45-54;48940;46593;ES61;POP;521.506545;M
2011;M;Y45-54;48946;46593;ES61;POP;76.54943;M
2011;M;Y45-64;48952;46593;ES61;POP;418.1657725;M
2011;M;Y45-64;48934;46593;ES61;POP;8.67166;M
2011;M;Y45-64;48936;46593;ES61;POP;189.2143425;M
2011;M;Y45-64;48937;46593;ES61;POP;0.0501725;M
2011;M;Y45-64;48939;46593;ES61;POP;59.40466;M
2011;M;Y45-64;48940;46593;ES61;POP;248.6190025;M
2011;M;Y45-64;48946;46593;ES61;POP;169.54677;M
2011;M;Y65-100;48952;46593;ES61;POP;537.0824875;M
2011;M;Y65-100;48934;46593;ES61;POP;0.0654025;M
2011;M;Y65-100;48936;46593;ES61;POP;11.39227;M
2011;M;Y65-100;48939;46593;ES61;POP;0.11867;M
2011;M;Y65-100;48940;46593;ES61;POP;11.51094;M
2011;M;Y65-100;48946;46593;ES61;POP;525.5715475;M
2011;M;TOTAL;48952;46593;ES61;POP;3355.49642;M
2011;M;TOTAL;48934;46593;ES61;POP;169.998605;M
2011;M;TOTAL;48936;46593;ES61;POP;1602.33864;M
2011;M;TOTAL;48937;46593;ES61;POP;39.787965;M
2011;M;TOTAL;48939;46593;ES61;POP;644.58858;M
2011;M;TOTAL;48940;46593;ES61;POP;2246.92722;M
2011;M;TOTAL;48946;46593;ES61;POP;1108.5692;M
2011;F;Y15-29;48952;46593;ES61;POP;428.1941775;M
2011;F;Y15-29;48934;46593;ES61;POP;27.9672825;M
2011;F;Y15-29;48936;46593;ES61;POP;88.2956875;M
2011;F;Y15-29;48937;46593;ES61;POP;32.741105;M
2011;F;Y15-29;48939;46593;ES61;POP;96.5115625;M
2011;F;Y15-29;48940;46593;ES61;POP;184.80725;M
2011;F;Y15-29;48946;46593;ES61;POP;243.3869275;M
2011;F;Y25-34;48952;46593;ES61;POP;628.2287;M
2011;F;Y25-34;48934;46593;ES61;POP;63.29873;M
2011;F;Y25-34;48936;46593;ES61;POP;350.12299;M
2011;F;Y25-34;48937;46593;ES61;POP;10.562965;M
2011;F;Y25-34;48939;46593;ES61;POP;163.299535;M
2011;F;Y25-34;48940;46593;ES61;POP;513.422525;M
2011;F;Y25-34;48946;46593;ES61;POP;114.806175;M
2011;F;Y30-44;48952;46593;ES61;POP;679.4637075;M
2011;F;Y30-44;48934;46593;ES61;POP;59.9358975;M
2011;F;Y30-44;48936;46593;ES61;POP;361.4957425;M
2011;F;Y30-44;48937;46593;ES61;POP;4.709125;M
2011;F;Y30-44;48939;46593;ES61;POP;152.363125;M
2011;F;Y30-44;48940;46593;ES61;POP;513.8588675;M
2011;F;Y30-44;48946;46593;ES61;POP;165.60484;M
2011;F;Y45-54;48952;46593;ES61;POP;598.734455;M
2011;F;Y45-54;48934;46593;ES61;POP;42.2030625;M
2011;F;Y45-54;48936;46593;ES61;POP;274.3279875;M
2011;F;Y45-54;48937;46593;ES61;POP;5.14046;M
2011;F;Y45-54;48939;46593;ES61;POP;113.0199325;M
2011;F;Y45-54;48940;46593;ES61;POP;387.34792;M
2011;F;Y45-54;48946;46593;ES61;POP;211.386535;M
2011;F;Y45-64;48952;46593;ES61;POP;434.66396;M
2011;F;Y45-64;48934;46593;ES61;POP;7.533645;M
2011;F;Y45-64;48936;46593;ES61;POP;111.806535;M
2011;F;Y45-64;48937;46593;ES61;POP;2.3400925;M
2011;F;Y45-64;48939;46593;ES61;POP;36.2218425;M
2011;F;Y45-64;48940;46593;ES61;POP;148.0283775;M
2011;F;Y45-64;48946;46593;ES61;POP;286.6355825;M
2011;F;Y65-100;48952;46593;ES61;POP;703.7470425;M
2011;F;Y65-100;48934;46593;ES61;POP;0.46431;M
2011;F;Y65-100;48936;46593;ES61;POP;9.5400275;M
2011;F;Y65-100;48939;46593;ES61;POP;0.5041075;M
2011;F;Y65-100;48940;46593;ES61;POP;10.044135;M
2011;F;Y65-100;48946;46593;ES61;POP;693.7029075;M
2011;F;TOTAL;48952;46593;ES61;POP;3473.0320425;M
2011;F;TOTAL;48934;46593;ES61;POP;201.4029275;M
2011;F;TOTAL;48936;46593;ES61;POP;1195.58897;M
2011;F;TOTAL;48937;46593;ES61;POP;55.4937475;M
2011;F;TOTAL;48939;46593;ES61;POP;561.920105;M
2011;F;TOTAL;48940;46593;ES61;POP;1757.509075;M
2011;F;TOTAL;48946;46593;ES61;POP;1715.5229675;M
2011;_T;Y15-29;48952;46593;ES61;POP;878.089915;M
2011;_T;Y15-29;48934;46593;ES61;POP;45.5035475;M
2011;_T;Y15-29;48936;46593;ES61;POP;182.7081025;M
2011;_T;Y15-29;48937;46593;ES61;POP;63.7533625;M
2011;_T;Y15-29;48939;46593;ES61;POP;215.1582575;M
2011;_T;Y15-29;48940;46593;ES61;POP;397.86636;M
2011;_T;Y15-29;48946;46593;ES61;POP;480.223555;M
2011;_T;Y25-34;48952;46593;ES61;POP;1280.22992;M
2011;_T;Y25-34;48934;46593;ES61;POP;125.4172525;M
2011;_T;Y25-34;48936;46593;ES61;POP;759.0841125;M
2011;_T;Y25-34;48937;46593;ES61;POP;18.6426825;M
2011;_T;Y25-34;48939;46593;ES61;POP;348.25934;M
2011;_T;Y25-34;48940;46593;ES61;POP;1107.3434525;M
2011;_T;Y25-34;48946;46593;ES61;POP;172.8864675;M
2011;_T;Y30-44;48952;46593;ES61;POP;1379.758935;M
2011;_T;Y30-44;48934;46593;ES61;POP;109.9432525;M
2011;_T;Y30-44;48936;46593;ES61;POP;861.23423;M
2011;_T;Y30-44;48937;46593;ES61;POP;5.3549425;M
2011;_T;Y30-44;48939;46593;ES61;POP;310.9353325;M
2011;_T;Y30-44;48940;46593;ES61;POP;1172.1695625;M
2011;_T;Y30-44;48946;46593;ES61;POP;207.5893725;M
2011;_T;Y45-54;48952;46593;ES61;POP;1196.79043;M
2011;_T;Y45-54;48934;46593;ES61;POP;73.8024625;M
2011;_T;Y45-54;48936;46593;ES61;POP;672.94799;M
2011;_T;Y45-54;48937;46593;ES61;POP;5.14046;M
2011;_T;Y45-54;48939;46593;ES61;POP;235.906475;M
2011;_T;Y45-54;48940;46593;ES61;POP;908.854465;M
2011;_T;Y45-54;48946;46593;ES61;POP;287.935965;M
2011;_T;Y45-64;48952;46593;ES61;POP;852.8297325;M
2011;_T;Y45-64;48934;46593;ES61;POP;16.205305;M
2011;_T;Y45-64;48936;46593;ES61;POP;301.0208775;M
2011;_T;Y45-64;48937;46593;ES61;POP;2.390265;M
2011;_T;Y45-64;48939;46593;ES61;POP;95.6265025;M
2011;_T;Y45-64;48940;46593;ES61;POP;396.64738;M
2011;_T;Y45-64;48946;46593;ES61;POP;456.1823525;M
2011;_T;Y65-100;48952;46593;ES61;POP;1240.82953;M
2011;_T;Y65-100;48934;46593;ES61;POP;0.5297125;M
2011;_T;Y65-100;48936;46593;ES61;POP;20.9322975;M
2011;_T;Y65-100;48939;46593;ES61;POP;0.6227775;M
2011;_T;Y65-100;48940;46593;ES61;POP;21.555075;M
2011;_T;Y65-100;48946;46593;ES61;POP;1219.274455;M
2011;_T;TOTAL;48952;46593;ES61;POP;6828.5284625;M
2011;_T;TOTAL;48934;46593;ES61;POP;371.4015325;M
2011;_T;TOTAL;48936;46593;ES61;POP;2797.92761;M
2011;_T;TOTAL;48937;46593;ES61;POP;95.2817125;M
2011;_T;TOTAL;48939;46593;ES61;POP;1206.508685;M
2011;_T;TOTAL;48940;46593;ES61;POP;4004.436295;M
2011;_T;TOTAL;48946;46593;ES61;POP;2824.0921675;M
2012;M;Y15-29;48952;46593;ES61;POP;440.744305;M
2012;M;Y15-29;48934;46593;ES61;POP;16.3350075;M
2012;M;Y15-29;48936;46593;ES61;POP;71.72677;M
2012;M;Y15-29;48937;46593;ES61;POP;36.87591;M
2012;M;Y15-29;48939;46593;ES61;POP;124.2907275;M
2012;M;Y15-29;48940;46593;ES61;POP;196.0174975;M
2012;M;Y15-29;48946;46593;ES61;POP;244.7268075;M
2012;M;Y25-34;48952;46593;ES61;POP;627.945775;M
2012;M;Y25-34;48934;46593;ES61;POP;60.2768825;M
2012;M;Y25-34;48936;46593;ES61;POP;356.994835;M
2012;M;Y25-34;48937;46593;ES61;POP;12.68355;M
2012;M;Y25-34;48939;46593;ES61;POP;213.89978;M
2012;M;Y25-34;48940;46593;ES61;POP;570.894615;M
2012;M;Y25-34;48946;46593;ES61;POP;57.05116;M
2012;M;Y30-44;48952;46593;ES61;POP;704.259665;M
2012;M;Y30-44;48934;46593;ES61;POP;59.2661525;M
2012;M;Y30-44;48936;46593;ES61;POP;473.38396;M
2012;M;Y30-44;48937;46593;ES61;POP;1.2360325;M
2012;M;Y30-44;48939;46593;ES61;POP;184.6195125;M
2012;M;Y30-44;48940;46593;ES61;POP;658.0034725;M
2012;M;Y30-44;48946;46593;ES61;POP;46.2561925;M
2012;M;Y45-54;48952;46593;ES61;POP;613.9048225;M
2012;M;Y45-54;48934;46593;ES61;POP;38.47674;M
2012;M;Y45-54;48936;46593;ES61;POP;392.670675;M
2012;M;Y45-54;48937;46593;ES61;POP;0.2529825;M
2012;M;Y45-54;48939;46593;ES61;POP;150.78988;M
2012;M;Y45-54;48940;46593;ES61;POP;543.460555;M
2012;M;Y45-54;48946;46593;ES61;POP;70.4442675;M
2012;M;Y45-64;48952;46593;ES61;POP;430.0186575;M
2012;M;Y45-64;48934;46593;ES61;POP;13.4407125;M
2012;M;Y45-64;48936;46593;ES61;POP;181.633855;M
2012;M;Y45-64;48937;46593;ES61;POP;0.1189975;M
2012;M;Y45-64;48939;46593;ES61;POP;70.3142375;M
2012;M;Y45-64;48940;46593;ES61;POP;251.9480925;M
2012;M;Y45-64;48946;46593;ES61;POP;178.070565;M
2012;M;Y65-100;48952;46593;ES61;POP;547.4344125;M
2012;M;Y65-100;48934;46593;ES61;POP;0.1946625;M
2012;M;Y65-100;48936;46593;ES61;POP;5.9406975;M
2012;M;Y65-100;48939;46593;ES61;POP;0.1483825;M
2012;M;Y65-100;48940;46593;ES61;POP;6.08908;M
2012;M;Y65-100;48946;46593;ES61;POP;541.3453325;M
2012;M;TOTAL;48952;46593;ES61;POP;3364.3076375;M
2012;M;TOTAL;48934;46593;ES61;POP;187.9901575;M
2012;M;TOTAL;48936;46593;ES61;POP;1482.3507925;M
2012;M;TOTAL;48937;46593;ES61;POP;51.1674725;M
2012;M;TOTAL;48939;46593;ES61;POP;744.06252;M
2012;M;TOTAL;48940;46593;ES61;POP;2226.4133125;M
2012;M;TOTAL;48946;46593;ES61;POP;1137.894325;M
2012;F;Y15-29;48952;46593;ES61;POP;419.739495;M
2012;F;Y15-29;48934;46593;ES61;POP;19.28637;M
2012;F;Y15-29;48936;46593;ES61;POP;69.4164425;M
2012;F;Y15-29;48937;46593;ES61;POP;40.5255025;M
2012;F;Y15-29;48939;46593;ES61;POP;105.3499725;M
2012;F;Y15-29;48940;46593;ES61;POP;174.766415;M
2012;F;Y15-29;48946;46593;ES61;POP;244.97308;M
2012;F;Y25-34;48952;46593;ES61;POP;609.9598225;M
2012;F;Y25-34;48934;46593;ES61;POP;72.180265;M
2012;F;Y25-34;48936;46593;ES61;POP;333.6378275;M
2012;F;Y25-34;48937;46593;ES61;POP;13.73948;M
2012;F;Y25-34;48939;46593;ES61;POP;176.7620525;M
2012;F;Y25-34;48940;46593;ES61;POP;510.39988;M
2012;F;Y25-34;48946;46593;ES61;POP;99.5599425;M
2012;F;Y30-44;48952;46593;ES61;POP;683.0788925;M
2012;F;Y30-44;48934;46593;ES61;POP;67.94879;M
2012;F;Y30-44;48936;46593;ES61;POP;363.8186575;M
2012;F;Y30-44;48937;46593;ES61;POP;6.9493625;M
2012;F;Y30-44;48939;46593;ES61;POP;179.7243975;M
2012;F;Y30-44;48940;46593;ES61;POP;543.543055;M
2012;F;Y30-44;48946;46593;ES61;POP;139.5358375;M
2012;F;Y45-54;48952;46593;ES61;POP;614.3246375;M
2012;F;Y45-54;48934;46593;ES61;POP;54.08894;M
2012;F;Y45-54;48936;46593;ES61;POP;285.1319075;M
2012;F;Y45-54;48937;46593;ES61;POP;5.9366175;M
2012;F;Y45-54;48939;46593;ES61;POP;136.6229475;M
2012;F;Y45-54;48940;46593;ES61;POP;421.754855;M
2012;F;Y45-54;48946;46593;ES61;POP;192.5697825;M
2012;F;Y45-64;48952;46593;ES61;POP;446.5337725;M
2012;F;Y45-64;48934;46593;ES61;POP;10.5473425;M
2012;F;Y45-64;48936;46593;ES61;POP;115.0731725;M
2012;F;Y45-64;48937;46593;ES61;POP;1.955665;M
2012;F;Y45-64;48939;46593;ES61;POP;46.8849325;M
2012;F;Y45-64;48940;46593;ES61;POP;161.958105;M
2012;F;Y45-64;48946;46593;ES61;POP;284.5756675;M
2012;F;Y65-100;48952;46593;ES61;POP;713.9476325;M
2012;F;Y65-100;48934;46593;ES61;POP;0.099005;M
2012;F;Y65-100;48936;46593;ES61;POP;6.04023;M
2012;F;Y65-100;48939;46593;ES61;POP;0.25857;M
2012;F;Y65-100;48940;46593;ES61;POP;6.2988;M
2012;F;Y65-100;48946;46593;ES61;POP;707.6488325;M
2012;F;TOTAL;48952;46593;ES61;POP;3487.5842525;M
2012;F;TOTAL;48934;46593;ES61;POP;224.1507125;M
2012;F;TOTAL;48936;46593;ES61;POP;1173.1182375;M
2012;F;TOTAL;48937;46593;ES61;POP;69.1066275;M
2012;F;TOTAL;48939;46593;ES61;POP;645.6028725;M
2012;F;TOTAL;48940;46593;ES61;POP;1818.72111;M
2012;F;TOTAL;48946;46593;ES61;POP;1668.8631425;M
2012;_T;Y15-29;48952;46593;ES61;POP;860.4838;M
2012;_T;Y15-29;48934;46593;ES61;POP;35.6213775;M
2012;_T;Y15-29;48936;46593;ES61;POP;141.1432125;M
2012;_T;Y15-29;48937;46593;ES61;POP;77.4014125;M
2012;_T;Y15-29;48939;46593;ES61;POP;229.6407;M
2012;_T;Y15-29;48940;46593;ES61;POP;370.7839125;M
2012;_T;Y15-29;48946;46593;ES61;POP;489.6998875;M
2012;_T;Y25-34;48952;46593;ES61;POP;1237.9055975;M
2012;_T;Y25-34;48934;46593;ES61;POP;132.4571475;M
2012;_T;Y25-34;48936;46593;ES61;POP;690.6326625;M
2012;_T;Y25-34;48937;46593;ES61;POP;26.42303;M
2012;_T;Y25-34;48939;46593;ES61;POP;390.6618325;M
2012;_T;Y25-34;48940;46593;ES61;POP;1081.294495;M
2012;_T;Y25-34;48946;46593;ES61;POP;156.6111025;M
2012;_T;Y30-44;48952;46593;ES61;POP;1387.3385575;M
2012;_T;Y30-44;48934;46593;ES61;POP;127.2149425;M
2012;_T;Y30-44;48936;46593;ES61;POP;837.2026175;M
2012;_T;Y30-44;48937;46593;ES61;POP;8.185395;M
2012;_T;Y30-44;48939;46593;ES61;POP;364.34391;M
2012;_T;Y30-44;48940;46593;ES61;POP;1201.5465275;M
2012;_T;Y30-44;48946;46593;ES61;POP;185.79203;M
2012;_T;Y45-54;48952;46593;ES61;POP;1228.22946;M
2012;_T;Y45-54;48934;46593;ES61;POP;92.56568;M
2012;_T;Y45-54;48936;46593;ES61;POP;677.8025825;M
2012;_T;Y45-54;48937;46593;ES61;POP;6.1896;M
2012;_T;Y45-54;48939;46593;ES61;POP;287.4128275;M
2012;_T;Y45-54;48940;46593;ES61;POP;965.21541;M
2012;_T;Y45-54;48946;46593;ES61;POP;263.01405;M
2012;_T;Y45-64;48952;46593;ES61;POP;876.55243;M
2012;_T;Y45-64;48934;46593;ES61;POP;23.988055;M
2012;_T;Y45-64;48936;46593;ES61;POP;296.7070275;M
2012;_T;Y45-64;48937;46593;ES61;POP;2.0746625;M
2012;_T;Y45-64;48939;46593;ES61;POP;117.19917;M
2012;_T;Y45-64;48940;46593;ES61;POP;413.9061975;M
2012;_T;Y45-64;48946;46593;ES61;POP;462.6462325;M
2012;_T;Y65-100;48952;46593;ES61;POP;1261.382045;M
2012;_T;Y65-100;48934;46593;ES61;POP;0.2936675;M
2012;_T;Y65-100;48936;46593;ES61;POP;11.9809275;M
2012;_T;Y65-100;48939;46593;ES61;POP;0.4069525;M
2012;_T;Y65-100;48940;46593;ES61;POP;12.38788;M
2012;_T;Y65-100;48946;46593;ES61;POP;1248.994165;M
2012;_T;TOTAL;48952;46593;ES61;POP;6851.89189;M
2012;_T;TOTAL;48934;46593;ES61;POP;412.14087;M
2012;_T;TOTAL;48936;46593;ES61;POP;2655.46903;M
2012;_T;TOTAL;48937;46593;ES61;POP;120.2741;M
2012;_T;TOTAL;48939;46593;ES61;POP;1389.6653925;M
2012;_T;TOTAL;48940;46593;ES61;POP;4045.1344225;M
2012;_T;TOTAL;48946;46593;ES61;POP;2806.7574675;M
2013;M;Y15-29;48952;46593;ES61;POP;431.4192375;M
2013;M;Y15-29;48934;46593;ES61;POP;16.5427775;M
2013;M;Y15-29;48936;46593;ES61;POP;64.3841675;M
2013;M;Y15-29;48937;46593;ES61;POP;38.2513075;M
2013;M;Y15-29;48939;46593;ES61;POP;120.87871;M
2013;M;Y15-29;48940;46593;ES61;POP;185.2628775;M
2013;M;Y15-29;48946;46593;ES61;POP;246.15636;M
2013;M;Y25-34;48952;46593;ES61;POP;600.09879;M
2013;M;Y25-34;48934;46593;ES61;POP;57.3462775;M
2013;M;Y25-34;48936;46593;ES61;POP;335.3247075;M
2013;M;Y25-34;48937;46593;ES61;POP;11.270065;M
2013;M;Y25-34;48939;46593;ES61;POP;211.7482;M
2013;M;Y25-34;48940;46593;ES61;POP;547.0729075;M
2013;M;Y25-34;48946;46593;ES61;POP;53.0258825;M
2013;M;Y30-44;48952;46593;ES61;POP;703.692595;M
2013;M;Y30-44;48934;46593;ES61;POP;59.737075;M
2013;M;Y30-44;48936;46593;ES61;POP;463.3447025;M
2013;M;Y30-44;48937;46593;ES61;POP;0.9659925;M
2013;M;Y30-44;48939;46593;ES61;POP;191.0960675;M
2013;M;Y30-44;48940;46593;ES61;POP;654.44077;M
2013;M;Y30-44;48946;46593;ES61;POP;49.251825;M
2013;M;Y45-54;48952;46593;ES61;POP;624.994245;M
2013;M;Y45-54;48934;46593;ES61;POP;36.9306525;M
2013;M;Y45-54;48936;46593;ES61;POP;387.385765;M
2013;M;Y45-54;48937;46593;ES61;POP;0.1288175;M
2013;M;Y45-54;48939;46593;ES61;POP;163.5826225;M
2013;M;Y45-54;48940;46593;ES61;POP;550.9683875;M
2013;M;Y45-54;48946;46593;ES61;POP;74.0258575;M
2013;M;Y45-64;48952;46593;ES61;POP;441.3711575;M
2013;M;Y45-64;48934;46593;ES61;POP;14.613295;M
2013;M;Y45-64;48936;46593;ES61;POP;183.037005;M
2013;M;Y45-64;48937;46593;ES61;POP;0.288355;M
2013;M;Y45-64;48939;46593;ES61;POP;80.17195;M
2013;M;Y45-64;48940;46593;ES61;POP;263.208955;M
2013;M;Y45-64;48946;46593;ES61;POP;178.1622025;M
2013;M;Y65-100;48952;46593;ES61;POP;560.85726;M
2013;M;Y65-100;48934;46593;ES61;POP;0.434265;M
2013;M;Y65-100;48936;46593;ES61;POP;6.7855625;M
2013;M;Y65-100;48939;46593;ES61;POP;0.465405;M
2013;M;Y65-100;48940;46593;ES61;POP;7.2509675;M
2013;M;Y65-100;48946;46593;ES61;POP;553.6062925;M
2013;M;TOTAL;48952;46593;ES61;POP;3362.433285;M
2013;M;TOTAL;48934;46593;ES61;POP;185.6043425;M
2013;M;TOTAL;48936;46593;ES61;POP;1440.26191;M
2013;M;TOTAL;48937;46593;ES61;POP;50.9045375;M
2013;M;TOTAL;48939;46593;ES61;POP;767.942955;M
2013;M;TOTAL;48940;46593;ES61;POP;2208.204865;M
2013;M;TOTAL;48946;46593;ES61;POP;1154.22842;M
2013;F;Y15-29;48952;46593;ES61;POP;410.85645;M
2013;F;Y15-29;48934;46593;ES61;POP;17.1579925;M
2013;F;Y15-29;48936;46593;ES61;POP;53.7427075;M
2013;F;Y15-29;48937;46593;ES61;POP;49.4253175;M
2013;F;Y15-29;48939;46593;ES61;POP;108.274215;M
2013;F;Y15-29;48940;46593;ES61;POP;162.0169225;M
2013;F;Y15-29;48946;46593;ES61;POP;248.8395275;M
2013;F;Y25-34;48952;46593;ES61;POP;588.26937;M
2013;F;Y25-34;48934;46593;ES61;POP;75.1146275;M
2013;F;Y25-34;48936;46593;ES61;POP;306.6083625;M
2013;F;Y25-34;48937;46593;ES61;POP;12.8722825;M
2013;F;Y25-34;48939;46593;ES61;POP;194.9575575;M
2013;F;Y25-34;48940;46593;ES61;POP;501.56592;M
2013;F;Y25-34;48946;46593;ES61;POP;86.70345;M
2013;F;Y30-44;48952;46593;ES61;POP;683.3388975;M
2013;F;Y30-44;48934;46593;ES61;POP;71.828425;M
2013;F;Y30-44;48936;46593;ES61;POP;364.1843825;M
2013;F;Y30-44;48937;46593;ES61;POP;4.36798;M
2013;F;Y30-44;48939;46593;ES61;POP;191.0057975;M
2013;F;Y30-44;48940;46593;ES61;POP;555.19018;M
2013;F;Y30-44;48946;46593;ES61;POP;128.1487175;M
2013;F;Y45-54;48952;46593;ES61;POP;625.80753;M
2013;F;Y45-54;48934;46593;ES61;POP;55.3855625;M
2013;F;Y45-54;48936;46593;ES61;POP;279.69619;M
2013;F;Y45-54;48937;46593;ES61;POP;5.80877;M
2013;F;Y45-54;48939;46593;ES61;POP;143.419655;M
2013;F;Y45-54;48940;46593;ES61;POP;423.115845;M
2013;F;Y45-54;48946;46593;ES61;POP;202.691685;M
2013;F;Y45-64;48952;46593;ES61;POP;457.7269975;M
2013;F;Y45-64;48934;46593;ES61;POP;13.557355;M
2013;F;Y45-64;48936;46593;ES61;POP;120.578675;M
2013;F;Y45-64;48937;46593;ES61;POP;1.81785;M
2013;F;Y45-64;48939;46593;ES61;POP;54.784165;M
2013;F;Y45-64;48940;46593;ES61;POP;175.36284;M
2013;F;Y45-64;48946;46593;ES61;POP;282.3641575;M
2013;F;Y65-100;48952;46593;ES61;POP;728.022065;M
2013;F;Y65-100;48934;46593;ES61;POP;0.6398525;M
2013;F;Y65-100;48936;46593;ES61;POP;6.40563;M
2013;F;Y65-100;48939;46593;ES61;POP;0.1757025;M
2013;F;Y65-100;48940;46593;ES61;POP;6.5813325;M
2013;F;Y65-100;48946;46593;ES61;POP;721.4407325;M
2013;F;TOTAL;48952;46593;ES61;POP;3494.02131;M
2013;F;TOTAL;48934;46593;ES61;POP;233.683815;M
2013;F;TOTAL;48936;46593;ES61;POP;1131.2159475;M
2013;F;TOTAL;48937;46593;ES61;POP;74.2922;M
2013;F;TOTAL;48939;46593;ES61;POP;692.6170925;M
2013;F;TOTAL;48940;46593;ES61;POP;1823.83304;M
2013;F;TOTAL;48946;46593;ES61;POP;1670.18827;M
2013;_T;Y15-29;48952;46593;ES61;POP;842.2756875;M
2013;_T;Y15-29;48934;46593;ES61;POP;33.70077;M
2013;_T;Y15-29;48936;46593;ES61;POP;118.126875;M
2013;_T;Y15-29;48937;46593;ES61;POP;87.676625;M
2013;_T;Y15-29;48939;46593;ES61;POP;229.152925;M
2013;_T;Y15-29;48940;46593;ES61;POP;347.2798;M
2013;_T;Y15-29;48946;46593;ES61;POP;494.9958875;M
2013;_T;Y25-34;48952;46593;ES61;POP;1188.36816;M
2013;_T;Y25-34;48934;46593;ES61;POP;132.460905;M
2013;_T;Y25-34;48936;46593;ES61;POP;641.93307;M
2013;_T;Y25-34;48937;46593;ES61;POP;24.1423475;M
2013;_T;Y25-34;48939;46593;ES61;POP;406.7057575;M
2013;_T;Y25-34;48940;46593;ES61;POP;1048.6388275;M
2013;_T;Y25-34;48946;46593;ES61;POP;139.7293325;M
2013;_T;Y30-44;48952;46593;ES61;POP;1387.0314925;M
2013;_T;Y30-44;48934;46593;ES61;POP;131.5655;M
2013;_T;Y30-44;48936;46593;ES61;POP;827.529085;M
2013;_T;Y30-44;48937;46593;ES61;POP;5.3339725;M
2013;_T;Y30-44;48939;46593;ES61;POP;382.101865;M
2013;_T;Y30-44;48940;46593;ES61;POP;1209.63095;M
2013;_T;Y30-44;48946;46593;ES61;POP;177.4005425;M
2013;_T;Y45-54;48952;46593;ES61;POP;1250.801775;M
2013;_T;Y45-54;48934;46593;ES61;POP;92.316215;M
2013;_T;Y45-54;48936;46593;ES61;POP;667.081955;M
2013;_T;Y45-54;48937;46593;ES61;POP;5.9375875;M
2013;_T;Y45-54;48939;46593;ES61;POP;307.0022775;M
2013;_T;Y45-54;48940;46593;ES61;POP;974.0842325;M
2013;_T;Y45-54;48946;46593;ES61;POP;276.7175425;M
2013;_T;Y45-64;48952;46593;ES61;POP;899.098155;M
2013;_T;Y45-64;48934;46593;ES61;POP;28.17065;M
2013;_T;Y45-64;48936;46593;ES61;POP;303.61568;M
2013;_T;Y45-64;48937;46593;ES61;POP;2.106205;M
2013;_T;Y45-64;48939;46593;ES61;POP;134.956115;M
2013;_T;Y45-64;48940;46593;ES61;POP;438.571795;M
2013;_T;Y45-64;48946;46593;ES61;POP;460.52636;M
2013;_T;Y65-100;48952;46593;ES61;POP;1288.879325;M
2013;_T;Y65-100;48934;46593;ES61;POP;1.0741175;M
2013;_T;Y65-100;48936;46593;ES61;POP;13.1911925;M
2013;_T;Y65-100;48939;46593;ES61;POP;0.6411075;M
2013;_T;Y65-100;48940;46593;ES61;POP;13.8323;M
2013;_T;Y65-100;48946;46593;ES61;POP;1275.047025;M
2013;_T;TOTAL;48952;46593;ES61;POP;6856.454595;M
2013;_T;TOTAL;48934;46593;ES61;POP;419.2881575;M
2013;_T;TOTAL;48936;46593;ES61;POP;2571.4778575;M
2013;_T;TOTAL;48937;46593;ES61;POP;125.1967375;M
2013;_T;TOTAL;48939;46593;ES61;POP;1460.5600475;M
2013;_T;TOTAL;48940;46593;ES61;POP;4032.037905;M
2013;_T;TOTAL;48946;46593;ES61;POP;2824.41669;M
2014;M;Y15-29;48952;46593;ES61;POP;423.73572;M
2014;M;Y15-29;48934;46593;ES61;POP;15.3942075;M
2014;M;Y15-29;48936;46593;ES61;POP;69.274425;M
2014;M;Y15-29;48937;46593;ES61;POP;45.5543625;M
2014;M;Y15-29;48939;46593;ES61;POP;112.33201;M
2014;M;Y15-29;48940;46593;ES61;POP;181.606435;M
2014;M;Y15-29;48946;46593;ES61;POP;242.129285;M
