TEMPORAL;TERRITORIO;SEXO;EPA_RELACTIVIDAD;EPA_NIVEL;INDICATOR;OBS_VALUE;FREQ
2010;ES616;_T;48934;46593;POP;19.628885;M
2010;ES616;_T;48939;46593;POP;74.500605;M
2010;ES616;_T;48937;46593;POP;6.3525325;M
2010;ES616;_T;48946;46593;POP;252.219225;M
2010;ES617;M;48952;46593;POP;633.336225;M
2010;ES617;M;48940;46593;POP;432.03596;M
2010;ES617;M;48936;46593;POP;302.26039;M
2010;ES617;M;48934;46593;POP;28.9029325;M
2010;ES617;M;48939;46593;POP;129.77557;M
2010;ES617;M;48937;46593;POP;6.798075;M
2010;ES617;M;48946;46593;POP;201.300265;M
2010;ES617;F;48952;46593;POP;660.2622225;M
2010;ES617;F;48940;46593;POP;337.7192025;M
2010;ES617;F;48936;46593;POP;243.3612825;M
2010;ES617;F;48934;46593;POP;36.9404375;M
2010;ES617;F;48939;46593;POP;94.35792;M
2010;ES617;F;48937;46593;POP;9.238065;M
2010;ES617;F;48946;46593;POP;322.54302;M
2010;ES617;_T;48952;46593;POP;1293.5984475;M
2010;ES617;_T;48940;46593;POP;769.7551625;M
2010;ES617;_T;48936;46593;POP;545.6216725;M
2010;ES617;_T;48934;46593;POP;65.84337;M
2010;ES617;_T;48939;46593;POP;224.13349;M
2010;ES617;_T;48937;46593;POP;16.03614;M
2010;ES617;_T;48946;46593;POP;523.843285;M
2010;ES618;M;48952;46593;POP;754.144945;M
2010;ES618;M;48940;46593;POP;516.8034525;M
2010;ES618;M;48936;46593;POP;391.58403;M
2010;ES618;M;48934;46593;POP;44.9306975;M
2010;ES618;M;48939;46593;POP;125.2194225;M
2010;ES618;M;48937;46593;POP;7.2280725;M
2010;ES618;M;48946;46593;POP;237.3414925;M
2010;ES618;F;48952;46593;POP;799.21681;M
2010;ES618;F;48940;46593;POP;402.99721;M
2010;ES618;F;48936;46593;POP;295.849555;M
2010;ES618;F;48934;46593;POP;56.7074675;M
2010;ES618;F;48939;46593;POP;107.147655;M
2010;ES618;F;48937;46593;POP;8.92857;M
2010;ES618;F;48946;46593;POP;396.2196;M
2010;ES618;_T;48952;46593;POP;1553.361755;M
2010;ES618;_T;48940;46593;POP;919.8006625;M
2010;ES618;_T;48936;46593;POP;687.433585;M
2010;ES618;_T;48934;46593;POP;101.638165;M
2010;ES618;_T;48939;46593;POP;232.3670775;M
2010;ES618;_T;48937;46593;POP;16.1566425;M
2010;ES618;_T;48946;46593;POP;633.5610925;M
2010;ES61;M;48952;46593;POP;3336.9868275;M
2010;ES61;M;48940;46593;POP;2247.81538;M
2010;ES61;M;48936;46593;POP;1647.7605725;M
2010;ES61;M;48934;46593;POP;155.4215475;M
2010;ES61;M;48939;46593;POP;600.0548075;M
2010;ES61;M;48937;46593;POP;33.99959;M
2010;ES61;M;48946;46593;POP;1089.1714475;M
2010;ES61;F;48952;46593;POP;3451.75515;M
2010;ES61;F;48940;46593;POP;1731.1368375;M
2010;ES61;F;48936;46593;POP;1226.1744;M
2010;ES61;F;48934;46593;POP;196.02924;M
2010;ES61;F;48939;46593;POP;504.9624375;M
2010;ES61;F;48937;46593;POP;47.69799;M
2010;ES61;F;48946;46593;POP;1720.6183125;M
2010;ES61;_T;48952;46593;POP;6788.7419775;M
2010;ES61;_T;48940;46593;POP;3978.9522175;M
2010;ES61;_T;48936;46593;POP;2873.9349725;M
2010;ES61;_T;48934;46593;POP;351.4507875;M
2010;ES61;_T;48939;46593;POP;1105.017245;M
2010;ES61;_T;48937;46593;POP;81.69758;M
2010;ES61;_T;48946;46593;POP;2809.78976;M
2011;ES611;M;48952;46593;POP;283.7928325;M
2011;ES611;M;48940;46593;POP;203.00481;M
2011;ES611;M;48936;46593;POP;137.5843975;M
2011;ES611;M;48934;46593;POP;11.18726;M
2011;ES611;M;48939;46593;POP;65.4204125;M
2011;ES611;M;48937;46593;POP;5.957525;M
2011;ES611;M;48946;46593;POP;80.7880225;M
2011;ES611;F;48952;46593;POP;274.023815;M
2011;ES611;F;48940;46593;POP;156.8044575;M
2011;ES611;F;48936;46593;POP;101.7066125;M
2011;ES611;F;48934;46593;POP;16.045855;M
2011;ES611;F;48939;46593;POP;55.097845;M
2011;ES611;F;48937;46593;POP;2.614765;M
2011;ES611;F;48946;46593;POP;117.2193575;M
2011;ES611;_T;48952;46593;POP;557.8166475;M
2011;ES611;_T;48940;46593;POP;359.8092675;M
2011;ES611;_T;48936;46593;POP;239.29101;M
2011;ES611;_T;48934;46593;POP;27.233115;M
2011;ES611;_T;48939;46593;POP;120.5182575;M
2011;ES611;_T;48937;46593;POP;8.57229;M
2011;ES611;_T;48946;46593;POP;198.00738;M
2011;ES612;M;48952;46593;POP;497.75726;M
2011;ES612;M;48940;46593;POP;329.6131325;M
2011;ES612;M;48936;46593;POP;227.68259;M
2011;ES612;M;48934;46593;POP;24.1675275;M
2011;ES612;M;48939;46593;POP;101.9305425;M
2011;ES612;M;48937;46593;POP;5.8718475;M
2011;ES612;M;48946;46593;POP;168.1441275;M
2011;ES612;F;48952;46593;POP;510.60134;M
2011;ES612;F;48940;46593;POP;249.8425175;M
2011;ES612;F;48936;46593;POP;163.337475;M
2011;ES612;F;48934;46593;POP;25.904935;M
2011;ES612;F;48939;46593;POP;86.5050425;M
2011;ES612;F;48937;46593;POP;11.1167525;M
2011;ES612;F;48946;46593;POP;260.7588225;M
2011;ES612;_T;48952;46593;POP;1008.3586;M
2011;ES612;_T;48940;46593;POP;579.45565;M
2011;ES612;_T;48936;46593;POP;391.020065;M
2011;ES612;_T;48934;46593;POP;50.0724625;M
2011;ES612;_T;48939;46593;POP;188.435585;M
2011;ES612;_T;48937;46593;POP;16.9886;M
2011;ES612;_T;48946;46593;POP;428.90295;M
2011;ES613;M;48952;46593;POP;320.79232;M
2011;ES613;M;48940;46593;POP;214.8208475;M
2011;ES613;M;48936;46593;POP;151.3920925;M
2011;ES613;M;48934;46593;POP;18.55856;M
2011;ES613;M;48939;46593;POP;63.428755;M
2011;ES613;M;48937;46593;POP;4.0349775;M
2011;ES613;M;48946;46593;POP;105.9714725;M
2011;ES613;F;48952;46593;POP;339.129265;M
2011;ES613;F;48940;46593;POP;171.55745;M
2011;ES613;F;48936;46593;POP;112.81034;M
2011;ES613;F;48934;46593;POP;21.630775;M
2011;ES613;F;48939;46593;POP;58.74711;M
2011;ES613;F;48937;46593;POP;5.2261075;M
2011;ES613;F;48946;46593;POP;167.571815;M
2011;ES613;_T;48952;46593;POP;659.921585;M
2011;ES613;_T;48940;46593;POP;386.3782975;M
2011;ES613;_T;48936;46593;POP;264.2024325;M
2011;ES613;_T;48934;46593;POP;40.189335;M
2011;ES613;_T;48939;46593;POP;122.175865;M
2011;ES613;_T;48937;46593;POP;9.261085;M
2011;ES613;_T;48946;46593;POP;273.5432875;M
2011;ES614;M;48952;46593;POP;371.581335;M
2011;ES614;M;48940;46593;POP;240.139845;M
2011;ES614;M;48936;46593;POP;173.04505;M
2011;ES614;M;48934;46593;POP;13.4763375;M
2011;ES614;M;48939;46593;POP;67.094795;M
2011;ES614;M;48937;46593;POP;5.4178275;M
2011;ES614;M;48946;46593;POP;131.44149;M
2011;ES614;F;48952;46593;POP;383.4495;M
2011;ES614;F;48940;46593;POP;187.68607;M
2011;ES614;F;48936;46593;POP;130.16542;M
2011;ES614;F;48934;46593;POP;19.7241525;M
2011;ES614;F;48939;46593;POP;57.52065;M
2011;ES614;F;48937;46593;POP;4.97216;M
2011;ES614;F;48946;46593;POP;195.76343;M
2011;ES614;_T;48952;46593;POP;755.030835;M
2011;ES614;_T;48940;46593;POP;427.825915;M
2011;ES614;_T;48936;46593;POP;303.21047;M
2011;ES614;_T;48934;46593;POP;33.20049;M
2011;ES614;_T;48939;46593;POP;124.615445;M
2011;ES614;_T;48937;46593;POP;10.3899875;M
2011;ES614;_T;48946;46593;POP;327.20492;M
2011;ES615;M;48952;46593;POP;209.15804;M
2011;ES615;M;48940;46593;POP;143.22503;M
2011;ES615;M;48936;46593;POP;99.75514;M
2011;ES615;M;48934;46593;POP;11.6392075;M
2011;ES615;M;48939;46593;POP;43.46989;M
2011;ES615;M;48937;46593;POP;2.4273125;M
2011;ES615;M;48946;46593;POP;65.93301;M
2011;ES615;F;48952;46593;POP;216.528095;M
2011;ES615;F;48940;46593;POP;111.0358375;M
2011;ES615;F;48936;46593;POP;75.0911575;M
2011;ES615;F;48934;46593;POP;14.976885;M
2011;ES615;F;48939;46593;POP;35.94468;M
2011;ES615;F;48937;46593;POP;2.4395175;M
2011;ES615;F;48946;46593;POP;105.4922575;M
2011;ES615;_T;48952;46593;POP;425.686135;M
2011;ES615;_T;48940;46593;POP;254.2608675;M
2011;ES615;_T;48936;46593;POP;174.8462975;M
2011;ES615;_T;48934;46593;POP;26.6160925;M
2011;ES615;_T;48939;46593;POP;79.41457;M
2011;ES615;_T;48937;46593;POP;4.86683;M
2011;ES615;_T;48946;46593;POP;171.4252675;M
2011;ES616;M;48952;46593;POP;274.4793125;M
2011;ES616;M;48940;46593;POP;172.612695;M
2011;ES616;M;48936;46593;POP;132.34783;M
2011;ES616;M;48934;46593;POP;9.0395225;M
2011;ES616;M;48939;46593;POP;40.264865;M
2011;ES616;M;48937;46593;POP;2.3265075;M
2011;ES616;M;48946;46593;POP;101.8666175;M
2011;ES616;F;48952;46593;POP;277.6640375;M
2011;ES616;F;48940;46593;POP;124.7466675;M
2011;ES616;F;48936;46593;POP;81.6521875;M
2011;ES616;F;48934;46593;POP;9.765705;M
2011;ES616;F;48939;46593;POP;43.09448;M
2011;ES616;F;48937;46593;POP;5.46966;M
2011;ES616;F;48946;46593;POP;152.91737;M
2011;ES616;_T;48952;46593;POP;552.14335;M
2011;ES616;_T;48940;46593;POP;297.3593625;M
2011;ES616;_T;48936;46593;POP;214.0000175;M
2011;ES616;_T;48934;46593;POP;18.8052275;M
2011;ES616;_T;48939;46593;POP;83.359345;M
2011;ES616;_T;48937;46593;POP;7.7961675;M
2011;ES616;_T;48946;46593;POP;254.7839875;M
2011;ES617;M;48952;46593;POP;639.3806125;M
2011;ES617;M;48940;46593;POP;422.48725;M
2011;ES617;M;48936;46593;POP;293.7260275;M
2011;ES617;M;48934;46593;POP;32.3506075;M
2011;ES617;M;48939;46593;POP;128.7612225;M
2011;ES617;M;48937;46593;POP;6.413395;M
2011;ES617;M;48946;46593;POP;216.8933625;M
2011;ES617;F;48952;46593;POP;666.753395;M
2011;ES617;F;48940;46593;POP;343.0675425;M
2011;ES617;F;48936;46593;POP;237.180415;M
2011;ES617;F;48934;46593;POP;38.705765;M
2011;ES617;F;48939;46593;POP;105.8871275;M
2011;ES617;F;48937;46593;POP;11.5360225;M
2011;ES617;F;48946;46593;POP;323.6858525;M
2011;ES617;_T;48952;46593;POP;1306.1340075;M
2011;ES617;_T;48940;46593;POP;765.5547925;M
2011;ES617;_T;48936;46593;POP;530.9064425;M
2011;ES617;_T;48934;46593;POP;71.0563725;M
2011;ES617;_T;48939;46593;POP;234.64835;M
2011;ES617;_T;48937;46593;POP;17.9494175;M
2011;ES617;_T;48946;46593;POP;540.579215;M
2011;ES618;M;48952;46593;POP;758.5547075;M
2011;ES618;M;48940;46593;POP;521.02361;M
2011;ES618;M;48936;46593;POP;386.8055125;M
2011;ES618;M;48934;46593;POP;49.5795825;M
2011;ES618;M;48939;46593;POP;134.2180975;M
2011;ES618;M;48937;46593;POP;7.3385725;M
2011;ES618;M;48946;46593;POP;237.5310975;M
2011;ES618;F;48952;46593;POP;804.882595;M
2011;ES618;F;48940;46593;POP;412.7685325;M
2011;ES618;F;48936;46593;POP;293.6453625;M
2011;ES618;F;48934;46593;POP;54.648855;M
2011;ES618;F;48939;46593;POP;119.12317;M
2011;ES618;F;48937;46593;POP;12.1187625;M
2011;ES618;F;48946;46593;POP;392.1140625;M
2011;ES618;_T;48952;46593;POP;1563.4373025;M
2011;ES618;_T;48940;46593;POP;933.7921425;M
2011;ES618;_T;48936;46593;POP;680.450875;M
2011;ES618;_T;48934;46593;POP;104.2284375;M
2011;ES618;_T;48939;46593;POP;253.3412675;M
2011;ES618;_T;48937;46593;POP;19.457335;M
2011;ES618;_T;48946;46593;POP;629.64516;M
2011;ES61;M;48952;46593;POP;3355.49642;M
2011;ES61;M;48940;46593;POP;2246.92722;M
2011;ES61;M;48936;46593;POP;1602.33864;M
2011;ES61;M;48934;46593;POP;169.998605;M
2011;ES61;M;48939;46593;POP;644.58858;M
2011;ES61;M;48937;46593;POP;39.787965;M
2011;ES61;M;48946;46593;POP;1108.5692;M
2011;ES61;F;48952;46593;POP;3473.0320425;M
2011;ES61;F;48940;46593;POP;1757.509075;M
2011;ES61;F;48936;46593;POP;1195.58897;M
2011;ES61;F;48934;46593;POP;201.4029275;M
2011;ES61;F;48939;46593;POP;561.920105;M
2011;ES61;F;48937;46593;POP;55.4937475;M
2011;ES61;F;48946;46593;POP;1715.5229675;M
2011;ES61;_T;48952;46593;POP;6828.5284625;M
2011;ES61;_T;48940;46593;POP;4004.436295;M
2011;ES61;_T;48936;46593;POP;2797.92761;M
2011;ES61;_T;48934;46593;POP;371.4015325;M
2011;ES61;_T;48939;46593;POP;1206.508685;M
2011;ES61;_T;48937;46593;POP;95.2817125;M
2011;ES61;_T;48946;46593;POP;2824.0921675;M
2012;ES611;M;48952;46593;POP;282.8075175;M
2012;ES611;M;48940;46593;POP;200.4382975;M
2012;ES611;M;48936;46593;POP;129.664245;M
2012;ES611;M;48934;46593;POP;18.00172;M
2012;ES611;M;48939;46593;POP;70.7740525;M
2012;ES611;M;48937;46593;POP;3.9886475;M
2012;ES611;M;48946;46593;POP;82.36922;M
2012;ES611;F;48952;46593;POP;276.1864675;M
2012;ES611;F;48940;46593;POP;158.4597;M
2012;ES611;F;48936;46593;POP;102.47986;M
2012;ES611;F;48934;46593;POP;19.4855075;M
2012;ES611;F;48939;46593;POP;55.97984;M
2012;ES611;F;48937;46593;POP;2.44226;M
2012;ES611;F;48946;46593;POP;117.7267675;M
2012;ES611;_T;48952;46593;POP;558.993985;M
2012;ES611;_T;48940;46593;POP;358.8979975;M
2012;ES611;_T;48936;46593;POP;232.144105;M
2012;ES611;_T;48934;46593;POP;37.4872275;M
2012;ES611;_T;48939;46593;POP;126.7538925;M
2012;ES611;_T;48937;46593;POP;6.4309075;M
2012;ES611;_T;48946;46593;POP;200.0959875;M
2012;ES612;M;48952;46593;POP;499.1296475;M
2012;ES612;M;48940;46593;POP;326.52302;M
2012;ES612;M;48936;46593;POP;214.11198;M
2012;ES612;M;48934;46593;POP;27.6250775;M
2012;ES612;M;48939;46593;POP;112.41104;M
2012;ES612;M;48937;46593;POP;11.1752325;M
2012;ES612;M;48946;46593;POP;172.6066275;M
2012;ES612;F;48952;46593;POP;512.1361325;M
2012;ES612;F;48940;46593;POP;258.7874875;M
2012;ES612;F;48936;46593;POP;158.2508825;M
2012;ES612;F;48934;46593;POP;31.214935;M
2012;ES612;F;48939;46593;POP;100.536605;M
2012;ES612;F;48937;46593;POP;13.509185;M
2012;ES612;F;48946;46593;POP;253.348645;M
2012;ES612;_T;48952;46593;POP;1011.26578;M
2012;ES612;_T;48940;46593;POP;585.3105075;M
2012;ES612;_T;48936;46593;POP;372.3628625;M
2012;ES612;_T;48934;46593;POP;58.8400125;M
2012;ES612;_T;48939;46593;POP;212.947645;M
2012;ES612;_T;48937;46593;POP;24.6844175;M
2012;ES612;_T;48946;46593;POP;425.9552725;M
2012;ES613;M;48952;46593;POP;320.6377425;M
2012;ES613;M;48940;46593;POP;208.3527525;M
2012;ES613;M;48936;46593;POP;143.37749;M
2012;ES613;M;48934;46593;POP;23.8995125;M
2012;ES613;M;48939;46593;POP;64.9752625;M
2012;ES613;M;48937;46593;POP;5.079825;M
2012;ES613;M;48946;46593;POP;112.28499;M
2012;ES613;F;48952;46593;POP;338.9730825;M
2012;ES613;F;48940;46593;POP;172.3987475;M
2012;ES613;F;48936;46593;POP;105.51472;M
2012;ES613;F;48934;46593;POP;22.9829275;M
2012;ES613;F;48939;46593;POP;66.8840275;M
2012;ES613;F;48937;46593;POP;7.1082475;M
2012;ES613;F;48946;46593;POP;166.574335;M
2012;ES613;_T;48952;46593;POP;659.610825;M
2012;ES613;_T;48940;46593;POP;380.7515;M
2012;ES613;_T;48936;46593;POP;248.89221;M
2012;ES613;_T;48934;46593;POP;46.88244;M
2012;ES613;_T;48939;46593;POP;131.85929;M
2012;ES613;_T;48937;46593;POP;12.1880725;M
2012;ES613;_T;48946;46593;POP;278.859325;M
2012;ES614;M;48952;46593;POP;372.1072425;M
2012;ES614;M;48940;46593;POP;239.761125;M
2012;ES614;M;48936;46593;POP;156.2761725;M
2012;ES614;M;48934;46593;POP;14.72358;M
2012;ES614;M;48939;46593;POP;83.4849525;M
2012;ES614;M;48937;46593;POP;6.1050225;M
2012;ES614;M;48946;46593;POP;132.3461175;M
2012;ES614;F;48952;46593;POP;384.09144;M
2012;ES614;F;48940;46593;POP;198.33155;M
2012;ES614;F;48936;46593;POP;125.7138225;M
2012;ES614;F;48934;46593;POP;20.6147125;M
2012;ES614;F;48939;46593;POP;72.6177275;M
2012;ES614;F;48937;46593;POP;10.0486725;M
2012;ES614;F;48946;46593;POP;185.75989;M
2012;ES614;_T;48952;46593;POP;756.1986825;M
2012;ES614;_T;48940;46593;POP;438.092675;M
2012;ES614;_T;48936;46593;POP;281.989995;M
2012;ES614;_T;48934;46593;POP;35.3382925;M
2012;ES614;_T;48939;46593;POP;156.10268;M
2012;ES614;_T;48937;46593;POP;16.153695;M
2012;ES614;_T;48946;46593;POP;318.1060075;M
2012;ES615;M;48952;46593;POP;209.40571;M
2012;ES615;M;48940;46593;POP;143.503375;M
2012;ES615;M;48936;46593;POP;92.3593675;M
2012;ES615;M;48934;46593;POP;14.03012;M
2012;ES615;M;48939;46593;POP;51.1440075;M
2012;ES615;M;48937;46593;POP;2.37009;M
2012;ES615;M;48946;46593;POP;65.902335;M
2012;ES615;F;48952;46593;POP;217.0626275;M
2012;ES615;F;48940;46593;POP;114.6434525;M
2012;ES615;F;48936;46593;POP;76.0003275;M
2012;ES615;F;48934;46593;POP;14.5578875;M
2012;ES615;F;48939;46593;POP;38.643125;M
2012;ES615;F;48937;46593;POP;2.6363075;M
2012;ES615;F;48946;46593;POP;102.419175;M
2012;ES615;_T;48952;46593;POP;426.4683375;M
2012;ES615;_T;48940;46593;POP;258.1468275;M
2012;ES615;_T;48936;46593;POP;168.359695;M
2012;ES615;_T;48934;46593;POP;28.5880075;M
2012;ES615;_T;48939;46593;POP;89.7871325;M
2012;ES615;_T;48937;46593;POP;5.0063975;M
2012;ES615;_T;48946;46593;POP;168.32151;M
2012;ES616;M;48952;46593;POP;273.4467975;M
2012;ES616;M;48940;46593;POP;172.7307575;M
2012;ES616;M;48936;46593;POP;115.406865;M
2012;ES616;M;48934;46593;POP;10.2462625;M
2012;ES616;M;48939;46593;POP;57.3238925;M
2012;ES616;M;48937;46593;POP;3.91339;M
2012;ES616;M;48946;46593;POP;100.71604;M
2012;ES616;F;48952;46593;POP;277.2416725;M
2012;ES616;F;48940;46593;POP;127.57244;M
2012;ES616;F;48936;46593;POP;77.35959;M
2012;ES616;F;48934;46593;POP;12.644465;M
2012;ES616;F;48939;46593;POP;50.21285;M
2012;ES616;F;48937;46593;POP;6.02472;M
2012;ES616;F;48946;46593;POP;149.6692325;M
2012;ES616;_T;48952;46593;POP;550.68847;M
2012;ES616;_T;48940;46593;POP;300.3031975;M
2012;ES616;_T;48936;46593;POP;192.766455;M
2012;ES616;_T;48934;46593;POP;22.8907275;M
2012;ES616;_T;48939;46593;POP;107.5367425;M
2012;ES616;_T;48937;46593;POP;9.93811;M
2012;ES616;_T;48946;46593;POP;250.3852725;M
2012;ES617;M;48952;46593;POP;645.612845;M
2012;ES617;M;48940;46593;POP;417.9702;M
2012;ES617;M;48936;46593;POP;271.5644025;M
2012;ES617;M;48934;46593;POP;23.5080775;M
2012;ES617;M;48939;46593;POP;146.4057975;M
2012;ES617;M;48937;46593;POP;6.5824425;M
2012;ES617;M;48946;46593;POP;227.642645;M
2012;ES617;F;48952;46593;POP;673.6740125;M
2012;ES617;F;48940;46593;POP;365.206875;M
2012;ES617;F;48936;46593;POP;243.0923725;M
2012;ES617;F;48934;46593;POP;48.95347;M
2012;ES617;F;48939;46593;POP;122.1145025;M
2012;ES617;F;48937;46593;POP;11.7155225;M
2012;ES617;F;48946;46593;POP;308.4671375;M
2012;ES617;_T;48952;46593;POP;1319.2868575;M
2012;ES617;_T;48940;46593;POP;783.177075;M
2012;ES617;_T;48936;46593;POP;514.656775;M
2012;ES617;_T;48934;46593;POP;72.4615475;M
2012;ES617;_T;48939;46593;POP;268.5203;M
2012;ES617;_T;48937;46593;POP;18.297965;M
2012;ES617;_T;48946;46593;POP;536.1097825;M
2012;ES618;M;48952;46593;POP;761.160135;M
2012;ES618;M;48940;46593;POP;517.133785;M
2012;ES618;M;48936;46593;POP;359.59027;M
2012;ES618;M;48934;46593;POP;55.9558075;M
2012;ES618;M;48939;46593;POP;157.543515;M
2012;ES618;M;48937;46593;POP;11.9528225;M
2012;ES618;M;48946;46593;POP;244.02635;M
2012;ES618;F;48952;46593;POP;808.2188175;M
2012;ES618;F;48940;46593;POP;423.3208575;M
2012;ES618;F;48936;46593;POP;284.7066625;M
2012;ES618;F;48934;46593;POP;53.6968075;M
2012;ES618;F;48939;46593;POP;138.614195;M
2012;ES618;F;48937;46593;POP;15.6217125;M
2012;ES618;F;48946;46593;POP;384.89796;M
2012;ES618;_T;48952;46593;POP;1569.3789525;M
2012;ES618;_T;48940;46593;POP;940.4546425;M
2012;ES618;_T;48936;46593;POP;644.2969325;M
2012;ES618;_T;48934;46593;POP;109.652615;M
2012;ES618;_T;48939;46593;POP;296.15771;M
2012;ES618;_T;48937;46593;POP;27.574535;M
2012;ES618;_T;48946;46593;POP;628.92431;M
2012;ES61;M;48952;46593;POP;3364.3076375;M
2012;ES61;M;48940;46593;POP;2226.4133125;M
2012;ES61;M;48936;46593;POP;1482.3507925;M
2012;ES61;M;48934;46593;POP;187.9901575;M
2012;ES61;M;48939;46593;POP;744.06252;M
2012;ES61;M;48937;46593;POP;51.1674725;M
2012;ES61;M;48946;46593;POP;1137.894325;M
2012;ES61;F;48952;46593;POP;3487.5842525;M
2012;ES61;F;48940;46593;POP;1818.72111;M
2012;ES61;F;48936;46593;POP;1173.1182375;M
2012;ES61;F;48934;46593;POP;224.1507125;M
2012;ES61;F;48939;46593;POP;645.6028725;M
2012;ES61;F;48937;46593;POP;69.1066275;M
2012;ES61;F;48946;46593;POP;1668.8631425;M
2012;ES61;_T;48952;46593;POP;6851.89189;M
2012;ES61;_T;48940;46593;POP;4045.1344225;M
2012;ES61;_T;48936;46593;POP;2655.46903;M
2012;ES61;_T;48934;46593;POP;412.14087;M
2012;ES61;_T;48939;46593;POP;1389.6653925;M
2012;ES61;_T;48937;46593;POP;120.2741;M
2012;ES61;_T;48946;46593;POP;2806.7574675;M
2013;ES611;M;48952;46593;POP;281.9042975;M
2013;ES611;M;48940;46593;POP;204.370405;M
2013;ES611;M;48936;46593;POP;132.7315975;M
2013;ES611;M;48934;46593;POP;18.5159975;M
2013;ES611;M;48939;46593;POP;71.6388075;M
2013;ES611;M;48937;46593;POP;3.2999;M
2013;ES611;M;48946;46593;POP;77.5338925;M
2013;ES611;F;48952;46593;POP;277.44009;M
2013;ES611;F;48940;46593;POP;153.533545;M
2013;ES611;F;48936;46593;POP;96.1993925;M
2013;ES611;F;48934;46593;POP;20.5582025;M
2013;ES611;F;48939;46593;POP;57.3341525;M
2013;ES611;F;48937;46593;POP;3.3257625;M
2013;ES611;F;48946;46593;POP;123.906545;M
2013;ES611;_T;48952;46593;POP;559.3443875;M
2013;ES611;_T;48940;46593;POP;357.90395;M
2013;ES611;_T;48936;46593;POP;228.93099;M
2013;ES611;_T;48934;46593;POP;39.0742;M
2013;ES611;_T;48939;46593;POP;128.97296;M
2013;ES611;_T;48937;46593;POP;6.6256625;M
2013;ES611;_T;48946;46593;POP;201.4404375;M
2013;ES612;M;48952;46593;POP;499.3736875;M
2013;ES612;M;48940;46593;POP;323.155555;M
2013;ES612;M;48936;46593;POP;204.63264;M
2013;ES612;M;48934;46593;POP;21.9032725;M
2013;ES612;M;48939;46593;POP;118.522915;M
2013;ES612;M;48937;46593;POP;8.8209975;M
2013;ES612;M;48946;46593;POP;176.2181325;M
2013;ES612;F;48952;46593;POP;513.025685;M
2013;ES612;F;48940;46593;POP;255.95283;M
2013;ES612;F;48936;46593;POP;145.14093;M
2013;ES612;F;48934;46593;POP;28.891925;M
2013;ES612;F;48939;46593;POP;110.8119;M
2013;ES612;F;48937;46593;POP;17.2305975;M
2013;ES612;F;48946;46593;POP;257.072855;M
2013;ES612;_T;48952;46593;POP;1012.3993725;M
2013;ES612;_T;48940;46593;POP;579.108385;M
2013;ES612;_T;48936;46593;POP;349.77357;M
2013;ES612;_T;48934;46593;POP;50.7951975;M
2013;ES612;_T;48939;46593;POP;229.334815;M
2013;ES612;_T;48937;46593;POP;26.051595;M
2013;ES612;_T;48946;46593;POP;433.2909875;M
2013;ES613;M;48952;46593;POP;319.739735;M
2013;ES613;M;48940;46593;POP;209.6739725;M
2013;ES613;M;48936;46593;POP;142.8541275;M
2013;ES613;M;48934;46593;POP;20.746485;M
2013;ES613;M;48939;46593;POP;66.819845;M
2013;ES613;M;48937;46593;POP;6.3745725;M
2013;ES613;M;48946;46593;POP;110.0657625;M
2013;ES613;F;48952;46593;POP;338.1138025;M
2013;ES613;F;48940;46593;POP;170.13112;M
2013;ES613;F;48936;46593;POP;103.4154675;M
2013;ES613;F;48934;46593;POP;21.74628;M
2013;ES613;F;48939;46593;POP;66.7156525;M
2013;ES613;F;48937;46593;POP;8.2619225;M
2013;ES613;F;48946;46593;POP;167.9826825;M
2013;ES613;_T;48952;46593;POP;657.8535375;M
2013;ES613;_T;48940;46593;POP;379.8050925;M
2013;ES613;_T;48936;46593;POP;246.269595;M
2013;ES613;_T;48934;46593;POP;42.492765;M
2013;ES613;_T;48939;46593;POP;133.5354975;M
2013;ES613;_T;48937;46593;POP;14.636495;M
2013;ES613;_T;48946;46593;POP;278.048445;M
2013;ES614;M;48952;46593;POP;371.7416875;M
2013;ES614;M;48940;46593;POP;239.9429575;M
2013;ES614;M;48936;46593;POP;153.64553;M
2013;ES614;M;48934;46593;POP;17.890935;M
2013;ES614;M;48939;46593;POP;86.2974275;M
2013;ES614;M;48937;46593;POP;6.707735;M
2013;ES614;M;48946;46593;POP;131.79873;M
2013;ES614;F;48952;46593;POP;384.283285;M
2013;ES614;F;48940;46593;POP;204.2920075;M
2013;ES614;F;48936;46593;POP;126.0472975;M
2013;ES614;F;48934;46593;POP;24.27015;M
2013;ES614;F;48939;46593;POP;78.24471;M
2013;ES614;F;48937;46593;POP;8.9223925;M
2013;ES614;F;48946;46593;POP;179.9912775;M
2013;ES614;_T;48952;46593;POP;756.0249725;M
2013;ES614;_T;48940;46593;POP;444.234965;M
2013;ES614;_T;48936;46593;POP;279.6928275;M
2013;ES614;_T;48934;46593;POP;42.161085;M
2013;ES614;_T;48939;46593;POP;164.5421375;M
2013;ES614;_T;48937;46593;POP;15.6301275;M
2013;ES614;_T;48946;46593;POP;311.7900075;M
2013;ES615;M;48952;46593;POP;209.798955;M
2013;ES615;M;48940;46593;POP;137.1145575;M
2013;ES615;M;48936;46593;POP;92.535295;M
2013;ES615;M;48934;46593;POP;11.70352;M
2013;ES615;M;48939;46593;POP;44.5792625;M
2013;ES615;M;48937;46593;POP;2.8919025;M
2013;ES615;M;48946;46593;POP;72.6843975;M
2013;ES615;F;48952;46593;POP;217.3182375;M
