TEMPORAL;SEXO;TERRITORIO;EDAD;INDICATOR;OBS_VALUE;FREQ
2016;F;ES615;Y55-59;TASA_ACTI;40.33924351408241;M
2016;F;ES616;TOTAL;TASA_ACTI;46.88673751135428;M
2016;F;ES616;Y15-29;TASA_ACTI;61.165845771460226;M
2016;F;ES616;Y55-59;TASA_ACTI;38.52712411899221;M
2016;F;ES617;TOTAL;TASA_ACTI;52.66011134653179;M
2016;F;ES617;Y15-29;TASA_ACTI;66.88827319299874;M
2016;F;ES617;Y55-59;TASA_ACTI;46.464676250628735;M
2016;F;ES618;TOTAL;TASA_ACTI;52.830350131412665;M
2016;F;ES618;Y15-29;TASA_ACTI;66.4272931947603;M
2016;F;ES618;Y55-59;TASA_ACTI;43.66383370534345;M
2016;F;ES61;TOTAL;TASA_ACTI;51.274498709730366;M
2016;F;ES61;Y15-29;TASA_ACTI;65.1772792455139;M
2016;F;ES61;Y55-59;TASA_ACTI;44.04644766738487;M
2016;_T;ES611;TOTAL;TASA_ACTI;60.06283232447559;M
2016;_T;ES611;Y15-29;TASA_ACTI;73.2545576028166;M
2016;_T;ES611;Y55-59;TASA_ACTI;58.02962679317577;M
2016;_T;ES612;TOTAL;TASA_ACTI;56.947457268365895;M
2016;_T;ES612;Y15-29;TASA_ACTI;69.06329597519778;M
2016;_T;ES612;Y55-59;TASA_ACTI;50.18646432671255;M
2016;_T;ES613;TOTAL;TASA_ACTI;58.23474870524768;M
2016;_T;ES613;Y15-29;TASA_ACTI;74.41930627484928;M
2016;_T;ES613;Y55-59;TASA_ACTI;61.91015171942388;M
2016;_T;ES614;TOTAL;TASA_ACTI;58.66983189484186;M
2016;_T;ES614;Y15-29;TASA_ACTI;72.48187854697758;M
2016;_T;ES614;Y55-59;TASA_ACTI;58.079200398370524;M
2016;_T;ES615;TOTAL;TASA_ACTI;56.22107097306408;M
2016;_T;ES615;Y15-29;TASA_ACTI;70.62647598389734;M
2016;_T;ES615;Y55-59;TASA_ACTI;48.06751083044718;M
2016;_T;ES616;TOTAL;TASA_ACTI;54.38443807191993;M
2016;_T;ES616;Y15-29;TASA_ACTI;68.54581094690433;M
2016;_T;ES616;Y55-59;TASA_ACTI;50.04516192766083;M
2016;_T;ES617;TOTAL;TASA_ACTI;57.7450913967356;M
2016;_T;ES617;Y15-29;TASA_ACTI;72.59574358895463;M
2016;_T;ES617;Y55-59;TASA_ACTI;53.423713290005004;M
2016;_T;ES618;TOTAL;TASA_ACTI;58.67681893536132;M
2016;_T;ES618;Y15-29;TASA_ACTI;71.95412164986622;M
2016;_T;ES618;Y55-59;TASA_ACTI;52.256767112363434;M
2016;_T;ES61;TOTAL;TASA_ACTI;57.82080168224362;M
2016;_T;ES61;Y15-29;TASA_ACTI;71.69085713952276;M
2016;_T;ES61;Y55-59;TASA_ACTI;53.694949272565886;M
2017;M;ES611;TOTAL;TASA_ACTI;69.75512729970235;M
2017;M;ES611;Y15-29;TASA_ACTI;82.57967042491956;M
2017;M;ES611;Y55-59;TASA_ACTI;74.58298171896793;M
2017;M;ES612;TOTAL;TASA_ACTI;64.06592178620349;M
2017;M;ES612;Y15-29;TASA_ACTI;76.12666316523901;M
2017;M;ES612;Y55-59;TASA_ACTI;62.2518196182982;M
2017;M;ES613;TOTAL;TASA_ACTI;65.86787940953323;M
2017;M;ES613;Y15-29;TASA_ACTI;80.5735629335303;M
2017;M;ES613;Y55-59;TASA_ACTI;73.20301162586556;M
2017;M;ES614;TOTAL;TASA_ACTI;64.00730413088583;M
2017;M;ES614;Y15-29;TASA_ACTI;77.32066762290704;M
2017;M;ES614;Y55-59;TASA_ACTI;65.77270626836687;M
2017;M;ES615;TOTAL;TASA_ACTI;64.58972834632836;M
2017;M;ES615;Y15-29;TASA_ACTI;77.71808132886403;M
2017;M;ES615;Y55-59;TASA_ACTI;67.12293872225646;M
2017;M;ES616;TOTAL;TASA_ACTI;63.20376044229293;M
2017;M;ES616;Y15-29;TASA_ACTI;76.91328547907636;M
2017;M;ES616;Y55-59;TASA_ACTI;60.58713777668439;M
2017;M;ES617;TOTAL;TASA_ACTI;61.70973765275398;M
2017;M;ES617;Y15-29;TASA_ACTI;76.68949188117027;M
2017;M;ES617;Y55-59;TASA_ACTI;63.533545000455895;M
2017;M;ES618;TOTAL;TASA_ACTI;64.79510168864758;M
2017;M;ES618;Y15-29;TASA_ACTI;78.32942623787297;M
2017;M;ES618;Y55-59;TASA_ACTI;64.72002819844379;M
2017;M;ES61;TOTAL;TASA_ACTI;64.37947221280983;M
2017;M;ES61;Y15-29;TASA_ACTI;78.00156693758889;M
2017;M;ES61;Y55-59;TASA_ACTI;65.50898594179918;M
2017;F;ES611;TOTAL;TASA_ACTI;52.93285120788386;M
2017;F;ES611;Y15-29;TASA_ACTI;65.79726217167648;M
2017;F;ES611;Y55-59;TASA_ACTI;43.91371937589368;M
2017;F;ES612;TOTAL;TASA_ACTI;48.0049834498453;M
2017;F;ES612;Y15-29;TASA_ACTI;60.36808070727888;M
2017;F;ES612;Y55-59;TASA_ACTI;38.875856270133205;M
2017;F;ES613;TOTAL;TASA_ACTI;49.81791395109777;M
2017;F;ES613;Y15-29;TASA_ACTI;65.28134395856307;M
2017;F;ES613;Y55-59;TASA_ACTI;46.62081201666503;M
2017;F;ES614;TOTAL;TASA_ACTI;52.64733755455697;M
2017;F;ES614;Y15-29;TASA_ACTI;66.89538819385642;M
2017;F;ES614;Y55-59;TASA_ACTI;49.55274236824294;M
2017;F;ES615;TOTAL;TASA_ACTI;48.399191044164716;M
2017;F;ES615;Y15-29;TASA_ACTI;61.36792915167016;M
2017;F;ES615;Y55-59;TASA_ACTI;39.69351968966414;M
2017;F;ES616;TOTAL;TASA_ACTI;47.14349957938113;M
2017;F;ES616;Y15-29;TASA_ACTI;61.3009978466854;M
2017;F;ES616;Y55-59;TASA_ACTI;40.82400366760757;M
2017;F;ES617;TOTAL;TASA_ACTI;50.65912514493306;M
2017;F;ES617;Y15-29;TASA_ACTI;65.18950386874769;M
2017;F;ES617;Y55-59;TASA_ACTI;41.924278849796934;M
2017;F;ES618;TOTAL;TASA_ACTI;52.4897815042371;M
2017;F;ES618;Y15-29;TASA_ACTI;66.68454001684589;M
2017;F;ES618;Y55-59;TASA_ACTI;44.03393502268811;M
2017;F;ES61;TOTAL;TASA_ACTI;50.60072022771538;M
2017;F;ES61;Y15-29;TASA_ACTI;64.5303274373908;M
2017;F;ES61;Y55-59;TASA_ACTI;43.19833095387157;M
2017;_T;ES611;TOTAL;TASA_ACTI;61.40004648409756;M
2017;_T;ES611;Y15-29;TASA_ACTI;74.47613923936983;M
2017;_T;ES611;Y55-59;TASA_ACTI;58.90008365635474;M
2017;_T;ES612;TOTAL;TASA_ACTI;55.91583402319349;M
2017;_T;ES612;Y15-29;TASA_ACTI;68.34661908506222;M
2017;_T;ES612;Y55-59;TASA_ACTI;51.063039781881706;M
2017;_T;ES613;TOTAL;TASA_ACTI;57.62321884845232;M
2017;_T;ES613;Y15-29;TASA_ACTI;72.97548100811218;M
2017;_T;ES613;Y55-59;TASA_ACTI;59.430824993710644;M
2017;_T;ES614;TOTAL;TASA_ACTI;58.22306004414426;M
2017;_T;ES614;Y15-29;TASA_ACTI;72.13268650287631;M
2017;_T;ES614;Y55-59;TASA_ACTI;57.69137771293064;M
2017;_T;ES615;TOTAL;TASA_ACTI;56.33099184217453;M
2017;_T;ES615;Y15-29;TASA_ACTI;69.60779722960007;M
2017;_T;ES615;Y55-59;TASA_ACTI;53.28888150333042;M
2017;_T;ES616;TOTAL;TASA_ACTI;55.06747129575344;M
2017;_T;ES616;Y15-29;TASA_ACTI;69.26197774180045;M
2017;_T;ES616;Y55-59;TASA_ACTI;50.82025227305712;M
2017;_T;ES617;TOTAL;TASA_ACTI;56.049078249850616;M
2017;_T;ES617;Y15-29;TASA_ACTI;70.89309078386525;M
2017;_T;ES617;Y55-59;TASA_ACTI;52.07151566467084;M
2017;_T;ES618;TOTAL;TASA_ACTI;58.44733901399851;M
2017;_T;ES618;Y15-29;TASA_ACTI;72.45482948992678;M
2017;_T;ES618;Y55-59;TASA_ACTI;54.037786526255225;M
2017;_T;ES61;TOTAL;TASA_ACTI;57.348058569265866;M
2017;_T;ES61;Y15-29;TASA_ACTI;71.29490867309406;M
2017;_T;ES61;Y55-59;TASA_ACTI;54.1657722053858;M
2018;M;ES611;TOTAL;TASA_ACTI;67.50539258178354;M
2018;M;ES611;Y15-29;TASA_ACTI;80.26751485477956;M
2018;M;ES611;Y55-59;TASA_ACTI;66.51370738304875;M
2018;M;ES612;TOTAL;TASA_ACTI;62.13833456916834;M
2018;M;ES612;Y15-29;TASA_ACTI;74.09398284990357;M
2018;M;ES612;Y55-59;TASA_ACTI;57.39275392347345;M
2018;M;ES613;TOTAL;TASA_ACTI;63.92383701157185;M
2018;M;ES613;Y15-29;TASA_ACTI;78.06178214797922;M
2018;M;ES613;Y55-59;TASA_ACTI;68.44610175181998;M
2018;M;ES614;TOTAL;TASA_ACTI;63.81033661601787;M
2018;M;ES614;Y15-29;TASA_ACTI;78.31501573562531;M
2018;M;ES614;Y55-59;TASA_ACTI;68.65725031614625;M
2018;M;ES615;TOTAL;TASA_ACTI;62.35617023651384;M
2018;M;ES615;Y15-29;TASA_ACTI;75.68256964264435;M
2018;M;ES615;Y55-59;TASA_ACTI;62.50704072624973;M
2018;M;ES616;TOTAL;TASA_ACTI;60.01998222963334;M
2018;M;ES616;Y15-29;TASA_ACTI;74.48577609938987;M
2018;M;ES616;Y55-59;TASA_ACTI;62.920364189072075;M
2018;M;ES617;TOTAL;TASA_ACTI;64.113380675812;M
2018;M;ES617;Y15-29;TASA_ACTI;79.75774034958718;M
2018;M;ES617;Y55-59;TASA_ACTI;68.85491109288859;M
2018;M;ES618;TOTAL;TASA_ACTI;65.57729661439157;M
2018;M;ES618;Y15-29;TASA_ACTI;78.58782535207139;M
2018;M;ES618;Y55-59;TASA_ACTI;64.71811878774187;M
2018;M;ES61;TOTAL;TASA_ACTI;63.96098524877537;M
2018;M;ES61;Y15-29;TASA_ACTI;77.7022947766858;M
2018;M;ES61;Y55-59;TASA_ACTI;64.94906253009948;M
2018;F;ES611;TOTAL;TASA_ACTI;51.439473143054215;M
2018;F;ES611;Y15-29;TASA_ACTI;63.72266832523312;M
2018;F;ES611;Y55-59;TASA_ACTI;48.94026938100511;M
2018;F;ES612;TOTAL;TASA_ACTI;47.59199774391275;M
2018;F;ES612;Y15-29;TASA_ACTI;60.078399918365655;M
2018;F;ES612;Y55-59;TASA_ACTI;36.94766777481247;M
2018;F;ES613;TOTAL;TASA_ACTI;49.564966023916156;M
2018;F;ES613;Y15-29;TASA_ACTI;65.14451993583357;M
2018;F;ES613;Y55-59;TASA_ACTI;47.9666295562877;M
2018;F;ES614;TOTAL;TASA_ACTI;50.25220923580267;M
2018;F;ES614;Y15-29;TASA_ACTI;64.83875071985557;M
2018;F;ES614;Y55-59;TASA_ACTI;47.034083152056326;M
2018;F;ES615;TOTAL;TASA_ACTI;49.15309192359758;M
2018;F;ES615;Y15-29;TASA_ACTI;61.76035841428522;M
2018;F;ES615;Y55-59;TASA_ACTI;42.01910248144484;M
2018;F;ES616;TOTAL;TASA_ACTI;45.965049486962556;M
2018;F;ES616;Y15-29;TASA_ACTI;60.718639196383485;M
2018;F;ES616;Y55-59;TASA_ACTI;43.94614873355433;M
2018;F;ES617;TOTAL;TASA_ACTI;50.37069078509272;M
2018;F;ES617;Y15-29;TASA_ACTI;64.77116235044933;M
2018;F;ES617;Y55-59;TASA_ACTI;42.72807469446317;M
2018;F;ES618;TOTAL;TASA_ACTI;52.75540995518686;M
2018;F;ES618;Y15-29;TASA_ACTI;66.75063592618497;M
2018;F;ES618;Y55-59;TASA_ACTI;47.95338776295202;M
2018;F;ES61;TOTAL;TASA_ACTI;50.09850095758438;M
2018;F;ES61;Y15-29;TASA_ACTI;64.00041960959264;M
2018;F;ES61;Y55-59;TASA_ACTI;44.64360442898843;M
2018;_T;ES611;TOTAL;TASA_ACTI;59.53070122728593;M
2018;_T;ES611;Y15-29;TASA_ACTI;72.19190350974519;M
2018;_T;ES611;Y55-59;TASA_ACTI;57.27190646264045;M
2018;_T;ES612;TOTAL;TASA_ACTI;54.75233072552176;M
2018;_T;ES612;Y15-29;TASA_ACTI;67.18024006284062;M
2018;_T;ES612;Y55-59;TASA_ACTI;47.745564293553336;M
2018;_T;ES613;TOTAL;TASA_ACTI;56.54441822591061;M
2018;_T;ES613;Y15-29;TASA_ACTI;71.65502212781277;M
2018;_T;ES613;Y55-59;TASA_ACTI;57.80063448884574;M
2018;_T;ES614;TOTAL;TASA_ACTI;56.91029571636251;M
2018;_T;ES614;Y15-29;TASA_ACTI;71.61542000589904;M
2018;_T;ES614;Y55-59;TASA_ACTI;57.50501274316635;M
2018;_T;ES615;TOTAL;TASA_ACTI;55.607163560128534;M
2018;_T;ES615;Y15-29;TASA_ACTI;68.68904715855811;M
2018;_T;ES615;Y55-59;TASA_ACTI;52.16811149589247;M
2018;_T;ES616;TOTAL;TASA_ACTI;52.897357979306946;M
2018;_T;ES616;Y15-29;TASA_ACTI;67.72496754365633;M
2018;_T;ES616;Y55-59;TASA_ACTI;53.15922103236234;M
2018;_T;ES617;TOTAL;TASA_ACTI;57.062462034512684;M
2018;_T;ES617;Y15-29;TASA_ACTI;72.19281133589844;M
2018;_T;ES617;Y55-59;TASA_ACTI;55.2055633253002;M
2018;_T;ES618;TOTAL;TASA_ACTI;58.959760101214144;M
2018;_T;ES618;Y15-29;TASA_ACTI;72.63562564515153;M
2018;_T;ES618;Y55-59;TASA_ACTI;56.20370821597997;M
2018;_T;ES61;TOTAL;TASA_ACTI;56.88240111975983;M
2018;_T;ES61;Y15-29;TASA_ACTI;70.87369506317565;M
2018;_T;ES61;Y55-59;TASA_ACTI;54.612714398494;M
2019;M;ES611;TOTAL;TASA_ACTI;65.77313537906647;M
2019;M;ES611;Y15-29;TASA_ACTI;77.52971132958766;M
2019;M;ES611;Y55-59;TASA_ACTI;63.89873989604712;M
2019;M;ES612;TOTAL;TASA_ACTI;62.59652067915411;M
2019;M;ES612;Y15-29;TASA_ACTI;74.73835735430134;M
2019;M;ES612;Y55-59;TASA_ACTI;59.49607989342552;M
2019;M;ES613;TOTAL;TASA_ACTI;64.36928848441148;M
2019;M;ES613;Y15-29;TASA_ACTI;78.56102504981996;M
2019;M;ES613;Y55-59;TASA_ACTI;72.50513448489035;M
2019;M;ES614;TOTAL;TASA_ACTI;63.73871332591586;M
2019;M;ES614;Y15-29;TASA_ACTI;78.47475470001987;M
2019;M;ES614;Y55-59;TASA_ACTI;69.35497732621376;M
2019;M;ES615;TOTAL;TASA_ACTI;62.960198585854066;M
2019;M;ES615;Y15-29;TASA_ACTI;76.36509300975986;M
2019;M;ES615;Y55-59;TASA_ACTI;64.18209301426008;M
2019;M;ES616;TOTAL;TASA_ACTI;59.238235455694124;M
2019;M;ES616;Y15-29;TASA_ACTI;74.65760508914171;M
2019;M;ES616;Y55-59;TASA_ACTI;67.1570115541032;M
2019;M;ES617;TOTAL;TASA_ACTI;62.485427528413275;M
2019;M;ES617;Y15-29;TASA_ACTI;78.17680721793782;M
2019;M;ES617;Y55-59;TASA_ACTI;64.48406768169514;M
2019;M;ES618;TOTAL;TASA_ACTI;64.95794830967628;M
2019;M;ES618;Y15-29;TASA_ACTI;77.60697450742414;M
2019;M;ES618;Y55-59;TASA_ACTI;64.02505721806526;M
2019;M;ES61;TOTAL;TASA_ACTI;63.43578154065091;M
2019;M;ES61;Y15-29;TASA_ACTI;77.16291618710058;M
2019;M;ES61;Y55-59;TASA_ACTI;65.09611768454008;M
2019;F;ES611;TOTAL;TASA_ACTI;52.32904084834779;M
2019;F;ES611;Y15-29;TASA_ACTI;64.03332256742011;M
2019;F;ES611;Y55-59;TASA_ACTI;48.923627322353056;M
2019;F;ES612;TOTAL;TASA_ACTI;47.171541059872716;M
2019;F;ES612;Y15-29;TASA_ACTI;60.39710058399288;M
2019;F;ES612;Y55-59;TASA_ACTI;38.172154958559105;M
2019;F;ES613;TOTAL;TASA_ACTI;49.65196828385988;M
2019;F;ES613;Y15-29;TASA_ACTI;64.97936883434564;M
2019;F;ES613;Y55-59;TASA_ACTI;49.65189284767418;M
2019;F;ES614;TOTAL;TASA_ACTI;48.814998848577815;M
2019;F;ES614;Y15-29;TASA_ACTI;63.02888414703113;M
2019;F;ES614;Y55-59;TASA_ACTI;48.37382873345426;M
2019;F;ES615;TOTAL;TASA_ACTI;51.863557519230916;M
2019;F;ES615;Y15-29;TASA_ACTI;65.92469196668425;M
2019;F;ES615;Y55-59;TASA_ACTI;47.936894908717605;M
2019;F;ES616;TOTAL;TASA_ACTI;45.28788685114965;M
2019;F;ES616;Y15-29;TASA_ACTI;60.1176003569583;M
2019;F;ES616;Y55-59;TASA_ACTI;40.8482389554108;M
2019;F;ES617;TOTAL;TASA_ACTI;51.61247986987101;M
2019;F;ES617;Y15-29;TASA_ACTI;66.59080718532408;M
2019;F;ES617;Y55-59;TASA_ACTI;45.22561005772437;M
2019;F;ES618;TOTAL;TASA_ACTI;53.20477395613932;M
2019;F;ES618;Y15-29;TASA_ACTI;67.22474560250289;M
2019;F;ES618;Y55-59;TASA_ACTI;49.072373947570476;M
2019;F;ES61;TOTAL;TASA_ACTI;50.43492121084273;M
2019;F;ES61;Y15-29;TASA_ACTI;64.56902475888099;M
2019;F;ES61;Y55-59;TASA_ACTI;46.04921375317581;M
2019;_T;ES611;TOTAL;TASA_ACTI;59.10570696322812;M
2019;_T;ES611;Y15-29;TASA_ACTI;70.96486677697831;M
2019;_T;ES611;Y55-59;TASA_ACTI;56.737451767604476;M
2019;_T;ES612;TOTAL;TASA_ACTI;54.76034057497525;M
2019;_T;ES612;Y15-29;TASA_ACTI;67.68966318897333;M
2019;_T;ES612;Y55-59;TASA_ACTI;48.95292920873896;M
2019;_T;ES613;TOTAL;TASA_ACTI;56.802790254377435;M
2019;_T;ES613;Y15-29;TASA_ACTI;71.79477576126527;M
2019;_T;ES613;Y55-59;TASA_ACTI;60.676822863592896;M
2019;_T;ES614;TOTAL;TASA_ACTI;56.14177538358375;M
2019;_T;ES614;Y15-29;TASA_ACTI;70.78699390045216;M
2019;_T;ES614;Y55-59;TASA_ACTI;58.72401986982947;M
2019;_T;ES615;TOTAL;TASA_ACTI;57.27962079138529;M
2019;_T;ES615;Y15-29;TASA_ACTI;71.14403785859768;M
2019;_T;ES615;Y55-59;TASA_ACTI;55.76265236966985;M
2019;_T;ES616;TOTAL;TASA_ACTI;52.17321941185703;M
2019;_T;ES616;Y15-29;TASA_ACTI;67.47857960156183;M
2019;_T;ES616;Y55-59;TASA_ACTI;53.98155160930316;M
2019;_T;ES617;TOTAL;TASA_ACTI;56.902573457943895;M
2019;_T;ES617;Y15-29;TASA_ACTI;72.31400418019821;M
2019;_T;ES617;Y55-59;TASA_ACTI;54.29367531017425;M
2019;_T;ES618;TOTAL;TASA_ACTI;58.88958182025049;M
2019;_T;ES618;Y15-29;TASA_ACTI;72.38119735994253;M
2019;_T;ES618;Y55-59;TASA_ACTI;56.36225580851089;M
2019;_T;ES61;TOTAL;TASA_ACTI;56.79482802400039;M
2019;_T;ES61;Y15-29;TASA_ACTI;70.88293937132345;M
2019;_T;ES61;Y55-59;TASA_ACTI;55.390709755403165;M
2020;M;ES611;TOTAL;TASA_ACTI;66.96097203396272;M
2020;M;ES611;Y15-29;TASA_ACTI;78.24536049401283;M
2020;M;ES611;Y55-59;TASA_ACTI;69.1433896112434;M
2020;M;ES612;TOTAL;TASA_ACTI;61.99992654615018;M
2020;M;ES612;Y15-29;TASA_ACTI;74.3528280662009;M
2020;M;ES612;Y55-59;TASA_ACTI;64.12665285454995;M
2020;M;ES613;TOTAL;TASA_ACTI;63.56979801385012;M
2020;M;ES613;Y15-29;TASA_ACTI;78.37308858408298;M
2020;M;ES613;Y55-59;TASA_ACTI;72.0870332790182;M
2020;M;ES614;TOTAL;TASA_ACTI;61.24731333135094;M
2020;M;ES614;Y15-29;TASA_ACTI;75.24357811567258;M
2020;M;ES614;Y55-59;TASA_ACTI;65.04494397449636;M
2020;M;ES615;TOTAL;TASA_ACTI;61.007478878274355;M
2020;M;ES615;Y15-29;TASA_ACTI;74.70703980490457;M
2020;M;ES615;Y55-59;TASA_ACTI;64.99941681924362;M
2020;M;ES616;TOTAL;TASA_ACTI;59.02345994537146;M
2020;M;ES616;Y15-29;TASA_ACTI;74.28577669518276;M
2020;M;ES616;Y55-59;TASA_ACTI;67.0237319659713;M
2020;M;ES617;TOTAL;TASA_ACTI;61.53977344457763;M
2020;M;ES617;Y15-29;TASA_ACTI;75.95797278160134;M
2020;M;ES617;Y55-59;TASA_ACTI;64.17332201736522;M
2020;M;ES618;TOTAL;TASA_ACTI;63.36054104975636;M
2020;M;ES618;Y15-29;TASA_ACTI;76.6997644143707;M
2020;M;ES618;Y55-59;TASA_ACTI;67.91942971996696;M
2020;M;ES61;TOTAL;TASA_ACTI;62.41436607819585;M
2020;M;ES61;Y15-29;TASA_ACTI;76.03341896307137;M
2020;M;ES61;Y55-59;TASA_ACTI;66.59031104576503;M
2020;F;ES611;TOTAL;TASA_ACTI;50.449604407230865;M
2020;F;ES611;Y15-29;TASA_ACTI;61.814559366294915;M
2020;F;ES611;Y55-59;TASA_ACTI;47.22066119856301;M
2020;F;ES612;TOTAL;TASA_ACTI;45.15579028010392;M
2020;F;ES612;Y15-29;TASA_ACTI;57.54592579825485;M
2020;F;ES612;Y55-59;TASA_ACTI;36.18922177961111;M
2020;F;ES613;TOTAL;TASA_ACTI;49.01039030978973;M
2020;F;ES613;Y15-29;TASA_ACTI;64.20722970628515;M
2020;F;ES613;Y55-59;TASA_ACTI;50.556963688216584;M
2020;F;ES614;TOTAL;TASA_ACTI;46.86289426742941;M
2020;F;ES614;Y15-29;TASA_ACTI;60.75823118751461;M
2020;F;ES614;Y55-59;TASA_ACTI;42.791158566626414;M
2020;F;ES615;TOTAL;TASA_ACTI;47.06068680805659;M
2020;F;ES615;Y15-29;TASA_ACTI;61.440334283751596;M
2020;F;ES615;Y55-59;TASA_ACTI;41.97035080729064;M
2020;F;ES616;TOTAL;TASA_ACTI;43.85681218981381;M
2020;F;ES616;Y15-29;TASA_ACTI;57.87038478673288;M
2020;F;ES616;Y55-59;TASA_ACTI;38.554529086704356;M
2020;F;ES617;TOTAL;TASA_ACTI;51.339184360494464;M
2020;F;ES617;Y15-29;TASA_ACTI;65.13440917169446;M
2020;F;ES617;Y55-59;TASA_ACTI;47.823195863627745;M
2020;F;ES618;TOTAL;TASA_ACTI;50.498267718416535;M
2020;F;ES618;Y15-29;TASA_ACTI;64.6202657554177;M
2020;F;ES618;Y55-59;TASA_ACTI;48.12466517613062;M
2020;F;ES61;TOTAL;TASA_ACTI;48.63049336726831;M
2020;F;ES61;Y15-29;TASA_ACTI;62.30560787641053;M
2020;F;ES61;Y55-59;TASA_ACTI;44.82400316787524;M
2020;_T;ES611;TOTAL;TASA_ACTI;58.76115891827121;M
2020;_T;ES611;Y15-29;TASA_ACTI;70.31063692147889;M
2020;_T;ES611;Y55-59;TASA_ACTI;58.90543615248206;M
2020;_T;ES612;TOTAL;TASA_ACTI;53.43980268057944;M
2020;_T;ES612;Y15-29;TASA_ACTI;66.04626713583627;M
2020;_T;ES612;Y55-59;TASA_ACTI;50.53303793863607;M
2020;_T;ES613;TOTAL;TASA_ACTI;56.08211618394211;M
2020;_T;ES613;Y15-29;TASA_ACTI;71.29523956986661;M
2020;_T;ES613;Y55-59;TASA_ACTI;60.9473390331556;M
2020;_T;ES614;TOTAL;TASA_ACTI;53.92646913120338;M
2020;_T;ES614;Y15-29;TASA_ACTI;68.06503129950892;M
2020;_T;ES614;Y55-59;TASA_ACTI;53.55552853939945;M
2020;_T;ES615;TOTAL;TASA_ACTI;53.86017514534208;M
2020;_T;ES615;Y15-29;TASA_ACTI;68.08739102475529;M
2020;_T;ES615;Y55-59;TASA_ACTI;53.56398471671844;M
2020;_T;ES616;TOTAL;TASA_ACTI;51.3440114522361;M
2020;_T;ES616;Y15-29;TASA_ACTI;66.16117638281902;M
2020;_T;ES616;Y55-59;TASA_ACTI;52.70509410121068;M
2020;_T;ES617;TOTAL;TASA_ACTI;56.29736697861784;M
2020;_T;ES617;Y15-29;TASA_ACTI;70.45322970592426;M
2020;_T;ES617;Y55-59;TASA_ACTI;55.40730944302425;M
2020;_T;ES618;TOTAL;TASA_ACTI;56.716827957255425;M
2020;_T;ES618;Y15-29;TASA_ACTI;70.62948760929623;M
2020;_T;ES618;Y55-59;TASA_ACTI;57.68476811352854;M
2020;_T;ES61;TOTAL;TASA_ACTI;55.36994687844403;M
2020;_T;ES61;Y15-29;TASA_ACTI;69.18317678892036;M
2020;_T;ES61;Y55-59;TASA_ACTI;55.491310157608474;M
2021;M;ES611;TOTAL;TASA_ACTI;69.21091838796782;M
2021;M;ES611;Y15-29;TASA_ACTI;80.77639994999608;M
2021;M;ES611;Y55-59;TASA_ACTI;75.61045805466212;M
2021;M;ES612;TOTAL;TASA_ACTI;61.431555346053614;M
2021;M;ES612;Y15-29;TASA_ACTI;74.99012703132058;M
2021;M;ES612;Y55-59;TASA_ACTI;67.6753216354061;M
2021;M;ES613;TOTAL;TASA_ACTI;64.96239827451753;M
2021;M;ES613;Y15-29;TASA_ACTI;79.64879149885947;M
2021;M;ES613;Y55-59;TASA_ACTI;72.51398889626928;M
2021;M;ES614;TOTAL;TASA_ACTI;63.919459559226446;M
2021;M;ES614;Y15-29;TASA_ACTI;76.85567118706955;M
2021;M;ES614;Y55-59;TASA_ACTI;67.25658012357489;M
2021;M;ES615;TOTAL;TASA_ACTI;61.56432085638699;M
2021;M;ES615;Y15-29;TASA_ACTI;74.10113863680459;M
2021;M;ES615;Y55-59;TASA_ACTI;67.78024329519904;M
2021;M;ES616;TOTAL;TASA_ACTI;60.91477174834622;M
2021;M;ES616;Y15-29;TASA_ACTI;76.22515436322709;M
2021;M;ES616;Y55-59;TASA_ACTI;72.20704027790188;M
2021;M;ES617;TOTAL;TASA_ACTI;61.53600155000343;M
2021;M;ES617;Y15-29;TASA_ACTI;77.3955099920234;M
2021;M;ES617;Y55-59;TASA_ACTI;64.79877685249745;M
2021;M;ES618;TOTAL;TASA_ACTI;64.82856430659605;M
2021;M;ES618;Y15-29;TASA_ACTI;79.02153292143917;M
2021;M;ES618;Y55-59;TASA_ACTI;69.04093568001687;M
2021;M;ES61;TOTAL;TASA_ACTI;63.45366647916628;M
2021;M;ES61;Y15-29;TASA_ACTI;77.5603157826751;M
2021;M;ES61;Y55-59;TASA_ACTI;68.97902555349773;M
2021;F;ES611;TOTAL;TASA_ACTI;53.631466487857736;M
2021;F;ES611;Y15-29;TASA_ACTI;67.98555509579425;M
2021;F;ES611;Y55-59;TASA_ACTI;60.23099224886267;M
2021;F;ES612;TOTAL;TASA_ACTI;49.129481101756184;M
2021;F;ES612;Y15-29;TASA_ACTI;63.355634114633865;M
2021;F;ES612;Y55-59;TASA_ACTI;43.889391971236044;M
2021;F;ES613;TOTAL;TASA_ACTI;50.49587793478118;M
2021;F;ES613;Y15-29;TASA_ACTI;64.78778455304528;M
2021;F;ES613;Y55-59;TASA_ACTI;50.66394303695494;M
2021;F;ES614;TOTAL;TASA_ACTI;50.75936177826092;M
2021;F;ES614;Y15-29;TASA_ACTI;64.39234670238972;M
2021;F;ES614;Y55-59;TASA_ACTI;49.02065817930537;M
2021;F;ES615;TOTAL;TASA_ACTI;48.17652728615906;M
2021;F;ES615;Y15-29;TASA_ACTI;61.024275474863344;M
2021;F;ES615;Y55-59;TASA_ACTI;40.4185867737566;M
