TEMPORAL;SEXO;EDAD;CLASEINACTIV;TERRITORIO;INDICATOR;OBS_VALUE;FREQ
2011;_T;Y65-100;47512;ES61;INACTIVOS;721.705945;M
2011;_T;Y65-100;47517;ES61;INACTIVOS;162.1086675;M
2011;_T;Y65-100;47513;ES61;INACTIVOS;71.779785;M
2011;_T;Y65-100;47514;ES61;INACTIVOS;253.230915;M
2011;_T;Y65-100;47520;ES61;INACTIVOS;4.7344625;M
2011;_T;Y65-100;47522;ES61;INACTIVOS;0.5901375;M
2011;_T;Y65-100;47523;ES61;INACTIVOS;1219.274455;M
2011;_T;TOTAL;47511;ES61;INACTIVOS;498.41753;M
2011;_T;TOTAL;47512;ES61;INACTIVOS;845.43813;M
2011;_T;TOTAL;47517;ES61;INACTIVOS;800.92006;M
2011;_T;TOTAL;47513;ES61;INACTIVOS;259.918985;M
2011;_T;TOTAL;47514;ES61;INACTIVOS;339.5608575;M
2011;_T;TOTAL;47520;ES61;INACTIVOS;54.8635125;M
2011;_T;TOTAL;47522;ES61;INACTIVOS;24.9730925;M
2011;_T;TOTAL;47523;ES61;INACTIVOS;2824.0921675;M
2012;M;Y15-29;47511;ES61;INACTIVOS;216.250685;M
2012;M;Y15-29;47517;ES61;INACTIVOS;6.5090675;M
2012;M;Y15-29;47513;ES61;INACTIVOS;5.388795;M
2012;M;Y15-29;47514;ES61;INACTIVOS;0.7984725;M
2012;M;Y15-29;47520;ES61;INACTIVOS;11.8810475;M
2012;M;Y15-29;47522;ES61;INACTIVOS;3.89874;M
2012;M;Y15-29;47523;ES61;INACTIVOS;244.7268075;M
2012;M;Y30-44;47511;ES61;INACTIVOS;29.0948425;M
2012;M;Y30-44;47512;ES61;INACTIVOS;1.489275;M
2012;M;Y30-44;47517;ES61;INACTIVOS;22.3092025;M
2012;M;Y30-44;47513;ES61;INACTIVOS;25.186155;M
2012;M;Y30-44;47514;ES61;INACTIVOS;5.3916575;M
2012;M;Y30-44;47520;ES61;INACTIVOS;13.326725;M
2012;M;Y30-44;47522;ES61;INACTIVOS;6.509495;M
2012;M;Y30-44;47523;ES61;INACTIVOS;103.3073525;M
2012;M;Y45-64;47511;ES61;INACTIVOS;0.9643025;M
2012;M;Y45-64;47512;ES61;INACTIVOS;90.2119025;M
2012;M;Y45-64;47517;ES61;INACTIVOS;37.6824925;M
2012;M;Y45-64;47513;ES61;INACTIVOS;80.261175;M
2012;M;Y45-64;47514;ES61;INACTIVOS;13.94924;M
2012;M;Y45-64;47520;ES61;INACTIVOS;17.8671375;M
2012;M;Y45-64;47522;ES61;INACTIVOS;7.5785825;M
2012;M;Y45-64;47523;ES61;INACTIVOS;248.5148325;M
2012;M;Y65-100;47511;ES61;INACTIVOS;0.30166;M
2012;M;Y65-100;47512;ES61;INACTIVOS;521.6036125;M
2012;M;Y65-100;47517;ES61;INACTIVOS;2.330175;M
2012;M;Y65-100;47513;ES61;INACTIVOS;8.6276525;M
2012;M;Y65-100;47514;ES61;INACTIVOS;7.3968525;M
2012;M;Y65-100;47520;ES61;INACTIVOS;0.62862;M
2012;M;Y65-100;47522;ES61;INACTIVOS;0.45676;M
2012;M;Y65-100;47523;ES61;INACTIVOS;541.3453325;M
2012;M;TOTAL;47511;ES61;INACTIVOS;246.61149;M
2012;M;TOTAL;47512;ES61;INACTIVOS;613.30479;M
2012;M;TOTAL;47517;ES61;INACTIVOS;68.8309375;M
2012;M;TOTAL;47513;ES61;INACTIVOS;119.4637775;M
2012;M;TOTAL;47514;ES61;INACTIVOS;27.5362225;M
2012;M;TOTAL;47520;ES61;INACTIVOS;43.70353;M
2012;M;TOTAL;47522;ES61;INACTIVOS;18.4435775;M
2012;M;TOTAL;47523;ES61;INACTIVOS;1137.894325;M
2012;F;Y15-29;47511;ES61;INACTIVOS;213.69493;M
2012;F;Y15-29;47517;ES61;INACTIVOS;21.2713225;M
2012;F;Y15-29;47513;ES61;INACTIVOS;4.0529875;M
2012;F;Y15-29;47514;ES61;INACTIVOS;0.87015;M
2012;F;Y15-29;47520;ES61;INACTIVOS;3.47064;M
2012;F;Y15-29;47522;ES61;INACTIVOS;1.61305;M
2012;F;Y15-29;47523;ES61;INACTIVOS;244.97308;M
2012;F;Y30-44;47511;ES61;INACTIVOS;28.094495;M
2012;F;Y30-44;47512;ES61;INACTIVOS;0.5526375;M
2012;F;Y30-44;47517;ES61;INACTIVOS;180.6809425;M
2012;F;Y30-44;47513;ES61;INACTIVOS;17.0062925;M
2012;F;Y30-44;47514;ES61;INACTIVOS;7.71242;M
2012;F;Y30-44;47520;ES61;INACTIVOS;3.346405;M
2012;F;Y30-44;47522;ES61;INACTIVOS;1.7025875;M
2012;F;Y30-44;47523;ES61;INACTIVOS;239.09578;M
2012;F;Y45-64;47511;ES61;INACTIVOS;6.16138;M
2012;F;Y45-64;47512;ES61;INACTIVOS;32.4094725;M
2012;F;Y45-64;47517;ES61;INACTIVOS;322.32785;M
2012;F;Y45-64;47513;ES61;INACTIVOS;60.44897;M
2012;F;Y45-64;47514;ES61;INACTIVOS;51.777105;M
2012;F;Y45-64;47520;ES61;INACTIVOS;2.925475;M
2012;F;Y45-64;47522;ES61;INACTIVOS;1.0951975;M
2012;F;Y45-64;47523;ES61;INACTIVOS;477.14545;M
2012;F;Y65-100;47511;ES61;INACTIVOS;4.0984725;M
2012;F;Y65-100;47512;ES61;INACTIVOS;228.6371475;M
2012;F;Y65-100;47517;ES61;INACTIVOS;167.46556;M
2012;F;Y65-100;47513;ES61;INACTIVOS;59.465895;M
2012;F;Y65-100;47514;ES61;INACTIVOS;243.2169375;M
2012;F;Y65-100;47520;ES61;INACTIVOS;4.5067225;M
2012;F;Y65-100;47522;ES61;INACTIVOS;0.2580975;M
2012;F;Y65-100;47523;ES61;INACTIVOS;707.6488325;M
2012;F;TOTAL;47511;ES61;INACTIVOS;252.0492775;M
2012;F;TOTAL;47512;ES61;INACTIVOS;261.5992575;M
2012;F;TOTAL;47517;ES61;INACTIVOS;691.745675;M
2012;F;TOTAL;47513;ES61;INACTIVOS;140.974145;M
2012;F;TOTAL;47514;ES61;INACTIVOS;303.5766125;M
2012;F;TOTAL;47520;ES61;INACTIVOS;14.2492425;M
2012;F;TOTAL;47522;ES61;INACTIVOS;4.6689325;M
2012;F;TOTAL;47523;ES61;INACTIVOS;1668.8631425;M
2012;_T;Y15-29;47511;ES61;INACTIVOS;429.945615;M
2012;_T;Y15-29;47517;ES61;INACTIVOS;27.78039;M
2012;_T;Y15-29;47513;ES61;INACTIVOS;9.4417825;M
2012;_T;Y15-29;47514;ES61;INACTIVOS;1.6686225;M
2012;_T;Y15-29;47520;ES61;INACTIVOS;15.3516875;M
2012;_T;Y15-29;47522;ES61;INACTIVOS;5.51179;M
2012;_T;Y15-29;47523;ES61;INACTIVOS;489.6998875;M
2012;_T;Y30-44;47511;ES61;INACTIVOS;57.1893375;M
2012;_T;Y30-44;47512;ES61;INACTIVOS;2.0419125;M
2012;_T;Y30-44;47517;ES61;INACTIVOS;202.990145;M
2012;_T;Y30-44;47513;ES61;INACTIVOS;42.1924475;M
2012;_T;Y30-44;47514;ES61;INACTIVOS;13.1040775;M
2012;_T;Y30-44;47520;ES61;INACTIVOS;16.67313;M
2012;_T;Y30-44;47522;ES61;INACTIVOS;8.2120825;M
2012;_T;Y30-44;47523;ES61;INACTIVOS;342.4031325;M
2012;_T;Y45-64;47511;ES61;INACTIVOS;7.1256825;M
2012;_T;Y45-64;47512;ES61;INACTIVOS;122.621375;M
2012;_T;Y45-64;47517;ES61;INACTIVOS;360.0103425;M
2012;_T;Y45-64;47513;ES61;INACTIVOS;140.710145;M
2012;_T;Y45-64;47514;ES61;INACTIVOS;65.726345;M
2012;_T;Y45-64;47520;ES61;INACTIVOS;20.7926125;M
2012;_T;Y45-64;47522;ES61;INACTIVOS;8.67378;M
2012;_T;Y45-64;47523;ES61;INACTIVOS;725.6602825;M
2012;_T;Y65-100;47511;ES61;INACTIVOS;4.4001325;M
2012;_T;Y65-100;47512;ES61;INACTIVOS;750.24076;M
2012;_T;Y65-100;47517;ES61;INACTIVOS;169.795735;M
2012;_T;Y65-100;47513;ES61;INACTIVOS;68.0935475;M
2012;_T;Y65-100;47514;ES61;INACTIVOS;250.61379;M
2012;_T;Y65-100;47520;ES61;INACTIVOS;5.1353425;M
2012;_T;Y65-100;47522;ES61;INACTIVOS;0.7148575;M
2012;_T;Y65-100;47523;ES61;INACTIVOS;1248.994165;M
2012;_T;TOTAL;47511;ES61;INACTIVOS;498.6607675;M
2012;_T;TOTAL;47512;ES61;INACTIVOS;874.9040475;M
2012;_T;TOTAL;47517;ES61;INACTIVOS;760.5766125;M
2012;_T;TOTAL;47513;ES61;INACTIVOS;260.4379225;M
2012;_T;TOTAL;47514;ES61;INACTIVOS;331.112835;M
2012;_T;TOTAL;47520;ES61;INACTIVOS;57.9527725;M
2012;_T;TOTAL;47522;ES61;INACTIVOS;23.11251;M
2012;_T;TOTAL;47523;ES61;INACTIVOS;2806.7574675;M
2013;M;Y15-29;47511;ES61;INACTIVOS;210.8051975;M
2013;M;Y15-29;47517;ES61;INACTIVOS;15.5918125;M
2013;M;Y15-29;47513;ES61;INACTIVOS;3.6882925;M
2013;M;Y15-29;47514;ES61;INACTIVOS;1.50178;M
2013;M;Y15-29;47520;ES61;INACTIVOS;11.388105;M
2013;M;Y15-29;47522;ES61;INACTIVOS;3.1811725;M
2013;M;Y15-29;47523;ES61;INACTIVOS;246.15636;M
2013;M;Y30-44;47511;ES61;INACTIVOS;21.8968025;M
2013;M;Y30-44;47512;ES61;INACTIVOS;1.5406025;M
2013;M;Y30-44;47517;ES61;INACTIVOS;23.43882;M
2013;M;Y30-44;47513;ES61;INACTIVOS;32.701325;M
2013;M;Y30-44;47514;ES61;INACTIVOS;3.6377925;M
2013;M;Y30-44;47520;ES61;INACTIVOS;13.81307;M
2013;M;Y30-44;47522;ES61;INACTIVOS;5.249295;M
2013;M;Y30-44;47523;ES61;INACTIVOS;102.2777075;M
2013;M;Y45-64;47511;ES61;INACTIVOS;1.0210875;M
2013;M;Y45-64;47512;ES61;INACTIVOS;91.210035;M
2013;M;Y45-64;47517;ES61;INACTIVOS;37.3074875;M
2013;M;Y45-64;47513;ES61;INACTIVOS;83.491615;M
2013;M;Y45-64;47514;ES61;INACTIVOS;15.5757525;M
2013;M;Y45-64;47520;ES61;INACTIVOS;17.7901625;M
2013;M;Y45-64;47522;ES61;INACTIVOS;5.79192;M
2013;M;Y45-64;47523;ES61;INACTIVOS;252.18806;M
2013;M;Y65-100;47511;ES61;INACTIVOS;0.1944425;M
2013;M;Y65-100;47512;ES61;INACTIVOS;536.26273;M
2013;M;Y65-100;47517;ES61;INACTIVOS;3.4994425;M
2013;M;Y65-100;47513;ES61;INACTIVOS;8.373685;M
2013;M;Y65-100;47514;ES61;INACTIVOS;3.2287225;M
2013;M;Y65-100;47520;ES61;INACTIVOS;0.94523;M
2013;M;Y65-100;47522;ES61;INACTIVOS;1.10204;M
2013;M;Y65-100;47523;ES61;INACTIVOS;553.6062925;M
2013;M;TOTAL;47511;ES61;INACTIVOS;233.91753;M
2013;M;TOTAL;47512;ES61;INACTIVOS;629.0133675;M
2013;M;TOTAL;47517;ES61;INACTIVOS;79.8375625;M
2013;M;TOTAL;47513;ES61;INACTIVOS;128.2549175;M
2013;M;TOTAL;47514;ES61;INACTIVOS;23.9440475;M
2013;M;TOTAL;47520;ES61;INACTIVOS;43.9365675;M
2013;M;TOTAL;47522;ES61;INACTIVOS;15.3244275;M
2013;M;TOTAL;47523;ES61;INACTIVOS;1154.22842;M
2013;F;Y15-29;47511;ES61;INACTIVOS;203.637825;M
2013;F;Y15-29;47512;ES61;INACTIVOS;0.15023;M
2013;F;Y15-29;47517;ES61;INACTIVOS;34.346475;M
2013;F;Y15-29;47513;ES61;INACTIVOS;3.27282;M
2013;F;Y15-29;47514;ES61;INACTIVOS;1.8545975;M
2013;F;Y15-29;47520;ES61;INACTIVOS;3.8926775;M
2013;F;Y15-29;47522;ES61;INACTIVOS;1.6849025;M
2013;F;Y15-29;47523;ES61;INACTIVOS;248.8395275;M
2013;F;Y30-44;47511;ES61;INACTIVOS;24.1238425;M
2013;F;Y30-44;47512;ES61;INACTIVOS;0.61767;M
2013;F;Y30-44;47517;ES61;INACTIVOS;160.9458;M
2013;F;Y30-44;47513;ES61;INACTIVOS;18.5542575;M
2013;F;Y30-44;47514;ES61;INACTIVOS;6.135205;M
2013;F;Y30-44;47520;ES61;INACTIVOS;2.939185;M
2013;F;Y30-44;47522;ES61;INACTIVOS;1.5362075;M
2013;F;Y30-44;47523;ES61;INACTIVOS;214.8521675;M
2013;F;Y45-64;47511;ES61;INACTIVOS;4.91696;M
2013;F;Y45-64;47512;ES61;INACTIVOS;32.70881;M
2013;F;Y45-64;47517;ES61;INACTIVOS;331.141895;M
2013;F;Y45-64;47513;ES61;INACTIVOS;63.6249125;M
2013;F;Y45-64;47514;ES61;INACTIVOS;49.347325;M
2013;F;Y45-64;47520;ES61;INACTIVOS;2.314465;M
2013;F;Y45-64;47522;ES61;INACTIVOS;1.001475;M
2013;F;Y45-64;47523;ES61;INACTIVOS;485.0558425;M
2013;F;Y65-100;47511;ES61;INACTIVOS;4.3229275;M
2013;F;Y65-100;47512;ES61;INACTIVOS;239.0682675;M
2013;F;Y65-100;47517;ES61;INACTIVOS;167.61152;M
2013;F;Y65-100;47513;ES61;INACTIVOS;62.68385;M
2013;F;Y65-100;47514;ES61;INACTIVOS;243.9803525;M
2013;F;Y65-100;47520;ES61;INACTIVOS;3.5699025;M
2013;F;Y65-100;47522;ES61;INACTIVOS;0.2039125;M
2013;F;Y65-100;47523;ES61;INACTIVOS;721.4407325;M
2013;F;TOTAL;47511;ES61;INACTIVOS;237.001555;M
2013;F;TOTAL;47512;ES61;INACTIVOS;272.5449775;M
2013;F;TOTAL;47517;ES61;INACTIVOS;694.04569;M
2013;F;TOTAL;47513;ES61;INACTIVOS;148.13584;M
2013;F;TOTAL;47514;ES61;INACTIVOS;301.31748;M
2013;F;TOTAL;47520;ES61;INACTIVOS;12.71623;M
2013;F;TOTAL;47522;ES61;INACTIVOS;4.4264975;M
2013;F;TOTAL;47523;ES61;INACTIVOS;1670.18827;M
2013;_T;Y15-29;47511;ES61;INACTIVOS;414.4430225;M
2013;_T;Y15-29;47512;ES61;INACTIVOS;0.15023;M
2013;_T;Y15-29;47517;ES61;INACTIVOS;49.9382875;M
2013;_T;Y15-29;47513;ES61;INACTIVOS;6.9611125;M
2013;_T;Y15-29;47514;ES61;INACTIVOS;3.3563775;M
2013;_T;Y15-29;47520;ES61;INACTIVOS;15.2807825;M
2013;_T;Y15-29;47522;ES61;INACTIVOS;4.866075;M
2013;_T;Y15-29;47523;ES61;INACTIVOS;494.9958875;M
2013;_T;Y30-44;47511;ES61;INACTIVOS;46.020645;M
2013;_T;Y30-44;47512;ES61;INACTIVOS;2.1582725;M
2013;_T;Y30-44;47517;ES61;INACTIVOS;184.38462;M
2013;_T;Y30-44;47513;ES61;INACTIVOS;51.2555825;M
2013;_T;Y30-44;47514;ES61;INACTIVOS;9.7729975;M
2013;_T;Y30-44;47520;ES61;INACTIVOS;16.752255;M
2013;_T;Y30-44;47522;ES61;INACTIVOS;6.7855025;M
2013;_T;Y30-44;47523;ES61;INACTIVOS;317.129875;M
2013;_T;Y45-64;47511;ES61;INACTIVOS;5.9380475;M
2013;_T;Y45-64;47512;ES61;INACTIVOS;123.918845;M
2013;_T;Y45-64;47517;ES61;INACTIVOS;368.4493825;M
2013;_T;Y45-64;47513;ES61;INACTIVOS;147.1165275;M
2013;_T;Y45-64;47514;ES61;INACTIVOS;64.9230775;M
2013;_T;Y45-64;47520;ES61;INACTIVOS;20.1046275;M
2013;_T;Y45-64;47522;ES61;INACTIVOS;6.793395;M
2013;_T;Y45-64;47523;ES61;INACTIVOS;737.2439025;M
2013;_T;Y65-100;47511;ES61;INACTIVOS;4.51737;M
2013;_T;Y65-100;47512;ES61;INACTIVOS;775.3309975;M
2013;_T;Y65-100;47517;ES61;INACTIVOS;171.1109625;M
2013;_T;Y65-100;47513;ES61;INACTIVOS;71.057535;M
2013;_T;Y65-100;47514;ES61;INACTIVOS;247.209075;M
2013;_T;Y65-100;47520;ES61;INACTIVOS;4.5151325;M
2013;_T;Y65-100;47522;ES61;INACTIVOS;1.3059525;M
2013;_T;Y65-100;47523;ES61;INACTIVOS;1275.047025;M
2013;_T;TOTAL;47511;ES61;INACTIVOS;470.919085;M
2013;_T;TOTAL;47512;ES61;INACTIVOS;901.558345;M
2013;_T;TOTAL;47517;ES61;INACTIVOS;773.8832525;M
2013;_T;TOTAL;47513;ES61;INACTIVOS;276.3907575;M
2013;_T;TOTAL;47514;ES61;INACTIVOS;325.2615275;M
2013;_T;TOTAL;47520;ES61;INACTIVOS;56.6527975;M
2013;_T;TOTAL;47522;ES61;INACTIVOS;19.750925;M
2013;_T;TOTAL;47523;ES61;INACTIVOS;2824.41669;M
2014;M;Y15-29;47511;ES61;INACTIVOS;214.3449;M
2014;M;Y15-29;47512;ES61;INACTIVOS;0.286745;M
2014;M;Y15-29;47517;ES61;INACTIVOS;10.2323325;M
2014;M;Y15-29;47513;ES61;INACTIVOS;4.675615;M
2014;M;Y15-29;47514;ES61;INACTIVOS;1.51042;M
2014;M;Y15-29;47520;ES61;INACTIVOS;8.5986025;M
2014;M;Y15-29;47522;ES61;INACTIVOS;2.48067;M
2014;M;Y15-29;47523;ES61;INACTIVOS;242.129285;M
2014;M;Y30-44;47511;ES61;INACTIVOS;23.72002;M
2014;M;Y30-44;47512;ES61;INACTIVOS;1.165915;M
2014;M;Y30-44;47517;ES61;INACTIVOS;22.4193775;M
2014;M;Y30-44;47513;ES61;INACTIVOS;30.3372375;M
2014;M;Y30-44;47514;ES61;INACTIVOS;3.3692025;M
2014;M;Y30-44;47520;ES61;INACTIVOS;10.825275;M
2014;M;Y30-44;47522;ES61;INACTIVOS;3.48887;M
2014;M;Y30-44;47523;ES61;INACTIVOS;95.3258975;M
2014;M;Y45-64;47511;ES61;INACTIVOS;1.3333575;M
2014;M;Y45-64;47512;ES61;INACTIVOS;85.756985;M
2014;M;Y45-64;47517;ES61;INACTIVOS;40.685835;M
2014;M;Y45-64;47513;ES61;INACTIVOS;85.800325;M
2014;M;Y45-64;47514;ES61;INACTIVOS;13.702275;M
2014;M;Y45-64;47520;ES61;INACTIVOS;17.2959575;M
2014;M;Y45-64;47522;ES61;INACTIVOS;4.13037;M
2014;M;Y45-64;47523;ES61;INACTIVOS;248.705105;M
2014;M;Y65-100;47511;ES61;INACTIVOS;0.0848525;M
2014;M;Y65-100;47512;ES61;INACTIVOS;543.2679425;M
2014;M;Y65-100;47517;ES61;INACTIVOS;2.62386;M
2014;M;Y65-100;47513;ES61;INACTIVOS;9.2315225;M
2014;M;Y65-100;47514;ES61;INACTIVOS;4.9744025;M
2014;M;Y65-100;47520;ES61;INACTIVOS;1.9619075;M
2014;M;Y65-100;47522;ES61;INACTIVOS;0.1156975;M
2014;M;Y65-100;47523;ES61;INACTIVOS;562.260185;M
2014;M;TOTAL;47511;ES61;INACTIVOS;239.48313;M
2014;M;TOTAL;47512;ES61;INACTIVOS;630.4775875;M
2014;M;TOTAL;47517;ES61;INACTIVOS;75.961405;M
2014;M;TOTAL;47513;ES61;INACTIVOS;130.0447;M
2014;M;TOTAL;47514;ES61;INACTIVOS;23.5563;M
2014;M;TOTAL;47520;ES61;INACTIVOS;38.6817425;M
2014;M;TOTAL;47522;ES61;INACTIVOS;10.2156075;M
2014;M;TOTAL;47523;ES61;INACTIVOS;1148.4204725;M
2014;F;Y15-29;47511;ES61;INACTIVOS;215.32638;M
2014;F;Y15-29;47512;ES61;INACTIVOS;0.094605;M
2014;F;Y15-29;47517;ES61;INACTIVOS;29.0888675;M
2014;F;Y15-29;47513;ES61;INACTIVOS;3.4618975;M
2014;F;Y15-29;47514;ES61;INACTIVOS;2.2110075;M
2014;F;Y15-29;47520;ES61;INACTIVOS;3.27246;M
2014;F;Y15-29;47522;ES61;INACTIVOS;1.64193;M
2014;F;Y15-29;47523;ES61;INACTIVOS;255.0971475;M
2014;F;Y30-44;47511;ES61;INACTIVOS;22.8420475;M
2014;F;Y30-44;47512;ES61;INACTIVOS;1.02592;M
2014;F;Y30-44;47517;ES61;INACTIVOS;154.37904;M
2014;F;Y30-44;47513;ES61;INACTIVOS;18.9732375;M
2014;F;Y30-44;47514;ES61;INACTIVOS;6.059535;M
2014;F;Y30-44;47520;ES61;INACTIVOS;2.85132;M
2014;F;Y30-44;47522;ES61;INACTIVOS;1.0205525;M
2014;F;Y30-44;47523;ES61;INACTIVOS;207.1516525;M
2014;F;Y45-64;47511;ES61;INACTIVOS;5.6620275;M
2014;F;Y45-64;47512;ES61;INACTIVOS;29.50338;M
2014;F;Y45-64;47517;ES61;INACTIVOS;324.0414975;M
2014;F;Y45-64;47513;ES61;INACTIVOS;66.48808;M
2014;F;Y45-64;47514;ES61;INACTIVOS;52.51616;M
2014;F;Y45-64;47520;ES61;INACTIVOS;1.901065;M
2014;F;Y45-64;47522;ES61;INACTIVOS;0.705495;M
2014;F;Y45-64;47523;ES61;INACTIVOS;480.817705;M
2014;F;Y65-100;47511;ES61;INACTIVOS;3.4552275;M
2014;F;Y65-100;47512;ES61;INACTIVOS;257.778685;M
2014;F;Y65-100;47517;ES61;INACTIVOS;171.281055;M
2014;F;Y65-100;47513;ES61;INACTIVOS;60.0830575;M
2014;F;Y65-100;47514;ES61;INACTIVOS;238.45133;M
2014;F;Y65-100;47520;ES61;INACTIVOS;3.5835975;M
2014;F;Y65-100;47522;ES61;INACTIVOS;0.0755775;M
2014;F;Y65-100;47523;ES61;INACTIVOS;734.70853;M
2014;F;TOTAL;47511;ES61;INACTIVOS;247.2856825;M
2014;F;TOTAL;47512;ES61;INACTIVOS;288.40259;M
2014;F;TOTAL;47517;ES61;INACTIVOS;678.79046;M
2014;F;TOTAL;47513;ES61;INACTIVOS;149.0062725;M
2014;F;TOTAL;47514;ES61;INACTIVOS;299.2380325;M
2014;F;TOTAL;47520;ES61;INACTIVOS;11.6084425;M
2014;F;TOTAL;47522;ES61;INACTIVOS;3.443555;M
2014;F;TOTAL;47523;ES61;INACTIVOS;1677.775035;M
2014;_T;Y15-29;47511;ES61;INACTIVOS;429.67128;M
2014;_T;Y15-29;47512;ES61;INACTIVOS;0.38135;M
2014;_T;Y15-29;47517;ES61;INACTIVOS;39.3212;M
2014;_T;Y15-29;47513;ES61;INACTIVOS;8.1375125;M
2014;_T;Y15-29;47514;ES61;INACTIVOS;3.7214275;M
2014;_T;Y15-29;47520;ES61;INACTIVOS;11.8710625;M
2014;_T;Y15-29;47522;ES61;INACTIVOS;4.1226;M
2014;_T;Y15-29;47523;ES61;INACTIVOS;497.2264325;M
2014;_T;Y30-44;47511;ES61;INACTIVOS;46.5620675;M
2014;_T;Y30-44;47512;ES61;INACTIVOS;2.191835;M
2014;_T;Y30-44;47517;ES61;INACTIVOS;176.7984175;M
2014;_T;Y30-44;47513;ES61;INACTIVOS;49.310475;M
2014;_T;Y30-44;47514;ES61;INACTIVOS;9.4287375;M
2014;_T;Y30-44;47520;ES61;INACTIVOS;13.676595;M
2014;_T;Y30-44;47522;ES61;INACTIVOS;4.5094225;M
2014;_T;Y30-44;47523;ES61;INACTIVOS;302.47755;M
2014;_T;Y45-64;47511;ES61;INACTIVOS;6.995385;M
2014;_T;Y45-64;47512;ES61;INACTIVOS;115.260365;M
2014;_T;Y45-64;47517;ES61;INACTIVOS;364.7273325;M
2014;_T;Y45-64;47513;ES61;INACTIVOS;152.288405;M
2014;_T;Y45-64;47514;ES61;INACTIVOS;66.218435;M
2014;_T;Y45-64;47520;ES61;INACTIVOS;19.1970225;M
2014;_T;Y45-64;47522;ES61;INACTIVOS;4.835865;M
2014;_T;Y45-64;47523;ES61;INACTIVOS;729.52281;M
2014;_T;Y65-100;47511;ES61;INACTIVOS;3.54008;M
2014;_T;Y65-100;47512;ES61;INACTIVOS;801.0466275;M
2014;_T;Y65-100;47517;ES61;INACTIVOS;173.904915;M
2014;_T;Y65-100;47513;ES61;INACTIVOS;69.31458;M
2014;_T;Y65-100;47514;ES61;INACTIVOS;243.4257325;M
2014;_T;Y65-100;47520;ES61;INACTIVOS;5.545505;M
2014;_T;Y65-100;47522;ES61;INACTIVOS;0.191275;M
2014;_T;Y65-100;47523;ES61;INACTIVOS;1296.968715;M
2014;_T;TOTAL;47511;ES61;INACTIVOS;486.7688125;M
2014;_T;TOTAL;47512;ES61;INACTIVOS;918.8801775;M
2014;_T;TOTAL;47517;ES61;INACTIVOS;754.751865;M
2014;_T;TOTAL;47513;ES61;INACTIVOS;279.0509725;M
2014;_T;TOTAL;47514;ES61;INACTIVOS;322.7943325;M
2014;_T;TOTAL;47520;ES61;INACTIVOS;50.290185;M
2014;_T;TOTAL;47522;ES61;INACTIVOS;13.6591625;M
2014;_T;TOTAL;47523;ES61;INACTIVOS;2826.1955075;M
2015;M;Y15-29;47511;ES61;INACTIVOS;223.1974225;M
2015;M;Y15-29;47517;ES61;INACTIVOS;8.839185;M
2015;M;Y15-29;47513;ES61;INACTIVOS;6.047235;M
2015;M;Y15-29;47514;ES61;INACTIVOS;1.280545;M
2015;M;Y15-29;47520;ES61;INACTIVOS;8.98682;M
2015;M;Y15-29;47522;ES61;INACTIVOS;3.2979875;M
2015;M;Y15-29;47523;ES61;INACTIVOS;251.649195;M
2015;M;Y30-44;47511;ES61;INACTIVOS;28.11458;M
2015;M;Y30-44;47512;ES61;INACTIVOS;0.487925;M
2015;M;Y30-44;47517;ES61;INACTIVOS;19.734465;M
2015;M;Y30-44;47513;ES61;INACTIVOS;25.6798225;M
2015;M;Y30-44;47514;ES61;INACTIVOS;3.6813975;M
2015;M;Y30-44;47520;ES61;INACTIVOS;10.1563825;M
2015;M;Y30-44;47522;ES61;INACTIVOS;5.5161225;M
2015;M;Y30-44;47523;ES61;INACTIVOS;93.370695;M
2015;M;Y45-64;47511;ES61;INACTIVOS;0.5570425;M
2015;M;Y45-64;47512;ES61;INACTIVOS;85.486615;M
2015;M;Y45-64;47517;ES61;INACTIVOS;35.1183375;M
2015;M;Y45-64;47513;ES61;INACTIVOS;85.14272;M
2015;M;Y45-64;47514;ES61;INACTIVOS;16.5372825;M
2015;M;Y45-64;47520;ES61;INACTIVOS;14.671485;M
2015;M;Y45-64;47522;ES61;INACTIVOS;5.838305;M
2015;M;Y45-64;47523;ES61;INACTIVOS;243.3517875;M
2015;M;Y65-100;47511;ES61;INACTIVOS;0.3486625;M
2015;M;Y65-100;47512;ES61;INACTIVOS;556.9126325;M
2015;M;Y65-100;47517;ES61;INACTIVOS;1.2252175;M
2015;M;Y65-100;47513;ES61;INACTIVOS;8.7079275;M
2015;M;Y65-100;47514;ES61;INACTIVOS;5.8934;M
2015;M;Y65-100;47520;ES61;INACTIVOS;0.6108075;M
2015;M;Y65-100;47522;ES61;INACTIVOS;0.3734;M
2015;M;Y65-100;47523;ES61;INACTIVOS;574.0720475;M
2015;M;TOTAL;47511;ES61;INACTIVOS;252.2177075;M
2015;M;TOTAL;47512;ES61;INACTIVOS;642.8871725;M
2015;M;TOTAL;47517;ES61;INACTIVOS;64.917205;M
2015;M;TOTAL;47513;ES61;INACTIVOS;125.577705;M
2015;M;TOTAL;47514;ES61;INACTIVOS;27.392625;M
2015;M;TOTAL;47520;ES61;INACTIVOS;34.425495;M
2015;M;TOTAL;47522;ES61;INACTIVOS;15.025815;M
2015;M;TOTAL;47523;ES61;INACTIVOS;1162.443725;M
2015;F;Y15-29;47511;ES61;INACTIVOS;221.5443025;M
