ID;NAME;DESCRIPTION;PARENTCODE;ORDER
3452;(254) Sudán del Sur;Sudán del Sur;3454;43
3444;(244) Swazilandia;Swazilandia;3454;44
3445;(245) Tanzania;Tanzania;3454;45
3447;(247) Togo;Togo;3454;46
3448;(249) Uganda;Uganda;3454;47
3449;(251) Zambia;Zambia;3454;48
3450;(252) Zimbabwe;Zimbabwe;3454;49
3453;(299) Países de Africa sin relación diplomática;Países de Africa sin relación diplomática;3454;50
3404;(004) País de Africa no determinado;País de Africa no determinado;3454;51
3505;(0301) América Central;América Central;3545;1
3511;(0302) América del Norte;América del Norte;3545;2
3528;(0303) América del Sur;América del Sur;3545;3
3544;(3990) Países de América sin relación diplomática;Países de América sin relación diplomática;3545;4
3532;(33310) Otros países y terrirorios dependientes en América Central y Caribe;Otros países y terrirorios dependientes en América Central y Caribe;3545;5
3536;(33320) Territorios dependientes en América del Norte;Territorios dependientes en América del Norte;3545;6
3540;(33330) Otros países y terrirorios dependientes en Sudamérica;Otros países y terrirorios dependientes en Sudamérica;3545;7
3504;(0301_1) América Central;América Central;3505;1
3503;(0301_2) América Central;América Central;3504;1
3487;(315) Cuba;Cuba;3503;1
3498;(326) República Dominicana;República Dominicana;3503;2
3482;(310) Antigua y Barbuda;Antigua y Barbuda;3503;3
3483;(311) Bahamas;Bahamas;3503;4
3484;(312) Barbados;Barbados;3503;5
3485;(313) Belice;Belice;3503;6
3486;(314) Costa Rica;Costa Rica;3503;7
3488;(316) Dominica;Dominica;3503;8
3489;(317) El Salvador;El Salvador;3503;9
3490;(318) Granada;Granada;3503;10
3491;(319) Guatemala;Guatemala;3503;11
3492;(320) Haití;Haití;3503;12
3493;(321) Honduras;Honduras;3503;13
3494;(322) Jamaica;Jamaica;3503;14
3495;(323) Nicaragua;Nicaragua;3503;15
3496;(324) Panamá;Panamá;3503;16
3497;(325) San Vicente y las Granadinas;San Vicente y las Granadinas;3503;17
3501;(329) San Cristóbal y Nieves;San Cristóbal y Nieves;3503;18
3500;(328) Santa Lucía;Santa Lucía;3503;19
3499;(327) Trinidad y Tobago;Trinidad y Tobago;3503;20
3502;(390) Puerto Rico;Puerto Rico;3503;21
3510;(0302_1) América del Norte;América del Norte;3511;2
3509;(0302_2) América del Norte;América del Norte;3510;2
3506;(301) Canadá;Canadá;3509;1
3507;(302) Estados Unidos de América;Estados Unidos de América;3509;2
3508;(303) México;México;3509;3
3527;(0303_1) América del Sur;América del Sur;3528;3
3526;(0303_2) América del Sur;América del Sur;3527;3
3512;(340) Argentina;Argentina;3526;1
3514;(342) Brasil;Brasil;3526;2
3523;(351) Venezuela;Venezuela;3526;3
3513;(341) Bolivia;Bolivia;3526;4
3516;(344) Chile;Chile;3526;5
3515;(343) Colombia;Colombia;3526;6
3517;(345) Ecuador;Ecuador;3526;7
3518;(346) Guyana;Guyana;3526;8
3519;(347) Paraguay;Paraguay;3526;9
3520;(348) Perú;Perú;3526;10
3521;(349) Surinam;Surinam;3526;11
3522;(350) Uruguay;Uruguay;3526;12
3524;(391) Aruba;Aruba;3526;13
3525;(392) Antillas Neerlandesas;Antillas Neerlandesas;3526;14
3543;(3990_1) Países de América sin relación diplomática;Países de América sin relación diplomática;3544;4
3542;(3990_2) Países de América sin relación diplomática;Países de América sin relación diplomática;3543;4
3541;(399) Países de América sin relación diplomática;Países de América sin relación diplomática;3542;1
3531;(33310_1) Otros países y terrirorios dependientes en América Central y Caribe;Otros países y terrirorios dependientes en América Central y Caribe;3532;5
3530;(33310_2) Otros países y terrirorios dependientes en América Central y Caribe;Otros países y terrirorios dependientes en América Central y Caribe;3531;5
3529;(3331) Otros países y terrirorios dependientes en América Central y Caribe;Otros países y terrirorios dependientes en América Central y Caribe;3530;1
3535;(33320_1) Territorios dependientes en América del Norte;Territorios dependientes en América del Norte;3536;6
3534;(33320_2) Territorios dependientes en América del Norte;Territorios dependientes en América del Norte;3535;6
3533;(3332) Territorios dependientes en América del Norte;Territorios dependientes en América del Norte;3534;1
3539;(33330_1) Otros países y terrirorios dependientes en Sudamérica;Otros países y terrirorios dependientes en Sudamérica;3540;7
3538;(33330_2) Otros países y terrirorios dependientes en Sudamérica;Otros países y terrirorios dependientes en Sudamérica;3539;7
3537;(3333) Otros países y terrirorios dependientes en Sudamérica;Otros países y terrirorios dependientes en Sudamérica;3538;1
3597;(4090) Filipinas;Filipinas;3614;1
3609;(4150) Japón;Japón;3614;2
3601;(4100) India;India;3614;3
3605;(4110) Indonesia;Indonesia;3614;4
3613;(4260) Pakistán;Pakistán;3614;5
3593;(0406) Resto de Países Asiáticos;Resto de Países Asiáticos;3614;6
3596;(4090_1) Filipinas;Filipinas;3597;1
3595;(4090_2) Filipinas;Filipinas;3596;1
3594;(409) Filipinas;Filipinas;3595;1
3608;(4150_1) Japón;Japón;3609;2
3607;(4150_2) Japón;Japón;3608;2
3606;(415) Japón;Japón;3607;1
3600;(4100_1) India;India;3601;3
3599;(4100_2) India;India;3600;3
3598;(410) India;India;3599;1
3604;(4110_1) Indonesia;Indonesia;3605;4
3603;(4110_2) Indonesia;Indonesia;3604;4
3602;(411) Indonesia;Indonesia;3603;1
3612;(4260_1) Pakistán;Pakistán;3613;5
3611;(4260_2) Pakistán;Pakistán;3612;5
3610;(426) Pakistán;Pakistán;3611;1
3592;(0406_1) Resto de Países Asiáticos;Resto de Países Asiáticos;3593;6
3591;(0406_2) Resto de Países Asiáticos;Resto de Países Asiáticos;3592;6
3546;(401) Afganistán;Afganistán;3591;1
3547;(402) Arabia Saudita;Arabia Saudita;3591;2
3580;(442) Azerbaiyán;Azerbaiyán;3591;3
3548;(403) Bahrein;Bahrein;3591;4
3549;(404) Bangladesh;Bangladesh;3591;5
3550;(405) Myanmar;Myanmar;3591;6
3577;(439) Brunei;Brunei;3591;7
3558;(417) Camboya;Camboya;3591;8
3552;(407) China;China;3591;9
3553;(408) Emiratos Árabes Unidos;Emiratos Árabes Unidos;3591;10
3554;(412) Irak;Irak;3591;11
3555;(413) Irán;Irán;3591;12
3578;(440) Islas Marshall;Islas Marshall;3591;13
3556;(414) Israel;Israel;3591;14
3557;(416) Jordania;Jordania;3591;15
3581;(443) Kazajstán;Kazajstán;3591;16
3584;(444) Kirgyistán;Kirgyistán;3591;17
3559;(418) Kuwait;Kuwait;3591;18
3560;(419) Laos;Laos;3591;19
3561;(420) Líbano;Líbano;3591;20
3562;(421) Malasia;Malasia;3591;21
3563;(422) Maldivas;Maldivas;3591;22
3564;(423) Mongolia;Mongolia;3591;23
3565;(424) Nepal;Nepal;3591;24
3566;(425) Omán;Omán;3591;25
3590;(600) Palestina;Palestina;3591;26
3567;(427) Qatar;Qatar;3591;27
3568;(430) República de Corea;República de Corea;3591;28
3569;(431) República Popular de Corea del Norte;República Popular de Corea del Norte;3591;29
3570;(432) Singapur;Singapur;3591;30
3571;(433) Siria;Siria;3591;31
3572;(434) Sri Lanka;Sri Lanka;3591;32
3573;(435) Tailandia;Tailandia;3591;33
3585;(445) Tadykistan;Tadykistan;3591;34
3586;(446) Turkmenistán;Turkmenistán;3591;35
3574;(436) Turquía;Turquía;3591;36
3576;(438) Taiwán;Taiwán;3591;37
3587;(447) Uzbekistán;Uzbekistán;3591;38
3575;(437) Vietnám;Vietnám;3591;39
3579;(441) Yemen;Yemen;3591;40
3551;(406) Bután;Bután;3591;41
3589;(499) Países de Asia sin relación diplomática;Países de Asia sin relación diplomática;3591;42
3582;(4441) Otros países y terrirorios dependientes en el Oriente Próximo;Otros países y terrirorios dependientes en el Oriente Próximo;3591;43
3583;(4442) Otros países y terrirorios dependientes en Asia del Sur y Sudeste;Otros países y terrirorios dependientes en Asia del Sur y Sudeste;3591;44
3588;(490) Macao;Macao;3591;45
3627;(5010) Australia;Australia;3664;1
3631;(5020) Fiji;Fiji;3664;2
3663;(5130) Islas Cook;Islas Cook;3664;3
3643;(5060) Islas Salomón;Islas Salomón;3664;4
3659;(5110) Micronesia;Micronesia;3664;5
3635;(5040) Nueva Zelanda;Nueva Zelanda;3664;6
3639;(5050) Papúa Nueva Guinea;Papúa Nueva Guinea;3664;7
3647;(5070) Samoa;Samoa;3664;8
3651;(5080) Tonga;Tonga;3664;9
3655;(5090) Vanuatu;Vanuatu;3664;10
3623;(0501) Resto de Países de Oceanía;Resto de Países de Oceanía;3664;11
3626;(5010_1) Australia;Australia;3627;1
3625;(5010_2) Australia;Australia;3626;1
3624;(501) Australia;Australia;3625;1
3630;(5020_1) Fiji;Fiji;3631;2
3629;(5020_2) Fiji;Fiji;3630;2
3628;(502) Fiji;Fiji;3629;1
3662;(5130_1) Islas Cook;Islas Cook;3663;3
3661;(5130_2) Islas Cook;Islas Cook;3662;3
3660;(513) Islas Cook;Islas Cook;3661;1
3642;(5060_1) Islas Salomón;Islas Salomón;3643;4
3641;(5060_2) Islas Salomón;Islas Salomón;3642;4
3640;(506) Islas Salomón;Islas Salomón;3641;1
3658;(5110_1) Micronesia;Micronesia;3659;5
3657;(5110_2) Micronesia;Micronesia;3658;5
3656;(511) Micronesia;Micronesia;3657;1
3634;(5040_1) Nueva Zelanda;Nueva Zelanda;3635;6
3633;(5040_2) Nueva Zelanda;Nueva Zelanda;3634;6
3632;(504) Nueva Zelanda;Nueva Zelanda;3633;1
3638;(5050_1) Papúa Nueva Guinea;Papúa Nueva Guinea;3639;7
3637;(5050_2) Papúa Nueva Guinea;Papúa Nueva Guinea;3638;7
3636;(505) Papúa Nueva Guinea;Papúa Nueva Guinea;3637;1
3646;(5070_1) Samoa;Samoa;3647;8
3645;(5070_2) Samoa;Samoa;3646;8
3644;(507) Samoa;Samoa;3645;1
3650;(5080_1) Tonga;Tonga;3651;9
3649;(5080_2) Tonga;Tonga;3650;9
3648;(508) Tonga;Tonga;3649;1
3654;(5090_1) Vanuatu;Vanuatu;3655;10
3653;(5090_2) Vanuatu;Vanuatu;3654;10
3652;(509) Vanuatu;Vanuatu;3653;1
3622;(0501_1) Resto de Países de Oceanía;Resto de Países de Oceanía;3623;11
3621;(0501_2) Resto de Países de Oceanía;Resto de Países de Oceanía;3622;11
3617;(515) Nauru;Nauru;3621;1
3618;(516) Palaos;Palaos;3621;2
3619;(517) Timor;Timor;3621;3
3616;(512) Tuvalu;Tuvalu;3621;4
3620;(599) Países de Oceanía sin relación diplomática;Países de Oceanía sin relación diplomática;3621;5
3615;(002) País de Oceanía no determinado;País de Oceanía no determinado;3621;6
3668;(5550) Apátridas;Apátridas;3669;1
3667;(5550_1) Apátridas;Apátridas;3668;1
3666;(5550_2) Apátridas;Apátridas;3667;1
3665;(555) Apátridas;Apátridas;3666;1
3673;(66NC0) No consta;No consta;3674;1
3672;(66NC_1) No consta;No consta;3673;1
3671;(66NC_2) No consta;No consta;3672;1
3670;(66NC) No consta;No consta;3671;1
3684;(NP00) No procede;No procede;3683;1
3685;(NP0) No procede;No procede;3684;1
3686;(NP0_1) No procede;No procede;3685;1
3687;(NP0_2) No procede;No procede;3686;1
3688;(NP) No procede;No procede;3687;1
3678;(NC00) No consta;No consta;3677;1
3679;(NC0) No consta;No consta;3678;1
3680;(NC0_1) No consta;No consta;3679;1
3681;(NC0_2) No consta;No consta;3680;1
3682;(NC) No consta;No consta;3681;1
