ID;NAME;DESCRIPTION;PARENTCODE;ORDER
3635;() Rama de actividad;Rama de actividad;;0
273165;(A) A. Agricultura, ganadería, silvicultura y pesca;A. Agricultura, ganadería, silvicultura y pesca;;1
273129;(01-03) Agricultura, ganadería, silvicultura y pesca;Agricultura, ganadería, silvicultura y pesca;;2
273167;(C.01) 01. Agricultura, ganadería caza y servicios relacionados con la misma;01. Agricultura, ganadería caza y servicios relacionados con la misma;;3
273168;(C.02) 02. Silvicultura y explotación forestal;02. Silvicultura y explotación forestal;;4
273169;(C.03) 03. Pesca y acuicultura;03. Pesca y acuicultura;;5
273166;(B,C,D,E) B,C,D,E. Industria;B,C,D,E. Industria;;6
273248;(C) C. De las cuales: industria manufacturera;C. De las cuales: industria manufacturera;;7
273130;(05-09) Industrias extractivas;Industrias extractivas;;8
273170;(C.05-09) 05-09. Industrias extractivas;05-09. Industrias extractivas;;9
273131;(10-12) Industria de la alimentación, fabricación de bebidas e industria del tabaco;Industria de la alimentación, fabricación de bebidas e industria del tabaco;;10
273171;(C.101) 101. Procesado y conservación de carne y elaboración de productos cárnicos;101. Procesado y conservación de carne y elaboración de productos cárnicos;;11
273172;(C.102) 102. Procesado y conservación de pescados, crustáceos y moluscos;102. Procesado y conservación de pescados, crustáceos y moluscos;;12
273173;(C.103) 103. Preparación y conservación de frutas y hortalizas;103. Preparación y conservación de frutas y hortalizas;;13
273174;(C.104) 104. Fabricación de grasas y aceites;104. Fabricación de grasas y aceites;;14
273175;(C.105) 105. Fabricación de productos lácteos;105. Fabricación de productos lácteos;;15
273176;(C.106 - 107) 106 - 107. Fabricación de productos de molinería, de panadería y de pastas alimenticias;106 - 107. Fabricación de productos de molinería, de panadería y de pastas alimenticias;;16
273177;(C.108-109-12) 108 - 109 - 12. Otras industrias alimenticias. Tabaco;108 - 109 - 12. Otras industrias alimenticias. Tabaco;;17
273178;(C.11) 11. Fabricación de bebidas;11. Fabricación de bebidas;;18
273132;(13-15) Industria textil, confección de prendas de vestir e industria del cuero y del calzado;Industria textil, confección de prendas de vestir e industria del cuero y del calzado;;19
